,at,what,rate,is,orange,county,developing,its,business,centers,?
;,0.00622112350538373,0.10986888408660889,-0.0685785561800003,0.05324986204504967,0.08381789922714233,0.10849420726299286,0.0003511642280500382,0.056731753051280975,0.04670749977231026,0.03811439499258995,0.10349778085947037
as,0.28092536330223083,0.31749409437179565,0.17456910014152527,0.43216490745544434,0.21103926002979279,0.22765286266803741,0.22725805640220642,0.31874480843544006,0.22870652377605438,0.22375132143497467,0.27043893933296204
well,0.26019635796546936,0.4154493808746338,0.1830877959728241,0.33406564593315125,0.18347132205963135,0.16351069509983063,0.33061379194259644,0.3455803096294403,0.21569934487342834,0.3011658787727356,0.24815571308135986
as,0.28092536330223083,0.31749409437179565,0.17456910014152527,0.43216490745544434,0.21103926002979279,0.22765286266803741,0.22725805640220642,0.31874480843544006,0.22870652377605438,0.22375132143497467,0.27043893933296204
the,0.457212895154953,0.42745697498321533,0.24881242215633392,0.5823672413825989,0.20814983546733856,0.21715226769447327,0.3203009068965912,0.559237003326416,0.2389037162065506,0.3307511508464813,0.22068053483963013
irvine,0.29497188329696655,0.16735705733299255,0.13504257798194885,0.19597867131233215,0.336139053106308,0.27283623814582825,0.1782931387424469,0.2311321198940277,0.24999652802944183,0.1438099443912506,0.12018196284770966
business,0.1551831066608429,0.21758167445659637,0.10708656162023544,0.19332653284072876,0.033929113298654556,0.22033794224262238,0.2695958912372589,0.18736055493354797,1.0,0.28631576895713806,0.1545659303665161
centers,0.25646108388900757,0.22307880222797394,0.22249238193035126,0.2814328074455261,0.09787678718566895,0.16677702963352203,0.302401602268219,0.23203183710575104,0.28631576895713806,1.0000001192092896,0.16634750366210938
of,0.42558613419532776,0.33290785551071167,0.24132871627807617,0.4854315221309662,0.2509242296218872,0.2393190860748291,0.27299609780311584,0.48690423369407654,0.23985227942466736,0.2771235704421997,0.1826142966747284
the,0.457212895154953,0.42745697498321533,0.24881242215633392,0.5823672413825989,0.20814983546733856,0.21715226769447327,0.3203009068965912,0.559237003326416,0.2389037162065506,0.3307511508464813,0.22068053483963013
irvine,0.29497188329696655,0.16735705733299255,0.13504257798194885,0.19597867131233215,0.336139053106308,0.27283623814582825,0.1782931387424469,0.2311321198940277,0.24999652802944183,0.1438099443912506,0.12018196284770966
spectrum,0.16287948191165924,0.2396017163991928,0.1601892113685608,0.22428879141807556,0.21249474585056305,0.09642343968153,0.2854181230068207,0.20549675822257996,0.13061334192752838,0.16218726336956024,0.13036777079105377
",",0.38314947485923767,0.3087472915649414,0.18156792223453522,0.4691906273365021,0.2978343665599823,0.26861095428466797,0.23282839357852936,0.33157986402511597,0.2952407896518707,0.18621011078357697,0.31091248989105225
west,0.24495752155780792,0.1946573108434677,0.10252032428979874,0.25201764702796936,0.1932181566953659,0.24479138851165771,0.2190839946269989,0.24631395936012268,0.1469498872756958,0.2021394968032837,0.12088293582201004
irvine,0.29497188329696655,0.16735705733299255,0.13504257798194885,0.19597867131233215,0.336139053106308,0.27283623814582825,0.1782931387424469,0.2311321198940277,0.24999652802944183,0.1438099443912506,0.12018196284770966
",",0.38314947485923767,0.3087472915649414,0.18156792223453522,0.4691906273365021,0.2978343665599823,0.26861095428466797,0.23282839357852936,0.33157986402511597,0.2952407896518707,0.18621011078357697,0.31091248989105225
and,0.3571503460407257,0.31309178471565247,0.17405889928340912,0.3859752118587494,0.2314995527267456,0.2045455276966095,0.294929563999176,0.3841775357723236,0.33353009819984436,0.31431901454925537,0.20544172823429108
international,0.22578327357769012,0.10870302468538284,0.04462531954050064,0.19279639422893524,0.06425401568412781,0.20254679024219513,0.26478275656700134,0.20182117819786072,0.2881801724433899,0.28610923886299133,0.15335838496685028
corporations,0.1247871071100235,0.20028357207775116,0.16470061242580414,0.2094166874885559,0.07214798778295517,0.21545498073101044,0.3668200671672821,0.2837909162044525,0.5044231414794922,0.3632860481739044,0.16678984463214874
headquartered,0.24014824628829956,0.1961720734834671,0.10105814784765244,0.22352874279022217,0.14929425716400146,0.27043119072914124,0.22912892699241638,0.3557033836841583,0.3217640817165375,0.3771248757839203,0.08021588623523712
at,1.0,0.2838611304759979,0.1911962926387787,0.25906258821487427,0.21519319713115692,0.17917996644973755,0.18731263279914856,0.2685394287109375,0.1551831066608429,0.25646108388900757,0.21978627145290375
the,0.457212895154953,0.42745697498321533,0.24881242215633392,0.5823672413825989,0.20814983546733856,0.21715226769447327,0.3203009068965912,0.559237003326416,0.2389037162065506,0.3307511508464813,0.22068053483963013
university,0.30386853218078613,0.20256435871124268,0.14368920028209686,0.20346471667289734,0.13917173445224762,0.28115567564964294,0.13524428009986877,0.18994906544685364,0.3387548327445984,0.22566844522953033,0.11887256056070328
of,0.42558613419532776,0.33290785551071167,0.24132871627807617,0.4854315221309662,0.2509242296218872,0.2393190860748291,0.27299609780311584,0.48690423369407654,0.23985227942466736,0.2771235704421997,0.1826142966747284
california,0.256734162569046,0.1811584085226059,0.17139843106269836,0.20727038383483887,0.30975285172462463,0.31051957607269287,0.15413354337215424,0.16180482506752014,0.2592327892780304,0.1952931433916092,0.1409905105829239
",",0.38314947485923767,0.3087472915649414,0.18156792223453522,0.4691906273365021,0.2978343665599823,0.26861095428466797,0.23282839357852936,0.33157986402511597,0.2952407896518707,0.18621011078357697,0.31091248989105225
irvine,0.29497188329696655,0.16735705733299255,0.13504257798194885,0.19597867131233215,0.336139053106308,0.27283623814582825,0.1782931387424469,0.2311321198940277,0.24999652802944183,0.1438099443912506,0.12018196284770966
.,0.4549728035926819,0.3567904531955719,0.2418757975101471,0.4569662809371948,0.30192962288856506,0.25379708409309387,0.2637762427330017,0.3566088080406189,0.25987809896469116,0.2238491028547287,0.4130953550338745
