,who,started,the,yuan,dynasty,?
pinyin,0.1315552294254303,0.19711251556873322,0.22656001150608063,0.4228459298610687,0.2617582380771637,0.22529643774032593
:,-0.0025186005514115095,-0.08683893829584122,-0.03403344005346298,-0.000654889561701566,-0.028215795755386353,-0.07156077772378922
dà,0.32352009415626526,0.23816820979118347,0.3587157726287842,0.5081632733345032,0.4466659128665924,0.29450011253356934
yuán,0.3009732663631439,0.23431867361068726,0.26569807529449463,0.41060131788253784,0.2954367697238922,0.20375649631023407
;,0.007937713526189327,-0.013513889163732529,0.09152708947658539,-0.06296640634536743,-0.01120092160999775,0.10349778085947037
mongolian,0.22100761532783508,0.167509987950325,0.2657795250415802,0.4689459800720215,0.40221554040908813,0.13122369349002838
:,-0.0025186005514115095,-0.08683893829584122,-0.03403344005346298,-0.000654889561701566,-0.028215795755386353,-0.07156077772378922
yehe,0.24364136159420013,0.24356886744499207,0.25372564792633057,0.34168779850006104,0.36516037583351135,0.26387616991996765
yuan,0.20351146161556244,0.17781618237495422,0.2548272907733917,1.0,0.49336904287338257,0.12871281802654266
ulus,0.059369608759880066,0.03492356091737747,0.09236661344766617,0.21019956469535828,0.23556432127952576,0.04654638096690178
[,0.011881873942911625,0.11121466010808945,0.07130392640829086,0.03372069075703621,0.014077010564506054,0.011015460826456547
a,0.36608949303627014,0.29961374402046204,0.5829201340675354,0.18084076046943665,0.14993494749069214,0.23916715383529663
],0.03976386412978172,-0.013992123305797577,-0.04779602214694023,0.01258974801748991,0.026215163990855217,-0.0022520492784678936
),0.2457384318113327,0.19399096071720123,0.3456730246543884,0.17912885546684265,0.17090870440006256,0.42300865054130554
",",0.3365725874900818,0.32632124423980713,0.4933079481124878,0.20958951115608215,0.1976536363363266,0.31091248989105225
was,0.3318818509578705,0.44883424043655396,0.48711544275283813,0.19482262432575226,0.24324211478233337,0.18412111699581146
the,0.3733934462070465,0.3222070634365082,1.0,0.2548272907733917,0.26267939805984497,0.22068053483963013
empire,0.18977859616279602,0.23312504589557648,0.32532164454460144,0.2975424826145172,0.43554046750068665,0.14909450709819794
or,0.31144875288009644,0.19752700626850128,0.4174870550632477,0.2459961175918579,0.16377557814121246,0.32389625906944275
ruling,0.25958362221717834,0.17434385418891907,0.31106188893318176,0.2610870897769928,0.4690172076225281,0.18874719738960266
dynasty,0.19946415722370148,0.14566151797771454,0.26267939805984497,0.49336904287338257,1.0,0.15884074568748474
of,0.2827862501144409,0.22928385436534882,0.733189046382904,0.22696353495121002,0.285645067691803,0.1826142966747284
china,0.17514774203300476,0.16829310357570648,0.3110525608062744,0.5794417262077332,0.45030730962753296,0.18007943034172058
established,0.20118318498134613,0.34046173095703125,0.33092597126960754,0.18290942907333374,0.25788015127182007,0.15917523205280304
by,0.39727845788002014,0.24540266394615173,0.4408751428127289,0.19831176102161407,0.198152095079422,0.17966607213020325
kublai,0.2874084413051605,0.22165322303771973,0.32886171340942383,0.5195493102073669,0.44820716977119446,0.14562560617923737
khan,0.2616176903247833,0.1646452397108078,0.21067845821380615,0.4321361780166626,0.34412047266960144,0.12862591445446014
",",0.3365725874900818,0.32632124423980713,0.4933079481124878,0.20958951115608215,0.1976536363363266,0.31091248989105225
leader,0.31168457865715027,0.2050379067659378,0.27799519896507263,0.20984113216400146,0.2143269181251526,0.09527933597564697
of,0.2827862501144409,0.22928385436534882,0.733189046382904,0.22696353495121002,0.285645067691803,0.1826142966747284
the,0.3733934462070465,0.3222070634365082,1.0,0.2548272907733917,0.26267939805984497,0.22068053483963013
mongolian,0.22100761532783508,0.167509987950325,0.2657795250415802,0.4689459800720215,0.40221554040908813,0.13122369349002838
borjigin,0.38150107860565186,0.22719308733940125,0.31788668036460876,0.2086370438337326,0.2615760266780853,0.2398347109556198
clan,0.2787356972694397,0.1614006608724594,0.25248298048973083,0.33561161160469055,0.3159351050853729,0.10341332107782364
.,0.3541337847709656,0.3230702877044678,0.5934505462646484,0.17233723402023315,0.20616187155246735,0.4130953550338745
