,what,year,did,roger,de,tosny,fail,to,accomplish,what,he,set,out,to,do,?
peninsula,0.22160862386226654,0.13893060386180878,0.0987195074558258,0.061744436621665955,0.15001517534255981,0.21717174351215363,0.08913613855838776,0.18354634940624237,0.08558756113052368,0.22160862386226654,0.14941035211086273,0.1667429506778717,0.13421089947223663,0.18354634940624237,0.15340504050254822,0.142807275056839
to,0.455847829580307,0.23523004353046417,0.4452643394470215,0.16690795123577118,0.15903331339359283,0.2811921238899231,0.39796504378318787,1.0,0.36618009209632874,0.455847829580307,0.385390967130661,0.320547491312027,0.42386990785598755,1.0,0.38876664638519287,0.29463258385658264
carve,0.1924411654472351,0.17530986666679382,0.14857974648475647,0.16793034970760345,0.20500323176383972,0.14207839965820312,0.16044802963733673,0.2936533987522125,0.19667427241802216,0.1924411654472351,0.22410881519317627,0.16769768297672272,0.23808647692203522,0.2936533987522125,0.22625502943992615,0.23709335923194885
out,0.3633197546005249,0.2501937747001648,0.28413498401641846,0.23353564739227295,0.16189931333065033,0.1824093461036682,0.27636080980300903,0.42386990785598755,0.2593727707862854,0.3633197546005249,0.29240235686302185,0.16735710203647614,1.0,0.42386990785598755,0.30558764934539795,0.22020699083805084
a,0.3320399522781372,0.29350247979164124,0.2552328109741211,0.20693595707416534,0.19532008469104767,0.2793339192867279,0.21012653410434723,0.45503583550453186,0.24860933423042297,0.3320399522781372,0.4393508732318878,0.2540091574192047,0.34264278411865234,0.45503583550453186,0.26237669587135315,0.23916715383529663
state,0.24273863434791565,0.2108888030052185,0.152080237865448,0.08992661535739899,0.14118872582912445,0.15397973358631134,0.18493522703647614,0.25557461380958557,0.18031765520572662,0.24273863434791565,0.2052532434463501,0.21011394262313843,0.20934459567070007,0.25557461380958557,0.21297907829284668,0.1160883978009224
for,0.3017193675041199,0.29294124245643616,0.318512886762619,0.202398419380188,0.15479344129562378,0.24472500383853912,0.2523551881313324,0.4451248347759247,0.33869093656539917,0.3017193675041199,0.4540175199508667,0.30194196105003357,0.3312093913555145,0.4451248347759247,0.29510271549224854,0.264628142118454
himself,0.2431095689535141,0.1350799947977066,0.31494221091270447,0.19512957334518433,0.07479684054851532,0.2413264662027359,0.19318687915802002,0.2758015990257263,0.2708093523979187,0.2431095689535141,0.5015478134155273,0.10693220794200897,0.18952588737010956,0.2758015990257263,0.1476246863603592,0.10407622903585434
from,0.2737620174884796,0.2101740688085556,0.20248863101005554,0.12967883050441742,0.16806256771087646,0.14198485016822815,0.1191517785191536,0.4069952368736267,0.10431444644927979,0.2737620174884796,0.3314535319805145,0.21245217323303223,0.3196950852870941,0.4069952368736267,0.20424067974090576,0.19969791173934937
moorish,0.14337646961212158,0.1586962789297104,0.1693287491798401,0.25064611434936523,0.25428810715675354,0.1852189600467682,0.20125405490398407,0.23370090126991272,0.213326558470726,0.14337646961212158,0.23047901690006256,0.15224114060401917,0.2215181142091751,0.23370090126991272,0.07072728872299194,0.08167066425085068
lands,0.16376858949661255,0.1509486436843872,0.16305740177631378,0.13326410949230194,0.1479385793209076,0.1640956699848175,0.18076731264591217,0.285159707069397,0.09921220690011978,0.16376858949661255,0.20364686846733093,0.12793439626693726,0.22359830141067505,0.285159707069397,0.08750343322753906,0.10082722455263138
",",0.3087472915649414,0.28560417890548706,0.3015086054801941,0.22744543850421906,0.2882855534553528,0.3389763832092285,0.32029256224632263,0.44245919585227966,0.2638448178768158,0.3087472915649414,0.40251094102859497,0.24912182986736298,0.3161109685897827,0.44245919585227966,0.3283645510673523,0.31091248989105225
but,0.5029441118240356,0.2701607942581177,0.49033689498901367,0.18512576818466187,0.1406962126493454,0.23820778727531433,0.4118921756744385,0.5542377829551697,0.3776971399784088,0.5029441118240356,0.3970399796962738,0.2716006338596344,0.4199376404285431,0.5542377829551697,0.4077886939048767,0.27921953797340393
failed,0.26093074679374695,0.18130628764629364,0.5037672519683838,0.1702556610107422,0.13747315108776093,0.20716990530490875,0.6641272902488708,0.4406343400478363,0.33907899260520935,0.26093074679374695,0.2688421905040741,0.17612610757350922,0.255183607339859,0.4406343400478363,0.2843194007873535,0.16487033665180206
.,0.3567904531955719,0.32538118958473206,0.35288307070732117,0.2322678565979004,0.2525182366371155,0.30684489011764526,0.2996665835380554,0.4645031690597534,0.21241043508052826,0.3567904531955719,0.38061028718948364,0.2928885817527771,0.34234723448753357,0.4645031690597534,0.3613996207714081,0.4130953550338745
,what,year,did,roger,de,tosny,fail,to,accomplish,what,he,set,out,to,do,?
in,0.30808621644973755,0.3359307050704956,0.2593238651752472,0.16691862046718597,0.24818959832191467,0.27207303047180176,0.1670188158750534,0.45010748505592346,0.15321728587150574,0.30808621644973755,0.41690486669540405,0.2663729190826416,0.3576207756996155,0.45010748505592346,0.23402775824069977,0.20430970191955566
1064,0.13586635887622833,0.06144724041223526,0.02816822938621044,-8.384128159377724e-05,0.12402690947055817,0.23453232645988464,0.21913139522075653,0.11667394638061523,0.04154069721698761,0.13586635887622833,-0.08322814106941223,0.14432284235954285,0.05409996584057808,0.11667394638061523,0.21004262566566467,0.23390154540538788
",",0.3087472915649414,0.28560417890548706,0.3015086054801941,0.22744543850421906,0.2882855534553528,0.3389763832092285,0.32029256224632263,0.44245919585227966,0.2638448178768158,0.3087472915649414,0.40251094102859497,0.24912182986736298,0.3161109685897827,0.44245919585227966,0.3283645510673523,0.31091248989105225
during,0.24137552082538605,0.3447895348072052,0.30679523944854736,0.1838434785604477,0.1661490648984909,0.1512286216020584,0.19853977859020233,0.2828781306743622,0.2439185380935669,0.24137552082538605,0.3751114010810852,0.1877487152814865,0.2754679322242737,0.2828781306743622,0.1831897497177124,0.1325719803571701
the,0.42745697498321533,0.3609684407711029,0.34736719727516174,0.1998666524887085,0.23491892218589783,0.25658831000328064,0.27147823572158813,0.535392165184021,0.21775546669960022,0.42745697498321533,0.4571082592010498,0.2927955985069275,0.39404502511024475,0.535392165184021,0.30239659547805786,0.22068053483963013
war,0.22516006231307983,0.2125227004289627,0.27422013878822327,0.15465295314788818,0.17422519624233246,0.23199352622032166,0.20733344554901123,0.2610234022140503,0.17337973415851593,0.22516006231307983,0.34136271476745605,0.18816541135311127,0.18922953307628632,0.2610234022140503,0.10460998117923737,0.15510529279708862
of,0.33290785551071167,0.2578314542770386,0.2513895630836487,0.19189049303531647,0.26292696595191956,0.24608531594276428,0.16776414215564728,0.41548454761505127,0.22183531522750854,0.33290785551071167,0.38706058263778687,0.20671486854553223,0.34176841378211975,0.41548454761505127,0.26150479912757874,0.1826142966747284
barbastro,0.23691071569919586,0.20177270472049713,0.18869651854038239,0.29555028676986694,0.31847748160362244,0.3865332305431366,0.2339034527540207,0.21151162683963776,0.13773790001869202,0.23691071569919586,0.24678745865821838,0.15926486253738403,0.23048734664916992,0.21151162683963776,0.19374138116836548,0.23145200312137604
",",0.3087472915649414,0.28560417890548706,0.3015086054801941,0.22744543850421906,0.2882855534553528,0.3389763832092285,0.32029256224632263,0.44245919585227966,0.2638448178768158,0.3087472915649414,0.40251094102859497,0.24912182986736298,0.3161109685897827,0.44245919585227966,0.3283645510673523,0.31091248989105225
william,0.24990826845169067,0.12221778929233551,0.24349860846996307,0.32343417406082153,0.16207590699195862,0.24072743952274323,0.1818096935749054,0.19802416861057281,0.1062992662191391,0.24990826845169067,0.24210993945598602,0.13871698081493378,0.15004518628120422,0.19802416861057281,0.1286972165107727,0.14462219178676605
of,0.33290785551071167,0.2578314542770386,0.2513895630836487,0.19189049303531647,0.26292696595191956,0.24608531594276428,0.16776414215564728,0.41548454761505127,0.22183531522750854,0.33290785551071167,0.38706058263778687,0.20671486854553223,0.34176841378211975,0.41548454761505127,0.26150479912757874,0.1826142966747284
montreuil,0.1545434445142746,0.2218097299337387,0.1132986918091774,0.2741346061229706,0.49753445386886597,0.41035234928131104,0.15260589122772217,0.14937399327754974,0.09121382236480713,0.1545434445142746,0.26037055253982544,0.12658216059207916,0.12307224422693253,0.14937399327754974,0.11295786499977112,0.18422339856624603
led,0.12112844735383987,0.1989809274673462,0.3213953971862793,0.12018635123968124,0.1650221049785614,0.15883100032806396,0.21357029676437378,0.21815308928489685,0.2649853825569153,0.12112844735383987,0.26135149598121643,0.15034841001033783,0.19371309876441956,0.21815308928489685,0.18016356229782104,0.09273858368396759
the,0.42745697498321533,0.3609684407711029,0.34736719727516174,0.1998666524887085,0.23491892218589783,0.25658831000328064,0.27147823572158813,0.535392165184021,0.21775546669960022,0.42745697498321533,0.4571082592010498,0.2927955985069275,0.39404502511024475,0.535392165184021,0.30239659547805786,0.22068053483963013
papal,0.12481020390987396,0.16858017444610596,0.17935830354690552,0.18459109961986542,0.17095132172107697,0.24885304272174835,0.07912381738424301,0.2142687439918518,0.16136036813259125,0.12481020390987396,0.2557644546031952,0.11288116872310638,0.1594497412443161,0.2142687439918518,0.14900337159633636,0.18529073894023895
army,0.1698741316795349,0.19735397398471832,0.21148359775543213,0.20622096955776215,0.15994776785373688,0.18222250044345856,0.17226484417915344,0.22938482463359833,0.22046984732151031,0.1698741316795349,0.31650620698928833,0.10049887746572495,0.17817670106887817,0.22938482463359833,0.15814337134361267,0.180583193898201
and,0.31309178471565247,0.2506658732891083,0.34479495882987976,0.20353803038597107,0.22193852066993713,0.268128901720047,0.27626097202301025,0.48971283435821533,0.298940509557724,0.31309178471565247,0.45427167415618896,0.27649927139282227,0.3881998062133789,0.48971283435821533,0.276123583316803,0.20544172823429108
took,0.1316593885421753,0.1866982877254486,0.42470768094062805,0.20122277736663818,0.13915500044822693,0.1976781189441681,0.1657467633485794,0.24576251208782196,0.24303871393203735,0.1316593885421753,0.3519804775714874,0.153982013463974,0.26729121804237366,0.24576251208782196,0.19446170330047607,0.14109265804290771
a,0.3320399522781372,0.29350247979164124,0.2552328109741211,0.20693595707416534,0.19532008469104767,0.2793339192867279,0.21012653410434723,0.45503583550453186,0.24860933423042297,0.3320399522781372,0.4393508732318878,0.2540091574192047,0.34264278411865234,0.45503583550453186,0.26237669587135315,0.23916715383529663
huge,0.2735622227191925,0.16935159265995026,0.23032952845096588,0.13818441331386566,0.0935749039053917,0.10998325794935226,0.1939557045698166,0.2700822949409485,0.22380870580673218,0.2735622227191925,0.20573285222053528,0.20348164439201355,0.32038572430610657,0.2700822949409485,0.17567957937717438,0.13631469011306763
booty,0.2619582414627075,0.10556240379810333,0.1863217055797577,0.10834159702062607,0.13967640697956085,0.22640447318553925,0.1646951138973236,0.20700262486934662,0.12649661302566528,0.2619582414627075,0.16326239705085754,0.19622349739074707,0.2500782310962677,0.20700262486934662,0.16991065442562103,0.20552246272563934
.,0.3567904531955719,0.32538118958473206,0.35288307070732117,0.2322678565979004,0.2525182366371155,0.30684489011764526,0.2996665835380554,0.4645031690597534,0.21241043508052826,0.3567904531955719,0.38061028718948364,0.2928885817527771,0.34234723448753357,0.4645031690597534,0.3613996207714081,0.4130953550338745
