,what,is,generated,between,a,surface,and,an,object,that,is,being,pushed,?
not,0.5449194312095642,0.3776007890701294,0.29735520482063293,0.18732105195522308,0.3791346549987793,0.21693648397922516,0.39099299907684326,0.3722182512283325,0.25356924533843994,0.6600887179374695,0.3776007890701294,0.4366016089916229,0.21107007563114166,0.41942933201789856
move,0.30861297249794006,0.2520518898963928,0.1779281347990036,0.18952152132987976,0.2925316393375397,0.27657026052474976,0.2671177089214325,0.146748349070549,0.27083760499954224,0.3069665729999542,0.2520518898963928,0.25123608112335205,0.4059552252292633,0.24440962076187134
because,0.46729007363319397,0.4047735333442688,0.2575000822544098,0.3145020008087158,0.42230045795440674,0.2516581118106842,0.5069696307182312,0.3022964894771576,0.3036639988422394,0.6503599286079407,0.4047735333442688,0.5229522585868835,0.2949574291706085,0.2528740465641022
the,0.42745697498321533,0.5823672413825989,0.27684199810028076,0.39067012071609497,0.5829201340675354,0.2555135488510132,0.5171257257461548,0.4207492768764496,0.22418850660324097,0.5473989248275757,0.5823672413825989,0.419739305973053,0.3394152522087097,0.22068053483963013
applied,0.1944669634103775,0.21050988137722015,0.3248526453971863,0.1714022010564804,0.24149316549301147,0.2864915132522583,0.26963624358177185,0.22066234052181244,0.33323290944099426,0.3206048607826233,0.21050988137722015,0.2535747289657593,0.21296431124210358,0.15585725009441376
force,0.16915984451770782,0.22036980092525482,0.25838854908943176,0.21681782603263855,0.2451154738664627,0.25219762325286865,0.24372100830078125,0.21655116975307465,0.32587239146232605,0.26810982823371887,0.22036980092525482,0.16882982850074768,0.33415547013282776,0.1650998443365097
is,0.28837618231773376,1.0,0.25260961055755615,0.26809602975845337,0.658733606338501,0.29345643520355225,0.3859752118587494,0.4654068350791931,0.30146875977516174,0.3995479643344879,1.0,0.4445112943649292,0.16836699843406677,0.22961433231830597
opposed,0.35573211312294006,0.18266244232654572,0.27518168091773987,0.22934311628341675,0.229469895362854,0.1571952998638153,0.2606690526008606,0.20666265487670898,0.2356492131948471,0.37060683965682983,0.18266244232654572,0.31378915905952454,0.3431567847728729,0.23428945243358612
by,0.2455483376979828,0.3899846076965332,0.310081422328949,0.28115302324295044,0.32094135880470276,0.2144230455160141,0.4289871156215668,0.2719563841819763,0.20415794849395752,0.37496164441108704,0.3899846076965332,0.4690866470336914,0.2577771842479706,0.17966607213020325
static,0.2510988116264343,0.16519774496555328,0.3508513867855072,0.19515173137187958,0.21898198127746582,0.24144412577152252,0.20515210926532745,0.2508057653903961,0.33535662293434143,0.2948678433895111,0.16519774496555328,0.2269076257944107,0.21247713267803192,0.22167910635471344
friction,0.2582229971885681,0.23153041303157806,0.31525513529777527,0.3339744508266449,0.2347700446844101,0.5078360438346863,0.2637402415275574,0.19842107594013214,0.4479469358921051,0.33971524238586426,0.23153041303157806,0.2756372392177582,0.3674720823764801,0.18292373418807983
",",0.3087472915649414,0.4691906273365021,0.20257380604743958,0.27714940905570984,0.427140474319458,0.23000483214855194,0.6633074283599854,0.3581022024154663,0.149229496717453,0.4137537479400635,0.4691906273365021,0.34499165415763855,0.22971470654010773,0.31091248989105225
generated,0.2341722995042801,0.25260961055755615,1.0000001192092896,0.17411692440509796,0.24472475051879883,0.248969167470932,0.20714879035949707,0.21952345967292786,0.286108136177063,0.3362995386123657,0.25260961055755615,0.24960379302501678,0.2517440915107727,0.28358349204063416
between,0.2462156116962433,0.26809602975845337,0.17411692440509796,0.9999999403953552,0.29385313391685486,0.2189159244298935,0.40645647048950195,0.18003802001476288,0.18342798948287964,0.299440860748291,0.26809602975845337,0.21762578189373016,0.2100311666727066,0.12887074053287506
the,0.42745697498321533,0.5823672413825989,0.27684199810028076,0.39067012071609497,0.5829201340675354,0.2555135488510132,0.5171257257461548,0.4207492768764496,0.22418850660324097,0.5473989248275757,0.5823672413825989,0.419739305973053,0.3394152522087097,0.22068053483963013
object,0.25733083486557007,0.30146875977516174,0.286108136177063,0.18342798948287964,0.3271922171115875,0.41279926896095276,0.17470528185367584,0.2576858103275299,1.0,0.3378750681877136,0.30146875977516174,0.2802119553089142,0.2241494357585907,0.19573666155338287
and,0.31309178471565247,0.3859752118587494,0.20714879035949707,0.40645647048950195,0.3739250600337982,0.2626544237136841,1.0,0.2838519215583801,0.17470528185367584,0.4731321930885315,0.3859752118587494,0.4286794066429138,0.28285926580429077,0.20544172823429108
the,0.42745697498321533,0.5823672413825989,0.27684199810028076,0.39067012071609497,0.5829201340675354,0.2555135488510132,0.5171257257461548,0.4207492768764496,0.22418850660324097,0.5473989248275757,0.5823672413825989,0.419739305973053,0.3394152522087097,0.22068053483963013
table,0.2240780144929886,0.2049751877784729,0.32376059889793396,0.15936259925365448,0.2432243973016739,0.22796618938446045,0.20528675615787506,0.20162223279476166,0.21402646601200104,0.29620587825775146,0.2049751877784729,0.1494058519601822,0.06893893331289291,0.1782790720462799
surface,0.23580394685268402,0.29345643520355225,0.248969167470932,0.2189159244298935,0.24436084926128387,0.9999998807907104,0.2626544237136841,0.18808452785015106,0.41279926896095276,0.30130770802497864,0.29345643520355225,0.19285012781620026,0.23481805622577667,0.14613434672355652
.,0.3567904531955719,0.4569662809371948,0.2922912836074829,0.30295518040657043,0.50484299659729,0.2543797492980957,0.588965117931366,0.3581749200820923,0.22102774679660797,0.4460422694683075,0.4569662809371948,0.35574623942375183,0.2080259770154953,0.4130953550338745
