,what,have,the,two,different,islamist,movements,been,described,as,oscillating,between,?
two,0.23363454639911652,0.4498785734176636,0.43858039379119873,1.0000001192092896,0.48983854055404663,0.17338427901268005,0.20321959257125854,0.3638966381549835,0.2367422729730606,0.3029302954673767,0.22497518360614777,0.4709945023059845,0.19645625352859497
poles,0.12107034027576447,0.24361415207386017,0.21806979179382324,0.21561706066131592,0.2511298656463623,0.19366392493247986,0.2372497171163559,0.14152345061302185,0.14821495115756989,0.16456378996372223,0.2689284384250641,0.227285698056221,0.06705328822135925
'',0.08143015950918198,0.0312618687748909,0.041273195296525955,-0.004284570459276438,0.037724949419498444,-0.05892671272158623,-0.07061538100242615,-0.031851496547460556,0.059149324893951416,0.006628023460507393,-0.06743311882019043,0.060806289315223694,0.018684765323996544
:,-0.12022944539785385,-0.10825085639953613,-0.03403344005346298,0.016365518793463707,-0.11576474457979202,0.02283242531120777,-0.0048154122196137905,-0.08304985612630844,-0.08432956039905548,-0.11037297546863556,-0.16041667759418488,-0.06276274472475052,-0.07156077772378922
at,0.2838611304759979,0.29004791378974915,0.457212895154953,0.32178381085395813,0.27290254831314087,0.1519329845905304,0.12408176809549332,0.2504468560218811,0.1767263114452362,0.28092536330223083,0.17334109544754028,0.3328663110733032,0.21978627145290375
one,0.376489520072937,0.4507926106452942,0.5514441132545471,0.6288198232650757,0.3770311772823334,0.2054285705089569,0.1879092901945114,0.3407197892665863,0.3081560432910919,0.3954789340496063,0.1797790825366974,0.3030317425727844,0.2673267424106598
end,0.29234179854393005,0.24015727639198303,0.39658910036087036,0.23784443736076355,0.21113894879817963,0.15512722730636597,0.1631111204624176,0.20738807320594788,0.1485600471496582,0.23417671024799347,0.19787664711475372,0.26629728078842163,0.12543344497680664
is,0.28837618231773376,0.3613572418689728,0.5823672413825989,0.2315155267715454,0.24624870717525482,0.16276392340660095,0.1564955711364746,0.39566612243652344,0.2517563998699188,0.43216490745544434,0.23028051853179932,0.26809602975845337,0.22961433231830597
a,0.3320399522781372,0.338716596364975,0.5829201340675354,0.3289857804775238,0.29175353050231934,0.2404065877199173,0.21204188466072083,0.3315402865409851,0.25473126769065857,0.39550232887268066,0.3326691687107086,0.29385313391685486,0.23916715383529663
strategy,0.25034767389297485,0.22075718641281128,0.2895500361919403,0.1684078872203827,0.24854916334152222,0.20090442895889282,0.1927242875099182,0.18519188463687897,0.15438736975193024,0.22481122612953186,0.19248469173908234,0.2035866528749466,0.22400954365730286
of,0.33290785551071167,0.3802283704280853,0.733189046382904,0.37726253271102905,0.3747533857822418,0.19512814283370972,0.24170123040676117,0.31685134768486023,0.297532320022583,0.3886612355709076,0.25066229701042175,0.3737983703613281,0.1826142966747284
islamization,0.3071947693824768,0.2694186866283417,0.3623676598072052,0.22481200098991394,0.28127965331077576,0.6557520031929016,0.40403348207473755,0.2457633763551712,0.21435368061065674,0.2991800308227539,0.34187549352645874,0.21181610226631165,0.24860025942325592
of,0.33290785551071167,0.3802283704280853,0.733189046382904,0.37726253271102905,0.3747533857822418,0.19512814283370972,0.24170123040676117,0.31685134768486023,0.297532320022583,0.3886612355709076,0.25066229701042175,0.3737983703613281,0.1826142966747284
society,0.23231269419193268,0.18951740860939026,0.2789285480976105,0.10151374340057373,0.19406183063983917,0.166594997048378,0.19816553592681885,0.19822876155376434,0.22781513631343842,0.18661245703697205,0.11745553463697433,0.14752896130084991,0.1373005360364914
through,0.23167094588279724,0.2991202771663666,0.44071322679519653,0.24710188806056976,0.2790139615535736,0.11275146156549454,0.24848304688930511,0.25531598925590515,0.13398437201976776,0.24602261185646057,0.3356921076774597,0.3930896520614624,0.16913433372974396
state,0.24273863434791565,0.2083192616701126,0.3097178041934967,0.19419679045677185,0.17896579205989838,0.21505190432071686,0.1526849865913391,0.18701127171516418,0.16941243410110474,0.26851922273635864,0.1851934939622879,0.15876169502735138,0.1160883978009224
power,0.22216427326202393,0.20906804502010345,0.2647338807582855,0.17230483889579773,0.178740993142128,0.15271392464637756,0.18619376420974731,0.17676851153373718,0.1426287144422531,0.20748355984687805,0.2638375461101532,0.19023571908473969,0.15304024517536163
seized,0.1159934476017952,0.19367095828056335,0.23226270079612732,0.2177044153213501,0.1507929414510727,0.30516472458839417,0.15850362181663513,0.2289056032896042,0.27395570278167725,0.14853572845458984,0.13670112192630768,0.15807175636291504,0.14393222332000732
by,0.2455483376979828,0.3359639644622803,0.4408751428127289,0.33852577209472656,0.2739490568637848,0.22456765174865723,0.20860128104686737,0.39107078313827515,0.28709930181503296,0.3815547823905945,0.20371676981449127,0.28115302324295044,0.17966607213020325
revolution,0.1946869045495987,0.17049159109592438,0.276140034198761,0.20028866827487946,0.16902460157871246,0.2997812032699585,0.2873397767543793,0.1759459227323532,0.14784684777259827,0.18969079852104187,0.16009603440761566,0.1826316863298416,0.1727980077266693
or,0.33867141604423523,0.46389055252075195,0.4174870550632477,0.3349444568157196,0.41923218965530396,0.21816089749336243,0.28412988781929016,0.32461076974868774,0.25404343008995056,0.4400654137134552,0.32424336671829224,0.22536349296569824,0.32389625906944275
invasion,0.22275975346565247,0.18196120858192444,0.32296645641326904,0.16906768083572388,0.11540757864713669,0.34727177023887634,0.1912795901298523,0.1903807669878006,0.07988683134317398,0.16633999347686768,0.15915100276470184,0.211674764752388,0.18923960626125336
;,0.10986888408660889,0.10650043189525604,0.09152708947658539,0.04032390937209129,0.13711778819561005,0.0209717508405447,0.0018027471378445625,0.09567742794752121,0.11794386804103851,0.05586666986346245,0.020630773156881332,0.1024872213602066,0.10349778085947037
at,0.2838611304759979,0.29004791378974915,0.457212895154953,0.32178381085395813,0.27290254831314087,0.1519329845905304,0.12408176809549332,0.2504468560218811,0.1767263114452362,0.28092536330223083,0.17334109544754028,0.3328663110733032,0.21978627145290375
the,0.42745697498321533,0.40389683842658997,1.0,0.43858039379119873,0.36412742733955383,0.2459319531917572,0.31594985723495483,0.3563927710056305,0.2878154516220093,0.48381632566452026,0.2712765038013458,0.39067012071609497,0.22068053483963013
other,0.341873437166214,0.559082567691803,0.44152235984802246,0.46609029173851013,0.5510044097900391,0.18102122843265533,0.32486337423324585,0.34575363993644714,0.19785986840724945,0.42805421352386475,0.22530995309352875,0.30660146474838257,0.24682199954986572
``,0.008517155423760414,0.1022237241268158,0.029072100296616554,0.07021170109510422,0.07249068468809128,0.13633528351783752,0.17873696982860565,0.006640665698796511,-0.0018293076427653432,0.03910288214683533,0.07916796207427979,0.08136986941099167,0.0685480609536171
reformist,0.13760991394519806,0.12307500094175339,0.24741338193416595,0.14559106528759003,0.12935464084148407,0.5361121892929077,0.371489554643631,0.15348179638385773,0.24160149693489075,0.22374586760997772,0.10012539476156235,0.2023937702178955,0.11901694536209106
'',0.08143015950918198,0.0312618687748909,0.041273195296525955,-0.004284570459276438,0.037724949419498444,-0.05892671272158623,-0.07061538100242615,-0.031851496547460556,0.059149324893951416,0.006628023460507393,-0.06743311882019043,0.060806289315223694,0.018684765323996544
pole,0.11203241348266602,0.1457040011882782,0.18963728845119476,0.15903930366039276,0.1504775881767273,0.11355382949113846,0.1323055624961853,0.08811920881271362,0.19978253543376923,0.12759168446063995,0.30768176913261414,0.1692754328250885,0.07938457280397415
islamists,0.26342982053756714,0.2965492308139801,0.2982981204986572,0.2400657832622528,0.24117669463157654,0.8732509016990662,0.3977240324020386,0.25968268513679504,0.19830262660980225,0.22168304026126862,0.20225277543067932,0.1637163609266281,0.17165705561637878
work,0.3762225806713104,0.3236905336380005,0.2704800069332123,0.23419323563575745,0.2958734333515167,0.09333488345146179,0.26840680837631226,0.30313193798065186,0.21037523448467255,0.32418152689933777,0.26218074560165405,0.1000707820057869,0.2621155381202698
to,0.455847829580307,0.4544740617275238,0.535392165184021,0.3343428373336792,0.3617510497570038,0.1878976970911026,0.278380423784256,0.34945759177207947,0.16602091491222382,0.42092081904411316,0.27886611223220825,0.3639189600944519,0.29463258385658264
islamize,0.2813030779361725,0.2796604037284851,0.33696940541267395,0.21252472698688507,0.23531565070152283,0.8260840773582458,0.3542463183403015,0.22272585332393646,0.1897081583738327,0.2655896842479706,0.20777055621147156,0.2075376808643341,0.22461138665676117
society,0.23231269419193268,0.18951740860939026,0.2789285480976105,0.10151374340057373,0.19406183063983917,0.166594997048378,0.19816553592681885,0.19822876155376434,0.22781513631343842,0.18661245703697205,0.11745553463697433,0.14752896130084991,0.1373005360364914
gradually,0.29329201579093933,0.37090012431144714,0.3209700584411621,0.2929629981517792,0.2908797264099121,0.14108410477638245,0.33796077966690063,0.2869550883769989,0.18803949654102325,0.2860504984855652,0.31133145093917847,0.28091081976890564,0.09310194849967957
``,0.008517155423760414,0.1022237241268158,0.029072100296616554,0.07021170109510422,0.07249068468809128,0.13633528351783752,0.17873696982860565,0.006640665698796511,-0.0018293076427653432,0.03910288214683533,0.07916796207427979,0.08136986941099167,0.0685480609536171
from,0.2737620174884796,0.30702701210975647,0.40150508284568787,0.25732070207595825,0.29131123423576355,0.16180634498596191,0.22415703535079956,0.27624839544296265,0.17046944797039032,0.3251767158508301,0.21996207535266876,0.3269653618335724,0.19969791173934937
the,0.42745697498321533,0.40389683842658997,1.0,0.43858039379119873,0.36412742733955383,0.2459319531917572,0.31594985723495483,0.3563927710056305,0.2878154516220093,0.48381632566452026,0.2712765038013458,0.39067012071609497,0.22068053483963013
bottom,0.22912470996379852,0.279744029045105,0.3075515031814575,0.20895065367221832,0.23391203582286835,0.1278054118156433,0.15193933248519897,0.17959319055080414,0.16107434034347534,0.1739419549703598,0.24073803424835205,0.17990383505821228,0.21899469196796417
up,0.28591108322143555,0.34569859504699707,0.38423117995262146,0.3142130374908447,0.3239089548587799,0.10866998881101608,0.1667575240135193,0.22395798563957214,0.10633610934019089,0.22736889123916626,0.24467675387859344,0.2911964952945709,0.1819818764925003
'',0.08143015950918198,0.0312618687748909,0.041273195296525955,-0.004284570459276438,0.037724949419498444,-0.05892671272158623,-0.07061538100242615,-0.031851496547460556,0.059149324893951416,0.006628023460507393,-0.06743311882019043,0.060806289315223694,0.018684765323996544
.,0.3567904531955719,0.41614407300949097,0.5934505462646484,0.3524959683418274,0.31511759757995605,0.20264555513858795,0.23011820018291473,0.33645182847976685,0.21733810007572174,0.515582263469696,0.26462385058403015,0.30295518040657043,0.4130953550338745
