,where,did,jebe,and,subutai,spend,the,winter,following,the,split,of,the,mongol,army,?
trade-fortress,0.2559363543987274,0.18655940890312195,0.26116618514060974,0.24908863008022308,0.34097743034362793,0.08056093752384186,0.3044184446334839,0.1929357498884201,0.12492683529853821,0.3044184446334839,0.11363696306943893,0.28973302245140076,0.3044184446334839,0.42102929949760437,0.3588348925113678,0.15814293920993805
of,0.38066378235816956,0.2513895630836487,0.23213399946689606,0.5116966962814331,0.31992506980895996,0.2479970008134842,0.733189046382904,0.23947669565677643,0.3576679527759552,0.733189046382904,0.2359420210123062,1.0,0.733189046382904,0.22712039947509766,0.2669098675251007,0.1826142966747284
caffa,0.2245078980922699,0.18001805245876312,0.3323369026184082,0.3016015887260437,0.3190862536430359,0.11899828165769577,0.2972586154937744,0.24360960721969604,0.2120145708322525,0.2972586154937744,0.11051914840936661,0.28181594610214233,0.2972586154937744,0.2530989348888397,0.2678808271884918,0.17106088995933533
in,0.5344807505607605,0.2593238651752472,0.20922763645648956,0.4954058527946472,0.3149537444114685,0.211025670170784,0.6662389636039734,0.29423755407333374,0.355264812707901,0.6662389636039734,0.24171817302703857,0.5696388483047485,0.6662389636039734,0.16958336532115936,0.25258398056030273,0.20430970191955566
crimea,0.2549138367176056,0.19160610437393188,0.2575397491455078,0.24811206758022308,0.3198619484901428,0.15109783411026,0.3109849691390991,0.28408604860305786,0.17443986237049103,0.3109849691390991,0.23795382678508759,0.2597183883190155,0.3109849691390991,0.45110437273979187,0.36671698093414307,0.18828053772449493
and,0.43859338760375977,0.34479495882987976,0.2566799223423004,1.0,0.28429698944091797,0.2863690257072449,0.5171257257461548,0.2760835289955139,0.2696467339992523,0.5171257257461548,0.3033278286457062,0.5116966962814331,0.5171257257461548,0.21553155779838562,0.25581875443458557,0.20544172823429108
overwintered,0.3111153542995453,0.2281222939491272,0.27628007531166077,0.34557247161865234,0.27853021025657654,0.3438536524772644,0.31591498851776123,0.5421079397201538,0.20726217329502106,0.31591498851776123,0.12911878526210785,0.3169249892234802,0.31591498851776123,0.15332148969173431,0.24673068523406982,0.24579153954982758
near,0.4188554286956787,0.08748484402894974,0.24756045639514923,0.25046437978744507,0.3210183382034302,0.14147083461284637,0.2879819869995117,0.19270828366279602,0.1414591670036316,0.2879819869995117,0.08606409281492233,0.2651676535606384,0.2879819869995117,0.14797458052635193,0.1663687378168106,0.10734958201646805
the,0.5003893971443176,0.34736719727516174,0.272458553314209,0.5171257257461548,0.33055391907691956,0.21215185523033142,1.0,0.30035296082496643,0.39779382944107056,1.0,0.2967630624771118,0.733189046382904,1.0,0.2924198508262634,0.31011611223220825,0.22068053483963013
black,0.1594732403755188,0.14310608804225922,0.2717917561531067,0.24407927691936493,0.22100813686847687,0.10841883718967438,0.28466513752937317,0.16608597338199615,0.08806866407394409,0.28466513752937317,0.09878259897232056,0.23966942727565765,0.28466513752937317,0.20905162394046783,0.11292272061109543,0.15159966051578522
sea,0.18630823493003845,0.1665116548538208,0.31119436025619507,0.30105236172676086,0.32688263058662415,0.1627940982580185,0.30363768339157104,0.21644072234630585,0.12556853890419006,0.30363768339157104,0.12775346636772156,0.2707739472389221,0.30363768339157104,0.19492629170417786,0.23229162395000458,0.15551945567131042
.,0.41390106081962585,0.35288307070732117,0.2529311776161194,0.588965117931366,0.26343733072280884,0.26459771394729614,0.5934505462646484,0.3007909059524536,0.30538758635520935,0.5934505462646484,0.26228174567222595,0.5352458953857422,0.5934505462646484,0.16751837730407715,0.28860729932785034,0.4130953550338745
,where,did,jebe,and,subutai,spend,the,winter,following,the,split,of,the,mongol,army,?
genghis,0.1839626133441925,0.18339850008487701,0.38717931509017944,0.26551535725593567,0.4099789559841156,0.04483650624752045,0.3448939025402069,0.21016642451286316,0.16081827878952026,0.3448939025402069,0.2031431645154953,0.2938849925994873,0.3448939025402069,0.6244974732398987,0.33970266580581665,0.18813461065292358
khan,0.1568954735994339,0.155345618724823,0.3338758945465088,0.22885166108608246,0.2723410427570343,0.09646182507276535,0.21067845821380615,0.13380393385887146,0.1192241981625557,0.21067845821380615,0.1261998862028122,0.17124508321285248,0.21067845821380615,0.5576101541519165,0.2175215482711792,0.12862591445446014
led,0.11015363037586212,0.3213953971862793,0.13172484934329987,0.2780643701553345,0.23041383922100067,0.12405804544687271,0.3267505168914795,0.1539412885904312,0.2779119312763214,0.3267505168914795,0.22540785372257233,0.32918456196784973,0.3267505168914795,0.24448665976524353,0.3755970299243927,0.09273858368396759
the,0.5003893971443176,0.34736719727516174,0.272458553314209,0.5171257257461548,0.33055391907691956,0.21215185523033142,1.0,0.30035296082496643,0.39779382944107056,1.0,0.2967630624771118,0.733189046382904,1.0,0.2924198508262634,0.31011611223220825,0.22068053483963013
main,0.30628275871276855,0.15925762057304382,0.12053612619638443,0.29831406474113464,0.2672726511955261,0.11998593807220459,0.38631999492645264,0.09025099128484726,0.1862233430147171,0.38631999492645264,0.24725031852722168,0.3177044689655304,0.38631999492645264,0.11586468666791916,0.12213554233312607,0.1665669083595276
army,0.16231663525104523,0.21148359775543213,0.16189320385456085,0.25581875443458557,0.23728635907173157,0.11646509170532227,0.31011611223220825,0.2223595529794693,0.18488317728042603,0.31011611223220825,0.09665250033140182,0.2669098675251007,0.31011611223220825,0.27053940296173096,1.0000001192092896,0.180583193898201
on,0.37630224227905273,0.2670976221561432,0.21980929374694824,0.4077630043029785,0.22830969095230103,0.22885040938854218,0.5107308030128479,0.20719148218631744,0.2962210774421692,0.5107308030128479,0.1750887930393219,0.3966929316520691,0.5107308030128479,0.13546301424503326,0.17614345252513885,0.2714994251728058
a,0.40997210144996643,0.2552328109741211,0.29146814346313477,0.3739250600337982,0.2971945106983185,0.19257986545562744,0.5829201340675354,0.19113492965698242,0.27489006519317627,0.5829201340675354,0.20198695361614227,0.5052502155303955,0.5829201340675354,0.15921570360660553,0.20244213938713074,0.23916715383529663
raid,0.17289787530899048,0.1545441746711731,0.14528422057628632,0.14785856008529663,0.15793289244174957,0.08793371915817261,0.21593409776687622,0.24313274025917053,0.21382251381874084,0.21593409776687622,0.10997273772954941,0.19029948115348816,0.21593409776687622,0.2923402786254883,0.33781301975250244,0.18620501458644867
through,0.331196665763855,0.14190755784511566,0.17495019733905792,0.3666759729385376,0.231230691075325,0.1957491785287857,0.44071322679519653,0.12379593402147293,0.2740316092967987,0.44071322679519653,0.20045043528079987,0.3647414743900299,0.44071322679519653,0.18077996373176575,0.19598905742168427,0.16913433372974396
afghanistan,0.15770265460014343,0.17636427283287048,0.26610076427459717,0.2312776744365692,0.2520149350166321,0.06246131658554077,0.28314414620399475,0.211586132645607,0.11026487499475479,0.28314414620399475,0.1292157769203186,0.2363988608121872,0.28314414620399475,0.3913816213607788,0.3011600971221924,0.1478135734796524
and,0.43859338760375977,0.34479495882987976,0.2566799223423004,1.0,0.28429698944091797,0.2863690257072449,0.5171257257461548,0.2760835289955139,0.2696467339992523,0.5171257257461548,0.3033278286457062,0.5116966962814331,0.5171257257461548,0.21553155779838562,0.25581875443458557,0.20544172823429108
northern,0.2461140751838684,0.14611519873142242,0.272861510515213,0.2852024435997009,0.39268091320991516,0.12228516489267349,0.3422943353652954,0.29080772399902344,0.1787864863872528,0.3422943353652954,0.1851842999458313,0.32586339116096497,0.3422943353652954,0.19226910173892975,0.2770163118839264,0.13149388134479523
india,0.2227068543434143,0.17981284856796265,0.2790263593196869,0.2782815098762512,0.35835790634155273,0.07392945885658264,0.3108653426170349,0.19335155189037323,0.1773032248020172,0.3108653426170349,0.16473151743412018,0.29747170209884644,0.3108653426170349,0.3353966176509857,0.22738027572631836,0.10473668575286865
towards,0.35452669858932495,0.162775456905365,0.18883824348449707,0.32443711161613464,0.197588250041008,0.19450359046459198,0.31815874576568604,0.10720682144165039,0.16639086604118347,0.31815874576568604,0.16094765067100525,0.26409703493118286,0.31815874576568604,0.13902950286865234,0.23711435496807098,0.13023285567760468
mongolia,0.2137911468744278,0.15721069276332855,0.2931709587574005,0.20531518757343292,0.4184654951095581,0.1576726734638214,0.26887956261634827,0.2708419859409332,0.11600565910339355,0.26887956261634827,0.18900996446609497,0.24969549477100372,0.26887956261634827,0.7520244121551514,0.1657920926809311,0.12165829539299011
",",0.3149496018886566,0.3015086054801941,0.30109918117523193,0.6633074283599854,0.31464719772338867,0.2790883779525757,0.4933079481124878,0.29047003388404846,0.27101513743400574,0.4933079481124878,0.26985031366348267,0.4946078956127167,0.4933079481124878,0.2229510098695755,0.230897456407547,0.31091248989105225
while,0.41293615102767944,0.3330625295639038,0.18447282910346985,0.45699796080589294,0.20335058867931366,0.41862598061561584,0.39804592728614807,0.15920208394527435,0.2284046858549118,0.39804592728614807,0.14224159717559814,0.3366928696632385,0.39804592728614807,0.2199031561613083,0.2574101686477661,0.21076419949531555
another,0.42079871892929077,0.29175329208374023,0.2032729685306549,0.3214244842529297,0.1961752027273178,0.18572157621383667,0.5019711852073669,0.10158658027648926,0.24357688426971436,0.5019711852073669,0.23931416869163513,0.38147079944610596,0.5019711852073669,0.20900173485279083,0.15274712443351746,0.295511931180954
"20,000",0.18635375797748566,0.17574962973594666,0.3209822475910187,0.2812017798423767,0.18261830508708954,0.11160369962453842,0.37579581141471863,0.14494679868221283,0.2421855628490448,0.37579581141471863,0.13701404631137848,0.32472333312034607,0.37579581141471863,0.26941123604774475,0.17829042673110962,0.10352851450443268
(,0.1970011591911316,0.18979617953300476,0.21810366213321686,0.4862271547317505,0.27381837368011475,0.18855589628219604,0.33289089798927307,0.18090569972991943,0.1340836137533188,0.33289089798927307,0.2183253914117813,0.35032153129577637,0.33289089798927307,0.17867407202720642,0.15211588144302368,0.40561532974243164
two,0.32765963673591614,0.2755576968193054,0.20665757358074188,0.4671151638031006,0.2510770559310913,0.2194642573595047,0.43858039379119873,0.24145926535129547,0.32845747470855713,0.43858039379119873,0.4164069890975952,0.37726253271102905,0.43858039379119873,0.161006897687912,0.13596199452877045,0.19645625352859497
tumen,0.22911448776721954,0.06703608483076096,0.3691619634628296,0.23015248775482178,0.41474443674087524,0.04625869169831276,0.2914748787879944,0.23888884484767914,0.07156390696763992,0.2914748787879944,0.11130940914154053,0.2844906747341156,0.2914748787879944,0.31852009892463684,0.250606507062912,0.09744579344987869
),0.20711064338684082,0.18584993481636047,0.22255299985408783,0.4961937665939331,0.2984580099582672,0.18727558851242065,0.3456730246543884,0.19428998231887817,0.14027400314807892,0.3456730246543884,0.22863781452178955,0.3680361211299896,0.3456730246543884,0.2076263129711151,0.17016024887561798,0.42300865054130554
contingent,0.29620519280433655,0.27959349751472473,0.15377691388130188,0.31525683403015137,0.2252705842256546,0.16105139255523682,0.32567715644836426,0.17640076577663422,0.26722604036331177,0.32567715644836426,0.1747586876153946,0.31769317388534546,0.32567715644836426,0.18614165484905243,0.34609103202819824,0.155715212225914
marched,0.26346760988235474,0.27348342537879944,0.24837999045848846,0.27661681175231934,0.19108358025550842,0.18486203253269196,0.32402941584587097,0.21513518691062927,0.19271494448184967,0.32402941584587097,0.1705019772052765,0.2626478374004364,0.32402941584587097,0.20691382884979248,0.45831313729286194,0.11712592840194702
through,0.331196665763855,0.14190755784511566,0.17495019733905792,0.3666759729385376,0.231230691075325,0.1957491785287857,0.44071322679519653,0.12379593402147293,0.2740316092967987,0.44071322679519653,0.20045043528079987,0.3647414743900299,0.44071322679519653,0.18077996373176575,0.19598905742168427,0.16913433372974396
the,0.5003893971443176,0.34736719727516174,0.272458553314209,0.5171257257461548,0.33055391907691956,0.21215185523033142,1.0,0.30035296082496643,0.39779382944107056,1.0,0.2967630624771118,0.733189046382904,1.0,0.2924198508262634,0.31011611223220825,0.22068053483963013
caucasus,0.1957911252975464,0.14950554072856903,0.3047172427177429,0.20031197369098663,0.32375475764274597,0.1716768592596054,0.2726996839046478,0.27820661664009094,0.13750384747982025,0.2726996839046478,0.18299293518066406,0.19639624655246735,0.2726996839046478,0.4041922092437744,0.27361875772476196,0.13771438598632812
and,0.43859338760375977,0.34479495882987976,0.2566799223423004,1.0,0.28429698944091797,0.2863690257072449,0.5171257257461548,0.2760835289955139,0.2696467339992523,0.5171257257461548,0.3033278286457062,0.5116966962814331,0.5171257257461548,0.21553155779838562,0.25581875443458557,0.20544172823429108
into,0.335035502910614,0.14888085424900055,0.13997724652290344,0.36597734689712524,0.2527337372303009,0.14757542312145233,0.39493247866630554,0.13983449339866638,0.2676943242549896,0.39493247866630554,0.43188852071762085,0.32255905866622925,0.39493247866630554,0.1455553025007248,0.17944656312465668,0.15662476420402527
russia,0.22036272287368774,0.15303444862365723,0.19596564769744873,0.26785826683044434,0.27091315388679504,0.17627042531967163,0.2746676802635193,0.25575384497642517,0.08922995626926422,0.2746676802635193,0.126442089676857,0.23331232368946075,0.2746676802635193,0.3717901408672333,0.18091300129890442,0.13907001912593842
under,0.35552138090133667,0.20815621316432953,0.08044364303350449,0.3005301356315613,0.21700021624565125,0.11017920076847076,0.3348022699356079,0.05753212422132492,0.22596876323223114,0.3348022699356079,0.10501265525817871,0.32766106724739075,0.3348022699356079,0.22559615969657898,0.19670718908309937,0.18233340978622437
generals,0.18068534135818481,0.26768800616264343,0.15942278504371643,0.29397696256637573,0.23923662304878235,0.15844477713108063,0.27897581458091736,0.21151039004325867,0.24528490006923676,0.27897581458091736,0.168050616979599,0.29460904002189636,0.27897581458091736,0.2823218107223511,0.5390369296073914,0.16273394227027893
jebe,0.1792648732662201,0.14259633421897888,1.0,0.2566799223423004,0.34225112199783325,0.20836785435676575,0.272458553314209,0.30247342586517334,0.12386991083621979,0.272458553314209,0.11166729778051376,0.23213399946689606,0.272458553314209,0.24661102890968323,0.16189320385456085,0.1268274188041687
and,0.43859338760375977,0.34479495882987976,0.2566799223423004,1.0,0.28429698944091797,0.2863690257072449,0.5171257257461548,0.2760835289955139,0.2696467339992523,0.5171257257461548,0.3033278286457062,0.5116966962814331,0.5171257257461548,0.21553155779838562,0.25581875443458557,0.20544172823429108
subutai,0.2718629539012909,0.14015702903270721,0.34225112199783325,0.28429698944091797,1.0,0.11837343126535416,0.33055391907691956,0.17584998905658722,0.23059827089309692,0.33055391907691956,0.2663244605064392,0.31992506980895996,0.33055391907691956,0.3745034635066986,0.23728635907173157,0.1578579694032669
.,0.41390106081962585,0.35288307070732117,0.2529311776161194,0.588965117931366,0.26343733072280884,0.26459771394729614,0.5934505462646484,0.3007909059524536,0.30538758635520935,0.5934505462646484,0.26228174567222595,0.5352458953857422,0.5934505462646484,0.16751837730407715,0.28860729932785034,0.4130953550338745
