,what,part,of,the,innate,immune,system,identifies,microbes,and,triggers,immune,response,?
recognize,0.32970860600471497,0.19506192207336426,0.34210383892059326,0.32986918091773987,0.3189951479434967,0.29200443625450134,0.19031880795955658,0.3155108690261841,0.20003922283649445,0.27655500173568726,0.15585128962993622,0.29200443625450134,0.2896175980567932,0.24790367484092712
components,0.20314843952655792,0.30408889055252075,0.28973057866096497,0.30344057083129883,0.3481280505657196,0.2999272644519806,0.33694854378700256,0.2152068167924881,0.4631994962692261,0.2737251818180084,0.3361795246601105,0.2999272644519806,0.15398192405700684,0.12744711339473724
that,0.6297725439071655,0.37747326493263245,0.41498205065727234,0.5473989248275757,0.3320786952972412,0.30237793922424316,0.3088737428188324,0.30534324049949646,0.37741872668266296,0.4731321930885315,0.308123916387558,0.30237793922424316,0.3606419265270233,0.32716336846351624
are,0.29724663496017456,0.3086032569408417,0.39081433415412903,0.40399202704429626,0.2676650285720825,0.23878547549247742,0.21917270123958588,0.23683124780654907,0.3933534324169159,0.48576638102531433,0.3677642047405243,0.23878547549247742,0.20697586238384247,0.24591213464736938
conserved,0.18548007309436798,0.23012501001358032,0.2815810441970825,0.2476649135351181,0.3061562478542328,0.26231780648231506,0.19800019264221191,0.23065702617168427,0.25955983996391296,0.2211647480726242,0.19800303876399994,0.26231780648231506,0.2532655596733093,0.12682415544986725
among,0.21154822409152985,0.15127453207969666,0.3679063022136688,0.3507058024406433,0.22855648398399353,0.24986310303211212,0.20968209207057953,0.2519432008266449,0.26477235555648804,0.39211368560791016,0.15533669292926788,0.24986310303211212,0.13015541434288025,0.14343059062957764
broad,0.21419112384319305,0.23741541802883148,0.2426680326461792,0.27128511667251587,0.2213737517595291,0.08246710896492004,0.1596221774816513,0.16265904903411865,0.2465912401676178,0.274151086807251,0.2099534422159195,0.08246710896492004,0.14812086522579193,0.15083929896354675
groups,0.23137421905994415,0.25546470284461975,0.24723079800605774,0.27790749073028564,0.17912693321704865,0.16603876650333405,0.16803652048110962,0.16215340793132782,0.25847378373146057,0.29783302545547485,0.2586272358894348,0.16603876650333405,0.22980163991451263,0.14349548518657684
of,0.33290785551071167,0.452393114566803,1.0,0.733189046382904,0.255485475063324,0.16620753705501556,0.25597915053367615,0.3297317922115326,0.27299147844314575,0.5116966962814331,0.2212749719619751,0.16620753705501556,0.21864040195941925,0.1826142966747284
microorganisms,0.2322647124528885,0.1449580192565918,0.22795136272907257,0.2374553233385086,0.485425740480423,0.4746546149253845,0.28324830532073975,0.20133596658706665,0.808523952960968,0.2564571499824524,0.3695644736289978,0.4746546149253845,0.1882806122303009,0.16060204803943634
",",0.3087472915649414,0.3376222252845764,0.4946078956127167,0.4933079481124878,0.16148243844509125,0.15102852880954742,0.18439900875091553,0.2236303836107254,0.25792837142944336,0.6633074283599854,0.20000627636909485,0.15102852880954742,0.24039098620414734,0.31091248989105225
or,0.33867141604423523,0.28093159198760986,0.3792596757411957,0.4174870550632477,0.29497671127319336,0.26729732751846313,0.32710888981819153,0.30991122126579285,0.38632702827453613,0.4713204801082611,0.3456486463546753,0.26729732751846313,0.22401027381420135,0.32389625906944275
when,0.4700249433517456,0.35435768961906433,0.3757161796092987,0.5091903209686279,0.22936703264713287,0.2670612335205078,0.27706024050712585,0.16267414391040802,0.22712641954421997,0.4716290831565857,0.31776896119117737,0.2670612335205078,0.35236990451812744,0.22841128706932068
damaged,0.2276492565870285,0.2522168755531311,0.25165170431137085,0.2918637692928314,0.2234649658203125,0.2355944961309433,0.22500917315483093,0.19240990281105042,0.28152137994766235,0.30148008465766907,0.2883349657058716,0.2355944961309433,0.2250114232301712,0.15946903824806213
",",0.3087472915649414,0.3376222252845764,0.4946078956127167,0.4933079481124878,0.16148243844509125,0.15102852880954742,0.18439900875091553,0.2236303836107254,0.25792837142944336,0.6633074283599854,0.20000627636909485,0.15102852880954742,0.24039098620414734,0.31091248989105225
injured,0.14425544440746307,0.165314719080925,0.19345925748348236,0.22383859753608704,0.1888674646615982,0.20523802936077118,0.10575591772794724,0.12656356394290924,0.11938733607530594,0.2198655754327774,0.21555054187774658,0.20523802936077118,0.18937461078166962,0.12394905835390091
or,0.33867141604423523,0.28093159198760986,0.3792596757411957,0.4174870550632477,0.29497671127319336,0.26729732751846313,0.32710888981819153,0.30991122126579285,0.38632702827453613,0.4713204801082611,0.3456486463546753,0.26729732751846313,0.22401027381420135,0.32389625906944275
stressed,0.29328247904777527,0.1231868639588356,0.2260998636484146,0.23993246257305145,0.3080720603466034,0.2520514726638794,0.18022501468658447,0.20909468829631805,0.20859092473983765,0.24065519869327545,0.2990366816520691,0.2520514726638794,0.3958022892475128,0.24694886803627014
cells,0.1758001297712326,0.16026201844215393,0.21305565536022186,0.19095487892627716,0.5340849757194519,0.5300963521003723,0.29856014251708984,0.2655448317527771,0.5225808620452881,0.24033623933792114,0.39741644263267517,0.5300963521003723,0.30744311213493347,0.1898086667060852
send,0.28887391090393066,0.22609896957874298,0.22127455472946167,0.2581755518913269,0.24467194080352783,0.23220837116241455,0.22184468805789948,0.20620593428611755,0.2516102194786072,0.3002150058746338,0.24232400953769684,0.23220837116241455,0.2804707884788513,0.1784207671880722
out,0.3633197546005249,0.2758302688598633,0.34176841378211975,0.39404502511024475,0.2289215326309204,0.1703556925058365,0.26074373722076416,0.1251223385334015,0.2352459728717804,0.3881998062133789,0.21524228155612946,0.1703556925058365,0.20993046462535858,0.22020699083805084
alarm,0.23068861663341522,0.1053679808974266,0.169951930642128,0.21931339800357819,0.31692835688591003,0.2570604085922241,0.2683762311935425,0.10743612051010132,0.23575368523597717,0.1840149611234665,0.33581337332725525,0.2570604085922241,0.35991618037223816,0.19144992530345917
signals,0.2608519196510315,0.21317601203918457,0.20960435271263123,0.28817644715309143,0.41344520449638367,0.34150707721710205,0.3534156382083893,0.2630630433559418,0.3866700828075409,0.2103828638792038,0.3950846195220947,0.34150707721710205,0.378225713968277,0.09948804974555969
",",0.3087472915649414,0.3376222252845764,0.4946078956127167,0.4933079481124878,0.16148243844509125,0.15102852880954742,0.18439900875091553,0.2236303836107254,0.25792837142944336,0.6633074283599854,0.20000627636909485,0.15102852880954742,0.24039098620414734,0.31091248989105225
many,0.36131182312965393,0.2827394902706146,0.37253960967063904,0.4335206151008606,0.25900885462760925,0.2700537145137787,0.2631138563156128,0.15795870125293732,0.32256314158439636,0.5296266674995422,0.2752190828323364,0.2700537145137787,0.23894017934799194,0.2124512493610382
of,0.33290785551071167,0.452393114566803,1.0,0.733189046382904,0.255485475063324,0.16620753705501556,0.25597915053367615,0.3297317922115326,0.27299147844314575,0.5116966962814331,0.2212749719619751,0.16620753705501556,0.21864040195941925,0.1826142966747284
which,0.5261979103088379,0.4460882246494293,0.5011631846427917,0.6521818041801453,0.36236342787742615,0.3153325319290161,0.37390631437301636,0.3311117887496948,0.3782452344894409,0.506277859210968,0.3203585147857666,0.3153325319290161,0.33102378249168396,0.25814583897590637
(,0.2411840260028839,0.2208257019519806,0.35032153129577637,0.33289089798927307,0.16644489765167236,0.08545625954866409,0.15626809000968933,0.24640481173992157,0.16232435405254364,0.4862271547317505,0.1643916666507721,0.08545625954866409,0.20105482637882233,0.40561532974243164
but,0.5029441118240356,0.3478407561779022,0.39942997694015503,0.4859698414802551,0.23298794031143188,0.2497076690196991,0.2440522015094757,0.21913017332553864,0.2825014591217041,0.5762497186660767,0.1702353060245514,0.2497076690196991,0.3042300045490265,0.27921953797340393
not,0.5449194312095642,0.2769853472709656,0.3307090103626251,0.4310511648654938,0.30756351351737976,0.28818804025650024,0.25763750076293945,0.22613690793514252,0.34677645564079285,0.39099299907684326,0.27321064472198486,0.28818804025650024,0.2693067789077759,0.41942933201789856
all,0.41981086134910583,0.2746511399745941,0.42798417806625366,0.4860881567001343,0.2267368733882904,0.22340768575668335,0.23592321574687958,0.20530207455158234,0.29171162843704224,0.4542157053947449,0.20546840131282806,0.22340768575668335,0.2141672968864441,0.29575422406196594
),0.26259949803352356,0.24734117090702057,0.3680361211299896,0.3456730246543884,0.15244530141353607,0.052535902708768845,0.15207810699939728,0.22785335779190063,0.15666966140270233,0.4961937665939331,0.1487608700990677,0.052535902708768845,0.2160845845937729,0.42300865054130554
are,0.29724663496017456,0.3086032569408417,0.39081433415412903,0.40399202704429626,0.2676650285720825,0.23878547549247742,0.21917270123958588,0.23683124780654907,0.3933534324169159,0.48576638102531433,0.3677642047405243,0.23878547549247742,0.20697586238384247,0.24591213464736938
recognized,0.17776133120059967,0.24487674236297607,0.3161126375198364,0.31571096181869507,0.2657133936882019,0.19836777448654175,0.16823384165763855,0.33995217084884644,0.1963985413312912,0.2502152621746063,0.10336831957101822,0.19836777448654175,0.1965421587228775,0.18558090925216675
by,0.2455483376979828,0.28271573781967163,0.3646814823150635,0.4408751428127289,0.20461761951446533,0.17260463535785675,0.23017624020576477,0.24610067903995514,0.2095867097377777,0.4289871156215668,0.2989112436771393,0.17260463535785675,0.2863168716430664,0.17966607213020325
the,0.42745697498321533,0.527681291103363,0.733189046382904,1.0,0.2196919023990631,0.21364226937294006,0.3233085572719574,0.3151623606681824,0.30588477849960327,0.5171257257461548,0.3125790059566498,0.21364226937294006,0.28909924626350403,0.22068053483963013
same,0.3764382302761078,0.22825150191783905,0.3808329105377197,0.4583131968975067,0.1889904886484146,0.14957104623317719,0.20995952188968658,0.3651127219200134,0.22850096225738525,0.3205644488334656,0.236420139670372,0.14957104623317719,0.1424376219511032,0.22649677097797394
receptors,0.2304931879043579,0.19433139264583588,0.19634202122688293,0.2622849941253662,0.5641072392463684,0.5147067904472351,0.2696112394332886,0.2535514831542969,0.48061829805374146,0.20484095811843872,0.4911039471626282,0.5147067904472351,0.39826369285583496,0.1343143880367279
as,0.31749409437179565,0.2563304007053375,0.3886612355709076,0.48381632566452026,0.21250401437282562,0.17487213015556335,0.1973835676908493,0.2811660170555115,0.24203026294708252,0.49487000703811646,0.202827587723732,0.17487213015556335,0.21680697798728943,0.27043893933296204
those,0.44466671347618103,0.2554597556591034,0.37935635447502136,0.42861196398735046,0.25889459252357483,0.2986040711402893,0.2618377208709717,0.256653755903244,0.35410407185554504,0.43169310688972473,0.28685101866722107,0.2986040711402893,0.24966491758823395,0.3328189253807068
that,0.6297725439071655,0.37747326493263245,0.41498205065727234,0.5473989248275757,0.3320786952972412,0.30237793922424316,0.3088737428188324,0.30534324049949646,0.37741872668266296,0.4731321930885315,0.308123916387558,0.30237793922424316,0.3606419265270233,0.32716336846351624
recognize,0.32970860600471497,0.19506192207336426,0.34210383892059326,0.32986918091773987,0.3189951479434967,0.29200443625450134,0.19031880795955658,0.3155108690261841,0.20003922283649445,0.27655500173568726,0.15585128962993622,0.29200443625450134,0.2896175980567932,0.24790367484092712
pathogens,0.24503889679908752,0.16054503619670868,0.22946582734584808,0.23115308582782745,0.5864718556404114,0.5922579765319824,0.29995468258857727,0.2402459681034088,0.6530651450157166,0.21800068020820618,0.43855342268943787,0.5922579765319824,0.33384186029434204,0.21364152431488037
.,0.3567904531955719,0.32817673683166504,0.5352458953857422,0.5934505462646484,0.2064800262451172,0.18267881870269775,0.2277725487947464,0.24315837025642395,0.23687511682510376,0.588965117931366,0.2481604963541031,0.18267881870269775,0.2878446877002716,0.4130953550338745
,what,part,of,the,innate,immune,system,identifies,microbes,and,triggers,immune,response,?
microorganisms,0.2322647124528885,0.1449580192565918,0.22795136272907257,0.2374553233385086,0.485425740480423,0.4746546149253845,0.28324830532073975,0.20133596658706665,0.808523952960968,0.2564571499824524,0.3695644736289978,0.4746546149253845,0.1882806122303009,0.16060204803943634
or,0.33867141604423523,0.28093159198760986,0.3792596757411957,0.4174870550632477,0.29497671127319336,0.26729732751846313,0.32710888981819153,0.30991122126579285,0.38632702827453613,0.4713204801082611,0.3456486463546753,0.26729732751846313,0.22401027381420135,0.32389625906944275
toxins,0.24787479639053345,0.1580933928489685,0.23596930503845215,0.23575493693351746,0.4942321181297302,0.4848942458629608,0.2757057845592499,0.215359166264534,0.5895239114761353,0.2542687654495239,0.4294899106025696,0.4848942458629608,0.3136241137981415,0.2668727934360504
that,0.6297725439071655,0.37747326493263245,0.41498205065727234,0.5473989248275757,0.3320786952972412,0.30237793922424316,0.3088737428188324,0.30534324049949646,0.37741872668266296,0.4731321930885315,0.308123916387558,0.30237793922424316,0.3606419265270233,0.32716336846351624
successfully,0.20084762573242188,0.1580231934785843,0.19373616576194763,0.32525569200515747,0.25022539496421814,0.2922998070716858,0.22151419520378113,0.12131357938051224,0.22955304384231567,0.27829113602638245,0.16804498434066772,0.2922998070716858,0.2981874644756317,0.0971045047044754
enter,0.2278345823287964,0.18073877692222595,0.23793351650238037,0.3499310314655304,0.23783466219902039,0.1702089160680771,0.17115475237369537,0.2679981291294098,0.2591308653354645,0.30870890617370605,0.22838863730430603,0.1702089160680771,0.24132858216762543,0.11047764122486115
an,0.2821882665157318,0.3128427565097809,0.32280945777893066,0.4207492768764496,0.26858779788017273,0.20370379090309143,0.17536801099777222,0.2801491618156433,0.23407816886901855,0.2838519215583801,0.21770423650741577,0.20370379090309143,0.2884137034416199,0.19793890416622162
organism,0.2626836597919464,0.17667482793331146,0.23540134727954865,0.23149779438972473,0.46402353048324585,0.46061697602272034,0.2959426939487457,0.28247421979904175,0.5934947729110718,0.20019865036010742,0.30450066924095154,0.46061697602272034,0.22757548093795776,0.21088039875030518
encounter,0.20327645540237427,0.2455568015575409,0.21385692059993744,0.2692548632621765,0.30429860949516296,0.23826587200164795,0.16351579129695892,0.27913472056388855,0.26519331336021423,0.29396843910217285,0.2894446849822998,0.23826587200164795,0.31752485036849976,0.13071513175964355
the,0.42745697498321533,0.527681291103363,0.733189046382904,1.0,0.2196919023990631,0.21364226937294006,0.3233085572719574,0.3151623606681824,0.30588477849960327,0.5171257257461548,0.3125790059566498,0.21364226937294006,0.28909924626350403,0.22068053483963013
cells,0.1758001297712326,0.16026201844215393,0.21305565536022186,0.19095487892627716,0.5340849757194519,0.5300963521003723,0.29856014251708984,0.2655448317527771,0.5225808620452881,0.24033623933792114,0.39741644263267517,0.5300963521003723,0.30744311213493347,0.1898086667060852
and,0.31309178471565247,0.35301485657691956,0.5116966962814331,0.5171257257461548,0.22914032638072968,0.14400269091129303,0.231138214468956,0.2252974659204483,0.2551001012325287,1.0,0.17842921614646912,0.14400269091129303,0.21754570305347443,0.20544172823429108
mechanisms,0.23776228725910187,0.1389845311641693,0.22534649074077606,0.2385137975215912,0.4998215138912201,0.45769235491752625,0.2901284098625183,0.2461928129196167,0.4731212556362152,0.18555718660354614,0.4396173655986786,0.45769235491752625,0.3655945062637329,0.20209980010986328
of,0.33290785551071167,0.452393114566803,1.0,0.733189046382904,0.255485475063324,0.16620753705501556,0.25597915053367615,0.3297317922115326,0.27299147844314575,0.5116966962814331,0.2212749719619751,0.16620753705501556,0.21864040195941925,0.1826142966747284
the,0.42745697498321533,0.527681291103363,0.733189046382904,1.0,0.2196919023990631,0.21364226937294006,0.3233085572719574,0.3151623606681824,0.30588477849960327,0.5171257257461548,0.3125790059566498,0.21364226937294006,0.28909924626350403,0.22068053483963013
innate,0.2683543860912323,0.18497134745121002,0.255485475063324,0.2196919023990631,1.0000001192092896,0.6130988597869873,0.3689802289009094,0.31979718804359436,0.4597195088863373,0.22914032638072968,0.42196816205978394,0.6130988597869873,0.4607735872268677,0.16386382281780243
immune,0.2410416603088379,0.165080264210701,0.16620753705501556,0.21364226937294006,0.6130988597869873,1.0,0.3962631821632385,0.20306333899497986,0.47532811760902405,0.14400269091129303,0.39658963680267334,1.0,0.43541768193244934,0.16080476343631744
system,0.23557309806346893,0.2814725935459137,0.25597915053367615,0.3233085572719574,0.3689802289009094,0.3962631821632385,1.0000001192092896,0.19696108996868134,0.32084107398986816,0.231138214468956,0.2665027678012848,0.3962631821632385,0.2933112382888794,0.15556083619594574
.,0.3567904531955719,0.32817673683166504,0.5352458953857422,0.5934505462646484,0.2064800262451172,0.18267881870269775,0.2277725487947464,0.24315837025642395,0.23687511682510376,0.588965117931366,0.2481604963541031,0.18267881870269775,0.2878446877002716,0.4130953550338745
