,how,much,do,researchers,now,think,sea,levels,will,rise,from,1990,to,2100,?
ipcc,0.3693348467350006,0.22506283223628998,0.269673615694046,0.4055958092212677,0.1823149472475052,0.30170348286628723,0.20078325271606445,0.2907012104988098,0.24876441061496735,0.23319052159786224,0.1346227526664734,-0.017252489924430847,0.25466105341911316,0.16394799947738647,0.22295254468917847
),0.17939934134483337,0.22256317734718323,0.24460165202617645,0.13467413187026978,0.36229267716407776,0.2265138179063797,0.18647637963294983,0.1736932098865509,0.24492529034614563,0.15284043550491333,0.2672361731529236,-0.038524504750967026,0.31236231327056885,0.1002119928598404,0.42300865054130554
",",0.22659391164779663,0.36182254552841187,0.3283645510673523,0.2712523639202118,0.43216821551322937,0.3095206320285797,0.30078184604644775,0.2284579873085022,0.29706671833992004,0.2350703477859497,0.39760664105415344,0.0030314233154058456,0.44245919585227966,0.14958688616752625,0.31091248989105225
the,0.33890387415885925,0.35023224353790283,0.30239659547805786,0.27997422218322754,0.38266420364379883,0.3102172613143921,0.30363768339157104,0.286034494638443,0.3635469079017639,0.3404741883277893,0.40150508284568787,-0.0810435339808464,0.535392165184021,0.208340585231781,0.22068053483963013
researchers,0.2886618971824646,0.3202129006385803,0.2432691901922226,1.0,0.265567421913147,0.30241748690605164,0.205407053232193,0.25985220074653625,0.2569696009159088,0.18272891640663147,0.23222222924232483,-0.01334544736891985,0.320869117975235,0.13668738305568695,0.14480042457580566
found,0.12975606322288513,0.23675140738487244,0.19611693918704987,0.3284686207771301,0.21857115626335144,0.2846794128417969,0.22362171113491058,0.17855443060398102,0.16058588027954102,0.10100117325782776,0.15488772094249725,0.05649425461888313,0.25225648283958435,0.2069416642189026,0.16790300607681274
that,0.557814359664917,0.4869440197944641,0.44533252716064453,0.3901746869087219,0.4135645031929016,0.5798900723457336,0.2267688512802124,0.27539384365081787,0.4857470989227295,0.26001712679862976,0.3477667272090912,-0.04325290396809578,0.5436353087425232,0.18595080077648163,0.32716336846351624
in,0.2601168751716614,0.2725222110748291,0.23402775824069977,0.23347842693328857,0.3619694113731384,0.23837615549564362,0.2302369773387909,0.2418597936630249,0.2580665349960327,0.1934409737586975,0.4274188280105591,-0.012069408781826496,0.45010748505592346,0.1920589804649353,0.20430970191955566
2100,0.06697267293930054,0.20289640128612518,0.12530267238616943,0.13668738305568695,0.08544650673866272,0.21796704828739166,0.18818339705467224,0.1941831409931183,0.14617256820201874,0.186148539185524,0.12678465247154236,-0.049590542912483215,0.1951996386051178,0.9999999403953552,0.14122723042964935
sea,0.16549281775951385,0.20864515006542206,0.17126357555389404,0.205407053232193,0.1848321408033371,0.16157929599285126,1.0,0.2632085382938385,0.1281823068857193,0.3275212049484253,0.19167837500572205,-0.048466991633176804,0.2749888300895691,0.18818339705467224,0.15551945567131042
levels,0.30174899101257324,0.31009310483932495,0.22495627403259277,0.25985220074653625,0.12437087297439575,0.2575587034225464,0.2632085382938385,0.9999998807907104,0.34917134046554565,0.3079465329647064,0.19019560515880585,-0.20878474414348602,0.29053324460983276,0.1941831409931183,0.1541307419538498
would,0.43239715695381165,0.41720274090766907,0.4102592170238495,0.26426494121551514,0.3339189291000366,0.5148938894271851,0.17596907913684845,0.26272544264793396,0.7075439691543579,0.20319253206253052,0.26231399178504944,-0.023368842899799347,0.5965728163719177,0.2296905666589737,0.37178951501846313
be,0.4158933162689209,0.3977218568325043,0.36575672030448914,0.2843376398086548,0.30492115020751953,0.4904957115650177,0.16104936599731445,0.3238581120967865,0.4925616979598999,0.16302461922168732,0.3107333183288574,-0.12443587183952332,0.4972836375236511,0.18216674029827118,0.3324260413646698
0.5–1.4,0.10744430124759674,0.08826648443937302,0.06164657324552536,0.13799980282783508,-0.033855970948934555,0.09545718133449554,-0.009334670379757881,0.07089632004499435,0.1296706646680832,0.050014324486255646,-0.002561625326052308,-0.17163237929344177,0.06539703160524368,-0.004406963475048542,0.02930152416229248
m,0.17182649672031403,0.17291346192359924,0.17206759750843048,0.17119094729423523,0.24576830863952637,0.2584737241268158,0.18571223318576813,0.07163675129413605,0.18052144348621368,0.14325742423534393,0.1602269411087036,0.00309810321778059,0.17626212537288666,0.15278948843479156,0.2618667185306549
[,0.03530287742614746,0.06103409454226494,-0.02353133261203766,-0.010193699039518833,0.07488661259412766,-0.005531487055122852,0.08600511401891708,0.07023394107818604,0.0795993059873581,0.12938696146011353,0.1347220540046692,-0.09275875240564346,0.07649242132902145,-0.044410284608602524,0.011015460826456547
50–140,0.05860200524330139,0.09438266605138779,0.09116411954164505,0.05618731305003166,0.12323877215385437,0.08910117298364639,0.11489687114953995,0.1339094638824463,0.1037892997264862,0.07183877378702164,0.014110385440289974,-0.10771076381206512,0.04386089742183685,0.019275447353720665,-0.006153876427561045
cm,0.22115537524223328,0.19854748249053955,0.15332195162773132,0.13432316482067108,0.1604243963956833,0.21931041777133942,0.1094818115234375,0.12159892916679382,0.2245183289051056,0.13091962039470673,0.1880866438150406,-0.005898323841392994,0.16218599677085876,0.10347254574298859,0.22839917242527008
],0.06738625466823578,-0.020653191953897476,0.019922751933336258,0.018284212797880173,-0.02589249797165394,0.009576196782290936,0.02094976417720318,0.017734607681632042,0.06213921681046486,-0.04134325310587883,0.007451207842677832,-0.07846713811159134,-0.04249158129096031,-0.058594949543476105,-0.0022520492784678936
above,0.23468554019927979,0.2541370391845703,0.392265260219574,0.16252033412456512,0.27020102739334106,0.2734093964099884,0.3219030201435089,0.34369543194770813,0.29805222153663635,0.2566570043563843,0.19226932525634766,-0.153082475066185,0.30495497584342957,0.17567478120326996,0.2521739900112152
1990,-0.006733363028615713,-0.07469524443149567,-0.03656739369034767,-0.01334544736891985,-0.05295543372631073,0.07869601994752884,-0.048466991633176804,-0.20878474414348602,-0.11948078125715256,-0.09025111794471741,-0.1256481558084488,0.9999999403953552,-0.06767388433218002,-0.049590542912483215,0.07789827883243561
levels,0.30174899101257324,0.31009310483932495,0.22495627403259277,0.25985220074653625,0.12437087297439575,0.2575587034225464,0.2632085382938385,0.9999998807907104,0.34917134046554565,0.3079465329647064,0.19019560515880585,-0.20878474414348602,0.29053324460983276,0.1941831409931183,0.1541307419538498
.,0.3287222981452942,0.3374604284763336,0.3613996207714081,0.24884258210659027,0.36271902918815613,0.31119775772094727,0.2680719196796417,0.24042059481143951,0.33682769536972046,0.1888146847486496,0.41536515951156616,0.011693721637129784,0.4645031690597534,0.28140145540237427,0.4130953550338745
,how,much,do,researchers,now,think,sea,levels,will,rise,from,1990,to,2100,?
these,0.41104358434677124,0.3684355318546295,0.4402875602245331,0.3707231283187866,0.321615070104599,0.3914264142513275,0.2194749265909195,0.38152673840522766,0.3736666440963745,0.26445186138153076,0.2928802967071533,-0.1550806164741516,0.46852558851242065,0.11586489528417587,0.2571668326854706
values,0.27992549538612366,0.23497723042964935,0.21643945574760437,0.20569483935832977,0.155974879860878,0.26979807019233704,0.0533970408141613,0.3272380530834198,0.3413204550743103,0.18179048597812653,0.15263591706752777,-0.1807943880558014,0.2971996068954468,0.13759423792362213,0.23432563245296478
are,0.311818927526474,0.2937524914741516,0.41111594438552856,0.33773449063301086,0.3292219042778015,0.3769446313381195,0.215116485953331,0.3186073899269104,0.39387544989585876,0.19183066487312317,0.2674213647842407,-0.14344701170921326,0.3504326641559601,0.12299340963363647,0.24591213464736938
much,0.46556615829467773,0.9999998807907104,0.312346875667572,0.3202129006385803,0.32794100046157837,0.46182486414909363,0.20864515006542206,0.31009310483932495,0.33636274933815,0.3153977394104004,0.24480824172496796,-0.07469524443149567,0.40610215067863464,0.20289640128612518,0.23442231118679047
greater,0.11442330479621887,0.4087044894695282,0.15183649957180023,0.1295764446258545,0.1799837350845337,0.18520496785640717,0.2222219705581665,0.1893804669380188,0.1913352608680725,0.268335223197937,0.23450924456119537,-0.1296633630990982,0.25585630536079407,0.13961359858512878,0.09723397344350815
than,0.29763275384902954,0.632695198059082,0.2387038916349411,0.2636312246322632,0.22105416655540466,0.3669995665550232,0.13665421307086945,0.2943741977214813,0.33491280674934387,0.2648017704486847,0.2633618414402008,-0.11010824888944626,0.3192550539970398,0.2458244413137436,0.24917294085025787
the,0.33890387415885925,0.35023224353790283,0.30239659547805786,0.27997422218322754,0.38266420364379883,0.3102172613143921,0.30363768339157104,0.286034494638443,0.3635469079017639,0.3404741883277893,0.40150508284568787,-0.0810435339808464,0.535392165184021,0.208340585231781,0.22068053483963013
9–88,0.16134841740131378,0.09683471918106079,0.12903814017772675,0.06666088849306107,0.09009347856044769,0.27804192900657654,-0.13025633990764618,-0.0814051404595375,0.03227147459983826,-0.06104714050889015,-0.06891132146120071,0.07631667703390121,0.004382982384413481,-0.04509671777486801,0.270161896944046
cm,0.22115537524223328,0.19854748249053955,0.15332195162773132,0.13432316482067108,0.1604243963956833,0.21931041777133942,0.1094818115234375,0.12159892916679382,0.2245183289051056,0.13091962039470673,0.1880866438150406,-0.005898323841392994,0.16218599677085876,0.10347254574298859,0.22839917242527008
as,0.33782753348350525,0.36514025926589966,0.38329678773880005,0.26861071586608887,0.3483183979988098,0.3555661737918854,0.1931508332490921,0.24056120216846466,0.3047071695327759,0.19899694621562958,0.3251767158508301,-0.1149316057562828,0.42092081904411316,0.198198139667511,0.27043893933296204
projected,0.2044808268547058,0.26669052243232727,0.09196154773235321,0.2368849813938141,0.25480857491493225,0.20070405304431915,0.1988196074962616,0.20617100596427917,0.2662973403930664,0.16168618202209473,0.22720515727996826,-0.20989151298999786,0.2539973556995392,0.15607762336730957,0.17913633584976196
by,0.34370526671409607,0.24959969520568848,0.1481526494026184,0.23709560930728912,0.20949482917785645,0.2680226266384125,0.19145366549491882,0.20695684850215912,0.2520078420639038,0.18536683917045593,0.3373257517814636,-0.049373358488082886,0.33534231781959534,0.11636041849851608,0.17966607213020325
the,0.33890387415885925,0.35023224353790283,0.30239659547805786,0.27997422218322754,0.38266420364379883,0.3102172613143921,0.30363768339157104,0.286034494638443,0.3635469079017639,0.3404741883277893,0.40150508284568787,-0.0810435339808464,0.535392165184021,0.208340585231781,0.22068053483963013
ipcc,0.3693348467350006,0.22506283223628998,0.269673615694046,0.4055958092212677,0.1823149472475052,0.30170348286628723,0.20078325271606445,0.2907012104988098,0.24876441061496735,0.23319052159786224,0.1346227526664734,-0.017252489924430847,0.25466105341911316,0.16394799947738647,0.22295254468917847
itself,0.3019425570964813,0.3043992221355438,0.24929769337177277,0.16878768801689148,0.3719886243343353,0.29788321256637573,0.16637928783893585,0.21346303820610046,0.3183749318122864,0.22210076451301575,0.24891410768032074,-0.16608361899852753,0.340527206659317,0.05112122371792793,0.17933900654315948
in,0.2601168751716614,0.2725222110748291,0.23402775824069977,0.23347842693328857,0.3619694113731384,0.23837615549564362,0.2302369773387909,0.2418597936630249,0.2580665349960327,0.1934409737586975,0.4274188280105591,-0.012069408781826496,0.45010748505592346,0.1920589804649353,0.20430970191955566
its,0.22449488937854767,0.31350770592689514,0.18495778739452362,0.22801177203655243,0.30762502551078796,0.2645775079727173,0.21550384163856506,0.22832393646240234,0.26816651225090027,0.25771620869636536,0.32706040143966675,-0.20510143041610718,0.3691340684890747,0.21019640564918518,0.15103481709957123
third,0.14508451521396637,0.18641111254692078,0.09607524424791336,0.15234778821468353,0.23643259704113007,0.1827431172132492,0.17322181165218353,0.07159922271966934,0.20012491941452026,0.22033289074897766,0.19577939808368683,-0.031312454491853714,0.2795414924621582,0.14674526453018188,0.15394791960716248
assessment,0.26327964663505554,0.2761547267436981,0.2597593069076538,0.42330408096313477,0.17181475460529327,0.28618383407592773,0.18401896953582764,0.2983068525791168,0.18026971817016602,0.20226499438285828,0.13108602166175842,-0.07773039489984512,0.22932879626750946,0.15857090055942535,0.22666098177433014
report,0.2084086388349533,0.18790055811405182,0.25022023916244507,0.35799384117126465,0.20954465866088867,0.2590337097644806,0.15907305479049683,0.18308784067630768,0.2126273810863495,0.18289145827293396,0.13743405044078827,-0.04251858964562416,0.2559358477592468,0.1434464156627655,0.3138936758041382
",",0.22659391164779663,0.36182254552841187,0.3283645510673523,0.2712523639202118,0.43216821551322937,0.3095206320285797,0.30078184604644775,0.2284579873085022,0.29706671833992004,0.2350703477859497,0.39760664105415344,0.0030314233154058456,0.44245919585227966,0.14958688616752625,0.31091248989105225
published,0.17517933249473572,0.17028161883354187,0.13960681855678558,0.27840152382850647,0.17941464483737946,0.15663844347000122,0.1396983116865158,0.09389743953943253,0.14283141493797302,0.1635788381099701,0.12155468016862869,0.06839044392108917,0.12403073906898499,0.10675404220819473,0.16280238330364227
in,0.2601168751716614,0.2725222110748291,0.23402775824069977,0.23347842693328857,0.3619694113731384,0.23837615549564362,0.2302369773387909,0.2418597936630249,0.2580665349960327,0.1934409737586975,0.4274188280105591,-0.012069408781826496,0.45010748505592346,0.1920589804649353,0.20430970191955566
2001,-0.07048824429512024,-0.1564369648694992,-0.07410635054111481,-0.027806954458355904,-0.20763494074344635,-0.20146618783473969,-0.12401077151298523,-0.055449988692998886,-0.10396364331245422,-0.14136651158332825,-0.04637226089835167,-0.05863015726208687,-0.1482970118522644,-0.09289243817329407,-0.08740651607513428
'',-0.0029843549709767103,-0.014185515232384205,-0.00043653504690155387,0.05665042996406555,-0.043054960668087006,0.03370605781674385,-0.026458948850631714,-0.026776907965540886,-0.00181001634337008,0.005362707655876875,-0.011389154009521008,-0.018990950658917427,-0.009905828163027763,-0.038652271032333374,0.018684765323996544
.,0.3287222981452942,0.3374604284763336,0.3613996207714081,0.24884258210659027,0.36271902918815613,0.31119775772094727,0.2680719196796417,0.24042059481143951,0.33682769536972046,0.1888146847486496,0.41536515951156616,0.011693721637129784,0.4645031690597534,0.28140145540237427,0.4130953550338745
