,what,country,does,the,rhine,empty,?
",",0.3087472915649414,0.27878350019454956,0.28617382049560547,0.4933079481124878,0.167837992310524,0.1626930832862854,0.31091248989105225
germany,0.21690446138381958,0.3162744343280792,0.1539989709854126,0.3181285262107849,0.5801170468330383,0.06548552960157394,0.1388660967350006
with,0.2464839518070221,0.24760155379772186,0.26186925172805786,0.4223487675189972,0.18184249103069305,0.1471746265888214,0.2433311939239502
a,0.3320399522781372,0.20991116762161255,0.38201746344566345,0.5829201340675354,0.1823403388261795,0.17477411031723022,0.23916715383529663
population,0.2000674307346344,0.3190978467464447,0.14702445268630981,0.32044094800949097,0.15819542109966278,0.13939514756202698,0.14449454843997955
of,0.33290785551071167,0.28866857290267944,0.3119818866252899,0.733189046382904,0.2548927664756775,0.1882307082414627,0.1826142966747284
more,0.3484537899494171,0.16735000908374786,0.2897747755050659,0.39758381247520447,0.14227862656116486,0.1547987461090088,0.27894994616508484
than,0.29388150572776794,0.16402976214885712,0.32178643345832825,0.3227543234825134,0.15938840806484222,0.15840226411819458,0.24917294085025787
"1,050,000",0.07383590191602707,-0.0034278889652341604,0.09355562180280685,0.058409854769706726,0.07279910892248154,0.030874809250235558,-0.09350375831127167
people,0.32444337010383606,0.26591888070106506,0.2198464572429657,0.36838498711586,0.16379645466804504,0.14126186072826385,0.23739641904830933
.,0.3567904531955719,0.26130348443984985,0.3022993505001068,0.5934505462646484,0.2089352011680603,0.2174503207206726,0.4130953550338745
