,how,many,hymns,did,luther,write,for,the,first,choral,hymnal,?
",",0.22659391164779663,0.40610817074775696,0.2567901313304901,0.3015086054801941,0.23255878686904907,0.24658997356891632,0.4464869201183319,0.4933079481124878,0.34503069519996643,0.2659761607646942,0.32863128185272217,0.31091248989105225
18,-0.03501921147108078,-0.0017783388029783964,-0.06534228473901749,-0.16295963525772095,-0.04762841388583183,-0.10038165748119354,-0.09931658953428268,-0.07796193659305573,-0.08631300181150436,-0.06077810376882553,-0.1237269788980484,-0.04919438064098358
of,0.2480744868516922,0.37253960967063904,0.23365463316440582,0.2513895630836487,0.1719115972518921,0.2147456258535385,0.4185989499092102,0.733189046382904,0.3536086082458496,0.2536206841468811,0.3003794848918915,0.1826142966747284
26,0.02506413869559765,0.09426480531692505,0.11018171906471252,0.06409474462270737,0.10465234518051147,0.08324723690748215,0.03967229649424553,0.11227777600288391,0.13524679839611053,0.08278792351484299,0.10750655084848404,-0.05200668424367905
songs,0.18321603536605835,0.2647671401500702,0.4678293466567993,0.23489907383918762,0.2370348870754242,0.3328174948692322,0.25195351243019104,0.21576808393001556,0.22611618041992188,0.388981431722641,0.37365594506263733,0.18278652429580688
of,0.2480744868516922,0.37253960967063904,0.23365463316440582,0.2513895630836487,0.1719115972518921,0.2147456258535385,0.4185989499092102,0.733189046382904,0.3536086082458496,0.2536206841468811,0.3003794848918915,0.1826142966747284
the,0.33890387415885925,0.4335206151008606,0.1660911738872528,0.34736719727516174,0.1759674996137619,0.23380951583385468,0.4739971458911896,1.0,0.49448907375335693,0.23280717432498932,0.27393218874931335,0.22068053483963013
erfurt,0.1467273235321045,0.2019565850496292,0.16962474584579468,0.18035399913787842,0.3450588285923004,0.16716323792934418,0.17763780057430267,0.30728837847709656,0.23562638461589813,0.24601076543331146,0.2111259549856186,0.15730193257331848
enchiridion,0.1359296590089798,0.13919620215892792,0.39906126260757446,0.14622116088867188,0.27689141035079956,0.22370025515556335,0.2104538381099701,0.24047186970710754,0.20408707857131958,0.2956562042236328,0.43155819177627563,0.1788076013326645
",",0.22659391164779663,0.40610817074775696,0.2567901313304901,0.3015086054801941,0.23255878686904907,0.24658997356891632,0.4464869201183319,0.4933079481124878,0.34503069519996643,0.2659761607646942,0.32863128185272217,0.31091248989105225
and,0.33647966384887695,0.5296266674995422,0.2313949018716812,0.34479495882987976,0.20796556770801544,0.2489921897649765,0.5064792633056641,0.5171257257461548,0.3167642652988434,0.25297001004219055,0.2837383449077606,0.20544172823429108
24,-0.016954585909843445,-0.047841135412454605,-0.043831538408994675,-0.04566230997443199,-0.04310920834541321,-0.06245432049036026,-0.05804518982768059,0.009148004464805126,-0.062416478991508484,-0.039331380277872086,-0.029887022450566292,0.016154835000634193
of,0.2480744868516922,0.37253960967063904,0.23365463316440582,0.2513895630836487,0.1719115972518921,0.2147456258535385,0.4185989499092102,0.733189046382904,0.3536086082458496,0.2536206841468811,0.3003794848918915,0.1826142966747284
the,0.33890387415885925,0.4335206151008606,0.1660911738872528,0.34736719727516174,0.1759674996137619,0.23380951583385468,0.4739971458911896,1.0,0.49448907375335693,0.23280717432498932,0.27393218874931335,0.22068053483963013
32,-0.0881153866648674,-0.07172217220067978,-0.026696844026446342,-0.016982844099402428,-0.08392008394002914,-0.006822104100137949,0.01690162718296051,-0.06675421446561813,0.023741012439131737,0.047769129276275635,-0.014493699185550213,0.04494665935635567
songs,0.18321603536605835,0.2647671401500702,0.4678293466567993,0.23489907383918762,0.2370348870754242,0.3328174948692322,0.25195351243019104,0.21576808393001556,0.22611618041992188,0.388981431722641,0.37365594506263733,0.18278652429580688
in,0.2601168751716614,0.41474202275276184,0.1669730842113495,0.2593238651752472,0.20523880422115326,0.24632485210895538,0.4322226941585541,0.6662389636039734,0.4127444326877594,0.21138767898082733,0.2645895183086395,0.20430970191955566
the,0.33890387415885925,0.4335206151008606,0.1660911738872528,0.34736719727516174,0.1759674996137619,0.23380951583385468,0.4739971458911896,1.0,0.49448907375335693,0.23280717432498932,0.27393218874931335,0.22068053483963013
first,0.27731001377105713,0.2931244373321533,0.16188344359397888,0.33691170811653137,0.20517638325691223,0.24849028885364532,0.3800288736820221,0.49448907375335693,1.0,0.17904742062091827,0.25188982486724854,0.18701928853988647
choral,0.18080298602581024,0.23449206352233887,0.5386718511581421,0.17647361755371094,0.2976004183292389,0.33401334285736084,0.2516426742076874,0.23280717432498932,0.17904742062091827,1.0,0.5506678819656372,0.18975581228733063
hymnal,0.08671420812606812,0.17266538739204407,0.7368002533912659,0.1597420573234558,0.2560838758945465,0.23977625370025635,0.21031233668327332,0.27393218874931335,0.25188982486724854,0.5506678819656372,1.0,0.14759886264801025
with,0.3525622487068176,0.35744401812553406,0.15511345863342285,0.25472134351730347,0.14705438911914825,0.22812609374523163,0.39140474796295166,0.4223487675189972,0.2691199779510498,0.10701987147331238,0.1482141613960266,0.2433311939239502
settings,0.3208860158920288,0.3195092976093292,0.3091748058795929,0.18772609531879425,0.18367978930473328,0.3151845335960388,0.28216230869293213,0.20917028188705444,0.14430692791938782,0.3091577887535095,0.21041318774223328,0.31880196928977966
by,0.34370526671409607,0.3409687578678131,0.21136409044265747,0.18574509024620056,0.15382802486419678,0.16883166134357452,0.3248702883720398,0.4408751428127289,0.3877052962779999,0.16909512877464294,0.1808478683233261,0.17966607213020325
johann,0.20110131800174713,0.24165810644626617,0.30150309205055237,0.20292572677135468,0.3837730586528778,0.2190401405096054,0.09551481157541275,0.1716882735490799,0.216554194688797,0.36131513118743896,0.28913983702659607,0.1194499209523201
walter,0.13098296523094177,0.14315828680992126,0.10237504541873932,0.13293832540512085,0.18744529783725739,0.08932238817214966,0.17418980598449707,0.16759788990020752,0.22229944169521332,0.21315822005271912,0.2024640440940857,0.1297207623720169
",",0.22659391164779663,0.40610817074775696,0.2567901313304901,0.3015086054801941,0.23255878686904907,0.24658997356891632,0.4464869201183319,0.4933079481124878,0.34503069519996643,0.2659761607646942,0.32863128185272217,0.31091248989105225
eyn,0.2352113127708435,0.21087631583213806,0.30923327803611755,0.23961198329925537,0.2493324875831604,0.22575019299983978,0.20239335298538208,0.22783589363098145,0.2671617269515991,0.3096717894077301,0.3997166156768799,0.23610107600688934
geystlich,0.1707104742527008,0.2691570222377777,0.29927706718444824,0.2000371664762497,0.2909928858280182,0.1397484391927719,0.2518775761127472,0.3494434654712677,0.28598588705062866,0.3066490888595581,0.38910332322120667,0.18203496932983398
gesangk,0.20411458611488342,0.291952520608902,0.36718595027923584,0.13131850957870483,0.1921539157629013,0.19170571863651276,0.27091506123542786,0.27518439292907715,0.23057503998279572,0.3857552111148834,0.3867543637752533,0.2352396696805954
buchleyn,0.21198882162570953,0.24343499541282654,0.242059126496315,0.23353783786296844,0.33800825476646423,0.18778806924819946,0.24817930161952972,0.29175880551338196,0.2937382161617279,0.334899365901947,0.38140639662742615,0.17880962789058685
",",0.22659391164779663,0.40610817074775696,0.2567901313304901,0.3015086054801941,0.23255878686904907,0.24658997356891632,0.4464869201183319,0.4933079481124878,0.34503069519996643,0.2659761607646942,0.32863128185272217,0.31091248989105225
all,0.3725806474685669,0.5443700551986694,0.16958795487880707,0.33943864703178406,0.1917443871498108,0.2777915894985199,0.41144001483917236,0.4860881567001343,0.34243571758270264,0.16853874921798706,0.1295291632413864,0.29575422406196594
published,0.17517933249473572,0.18215684592723846,0.24387440085411072,0.17877818644046783,0.15444858372211456,0.3166821300983429,0.21304498612880707,0.22017472982406616,0.3122035264968872,0.20696395635604858,0.2827349901199341,0.16280238330364227
in,0.2601168751716614,0.41474202275276184,0.1669730842113495,0.2593238651752472,0.20523880422115326,0.24632485210895538,0.4322226941585541,0.6662389636039734,0.4127444326877594,0.21138767898082733,0.2645895183086395,0.20430970191955566
1524,0.027438178658485413,-0.028263110667467117,0.01317218691110611,0.07726114243268967,0.07155809551477432,0.02843765914440155,0.028978051617741585,-0.09282234311103821,-0.02572796121239662,0.010473502799868584,-0.08143050968647003,0.10532363504171371
.,0.3287222981452942,0.3974229395389557,0.18507489562034607,0.35288307070732117,0.24907569587230682,0.2647448778152466,0.4726039469242096,0.5934505462646484,0.4345304071903229,0.2064896821975708,0.2306274026632309,0.4130953550338745
