,which,new,subdivision,of,abc,films,produced,programming,for,u.s.,syndication,?
",",0.3658004403114319,0.36073189973831177,0.23985542356967926,0.4946078956127167,0.2097204476594925,0.2246396839618683,0.22260788083076477,0.255766898393631,0.4464869201183319,0.030410487204790115,0.23775799572467804,0.31091248989105225
and,0.506277859210968,0.31402453780174255,0.2038123607635498,0.5116966962814331,0.16453155875205994,0.2671501636505127,0.24455034732818604,0.23146864771842957,0.5064792633056641,0.011246231384575367,0.2538338601589203,0.20544172823429108
abc,0.1991286277770996,0.20663127303123474,0.14156702160835266,0.14607268571853638,1.0000001192092896,0.2945549488067627,0.2414293736219406,0.3165910840034485,0.22510288655757904,0.042879559099674225,0.45915043354034424,0.19065172970294952
circle,0.1994297057390213,0.18609718978405,0.0921616405248642,0.2208588719367981,0.0819765031337738,0.14139781892299652,0.09375298768281937,0.1275465190410614,0.22452794015407562,-0.0378408208489418,0.1075168028473854,0.08528484404087067
films,0.1936987340450287,0.14225825667381287,0.10899585485458374,0.2151229828596115,0.2945549488067627,1.0,0.3480021059513092,0.24927614629268646,0.22327518463134766,-0.04277922213077545,0.3469754159450531,0.20618696510791779
as,0.41006597876548767,0.24585270881652832,0.17922651767730713,0.3886612355709076,0.2286096066236496,0.26995572447776794,0.2437988519668579,0.21458211541175842,0.44774648547172546,0.015271120704710484,0.23399227857589722,0.27043893933296204
a,0.56894451379776,0.3214259147644043,0.2226259559392929,0.5052502155303955,0.21331243216991425,0.17895959317684174,0.21993228793144226,0.20890353620052338,0.44038116931915283,0.0347411222755909,0.2800314724445343,0.23916715383529663
production,0.3583662211894989,0.1491549015045166,0.07842613756656647,0.1928233802318573,0.23261262476444244,0.34263986349105835,0.625007152557373,0.38041162490844727,0.26936712861061096,-0.10484743118286133,0.34263870120048523,0.19318072497844696
unit,0.2437334656715393,0.0888896957039833,0.24829567968845367,0.26649972796440125,0.13072368502616882,0.12186666578054428,0.08658593147993088,0.17257742583751678,0.23301132023334503,0.04384680464863777,0.16788478195667267,0.09069886058568954
.,0.45942068099975586,0.35031336545944214,0.17492154240608215,0.5352458953857422,0.2567209303379059,0.226910799741745,0.2634154260158539,0.1874377578496933,0.4726039469242096,0.09558769315481186,0.22826777398586273,0.4130953550338745
