,how,far,from,warsaw,does,the,vistula,river,'s,environment,change,noticeably,?
's,-0.026164190843701363,-0.04955904185771942,-0.01936490088701248,0.02839025668799877,-0.02895052544772625,-0.01540423184633255,0.026809174567461014,-0.03599277883768082,0.9999999403953552,0.00273244665004313,-0.030620932579040527,0.02099657990038395,-0.023395681753754616
environment,0.2706455886363983,0.19267027080059052,0.20909692347049713,0.13814783096313477,0.23829883337020874,0.25819888710975647,0.13025611639022827,0.046693384647369385,0.00273244665004313,0.9999998807907104,0.3555658459663391,0.29713937640190125,0.19478057324886322
changes,0.3518966734409332,0.20284906029701233,0.1855839341878891,0.15669044852256775,0.29364344477653503,0.3427845537662506,0.15768378973007202,0.14491522312164307,0.006762445904314518,0.2750093936920166,0.7008803486824036,0.29311203956604004,0.21264225244522095
strikingly,0.2525221109390259,0.33798229694366455,0.2297292798757553,0.030741723254323006,0.2740342319011688,0.30730217695236206,0.12398934364318848,0.1116935983300209,0.01046259980648756,0.21282722055912018,0.23264898359775543,0.4121744930744171,0.1551889181137085
and,0.33647966384887695,0.3353408873081207,0.3601827025413513,0.2083624005317688,0.3461615741252899,0.5171257257461548,0.2513432800769806,0.19898422062397003,0.06895173341035843,0.2753470242023468,0.2438346892595291,0.3155381381511688,0.20544172823429108
features,0.18748131394386292,0.20230379700660706,0.2327762395143509,0.10588081181049347,0.24207650125026703,0.29863014817237854,0.11908064037561417,0.11203038692474365,0.009004111401736736,0.2620890140533447,0.24647852778434753,0.2977662980556488,0.23497378826141357
a,0.29312583804130554,0.21638330817222595,0.322764128446579,0.19591784477233887,0.38201746344566345,0.5829201340675354,0.219985231757164,0.20514865219593048,0.04866964742541313,0.25667375326156616,0.3047741651535034,0.31250354647636414,0.23916715383529663
perfectly,0.3596997857093811,0.3332005441188812,0.1487007439136505,0.2067694067955017,0.35925012826919556,0.2723748981952667,0.1348574459552765,0.0639713779091835,0.051599081605672836,0.23034165799617767,0.2956121563911438,0.30038854479789734,0.3143039643764496
preserved,0.21078994870185852,0.20429927110671997,0.18285851180553436,0.13811157643795013,0.18948404490947723,0.2642197906970978,0.21210679411888123,0.18556399643421173,-0.023957468569278717,0.2136472761631012,0.5054104328155518,0.24466200172901154,0.1633087694644928
ecosystem,0.23082339763641357,0.25884515047073364,0.1814454048871994,0.059088513255119324,0.18034882843494415,0.26392892003059387,0.2402253895998001,0.23035229742527008,0.002329043112695217,0.5961803793907166,0.24212491512298584,0.22378259897232056,0.1864660233259201
",",0.22659391164779663,0.346853643655777,0.39760664105415344,0.25300899147987366,0.28617382049560547,0.4933079481124878,0.2821540832519531,0.26637205481529236,-0.0016132977325469255,0.2742449939250946,0.2752361297607422,0.26035040616989136,0.31091248989105225
with,0.3525622487068176,0.2511198818683624,0.26272761821746826,0.15415489673614502,0.26186925172805786,0.4223487675189972,0.18995487689971924,0.1749907284975052,-0.04624466598033905,0.2171572744846344,0.22604717314243317,0.3551645278930664,0.2433311939239502
a,0.29312583804130554,0.21638330817222595,0.322764128446579,0.19591784477233887,0.38201746344566345,0.5829201340675354,0.219985231757164,0.20514865219593048,0.04866964742541313,0.25667375326156616,0.3047741651535034,0.31250354647636414,0.23916715383529663
habitat,0.1898719221353531,0.21290922164916992,0.17865067720413208,0.12364152818918228,0.1587032526731491,0.26140961050987244,0.24581773579120636,0.28326934576034546,0.02717413753271103,0.47887179255485535,0.24145594239234924,0.2866453528404236,0.12719453871250153
of,0.2480744868516922,0.3005201518535614,0.4249346852302551,0.19253842532634735,0.3119818866252899,0.733189046382904,0.2898311913013458,0.19903257489204407,-0.03817026689648628,0.2659151554107666,0.2569013833999634,0.2918969690799713,0.1826142966747284
animals,0.2910652458667755,0.2009820193052292,0.22686421871185303,0.11923803389072418,0.2269369661808014,0.2939487397670746,0.16797664761543274,0.1510019153356552,0.09563761949539185,0.36331960558891296,0.23951151967048645,0.2930590510368347,0.16430135071277618
that,0.557814359664917,0.34760522842407227,0.3477667272090912,0.20720037817955017,0.4764937460422516,0.5473989248275757,0.2151751071214676,0.1889113336801529,0.04397977516055107,0.28900691866874695,0.3988441526889801,0.4175626039505005,0.32716336846351624
includes,0.14845652878284454,0.20572398602962494,0.28263401985168457,0.07144833356142044,0.2753782868385315,0.3388250470161438,0.1897890418767929,0.09001559019088745,-0.0293574221432209,0.19194282591342926,0.1112343817949295,0.23743513226509094,0.14011523127555847
the,0.33890387415885925,0.38564538955688477,0.40150508284568787,0.23137180507183075,0.35928019881248474,1.0,0.36214977502822876,0.2894456386566162,-0.01540423184633255,0.25819888710975647,0.3641999065876007,0.3751157224178314,0.22068053483963013
otter,0.10630517452955246,0.17886880040168762,0.19829948246479034,0.22128626704216003,0.13069984316825867,0.2415362000465393,0.2815750241279602,0.2613711357116699,0.1301792562007904,0.19915252923965454,0.11371584236621857,0.2301316112279892,0.13194681704044342
",",0.22659391164779663,0.346853643655777,0.39760664105415344,0.25300899147987366,0.28617382049560547,0.4933079481124878,0.2821540832519531,0.26637205481529236,-0.0016132977325469255,0.2742449939250946,0.2752361297607422,0.26035040616989136,0.31091248989105225
beaver,0.19472765922546387,0.20491787791252136,0.18751883506774902,0.21131473779678345,0.18049292266368866,0.2831944525241852,0.2117171585559845,0.23521772027015686,0.02206110581755638,0.19943304359912872,0.13445274531841278,0.1209816262125969,0.210177481174469
and,0.33647966384887695,0.3353408873081207,0.3601827025413513,0.2083624005317688,0.3461615741252899,0.5171257257461548,0.2513432800769806,0.19898422062397003,0.06895173341035843,0.2753470242023468,0.2438346892595291,0.3155381381511688,0.20544172823429108
hundreds,0.30532944202423096,0.24758125841617584,0.23570895195007324,0.08356771618127823,0.13374236226081848,0.31001466512680054,0.21426455676555634,0.18569804728031158,-0.018368158489465714,0.20273756980895996,0.1798049658536911,0.3212454915046692,0.17484495043754578
of,0.2480744868516922,0.3005201518535614,0.4249346852302551,0.19253842532634735,0.3119818866252899,0.733189046382904,0.2898311913013458,0.19903257489204407,-0.03817026689648628,0.2659151554107666,0.2569013833999634,0.2918969690799713,0.1826142966747284
bird,0.14956814050674438,0.21852226555347443,0.16243603825569153,0.04858684167265892,0.1149020567536354,0.2014537751674652,0.13071775436401367,0.1888328194618225,0.0731884241104126,0.15210355818271637,0.10239097476005554,0.24813240766525269,0.16571767628192902
species,0.20142129063606262,0.22582826018333435,0.16350167989730835,0.09770122170448303,0.1635095626115799,0.2522439956665039,0.2587675452232361,0.17423906922340393,0.050785817205905914,0.31684425473213196,0.1762775182723999,0.343844473361969,0.1957087516784668
.,0.3287222981452942,0.3168189823627472,0.41536515951156616,0.26825499534606934,0.3022993505001068,0.5934505462646484,0.2759897708892822,0.21443960070610046,-0.003708066651597619,0.31864476203918457,0.3244723975658417,0.2810787558555603,0.4130953550338745
,how,far,from,warsaw,does,the,vistula,river,'s,environment,change,noticeably,?
there,0.3328511416912079,0.3121122121810913,0.2965545952320099,0.23644989728927612,0.2930194139480591,0.47025805711746216,0.3112362027168274,0.1968109905719757,-0.04860968142747879,0.24590319395065308,0.2861633896827698,0.32250669598579407,0.29405656456947327
are,0.311818927526474,0.30228713154792786,0.2674213647842407,0.12567314505577087,0.3126322329044342,0.40399202704429626,0.16124974191188812,0.10382523387670517,-0.008927806280553341,0.3009084165096283,0.23421765863895416,0.34356939792633057,0.24591213464736938
13,-0.02601788192987442,0.0029893293976783752,0.059860628098249435,0.006656752899289131,0.032120294868946075,-0.007407139986753464,-0.015142861753702164,0.05505216494202614,-0.14436520636081696,0.07696245610713959,-0.020943064242601395,0.01395015511661768,-0.11384815722703934
natural,0.16170236468315125,0.17864686250686646,0.28746557235717773,0.21501301229000092,0.1582203060388565,0.2291368842124939,0.18668903410434723,0.1303650140762329,-0.049410052597522736,0.418270081281662,0.22657303512096405,0.14225979149341583,0.16155436635017395
reserves,0.12628169357776642,0.2582777142524719,0.1811688393354416,0.18652664124965668,0.24117712676525116,0.2742844521999359,0.2420809268951416,0.24012836813926697,-0.044615957885980606,0.2884643077850342,0.20466898381710052,0.2132025510072708,0.09854976832866669
in,0.2601168751716614,0.2599720060825348,0.4274188280105591,0.22642600536346436,0.214483380317688,0.6662389636039734,0.30333027243614197,0.2149806171655655,-0.037580832839012146,0.2854640781879425,0.2510564923286438,0.31978973746299744,0.20430970191955566
warsaw,0.13025455176830292,0.10666101425886154,0.2396499514579773,1.0,0.16921466588974,0.23137180507183075,0.43355974555015564,0.10622203350067139,0.02839025668799877,0.13814783096313477,0.14220495522022247,0.14021660387516022,0.09769917279481888
–,0.13681066036224365,0.08211406320333481,0.1996118724346161,0.17540127038955688,0.13794226944446564,0.2607575058937073,0.12775175273418427,0.14219297468662262,0.02811010740697384,0.09648866206407547,0.1257815957069397,0.11065899580717087,0.2714554965496063
among,0.24921207129955292,0.20507167279720306,0.19863110780715942,0.11167501658201218,0.13270315527915955,0.3507058024406433,0.21638722717761993,0.08803258091211319,0.01186611782759428,0.17224103212356567,0.15442907810211182,0.33033862709999084,0.14343059062957764
others,0.3401021361351013,0.2664194405078888,0.18314583599567413,0.09609392285346985,0.2688693702220917,0.34376874566078186,0.22404809296131134,0.1394822597503662,0.0589241087436676,0.2311996966600418,0.24429884552955627,0.362042099237442,0.26705288887023926
",",0.22659391164779663,0.346853643655777,0.39760664105415344,0.25300899147987366,0.28617382049560547,0.4933079481124878,0.2821540832519531,0.26637205481529236,-0.0016132977325469255,0.2742449939250946,0.2752361297607422,0.26035040616989136,0.31091248989105225
bielany,0.22006134688854218,0.18441417813301086,0.1493120789527893,0.31694042682647705,0.13928720355033875,0.2801413834095001,0.2441234439611435,0.1370004415512085,0.00904399249702692,0.20908716320991516,0.20805899798870087,0.1805199533700943,0.20519569516181946
forest,0.07947511225938797,0.13700167834758759,0.15542404353618622,0.21301954984664917,0.10685915499925613,0.24134553968906403,0.2779989242553711,0.286793053150177,0.006216650828719139,0.31853392720222473,0.07609060406684875,0.10249040275812149,0.1214437186717987
",",0.22659391164779663,0.346853643655777,0.39760664105415344,0.25300899147987366,0.28617382049560547,0.4933079481124878,0.2821540832519531,0.26637205481529236,-0.0016132977325469255,0.2742449939250946,0.2752361297607422,0.26035040616989136,0.31091248989105225
kabaty,0.18686024844646454,0.1376182734966278,0.18086931109428406,0.21720172464847565,0.19183695316314697,0.272104412317276,0.2154691219329834,0.22423580288887024,0.09509386122226715,0.15488779544830322,0.1755637377500534,0.1547432541847229,0.20452944934368134
woods,0.17771784961223602,0.12375771999359131,0.170965775847435,0.19148264825344086,0.13598869740962982,0.25063925981521606,0.17200306057929993,0.25932982563972473,0.052221354097127914,0.23161445558071136,0.06956583261489868,0.18617884814739227,0.09811560064554214
",",0.22659391164779663,0.346853643655777,0.39760664105415344,0.25300899147987366,0.28617382049560547,0.4933079481124878,0.2821540832519531,0.26637205481529236,-0.0016132977325469255,0.2742449939250946,0.2752361297607422,0.26035040616989136,0.31091248989105225
czerniaków,0.18958455324172974,0.13452483713626862,0.1968686729669571,0.5958046317100525,0.14276546239852905,0.30289146304130554,0.4092574417591095,0.17705780267715454,0.03604477643966675,0.17356634140014648,0.20779046416282654,0.2049531191587448,0.25242525339126587
lake,0.10057038813829422,0.18789783120155334,0.1707027703523636,0.057224392890930176,0.10660015791654587,0.24325428903102875,0.3292597532272339,0.4539169669151306,0.020127112045884132,0.10566757619380951,0.12434844672679901,0.1812349110841751,0.07226386666297913
.,0.3287222981452942,0.3168189823627472,0.41536515951156616,0.26825499534606934,0.3022993505001068,0.5934505462646484,0.2759897708892822,0.21443960070610046,-0.003708066651597619,0.31864476203918457,0.3244723975658417,0.2810787558555603,0.4130953550338745
