,in,early,2012,",",goodell,said,that,super,bowl,50,would,be,what,?
the,0.6662389636039734,0.34442198276519775,0.46885523200035095,0.4933079481124878,0.2954566180706024,0.3024602234363556,0.5473989248275757,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.4133751392364502,0.4248143136501312,0.42745697498321533,0.22068053483963013
league,0.22963495552539825,0.1467057168483734,0.2448122352361679,0.20757631957530975,0.2768418490886688,0.1507502794265747,0.17157399654388428,0.37144264578819275,0.3365440368652344,0.07430867850780487,0.15430445969104767,0.1451711356639862,0.16616638004779816,0.15941482782363892
planned,0.2658644914627075,0.21754835546016693,0.21256722509860992,0.22345273196697235,0.16590255498886108,0.3520475924015045,0.2976495623588562,0.17853780090808868,0.08377405256032944,0.07631795853376389,0.3900475800037384,0.2403009980916977,0.21141068637371063,0.16188396513462067
to,0.45010748505592346,0.24557004868984222,0.32762008905410767,0.44245919585227966,0.217975452542305,0.34274402260780334,0.5436353087425232,0.17783479392528534,0.16993016004562378,-0.024239253252744675,0.5965728163719177,0.4972836375236511,0.455847829580307,0.29463258385658264
make,0.268858402967453,0.21078400313854218,0.23550547659397125,0.324553906917572,0.17941296100616455,0.31795334815979004,0.48783382773399353,0.1708221435546875,0.1729167103767395,0.06736696511507034,0.44250184297561646,0.4759829044342041,0.3792211413383484,0.28314751386642456
the,0.6662389636039734,0.34442198276519775,0.46885523200035095,0.4933079481124878,0.2954566180706024,0.3024602234363556,0.5473989248275757,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.4133751392364502,0.4248143136501312,0.42745697498321533,0.22068053483963013
50th,0.11835864186286926,0.09722043573856354,0.16353532671928406,0.1069522351026535,0.0952029675245285,0.15170034766197205,0.11724865436553955,0.14578431844711304,0.10496746003627777,-0.014330796897411346,0.08651360869407654,0.09245781600475311,0.08142440766096115,0.004919986240565777
super,0.18576006591320038,0.10942362248897552,0.19708658754825592,0.22322475910186768,0.22485686838626862,0.13930010795593262,0.18258553743362427,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.16404198110103607,0.1880253106355667,0.13651713728904724,0.166326642036438
bowl,0.17236235737800598,0.14853668212890625,0.1755882352590561,0.1810409277677536,0.2514421343803406,0.11201606690883636,0.10987387597560883,0.4848237931728363,1.0,0.005446359980851412,0.17156143486499786,0.18567830324172974,0.15942467749118805,0.21118052303791046
``,0.04765888676047325,0.010582253336906433,0.1563650369644165,0.09681109338998795,-0.12794704735279083,0.01132358517497778,0.05285148695111275,0.012585706077516079,-0.004176590591669083,0.05617367848753929,0.08063928782939911,0.07670000940561295,0.008517155423760414,0.0685480609536171
spectacular,0.26685625314712524,0.2027493268251419,0.2817775011062622,0.21801990270614624,0.2571769058704376,0.19844426214694977,0.2948814034461975,0.20316950976848602,0.19099116325378418,-0.02760523185133934,0.23745660483837128,0.21862231194972992,0.2168264091014862,0.14826124906539917
'',0.07432962208986282,0.022178616374731064,0.05186492204666138,-0.037358131259679794,0.07086741179227829,-0.019795598462224007,0.007880004122853279,-0.02655862085521221,-0.008809788152575493,0.08711730688810349,0.02574172429740429,0.08835477381944656,0.08143015950918198,0.018684765323996544
and,0.4954058527946472,0.29847630858421326,0.38536936044692993,0.6633074283599854,0.32750290632247925,0.2940692901611328,0.4731321930885315,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.34921059012413025,0.41766801476478577,0.31309178471565247,0.20544172823429108
that,0.435920387506485,0.29580917954444885,0.32257330417633057,0.4137537479400635,0.24923716485500336,0.5459781289100647,1.0,0.18258553743362427,0.10987387597560883,-0.014119508676230907,0.5895259380340576,0.6036020517349243,0.6297725439071655,0.32716336846351624
it,0.5130809545516968,0.24063703417778015,0.3947283923625946,0.48329564929008484,0.19893643260002136,0.3120289742946625,0.5921133160591125,0.19638319313526154,0.1748591959476471,-0.05556609109044075,0.36398744583129883,0.5203388929367065,0.45803478360176086,0.25732165575027466
would,0.30461156368255615,0.23657828569412231,0.2782992422580719,0.32586824893951416,0.21928122639656067,0.5427768230438232,0.5895259380340576,0.16404198110103607,0.17156143486499786,0.05957036092877388,1.0000001192092896,0.5202695727348328,0.45766422152519226,0.37178951501846313
be,0.3481820821762085,0.2155047357082367,0.2715093493461609,0.39254459738731384,0.17473284900188446,0.34202221035957336,0.6036020517349243,0.1880253106355667,0.18567830324172974,0.015184788033366203,0.5202695727348328,1.0,0.3929833769798279,0.3324260413646698
``,0.04765888676047325,0.010582253336906433,0.1563650369644165,0.09681109338998795,-0.12794704735279083,0.01132358517497778,0.05285148695111275,0.012585706077516079,-0.004176590591669083,0.05617367848753929,0.08063928782939911,0.07670000940561295,0.008517155423760414,0.0685480609536171
an,0.2605783939361572,0.21947315335273743,0.26610231399536133,0.3581022024154663,0.2664170563220978,0.2662426233291626,0.365763783454895,0.09755856543779373,0.13908697664737701,0.02188069000840187,0.2650099992752075,0.33041056990623474,0.2821882665157318,0.19793890416622162
important,0.3796374499797821,0.3426573574542999,0.34210342168807983,0.3452564477920532,0.13641658425331116,0.23179098963737488,0.3865286409854889,0.10205074399709702,0.11682874709367752,-0.0009842811850830913,0.23083971440792084,0.2492702454328537,0.31164905428886414,0.17812499403953552
game,0.23986028134822845,0.21506367623806,0.1369851678609848,0.2653886377811432,0.23549653589725494,0.19304494559764862,0.27499276399612427,0.3480181396007538,0.2413962334394455,0.012895043939352036,0.20549730956554413,0.24152140319347382,0.2246788740158081,0.1829071193933487
for,0.4322226941585541,0.2892865538597107,0.22560004889965057,0.4464869201183319,0.2673582136631012,0.31942054629325867,0.4137635827064514,0.22938419878482819,0.24430087208747864,0.029183456674218178,0.39877474308013916,0.3801851272583008,0.3017193675041199,0.264628142118454
us,0.19746538996696472,0.13276609778404236,0.12151192128658295,0.3120202422142029,0.2294151484966278,0.2107640653848648,0.282404363155365,0.1514306664466858,0.125444233417511,-0.075945183634758,0.30914580821990967,0.24659982323646545,0.32081687450408936,0.2742428481578827
as,0.3887844979763031,0.2809016704559326,0.3424225151538849,0.48816442489624023,0.31536251306533813,0.3216577470302582,0.4735107421875,0.21450649201869965,0.14539222419261932,-0.0016074778977781534,0.3824005722999573,0.5230465531349182,0.31749409437179565,0.27043893933296204
a,0.539380669593811,0.2710886299610138,0.3774794936180115,0.427140474319458,0.2894425094127655,0.31069710850715637,0.47537946701049805,0.26005712151527405,0.19533146917819977,0.034183140844106674,0.398599237203598,0.39883795380592346,0.3320399522781372,0.23916715383529663
league,0.22963495552539825,0.1467057168483734,0.2448122352361679,0.20757631957530975,0.2768418490886688,0.1507502794265747,0.17157399654388428,0.37144264578819275,0.3365440368652344,0.07430867850780487,0.15430445969104767,0.1451711356639862,0.16616638004779816,0.15941482782363892
'',0.07432962208986282,0.022178616374731064,0.05186492204666138,-0.037358131259679794,0.07086741179227829,-0.019795598462224007,0.007880004122853279,-0.02655862085521221,-0.008809788152575493,0.08711730688810349,0.02574172429740429,0.08835477381944656,0.08143015950918198,0.018684765323996544
.,0.5591574311256409,0.3224305212497711,0.37805238366127014,0.6812511086463928,0.324575275182724,0.33782967925071716,0.4460422694683075,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.35067233443260193,0.4383580684661865,0.3567904531955719,0.4130953550338745
