,what,division,offers,more,then,one,branch,of,studies,that,do,n't,fit,in,with,the,other,four,?
",",0.3087472915649414,0.24344468116760254,0.23519472777843475,0.3696524500846863,0.36768391728401184,0.3696635365486145,0.2610839307308197,0.4946078956127167,0.26373082399368286,0.4137537479400635,0.3283645510673523,0.11016341298818588,0.232503280043602,0.5201468467712402,0.4120737314224243,0.4933079481124878,0.4446498453617096,0.31238991022109985,0.31091248989105225
while,0.35511791706085205,0.21343345940113068,0.32537710666656494,0.34450140595436096,0.4394479990005493,0.3461143672466278,0.14256978034973145,0.3366928696632385,0.1583964079618454,0.43523597717285156,0.3032379448413849,-0.11986064165830612,0.27422913908958435,0.3399278521537781,0.4426766335964203,0.39804592728614807,0.34462770819664,0.2718472480773926,0.21076419949531555
the,0.42745697498321533,0.26203617453575134,0.21389935910701752,0.39758381247520447,0.4297412931919098,0.5514441132545471,0.2630956768989563,0.733189046382904,0.22738903760910034,0.5473989248275757,0.30239659547805786,-0.11449059844017029,0.26103127002716064,0.6662389636039734,0.4223487675189972,1.0,0.44152235984802246,0.40344667434692383,0.22068053483963013
new,0.2130378633737564,0.18144427239894867,0.1713411957025528,0.3023035526275635,0.26834946870803833,0.264311820268631,0.173020601272583,0.343457967042923,0.13074973225593567,0.29177987575531006,0.21221688389778137,-0.016819652169942856,0.15867358446121216,0.3758552670478821,0.24325589835643768,0.3845241069793701,0.2957918047904968,0.25229623913764954,0.14782847464084625
collegiate,0.17327801883220673,0.3578433096408844,0.26380032300949097,0.15950845181941986,0.16620346903800964,0.18507453799247742,0.14963534474372864,0.31610172986984253,0.26705315709114075,0.18949458003044128,0.15827083587646484,0.04011473059654236,0.11168698966503143,0.25324925780296326,0.1528257578611374,0.2808367908000946,0.17881621420383453,0.2053627222776413,0.0744476467370987
division,0.19144181907176971,1.0,0.1143401563167572,0.11024904996156693,0.1550924926996231,0.17642155289649963,0.13314929604530334,0.23579144477844238,0.09782782196998596,0.17438095808029175,0.12946900725364685,-0.060132984071969986,0.09267279505729675,0.2658538520336151,0.14527691900730133,0.26203617453575134,0.15898381173610687,0.21241247653961182,0.08900629729032516
administers,0.26021865010261536,0.2649475932121277,0.22357890009880066,0.19234511256217957,0.17694596946239471,0.2260172963142395,0.23382088541984558,0.34081366658210754,0.2316577285528183,0.2447763830423355,0.2518017292022705,-0.056252751499414444,0.1415005922317505,0.23242191970348358,0.15952610969543457,0.30059197545051575,0.2520211338996887,0.170828178524971,0.12442640960216522
interdisciplinary,0.21745935082435608,0.26722896099090576,0.27622008323669434,0.19227533042430878,0.11744917184114456,0.1639421284198761,0.24507401883602142,0.30937063694000244,0.4918437898159027,0.22913695871829987,0.20414309203624725,0.21021978557109833,0.20518329739570618,0.27421244978904724,0.17909613251686096,0.24281644821166992,0.25189903378486633,0.22283883392810822,0.1012609675526619
majors,0.1806606650352478,0.18646088242530823,0.3258155286312103,0.20367255806922913,0.2406826913356781,0.23587751388549805,0.1695430874824524,0.21542005240917206,0.3079218566417694,0.2161702960729599,0.23305203020572662,0.024135205894708633,0.08864273875951767,0.27884021401405334,0.2847554683685303,0.2779889702796936,0.2728942334651947,0.2863575220108032,0.17576877772808075
and,0.31309178471565247,0.23460866510868073,0.3026537597179413,0.39880692958831787,0.4372139573097229,0.42438167333602905,0.23874594271183014,0.5116966962814331,0.30504533648490906,0.4731321930885315,0.276123583316803,-0.0602874718606472,0.2622755467891693,0.4954058527946472,0.5477725267410278,0.5171257257461548,0.5504306554794312,0.34700489044189453,0.20544172823429108
studies,0.18772079050540924,0.09782782196998596,0.20340721309185028,0.20077383518218994,0.13077902793884277,0.14878083765506744,0.26984021067619324,0.26975658535957336,0.9999998807907104,0.26255905628204346,0.24477826058864594,0.18395903706550598,0.06999288499355316,0.30442532896995544,0.17316602170467377,0.22738903760910034,0.2451627403497696,0.13940846920013428,0.1388726830482483
which,0.5261979103088379,0.27775809168815613,0.26413753628730774,0.4639437198638916,0.4444481134414673,0.510688066482544,0.22636312246322632,0.5011631846427917,0.21723276376724243,0.6894589066505432,0.31153854727745056,-0.17106275260448456,0.3533089756965637,0.4840516746044159,0.46403205394744873,0.6521818041801453,0.50507652759552,0.37497180700302124,0.25814583897590637
do,0.4609605669975281,0.12946900725364685,0.23510247468948364,0.3514035940170288,0.27838701009750366,0.26478132605552673,0.1765979379415512,0.26150479912757874,0.24477826058864594,0.44533252716064453,1.0,-0.08343347162008286,0.3305642604827881,0.23402775824069977,0.23744353652000427,0.30239659547805786,0.34946969151496887,0.1615660935640335,0.4093979299068451
not,0.5449194312095642,0.17225386202335358,0.18028534948825836,0.4605548083782196,0.4044761657714844,0.3642125129699707,0.12122317403554916,0.3307090103626251,0.260547012090683,0.6600887179374695,0.6619802713394165,-0.11552248895168304,0.41219592094421387,0.3403114080429077,0.3409014642238617,0.4310511648654938,0.4341118037700653,0.20821955800056458,0.41942933201789856
fit,0.3183024227619171,0.09267279505729675,0.17624513804912567,0.30177780985832214,0.27369263768196106,0.30751243233680725,0.08577688038349152,0.18255473673343658,0.06999288499355316,0.4061131477355957,0.3305642604827881,-0.021763084456324577,0.9999998807907104,0.16996274888515472,0.23058661818504333,0.26103127002716064,0.2467329353094101,0.13629812002182007,0.24845652282238007
in,0.30808621644973755,0.2658538520336151,0.2064666599035263,0.32563260197639465,0.36253848671913147,0.4129433035850525,0.21656033396720886,0.5696388483047485,0.30442532896995544,0.435920387506485,0.23402775824069977,-0.0012929976219311357,0.16996274888515472,1.0,0.4080928862094879,0.6662389636039734,0.39989137649536133,0.3085027039051056,0.20430970191955566
one,0.376489520072937,0.17642155289649963,0.2715306580066681,0.42017561197280884,0.35938480496406555,1.0000001192092896,0.1757322996854782,0.4999135136604309,0.14878083765506744,0.5133185982704163,0.26478132605552673,-0.10062701255083084,0.30751243233680725,0.4129433035850525,0.3855307400226593,0.5514441132545471,0.45956575870513916,0.523897111415863,0.2673267424106598
of,0.33290785551071167,0.23579144477844238,0.22654089331626892,0.30478984117507935,0.2937326431274414,0.4999135136604309,0.23972897231578827,1.0,0.26975658535957336,0.41498205065727234,0.26150479912757874,-0.021397603675723076,0.18255473673343658,0.5696388483047485,0.41827285289764404,0.733189046382904,0.38583824038505554,0.36293646693229675,0.1826142966747284
the,0.42745697498321533,0.26203617453575134,0.21389935910701752,0.39758381247520447,0.4297412931919098,0.5514441132545471,0.2630956768989563,0.733189046382904,0.22738903760910034,0.5473989248275757,0.30239659547805786,-0.11449059844017029,0.26103127002716064,0.6662389636039734,0.4223487675189972,1.0,0.44152235984802246,0.40344667434692383,0.22068053483963013
other,0.341873437166214,0.15898381173610687,0.2360716611146927,0.49628373980522156,0.308794766664505,0.45956575870513916,0.21350230276584625,0.38583824038505554,0.2451627403497696,0.5570666193962097,0.34946969151496887,-0.13205568492412567,0.2467329353094101,0.39989137649536133,0.44086363911628723,0.44152235984802246,0.9999999403953552,0.29422545433044434,0.24682199954986572
four,0.18057085573673248,0.21241247653961182,0.22500206530094147,0.32673588395118713,0.21203011274337769,0.523897111415863,0.10931694507598877,0.36293646693229675,0.13940846920013428,0.29253774881362915,0.1615660935640335,-0.03470434993505478,0.13629812002182007,0.3085027039051056,0.32876577973365784,0.40344667434692383,0.29422545433044434,1.0,0.14532537758350372
divisions,0.2232685685157776,0.8454943895339966,0.12500014901161194,0.1788056343793869,0.1955101639032364,0.22644247114658356,0.16790030896663666,0.3138268291950226,0.14572349190711975,0.21003998816013336,0.19130459427833557,-0.05515623092651367,0.13761870563030243,0.2698534429073334,0.17412646114826202,0.3125615119934082,0.2394268959760666,0.2694883644580841,0.14903524518013
.,0.3567904531955719,0.27855971455574036,0.1635449081659317,0.4070230722427368,0.4572431147098541,0.4123194217681885,0.1572728455066681,0.5352458953857422,0.22173671424388885,0.4460422694683075,0.3613996207714081,0.01884327083826065,0.2698304057121277,0.5591574311256409,0.4446153938770294,0.5934505462646484,0.41511186957359314,0.3278861939907074,0.4130953550338745
