,who,figured,out,that,his,law,of,gravity,had,to,be,universal,?
first,0.39065709710121155,0.17460764944553375,0.26133912801742554,0.3482176661491394,0.3241460621356964,0.1839938908815384,0.3536086082458496,0.15349100530147552,0.3379828929901123,0.3792489171028137,0.29818081855773926,0.2103700041770935,0.18701928853988647
measurement,0.13655468821525574,0.2798805832862854,0.25181490182876587,0.3125736713409424,0.1321164071559906,0.2514277398586273,0.26198503375053406,0.3589291572570801,0.19466754794120789,0.2653844356536865,0.3176293969154358,0.1851569563150406,0.18654219806194305
of,0.2827862501144409,0.2134421467781067,0.34176841378211975,0.41498205065727234,0.38364991545677185,0.2816956341266632,1.0,0.17525646090507507,0.37755560874938965,0.41548454761505127,0.33904364705085754,0.20601727068424225,0.1826142966747284
using,0.24094825983047485,0.2778620421886444,0.30188658833503723,0.4372335970401764,0.21453166007995605,0.1576642245054245,0.24298200011253357,0.21849122643470764,0.2784138321876526,0.3678804934024811,0.4113650619983673,0.12966783344745636,0.2804589569568634
a,0.36608949303627014,0.2888801693916321,0.34264278411865234,0.47537946701049805,0.3497250974178314,0.2212858349084854,0.5052502155303955,0.18152470886707306,0.34897568821907043,0.45503583550453186,0.39883795380592346,0.20401886105537415,0.23916715383529663
torsion,0.0840679481625557,0.2839968502521515,0.25977081060409546,0.308475524187088,0.14908212423324585,0.23847797513008118,0.22058716416358948,0.3745092451572418,0.15518303215503693,0.2743998169898987,0.276114284992218,0.13146787881851196,0.21169951558113098
balance,0.1770833134651184,0.26919516921043396,0.2658056914806366,0.3488543629646301,0.23756293952465057,0.1919666826725006,0.2267034351825714,0.286020964384079,0.17594030499458313,0.2728893756866455,0.34376370906829834,0.24821262061595917,0.2381676584482193
;,0.007937713526189327,0.03622657060623169,-0.060155294835567474,0.0633435994386673,0.07100893557071686,0.044933367520570755,0.054534342139959335,0.09987178444862366,0.036781277507543564,0.0979827418923378,0.06185305491089821,0.11383615434169769,0.10349778085947037
this,0.3345087468624115,0.3082473576068878,0.34908437728881836,0.6909449696540833,0.3549620509147644,0.1943822205066681,0.45148900151252747,0.3038611114025116,0.3222610056400299,0.5759071707725525,0.566177248954773,0.2245345264673233,0.3155723512172699
was,0.3318818509578705,0.28620630502700806,0.28168347477912903,0.33670201897621155,0.4405253231525421,0.21553055942058563,0.4069072902202606,0.15787701308727264,0.5927209258079529,0.3636345863342285,0.42228707671165466,0.210410475730896,0.18412111699581146
widely,0.19227448105812073,0.30410537123680115,0.17749866843223572,0.311502605676651,0.249346524477005,0.15420746803283691,0.22028475999832153,0.13792084157466888,0.21712855994701385,0.2705559730529785,0.3364150822162628,0.27012670040130615,0.10354958474636078
reported,0.2103302925825119,0.30412089824676514,0.2735123336315155,0.2721617817878723,0.2133711874485016,0.1506444662809372,0.23745855689048767,0.1470841020345688,0.41710206866264343,0.20339804887771606,0.20069628953933716,0.05073428899049759,0.16150116920471191
in,0.2792111933231354,0.19429096579551697,0.3576207756996155,0.435920387506485,0.3598145842552185,0.24850773811340332,0.5696388483047485,0.17083178460597992,0.385026752948761,0.45010748505592346,0.3481820821762085,0.17730140686035156,0.20430970191955566
the,0.3733934462070465,0.24908135831356049,0.39404502511024475,0.5473989248275757,0.4394008219242096,0.24548950791358948,0.733189046382904,0.22609853744506836,0.3875846862792969,0.535392165184021,0.4248143136501312,0.2359178364276886,0.22068053483963013
press,0.12729673087596893,0.09416945278644562,0.16942083835601807,0.20627392828464508,0.1867249757051468,0.2025027722120285,0.2328261137008667,0.1473773568868637,0.16689036786556244,0.212715283036232,0.12713146209716797,0.21077314019203186,0.14048311114311218
as,0.3923053741455078,0.29971209168434143,0.3124499022960663,0.4735107421875,0.3146366477012634,0.2346976399421692,0.3886612355709076,0.1831320971250534,0.3393979072570801,0.42092081904411316,0.5230465531349182,0.2161426991224289,0.27043893933296204
a,0.36608949303627014,0.2888801693916321,0.34264278411865234,0.47537946701049805,0.3497250974178314,0.2212858349084854,0.5052502155303955,0.18152470886707306,0.34897568821907043,0.45503583550453186,0.39883795380592346,0.20401886105537415,0.23916715383529663
measurement,0.13655468821525574,0.2798805832862854,0.25181490182876587,0.3125736713409424,0.1321164071559906,0.2514277398586273,0.26198503375053406,0.3589291572570801,0.19466754794120789,0.2653844356536865,0.3176293969154358,0.1851569563150406,0.18654219806194305
of,0.2827862501144409,0.2134421467781067,0.34176841378211975,0.41498205065727234,0.38364991545677185,0.2816956341266632,1.0,0.17525646090507507,0.37755560874938965,0.41548454761505127,0.33904364705085754,0.20601727068424225,0.1826142966747284
the,0.3733934462070465,0.24908135831356049,0.39404502511024475,0.5473989248275757,0.4394008219242096,0.24548950791358948,0.733189046382904,0.22609853744506836,0.3875846862792969,0.535392165184021,0.4248143136501312,0.2359178364276886,0.22068053483963013
mass,0.12856706976890564,0.23449921607971191,0.19746729731559753,0.2827543616294861,0.171666219830513,0.17222243547439575,0.26915112137794495,0.45285552740097046,0.21314668655395508,0.20907121896743774,0.2344316840171814,0.24304069578647614,0.2076406031847
of,0.2827862501144409,0.2134421467781067,0.34176841378211975,0.41498205065727234,0.38364991545677185,0.2816956341266632,1.0,0.17525646090507507,0.37755560874938965,0.41548454761505127,0.33904364705085754,0.20601727068424225,0.1826142966747284
the,0.3733934462070465,0.24908135831356049,0.39404502511024475,0.5473989248275757,0.4394008219242096,0.24548950791358948,0.733189046382904,0.22609853744506836,0.3875846862792969,0.535392165184021,0.4248143136501312,0.2359178364276886,0.22068053483963013
earth,0.15992608666419983,0.1882779449224472,0.2047126442193985,0.33014219999313354,0.18156030774116516,0.1563713699579239,0.2329314798116684,0.4948450028896332,0.11675896495580673,0.2486501932144165,0.2473841905593872,0.2511849105358124,0.17717236280441284
since,0.27765995264053345,0.27580904960632324,0.22548241913318634,0.3873181641101837,0.25658485293388367,0.18785977363586426,0.35513219237327576,0.16463571786880493,0.4845401346683502,0.3733763098716736,0.3591734766960144,0.19702470302581787,0.2876587212085724
knowing,0.40542149543762207,0.3853820562362671,0.37391382455825806,0.5248084664344788,0.31042709946632385,0.21799205243587494,0.2829365134239197,0.23228932917118073,0.3131544888019562,0.3660433888435364,0.3328808546066284,0.15820984542369843,0.3560667932033539
could,0.33540013432502747,0.37263745069503784,0.3307218849658966,0.5584503412246704,0.24824443459510803,0.21221469342708588,0.29043012857437134,0.20883938670158386,0.5528231859207153,0.5461788773536682,0.4791525900363922,0.1339726597070694,0.3411986827850342
allow,0.27402812242507935,0.1802176535129547,0.26249685883522034,0.4246886968612671,0.1637401282787323,0.30958521366119385,0.28057926893234253,0.1803629994392395,0.3166825771331787,0.4900954067707062,0.4302726984024048,0.16919741034507751,0.2042745053768158
one,0.40083858370780945,0.36760181188583374,0.3521561622619629,0.5133185982704163,0.3774510324001312,0.17846634984016418,0.4999135136604309,0.21959681808948517,0.3595404326915741,0.4025384783744812,0.4154875874519348,0.23207952082157135,0.2673267424106598
to,0.42656609416007996,0.293509304523468,0.42386990785598755,0.5436353087425232,0.3715193271636963,0.259207159280777,0.41548454761505127,0.23946231603622437,0.37984350323677063,1.0,0.4972836375236511,0.19006553292274475,0.29463258385658264
solve,0.28835493326187134,0.3014911413192749,0.2517222762107849,0.31365567445755005,0.13550449907779694,0.20725566148757935,0.15426263213157654,0.24609577655792236,0.19297023117542267,0.2640334367752075,0.3135510981082916,0.14259877800941467,0.27457404136657715
for,0.37110671401023865,0.20789030194282532,0.3312093913555145,0.4137635827064514,0.39312878251075745,0.1650637686252594,0.4185989499092102,0.17030301690101624,0.3270139992237091,0.4451248347759247,0.3801851272583008,0.19553370773792267,0.264628142118454
the,0.3733934462070465,0.24908135831356049,0.39404502511024475,0.5473989248275757,0.4394008219242096,0.24548950791358948,0.733189046382904,0.22609853744506836,0.3875846862792969,0.535392165184021,0.4248143136501312,0.2359178364276886,0.22068053483963013
earth,0.15992608666419983,0.1882779449224472,0.2047126442193985,0.33014219999313354,0.18156030774116516,0.1563713699579239,0.2329314798116684,0.4948450028896332,0.11675896495580673,0.2486501932144165,0.2473841905593872,0.2511849105358124,0.17717236280441284
's,0.05599616840481758,0.04802747443318367,0.0021837172098457813,0.04397977516055107,0.047556519508361816,-0.06109188124537468,-0.03817026689648628,-0.012237312272191048,-0.004401352722197771,0.03782717138528824,0.025217169895768166,0.017928028479218483,-0.023395681753754616
mass,0.12856706976890564,0.23449921607971191,0.19746729731559753,0.2827543616294861,0.171666219830513,0.17222243547439575,0.26915112137794495,0.45285552740097046,0.21314668655395508,0.20907121896743774,0.2344316840171814,0.24304069578647614,0.2076406031847
given,0.3104628920555115,0.30002057552337646,0.2717798948287964,0.3486595153808594,0.2973951995372772,0.19405515491962433,0.39388060569763184,0.1599283069372177,0.33721059560775757,0.3428947925567627,0.2965909540653229,0.12107250839471817,0.2570464313030243
the,0.3733934462070465,0.24908135831356049,0.39404502511024475,0.5473989248275757,0.4394008219242096,0.24548950791358948,0.733189046382904,0.22609853744506836,0.3875846862792969,0.535392165184021,0.4248143136501312,0.2359178364276886,0.22068053483963013
above,0.1116432398557663,0.23305056989192963,0.2038341611623764,0.32968869805336,0.12293410301208496,0.1325482279062271,0.24890293180942535,0.22945785522460938,0.1759234219789505,0.30495497584342957,0.310656875371933,0.10126642882823944,0.2521739900112152
equation,0.1604004055261612,0.30143219232559204,0.21584552526474,0.33319970965385437,0.1468886137008667,0.341006338596344,0.18257875740528107,0.43362072110176086,0.12480518966913223,0.2338794618844986,0.29307085275650024,0.23050646483898163,0.22958515584468842
.,0.3541337847709656,0.3205108940601349,0.34234723448753357,0.4460422694683075,0.3119256794452667,0.24482665956020355,0.5352458953857422,0.19336320459842682,0.37348684668540955,0.4645031690597534,0.4383580684661865,0.17210373282432556,0.4130953550338745
,who,figured,out,that,his,law,of,gravity,had,to,be,universal,?
succinctly,0.28436338901519775,0.3549535274505615,0.29848551750183105,0.5305943489074707,0.2925781309604645,0.2998867630958557,0.3208521604537964,0.251117080450058,0.2925092279911041,0.3813525140285492,0.40579545497894287,0.1705862581729889,0.349820077419281
stated,0.25916561484336853,0.3902272880077362,0.30810555815696716,0.48625776171684265,0.26295170187950134,0.23174522817134857,0.22148488461971283,0.25708213448524475,0.4178042411804199,0.3195562958717346,0.2993191182613373,0.21624933183193207,0.24280361831188202
",",0.3365725874900818,0.2860914170742035,0.3161109685897827,0.4137537479400635,0.3378419280052185,0.24953721463680267,0.4946078956127167,0.18731217086315155,0.35487717390060425,0.44245919585227966,0.39254459738731384,0.23720639944076538,0.31091248989105225
newton,0.19243690371513367,0.16103963553905487,0.16739298403263092,0.22769790887832642,0.2519145607948303,0.34055307507514954,0.18479612469673157,0.4363662898540497,0.17341329157352448,0.2176830768585205,0.14867404103279114,0.25212782621383667,0.09645649790763855
's,0.05599616840481758,0.04802747443318367,0.0021837172098457813,0.04397977516055107,0.047556519508361816,-0.06109188124537468,-0.03817026689648628,-0.012237312272191048,-0.004401352722197771,0.03782717138528824,0.025217169895768166,0.017928028479218483,-0.023395681753754616
law,0.21111567318439484,0.04816245660185814,0.14484383165836334,0.23277728259563446,0.2218998819589615,1.0000001192092896,0.2816956341266632,0.261715292930603,0.14858920872211456,0.259207159280777,0.18454892933368683,0.2761358320713043,0.1528988480567932
of,0.2827862501144409,0.2134421467781067,0.34176841378211975,0.41498205065727234,0.38364991545677185,0.2816956341266632,1.0,0.17525646090507507,0.37755560874938965,0.41548454761505127,0.33904364705085754,0.20601727068424225,0.1826142966747284
gravitation,0.13835126161575317,0.24465252459049225,0.1891205608844757,0.34006693959236145,0.21912434697151184,0.34246501326560974,0.20778346061706543,0.8235061764717102,0.16864146292209625,0.24520020186901093,0.25154057145118713,0.322085440158844,0.1806045025587082
states,0.21313154697418213,0.11518404632806778,0.24165959656238556,0.291576623916626,0.19675077497959137,0.2508668601512909,0.30884552001953125,0.19923651218414307,0.19475843012332916,0.2828785181045532,0.24637973308563232,0.2817789614200592,0.16272737085819244
that,0.45444270968437195,0.4351453185081482,0.43996092677116394,1.0,0.3173833191394806,0.23277728259563446,0.41498205065727234,0.3047354817390442,0.4407361149787903,0.5436353087425232,0.6036020517349243,0.2632004916667938,0.32716336846351624
the,0.3733934462070465,0.24908135831356049,0.39404502511024475,0.5473989248275757,0.4394008219242096,0.24548950791358948,0.733189046382904,0.22609853744506836,0.3875846862792969,0.535392165184021,0.4248143136501312,0.2359178364276886,0.22068053483963013
force,0.19492056965827942,0.14785955846309662,0.19182319939136505,0.26810982823371887,0.1886657476425171,0.23490524291992188,0.27094775438308716,0.4355055093765259,0.1813693642616272,0.24496492743492126,0.16664405167102814,0.14701931178569794,0.1650998443365097
on,0.2340552806854248,0.22414740920066833,0.39060163497924805,0.42569106817245483,0.32064297795295715,0.13878796994686127,0.3966929316520691,0.18129420280456543,0.36692994832992554,0.41031414270401,0.37900757789611816,0.18121983110904694,0.2714994251728058
a,0.36608949303627014,0.2888801693916321,0.34264278411865234,0.47537946701049805,0.3497250974178314,0.2212858349084854,0.5052502155303955,0.18152470886707306,0.34897568821907043,0.45503583550453186,0.39883795380592346,0.20401886105537415,0.23916715383529663
spherical,0.12568815052509308,0.17887260019779205,0.21755941212177277,0.27536630630493164,0.14134344458580017,0.177739217877388,0.2514652609825134,0.4395183026790619,0.13750721514225006,0.20375439524650574,0.23421595990657806,0.1482577621936798,0.0753602683544159
object,0.18584135174751282,0.266221821308136,0.24000237882137299,0.3378750681877136,0.1348063200712204,0.17799732089042664,0.1993778944015503,0.4685784876346588,0.1182018369436264,0.2821136713027954,0.33571192622184753,0.17156937718391418,0.19573666155338287
of,0.2827862501144409,0.2134421467781067,0.34176841378211975,0.41498205065727234,0.38364991545677185,0.2816956341266632,1.0,0.17525646090507507,0.37755560874938965,0.41548454761505127,0.33904364705085754,0.20601727068424225,0.1826142966747284
mass,0.12856706976890564,0.23449921607971191,0.19746729731559753,0.2827543616294861,0.171666219830513,0.17222243547439575,0.26915112137794495,0.45285552740097046,0.21314668655395508,0.20907121896743774,0.2344316840171814,0.24304069578647614,0.2076406031847
due,0.1198829784989357,0.19567252695560455,0.16355231404304504,0.2827286720275879,0.2196607142686844,0.16912543773651123,0.2533245384693146,0.2324686050415039,0.24372361600399017,0.35188060998916626,0.29785820841789246,0.11717823147773743,0.10954997688531876
to,0.42656609416007996,0.293509304523468,0.42386990785598755,0.5436353087425232,0.3715193271636963,0.259207159280777,0.41548454761505127,0.23946231603622437,0.37984350323677063,1.0,0.4972836375236511,0.19006553292274475,0.29463258385658264
the,0.3733934462070465,0.24908135831356049,0.39404502511024475,0.5473989248275757,0.4394008219242096,0.24548950791358948,0.733189046382904,0.22609853744506836,0.3875846862792969,0.535392165184021,0.4248143136501312,0.2359178364276886,0.22068053483963013
gravitational,0.13921460509300232,0.25251126289367676,0.19520750641822815,0.34323108196258545,0.2062445878982544,0.3344581723213196,0.23920997977256775,0.7996476888656616,0.16190555691719055,0.26134511828422546,0.2732318639755249,0.33699530363082886,0.17902444303035736
pull,0.21667039394378662,0.20920950174331665,0.3195921778678894,0.3586249053478241,0.23998910188674927,0.1466209441423416,0.20078323781490326,0.3990798890590668,0.23443564772605896,0.35783320665359497,0.2865697741508484,0.16019493341445923,0.15722201764583588
of,0.2827862501144409,0.2134421467781067,0.34176841378211975,0.41498205065727234,0.38364991545677185,0.2816956341266632,1.0,0.17525646090507507,0.37755560874938965,0.41548454761505127,0.33904364705085754,0.20601727068424225,0.1826142966747284
mass,0.12856706976890564,0.23449921607971191,0.19746729731559753,0.2827543616294861,0.171666219830513,0.17222243547439575,0.26915112137794495,0.45285552740097046,0.21314668655395508,0.20907121896743774,0.2344316840171814,0.24304069578647614,0.2076406031847
is,0.24293622374534607,0.23464758694171906,0.2817855477333069,0.3995479643344879,0.24372583627700806,0.18597714602947235,0.4854315221309662,0.2301630824804306,0.2932159900665283,0.42745086550712585,0.4819129705429077,0.21581314504146576,0.22961433231830597
