,what,is,the,earliest,that,bach,began,using,luther,hymns,?
cantatas,0.22735777497291565,0.18413202464580536,0.24224889278411865,0.20551517605781555,0.23483797907829285,0.5977134108543396,0.15886911749839783,0.25175654888153076,0.24660377204418182,0.526684045791626,0.23913320899009705
entirely,0.38249561190605164,0.36407458782196045,0.33318132162094116,0.18045969307422638,0.4321839511394501,0.17215336859226227,0.1781282126903534,0.29891133308410645,0.13761961460113525,0.1770704686641693,0.19651781022548676
on,0.34226128458976746,0.3635730445384979,0.5107308030128479,0.15331754088401794,0.42569106817245483,0.19077323377132416,0.29460400342941284,0.29792529344558716,0.19090485572814941,0.1558539718389511,0.2714994251728058
them,0.4994642734527588,0.2390832006931305,0.4788833558559418,0.21678397059440613,0.5601773262023926,0.23708978295326233,0.2696223855018616,0.3717108964920044,0.1940135955810547,0.20003379881381989,0.35435691475868225
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
namely,0.25631916522979736,0.24186751246452332,0.309270441532135,0.2624273896217346,0.2943652272224426,0.12258546054363251,0.09961165487766266,0.17831727862358093,0.12908446788787842,0.11202828586101532,0.18782232701778412
christ,0.2615339457988739,0.19270560145378113,0.25124865770339966,0.1725272387266159,0.2361743301153183,0.2632921040058136,0.13741344213485718,0.09946366399526596,0.2758595049381256,0.39871615171432495,0.13772203028202057
lag,0.2257317453622818,0.25094467401504517,0.2197447121143341,0.10789910703897476,0.2694115936756134,0.12368867546319962,0.12317368388175964,0.2535189688205719,0.10435406118631363,0.10211314260959625,0.2170206904411316
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.3064194619655609,0.435920387506485,0.19327521324157715,0.34154343605041504,0.2717311978340149,0.20523880422115326,0.1669730842113495,0.20430970191955566
todes,0.19504253566265106,0.32511112093925476,0.2852760851383209,0.23128817975521088,0.2843070924282074,0.2384418547153473,0.1307879090309143,0.26750221848487854,0.13328097760677338,0.3098103702068329,0.2020115703344345
banden,0.07215093076229095,0.20347002148628235,0.23434978723526,0.12824800610542297,0.010372910648584366,0.3294254541397095,0.10103078931570053,0.08830708265304565,0.24274879693984985,0.19415032863616943,0.10398679226636887
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
bwv,0.24373207986354828,0.2786823809146881,0.24567177891731262,0.260912150144577,0.2696197032928467,0.5655262470245361,0.11264913529157639,0.24648946523666382,0.29516690969467163,0.395117849111557,0.30875688791275024
4,-0.04324747622013092,0.025936461985111237,0.15499350428581238,-0.050443943589925766,-0.04881570115685463,0.15186645090579987,0.09681449085474014,0.00030069699278101325,0.016695555299520493,0.03762756660580635,0.010515431873500347
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.25896963477134705,0.4735107421875,0.23173552751541138,0.25156188011169434,0.31195345520973206,0.20242992043495178,0.15609335899353027,0.27043893933296204
early,0.2454567849636078,0.18880519270896912,0.34442198276519775,0.6055391430854797,0.29580917954444885,0.19327765703201294,0.49106138944625854,0.22860358655452728,0.20602326095104218,0.2436460703611374,0.15272949635982513
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.25896963477134705,0.4735107421875,0.23173552751541138,0.25156188011169434,0.31195345520973206,0.20242992043495178,0.15609335899353027,0.27043893933296204
possibly,0.30713677406311035,0.27994588017463684,0.3130749762058258,0.33346012234687805,0.3788267970085144,0.12508513033390045,0.17910760641098022,0.2426886111497879,0.10694734007120132,0.1500115841627121,0.3334614038467407
1707,0.05530192703008652,0.04644828662276268,0.05077020451426506,0.05593934655189514,-0.011611435562372208,0.18508562445640564,0.03672066703438759,0.08655381947755814,0.040798500180244446,0.1405293494462967,0.15624447166919708
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.3064194619655609,0.435920387506485,0.19327521324157715,0.34154343605041504,0.2717311978340149,0.20523880422115326,0.1669730842113495,0.20430970191955566
his,0.26976513862609863,0.24372583627700806,0.4394008219242096,0.21276749670505524,0.3173833191394806,0.2507949471473694,0.34144559502601624,0.21453166007995605,0.27093374729156494,0.20449216663837433,0.18075084686279297
second,0.19948028028011322,0.3161451518535614,0.4620301127433777,0.19523999094963074,0.25411489605903625,0.15301847457885742,0.2432418018579483,0.17423513531684875,0.094020314514637,0.17302671074867249,0.17239587008953094
annual,0.14798973500728607,0.20538382232189178,0.2958983778953552,0.1767762154340744,0.217058464884758,0.0879528596997261,0.23407191038131714,0.08140693604946136,0.10187903791666031,0.11919745802879333,0.1083487942814827
cycle,0.17920038104057312,0.20626789331436157,0.2701641917228699,0.18160942196846008,0.23440147936344147,0.21489499509334564,0.20572727918624878,0.13598577678203583,0.07404506951570511,0.213544100522995,0.07156776636838913
(,0.2411840260028839,0.35393038392066956,0.33289089798927307,0.1286110132932663,0.2264307141304016,0.13733388483524323,0.09924181550741196,0.1647263914346695,0.1677781045436859,0.16744275391101837,0.40561532974243164
1724,0.08415815234184265,0.07591167837381363,0.16080833971500397,0.09635495394468307,0.06291499733924866,0.04886312782764435,0.10159619152545929,0.026934422552585602,0.02431720308959484,0.09062592685222626,0.13111154735088348
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.20613901317119598,0.5436353087425232,0.17157365381717682,0.2731419503688812,0.3678804934024811,0.18029534816741943,0.11944201588630676,0.29463258385658264
1725,0.03217025101184845,0.015934757888317108,0.13287779688835144,-0.07633329182863235,0.007207237184047699,0.007928889244794846,0.07518839091062546,0.0831240564584732,0.0547606460750103,-0.03392426297068596,0.05538792908191681
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.15125347673892975,0.23478686809539795,0.16679474711418152,0.11767619848251343,0.19352808594703674,0.18587662279605865,0.1819171905517578,0.42300865054130554
ach,0.09060277789831161,0.18320903182029724,0.1773579716682434,0.11049752682447433,0.12683343887329102,0.4370357096195221,-0.02608003094792366,0.1570793092250824,0.21521010994911194,0.10739827901124954,0.2080359309911728
gott,0.17180165648460388,0.17615799605846405,0.1847204715013504,0.08634817600250244,0.10887841880321503,0.3783548176288605,0.12757249176502228,0.10252879559993744,0.34552162885665894,0.23895765841007233,0.21327990293502808
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
vom,0.14017586410045624,0.11293957382440567,0.15012764930725098,0.04340840503573418,0.1315038651227951,0.3578396439552307,0.08803590387105942,0.14115844666957855,0.29986944794654846,0.2888880968093872,0.13748297095298767
himmel,0.23518162965774536,0.11196096986532211,0.16798201203346252,0.0810210108757019,0.1760038584470749,0.4565966725349426,0.11263999342918396,0.08843459188938141,0.31131693720817566,0.28679904341697693,0.2635270059108734
sieh,0.17874161899089813,0.16530349850654602,0.17950357496738434,0.18678279221057892,0.15419870615005493,0.2975127696990967,0.09325268119573593,0.1414385437965393,0.2236400544643402,0.3148687183856964,0.21703167259693146
darein,0.24237383902072906,0.2867836356163025,0.2605663239955902,0.1449437141418457,0.2005102038383484,0.28898876905441284,0.14738218486309052,0.14428134262561798,0.2629992365837097,0.14837612211704254,0.24643126130104065
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
bwv,0.24373207986354828,0.2786823809146881,0.24567177891731262,0.260912150144577,0.2696197032928467,0.5655262470245361,0.11264913529157639,0.24648946523666382,0.29516690969467163,0.395117849111557,0.30875688791275024
2,-0.049862053245306015,-0.07940074801445007,-0.019434669986367226,-0.007422866299748421,-0.04901214689016342,-0.09435094892978668,0.034445133060216904,-0.0049205985851585865,0.05590825900435448,-0.0036307750269770622,0.001977203879505396
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
christ,0.2615339457988739,0.19270560145378113,0.25124865770339966,0.1725272387266159,0.2361743301153183,0.2632921040058136,0.13741344213485718,0.09946366399526596,0.2758595049381256,0.39871615171432495,0.13772203028202057
unser,0.1419113427400589,0.15924780070781708,0.15562300384044647,0.11429667472839355,0.1542859673500061,0.245478555560112,-0.018525365740060806,0.1345060169696808,0.245738223195076,0.24097494781017303,0.1237528845667839
herr,0.15406423807144165,0.1492290496826172,0.15558205544948578,0.04866832494735718,0.12919734418392181,0.3502577543258667,0.06054562330245972,0.13983659446239471,0.2730134427547455,0.22492793202400208,0.23141801357269287
zum,0.21939845383167267,0.16935071349143982,0.18494558334350586,0.12453379482030869,0.16567595303058624,0.3635357618331909,0.08275889605283737,0.12119744718074799,0.30528920888900757,0.21937502920627594,0.18093763291835785
jordan,0.13918498158454895,0.1465156227350235,0.23594552278518677,0.1358877271413803,0.21179381012916565,0.16619202494621277,0.2348366677761078,0.13733048737049103,0.2172728329896927,0.15189698338508606,0.10991371423006058
kam,0.10272291302680969,0.1425514966249466,0.14137296378612518,0.024545980617403984,0.12147724628448486,0.2515953779220581,0.09890631586313248,0.10542663931846619,0.09561187028884888,0.11522399634122849,0.22345200181007385
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
bwv,0.24373207986354828,0.2786823809146881,0.24567177891731262,0.260912150144577,0.2696197032928467,0.5655262470245361,0.11264913529157639,0.24648946523666382,0.29516690969467163,0.395117849111557,0.30875688791275024
7,-0.1699475795030594,-0.08589375764131546,-0.1142377033829689,-0.17598167061805725,-0.24410472810268402,-0.009024975821375847,-0.07403028756380081,-0.20853187143802643,0.021675800904631615,-0.15780292451381683,-0.15092156827449799
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
nun,0.12535716593265533,0.16323691606521606,0.18956772983074188,0.2057693898677826,0.1646634042263031,0.21235248446464539,0.10759223997592926,0.07100636512041092,0.2797187566757202,0.4144361615180969,0.18081775307655334
komm,0.15932036936283112,0.15504369139671326,0.14582456648349762,0.04151741415262222,0.07620369642972946,0.24975967407226562,0.019299175590276718,0.051982246339321136,0.2003755122423172,0.10615988075733185,0.23406080901622772
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
der,0.15763898193836212,0.17827266454696655,0.1982923448085785,0.15727108716964722,0.162187859416008,0.3083539307117462,0.15779560804367065,0.1303149163722992,0.2851134240627289,0.1339503526687622,0.10571374744176865
heiden,0.18510212004184723,0.1607673317193985,0.22653135657310486,0.1256224364042282,0.16455478966236115,0.2635667324066162,0.16681630909442902,0.07630601525306702,0.2876211702823639,0.14124830067157745,0.11846069991588593
heiland,0.13331109285354614,0.20370933413505554,0.25248539447784424,0.1581316888332367,0.1799527406692505,0.2838410437107086,0.25086265802383423,0.16774305701255798,0.29983964562416077,0.19806557893753052,0.15920250117778778
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
bwv,0.24373207986354828,0.2786823809146881,0.24567177891731262,0.260912150144577,0.2696197032928467,0.5655262470245361,0.11264913529157639,0.24648946523666382,0.29516690969467163,0.395117849111557,0.30875688791275024
62,-0.032169852405786514,-0.08500964939594269,-0.09844154864549637,-0.07542789727449417,-0.05431830510497093,0.13574101030826569,-0.0003818780241999775,-0.06600803881883621,0.035643648356199265,0.012295006774365902,0.11978938430547714
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
gelobet,0.24997681379318237,0.25709620118141174,0.2772957980632782,0.19948336482048035,0.2851295471191406,0.33212074637413025,0.21985378861427307,0.17764848470687866,0.33805209398269653,0.31025373935699463,0.2419670820236206
seist,0.24127016961574554,0.17052440345287323,0.23793600499629974,0.1977701634168625,0.24016299843788147,0.3529793620109558,0.20117907226085663,0.15112461149692535,0.22136835753917694,0.3115079998970032,0.18851986527442932
du,0.10019232332706451,0.14207105338573456,0.22366085648536682,0.09122832864522934,0.11360391229391098,0.11876477301120758,0.06542515009641647,0.17341959476470947,0.14201393723487854,0.20746015012264252,0.155681312084198
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
jesu,0.16595783829689026,0.11927497386932373,0.14203250408172607,0.12406068295240402,0.13322480022907257,0.4013110399246216,0.14637629687786102,0.04336082935333252,0.3002506494522095,0.4057535231113434,0.1590167135000229
christ,0.2615339457988739,0.19270560145378113,0.25124865770339966,0.1725272387266159,0.2361743301153183,0.2632921040058136,0.13741344213485718,0.09946366399526596,0.2758595049381256,0.39871615171432495,0.13772203028202057
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
bwv,0.24373207986354828,0.2786823809146881,0.24567177891731262,0.260912150144577,0.2696197032928467,0.5655262470245361,0.11264913529157639,0.24648946523666382,0.29516690969467163,0.395117849111557,0.30875688791275024
91,0.052932608872652054,-0.025307726114988327,-0.026046331971883774,-0.07705377787351608,-0.014042528346180916,0.03805975988507271,0.06813038140535355,-0.07152466475963593,-0.051346246153116226,-0.011888483539223671,0.03706110641360283
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.2148319035768509,0.4731321930885315,0.21089112758636475,0.3021392226219177,0.33157408237457275,0.20796556770801544,0.2313949018716812,0.20544172823429108
aus,0.18372462689876556,0.05543113872408867,0.09332386404275894,0.10024338960647583,0.10747666656970978,0.2808429002761841,0.07994706928730011,0.12995828688144684,0.21375636756420135,0.15562474727630615,0.21818752586841583
tiefer,0.1581072062253952,0.24619831144809723,0.2543894946575165,0.19338786602020264,0.228184774518013,0.30272334814071655,0.13440212607383728,0.11779186874628067,0.23750795423984528,0.19123102724552155,0.22696372866630554
not,0.5449194312095642,0.3776007890701294,0.4310511648654938,0.24552376568317413,0.6600887179374695,0.19038240611553192,0.24319596588611603,0.38508203625679016,0.21636232733726501,0.1281745880842209,0.41942933201789856
schrei,0.1903093010187149,0.187420055270195,0.21503321826457977,0.14326298236846924,0.17637324333190918,0.4383365511894226,0.14060568809509277,0.1305805891752243,0.34601566195487976,0.25122782588005066,0.2005736380815506
ich,0.12894415855407715,0.10377448797225952,0.11397934705018997,0.043458662927150726,0.11853233724832535,0.4033796787261963,0.04524701461195946,0.10271783918142319,0.23894745111465454,0.18381933867931366,0.16696366667747498
zu,0.17157815396785736,0.15904191136360168,0.15475444495677948,0.10652675479650497,0.1541045606136322,0.40860697627067566,0.14577049016952515,0.1680728942155838,0.21456845104694366,0.21417517960071564,0.18317864835262299
dir,0.1614450365304947,0.18945203721523285,0.21941983699798584,0.07971841841936111,0.11988071352243423,0.09687110036611557,-0.012884553521871567,0.10667529702186584,0.09664689749479294,0.14179083704948425,0.14335119724273682
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
bwv,0.24373207986354828,0.2786823809146881,0.24567177891731262,0.260912150144577,0.2696197032928467,0.5655262470245361,0.11264913529157639,0.24648946523666382,0.29516690969467163,0.395117849111557,0.30875688791275024
38,0.027150537818670273,-0.012638282030820847,0.054539695382118225,0.06166980788111687,0.012127312831580639,0.03935037553310394,0.045543164014816284,-0.018282243981957436,-0.023724505677819252,-0.07951357215642929,0.014457103796303272
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
later,0.2517229914665222,0.21527644991874695,0.4060266613960266,0.331865131855011,0.42443475127220154,0.2422581911087036,0.4188588261604309,0.2403055876493454,0.23796728253364563,0.20579862594604492,0.1417175978422165
ein,0.1742001473903656,0.16644345223903656,0.1496526598930359,0.14359556138515472,0.13534779846668243,0.3848787248134613,0.1026860922574997,0.1232379823923111,0.24216751754283905,0.22077278792858124,0.19649122655391693
feste,0.13311032950878143,0.2040734440088272,0.24568966031074524,0.15174803137779236,0.12324076890945435,0.269290566444397,0.17961499094963074,0.01479319203644991,0.15111495554447174,0.16769377887248993,0.14262239634990692
burg,0.16567589342594147,0.13593831658363342,0.21654607355594635,0.12783773243427277,0.1081380844116211,0.39875632524490356,0.12602630257606506,0.08211363106966019,0.3562852442264557,0.1869840919971466,0.13924115896224976
ist,0.13865041732788086,0.19953660666942596,0.15928073227405548,0.10817676782608032,0.13094274699687958,0.2551930248737335,0.03153270110487938,0.1423196941614151,0.16391538083553314,0.22788578271865845,0.18802069127559662
unser,0.1419113427400589,0.15924780070781708,0.15562300384044647,0.11429667472839355,0.1542859673500061,0.245478555560112,-0.018525365740060806,0.1345060169696808,0.245738223195076,0.24097494781017303,0.1237528845667839
gott,0.17180165648460388,0.17615799605846405,0.1847204715013504,0.08634817600250244,0.10887841880321503,0.3783548176288605,0.12757249176502228,0.10252879559993744,0.34552162885665894,0.23895765841007233,0.21327990293502808
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
bwv,0.24373207986354828,0.2786823809146881,0.24567177891731262,0.260912150144577,0.2696197032928467,0.5655262470245361,0.11264913529157639,0.24648946523666382,0.29516690969467163,0.395117849111557,0.30875688791275024
80,0.04945533350110054,0.022314833477139473,0.003630283521488309,0.009748428128659725,0.07276967912912369,-0.10141880065202713,-0.10421598702669144,0.06252822279930115,-0.116390161216259,-0.09637002646923065,0.04445207491517067
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.2148319035768509,0.4731321930885315,0.21089112758636475,0.3021392226219177,0.33157408237457275,0.20796556770801544,0.2313949018716812,0.20544172823429108
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.3064194619655609,0.435920387506485,0.19327521324157715,0.34154343605041504,0.2717311978340149,0.20523880422115326,0.1669730842113495,0.20430970191955566
1735,0.1352374255657196,0.1279284656047821,0.1201869398355484,0.02262957952916622,0.06442195922136307,0.12232864648103714,0.06621741503477097,0.1369541883468628,0.11186052113771439,0.19297747313976288,0.2166009247303009
wär,0.14442035555839539,0.16507191956043243,0.16635863482952118,0.11862416565418243,0.09259307384490967,0.271964967250824,0.12605370581150055,0.12790371477603912,0.2744233012199402,0.3298620283603668,0.2942183315753937
gott,0.17180165648460388,0.17615799605846405,0.1847204715013504,0.08634817600250244,0.10887841880321503,0.3783548176288605,0.12757249176502228,0.10252879559993744,0.34552162885665894,0.23895765841007233,0.21327990293502808
nicht,0.1585693061351776,0.11777646094560623,0.12197528034448624,0.09250694513320923,0.12070486694574356,0.38222917914390564,0.09001094102859497,0.10465867072343826,0.3033011555671692,0.18502259254455566,0.20102067291736603
mit,0.15160860121250153,0.12627211213111877,0.172334685921669,0.14455699920654297,0.18642117083072662,0.2311330884695053,0.09768902510404587,0.17436350882053375,0.296239972114563,0.15292316675186157,0.12031133472919464
uns,0.12178858369588852,0.05498483404517174,0.06521667540073395,0.05217188969254494,0.12115715444087982,0.18990767002105713,-0.007188926450908184,0.0748816654086113,0.18070848286151886,0.2663078308105469,0.11125347763299942
diese,0.16495783627033234,0.22509586811065674,0.21427765488624573,0.17004573345184326,0.19605125486850739,0.19868123531341553,0.15256287157535553,0.19238388538360596,0.16070245206356049,0.1515500396490097,0.22903218865394592
zeit,0.15858899056911469,0.1747925877571106,0.17838071286678314,0.17427943646907806,0.15147121250629425,0.3561713993549347,0.16273164749145508,0.10209324955940247,0.31929251551628113,0.2147250771522522,0.21001136302947998
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.20733466744422913,0.4137537479400635,0.23254862427711487,0.2705576717853546,0.27050045132637024,0.23255878686904907,0.2567901313304901,0.31091248989105225
bwv,0.24373207986354828,0.2786823809146881,0.24567177891731262,0.260912150144577,0.2696197032928467,0.5655262470245361,0.11264913529157639,0.24648946523666382,0.29516690969467163,0.395117849111557,0.30875688791275024
14,0.050140514969825745,0.09000016748905182,-0.011880298145115376,-0.010682332329452038,0.00808106828480959,0.1245449110865593,-0.050347231328487396,0.013536617159843445,0.15559260547161102,0.06293883919715881,0.11697390675544739
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.21521835029125214,0.4460422694683075,0.28733259439468384,0.19236212968826294,0.3629456162452698,0.24907569587230682,0.18507489562034607,0.4130953550338745
