,what,abc,comedy,had,the,record,for,the,longest,running,comedy,until,being,passed,by,the,simpsons,in,2002,?
ranger,0.1731155514717102,0.26571235060691833,0.19622452557086945,0.16909226775169373,0.20757129788398743,0.1669907122850418,0.1711094230413437,0.20757129788398743,0.08093979954719543,0.1362784057855606,0.19622452557086945,0.13067929446697235,0.2338080257177353,0.02072496898472309,0.11388187110424042,0.20757129788398743,0.2285950779914856,0.1873231828212738,-0.03665485233068466,0.1440950334072113
",",0.3087472915649414,0.2097204476594925,0.17748676240444183,0.35487717390060425,0.4933079481124878,0.28093910217285156,0.4464869201183319,0.4933079481124878,0.21878951787948608,0.24165967106819153,0.17748676240444183,0.2947838604450226,0.34499165415763855,0.23382075130939484,0.3680937886238098,0.4933079481124878,0.23386454582214355,0.5201468467712402,-0.08979252725839615,0.31091248989105225
based,0.274813175201416,0.22760380804538727,0.24363650381565094,0.2109224647283554,0.29860720038414,0.19787050783634186,0.2761107087135315,0.29860720038414,0.13471747934818268,0.21786318719387054,0.24363650381565094,0.1271917074918747,0.22799472510814667,0.17076602578163147,0.3462308943271637,0.29860720038414,0.19536732137203217,0.3070422410964966,-0.027460427954792976,0.134929820895195
on,0.34226128458976746,0.2862928807735443,0.22421178221702576,0.36692994832992554,0.5107308030128479,0.24107255041599274,0.36199691891670227,0.5107308030128479,0.24148814380168915,0.2928021550178528,0.22421178221702576,0.3038109838962555,0.3119087219238281,0.19424374401569366,0.33887791633605957,0.5107308030128479,0.30330613255500793,0.46853652596473694,-0.04467131569981575,0.2714994251728058
the,0.42745697498321533,0.2068762183189392,0.18746663630008698,0.3875846862792969,1.0,0.23569516837596893,0.4739971458911896,1.0,0.36807993054389954,0.28883472084999084,0.18746663630008698,0.37191009521484375,0.419739305973053,0.3173406720161438,0.4408751428127289,1.0,0.2686445713043213,0.6662389636039734,-0.07970229536294937,0.22068053483963013
radio,0.16863368451595306,0.35354745388031006,0.27462732791900635,0.15167607367038727,0.23511973023414612,0.22106601297855377,0.2325505018234253,0.23511973023414612,0.1885029822587967,0.13723722100257874,0.27462732791900635,0.19141972064971924,0.15810224413871765,0.08384625613689423,0.1833777278661728,0.23511973023414612,0.22329750657081604,0.22625693678855896,-0.06952062249183655,0.08763375133275986
program,0.25047802925109863,0.28949791193008423,0.29426050186157227,0.1725565642118454,0.22986935079097748,0.1334429383277893,0.29441335797309875,0.22986935079097748,0.09945917129516602,0.32144293189048767,0.29426050186157227,0.17274035513401031,0.229326531291008,0.14708875119686127,0.19954828917980194,0.22986935079097748,0.26548266410827637,0.1994907110929489,-0.088925302028656,0.1440187245607376
of,0.33290785551071167,0.14607268571853638,0.16859161853790283,0.37755560874938965,0.733189046382904,0.19289259612560272,0.4185989499092102,0.733189046382904,0.32879963517189026,0.2329012006521225,0.16859161853790283,0.2787701487541199,0.34885138273239136,0.2703755795955658,0.3646814823150635,0.733189046382904,0.1899632215499878,0.5696388483047485,-0.05071645230054855,0.1826142966747284
the,0.42745697498321533,0.2068762183189392,0.18746663630008698,0.3875846862792969,1.0,0.23569516837596893,0.4739971458911896,1.0,0.36807993054389954,0.28883472084999084,0.18746663630008698,0.37191009521484375,0.419739305973053,0.3173406720161438,0.4408751428127289,1.0,0.2686445713043213,0.6662389636039734,-0.07970229536294937,0.22068053483963013
same,0.3764382302761078,0.21684971451759338,0.17596480250358582,0.2788434326648712,0.4583131968975067,0.16200891137123108,0.31941699981689453,0.4583131968975067,0.19945338368415833,0.22858427464962006,0.17596480250358582,0.2618063688278198,0.2814534306526184,0.2020968347787857,0.2768566608428955,0.4583131968975067,0.1449601799249649,0.3692481815814972,0.001260233810171485,0.22649677097797394
title,0.205022931098938,0.15317635238170624,0.19405607879161835,0.14756864309310913,0.27465343475341797,0.20670689642429352,0.2096623331308365,0.27465343475341797,0.185556098818779,0.13714848458766937,0.19405607879161835,0.19181054830551147,0.19150681793689728,0.20798620581626892,0.2110508531332016,0.27465343475341797,0.1507338583469391,0.2263992726802826,0.09714379161596298,0.34551161527633667
",",0.3087472915649414,0.2097204476594925,0.17748676240444183,0.35487717390060425,0.4933079481124878,0.28093910217285156,0.4464869201183319,0.4933079481124878,0.21878951787948608,0.24165967106819153,0.17748676240444183,0.2947838604450226,0.34499165415763855,0.23382075130939484,0.3680937886238098,0.4933079481124878,0.23386454582214355,0.5201468467712402,-0.08979252725839615,0.31091248989105225
and,0.31309178471565247,0.16453155875205994,0.2702628970146179,0.3872550129890442,0.5171257257461548,0.23470573127269745,0.5064792633056641,0.5171257257461548,0.2112683802843094,0.29286429286003113,0.2702628970146179,0.3372601866722107,0.4286794066429138,0.2603820264339447,0.4289871156215668,0.5171257257461548,0.24790814518928528,0.4954058527946472,-0.025821788236498833,0.20544172823429108
the,0.42745697498321533,0.2068762183189392,0.18746663630008698,0.3875846862792969,1.0,0.23569516837596893,0.4739971458911896,1.0,0.36807993054389954,0.28883472084999084,0.18746663630008698,0.37191009521484375,0.419739305973053,0.3173406720161438,0.4408751428127289,1.0,0.2686445713043213,0.6662389636039734,-0.07970229536294937,0.22068053483963013
adventures,0.18775875866413116,0.2741696536540985,0.3332023620605469,0.16842715442180634,0.2034815400838852,0.07684610038995743,0.1875346302986145,0.2034815400838852,0.11003569513559341,0.1830689013004303,0.3332023620605469,0.12607404589653015,0.08523030579090118,0.08560241013765335,0.14275753498077393,0.2034815400838852,0.4148515462875366,0.14939865469932556,0.15229164063930511,0.15214234590530396
of,0.33290785551071167,0.14607268571853638,0.16859161853790283,0.37755560874938965,0.733189046382904,0.19289259612560272,0.4185989499092102,0.733189046382904,0.32879963517189026,0.2329012006521225,0.16859161853790283,0.2787701487541199,0.34885138273239136,0.2703755795955658,0.3646814823150635,0.733189046382904,0.1899632215499878,0.5696388483047485,-0.05071645230054855,0.1826142966747284
ozzie,0.16343086957931519,0.3152996599674225,0.34129929542541504,0.1917995661497116,0.23041367530822754,0.24864515662193298,0.23857103288173676,0.23041367530822754,0.21205371618270874,0.25244203209877014,0.34129929542541504,0.1862088441848755,0.2625919580459595,0.12099257856607437,0.15211960673332214,0.23041367530822754,0.396513968706131,0.17450843751430511,0.037788692861795425,0.17136242985725403
and,0.31309178471565247,0.16453155875205994,0.2702628970146179,0.3872550129890442,0.5171257257461548,0.23470573127269745,0.5064792633056641,0.5171257257461548,0.2112683802843094,0.29286429286003113,0.2702628970146179,0.3372601866722107,0.4286794066429138,0.2603820264339447,0.4289871156215668,0.5171257257461548,0.24790814518928528,0.4954058527946472,-0.025821788236498833,0.20544172823429108
harriet,0.1685951203107834,0.2866540551185608,0.18224167823791504,0.2827438414096832,0.13902178406715393,0.11859355866909027,0.1441819667816162,0.13902178406715393,0.11788969486951828,0.20486484467983246,0.18224167823791504,0.2543824315071106,0.21014323830604553,0.1851998269557953,0.14313071966171265,0.13902178406715393,0.279558390378952,0.1607905477285385,0.0035542091354727745,0.17057089507579803
",",0.3087472915649414,0.2097204476594925,0.17748676240444183,0.35487717390060425,0.4933079481124878,0.28093910217285156,0.4464869201183319,0.4933079481124878,0.21878951787948608,0.24165967106819153,0.17748676240444183,0.2947838604450226,0.34499165415763855,0.23382075130939484,0.3680937886238098,0.4933079481124878,0.23386454582214355,0.5201468467712402,-0.08979252725839615,0.31091248989105225
the,0.42745697498321533,0.2068762183189392,0.18746663630008698,0.3875846862792969,1.0,0.23569516837596893,0.4739971458911896,1.0,0.36807993054389954,0.28883472084999084,0.18746663630008698,0.37191009521484375,0.419739305973053,0.3173406720161438,0.4408751428127289,1.0,0.2686445713043213,0.6662389636039734,-0.07970229536294937,0.22068053483963013
latter,0.25606152415275574,0.09004172682762146,0.11500932276248932,0.23262591660022736,0.37523433566093445,0.21217647194862366,0.22359251976013184,0.37523433566093445,0.21510747075080872,0.1659332662820816,0.11500932276248932,0.18989074230194092,0.2841353714466095,0.16771353781223297,0.21144916117191315,0.37523433566093445,0.1506376713514328,0.27519580721855164,-0.016499875113368034,0.12733961641788483
of,0.33290785551071167,0.14607268571853638,0.16859161853790283,0.37755560874938965,0.733189046382904,0.19289259612560272,0.4185989499092102,0.733189046382904,0.32879963517189026,0.2329012006521225,0.16859161853790283,0.2787701487541199,0.34885138273239136,0.2703755795955658,0.3646814823150635,0.733189046382904,0.1899632215499878,0.5696388483047485,-0.05071645230054855,0.1826142966747284
which,0.5261979103088379,0.1991286277770996,0.19440831243991852,0.3188965916633606,0.6521818041801453,0.2531338036060333,0.44095608592033386,0.6521818041801453,0.2766876220703125,0.30427414178848267,0.19440831243991852,0.2778668999671936,0.4268448054790497,0.2655104398727417,0.40543368458747864,0.6521818041801453,0.23746870458126068,0.4840516746044159,-0.03682348132133484,0.25814583897590637
(,0.2411840260028839,0.183883935213089,0.18415077030658722,0.16223937273025513,0.33289089798927307,0.19420307874679565,0.3357032239437103,0.33289089798927307,0.16613268852233887,0.19851703941822052,0.18415077030658722,0.24892988801002502,0.1815166026353836,0.19568857550621033,0.20696312189102173,0.33289089798927307,0.13337817788124084,0.3087427020072937,-0.02163376472890377,0.40561532974243164
at,0.2838611304759979,0.12953892350196838,0.12592391669750214,0.3288320302963257,0.457212895154953,0.21598400175571442,0.34237727522850037,0.457212895154953,0.1961495280265808,0.22305940091609955,0.12592391669750214,0.3527887761592865,0.2686914801597595,0.2099597454071045,0.2368064820766449,0.457212895154953,0.20743586122989655,0.4374977946281433,-0.07180791348218918,0.21978627145290375
13,-0.0796622633934021,-0.034791797399520874,-0.06323879957199097,-0.022217022255063057,-0.007407139986753464,-0.004414576571434736,-0.016487080603837967,-0.007407139986753464,-0.018102988600730896,-0.03975526615977287,-0.06323879957199097,0.037641413509845734,-0.0133061483502388,0.0359782949090004,-0.02290050871670246,-0.007407139986753464,0.003743075532838702,0.02730540931224823,-0.05162690207362175,-0.11384815722703934
seasons,0.13544028997421265,0.31291383504867554,0.23147960007190704,0.21678753197193146,0.24226845800876617,0.2336462438106537,0.26410943269729614,0.24226845800876617,0.2402530312538147,0.15585386753082275,0.23147960007190704,0.23762503266334534,0.2086305171251297,0.17573179304599762,0.09055586159229279,0.24226845800876617,0.3847719132900238,0.2194332778453827,-0.06514953821897507,0.13766995072364807
",",0.3087472915649414,0.2097204476594925,0.17748676240444183,0.35487717390060425,0.4933079481124878,0.28093910217285156,0.4464869201183319,0.4933079481124878,0.21878951787948608,0.24165967106819153,0.17748676240444183,0.2947838604450226,0.34499165415763855,0.23382075130939484,0.3680937886238098,0.4933079481124878,0.23386454582214355,0.5201468467712402,-0.08979252725839615,0.31091248989105225
running,0.2357972115278244,0.2262323647737503,0.24763032793998718,0.21985846757888794,0.28883472084999084,0.16281335055828094,0.3230443000793457,0.28883472084999084,0.3187505304813385,1.0,0.24763032793998718,0.1753322035074234,0.28853195905685425,0.23018647730350494,0.14859868586063385,0.28883472084999084,0.31935203075408936,0.2874506413936615,-0.06989606469869614,0.15679655969142914
from,0.2737620174884796,0.12159302085638046,0.12418954819440842,0.3075238764286041,0.40150508284568787,0.21346263587474823,0.314039945602417,0.40150508284568787,0.2605563998222351,0.27257922291755676,0.12418954819440842,0.3746030032634735,0.32622846961021423,0.23084649443626404,0.3373257517814636,0.40150508284568787,0.15530769526958466,0.4274188280105591,-0.08646968007087708,0.19969791173934937
1952,0.07122483849525452,0.09743814170360565,0.05112886428833008,0.08822532743215561,0.12244576215744019,0.11531107872724533,0.01981678046286106,0.12244576215744019,0.13144533336162567,0.011317435652017593,0.05112886428833008,-0.014309456571936607,0.02802278846502304,-0.06242552399635315,0.026195431128144264,0.12244576215744019,0.19499795138835907,0.09289009869098663,0.11815959960222244,-0.04863175377249718
to,0.455847829580307,0.1762417107820511,0.1824766844511032,0.37984350323677063,0.535392165184021,0.22007153928279877,0.4451248347759247,0.535392165184021,0.18168066442012787,0.23381315171718597,0.1824766844511032,0.354556679725647,0.4514104127883911,0.26747700572013855,0.33534231781959534,0.535392165184021,0.17341692745685577,0.45010748505592346,-0.043290942907333374,0.29463258385658264
1965,0.15314841270446777,0.07437354326248169,-0.013949745334684849,0.0928993970155716,0.09033208340406418,0.14516811072826385,0.13351202011108398,0.09033208340406418,0.08351784944534302,0.14842820167541504,-0.013949745334684849,0.1777983158826828,0.11628209799528122,0.1747443675994873,0.05611347034573555,0.09033208340406418,-0.002650902606546879,0.006827604491263628,0.04675739258527756,0.26302391290664673
),0.26259949803352356,0.18381085991859436,0.20077310502529144,0.17014533281326294,0.3456730246543884,0.22039180994033813,0.3639558255672455,0.3456730246543884,0.18429194390773773,0.19923414289951324,0.20077310502529144,0.2535041272640228,0.2020954042673111,0.20017895102500916,0.2151763141155243,0.3456730246543884,0.1277024894952774,0.3326910734176636,-0.010885889641940594,0.42300865054130554
held,0.0974166989326477,0.10214708000421524,0.12930342555046082,0.289316862821579,0.32185450196266174,0.22420307993888855,0.2495253086090088,0.32185450196266174,0.2474711388349533,0.2585483491420746,0.12930342555046082,0.2986275255680084,0.2188621312379837,0.2440652698278427,0.19236290454864502,0.32185450196266174,0.15816611051559448,0.3127288818359375,-0.1307060867547989,0.14103956520557404
the,0.42745697498321533,0.2068762183189392,0.18746663630008698,0.3875846862792969,1.0,0.23569516837596893,0.4739971458911896,1.0,0.36807993054389954,0.28883472084999084,0.18746663630008698,0.37191009521484375,0.419739305973053,0.3173406720161438,0.4408751428127289,1.0,0.2686445713043213,0.6662389636039734,-0.07970229536294937,0.22068053483963013
record,0.1772487461566925,0.15695388615131378,0.16979673504829407,0.24777771532535553,0.23569516837596893,1.0,0.24185582995414734,0.23569516837596893,0.33385786414146423,0.16281335055828094,0.16979673504829407,0.15868189930915833,0.23657764494419098,0.15295298397541046,0.1887274980545044,0.23569516837596893,0.14712415635585785,0.23162534832954407,0.016080865636467934,0.14407116174697876
for,0.3017193675041199,0.22510288655757904,0.22553135454654694,0.3270139992237091,0.4739971458911896,0.24185582995414734,0.9999999403953552,0.4739971458911896,0.23358364403247833,0.3230443000793457,0.22553135454654694,0.2802979350090027,0.41687241196632385,0.23234809935092926,0.3248702883720398,0.4739971458911896,0.25427523255348206,0.4322226941585541,-0.03412793204188347,0.264628142118454
the,0.42745697498321533,0.2068762183189392,0.18746663630008698,0.3875846862792969,1.0,0.23569516837596893,0.4739971458911896,1.0,0.36807993054389954,0.28883472084999084,0.18746663630008698,0.37191009521484375,0.419739305973053,0.3173406720161438,0.4408751428127289,1.0,0.2686445713043213,0.6662389636039734,-0.07970229536294937,0.22068053483963013
longest-running,0.25799840688705444,0.2706085741519928,0.29221847653388977,0.28032955527305603,0.44636663794517517,0.3090032637119293,0.3589635491371155,0.44636663794517517,0.7870076298713684,0.7285907864570618,0.29221847653388977,0.31678107380867004,0.34518224000930786,0.24566057324409485,0.2228674739599228,0.44636663794517517,0.3318379819393158,0.3834376931190491,-0.15027159452438354,0.22539764642715454
prime,0.15586113929748535,0.16913822293281555,0.1309034526348114,0.1539316326379776,0.19960100948810577,0.073788121342659,0.17833133041858673,0.19960100948810577,0.21687352657318115,0.13961568474769592,0.1309034526348114,0.20994260907173157,0.14394935965538025,0.12488523870706558,0.1702890843153,0.19960100948810577,0.13943974673748016,0.18097394704818726,-0.09063418954610825,0.11276303976774216
time,0.36319252848625183,0.17553414404392242,0.21057124435901642,0.34488338232040405,0.43061500787734985,0.3095698952674866,0.3992156386375427,0.43061500787734985,0.3111763894557953,0.27690696716308594,0.21057124435901642,0.37097078561782837,0.3508506119251251,0.23420241475105286,0.26502725481987,0.43061500787734985,0.16320264339447021,0.3431483507156372,-0.01839001663029194,0.27391523122787476
comedy,0.1880163848400116,0.3460328280925751,0.9999999403953552,0.18003632128238678,0.18746663630008698,0.16979673504829407,0.22553135454654694,0.18746663630008698,0.20768992602825165,0.24763032793998718,0.9999999403953552,0.13174021244049072,0.20114628970623016,0.10351742058992386,0.24676813185214996,0.18746663630008698,0.3256804943084717,0.2529917359352112,0.06467311084270477,0.23552699387073517
in,0.30808621644973755,0.1697147786617279,0.2529917359352112,0.385026752948761,0.6662389636039734,0.23162534832954407,0.4322226941585541,0.6662389636039734,0.3027363419532776,0.2874506413936615,0.2529917359352112,0.38338494300842285,0.33162933588027954,0.2297387272119522,0.370934396982193,0.6662389636039734,0.25425106287002563,1.0,-0.15852214395999908,0.20430970191955566
u.s.,0.11178889125585556,0.042879559099674225,-0.05761661008000374,0.11019495129585266,0.06592652946710587,0.0517890490591526,0.11615988612174988,0.06592652946710587,0.0034754686057567596,0.09945151209831238,-0.05761661008000374,0.041925445199012756,0.07681343704462051,0.08532919734716415,0.018699808046221733,0.06592652946710587,0.07289541512727737,-0.003064807504415512,0.002657137345522642,0.07886100560426712
television,0.19838058948516846,0.46871840953826904,0.504461944103241,0.203231081366539,0.24569597840309143,0.2682490050792694,0.27045196294784546,0.24569597840309143,0.22588631510734558,0.21610966324806213,0.504461944103241,0.23805125057697296,0.20325174927711487,0.10332103818655014,0.23368048667907715,0.24569597840309143,0.42630815505981445,0.2689782977104187,-0.0031896166037768126,0.16825827956199646
history,0.28630873560905457,0.23723183572292328,0.20683613419532776,0.23351769149303436,0.33215048909187317,0.26070636510849,0.25068506598472595,0.33215048909187317,0.30498120188713074,0.15590925514698029,0.20683613419532776,0.17846530675888062,0.19142818450927734,0.1556856632232666,0.17996156215667725,0.33215048909187317,0.17493364214897156,0.29215577244758606,-0.08759544789791107,0.2501974403858185
",",0.3087472915649414,0.2097204476594925,0.17748676240444183,0.35487717390060425,0.4933079481124878,0.28093910217285156,0.4464869201183319,0.4933079481124878,0.21878951787948608,0.24165967106819153,0.17748676240444183,0.2947838604450226,0.34499165415763855,0.23382075130939484,0.3680937886238098,0.4933079481124878,0.23386454582214355,0.5201468467712402,-0.08979252725839615,0.31091248989105225
until,0.2693650424480438,0.175827294588089,0.13174021244049072,0.42164283990859985,0.37191009521484375,0.15868189930915833,0.2802979350090027,0.37191009521484375,0.301588237285614,0.1753322035074234,0.13174021244049072,1.0,0.32642483711242676,0.2615587115287781,0.26738616824150085,0.37191009521484375,0.1642940789461136,0.38338494300842285,-0.12492018938064575,0.20304496586322784
it,0.45803478360176086,0.17324577271938324,0.20392665266990662,0.2910259962081909,0.6251175999641418,0.219000905752182,0.32171204686164856,0.6251175999641418,0.24830469489097595,0.27551233768463135,0.20392665266990662,0.31202051043510437,0.3926103413105011,0.227018341422081,0.40926623344421387,0.6251175999641418,0.24356457591056824,0.5130809545516968,-0.03308488428592682,0.25732165575027466
was,0.22111038863658905,0.21565799415111542,0.21376477181911469,0.5927209258079529,0.48711544275283813,0.2787264287471771,0.3863949179649353,0.48711544275283813,0.25654691457748413,0.20939749479293823,0.21376477181911469,0.43126991391181946,0.5201660394668579,0.2673497200012207,0.4752357602119446,0.48711544275283813,0.21902185678482056,0.45514053106307983,-0.07885236293077469,0.18412111699581146
surpassed,0.14641591906547546,0.13455599546432495,0.17331485450267792,0.32704678177833557,0.26144304871559143,0.35478323698043823,0.24382241070270538,0.26144304871559143,0.3140887916088104,0.18329200148582458,0.17331485450267792,0.2729637026786804,0.25637122988700867,0.47276201844215393,0.2635827958583832,0.26144304871559143,0.19955138862133026,0.21508042514324188,-0.011825709603726864,0.1497509777545929
by,0.2455483376979828,0.17600902915000916,0.24676813185214996,0.37294110655784607,0.4408751428127289,0.1887274980545044,0.3248702883720398,0.4408751428127289,0.16288036108016968,0.14859868586063385,0.24676813185214996,0.26738616824150085,0.4690866470336914,0.27371692657470703,1.0000001192092896,0.4408751428127289,0.1282157450914383,0.370934396982193,-0.02366175502538681,0.17966607213020325
the,0.42745697498321533,0.2068762183189392,0.18746663630008698,0.3875846862792969,1.0,0.23569516837596893,0.4739971458911896,1.0,0.36807993054389954,0.28883472084999084,0.18746663630008698,0.37191009521484375,0.419739305973053,0.3173406720161438,0.4408751428127289,1.0,0.2686445713043213,0.6662389636039734,-0.07970229536294937,0.22068053483963013
simpsons,0.17841394245624542,0.36414262652397156,0.3256804943084717,0.1655101478099823,0.2686445713043213,0.14712415635585785,0.25427523255348206,0.2686445713043213,0.20512492954730988,0.31935203075408936,0.3256804943084717,0.1642940789461136,0.2074732780456543,0.1250079870223999,0.1282157450914383,0.2686445713043213,1.0,0.25425106287002563,0.08534886687994003,0.20222041010856628
in,0.30808621644973755,0.1697147786617279,0.2529917359352112,0.385026752948761,0.6662389636039734,0.23162534832954407,0.4322226941585541,0.6662389636039734,0.3027363419532776,0.2874506413936615,0.2529917359352112,0.38338494300842285,0.33162933588027954,0.2297387272119522,0.370934396982193,0.6662389636039734,0.25425106287002563,1.0,-0.15852214395999908,0.20430970191955566
2002,0.02542238123714924,-0.03166643902659416,0.06467311084270477,-0.07084240764379501,-0.07970229536294937,0.016080865636467934,-0.03412793204188347,-0.07970229536294937,-0.10290540754795074,-0.06989606469869614,0.06467311084270477,-0.12492018938064575,0.027871232479810715,-0.0700402706861496,-0.02366175502538681,-0.07970229536294937,0.08534886687994003,-0.15852214395999908,0.9999999403953552,0.045828185975551605
.,0.3567904531955719,0.2567209303379059,0.2036953866481781,0.37348684668540955,0.5934505462646484,0.2186054140329361,0.4726039469242096,0.5934505462646484,0.2187548726797104,0.27780240774154663,0.2036953866481781,0.36876651644706726,0.35574623942375183,0.23110949993133545,0.3936232924461365,0.5934505462646484,0.27942559123039246,0.5591574311256409,-0.10442857444286346,0.4130953550338745
