,paramount,paid,fo,",",10,cloverfield,lane,and,which,other,film,trailer,to,be,aired,during,the,game,?
lionsgate,0.5258640646934509,0.24763692915439606,0.13404782116413116,0.30752867460250854,0.07154451310634613,0.47770819067955017,0.3171309232711792,0.31437671184539795,0.3373672664165497,0.24453729391098022,0.43072059750556946,0.3649771511554718,0.27206581830978394,0.23594948649406433,0.40997809171676636,0.20490235090255737,0.3558478355407715,0.3011285066604614,0.20515874028205872
paid,0.24635596573352814,1.0,0.07607147842645645,0.18092423677444458,0.10452134907245636,0.1732020378112793,0.13584472239017487,0.23595960438251495,0.21827414631843567,0.20844975113868713,0.11198428273200989,0.17094449698925018,0.2345556914806366,0.23184046149253845,0.19972042739391327,0.26965436339378357,0.22871042788028717,0.21526460349559784,0.20964482426643372
for,0.19609104096889496,0.29203978180885315,0.19958746433258057,0.4464869201183319,0.07862305641174316,0.2720806300640106,0.20664037764072418,0.5064792633056641,0.44095608592033386,0.3273986279964447,0.24293163418769836,0.1980103701353073,0.4451248347759247,0.3801851272583008,0.14468124508857727,0.3448435664176941,0.4739971458911896,0.2608485519886017,0.264628142118454
gods,0.15171949565410614,0.1516438126564026,0.11327789723873138,0.24534226953983307,0.19039765000343323,0.16598951816558838,0.0847364142537117,0.23458963632583618,0.24062763154506683,0.22709648311138153,0.1502816379070282,0.163854718208313,0.2517090439796448,0.23981979489326477,0.10786674916744232,0.17104889452457428,0.2596609592437744,0.14596903324127197,0.16458383202552795
of,0.12845782935619354,0.22769756615161896,0.12486414611339569,0.4946078956127167,0.2777891755104065,0.2582555413246155,0.15131840109825134,0.5116966962814331,0.5011631846427917,0.38583824038505554,0.22166931629180908,0.1294957548379898,0.41548454761505127,0.33904364705085754,0.15519371628761292,0.3869180977344513,0.733189046382904,0.2298848181962967,0.1826142966747284
egypt,0.19505326449871063,0.20187725126743317,0.1343008577823639,0.2490617334842682,0.13762535154819489,0.17989139258861542,0.16900436580181122,0.25949424505233765,0.20362521708011627,0.16517704725265503,0.13787449896335602,0.07892070710659027,0.2233564704656601,0.20345968008041382,0.11991062760353088,0.20927612483501434,0.2536296546459198,0.13589699566364288,0.17769601941108704
",",0.23081281781196594,0.18092423677444458,0.2687247693538666,1.0000001192092896,0.1734008640050888,0.375484824180603,0.22369475662708282,0.6633074283599854,0.3658004403114319,0.4446498453617096,0.2552308440208435,0.20151035487651825,0.44245919585227966,0.39254459738731384,0.2195960283279419,0.3225448727607727,0.4933079481124878,0.2653886377811432,0.31091248989105225
paramount,1.0,0.24635596573352814,0.18308642506599426,0.23081281781196594,0.002199416747316718,0.312653124332428,0.2220240980386734,0.20837625861167908,0.1655159890651703,0.15149331092834473,0.3781766891479492,0.31387844681739807,0.16977928578853607,0.16595858335494995,0.33158642053604126,0.14327478408813477,0.21407467126846313,0.2165052592754364,0.1511610448360443
paid,0.24635596573352814,1.0,0.07607147842645645,0.18092423677444458,0.10452134907245636,0.1732020378112793,0.13584472239017487,0.23595960438251495,0.21827414631843567,0.20844975113868713,0.11198428273200989,0.17094449698925018,0.2345556914806366,0.23184046149253845,0.19972042739391327,0.26965436339378357,0.22871042788028717,0.21526460349559784,0.20964482426643372
for,0.19609104096889496,0.29203978180885315,0.19958746433258057,0.4464869201183319,0.07862305641174316,0.2720806300640106,0.20664037764072418,0.5064792633056641,0.44095608592033386,0.3273986279964447,0.24293163418769836,0.1980103701353073,0.4451248347759247,0.3801851272583008,0.14468124508857727,0.3448435664176941,0.4739971458911896,0.2608485519886017,0.264628142118454
teenage,0.18847164511680603,0.1364808976650238,0.08193247020244598,0.1923602968454361,0.08839785307645798,0.3476659953594208,0.16345827281475067,0.20996850728988647,0.1811484694480896,0.15777945518493652,0.22263997793197632,0.2176484614610672,0.21666087210178375,0.17631541192531586,0.3830242156982422,0.2767832279205322,0.2080013006925583,0.2324817031621933,0.18613165616989136
mutant,0.17538438737392426,0.12932215631008148,0.08848335593938828,0.1933673471212387,0.038680147379636765,0.2720068395137787,0.1651073545217514,0.2230440229177475,0.21679699420928955,0.22229282557964325,0.19367560744285583,0.2315954864025116,0.21581219136714935,0.2280927300453186,0.2642247676849365,0.168541818857193,0.23348142206668854,0.25421133637428284,0.17710834741592407
ninja,0.17214521765708923,0.16456811130046844,0.1994672566652298,0.17336240410804749,0.06177064776420593,0.2621324062347412,0.09685352444648743,0.2073250114917755,0.22370076179504395,0.19754981994628906,0.18047305941581726,0.19800588488578796,0.17830313742160797,0.16403579711914062,0.3160410523414612,0.2455226331949234,0.21667362749576569,0.29948890209198,0.1371469497680664
turtles,0.17476719617843628,0.12296394258737564,0.10224832594394684,0.23733381927013397,0.10816692560911179,0.31002599000930786,0.1462801843881607,0.27277547121047974,0.2495494931936264,0.2183939665555954,0.13579493761062622,0.14466483891010284,0.19984138011932373,0.20010755956172943,0.2873424291610718,0.1996438056230545,0.2550264298915863,0.18896366655826569,0.09554774314165115
:,-0.0916600450873375,-0.031136125326156616,0.12403183430433273,-0.004729332868009806,-0.05974526330828667,-0.11365748941898346,-0.08210942894220352,-0.04625999182462692,-0.11049769818782806,-0.0941355749964714,-0.0469588078558445,-0.10141312330961227,-0.09243495017290115,-0.09417453408241272,-0.0374361090362072,0.03165488690137863,-0.03403344005346298,0.06087861210107803,-0.07156077772378922
out,0.17773368954658508,0.21636338531970978,0.07019849866628647,0.3161109685897827,0.11407573521137238,0.18418994545936584,0.20387385785579681,0.3881998062133789,0.37864550948143005,0.2891615033149719,0.14934955537319183,0.2418963462114334,0.42386990785598755,0.3626708686351776,0.1853143572807312,0.2754679322242737,0.39404502511024475,0.2353202998638153,0.22020699083805084
of,0.12845782935619354,0.22769756615161896,0.12486414611339569,0.4946078956127167,0.2777891755104065,0.2582555413246155,0.15131840109825134,0.5116966962814331,0.5011631846427917,0.38583824038505554,0.22166931629180908,0.1294957548379898,0.41548454761505127,0.33904364705085754,0.15519371628761292,0.3869180977344513,0.733189046382904,0.2298848181962967,0.1826142966747284
the,0.21407467126846313,0.22871042788028717,0.12990808486938477,0.4933079481124878,0.2880653440952301,0.26082196831703186,0.17604383826255798,0.5171257257461548,0.6521818041801453,0.44152235984802246,0.2824619710445404,0.25035014748573303,0.535392165184021,0.4248143136501312,0.2525516450405121,0.4838213622570038,1.0,0.285271555185318,0.22068053483963013
shadows,0.20524078607559204,0.08819124102592468,0.1187242791056633,0.2285430133342743,0.07143755257129669,0.2642059326171875,0.24502916634082794,0.30044272541999817,0.21374745666980743,0.18543702363967896,0.2360106110572815,0.2213125228881836,0.14845389127731323,0.16883814334869385,0.20701412856578827,0.1582372486591339,0.2440287470817566,0.3318319022655487,0.10613467544317245
and,0.20837625861167908,0.23595960438251495,0.20436227321624756,0.6633074283599854,0.2397010177373886,0.3303966224193573,0.28166595101356506,1.0,0.506277859210968,0.5504306554794312,0.23832054436206818,0.1914048194885254,0.48971283435821533,0.41766801476478577,0.2092604786157608,0.36462149024009705,0.5171257257461548,0.25192898511886597,0.20544172823429108
10,0.002199416747316718,0.10452134907245636,0.06405112147331238,0.1734008640050888,1.0,0.08248696476221085,0.05658627673983574,0.2397010177373886,0.15415236353874207,0.24179062247276306,-0.002916739322245121,-0.0003390664351172745,0.18753696978092194,0.13232901692390442,0.017353229224681854,0.1398424357175827,0.2880653440952301,0.01925787515938282,0.022911956533789635
cloverfield,0.312653124332428,0.1732020378112793,0.05281072482466698,0.375484824180603,0.08248696476221085,1.0000001192092896,0.3948054313659668,0.3303966224193573,0.25339367985725403,0.2216598242521286,0.25188806653022766,0.22667396068572998,0.23572427034378052,0.18165916204452515,0.2736803889274597,0.10797914862632751,0.26082196831703186,0.24874867498874664,0.18510612845420837
lane,0.2220240980386734,0.13584472239017487,0.12315692007541656,0.22369475662708282,0.05658627673983574,0.3948054313659668,1.0,0.28166595101356506,0.16527855396270752,0.1563815027475357,0.13787224888801575,0.28777849674224854,0.20980419218540192,0.21657685935497284,0.1621994823217392,0.08047500997781754,0.17604383826255798,0.1719854325056076,0.12951500713825226
",",0.23081281781196594,0.18092423677444458,0.2687247693538666,1.0000001192092896,0.1734008640050888,0.375484824180603,0.22369475662708282,0.6633074283599854,0.3658004403114319,0.4446498453617096,0.2552308440208435,0.20151035487651825,0.44245919585227966,0.39254459738731384,0.2195960283279419,0.3225448727607727,0.4933079481124878,0.2653886377811432,0.31091248989105225
universal,0.5043118596076965,0.1164514496922493,0.18096192181110382,0.23720639944076538,0.1249408945441246,0.19428643584251404,0.16040140390396118,0.22791598737239838,0.22577796876430511,0.23028594255447388,0.26858651638031006,0.19180795550346375,0.19006553292274475,0.22472326457500458,0.1879141628742218,0.1565779447555542,0.2359178364276886,0.17893706262111664,0.2074412703514099
paid,0.24635596573352814,1.0,0.07607147842645645,0.18092423677444458,0.10452134907245636,0.1732020378112793,0.13584472239017487,0.23595960438251495,0.21827414631843567,0.20844975113868713,0.11198428273200989,0.17094449698925018,0.2345556914806366,0.23184046149253845,0.19972042739391327,0.26965436339378357,0.22871042788028717,0.21526460349559784,0.20964482426643372
for,0.19609104096889496,0.29203978180885315,0.19958746433258057,0.4464869201183319,0.07862305641174316,0.2720806300640106,0.20664037764072418,0.5064792633056641,0.44095608592033386,0.3273986279964447,0.24293163418769836,0.1980103701353073,0.4451248347759247,0.3801851272583008,0.14468124508857727,0.3448435664176941,0.4739971458911896,0.2608485519886017,0.264628142118454
the,0.21407467126846313,0.22871042788028717,0.12990808486938477,0.4933079481124878,0.2880653440952301,0.26082196831703186,0.17604383826255798,0.5171257257461548,0.6521818041801453,0.44152235984802246,0.2824619710445404,0.25035014748573303,0.535392165184021,0.4248143136501312,0.2525516450405121,0.4838213622570038,1.0,0.285271555185318,0.22068053483963013
secret,0.22121715545654297,0.21787358820438385,0.12165859341621399,0.20687520503997803,0.025987235829234123,0.23654447495937347,0.158224955201149,0.20960891246795654,0.22167983651161194,0.2186424732208252,0.1675596684217453,0.2036322057247162,0.20223848521709442,0.19345498085021973,0.21584463119506836,0.22462093830108643,0.23541073501110077,0.23715971410274506,0.16440534591674805
life,0.12628735601902008,0.18842549622058868,0.09850636124610901,0.24050940573215485,0.04514903202652931,0.20315097272396088,0.22346125543117523,0.26095253229141235,0.26412370800971985,0.2566147446632385,0.23654942214488983,0.15427353978157043,0.24560359120368958,0.23466241359710693,0.127069354057312,0.2978016436100006,0.23528170585632324,0.17010155320167542,0.21677987277507782
of,0.12845782935619354,0.22769756615161896,0.12486414611339569,0.4946078956127167,0.2777891755104065,0.2582555413246155,0.15131840109825134,0.5116966962814331,0.5011631846427917,0.38583824038505554,0.22166931629180908,0.1294957548379898,0.41548454761505127,0.33904364705085754,0.15519371628761292,0.3869180977344513,0.733189046382904,0.2298848181962967,0.1826142966747284
pets,0.23021721839904785,0.19088652729988098,0.13328741490840912,0.20324310660362244,0.0987754762172699,0.2469509243965149,0.1608995944261551,0.22869957983493805,0.16773846745491028,0.30242064595222473,0.16228729486465454,0.18353646993637085,0.20982880890369415,0.2566021978855133,0.21927234530448914,0.1426982432603836,0.18120507895946503,0.22723810374736786,0.16451407968997955
and,0.20837625861167908,0.23595960438251495,0.20436227321624756,0.6633074283599854,0.2397010177373886,0.3303966224193573,0.28166595101356506,1.0,0.506277859210968,0.5504306554794312,0.23832054436206818,0.1914048194885254,0.48971283435821533,0.41766801476478577,0.2092604786157608,0.36462149024009705,0.5171257257461548,0.25192898511886597,0.20544172823429108
the,0.21407467126846313,0.22871042788028717,0.12990808486938477,0.4933079481124878,0.2880653440952301,0.26082196831703186,0.17604383826255798,0.5171257257461548,0.6521818041801453,0.44152235984802246,0.2824619710445404,0.25035014748573303,0.535392165184021,0.4248143136501312,0.2525516450405121,0.4838213622570038,1.0,0.285271555185318,0.22068053483963013
debut,0.232179194688797,0.17479583621025085,0.12783876061439514,0.2218245416879654,0.1007164940237999,0.2024461179971695,0.14990298449993134,0.1683131754398346,0.16210904717445374,0.0930836945772171,0.24334976077079773,0.2099684327840805,0.19055314362049103,0.1324634999036789,0.3366258144378662,0.21755248308181763,0.2226441204547882,0.2770695984363556,0.10726679861545563
trailer,0.31387844681739807,0.17094449698925018,0.13983730971813202,0.20151035487651825,-0.0003390664351172745,0.22667396068572998,0.28777849674224854,0.1914048194885254,0.25188320875167847,0.1457868218421936,0.32592397928237915,1.0000001192092896,0.20060497522354126,0.21171800792217255,0.25332483649253845,0.17172709107398987,0.25035014748573303,0.3015037178993225,0.19411374628543854
for,0.19609104096889496,0.29203978180885315,0.19958746433258057,0.4464869201183319,0.07862305641174316,0.2720806300640106,0.20664037764072418,0.5064792633056641,0.44095608592033386,0.3273986279964447,0.24293163418769836,0.1980103701353073,0.4451248347759247,0.3801851272583008,0.14468124508857727,0.3448435664176941,0.4739971458911896,0.2608485519886017,0.264628142118454
jason,0.2343990057706833,0.13575510680675507,0.030386172235012054,0.25254037976264954,0.02028922736644745,0.3045029938220978,0.28311407566070557,0.2520398497581482,0.1116691306233406,0.12850478291511536,0.19156666100025177,0.2180580347776413,0.1582711786031723,0.15426214039325714,0.2154015302658081,0.16941200196743011,0.1862032264471054,0.21699731051921844,0.13378524780273438
bourne,0.22097240388393402,0.16901035606861115,0.038966767489910126,0.19526463747024536,0.0773773267865181,0.44365108013153076,0.3693245053291321,0.28222140669822693,0.1603873372077942,0.14348526298999786,0.13394667208194733,0.1459893137216568,0.12953627109527588,0.11980270594358444,0.2292252779006958,0.1761315017938614,0.1838947832584381,0.18863683938980103,0.059104710817337036
and,0.20837625861167908,0.23595960438251495,0.20436227321624756,0.6633074283599854,0.2397010177373886,0.3303966224193573,0.28166595101356506,1.0,0.506277859210968,0.5504306554794312,0.23832054436206818,0.1914048194885254,0.48971283435821533,0.41766801476478577,0.2092604786157608,0.36462149024009705,0.5171257257461548,0.25192898511886597,0.20544172823429108
disney,0.49851900339126587,0.17091912031173706,0.1364930272102356,0.2132069319486618,0.03901686519384384,0.28889742493629456,0.216258704662323,0.23352548480033875,0.22318677604198456,0.192842036485672,0.352390319108963,0.30948948860168457,0.23984374105930328,0.20369912683963776,0.3789121210575104,0.16498379409313202,0.24980762600898743,0.23045551776885986,0.22150784730911255
paid,0.24635596573352814,1.0,0.07607147842645645,0.18092423677444458,0.10452134907245636,0.1732020378112793,0.13584472239017487,0.23595960438251495,0.21827414631843567,0.20844975113868713,0.11198428273200989,0.17094449698925018,0.2345556914806366,0.23184046149253845,0.19972042739391327,0.26965436339378357,0.22871042788028717,0.21526460349559784,0.20964482426643372
for,0.19609104096889496,0.29203978180885315,0.19958746433258057,0.4464869201183319,0.07862305641174316,0.2720806300640106,0.20664037764072418,0.5064792633056641,0.44095608592033386,0.3273986279964447,0.24293163418769836,0.1980103701353073,0.4451248347759247,0.3801851272583008,0.14468124508857727,0.3448435664176941,0.4739971458911896,0.2608485519886017,0.264628142118454
captain,0.28551220893859863,0.20191974937915802,0.0975911021232605,0.21827615797519684,0.033771708607673645,0.21755461394786835,0.16577042639255524,0.23773212730884552,0.13424716889858246,0.12540043890476227,0.18220172822475433,0.12709511816501617,0.19193781912326813,0.1915816068649292,0.21311073005199432,0.21516995131969452,0.2267821580171585,0.26584941148757935,0.12160754203796387
america,0.23384001851081848,0.15497931838035583,0.07791877537965775,0.253568559885025,0.17013415694236755,0.2402554303407669,0.1335228681564331,0.2647855281829834,0.26265275478363037,0.2595730721950531,0.11457552015781403,0.21623951196670532,0.2636699676513672,0.19427980482578278,0.26273128390312195,0.245676651597023,0.37090015411376953,0.23268957436084747,0.19333907961845398
:,-0.0916600450873375,-0.031136125326156616,0.12403183430433273,-0.004729332868009806,-0.05974526330828667,-0.11365748941898346,-0.08210942894220352,-0.04625999182462692,-0.11049769818782806,-0.0941355749964714,-0.0469588078558445,-0.10141312330961227,-0.09243495017290115,-0.09417453408241272,-0.0374361090362072,0.03165488690137863,-0.03403344005346298,0.06087861210107803,-0.07156077772378922
civil,0.14899888634681702,0.17700506746768951,0.011205954477190971,0.24795588850975037,0.14342853426933289,0.2373640090227127,0.16549937427043915,0.25259146094322205,0.13459211587905884,0.17309200763702393,0.12226308882236481,0.11938820779323578,0.2019355595111847,0.18061059713363647,0.12212323397397995,0.2953299880027771,0.2477465271949768,0.15278364717960358,0.1494513899087906
war,0.2532093822956085,0.18342895805835724,0.0873764380812645,0.2671184241771698,0.10086486488580704,0.2143399864435196,0.15838168561458588,0.29695844650268555,0.2244700789451599,0.22263076901435852,0.1768592894077301,0.20499840378761292,0.2610234022140503,0.20677201449871063,0.2001972496509552,0.4802435040473938,0.366199791431427,0.18900594115257263,0.15510529279708862
",",0.23081281781196594,0.18092423677444458,0.2687247693538666,1.0000001192092896,0.1734008640050888,0.375484824180603,0.22369475662708282,0.6633074283599854,0.3658004403114319,0.4446498453617096,0.2552308440208435,0.20151035487651825,0.44245919585227966,0.39254459738731384,0.2195960283279419,0.3225448727607727,0.4933079481124878,0.2653886377811432,0.31091248989105225
the,0.21407467126846313,0.22871042788028717,0.12990808486938477,0.4933079481124878,0.2880653440952301,0.26082196831703186,0.17604383826255798,0.5171257257461548,0.6521818041801453,0.44152235984802246,0.2824619710445404,0.25035014748573303,0.535392165184021,0.4248143136501312,0.2525516450405121,0.4838213622570038,1.0,0.285271555185318,0.22068053483963013
jungle,0.2734318971633911,0.21308937668800354,0.08417699486017227,0.2301325649023056,0.1737968921661377,0.35178959369659424,0.19179515540599823,0.2935342788696289,0.2323089987039566,0.1840715855360031,0.25285604596138,0.3153095245361328,0.14029043912887573,0.1673595905303955,0.22150775790214539,0.20846304297447205,0.2256680727005005,0.2723499536514282,0.14855629205703735
book,0.22587044537067413,0.1491771936416626,0.12503619492053986,0.23644568026065826,0.048250336199998856,0.24089090526103973,0.16866753995418549,0.28024056553840637,0.24807968735694885,0.20864468812942505,0.33206906914711,0.22744227945804596,0.20275522768497467,0.21336250007152557,0.1893554925918579,0.17538011074066162,0.2652374505996704,0.24688675999641418,0.20572158694267273
and,0.20837625861167908,0.23595960438251495,0.20436227321624756,0.6633074283599854,0.2397010177373886,0.3303966224193573,0.28166595101356506,1.0,0.506277859210968,0.5504306554794312,0.23832054436206818,0.1914048194885254,0.48971283435821533,0.41766801476478577,0.2092604786157608,0.36462149024009705,0.5171257257461548,0.25192898511886597,0.20544172823429108
alice,0.173686683177948,0.11509614437818527,0.10379604250192642,0.2550550401210785,0.027137110009789467,0.2645026445388794,0.2485593855381012,0.23120373487472534,0.17328982055187225,0.16825781762599945,0.17578370869159698,0.28642067313194275,0.1973392218351364,0.15852369368076324,0.14456866681575775,0.0894574224948883,0.21022173762321472,0.09128747880458832,0.1645866334438324
through,0.17172305285930634,0.13909763097763062,0.07631329447031021,0.3060276508331299,0.18461163341999054,0.13011664152145386,0.19179581105709076,0.3666759729385376,0.40321648120880127,0.261025607585907,0.1327759176492691,0.21355906128883362,0.4062686562538147,0.290402352809906,0.20311352610588074,0.3816036581993103,0.44071322679519653,0.1909499615430832,0.16913433372974396
the,0.21407467126846313,0.22871042788028717,0.12990808486938477,0.4933079481124878,0.2880653440952301,0.26082196831703186,0.17604383826255798,0.5171257257461548,0.6521818041801453,0.44152235984802246,0.2824619710445404,0.25035014748573303,0.535392165184021,0.4248143136501312,0.2525516450405121,0.4838213622570038,1.0,0.285271555185318,0.22068053483963013
looking,0.08735384047031403,0.24992325901985168,0.09101264178752899,0.23123399913311005,0.08193013072013855,0.2182687371969223,0.1820337325334549,0.28787463903427124,0.2777092456817627,0.3136783540248871,0.15818074345588684,0.17106106877326965,0.31572988629341125,0.30536243319511414,0.08712632954120636,0.10656271874904633,0.30421850085258484,0.18471305072307587,0.2733345925807953
glass,0.2100391983985901,0.14778639376163483,0.05425230413675308,0.23527590930461884,0.012582456693053246,0.15706169605255127,0.23205403983592987,0.2681989371776581,0.26769232749938965,0.2016221433877945,0.17227178812026978,0.16904562711715698,0.2111847698688507,0.23999778926372528,0.10410816222429276,0.1921582669019699,0.20646950602531433,0.1497517079114914,0.1252557635307312
.,0.22879599034786224,0.22304166853427887,0.21068936586380005,0.6812511086463928,0.15478138625621796,0.2860502004623413,0.23857764899730682,0.588965117931366,0.45942068099975586,0.41511186957359314,0.22823183238506317,0.1708780825138092,0.4645031690597534,0.4383580684661865,0.2278250902891159,0.3485563397407532,0.5934505462646484,0.2581658959388733,0.4130953550338745
