,what,shakespeare,scholar,is,a,faculty,member,at,harvard,?
cognitive,0.32183772325515747,0.1892031580209732,0.23952122032642365,0.1610345095396042,0.21885403990745544,0.3057135045528412,0.09980177879333496,0.14207300543785095,0.31832438707351685,0.2140587568283081
scientist,0.19887776672840118,0.20154468715190887,0.4616975486278534,0.22206668555736542,0.2334214746952057,0.2967727482318878,0.1871793419122696,0.15961971879005432,0.3241751194000244,0.1278093308210373
steven,0.1722090095281601,0.24318653345108032,0.1609698086977005,0.15821102261543274,0.18639017641544342,0.16206574440002441,0.11762072145938873,0.17035508155822754,0.2310871034860611,0.10277901589870453
pinker,0.1586829125881195,0.2602391242980957,0.3704476058483124,0.19370003044605255,0.23812878131866455,0.1751679927110672,0.21945980191230774,0.133991077542305,0.30389758944511414,0.2131522297859192
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
physicists,0.30818524956703186,0.192594975233078,0.27522608637809753,0.18571914732456207,0.16681431233882904,0.2475423812866211,0.08520585298538208,0.17095836997032166,0.2511209547519684,0.1777985841035843
lisa,0.1771186888217926,0.1752213090658188,0.10202238708734512,0.1334715187549591,0.19619710743427277,0.16890867054462433,0.14247052371501923,0.12056487798690796,0.17675423622131348,0.1603623777627945
randall,0.1752598136663437,0.25227341055870056,0.22155311703681946,0.1698547899723053,0.2727554440498352,0.1423421949148178,0.17453840374946594,0.19033017754554749,0.2606246769428253,0.1790311336517334
and,0.31309178471565247,0.22816802561283112,0.2512432336807251,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
roy,0.2334662228822708,0.11779136955738068,0.2073536366224289,0.18741075694561005,0.2584960162639618,0.20690958201885223,0.11100409179925919,0.16914859414100647,0.20285798609256744,0.18236976861953735
glauber,0.16992336511611938,0.29862141609191895,0.2591518759727478,0.22894805669784546,0.2631537914276123,0.21030165255069733,0.19096650183200836,0.16540630161762238,0.2830016613006592,0.19153276085853577
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
chemists,0.28497299551963806,0.15166981518268585,0.2000918686389923,0.22440674901008606,0.20124877989292145,0.17772087454795837,0.07245057076215744,0.19657155871391296,0.2390696406364441,0.17960865795612335
elias,0.15120111405849457,0.21065150201320648,0.21514147520065308,0.16665950417518616,0.15488097071647644,0.10509657859802246,0.1737922579050064,0.06156011298298836,0.2595521807670593,0.08890604227781296
corey,0.22615092992782593,0.24986879527568817,0.20948591828346252,0.16115662455558777,0.20847737789154053,0.12184237688779831,0.22422175109386444,0.20666156709194183,0.2091802954673767,0.21531954407691956
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
dudley,0.16349084675312042,0.2968111038208008,0.25059235095977783,0.15834665298461914,0.19359606504440308,0.14603868126869202,0.2077099233865738,0.18104611337184906,0.24722760915756226,0.1780501902103424
r.,0.0634177029132843,-0.025834737345576286,-0.04776928946375847,-0.018373891711235046,0.08298112452030182,-0.0824504941701889,0.1183258667588234,-0.027992088347673416,-0.08266060054302216,0.10428094118833542
herschbach,0.16640038788318634,0.2979564964771271,0.3090945780277252,0.2723550796508789,0.29897621273994446,0.2169729620218277,0.1903146654367447,0.23181049525737762,0.29011785984039307,0.17603367567062378
and,0.31309178471565247,0.22816802561283112,0.2512432336807251,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
george,0.22000353038311005,0.2555012106895447,0.21671906113624573,0.14082063734531403,0.19503153860569,0.1674984097480774,0.1356029212474823,0.1617383360862732,0.24173885583877563,0.1479024887084961
m.,-0.032949499785900116,0.07385439425706863,0.23529545962810516,-0.06526678055524826,-0.04543856158852577,0.03068729303777218,0.042803362011909485,0.11277322471141815,0.00727808615192771,-0.0002856669598259032
whitesides,0.26161184906959534,0.2805599570274353,0.21574579179286957,0.25240951776504517,0.26009783148765564,0.1619320958852768,0.18513339757919312,0.25094348192214966,0.2832585275173187,0.2508457601070404
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
computer,0.26911869645118713,0.18599490821361542,0.17349614202976227,0.2406304031610489,0.2548043727874756,0.2350884974002838,0.09837833791971207,0.18472929298877716,0.2726493179798126,0.20203553140163422
scientists,0.30003565549850464,0.18393748998641968,0.2835785448551178,0.24610774219036102,0.21906225383281708,0.24026121199131012,0.14987948536872864,0.20222648978233337,0.2709558606147766,0.16597221791744232
michael,0.12049687653779984,0.1497184932231903,0.16298751533031464,0.1714853197336197,0.21851083636283875,0.08012887090444565,0.12097931653261185,0.18611879646778107,0.16368213295936584,0.0667748749256134
o.,-0.00868410337716341,0.07761939615011215,0.07948479801416397,-0.06064101308584213,-0.08424322307109833,-0.048954077064991,0.11671137809753418,0.005089156795293093,0.08136088401079178,0.07719738036394119
rabin,0.19171668589115143,0.17657370865345,0.2949097454547882,0.13246837258338928,0.18394960463047028,0.24244192242622375,0.10028751194477081,0.15609419345855713,0.24827784299850464,0.22118736803531647
and,0.31309178471565247,0.22816802561283112,0.2512432336807251,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
leslie,0.11615784466266632,0.23250052332878113,0.2262301743030548,0.1419239342212677,0.17420518398284912,0.12164895981550217,0.1429848074913025,0.23233751952648163,0.2472762167453766,0.10462428629398346
valiant,0.17081515491008759,0.26516398787498474,0.12504220008850098,0.12880726158618927,0.21773400902748108,0.086521215736866,0.16834105551242828,0.18455573916435242,0.11353392899036407,0.08698621392250061
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
shakespeare,0.23672284185886383,0.9999999403953552,0.3073606491088867,0.19275997579097748,0.17731381952762604,0.09910226613283157,0.1632537990808487,0.12768015265464783,0.1655428111553192,0.19043835997581482
scholar,0.18881338834762573,0.3073606491088867,1.0000001192092896,0.21637843549251556,0.2297242283821106,0.3727394938468933,0.259709894657135,0.1442832201719284,0.3649042248725891,0.1606755405664444
stephen,0.19542662799358368,0.2619745135307312,0.15404152870178223,0.1521863490343094,0.18099015951156616,0.15449227392673492,0.12725116312503815,0.2029900699853897,0.2636057436466217,0.13611415028572083
greenblatt,0.14597231149673462,0.33012914657592773,0.3244493007659912,0.20034265518188477,0.20821423828601837,0.16867370903491974,0.24745725095272064,0.17271147668361664,0.2752656042575836,0.19753853976726532
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
writer,0.16903695464134216,0.2800273597240448,0.4853571951389313,0.20482608675956726,0.2671267092227936,0.25008976459503174,0.21195396780967712,0.1115860790014267,0.2528710961341858,0.1860569268465042
louis,0.11922219395637512,0.18703263998031616,0.1794881820678711,0.14816492795944214,0.17078496515750885,0.08578021079301834,0.18250592052936554,0.18360884487628937,0.16016371548175812,0.09819188714027405
menand,0.2831067442893982,0.2552194595336914,0.3014373779296875,0.2600169777870178,0.2875155210494995,0.21246342360973358,0.17777076363563538,0.22431865334510803,0.2536129057407379,0.21008692681789398
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
critic,0.19849249720573425,0.23177692294120789,0.45575234293937683,0.18836769461631775,0.24868325889110565,0.26080942153930664,0.15512238442897797,0.17964410781860352,0.2788445055484772,0.1728995442390442
helen,0.14174295961856842,0.26462453603744507,0.1962384730577469,0.1298922598361969,0.1741725206375122,0.17802688479423523,0.1731727570295334,0.16825741529464722,0.28487730026245117,0.0970204547047615
vendler,0.17201468348503113,0.25927501916885376,0.14535754919052124,0.15105292201042175,0.21735969185829163,0.11782824993133545,0.18992085754871368,0.15106134116649628,0.2522253692150116,0.2044021636247635
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
historians,0.3240909278392792,0.2686159610748291,0.39067527651786804,0.16763648390769958,0.18169201910495758,0.152030348777771,0.10019246488809586,0.209347665309906,0.20797955989837646,0.15053395926952362
henry,0.1911626160144806,0.31221142411231995,0.23506169021129608,0.17977802455425262,0.24300003051757812,0.1129571720957756,0.1589769423007965,0.2414405643939972,0.2223862111568451,0.16836383938789368
louis,0.11922219395637512,0.18703263998031616,0.1794881820678711,0.14816492795944214,0.17078496515750885,0.08578021079301834,0.18250592052936554,0.18360884487628937,0.16016371548175812,0.09819188714027405
gates,0.12827859818935394,0.10134784877300262,0.08565927296876907,0.17137309908866882,0.1728413850069046,0.09480355679988861,0.0887930691242218,0.22418011724948883,0.15920326113700867,0.1212976723909378
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
jr.,0.2862679958343506,0.15278469026088715,0.0970800518989563,0.14305830001831055,0.28598788380622864,0.06717018038034439,0.15528398752212524,0.16665394604206085,0.1663207709789276,0.3112807273864746
and,0.31309178471565247,0.22816802561283112,0.2512432336807251,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
niall,0.14625470340251923,0.19520783424377441,0.21391823887825012,0.17709916830062866,0.1979023665189743,0.16017930209636688,0.2026410698890686,0.1468954086303711,0.2825302183628082,0.07829000055789948
ferguson,0.08407007157802582,0.15162427723407745,0.24367637932300568,0.16255512833595276,0.17336007952690125,0.14446145296096802,0.24477139115333557,0.1545408070087433,0.2492360770702362,0.14220969378948212
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
economists,0.26094529032707214,0.15512295067310333,0.40196171402931213,0.2185990959405899,0.19890359044075012,0.23912987112998962,0.18860551714897156,0.1847120225429535,0.31721630692481995,0.1671878695487976
amartya,0.24396300315856934,0.2726774513721466,0.3734479546546936,0.19212092459201813,0.2074136734008789,0.298871248960495,0.2699480950832367,0.21879903972148895,0.284942626953125,0.24765382707118988
sen,0.08816701918840408,0.08613899350166321,0.2593909204006195,0.1072603240609169,0.13778790831565857,0.1660335808992386,0.20699542760849,0.1618785709142685,0.19445420801639557,0.20368841290473938
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
n.,0.07859472185373306,0.045955561101436615,0.07887037843465805,-0.09285721182823181,-0.03938712924718857,-0.1041874885559082,0.010484256781637669,-0.16107633709907532,0.02265148051083088,0.04318316653370857
gregory,0.11042284965515137,0.22142769396305084,0.23568889498710632,0.13286930322647095,0.15453842282295227,0.1431748867034912,0.1266099512577057,0.16245046257972717,0.24619683623313904,0.22212301194667816
mankiw,0.262482613325119,0.23420928418636322,0.2805175483226776,0.21939687430858612,0.2300044149160385,0.13938680291175842,0.1709631234407425,0.2563380002975464,0.26540616154670715,0.25872716307640076
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
robert,0.1948658525943756,0.18878653645515442,0.1845005303621292,0.16191203892230988,0.2100449502468109,0.19012585282325745,0.12216294556856155,0.16207672655582428,0.2635907828807831,0.11293095350265503
barro,0.1872328519821167,0.2117866575717926,0.22693045437335968,0.1727064698934555,0.22346152365207672,0.16337493062019348,0.20602485537528992,0.2018011212348938,0.25786036252975464,0.18375037610530853
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
stephen,0.19542662799358368,0.2619745135307312,0.15404152870178223,0.1521863490343094,0.18099015951156616,0.15449227392673492,0.12725116312503815,0.2029900699853897,0.2636057436466217,0.13611415028572083
a.,-0.06772881746292114,0.03556143864989281,0.01955266296863556,-0.0016085113165900111,0.016792887821793556,0.020903155207633972,-0.0726902037858963,0.06050189957022667,0.02444491907954216,0.04165230318903923
marglin,0.23427021503448486,0.24368475377559662,0.16829898953437805,0.28148311376571655,0.3087208867073059,0.14696069061756134,0.18926990032196045,0.18745484948158264,0.271353155374527,0.20473620295524597
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
don,0.35582780838012695,0.2194179892539978,0.06771619617938995,0.2676617205142975,0.22452358901500702,0.07470674812793732,0.06845523416996002,0.18485203385353088,0.10773316025733948,0.38422471284866333
m.,-0.032949499785900116,0.07385439425706863,0.23529545962810516,-0.06526678055524826,-0.04543856158852577,0.03068729303777218,0.042803362011909485,0.11277322471141815,0.00727808615192771,-0.0002856669598259032
wilson,0.1282895803451538,0.11959174275398254,0.16375212371349335,0.09424737840890884,0.18023544549942017,0.16958270967006683,0.14752741158008575,0.22263136506080627,0.2803606688976288,0.1055358424782753
iii,0.09164873510599136,0.21829786896705627,0.19588300585746765,0.1991383284330368,0.21403419971466064,0.1026202142238617,0.11476144194602966,0.11366314440965652,0.18306803703308105,0.13642357289791107
and,0.31309178471565247,0.22816802561283112,0.2512432336807251,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
martin,0.14814218878746033,0.17562326788902283,0.18851123750209808,0.17765893042087555,0.2163310945034027,0.21915902197360992,0.16431619226932526,0.13322176039218903,0.15500181913375854,0.060103293508291245
feldstein,0.17719539999961853,0.16950511932373047,0.22086820006370544,0.2568907141685486,0.24829205870628357,0.225681871175766,0.25458404421806335,0.16481350362300873,0.2921133041381836,0.18266844749450684
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
political,0.21846716105937958,0.17201969027519226,0.319231778383255,0.15203817188739777,0.21418654918670654,0.2617945373058319,0.21373574435710907,0.1745688021183014,0.2671944499015808,0.17130474746227264
philosophers,0.34606775641441345,0.29281818866729736,0.46064892411231995,0.1805681586265564,0.19717974960803986,0.27396315336227417,0.1556791514158249,0.10818139463663101,0.2805652320384979,0.20820924639701843
harvey,0.17706412076950073,0.25654950737953186,0.22112169861793518,0.1861274689435959,0.21349062025547028,0.16242676973342896,0.12637320160865784,0.12186114490032196,0.3270922005176544,0.22152839601039886
mansfield,0.13196775317192078,0.2662416994571686,0.15183453261852264,0.18528598546981812,0.21709124743938446,0.09997694194316864,0.14936958253383636,0.17239518463611603,0.26857492327690125,0.12423443049192429
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
baroness,0.1394050419330597,0.3055087924003601,0.2795625627040863,0.16748212277889252,0.14032870531082153,0.24078211188316345,0.20700567960739136,0.14927203953266144,0.26356497406959534,0.1162010058760643
shirley,0.1336555927991867,0.302042156457901,0.1957128494977951,0.13656876981258392,0.16616585850715637,0.11555347591638565,0.15938204526901245,0.13132362067699432,0.21212776005268097,0.127523273229599
williams,0.12967023253440857,0.26797258853912354,0.18256241083145142,0.1387338638305664,0.15783628821372986,0.14937573671340942,0.17282217741012573,0.19486087560653687,0.29025042057037354,0.1924409717321396
and,0.31309178471565247,0.22816802561283112,0.2512432336807251,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
michael,0.12049687653779984,0.1497184932231903,0.16298751533031464,0.1714853197336197,0.21851083636283875,0.08012887090444565,0.12097931653261185,0.18611879646778107,0.16368213295936584,0.0667748749256134
sandel,0.14957600831985474,0.31292250752449036,0.24648036062717438,0.19069215655326843,0.19015222787857056,0.1724805235862732,0.16639702022075653,0.14367607235908508,0.21935471892356873,0.14696018397808075
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
fields,0.14054246246814728,0.11517323553562164,0.1422456055879593,0.1549985706806183,0.1733706295490265,0.20650863647460938,0.07195442169904709,0.13652274012565613,0.15723970532417297,0.1411406248807907
medalist,0.08625249564647675,0.09704433381557465,0.25337255001068115,0.11983080953359604,0.17369650304317474,0.18210369348526,0.24901849031448364,0.25404247641563416,0.2788544297218323,0.13596177101135254
mathematician,0.1574619710445404,0.23863919079303741,0.4724941551685333,0.16697776317596436,0.1705360859632492,0.23722121119499207,0.1835365742444992,0.10030800104141235,0.23200081288814545,0.11787978559732437
shing-tung,0.15563088655471802,0.1753162443637848,0.2950173616409302,0.24077168107032776,0.22808009386062622,0.17797207832336426,0.17839573323726654,0.17853190004825592,0.13690896332263947,0.1754719763994217
yau,0.17150600254535675,-0.01707528904080391,0.19874893128871918,0.12554112076759338,0.15986162424087524,0.12228380888700485,0.10366590321063995,0.15794716775417328,0.20816004276275635,0.1953299641609192
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
political,0.21846716105937958,0.17201969027519226,0.319231778383255,0.15203817188739777,0.21418654918670654,0.2617945373058319,0.21373574435710907,0.1745688021183014,0.2671944499015808,0.17130474746227264
scientists,0.30003565549850464,0.18393748998641968,0.2835785448551178,0.24610774219036102,0.21906225383281708,0.24026121199131012,0.14987948536872864,0.20222648978233337,0.2709558606147766,0.16597221791744232
robert,0.1948658525943756,0.18878653645515442,0.1845005303621292,0.16191203892230988,0.2100449502468109,0.19012585282325745,0.12216294556856155,0.16207672655582428,0.2635907828807831,0.11293095350265503
putnam,0.17298521101474762,0.2369210124015808,0.25204920768737793,0.22394925355911255,0.26100388169288635,0.19083081185817719,0.14971491694450378,0.15540045499801636,0.4229748547077179,0.2268258035182953
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
joseph,0.20494906604290009,0.17877373099327087,0.19679906964302063,0.1339416801929474,0.14221104979515076,0.10589522868394852,0.14783358573913574,0.14801445603370667,0.1876031458377838,0.08421234786510468
nye,0.26233023405075073,0.18343837559223175,0.29329121112823486,0.18109290301799774,0.1915118396282196,0.21030281484127045,0.15772877633571625,0.19880785048007965,0.2693352997303009,0.2658374607563019
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
and,0.31309178471565247,0.22816802561283112,0.2512432336807251,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
stanley,0.11021901667118073,0.20690368115901947,0.060599517077207565,0.0982796773314476,0.135273277759552,0.09643919765949249,0.12559112906455994,0.1260109543800354,0.17067119479179382,0.11196144670248032
hoffmann,0.19237521290779114,0.2823958098888397,0.19182522594928741,0.17877796292304993,0.17967326939105988,0.17188429832458496,0.18517272174358368,0.12716034054756165,0.22347746789455414,0.13374179601669312
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
scholar/composers,0.2743579149246216,0.41008687019348145,0.6617408990859985,0.17253902554512024,0.2239258587360382,0.3282924294471741,0.20652556419372559,0.21810109913349152,0.3472821116447449,0.2483934462070465
robert,0.1948658525943756,0.18878653645515442,0.1845005303621292,0.16191203892230988,0.2100449502468109,0.19012585282325745,0.12216294556856155,0.16207672655582428,0.2635907828807831,0.11293095350265503
levin,0.21233150362968445,0.1301550269126892,0.22855935990810394,0.1515219509601593,0.19118498265743256,0.2267327606678009,0.14408279955387115,0.1358669400215149,0.27488669753074646,0.16912634670734406
and,0.31309178471565247,0.22816802561283112,0.2512432336807251,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
bernard,0.1147925928235054,0.23381473124027252,0.22956152260303497,0.15353994071483612,0.2141680121421814,0.1076384112238884,0.14792542159557343,0.12063759565353394,0.26537778973579407,0.12774893641471863
rands,0.13619394600391388,0.15377303957939148,0.12126608937978745,0.19483692944049835,0.286058247089386,0.21140696108341217,0.1317535638809204,0.19652333855628967,0.1764848679304123,0.12355902045965195
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
astrophysicist,0.20812200009822845,0.19070982933044434,0.40847885608673096,0.1728493720293045,0.15784130990505219,0.31694653630256653,0.18746113777160645,0.18727563321590424,0.3268999457359314,0.13779272139072418
alyssa,0.15130791068077087,0.29247787594795227,0.17710305750370026,0.27040570974349976,0.2555733025074005,0.10667230933904648,0.16321973502635956,0.15107901394367218,0.21003250777721405,0.15407930314540863
a.,-0.06772881746292114,0.03556143864989281,0.01955266296863556,-0.0016085113165900111,0.016792887821793556,0.020903155207633972,-0.0726902037858963,0.06050189957022667,0.02444491907954216,0.04165230318903923
goodman,0.1573421210050583,0.2290658801794052,0.18987412750720978,0.15812474489212036,0.1912091225385666,0.18616963922977448,0.16168886423110962,0.2475796639919281,0.33750152587890625,0.1531103253364563
",",0.3087472915649414,0.211819127202034,0.27968740463256836,0.4691906273365021,0.427140474319458,0.24666790664196014,0.25757819414138794,0.38314947485923767,0.2719281017780304,0.31091248989105225
and,0.31309178471565247,0.22816802561283112,0.2512432336807251,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
legal,0.26388198137283325,0.21613846719264984,0.27872785925865173,0.20037926733493805,0.24255292117595673,0.18687817454338074,0.18928733468055725,0.1669524908065796,0.23990239202976227,0.2143220454454422
scholars,0.2640625238418579,0.30917248129844666,0.7482394576072693,0.18092486262321472,0.1878340095281601,0.37986016273498535,0.19356393814086914,0.16599124670028687,0.3701283037662506,0.11279910802841187
alan,0.134607195854187,0.19543974101543427,0.21234123408794403,0.1606997698545456,0.19186390936374664,0.18115507066249847,0.15797917544841766,0.13507893681526184,0.19214092195034027,0.12765617668628693
dershowitz,0.23835337162017822,0.29612383246421814,0.2808326780796051,0.2771160900592804,0.32378771901130676,0.18721547722816467,0.26106172800064087,0.23044966161251068,0.29514995217323303,0.2769303023815155
and,0.31309178471565247,0.22816802561283112,0.2512432336807251,0.3859752118587494,0.3739250600337982,0.21924199163913727,0.28606608510017395,0.3571503460407257,0.2453373372554779,0.20544172823429108
lawrence,0.17999349534511566,0.2534014582633972,0.14378221333026886,0.13705188035964966,0.16139467060565948,0.17980018258094788,0.1415271908044815,0.23584625124931335,0.26957306265830994,0.1681434065103531
lessig,0.22855602204799652,0.30462852120399475,0.3553731441497803,0.15958158671855927,0.24320705235004425,0.3658308684825897,0.27205926179885864,0.29234227538108826,0.42284679412841797,0.232742577791214
.,0.3567904531955719,0.15948671102523804,0.18896153569221497,0.4569662809371948,0.50484299659729,0.17943686246871948,0.19907453656196594,0.4549728035926819,0.254516065120697,0.4130953550338745
