,what,does,the,local,council,hope,will,help,cut,down,traffic,congestion,in,newcastle,?
promotes,0.153864786028862,0.2401619851589203,0.2548770308494568,0.1891086846590042,0.24892957508563995,0.21283648908138275,0.1970057189464569,0.27471983432769775,0.11541539430618286,0.12099279463291168,0.24517658352851868,0.17707966268062592,0.22457914054393768,0.12714390456676483,0.1558201164007187
healthy,0.2440870702266693,0.2856636047363281,0.22004328668117523,0.11332667618989944,0.210866317152977,0.25655823945999146,0.34247609972953796,0.3867470920085907,0.23592565953731537,0.2058744728565216,0.20531217753887177,0.3189021050930023,0.2363462895154953,0.14329102635383606,0.15095935761928558
living…,0.18681026995182037,0.12281816452741623,0.28212249279022217,0.1389148086309433,0.2525520622730255,0.18385109305381775,0.11860101670026779,0.09681045264005661,0.06346875429153442,0.06764455884695053,0.07057859003543854,0.18284210562705994,0.29685428738594055,0.24185006320476532,0.21991851925849915
the,0.42745697498321533,0.35928019881248474,1.0,0.2130540907382965,0.2829204201698303,0.2378109097480774,0.3635469079017639,0.30064165592193604,0.29221418499946594,0.3325848877429962,0.2208961844444275,0.27136102318763733,0.6662389636039734,0.2253497689962387,0.22068053483963013
authority,0.23046736419200897,0.24361401796340942,0.2645063102245331,0.2930438816547394,0.365204393863678,0.198636993765831,0.20064836740493774,0.14923138916492462,0.10196636617183685,0.12519313395023346,0.23826776444911957,0.23030245304107666,0.214982271194458,0.13043105602264404,0.18404170870780945
also,0.42747777700424194,0.4118025600910187,0.6021018624305725,0.3284290134906769,0.18656107783317566,0.2592478394508362,0.3469482660293579,0.3775554299354553,0.27104851603507996,0.25850775837898254,0.1930123120546341,0.26499444246292114,0.5073733329772949,0.20407575368881226,0.21848613023757935
has,0.20338068902492523,0.42885294556617737,0.4177538752555847,0.11479144543409348,0.18650029599666595,0.17442919313907623,0.3418941795825958,0.18190330266952515,0.1687648445367813,0.2167075276374817,0.23290158808231354,0.16627858579158783,0.4173259735107422,0.18862372636795044,0.15994466841220856
infrastructure,0.23299327492713928,0.15410520136356354,0.255354642868042,0.2704411447048187,0.2519952356815338,0.17172949016094208,0.20525912940502167,0.2354709506034851,0.21396464109420776,0.181223064661026,0.4144391715526581,0.35200953483581543,0.27765583992004395,0.1900051236152649,0.15828795731067657
aims,0.22018413245677948,0.3482622504234314,0.28318876028060913,0.1798117309808731,0.23022158443927765,0.27102771401405334,0.31859245896339417,0.38493937253952026,0.11779731512069702,0.17611052095890045,0.16638046503067017,0.23312442004680634,0.20226864516735077,0.15642718970775604,0.17794713377952576
and,0.31309178471565247,0.3461615741252899,0.5171257257461548,0.2468787580728531,0.25117602944374084,0.29339489340782166,0.35983073711395264,0.34926167130470276,0.2832682728767395,0.2760816216468811,0.28902262449264526,0.19437351822853088,0.4954058527946472,0.20204751193523407,0.20544172823429108
objectives,0.3126153349876404,0.26247772574424744,0.21808713674545288,0.17804895341396332,0.27560436725616455,0.276506245136261,0.2717684805393219,0.29503828287124634,0.12270641326904297,0.10211029648780823,0.2073812633752823,0.1819082349538803,0.20282575488090515,0.23985075950622559,0.24325615167617798
which,0.5261979103088379,0.39111801981925964,0.6521818041801453,0.24027122557163239,0.20855821669101715,0.20887701213359833,0.3827246427536011,0.2722613513469696,0.29704195261001587,0.36159706115722656,0.23032204806804657,0.2824624478816986,0.4840516746044159,0.19934645295143127,0.25814583897590637
include,0.1535889357328415,0.26005542278289795,0.2951717972755432,0.13217493891716003,0.1024094969034195,0.15619641542434692,0.16990959644317627,0.21990646421909332,0.1794053465127945,0.11256559938192368,0.0975329652428627,0.1668732613325119,0.28694382309913635,0.0805373415350914,0.14925788342952728
:,-0.12022944539785385,-0.11934193223714828,-0.03403344005346298,-0.1023949533700943,0.0255865678191185,-0.13160403072834015,-0.15166126191616058,-0.09580124169588089,-0.08697765320539474,-0.12895414233207703,-0.10266641527414322,-0.0682772845029831,0.020521078258752823,-0.07358825206756592,-0.07156077772378922
developing,0.22094523906707764,0.22585083544254303,0.3203009068965912,0.09313151985406876,0.16534313559532166,0.20481017231941223,0.2839040458202362,0.3149091899394989,0.1759275197982788,0.10133454203605652,0.13598719239234924,0.26649391651153564,0.2911061644554138,0.1383449137210846,0.1301516592502594
on,0.34226128458976746,0.2568802833557129,0.5107308030128479,0.1699344664812088,0.16224971413612366,0.2709949314594269,0.3240351676940918,0.24844828248023987,0.22312447428703308,0.28514569997787476,0.2421526312828064,0.25371482968330383,0.46853652596473694,0.1698579639196396,0.2714994251728058
road,0.14859327673912048,0.06488515436649323,0.27181798219680786,0.17280203104019165,0.15454305708408356,0.16441689431667328,0.12796775996685028,0.15767046809196472,0.16552779078483582,0.159176304936409,0.41443371772766113,0.30398327112197876,0.23586870729923248,0.20966708660125732,0.10894691944122314
cycle,0.17920038104057312,0.186013326048851,0.2701641917228699,0.030504748225212097,0.05490730330348015,0.10700772702693939,0.22109350562095642,0.09275972843170166,0.13946102559566498,0.18331047892570496,0.2140069156885147,0.261322021484375,0.20483464002609253,0.08591367304325104,0.07156776636838913
networks,0.18279550969600677,0.17467273771762848,0.24705806374549866,0.25312551856040955,0.21405239403247833,0.10222885012626648,0.22532033920288086,0.20353850722312927,0.1540270745754242,0.08198180794715881,0.36758774518966675,0.25562235713005066,0.17525765299797058,0.15831167995929718,0.17815114557743073
on,0.34226128458976746,0.2568802833557129,0.5107308030128479,0.1699344664812088,0.16224971413612366,0.2709949314594269,0.3240351676940918,0.24844828248023987,0.22312447428703308,0.28514569997787476,0.2421526312828064,0.25371482968330383,0.46853652596473694,0.1698579639196396,0.2714994251728058
quieter,0.28385162353515625,0.21201813220977783,0.2628244459629059,0.10733015090227127,0.08567459881305695,0.14340242743492126,0.3202861249446869,0.23576568067073822,0.29237160086631775,0.30507785081863403,0.30585652589797974,0.3107185363769531,0.2036769688129425,0.2320234626531601,0.16564790904521942
streets,0.11891741305589676,0.17074166238307953,0.2026284784078598,0.17967957258224487,0.15095719695091248,0.15704546868801117,0.2034371942281723,0.11708274483680725,0.16887807846069336,0.2351304292678833,0.4074785113334656,0.25614169239997864,0.24497881531715393,0.16753821074962616,0.0894271582365036
;,0.10986888408660889,0.0650511160492897,0.09152708947658539,0.030135320499539375,0.0617411732673645,-0.010785973630845547,0.026484351605176926,0.007316168863326311,0.01955031044781208,0.05124911293387413,-0.0064835879020392895,-0.001983655383810401,0.092739537358284,0.10598292201757431,0.10349778085947037
making,0.30777570605278015,0.29388219118118286,0.35185980796813965,0.1223059818148613,0.0883558914065361,0.18818755447864532,0.3123030364513397,0.3065498173236847,0.27076804637908936,0.21912945806980133,0.23947706818580627,0.2290172129869461,0.280230849981308,0.17963626980781555,0.2539324164390564
safer,0.22083620727062225,0.3112213909626007,0.22516018152236938,0.13329598307609558,0.15489491820335388,0.20247694849967957,0.28846463561058044,0.258421927690506,0.1830333024263382,0.26998135447502136,0.3372991681098938,0.2965954840183258,0.20771174132823944,0.12616756558418274,0.17092803120613098
routes,0.20309355854988098,0.21113984286785126,0.2368125319480896,0.17411573231220245,0.19313424825668335,0.16617803275585175,0.1845027059316635,0.17485836148262024,0.17159122228622437,0.21364283561706543,0.4597136080265045,0.37372055649757385,0.2057504653930664,0.19394223392009735,0.10893595963716507
on,0.34226128458976746,0.2568802833557129,0.5107308030128479,0.1699344664812088,0.16224971413612366,0.2709949314594269,0.3240351676940918,0.24844828248023987,0.22312447428703308,0.28514569997787476,0.2421526312828064,0.25371482968330383,0.46853652596473694,0.1698579639196396,0.2714994251728058
busier,0.16433429718017578,0.1168302595615387,0.2593471109867096,0.17671218514442444,0.20910389721393585,0.20348095893859863,0.18439865112304688,0.1250884234905243,0.17485934495925903,0.15458303689956665,0.44595789909362793,0.34180811047554016,0.3062416613101959,0.27194398641586304,0.12307646125555038
streets,0.11891741305589676,0.17074166238307953,0.2026284784078598,0.17967957258224487,0.15095719695091248,0.15704546868801117,0.2034371942281723,0.11708274483680725,0.16887807846069336,0.2351304292678833,0.4074785113334656,0.25614169239997864,0.24497881531715393,0.16753821074962616,0.0894271582365036
;,0.10986888408660889,0.0650511160492897,0.09152708947658539,0.030135320499539375,0.0617411732673645,-0.010785973630845547,0.026484351605176926,0.007316168863326311,0.01955031044781208,0.05124911293387413,-0.0064835879020392895,-0.001983655383810401,0.092739537358284,0.10598292201757431,0.10349778085947037
innovating,0.17812390625476837,0.2211286872625351,0.3176845610141754,0.10100580006837845,0.17119884490966797,0.1606738567352295,0.2222675234079361,0.1887073516845703,0.2299657016992569,0.10359904915094376,0.2749226689338684,0.2570818066596985,0.22975307703018188,0.1209600642323494,0.18070343136787415
and,0.31309178471565247,0.3461615741252899,0.5171257257461548,0.2468787580728531,0.25117602944374084,0.29339489340782166,0.35983073711395264,0.34926167130470276,0.2832682728767395,0.2760816216468811,0.28902262449264526,0.19437351822853088,0.4954058527946472,0.20204751193523407,0.20544172823429108
implementing,0.33121395111083984,0.325631707906723,0.24814248085021973,0.21407033503055573,0.19580060243606567,0.3071330487728119,0.4180561900138855,0.3242636024951935,0.21494551002979279,0.11558657139539719,0.3729419708251953,0.3149217367172241,0.2198489010334015,0.1708528697490692,0.30813726782798767
contraflows,0.33959031105041504,0.3695252239704132,0.3850397765636444,0.17627368867397308,0.22057272493839264,0.1643459051847458,0.28969886898994446,0.21548157930374146,0.30109161138534546,0.2624680995941162,0.4087797999382019,0.4562872648239136,0.3730458617210388,0.21450307965278625,0.27184349298477173
on,0.34226128458976746,0.2568802833557129,0.5107308030128479,0.1699344664812088,0.16224971413612366,0.2709949314594269,0.3240351676940918,0.24844828248023987,0.22312447428703308,0.28514569997787476,0.2421526312828064,0.25371482968330383,0.46853652596473694,0.1698579639196396,0.2714994251728058
one,0.376489520072937,0.2924913763999939,0.5514441132545471,0.1661648005247116,0.16541215777397156,0.2330327183008194,0.3305911421775818,0.23054392635822296,0.18895091116428375,0.2571679651737213,0.2275538593530655,0.23295217752456665,0.4129433035850525,0.20140469074249268,0.2673267424106598
way,0.4835909903049469,0.36389604210853577,0.36217406392097473,0.20187169313430786,0.12108267098665237,0.31232890486717224,0.36129990220069885,0.4077492952346802,0.3051031529903412,0.3319378197193146,0.2607499063014984,0.2782383859157562,0.30444321036338806,0.17400284111499786,0.31575819849967957
streets,0.11891741305589676,0.17074166238307953,0.2026284784078598,0.17967957258224487,0.15095719695091248,0.15704546868801117,0.2034371942281723,0.11708274483680725,0.16887807846069336,0.2351304292678833,0.4074785113334656,0.25614169239997864,0.24497881531715393,0.16753821074962616,0.0894271582365036
;,0.10986888408660889,0.0650511160492897,0.09152708947658539,0.030135320499539375,0.0617411732673645,-0.010785973630845547,0.026484351605176926,0.007316168863326311,0.01955031044781208,0.05124911293387413,-0.0064835879020392895,-0.001983655383810401,0.092739537358284,0.10598292201757431,0.10349778085947037
developing,0.22094523906707764,0.22585083544254303,0.3203009068965912,0.09313151985406876,0.16534313559532166,0.20481017231941223,0.2839040458202362,0.3149091899394989,0.1759275197982788,0.10133454203605652,0.13598719239234924,0.26649391651153564,0.2911061644554138,0.1383449137210846,0.1301516592502594
the,0.42745697498321533,0.35928019881248474,1.0,0.2130540907382965,0.2829204201698303,0.2378109097480774,0.3635469079017639,0.30064165592193604,0.29221418499946594,0.3325848877429962,0.2208961844444275,0.27136102318763733,0.6662389636039734,0.2253497689962387,0.22068053483963013
existing,0.31325602531433105,0.3105159401893616,0.36013904213905334,0.2814476490020752,0.19404348731040955,0.1882883757352829,0.3395678699016571,0.29980671405792236,0.16113002598285675,0.18659470975399017,0.2702781558036804,0.2307138592004776,0.2761130928993225,0.1837889403104782,0.31003472208976746
off,0.2350364625453949,0.18683460354804993,0.2773582935333252,0.07426560670137405,0.09754253923892975,0.2512706518173218,0.2595531940460205,0.21272705495357513,0.3888742923736572,0.3791579008102417,0.22322368621826172,0.18054132163524628,0.25627145171165466,0.12552745640277863,0.12937544286251068
road,0.14859327673912048,0.06488515436649323,0.27181798219680786,0.17280203104019165,0.15454305708408356,0.16441689431667328,0.12796775996685028,0.15767046809196472,0.16552779078483582,0.159176304936409,0.41443371772766113,0.30398327112197876,0.23586870729923248,0.20966708660125732,0.10894691944122314
cycle,0.17920038104057312,0.186013326048851,0.2701641917228699,0.030504748225212097,0.05490730330348015,0.10700772702693939,0.22109350562095642,0.09275972843170166,0.13946102559566498,0.18331047892570496,0.2140069156885147,0.261322021484375,0.20483464002609253,0.08591367304325104,0.07156776636838913
route,0.23103561997413635,0.1639961153268814,0.22322526574134827,0.14172056317329407,0.15189814567565918,0.17825430631637573,0.1281600445508957,0.14462901651859283,0.1631222367286682,0.16185209155082703,0.40759989619255066,0.3466419279575348,0.19557222723960876,0.13682813942432404,0.10957027226686478
networks,0.18279550969600677,0.17467273771762848,0.24705806374549866,0.25312551856040955,0.21405239403247833,0.10222885012626648,0.22532033920288086,0.20353850722312927,0.1540270745754242,0.08198180794715881,0.36758774518966675,0.25562235713005066,0.17525765299797058,0.15831167995929718,0.17815114557743073
and,0.31309178471565247,0.3461615741252899,0.5171257257461548,0.2468787580728531,0.25117602944374084,0.29339489340782166,0.35983073711395264,0.34926167130470276,0.2832682728767395,0.2760816216468811,0.28902262449264526,0.19437351822853088,0.4954058527946472,0.20204751193523407,0.20544172823429108
improve,0.35738614201545715,0.2841184139251709,0.22075426578521729,0.16005295515060425,0.14340655505657196,0.35184118151664734,0.330493301153183,0.5663712024688721,0.19155022501945496,0.16339045763015747,0.20337733626365662,0.2901310324668884,0.2323426753282547,0.15790905058383942,0.29229894280433655
signage,0.17542271316051483,0.17114439606666565,0.23624485731124878,0.20481465756893158,0.2174236923456192,0.17101752758026123,0.22660484910011292,0.14956611394882202,0.20588767528533936,0.17482033371925354,0.3520409166812897,0.35456329584121704,0.18321993947029114,0.2792770564556122,0.17573007941246033
;,0.10986888408660889,0.0650511160492897,0.09152708947658539,0.030135320499539375,0.0617411732673645,-0.010785973630845547,0.026484351605176926,0.007316168863326311,0.01955031044781208,0.05124911293387413,-0.0064835879020392895,-0.001983655383810401,0.092739537358284,0.10598292201757431,0.10349778085947037
joining,0.18471138179302216,0.1703375279903412,0.3364273011684418,0.12776827812194824,0.20138873159885406,0.20515601336956024,0.20877298712730408,0.23506133258342743,0.26128891110420227,0.10048578679561615,0.11924327909946442,0.12154674530029297,0.2790220081806183,0.20896701514720917,0.08669368922710419
up,0.28591108322143555,0.25498253107070923,0.38423117995262146,0.1585649996995926,0.1345137059688568,0.2653748393058777,0.3349364995956421,0.2961641550064087,0.27162808179855347,0.4720439314842224,0.19932356476783752,0.20563851296901703,0.3120773434638977,0.16100791096687317,0.1819818764925003
routes,0.20309355854988098,0.21113984286785126,0.2368125319480896,0.17411573231220245,0.19313424825668335,0.16617803275585175,0.1845027059316635,0.17485836148262024,0.17159122228622437,0.21364283561706543,0.4597136080265045,0.37372055649757385,0.2057504653930664,0.19394223392009735,0.10893595963716507
that,0.6297725439071655,0.4764937460422516,0.5473989248275757,0.22915975749492645,0.18148750066757202,0.3177458643913269,0.4857470989227295,0.34615394473075867,0.28329476714134216,0.3273264467716217,0.20564274489879608,0.23644503951072693,0.435920387506485,0.18880853056907654,0.32716336846351624
are,0.29724663496017456,0.3126322329044342,0.40399202704429626,0.19665704667568207,0.1583584100008011,0.16937275230884552,0.39387544989585876,0.2738749086856842,0.2171708643436432,0.20758381485939026,0.21212369203567505,0.17767593264579773,0.3841303884983063,0.1428472399711609,0.24591213464736938
partially,0.24273231625556946,0.23216480016708374,0.27405473589897156,0.1526314914226532,0.1417786180973053,0.20639251172542572,0.2607208490371704,0.1740378886461258,0.30257412791252136,0.21478331089019775,0.11758534610271454,0.2911674678325653,0.2404835969209671,0.13072827458381653,0.10232327878475189
or,0.33867141604423523,0.4248845875263214,0.4174870550632477,0.24451059103012085,0.14019161462783813,0.20688718557357788,0.41331517696380615,0.30695268511772156,0.28960758447647095,0.23573468625545502,0.18082700669765472,0.2325846403837204,0.3586423695087433,0.1669546514749527,0.32389625906944275
completely,0.3990919888019562,0.33169683814048767,0.342624306678772,0.03856533020734787,0.17643900215625763,0.29780474305152893,0.325256884098053,0.21465466916561127,0.24839654564857483,0.21865583956241608,0.14554409682750702,0.14387406408786774,0.24293622374534607,0.17015616595745087,0.17155995965003967
isolated,0.18175481259822845,0.18300306797027588,0.28042563796043396,0.16682538390159607,0.1315348893404007,0.14121392369270325,0.19321100413799286,0.1358790546655655,0.16464026272296906,0.18465548753738403,0.13254474103450775,0.24889598786830902,0.2690384089946747,0.1583259403705597,0.06718844920396805
;,0.10986888408660889,0.0650511160492897,0.09152708947658539,0.030135320499539375,0.0617411732673645,-0.010785973630845547,0.026484351605176926,0.007316168863326311,0.01955031044781208,0.05124911293387413,-0.0064835879020392895,-0.001983655383810401,0.092739537358284,0.10598292201757431,0.10349778085947037
increase,0.21153631806373596,0.19757407903671265,0.32049667835235596,0.18436464667320251,0.14392472803592682,0.19626833498477936,0.3090614378452301,0.37239551544189453,0.22949911653995514,0.23077285289764404,0.21732711791992188,0.38195380568504333,0.25893163681030273,0.17874525487422943,0.11119163036346436
the,0.42745697498321533,0.35928019881248474,1.0,0.2130540907382965,0.2829204201698303,0.2378109097480774,0.3635469079017639,0.30064165592193604,0.29221418499946594,0.3325848877429962,0.2208961844444275,0.27136102318763733,0.6662389636039734,0.2253497689962387,0.22068053483963013
number,0.23046229779720306,0.1831183135509491,0.35145696997642517,0.21426352858543396,0.12669262290000916,0.18559788167476654,0.2512786388397217,0.1860123574733734,0.12112631648778915,0.2044300138950348,0.19558842480182648,0.21859605610370636,0.3024539053440094,0.20403559505939484,0.19256845116615295
of,0.33290785551071167,0.3119818866252899,0.733189046382904,0.20668989419937134,0.2972237169742584,0.2194291651248932,0.2473582625389099,0.22745388746261597,0.26061776280403137,0.23279321193695068,0.19320246577262878,0.24150069057941437,0.5696388483047485,0.18781472742557526,0.1826142966747284
cycle,0.17920038104057312,0.186013326048851,0.2701641917228699,0.030504748225212097,0.05490730330348015,0.10700772702693939,0.22109350562095642,0.09275972843170166,0.13946102559566498,0.18331047892570496,0.2140069156885147,0.261322021484375,0.20483464002609253,0.08591367304325104,0.07156776636838913
parking,0.15230520069599152,0.21553978323936462,0.21832305192947388,0.2253885418176651,0.12351155281066895,0.14975255727767944,0.26767250895500183,0.21537703275680542,0.19101697206497192,0.18784189224243164,0.5144086480140686,0.3995702266693115,0.21193821728229523,0.16835209727287292,0.1308860033750534
facilities,0.137315571308136,0.19676494598388672,0.19172798097133636,0.1934146136045456,0.20121309161186218,0.15683990716934204,0.2143670916557312,0.23424868285655975,0.08581092208623886,0.10719091445207596,0.31706440448760986,0.2431008666753769,0.2149869203567505,0.22591333091259003,0.10624271631240845
;,0.10986888408660889,0.0650511160492897,0.09152708947658539,0.030135320499539375,0.0617411732673645,-0.010785973630845547,0.026484351605176926,0.007316168863326311,0.01955031044781208,0.05124911293387413,-0.0064835879020392895,-0.001983655383810401,0.092739537358284,0.10598292201757431,0.10349778085947037
working,0.2846863269805908,0.22897255420684814,0.25857484340667725,0.1950562298297882,0.1379116177558899,0.24980485439300537,0.27701956033706665,0.3708973526954651,0.16622750461101532,0.1976693570613861,0.235276997089386,0.2600455582141876,0.3062970042228699,0.1857626885175705,0.17154020071029663
with,0.2464839518070221,0.26186925172805786,0.4223487675189972,0.16601361334323883,0.10649243742227554,0.18635113537311554,0.33888739347457886,0.32894450426101685,0.2934499979019165,0.2706494629383087,0.21835960447788239,0.2028159350156784,0.4080928862094879,0.1710812896490097,0.2433311939239502
employers,0.22766001522541046,0.2001562863588333,0.2401597499847412,0.272219181060791,0.22130045294761658,0.20340149104595184,0.2313905656337738,0.27612677216529846,0.17429526150226593,0.13694699108600616,0.25865963101387024,0.2950248718261719,0.23528721928596497,0.3091990649700165,0.1917707920074463
to,0.455847829580307,0.4391997456550598,0.535392165184021,0.2207600325345993,0.23829470574855804,0.28287798166275024,0.5091033577919006,0.46191298961639404,0.27572008967399597,0.33130598068237305,0.2721680998802185,0.2675175666809082,0.45010748505592346,0.23559264838695526,0.29463258385658264
