,scientists,disagree,with,how,the,amazon,rainforest,changed,over,time,with,some,arguing,that,it,was,reduced,to,isolated,refugia,seperated,by,what,?
",",0.25785407423973083,0.30058667063713074,0.4120737314224243,0.22659391164779663,0.4933079481124878,0.2214922308921814,0.2737860679626465,0.3335177004337311,0.3301127254962921,0.3029961884021759,0.4120737314224243,0.42400437593460083,0.2506769299507141,0.4137537479400635,0.48329564929008484,0.45456063747406006,0.19148744642734528,0.44245919585227966,0.19693833589553833,0.24875681102275848,0.27114635705947876,0.3680937886238098,0.3087472915649414,0.31091248989105225
isolated,0.25416991114616394,0.16129672527313232,0.21527083218097687,0.1606530398130417,0.28042563796043396,0.11992912739515305,0.3325713574886322,0.17348022758960724,0.15619197487831116,0.14344888925552368,0.21527083218097687,0.2685147821903229,0.07497808337211609,0.26072749495506287,0.23110710084438324,0.15065668523311615,0.3267265856266022,0.21428942680358887,1.0,0.2577812373638153,0.211707204580307,0.225118026137352,0.18175481259822845,0.06718844920396805
refugia,0.15751056373119354,0.2342395782470703,0.16867853701114655,0.13586348295211792,0.2579706311225891,0.23150122165679932,0.3023185729980469,0.08126690983772278,0.2985157072544098,0.19477589428424835,0.16867853701114655,0.22736680507659912,0.23243430256843567,0.24930374324321747,0.20403006672859192,0.19052058458328247,0.2520753741264343,0.2680818736553192,0.2577812373638153,0.9999999403953552,0.23464368283748627,0.15642741322517395,0.22141601145267487,0.24960477650165558
separated,0.1540856957435608,0.13462403416633606,0.2716995179653168,0.11440233141183853,0.27899038791656494,0.08093055337667465,0.11613204330205917,0.3074612319469452,0.20767532289028168,0.1538795530796051,0.2716995179653168,0.23039110004901886,0.17880509793758392,0.27049368619918823,0.23704028129577637,0.187358558177948,0.24910475313663483,0.2442285269498825,0.3871520161628723,0.13547872006893158,0.4859188497066498,0.23444201052188873,0.18778635561466217,0.0923643484711647
by,0.22483672201633453,0.23651693761348724,0.39731505513191223,0.34370526671409607,0.4408751428127289,0.16320857405662537,0.16387821733951569,0.27396583557128906,0.29360154271125793,0.26502725481987,0.39731505513191223,0.306446373462677,0.1611240655183792,0.37496164441108704,0.40926623344421387,0.4752357602119446,0.2828289866447449,0.33534231781959534,0.225118026137352,0.15642741322517395,0.24673795700073242,1.0000001192092896,0.2455483376979828,0.17966607213020325
open,0.14992736279964447,0.214753195643425,0.24389693140983582,0.17624881863594055,0.2764171361923218,0.15175198018550873,0.1868399679660797,0.15361911058425903,0.22055286169052124,0.1978161484003067,0.24389693140983582,0.20894673466682434,0.154110848903656,0.2551592290401459,0.23126272857189178,0.13277080655097961,0.1042475625872612,0.2593059837818146,0.10572193562984467,0.14068612456321716,0.19568949937820435,0.16097451746463776,0.2022915631532669,0.20715104043483734
forest,0.1373615860939026,0.10484566539525986,0.16664531826972961,0.07947511225938797,0.24134553968906403,0.26471444964408875,0.664979100227356,0.1269049197435379,0.1812811940908432,0.13289497792720795,0.16664531826972961,0.16337497532367706,0.1206924095749855,0.17981816828250885,0.1905752569437027,0.144582599401474,0.1309037059545517,0.1971547156572342,0.2356797307729721,0.2817259728908539,0.07628779858350754,0.16046150028705597,0.15328429639339447,0.1214437186717987
and,0.20514336228370667,0.2679430842399597,0.5477725267410278,0.33647966384887695,0.5171257257461548,0.23464977741241455,0.26834338903427124,0.3026684522628784,0.4021143913269043,0.3025408685207367,0.5477725267410278,0.5337774157524109,0.24358847737312317,0.4731321930885315,0.40957894921302795,0.3740963041782379,0.266709566116333,0.48971283435821533,0.2341340333223343,0.2367136925458908,0.22297067940235138,0.4289871156215668,0.31309178471565247,0.20544172823429108
grassland,0.19741190969944,0.15110523998737335,0.18773533403873444,0.10573108494281769,0.2247682809829712,0.2917540967464447,0.6444932222366333,0.15496821701526642,0.24184153974056244,0.13460887968540192,0.18773533403873444,0.29992544651031494,0.17234264314174652,0.22149088978767395,0.26638367772102356,0.1599786877632141,0.2568407356739044,0.22186492383480072,0.35263749957084656,0.32179903984069824,0.12905804812908173,0.12151516228914261,0.14643354713916779,0.12139919400215149
;,0.11591900885105133,0.09164799004793167,0.12944702804088593,0.07230665534734726,0.09152708947658539,0.11813170462846756,0.06850466132164001,0.03973889723420143,-0.027810893952846527,0.07762139290571213,0.12944702804088593,0.09988705068826675,0.07391869276762009,0.0633435994386673,0.08263079822063446,0.0754367932677269,-0.01494636107236147,0.0979827418923378,0.046342745423316956,0.013304587453603745,0.148826465010643,0.10469875484704971,0.10986888408660889,0.10349778085947037
other,0.2758164405822754,0.3310513496398926,0.44086363911628723,0.3591516315937042,0.44152235984802246,0.24898628890514374,0.22662027180194855,0.27926546335220337,0.3579636216163635,0.32153698801994324,0.44086363911628723,0.6399164199829102,0.28046852350234985,0.5570666193962097,0.36282607913017273,0.14651623368263245,0.3158050775527954,0.4193183183670044,0.24591456353664398,0.1633332222700119,0.2769263684749603,0.3321913778781891,0.341873437166214,0.24682199954986572
scientists,0.9999999403953552,0.23313671350479126,0.1702168732881546,0.3038296401500702,0.25988271832466125,0.08412733674049377,0.25935688614845276,0.1685703694820404,0.18895350396633148,0.23771023750305176,0.1702168732881546,0.38937023282051086,0.13300149142742157,0.3470602035522461,0.27276167273521423,0.21144776046276093,0.16463248431682587,0.27814680337905884,0.25416991114616394,0.15751056373119354,0.08457621932029724,0.22483672201633453,0.30003565549850464,0.16597221791744232
argue,0.23715995252132416,0.5414425134658813,0.23957526683807373,0.35433515906333923,0.20374833047389984,0.22907845675945282,0.1917201578617096,0.23812279105186462,0.22854925692081451,0.274334192276001,0.23957526683807373,0.353171706199646,0.575926661491394,0.403499037027359,0.24518045783042908,0.11208320409059525,0.22673127055168152,0.27746978402137756,0.2014167457818985,0.26082611083984375,0.22076676785945892,0.21607817709445953,0.41590559482574463,0.32235559821128845
that,0.3470602035522461,0.4534648060798645,0.4154358208179474,0.557814359664917,0.5473989248275757,0.2228476107120514,0.22076080739498138,0.3627825379371643,0.3882925808429718,0.388528436422348,0.4154358208179474,0.6049469113349915,0.36448192596435547,1.0,0.5921133160591125,0.33670201897621155,0.2702723443508148,0.5436353087425232,0.26072749495506287,0.24930374324321747,0.36420124769210815,0.37496164441108704,0.6297725439071655,0.32716336846351624
the,0.25988271832466125,0.23200152814388275,0.4223487675189972,0.33890387415885925,1.0,0.260541707277298,0.2571161389350891,0.351829469203949,0.39856547117233276,0.43061500787734985,0.4223487675189972,0.4566698372364044,0.2737332284450531,0.5473989248275757,0.6251175999641418,0.48711544275283813,0.2897622883319855,0.535392165184021,0.28042563796043396,0.2579706311225891,0.24030059576034546,0.4408751428127289,0.42745697498321533,0.22068053483963013
rainforest,0.25935688614845276,0.18949554860591888,0.19804547727108002,0.15943723917007446,0.2571161389350891,0.48046615719795227,1.0,0.13576775789260864,0.216535285115242,0.1914059817790985,0.19804547727108002,0.2555103302001953,0.1627267450094223,0.22076080739498138,0.2913419008255005,0.13883572816848755,0.15299464762210846,0.23412610590457916,0.3325713574886322,0.3023185729980469,0.13416284322738647,0.16387821733951569,0.22127854824066162,0.1917492002248764
remained,0.11638083308935165,0.21115875244140625,0.25786063075065613,0.09373094886541367,0.3492392301559448,0.0858696699142456,0.13933342695236206,0.3017551600933075,0.26655903458595276,0.27751776576042175,0.25786063075065613,0.1870998591184616,0.1675557643175125,0.22198618948459625,0.21020890772342682,0.49345076084136963,0.25169530510902405,0.22385163605213165,0.3226099908351898,0.2414804995059967,0.2690047323703766,0.16297771036624908,0.1733817607164383,0.08263323456048965
largely,0.164603129029274,0.21924898028373718,0.20874223113059998,0.1737520396709442,0.34641584753990173,0.16896380484104156,0.26528915762901306,0.206223264336586,0.2627261281013489,0.14151568710803986,0.20874223113059998,0.3906775414943695,0.1712026745080948,0.30230361223220825,0.32435956597328186,0.307300329208374,0.3210825026035309,0.24348199367523193,0.31778082251548767,0.19539830088615417,0.2163621038198471,0.32960739731788635,0.25660550594329834,0.08185246586799622
intact,0.12319662421941757,0.19685207307338715,0.28577563166618347,0.21450431644916534,0.3529794216156006,0.20688661932945251,0.32277196645736694,0.23591850697994232,0.3224892318248749,0.2555069923400879,0.28577563166618347,0.3366069793701172,0.17135247588157654,0.3810898959636688,0.329867959022522,0.1750693917274475,0.2764430046081543,0.2669530212879181,0.3396906554698944,0.28869420289993286,0.2746371626853943,0.2131548672914505,0.2567657232284546,0.1481182724237442
but,0.2651747465133667,0.40222448110580444,0.4495173394680023,0.43101516366004944,0.4859698414802551,0.21033068001270294,0.2518569529056549,0.3730109930038452,0.36597809195518494,0.4371204376220703,0.4495173394680023,0.5773703455924988,0.3532170057296753,0.7244205474853516,0.5299214720726013,0.36023372411727905,0.2999069094657898,0.5542377829551697,0.26192477345466614,0.27544668316841125,0.33682045340538025,0.3159136474132538,0.5029441118240356,0.27921953797340393
extended,0.08522427827119827,0.21910987794399261,0.19003750383853912,0.1505790501832962,0.3160722553730011,0.13157714903354645,0.1071692481637001,0.3192412853240967,0.260050892829895,0.2526990473270416,0.19003750383853912,0.27875733375549316,0.21553204953670502,0.31359121203422546,0.24315710365772247,0.23736250400543213,0.34993699193000793,0.28740090131759644,0.23230727016925812,0.206843301653862,0.29352977871894836,0.2162475883960724,0.20863614976406097,0.17568568885326385
less,0.22980540990829468,0.25063350796699524,0.30557194352149963,0.3495950996875763,0.29185041785240173,0.20645178854465485,0.2430545687675476,0.19985614717006683,0.38606342673301697,0.31885480880737305,0.30557194352149963,0.473762571811676,0.19354015588760376,0.42165717482566833,0.3841782212257385,0.19779354333877563,0.39392292499542236,0.38397523760795593,0.2337893396615982,0.19919398427009583,0.19448222219944,0.2012643665075302,0.31119704246520996,0.22418740391731262
far,0.28080877661705017,0.24053095281124115,0.2511198818683624,0.3041025996208191,0.38564538955688477,0.2511804699897766,0.26681652665138245,0.20304705202579498,0.3616233766078949,0.283650279045105,0.2511198818683624,0.3375568091869354,0.2674750089645386,0.34760522842407227,0.3691171705722809,0.24026422202587128,0.17177757620811462,0.3375735878944397,0.30303955078125,0.21274280548095703,0.23909832537174225,0.20033018290996552,0.34794166684150696,0.2170870453119278
to,0.27814680337905884,0.3070574402809143,0.4239959120750427,0.44169697165489197,0.535392165184021,0.17033490538597107,0.23412610590457916,0.2968057096004486,0.38635820150375366,0.3679993152618408,0.4239959120750427,0.4636894166469574,0.2889373004436493,0.5436353087425232,0.513711154460907,0.3636345863342285,0.23179234564304352,1.0,0.21428942680358887,0.2680818736553192,0.2463793158531189,0.33534231781959534,0.455847829580307,0.29463258385658264
the,0.25988271832466125,0.23200152814388275,0.4223487675189972,0.33890387415885925,1.0,0.260541707277298,0.2571161389350891,0.351829469203949,0.39856547117233276,0.43061500787734985,0.4223487675189972,0.4566698372364044,0.2737332284450531,0.5473989248275757,0.6251175999641418,0.48711544275283813,0.2897622883319855,0.535392165184021,0.28042563796043396,0.2579706311225891,0.24030059576034546,0.4408751428127289,0.42745697498321533,0.22068053483963013
north,0.15254883468151093,0.04312856122851372,0.185934916138649,0.12114071100950241,0.36298373341560364,0.19119401276111603,0.2687961459159851,0.143865168094635,0.25741878151893616,0.17843246459960938,0.185934916138649,0.18648658692836761,0.13748209178447723,0.17482423782348633,0.33463054895401,0.29020047187805176,0.16042278707027435,0.2743184268474579,0.17016567289829254,0.25526076555252075,0.13882723450660706,0.22664140164852142,0.18673177063465118,0.11829731613397598
",",0.25785407423973083,0.30058667063713074,0.4120737314224243,0.22659391164779663,0.4933079481124878,0.2214922308921814,0.2737860679626465,0.3335177004337311,0.3301127254962921,0.3029961884021759,0.4120737314224243,0.42400437593460083,0.2506769299507141,0.4137537479400635,0.48329564929008484,0.45456063747406006,0.19148744642734528,0.44245919585227966,0.19693833589553833,0.24875681102275848,0.27114635705947876,0.3680937886238098,0.3087472915649414,0.31091248989105225
south,0.15762817859649658,0.11295728385448456,0.15469324588775635,0.11786635220050812,0.3129390776157379,0.23864558339118958,0.3335019052028656,0.16497674584388733,0.21717076003551483,0.13947594165802002,0.15469324588775635,0.2105838507413864,0.14236678183078766,0.1571199595928192,0.28465771675109863,0.2792486846446991,0.14613772928714752,0.25657615065574646,0.2569364309310913,0.23583093285560608,0.12785577774047852,0.23838843405246735,0.15388517081737518,0.12336621433496475
",",0.25785407423973083,0.30058667063713074,0.4120737314224243,0.22659391164779663,0.4933079481124878,0.2214922308921814,0.2737860679626465,0.3335177004337311,0.3301127254962921,0.3029961884021759,0.4120737314224243,0.42400437593460083,0.2506769299507141,0.4137537479400635,0.48329564929008484,0.45456063747406006,0.19148744642734528,0.44245919585227966,0.19693833589553833,0.24875681102275848,0.27114635705947876,0.3680937886238098,0.3087472915649414,0.31091248989105225
and,0.20514336228370667,0.2679430842399597,0.5477725267410278,0.33647966384887695,0.5171257257461548,0.23464977741241455,0.26834338903427124,0.3026684522628784,0.4021143913269043,0.3025408685207367,0.5477725267410278,0.5337774157524109,0.24358847737312317,0.4731321930885315,0.40957894921302795,0.3740963041782379,0.266709566116333,0.48971283435821533,0.2341340333223343,0.2367136925458908,0.22297067940235138,0.4289871156215668,0.31309178471565247,0.20544172823429108
east,0.17226068675518036,0.10789995640516281,0.18583141267299652,0.1773146688938141,0.3383176326751709,0.14681553840637207,0.26405784487724304,0.20469136536121368,0.20577742159366608,0.1498870700597763,0.18583141267299652,0.1941682994365692,0.1286260038614273,0.1802649050951004,0.27437624335289,0.2747166156768799,0.15904374420642853,0.24717837572097778,0.26889845728874207,0.23321212828159332,0.1906699240207672,0.2120126187801361,0.19840149581432343,0.10070597380399704
than,0.18603861331939697,0.2534065842628479,0.3028803765773773,0.29763275384902954,0.3227543234825134,0.24920178949832916,0.2140055149793625,0.23797884583473206,0.4074564576148987,0.30184081196784973,0.3028803765773773,0.46446433663368225,0.23282262682914734,0.4891277849674225,0.3603973984718323,0.1872616857290268,0.3444068133831024,0.3192550539970398,0.14232076704502106,0.18192850053310394,0.23342283070087433,0.2015816867351532,0.29388150572776794,0.24917294085025787
is,0.24610774219036102,0.19938750565052032,0.3250955045223236,0.22544461488723755,0.5823672413825989,0.15197539329528809,0.2674187123775482,0.22939924895763397,0.2159561663866043,0.25187405943870544,0.3250955045223236,0.3038453459739685,0.20807532966136932,0.3995479643344879,0.6328473687171936,0.5810302495956421,0.17229968309402466,0.42745086550712585,0.20703403651714325,0.15424369275569916,0.222575843334198,0.3899846076965332,0.28837618231773376,0.22961433231830597
seen,0.2039652168750763,0.2658977508544922,0.20747044682502747,0.24651527404785156,0.3442007005214691,0.15937772393226624,0.18046972155570984,0.2774380147457123,0.2886390686035156,0.21436595916748047,0.20747044682502747,0.3548305928707123,0.25822746753692627,0.3623615801334381,0.2688419222831726,0.2286430299282074,0.23820574581623077,0.2634880542755127,0.2385483682155609,0.17172656953334808,0.2735525667667389,0.22616511583328247,0.3087027072906494,0.2567344307899475
today,0.24389831721782684,0.2953580617904663,0.22647687792778015,0.2630672752857208,0.35740926861763,0.13222259283065796,0.17271730303764343,0.327333003282547,0.28935492038726807,0.2613614499568939,0.22647687792778015,0.4624233841896057,0.24197562038898468,0.3898550271987915,0.3544831871986389,0.3137040436267853,0.190482497215271,0.3122048079967499,0.18980741500854492,0.1644628643989563,0.2296077013015747,0.16644306480884552,0.3814660608768463,0.17338968813419342
.,0.22514508664608002,0.2393413931131363,0.4446153938770294,0.3287222981452942,0.5934505462646484,0.262887567281723,0.25713270902633667,0.2985190153121948,0.37877383828163147,0.371569961309433,0.4446153938770294,0.40663889050483704,0.2782343924045563,0.4460422694683075,0.5593622326850891,0.40146201848983765,0.23652395606040955,0.4645031690597534,0.22219684720039368,0.2838468849658966,0.2668554186820984,0.3936232924461365,0.3567904531955719,0.4130953550338745
