,to,which,year,does,the,new,sculpture,galleries,now,encompass,?
of,0.41548454761505127,0.5011631846427917,0.2578314542770386,0.3119818866252899,0.733189046382904,0.343457967042923,0.2746802270412445,0.24172402918338776,0.29182544350624084,0.321759432554245,0.1826142966747284
the,0.535392165184021,0.6521818041801453,0.3609684407711029,0.35928019881248474,1.0,0.3845241069793701,0.23690329492092133,0.27603694796562195,0.38266420364379883,0.22459924221038818,0.22068053483963013
works,0.22564561665058136,0.2730301022529602,0.1402750164270401,0.3256840407848358,0.26337864995002747,0.17368952929973602,0.27663424611091614,0.37208712100982666,0.26331254839897156,0.258223295211792,0.19597402215003967
on,0.41031414270401,0.4245251417160034,0.27628999948501587,0.2568802833557129,0.5107308030128479,0.31106263399124146,0.1800938993692398,0.25138208270072937,0.2978019714355469,0.1983022540807724,0.2714994251728058
display,0.21999706327915192,0.28086164593696594,0.25464093685150146,0.20172789692878723,0.2758708596229553,0.21079158782958984,0.20079991221427917,0.3323049247264862,0.1784265637397766,0.2027243971824646,0.17059175670146942
up,0.40375280380249023,0.36388060450553894,0.16653390228748322,0.25498253107070923,0.38423117995262146,0.27085041999816895,0.13235415518283844,0.2506480813026428,0.2544781565666199,0.14261898398399353,0.1819818764925003
to,1.0,0.5345056653022766,0.23523004353046417,0.4391997456550598,0.535392165184021,0.33159172534942627,0.23966236412525177,0.2089657187461853,0.3925153911113739,0.25277137756347656,0.29463258385658264
1950,-0.030956817790865898,-0.07582558691501617,-0.0706135630607605,-0.017099104821681976,-0.046802785247564316,0.011902482248842716,-0.06850646436214447,-0.14095157384872437,-0.06074671447277069,-0.08640377968549728,-0.039489999413490295
;,0.0979827418923378,-0.01244901679456234,0.00956164300441742,0.0650511160492897,0.09152708947658539,0.021862374618649483,0.024826467037200928,0.03046605922281742,0.023384051397442818,0.146469846367836,0.10349778085947037
this,0.5759071707725525,0.6719430088996887,0.24877788126468658,0.4166489243507385,0.6274310946464539,0.3234144449234009,0.2081710249185562,0.2287074327468872,0.3934882581233978,0.30079567432403564,0.3155723512172699
has,0.3619994819164276,0.4350704550743103,0.2526876926422119,0.42885294556617737,0.4177538752555847,0.20920851826667786,0.1540418565273285,0.21980853378772736,0.3383018970489502,0.22929300367832184,0.15994466841220856
involved,0.24297703802585602,0.2866549491882324,0.1695183664560318,0.24343085289001465,0.2872544527053833,0.1798352152109146,0.08632947504520416,0.1960921287536621,0.1976921707391739,0.1797492802143097,0.20599231123924255
loans,0.2571730613708496,0.2518361210823059,0.1308870166540146,0.18088717758655548,0.2122887223958969,0.14059819281101227,0.26754748821258545,0.2716798782348633,0.23378346860408783,0.21580098569393158,0.17645451426506042
by,0.33534231781959534,0.40543368458747864,0.28805047273635864,0.143477201461792,0.4408751428127289,0.25394493341445923,0.17374664545059204,0.18073885142803192,0.20949482917785645,0.1755024790763855,0.17966607213020325
other,0.4193183183670044,0.50507652759552,0.20244070887565613,0.2947014272212982,0.44152235984802246,0.2957918047904968,0.15971827507019043,0.2857092022895813,0.2513696551322937,0.19738039374351501,0.24682199954986572
museums,0.21569155156612396,0.2737024426460266,0.12876243889331818,0.1825832724571228,0.2721219062805176,0.19832265377044678,0.4285643696784973,0.6778480410575867,0.30785268545150757,0.23453491926193237,0.1374243199825287
",",0.44245919585227966,0.3658004403114319,0.28560417890548706,0.28617382049560547,0.4933079481124878,0.36073189973831177,0.2533513307571411,0.2487238645553589,0.43216821551322937,0.29188910126686096,0.31091248989105225
including,0.24006329476833344,0.41826364398002625,0.1839407980442047,0.20252716541290283,0.3738902807235718,0.21702982485294342,0.23391926288604736,0.3550356924533844,0.26598018407821655,0.2966994643211365,0.1633303165435791
tate,0.16125568747520447,0.170210599899292,0.17676149308681488,0.0865989401936531,0.18388135731220245,0.17469006776809692,0.2527845501899719,0.4528144896030426,0.2250581979751587,0.1526535302400589,0.20980916917324066
britain,0.25324371457099915,0.25284263491630554,0.20549042522907257,0.1098814308643341,0.29784059524536133,0.24666990339756012,0.1617356389760971,0.2711387872695923,0.23558184504508972,0.07518403977155685,0.1268460750579834
",",0.44245919585227966,0.3658004403114319,0.28560417890548706,0.28617382049560547,0.4933079481124878,0.36073189973831177,0.2533513307571411,0.2487238645553589,0.43216821551322937,0.29188910126686096,0.31091248989105225
so,0.5091881155967712,0.5582591891288757,0.22594422101974487,0.46022099256515503,0.4296516180038452,0.23517999053001404,0.1873108595609665,0.23235182464122772,0.431551456451416,0.16910505294799805,0.43163934350013733
works,0.22564561665058136,0.2730301022529602,0.1402750164270401,0.3256840407848358,0.26337864995002747,0.17368952929973602,0.27663424611091614,0.37208712100982666,0.26331254839897156,0.258223295211792,0.19597402215003967
by,0.33534231781959534,0.40543368458747864,0.28805047273635864,0.143477201461792,0.4408751428127289,0.25394493341445923,0.17374664545059204,0.18073885142803192,0.20949482917785645,0.1755024790763855,0.17966607213020325
henry,0.2152724415063858,0.16498084366321564,0.1817096471786499,0.11134274303913116,0.2542637586593628,0.1760309487581253,0.16877299547195435,0.1933022290468216,0.15301650762557983,0.034759219735860825,0.16836383938789368
moore,0.2162938266992569,0.18717095255851746,0.14028291404247284,0.09945268929004669,0.23565909266471863,0.19654583930969238,0.2181433141231537,0.18129681050777435,0.08641581982374191,0.12202748656272888,0.12485816329717636
and,0.48971283435821533,0.506277859210968,0.2506658732891083,0.3461615741252899,0.5171257257461548,0.31402453780174255,0.2538686692714691,0.3095110058784485,0.35309651494026184,0.28932997584342957,0.20544172823429108
jacob,0.1503329575061798,0.15099501609802246,0.07721253484487534,0.15628676116466522,0.22024451196193695,0.21255618333816528,0.15841639041900635,0.07655863463878632,0.1248035654425621,0.07337989658117294,0.11618305742740631
epstein,0.21712404489517212,0.21731799840927124,0.07321541011333466,0.0942748561501503,0.1788240373134613,0.1930205374956131,0.22593344748020172,0.30887681245803833,0.18050512671470642,0.16151636838912964,0.15380777418613434
along,0.2976071536540985,0.33404073119163513,0.183536097407341,0.18451251089572906,0.39495137333869934,0.23185831308364868,0.14529886841773987,0.19845597445964813,0.19970537722110748,0.14832249283790588,0.17134909331798553
with,0.4239959120750427,0.46403205394744873,0.3220449686050415,0.26186925172805786,0.4223487675189972,0.24325589835643768,0.19463536143302917,0.17471446096897125,0.2213166505098343,0.21275228261947632,0.2433311939239502
other,0.4193183183670044,0.50507652759552,0.20244070887565613,0.2947014272212982,0.44152235984802246,0.2957918047904968,0.15971827507019043,0.2857092022895813,0.2513696551322937,0.19738039374351501,0.24682199954986572
of,0.41548454761505127,0.5011631846427917,0.2578314542770386,0.3119818866252899,0.733189046382904,0.343457967042923,0.2746802270412445,0.24172402918338776,0.29182544350624084,0.321759432554245,0.1826142966747284
their,0.44619059562683105,0.4582767188549042,0.20591455698013306,0.29094186425209045,0.516537070274353,0.25697171688079834,0.1450762301683426,0.17941191792488098,0.22290214896202087,0.1720818430185318,0.1898253709077835
contemporaries,0.20820006728172302,0.22240515053272247,0.15631261467933655,0.17909051477909088,0.2599239647388458,0.1983962208032608,0.364124596118927,0.4007043242454529,0.14962442219257355,0.2638978064060211,0.09777076542377472
are,0.3504326641559601,0.42922598123550415,0.1750577986240387,0.3126322329044342,0.40399202704429626,0.1899496167898178,0.1801881343126297,0.28016820549964905,0.3292219042778015,0.24928106367588043,0.24591213464736938
now,0.3925153911113739,0.4048815965652466,0.1497349739074707,0.2695499658584595,0.38266420364379883,0.31683605909347534,0.24611879885196686,0.3267117142677307,1.0,0.20437447726726532,0.29641881585121155
on,0.41031414270401,0.4245251417160034,0.27628999948501587,0.2568802833557129,0.5107308030128479,0.31106263399124146,0.1800938993692398,0.25138208270072937,0.2978019714355469,0.1983022540807724,0.2714994251728058
view,0.229315847158432,0.24135445058345795,0.1329793781042099,0.16403715312480927,0.25610461831092834,0.15748095512390137,0.23830199241638184,0.23360681533813477,0.20745962858200073,0.23600931465625763,0.17672975361347198
.,0.4645031690597534,0.45942068099975586,0.32538118958473206,0.3022993505001068,0.5934505462646484,0.35031336545944214,0.2360875904560089,0.2919006645679474,0.36271902918815613,0.24220691621303558,0.4130953550338745
,to,which,year,does,the,new,sculpture,galleries,now,encompass,?
these,0.46852558851242065,0.5959210991859436,0.1818191558122635,0.31633180379867554,0.49086877703666687,0.2851310074329376,0.22230100631713867,0.32719022035598755,0.321615070104599,0.3049814701080322,0.2571668326854706
galleries,0.2089657187461853,0.28423401713371277,0.1413644701242447,0.17347003519535065,0.27603694796562195,0.21453635394573212,0.4911354184150696,0.9999998807907104,0.3267117142677307,0.23356445133686066,0.1957392692565918
concentrate,0.3929895758628845,0.2922055125236511,0.11826842278242111,0.22850212454795837,0.25759652256965637,0.14999988675117493,0.13667677342891693,0.19774040579795837,0.23606936633586884,0.2250041365623474,0.17956885695457458
on,0.41031414270401,0.4245251417160034,0.27628999948501587,0.2568802833557129,0.5107308030128479,0.31106263399124146,0.1800938993692398,0.25138208270072937,0.2978019714355469,0.1983022540807724,0.2714994251728058
works,0.22564561665058136,0.2730301022529602,0.1402750164270401,0.3256840407848358,0.26337864995002747,0.17368952929973602,0.27663424611091614,0.37208712100982666,0.26331254839897156,0.258223295211792,0.19597402215003967
dated,0.20172762870788574,0.215279221534729,0.26412805914878845,0.13247941434383392,0.2046709507703781,0.1476532518863678,0.25370094180107117,0.22093601524829865,0.19051578640937805,0.11162830889225006,0.215650275349617
1600,0.08324558287858963,0.2212238907814026,0.10714519023895264,-0.016083773225545883,0.2842824161052704,0.09205807000398636,0.1747054010629654,0.22861067950725555,0.1472805142402649,0.2182343304157257,-0.07064399123191833
to,1.0,0.5345056653022766,0.23523004353046417,0.4391997456550598,0.535392165184021,0.33159172534942627,0.23966236412525177,0.2089657187461853,0.3925153911113739,0.25277137756347656,0.29463258385658264
1950,-0.030956817790865898,-0.07582558691501617,-0.0706135630607605,-0.017099104821681976,-0.046802785247564316,0.011902482248842716,-0.06850646436214447,-0.14095157384872437,-0.06074671447277069,-0.08640377968549728,-0.039489999413490295
by,0.33534231781959534,0.40543368458747864,0.28805047273635864,0.143477201461792,0.4408751428127289,0.25394493341445923,0.17374664545059204,0.18073885142803192,0.20949482917785645,0.1755024790763855,0.17966607213020325
british,0.22690963745117188,0.2002234309911728,0.16501371562480927,0.10894544422626495,0.28973397612571716,0.19849099218845367,0.11034659296274185,0.2164243906736374,0.20428971946239471,0.12177317589521408,0.09711728990077972
sculptors,0.19336675107479095,0.13536402583122253,0.09480905532836914,0.08675592392683029,0.17251421511173248,0.1163947582244873,0.6866905093193054,0.42506617307662964,0.18239261209964752,0.1743737906217575,0.1309177279472351
",",0.44245919585227966,0.3658004403114319,0.28560417890548706,0.28617382049560547,0.4933079481124878,0.36073189973831177,0.2533513307571411,0.2487238645553589,0.43216821551322937,0.29188910126686096,0.31091248989105225
works,0.22564561665058136,0.2730301022529602,0.1402750164270401,0.3256840407848358,0.26337864995002747,0.17368952929973602,0.27663424611091614,0.37208712100982666,0.26331254839897156,0.258223295211792,0.19597402215003967
by,0.33534231781959534,0.40543368458747864,0.28805047273635864,0.143477201461792,0.4408751428127289,0.25394493341445923,0.17374664545059204,0.18073885142803192,0.20949482917785645,0.1755024790763855,0.17966607213020325
continental,0.20232366025447845,0.24691486358642578,0.2011163979768753,0.1035468801856041,0.32723063230514526,0.14382623136043549,0.09667155146598816,0.15321724116802216,0.1979273408651352,0.17813293635845184,0.1410352885723114
sculptors,0.19336675107479095,0.13536402583122253,0.09480905532836914,0.08675592392683029,0.17251421511173248,0.1163947582244873,0.6866905093193054,0.42506617307662964,0.18239261209964752,0.1743737906217575,0.1309177279472351
who,0.42656609416007996,0.3688730001449585,0.2851492762565613,0.25013914704322815,0.3733934462070465,0.2378052920103073,0.1971929967403412,0.16204048693180084,0.29819536209106445,0.0686681941151619,0.26220351457595825
worked,0.22250263392925262,0.12601633369922638,0.20757032930850983,0.16856703162193298,0.22615844011306763,0.22784896194934845,0.1941317468881607,0.2140091508626938,0.257834255695343,0.1496252566576004,0.0901828184723854
in,0.45010748505592346,0.4840516746044159,0.3359307050704956,0.214483380317688,0.6662389636039734,0.3758552670478821,0.23036405444145203,0.2712664008140564,0.3619694113731384,0.22018371522426605,0.20430970191955566
britain,0.25324371457099915,0.25284263491630554,0.20549042522907257,0.1098814308643341,0.29784059524536133,0.24666990339756012,0.1617356389760971,0.2711387872695923,0.23558184504508972,0.07518403977155685,0.1268460750579834
",",0.44245919585227966,0.3658004403114319,0.28560417890548706,0.28617382049560547,0.4933079481124878,0.36073189973831177,0.2533513307571411,0.2487238645553589,0.43216821551322937,0.29188910126686096,0.31091248989105225
and,0.48971283435821533,0.506277859210968,0.2506658732891083,0.3461615741252899,0.5171257257461548,0.31402453780174255,0.2538686692714691,0.3095110058784485,0.35309651494026184,0.28932997584342957,0.20544172823429108
works,0.22564561665058136,0.2730301022529602,0.1402750164270401,0.3256840407848358,0.26337864995002747,0.17368952929973602,0.27663424611091614,0.37208712100982666,0.26331254839897156,0.258223295211792,0.19597402215003967
bought,0.2120014727115631,0.19736692309379578,0.14429958164691925,0.12596651911735535,0.2111053764820099,0.2667628824710846,0.1995348185300827,0.3105654716491699,0.3155951499938965,0.1902739405632019,0.09624434262514114
by,0.33534231781959534,0.40543368458747864,0.28805047273635864,0.143477201461792,0.4408751428127289,0.25394493341445923,0.17374664545059204,0.18073885142803192,0.20949482917785645,0.1755024790763855,0.17966607213020325
british,0.22690963745117188,0.2002234309911728,0.16501371562480927,0.10894544422626495,0.28973397612571716,0.19849099218845367,0.11034659296274185,0.2164243906736374,0.20428971946239471,0.12177317589521408,0.09711728990077972
patrons,0.24548569321632385,0.17234787344932556,0.1911712884902954,0.1488172858953476,0.1851688176393509,0.19902373850345612,0.32155749201774597,0.34495222568511963,0.1957571804523468,0.06615721434354782,0.05111222341656685
from,0.4069952368736267,0.38755592703819275,0.2101740688085556,0.1777622550725937,0.40150508284568787,0.3360432982444763,0.18837447464466095,0.16580337285995483,0.2788202464580536,0.09927526861429214,0.19969791173934937
the,0.535392165184021,0.6521818041801453,0.3609684407711029,0.35928019881248474,1.0,0.3845241069793701,0.23690329492092133,0.27603694796562195,0.38266420364379883,0.22459924221038818,0.22068053483963013
continental,0.20232366025447845,0.24691486358642578,0.2011163979768753,0.1035468801856041,0.32723063230514526,0.14382623136043549,0.09667155146598816,0.15321724116802216,0.1979273408651352,0.17813293635845184,0.1410352885723114
sculptors,0.19336675107479095,0.13536402583122253,0.09480905532836914,0.08675592392683029,0.17251421511173248,0.1163947582244873,0.6866905093193054,0.42506617307662964,0.18239261209964752,0.1743737906217575,0.1309177279472351
",",0.44245919585227966,0.3658004403114319,0.28560417890548706,0.28617382049560547,0.4933079481124878,0.36073189973831177,0.2533513307571411,0.2487238645553589,0.43216821551322937,0.29188910126686096,0.31091248989105225
such,0.2871878743171692,0.406057745218277,0.11548022925853729,0.2787191867828369,0.3575236201286316,0.22539585828781128,0.17950168251991272,0.2945503890514374,0.16498908400535583,0.24952088296413422,0.17851735651493073
as,0.42092081904411316,0.41006597876548767,0.28440728783607483,0.31202155351638794,0.48381632566452026,0.24585270881652832,0.23029650747776031,0.2699747681617737,0.3483183979988098,0.2101830244064331,0.27043893933296204
canova,0.10187822580337524,0.1270567774772644,0.11972036212682724,0.017308983951807022,0.1480957269668579,0.1303446888923645,0.3130367398262024,0.2673511207103729,0.19438737630844116,0.10108530521392822,0.15430040657520294
's,0.03782717138528824,0.03856118768453598,-0.04087831452488899,-0.02895052544772625,-0.01540423184633255,-0.008355522528290749,0.08444227278232574,-0.07497011125087738,-0.05292840301990509,0.02827717922627926,-0.023395681753754616
theseus,0.3106123208999634,0.30459293723106384,0.18359670042991638,0.19025658071041107,0.3093990683555603,0.19986113905906677,0.31123197078704834,0.16718818247318268,0.14549541473388672,0.0595175102353096,0.16065122187137604
and,0.48971283435821533,0.506277859210968,0.2506658732891083,0.3461615741252899,0.5171257257461548,0.31402453780174255,0.2538686692714691,0.3095110058784485,0.35309651494026184,0.28932997584342957,0.20544172823429108
the,0.535392165184021,0.6521818041801453,0.3609684407711029,0.35928019881248474,1.0,0.3845241069793701,0.23690329492092133,0.27603694796562195,0.38266420364379883,0.22459924221038818,0.22068053483963013
minotaur,0.31861281394958496,0.3126140534877777,0.17450790107250214,0.2613820433616638,0.3392398953437805,0.2052222490310669,0.2638911306858063,0.2105737030506134,0.16180647909641266,0.07763177156448364,0.19404125213623047
.,0.4645031690597534,0.45942068099975586,0.32538118958473206,0.3022993505001068,0.5934505462646484,0.35031336545944214,0.2360875904560089,0.2919006645679474,0.36271902918815613,0.24220691621303558,0.4130953550338745
