,what,famous,english,physicist,and,mathematician,was,depicted,in,the,main,bronze,door,entrance,of,the,museum,?
italian,0.15137425065040588,0.2273334264755249,0.3939220607280731,0.23293131589889526,0.25177788734436035,0.2969897389411926,0.27526864409446716,0.10393922030925751,0.1941935271024704,0.19855095446109772,0.08950456231832504,0.17324860394001007,0.16864773631095886,0.1749361753463745,0.20819662511348724,0.19855095446109772,0.07830674201250076,0.1156633123755455
renaissance,0.22905825078487396,0.31721508502960205,0.2627204954624176,0.1949956864118576,0.25317543745040894,0.26690009236335754,0.2764733135700226,0.2118552327156067,0.20993053913116455,0.2050212025642395,0.07420042157173157,0.24304290115833282,0.15155638754367828,0.22810272872447968,0.21895526349544525,0.2050212025642395,0.2021889090538025,0.12260647863149643
",",0.3087472915649414,0.2816491723060608,0.3339248597621918,0.2773611843585968,0.6633074283599854,0.2415458858013153,0.45456063747406006,0.1737731397151947,0.5201468467712402,0.4933079481124878,0.2989408075809479,0.2434660792350769,0.1610245406627655,0.14223605394363403,0.4946078956127167,0.4933079481124878,0.20741747319698334,0.31091248989105225
much,0.45316147804260254,0.16650763154029846,0.22298650443553925,0.17985260486602783,0.38395699858665466,0.12507745623588562,0.2580166161060333,0.19193445146083832,0.2725222110748291,0.35023224353790283,0.20790228247642517,0.13092872500419617,0.09660179167985916,0.13012683391571045,0.2671096920967102,0.35023224353790283,0.1407303512096405,0.23442231118679047
use,0.3453877568244934,0.1478712409734726,0.24783019721508026,0.09327791631221771,0.34145063161849976,0.09042463451623917,0.17744606733322144,0.17629632353782654,0.2715643048286438,0.34342584013938904,0.1890317052602768,0.14040353894233704,0.15008611977100372,0.15987472236156464,0.2750902473926544,0.34342584013938904,0.15783165395259857,0.32795652747154236
was,0.22111038863658905,0.31606587767601013,0.23000946640968323,0.26190704107284546,0.3740963041782379,0.2740672826766968,1.0000001192092896,0.18789392709732056,0.45514053106307983,0.48711544275283813,0.21035033464431763,0.21250294148921967,0.1678711622953415,0.24333937466144562,0.4069072902202606,0.48711544275283813,0.21266788244247437,0.18412111699581146
made,0.23419176042079926,0.2653198838233948,0.19442877173423767,0.1601509153842926,0.34954607486724854,0.15847241878509521,0.3433256447315216,0.1568787842988968,0.25271502137184143,0.3885267674922943,0.21967743337154388,0.18397870659828186,0.15084990859031677,0.13473249971866608,0.33167365193367004,0.3885267674922943,0.16088193655014038,0.17218779027462006
of,0.33290785551071167,0.3074295222759247,0.17198967933654785,0.1528705656528473,0.5116966962814331,0.13611692190170288,0.4069072902202606,0.23749902844429016,0.5696388483047485,0.733189046382904,0.3177044689655304,0.2355436533689499,0.1459992229938507,0.2534947693347931,1.0,0.733189046382904,0.23314370214939117,0.1826142966747284
terracotta,0.1761527955532074,0.29178887605667114,0.10955997556447983,0.08858728408813477,0.2836885452270508,0.1829758733510971,0.2653079330921173,0.3494652211666107,0.2623767554759979,0.2803131341934204,0.1655852049589157,0.49248018860816956,0.17589548230171204,0.3321555256843567,0.2926011085510254,0.2803131341934204,0.3033863604068756,0.11132478713989258
",",0.3087472915649414,0.2816491723060608,0.3339248597621918,0.2773611843585968,0.6633074283599854,0.2415458858013153,0.45456063747406006,0.1737731397151947,0.5201468467712402,0.4933079481124878,0.2989408075809479,0.2434660792350769,0.1610245406627655,0.14223605394363403,0.4946078956127167,0.4933079481124878,0.20741747319698334,0.31091248989105225
brick,0.19906455278396606,0.19099217653274536,0.11236818879842758,0.15349073708057404,0.28324201703071594,0.16162678599357605,0.24581456184387207,0.14012587070465088,0.2567489445209503,0.2380465269088745,0.1572815179824829,0.2451699674129486,0.3027345538139343,0.36929798126220703,0.25685781240463257,0.2380465269088745,0.17799286544322968,0.12426483631134033
and,0.31309178471565247,0.2970265746116638,0.3409043252468109,0.14957159757614136,1.0,0.16645929217338562,0.3740963041782379,0.21015071868896484,0.4954058527946472,0.5171257257461548,0.29831406474113464,0.23318837583065033,0.1960596889257431,0.24038183689117432,0.5116966962814331,0.5171257257461548,0.21554097533226013,0.20544172823429108
mosaic,0.14306141436100006,0.19257932901382446,0.06472782790660858,0.08122393488883972,0.1974586397409439,0.13415424525737762,0.24306641519069672,0.2999984323978424,0.21105307340621948,0.27219533920288086,0.1314951330423355,0.29995837807655334,0.17410102486610413,0.19768576323986053,0.2979963719844818,0.27219533920288086,0.21566423773765564,0.12222903966903687
",",0.3087472915649414,0.2816491723060608,0.3339248597621918,0.2773611843585968,0.6633074283599854,0.2415458858013153,0.45456063747406006,0.1737731397151947,0.5201468467712402,0.4933079481124878,0.2989408075809479,0.2434660792350769,0.1610245406627655,0.14223605394363403,0.4946078956127167,0.4933079481124878,0.20741747319698334,0.31091248989105225
this,0.5489566326141357,0.20630793273448944,0.2799903452396393,0.14333108067512512,0.42353692650794983,0.11161041259765625,0.3638818562030792,0.1280849277973175,0.45205554366111755,0.6274310946464539,0.3026203215122223,0.1411134898662567,0.1326128989458084,0.20677846670150757,0.45148900151252747,0.6274310946464539,0.19769281148910522,0.3155723512172699
north,0.18673177063465118,0.22694739699363708,0.14724189043045044,0.16003449261188507,0.2776443064212799,0.1841638833284378,0.29020047187805176,0.06694968044757843,0.39050599932670593,0.36298373341560364,0.21772423386573792,0.18504489958286285,0.13180018961429596,0.20772407948970795,0.3604778051376343,0.36298373341560364,0.19029363989830017,0.11829731613397598
façade,0.15778933465480804,0.30414047837257385,0.154959574341774,0.11720126122236252,0.22591467201709747,0.18904145061969757,0.24647100269794464,0.32933634519577026,0.25095683336257935,0.33251336216926575,0.26285991072654724,0.2968991994857788,0.3351151645183563,0.39240762591362,0.28033289313316345,0.33251336216926575,0.3074198365211487,0.14144746959209442
was,0.22111038863658905,0.31606587767601013,0.23000946640968323,0.26190704107284546,0.3740963041782379,0.2740672826766968,1.0000001192092896,0.18789392709732056,0.45514053106307983,0.48711544275283813,0.21035033464431763,0.21250294148921967,0.1678711622953415,0.24333937466144562,0.4069072902202606,0.48711544275283813,0.21266788244247437,0.18412111699581146
intended,0.32450535893440247,0.18060684204101562,0.18811753392219543,0.08279456198215485,0.21507462859153748,0.1004323959350586,0.2740823030471802,0.28760308027267456,0.2369074523448944,0.29853108525276184,0.2169763594865799,0.11073523759841919,0.1266249716281891,0.20921699702739716,0.24364815652370453,0.29853108525276184,0.08836307376623154,0.21823447942733765
as,0.31749409437179565,0.21419654786586761,0.2722744047641754,0.14980116486549377,0.49487000703811646,0.18230420351028442,0.3677520453929901,0.26404041051864624,0.3887844979763031,0.48381632566452026,0.25940921902656555,0.15433408319950104,0.1758638471364975,0.16445402801036835,0.3886612355709076,0.48381632566452026,0.15384963154792786,0.27043893933296204
the,0.42745697498321533,0.28616565465927124,0.23982001841068268,0.14301171898841858,0.5171257257461548,0.1224498599767685,0.48711544275283813,0.21407261490821838,0.6662389636039734,1.0,0.38631999492645264,0.2526973485946655,0.23557746410369873,0.31372344493865967,0.733189046382904,1.0,0.24861779808998108,0.22068053483963013
main,0.2344268560409546,0.25863736867904663,0.1469658464193344,0.049446333199739456,0.29831406474113464,0.061600398272275925,0.21035033464431763,0.12811268866062164,0.28862449526786804,0.38631999492645264,1.0000001192092896,0.12959130108356476,0.1478574275970459,0.23408080637454987,0.3177044689655304,0.38631999492645264,0.12107153236865997,0.1665669083595276
entrance,0.20933914184570312,0.1811121255159378,0.13909874856472015,0.08197810500860214,0.24038183689117432,0.10300063341856003,0.24333937466144562,0.2949880361557007,0.215397909283638,0.31372344493865967,0.23408080637454987,0.2007112056016922,0.42954233288764954,1.0000001192092896,0.2534947693347931,0.31372344493865967,0.2587375044822693,0.07963564246892929
to,0.455847829580307,0.12665097415447235,0.21984367072582245,0.11992333829402924,0.48971283435821533,0.12644395232200623,0.3636345863342285,0.12530672550201416,0.45010748505592346,0.535392165184021,0.26116618514060974,0.16390153765678406,0.20256611704826355,0.24082104861736298,0.41548454761505127,0.535392165184021,0.1640389859676361,0.29463258385658264
the,0.42745697498321533,0.28616565465927124,0.23982001841068268,0.14301171898841858,0.5171257257461548,0.1224498599767685,0.48711544275283813,0.21407261490821838,0.6662389636039734,1.0,0.38631999492645264,0.2526973485946655,0.23557746410369873,0.31372344493865967,0.733189046382904,1.0,0.24861779808998108,0.22068053483963013
museum,0.1771627515554428,0.21559910476207733,0.08329639583826065,0.1259283721446991,0.21554097533226013,0.15376561880111694,0.21266788244247437,0.2377775013446808,0.2407650351524353,0.24861779808998108,0.12107153236865997,0.2092113196849823,0.13772733509540558,0.2587375044822693,0.23314370214939117,0.24861779808998108,1.0000001192092896,0.14128351211547852
with,0.2464839518070221,0.22583967447280884,0.1562870889902115,0.13281376659870148,0.5477725267410278,0.13503821194171906,0.27411898970603943,0.24294932186603546,0.4080928862094879,0.4223487675189972,0.1962798684835434,0.18964418768882751,0.16260670125484467,0.1894019991159439,0.41827285289764404,0.4223487675189972,0.08185859024524689,0.2433311939239502
its,0.30393704771995544,0.23443712294101715,0.12458966672420502,0.0925452709197998,0.3841775357723236,0.08247535675764084,0.3518870174884796,0.20412421226501465,0.3793783485889435,0.559237003326416,0.272861510515213,0.17239078879356384,0.14425495266914368,0.20777186751365662,0.48690423369407654,0.559237003326416,0.18129056692123413,0.15103481709957123
bronze,0.09919140487909317,0.1642220914363861,0.05676836147904396,0.11282810568809509,0.23318837583065033,0.18114073574543,0.21250294148921967,0.23279429972171783,0.1848762184381485,0.2526973485946655,0.12959130108356476,0.9999999403953552,0.1783936619758606,0.2007112056016922,0.2355436533689499,0.2526973485946655,0.2092113196849823,0.12390820682048798
doors,0.17951326072216034,0.1913837343454361,0.10339953005313873,0.15740056335926056,0.2604236602783203,0.08233997225761414,0.22551825642585754,0.19834832847118378,0.18483485281467438,0.2340378314256668,0.14379604160785675,0.21811038255691528,0.6966978311538696,0.4518176019191742,0.13909965753555298,0.2340378314256668,0.15460798144340515,0.12192773818969727
designed,0.15902110934257507,0.23329024016857147,0.1064920425415039,0.2211039662361145,0.2359010875225067,0.2289610505104065,0.28384989500045776,0.2412019670009613,0.22657902538776398,0.2559613883495331,0.1976516991853714,0.20857875049114227,0.2245148867368698,0.2455693483352661,0.2000347077846527,0.2559613883495331,0.19523267447948456,0.11213942617177963
by,0.2455483376979828,0.24140264093875885,0.20002366602420807,0.2114850878715515,0.4289871156215668,0.1425982266664505,0.4752357602119446,0.19165492057800293,0.370934396982193,0.4408751428127289,0.21864338219165802,0.12452178448438644,0.16735400259494781,0.17967933416366577,0.3646814823150635,0.4408751428127289,0.15592984855175018,0.17966607213020325
james,0.20536290109157562,0.2225608378648758,0.2716909646987915,0.24554571509361267,0.21273121237754822,0.23610974848270416,0.2958067059516907,0.17352548241615295,0.1994210183620453,0.22481533885002136,0.15690402686595917,0.10924225300550461,0.04209970682859421,0.17387664318084717,0.18323110044002533,0.22481533885002136,0.15925109386444092,0.12139993160963058
gamble,0.17394956946372986,0.21622459590435028,0.1722845435142517,0.1439579278230667,0.2318330705165863,0.16750361025333405,0.2394535392522812,0.12672820687294006,0.21576806902885437,0.17621295154094696,0.079923115670681,0.08234792202711105,0.09214293956756592,0.12006368488073349,0.2270197570323944,0.17621295154094696,0.11878053843975067,0.11599765717983246
&,0.11141876131296158,0.08473557233810425,0.0879405289888382,0.12878847122192383,0.34093084931373596,0.12601199746131897,0.12134000658988953,0.06438001990318298,0.1358654648065567,0.14992168545722961,0.1304062455892563,0.10350494086742401,0.11741840839385986,0.13978439569473267,0.19900451600551605,0.14992168545722961,0.18110838532447815,0.12596383690834045
reuben,0.1915624588727951,0.23836220800876617,0.21241702139377594,0.36156418919563293,0.2642875909805298,0.3234606981277466,0.32729944586753845,0.09529010206460953,0.24811337888240814,0.2474769800901413,0.14947515726089478,0.06820879131555557,0.13246773183345795,0.14578069746494293,0.17142564058303833,0.2474769800901413,0.24212568998336792,0.2130155861377716
townroe,0.23440352082252502,0.2646118700504303,0.24810436367988586,0.1549936681985855,0.3028079569339752,0.1574462503194809,0.3018196225166321,0.12972114980220795,0.3227407932281494,0.29075637459754944,0.21045732498168945,0.13788136839866638,0.23297689855098724,0.20723862946033478,0.25313934683799744,0.29075637459754944,0.18091824650764465,0.23078353703022003
having,0.34064167737960815,0.14754751324653625,0.2040710300207138,0.12761861085891724,0.36825746297836304,0.13506610691547394,0.2792723774909973,0.24758508801460266,0.32022708654403687,0.3821379244327545,0.20524786412715912,0.1753591001033783,0.14802178740501404,0.2240981012582779,0.38889452815055847,0.3821379244327545,0.028010420501232147,0.22418256103992462
six,0.1779850870370865,0.19181089103221893,0.13018502295017242,0.10070537775754929,0.3044111728668213,0.09270389378070831,0.3042767345905304,0.16159093379974365,0.3013422191143036,0.3614266812801361,0.1631992757320404,0.1950613558292389,0.15364690124988556,0.2026282101869583,0.3317931592464447,0.3614266812801361,0.1439153552055359,0.15298804640769958
panels,0.16380813717842102,0.14045220613479614,0.09548043459653854,0.13788768649101257,0.2385844737291336,0.08217847347259521,0.167794868350029,0.24746084213256836,0.1841103434562683,0.24509690701961517,0.13255123794078827,0.17552269995212555,0.34743231534957886,0.25518521666526794,0.20957092940807343,0.24509690701961517,0.15761655569076538,0.12462826073169708
depicting,0.16780970990657806,0.28690680861473083,0.06934847682714462,0.02807207778096199,0.21564488112926483,0.1487373560667038,0.1858387142419815,0.7838026881217957,0.18864300847053528,0.29021337628364563,0.18966044485569,0.3153246343135834,0.15883418917655945,0.28427910804748535,0.3379758298397064,0.29021337628364563,0.22900474071502686,0.09648919850587845
:,-0.12022944539785385,0.020688151940703392,-0.0987786203622818,0.032060034573078156,-0.04625999182462692,0.10494248569011688,0.002802103292196989,-0.027112960815429688,0.020521078258752823,-0.03403344005346298,-0.05766917020082474,0.2847229540348053,-0.04797479137778282,-0.07668318599462509,-0.08807745575904846,-0.03403344005346298,-0.09555457532405853,-0.07156077772378922
humphry,0.1648697406053543,0.24012067914009094,0.25460055470466614,0.33071911334991455,0.23978686332702637,0.3201078772544861,0.2887604534626007,0.11457820236682892,0.21613894402980804,0.17896400392055511,0.08382238447666168,0.17479483783245087,0.08600962907075882,0.16857628524303436,0.19543413817882538,0.17896400392055511,0.2631976902484894,0.22881247103214264
davy,0.1920226663351059,0.2655717134475708,0.18589307367801666,0.24726128578186035,0.24152666330337524,0.24257773160934448,0.2311696708202362,0.1152784451842308,0.18281042575836182,0.23676380515098572,0.13643233478069305,0.18672442436218262,0.08430507779121399,0.09473707526922226,0.19636495411396027,0.23676380515098572,0.2324269711971283,0.1402597427368164
(,0.2411840260028839,0.13703840970993042,0.3194602429866791,0.2816440165042877,0.4862271547317505,0.24109700322151184,0.2980341613292694,0.09854092448949814,0.3087427020072937,0.33289089798927307,0.21451304852962494,0.13850530982017517,0.13833679258823395,0.10810844600200653,0.35032153129577637,0.33289089798927307,0.15624505281448364,0.40561532974243164
chemistry,0.25086724758148193,0.08568340539932251,0.20506352186203003,0.516115128993988,0.15756601095199585,0.3726924955844879,0.15839804708957672,0.024763038381934166,0.22757266461849213,0.16179440915584564,0.1470620036125183,0.14939914643764496,0.03093380481004715,0.12388480454683304,0.2278279960155487,0.16179440915584564,0.17129658162593842,0.1710113137960434
),0.26259949803352356,0.16251085698604584,0.32298287749290466,0.28981655836105347,0.4961937665939331,0.2533121109008789,0.3267642855644226,0.08103939890861511,0.3326910734176636,0.3456730246543884,0.20574742555618286,0.13968472182750702,0.1352890133857727,0.10622264444828033,0.3680361211299896,0.3456730246543884,0.15237168967723846,0.42300865054130554
;,0.10986888408660889,0.05179762840270996,0.06663760542869568,0.06340043991804123,0.08403264731168747,-0.010179491713643074,0.0754367932677269,0.11752419918775558,0.092739537358284,0.09152708947658539,0.09533005207777023,0.0013738942798227072,0.01520480401813984,0.042547691613435745,0.054534342139959335,0.09152708947658539,0.11569859832525253,0.10349778085947037
isaac,0.19571390748023987,0.26850584149360657,0.18857364356517792,0.3302302360534668,0.16840237379074097,0.27704912424087524,0.30599451065063477,0.13655544817447662,0.16879957914352417,0.15343432128429413,0.10467639565467834,0.1174328476190567,0.13830280303955078,0.14725925028324127,0.16408409178256989,0.15343432128429413,0.16598744690418243,0.1153682991862297
newton,0.20841743052005768,0.2428031712770462,0.20870286226272583,0.31247133016586304,0.22255054116249084,0.3234390914440155,0.25264593958854675,0.10391490906476974,0.23639483749866486,0.1876603662967682,0.1208333745598793,0.06126450002193451,0.12027699500322342,0.10986603796482086,0.18479612469673157,0.1876603662967682,0.04816095903515816,0.09645649790763855
(,0.2411840260028839,0.13703840970993042,0.3194602429866791,0.2816440165042877,0.4862271547317505,0.24109700322151184,0.2980341613292694,0.09854092448949814,0.3087427020072937,0.33289089798927307,0.21451304852962494,0.13850530982017517,0.13833679258823395,0.10810844600200653,0.35032153129577637,0.33289089798927307,0.15624505281448364,0.40561532974243164
astronomy,0.24302026629447937,0.1329227238893509,0.1433044672012329,0.46340036392211914,0.17029619216918945,0.4434654414653778,0.2346394956111908,0.12308332324028015,0.21906150877475739,0.21570739150047302,0.15909524261951447,0.17809145152568817,0.03406749293208122,0.14140191674232483,0.2611670196056366,0.21570739150047302,0.2413906455039978,0.09398981928825378
),0.26259949803352356,0.16251085698604584,0.32298287749290466,0.28981655836105347,0.4961937665939331,0.2533121109008789,0.3267642855644226,0.08103939890861511,0.3326910734176636,0.3456730246543884,0.20574742555618286,0.13968472182750702,0.1352890133857727,0.10622264444828033,0.3680361211299896,0.3456730246543884,0.15237168967723846,0.42300865054130554
;,0.10986888408660889,0.05179762840270996,0.06663760542869568,0.06340043991804123,0.08403264731168747,-0.010179491713643074,0.0754367932677269,0.11752419918775558,0.092739537358284,0.09152708947658539,0.09533005207777023,0.0013738942798227072,0.01520480401813984,0.042547691613435745,0.054534342139959335,0.09152708947658539,0.11569859832525253,0.10349778085947037
james,0.20536290109157562,0.2225608378648758,0.2716909646987915,0.24554571509361267,0.21273121237754822,0.23610974848270416,0.2958067059516907,0.17352548241615295,0.1994210183620453,0.22481533885002136,0.15690402686595917,0.10924225300550461,0.04209970682859421,0.17387664318084717,0.18323110044002533,0.22481533885002136,0.15925109386444092,0.12139993160963058
watt,0.12468069046735764,0.1565241515636444,0.22183971107006073,0.28903016448020935,0.22779549658298492,0.173310324549675,0.20568017661571503,0.08704843372106552,0.14650258421897888,0.1903349757194519,0.08990231901407242,0.11344154179096222,0.09011603146791458,0.08497470617294312,0.21599632501602173,0.1903349757194519,0.12793804705142975,0.16354146599769592
(,0.2411840260028839,0.13703840970993042,0.3194602429866791,0.2816440165042877,0.4862271547317505,0.24109700322151184,0.2980341613292694,0.09854092448949814,0.3087427020072937,0.33289089798927307,0.21451304852962494,0.13850530982017517,0.13833679258823395,0.10810844600200653,0.35032153129577637,0.33289089798927307,0.15624505281448364,0.40561532974243164
mechanics,0.3135516941547394,0.1726195514202118,0.14689961075782776,0.4587388336658478,0.1544848382472992,0.39686721563339233,0.190043106675148,0.08294716477394104,0.19751228392124176,0.25626060366630554,0.14268910884857178,0.133734792470932,0.20631679892539978,0.1452125906944275,0.27608323097229004,0.25626060366630554,0.08682162314653397,0.15634238719940186
),0.26259949803352356,0.16251085698604584,0.32298287749290466,0.28981655836105347,0.4961937665939331,0.2533121109008789,0.3267642855644226,0.08103939890861511,0.3326910734176636,0.3456730246543884,0.20574742555618286,0.13968472182750702,0.1352890133857727,0.10622264444828033,0.3680361211299896,0.3456730246543884,0.15237168967723846,0.42300865054130554
;,0.10986888408660889,0.05179762840270996,0.06663760542869568,0.06340043991804123,0.08403264731168747,-0.010179491713643074,0.0754367932677269,0.11752419918775558,0.092739537358284,0.09152708947658539,0.09533005207777023,0.0013738942798227072,0.01520480401813984,0.042547691613435745,0.054534342139959335,0.09152708947658539,0.11569859832525253,0.10349778085947037
bramante,0.23055784404277802,0.26972171664237976,0.16642504930496216,0.2318083941936493,0.19308404624462128,0.29100650548934937,0.29197558760643005,0.15332777798175812,0.1649848073720932,0.18221262097358704,0.16350936889648438,0.3020012676715851,0.23021931946277618,0.29242265224456787,0.16950640082359314,0.18221262097358704,0.17344093322753906,0.2364172786474228
(,0.2411840260028839,0.13703840970993042,0.3194602429866791,0.2816440165042877,0.4862271547317505,0.24109700322151184,0.2980341613292694,0.09854092448949814,0.3087427020072937,0.33289089798927307,0.21451304852962494,0.13850530982017517,0.13833679258823395,0.10810844600200653,0.35032153129577637,0.33289089798927307,0.15624505281448364,0.40561532974243164
architecture,0.23286667466163635,0.24352280795574188,0.15064553916454315,0.27317869663238525,0.2369556725025177,0.29500192403793335,0.2264874130487442,0.11235246062278748,0.2624244689941406,0.24488379061222076,0.15353289246559143,0.2469882369041443,0.15452542901039124,0.2364693582057953,0.2756515443325043,0.24488379061222076,0.2689494788646698,0.14343059062957764
),0.26259949803352356,0.16251085698604584,0.32298287749290466,0.28981655836105347,0.4961937665939331,0.2533121109008789,0.3267642855644226,0.08103939890861511,0.3326910734176636,0.3456730246543884,0.20574742555618286,0.13968472182750702,0.1352890133857727,0.10622264444828033,0.3680361211299896,0.3456730246543884,0.15237168967723846,0.42300865054130554
;,0.10986888408660889,0.05179762840270996,0.06663760542869568,0.06340043991804123,0.08403264731168747,-0.010179491713643074,0.0754367932677269,0.11752419918775558,0.092739537358284,0.09152708947658539,0.09533005207777023,0.0013738942798227072,0.01520480401813984,0.042547691613435745,0.054534342139959335,0.09152708947658539,0.11569859832525253,0.10349778085947037
michelangelo,0.2171591967344284,0.3294931948184967,0.10048015415668488,0.17357105016708374,0.20936304330825806,0.2784920334815979,0.2559930086135864,0.2671067416667938,0.19959935545921326,0.1876763552427292,0.14296771585941315,0.2613687217235565,0.23270784318447113,0.2764964997768402,0.1672085076570511,0.1876763552427292,0.2298838198184967,0.19637954235076904
(,0.2411840260028839,0.13703840970993042,0.3194602429866791,0.2816440165042877,0.4862271547317505,0.24109700322151184,0.2980341613292694,0.09854092448949814,0.3087427020072937,0.33289089798927307,0.21451304852962494,0.13850530982017517,0.13833679258823395,0.10810844600200653,0.35032153129577637,0.33289089798927307,0.15624505281448364,0.40561532974243164
sculpture,0.16644549369812012,0.2895439565181732,0.082565076649189,0.16951164603233337,0.2538686692714691,0.23690493404865265,0.23845447599887848,0.3890068233013153,0.23036405444145203,0.23690329492092133,0.1371368169784546,0.4134419858455658,0.16660158336162567,0.3351876139640808,0.2746802270412445,0.23690329492092133,0.405792236328125,0.1571214497089386
),0.26259949803352356,0.16251085698604584,0.32298287749290466,0.28981655836105347,0.4961937665939331,0.2533121109008789,0.3267642855644226,0.08103939890861511,0.3326910734176636,0.3456730246543884,0.20574742555618286,0.13968472182750702,0.1352890133857727,0.10622264444828033,0.3680361211299896,0.3456730246543884,0.15237168967723846,0.42300865054130554
;,0.10986888408660889,0.05179762840270996,0.06663760542869568,0.06340043991804123,0.08403264731168747,-0.010179491713643074,0.0754367932677269,0.11752419918775558,0.092739537358284,0.09152708947658539,0.09533005207777023,0.0013738942798227072,0.01520480401813984,0.042547691613435745,0.054534342139959335,0.09152708947658539,0.11569859832525253,0.10349778085947037
titian,0.12173138558864594,0.2715264558792114,0.21077346801757812,0.21721164882183075,0.20992590487003326,0.3180045783519745,0.16094043850898743,0.3813912272453308,0.13040389120578766,0.1482429951429367,0.12000757455825806,0.24974708259105682,0.17288735508918762,0.2389283925294876,0.1816166192293167,0.1482429951429367,0.1950414478778839,0.19106589257717133
(,0.2411840260028839,0.13703840970993042,0.3194602429866791,0.2816440165042877,0.4862271547317505,0.24109700322151184,0.2980341613292694,0.09854092448949814,0.3087427020072937,0.33289089798927307,0.21451304852962494,0.13850530982017517,0.13833679258823395,0.10810844600200653,0.35032153129577637,0.33289089798927307,0.15624505281448364,0.40561532974243164
painting,0.24190671741962433,0.2941085696220398,0.1198619157075882,0.19675037264823914,0.21342292428016663,0.2347264140844345,0.22054141759872437,0.4058852791786194,0.22482578456401825,0.20519959926605225,0.08752981573343277,0.27997419238090515,0.15896077454090118,0.22977398335933685,0.22635287046432495,0.20519959926605225,0.3381798565387726,0.18062187731266022
),0.26259949803352356,0.16251085698604584,0.32298287749290466,0.28981655836105347,0.4961937665939331,0.2533121109008789,0.3267642855644226,0.08103939890861511,0.3326910734176636,0.3456730246543884,0.20574742555618286,0.13968472182750702,0.1352890133857727,0.10622264444828033,0.3680361211299896,0.3456730246543884,0.15237168967723846,0.42300865054130554
