,how,do,you,determine,the,acceleration,of,a,rope,when,two,people,are,pulling,it,?
net,0.15491610765457153,0.12734630703926086,0.20421908795833588,0.1354050487279892,0.17559128999710083,0.2544260621070862,0.15895754098892212,0.1262080818414688,0.23853841423988342,0.15201713144779205,0.12421218305826187,0.11061029881238937,0.14415161311626434,0.14957091212272644,0.11905452609062195,0.20179778337478638
force,0.16030928492546082,0.20164671540260315,0.1904318630695343,0.1822974979877472,0.2800885736942291,0.4348186254501343,0.27094775438308716,0.2451154738664627,0.199476957321167,0.24609562754631042,0.22581329941749573,0.16585877537727356,0.12981104850769043,0.33876746892929077,0.22565218806266785,0.1650998443365097
is,0.22544461488723755,0.30895981192588806,0.27113574743270874,0.31959035992622375,0.5823672413825989,0.21391066908836365,0.4854315221309662,0.658733606338501,0.1580323427915573,0.3471449911594391,0.2315155267715454,0.34254953265190125,0.5330929756164551,0.21662172675132751,0.6328473687171936,0.22961433231830597
the,0.33890387415885925,0.30239659547805786,0.30037742853164673,0.40889066457748413,1.0,0.29868006706237793,0.733189046382904,0.5829201340675354,0.21611380577087402,0.5091903209686279,0.43858039379119873,0.36838498711586,0.40399202704429626,0.29187607765197754,0.6251175999641418,0.22068053483963013
result,0.23323923349380493,0.23993156850337982,0.20850709080696106,0.32522493600845337,0.27778977155685425,0.3095833957195282,0.231380432844162,0.2767398953437805,0.11790594458580017,0.32054403424263,0.18018943071365356,0.1918027251958847,0.18835392594337463,0.147422656416893,0.21765680611133575,0.17218433320522308
of,0.2480744868516922,0.26150479912757874,0.1774725764989853,0.3512130081653595,0.733189046382904,0.27446165680885315,1.0,0.5052502155303955,0.10426803678274155,0.3757161796092987,0.37726253271102905,0.3251037895679474,0.39081433415412903,0.17518432438373566,0.38761502504348755,0.1826142966747284
adding,0.2682263255119324,0.3125384747982025,0.42372506856918335,0.3137848973274231,0.30152344703674316,0.280911922454834,0.26542913913726807,0.26839545369148254,0.2631942331790924,0.33394965529441833,0.2574206292629242,0.15321475267410278,0.319121778011322,0.2998192012310028,0.3076310455799103,0.2800346910953522
the,0.33890387415885925,0.30239659547805786,0.30037742853164673,0.40889066457748413,1.0,0.29868006706237793,0.733189046382904,0.5829201340675354,0.21611380577087402,0.5091903209686279,0.43858039379119873,0.36838498711586,0.40399202704429626,0.29187607765197754,0.6251175999641418,0.22068053483963013
two,0.2499001920223236,0.22086432576179504,0.24682119488716125,0.28338032960891724,0.43858039379119873,0.20574474334716797,0.37726253271102905,0.3289857804775238,0.2105904519557953,0.3743424117565155,1.0000001192092896,0.16884666681289673,0.46276170015335083,0.3016696572303772,0.28080877661705017,0.19645625352859497
force,0.16030928492546082,0.20164671540260315,0.1904318630695343,0.1822974979877472,0.2800885736942291,0.4348186254501343,0.27094775438308716,0.2451154738664627,0.199476957321167,0.24609562754631042,0.22581329941749573,0.16585877537727356,0.12981104850769043,0.33876746892929077,0.22565218806266785,0.1650998443365097
magnitudes,0.22680510580539703,0.2470235824584961,0.22287224233150482,0.24005812406539917,0.23559121787548065,0.3808281719684601,0.27507126331329346,0.212358757853508,0.07466442137956619,0.1800379455089569,0.2326050102710724,0.2372412532567978,0.280137300491333,0.15153929591178894,0.25078892707824707,0.18217898905277252
or,0.3378981947898865,0.39439281821250916,0.38538575172424316,0.3392714262008667,0.4174870550632477,0.2730647027492523,0.3792596757411957,0.48853766918182373,0.2857694625854492,0.417120099067688,0.3349444568157196,0.335800439119339,0.5374364256858826,0.31979939341545105,0.36389440298080444,0.32389625906944275
subtracting,0.3103545904159546,0.31324824690818787,0.35480228066444397,0.38529613614082336,0.26881611347198486,0.3691820204257965,0.23951049149036407,0.2688169479370117,0.2158312052488327,0.32114413380622864,0.33986276388168335,0.21317662298679352,0.29153701663017273,0.29609042406082153,0.2787782549858093,0.21487760543823242
one,0.3213292360305786,0.26478132605552673,0.3209226429462433,0.37501260638237,0.5514441132545471,0.2670617401599884,0.4999135136604309,0.4910551905632019,0.2655269503593445,0.38307374715805054,0.6288198232650757,0.2841606140136719,0.42537835240364075,0.2818061113357544,0.4284902811050415,0.2673267424106598
from,0.22939439117908478,0.20424067974090576,0.19235679507255554,0.1499401032924652,0.40150508284568787,0.12019623816013336,0.4249346852302551,0.322764128446579,0.16593582928180695,0.405669629573822,0.25732070207595825,0.30292633175849915,0.2674213647842407,0.2361166924238205,0.325604110956192,0.19969791173934937
the,0.33890387415885925,0.30239659547805786,0.30037742853164673,0.40889066457748413,1.0,0.29868006706237793,0.733189046382904,0.5829201340675354,0.21611380577087402,0.5091903209686279,0.43858039379119873,0.36838498711586,0.40399202704429626,0.29187607765197754,0.6251175999641418,0.22068053483963013
other,0.3591516315937042,0.34946969151496887,0.3380245268344879,0.2851087152957916,0.44152235984802246,0.22407588362693787,0.38583824038505554,0.2806335389614105,0.22626391053199768,0.34102705121040344,0.46609029173851013,0.39234280586242676,0.5932393670082092,0.33312398195266724,0.36282607913017273,0.24682199954986572
.,0.3287222981452942,0.3613996207714081,0.31283900141716003,0.323413223028183,0.5934505462646484,0.23019209504127502,0.5352458953857422,0.50484299659729,0.14656731486320496,0.475719153881073,0.3524959683418274,0.33118996024131775,0.3452940285205841,0.21244435012340546,0.5593622326850891,0.4130953550338745
,how,do,you,determine,the,acceleration,of,a,rope,when,two,people,are,pulling,it,?
for,0.3308170735836029,0.29510271549224854,0.31656414270401,0.3571944534778595,0.4739971458911896,0.23662486672401428,0.4185989499092102,0.44038116931915283,0.22035396099090576,0.43402108550071716,0.34734001755714417,0.24900002777576447,0.3895993232727051,0.2708468437194824,0.32171204686164856,0.264628142118454
example,0.39914554357528687,0.3745654821395874,0.3813398778438568,0.33151647448539734,0.3755223751068115,0.2947361171245575,0.3570667505264282,0.40234753489494324,0.21630585193634033,0.40509727597236633,0.2711022198200226,0.30246272683143616,0.4108889698982239,0.30023592710494995,0.33693674206733704,0.30374911427497864
",",0.22659391164779663,0.3283645510673523,0.3199685513973236,0.2144405096769333,0.4933079481124878,0.22419989109039307,0.4946078956127167,0.427140474319458,0.14652971923351288,0.36674630641937256,0.35859420895576477,0.36644625663757324,0.4062570035457611,0.19414186477661133,0.48329564929008484,0.31091248989105225
if,0.4917012155056,0.4196736514568329,0.5704099535942078,0.49447762966156006,0.33724796772003174,0.3079981803894043,0.2557544410228729,0.41272827982902527,0.25959673523902893,0.5608453154563904,0.24792033433914185,0.2449760138988495,0.32547882199287415,0.3142246603965759,0.35967332124710083,0.4441644251346588
you,0.5127037167549133,0.4814927875995636,0.9999999403953552,0.3579559326171875,0.30037742853164673,0.27998653054237366,0.1774725764989853,0.334549218416214,0.23546186089515686,0.340933620929718,0.24682119488716125,0.320968896150589,0.3272087574005127,0.24879463016986847,0.3833105266094208,0.5839095711708069
know,0.5771927833557129,0.5445996522903442,0.6211107969284058,0.403450608253479,0.31593990325927734,0.23070470988750458,0.24288669228553772,0.3143780827522278,0.20013019442558289,0.3669854700565338,0.2297418862581253,0.3244270980358124,0.35463452339172363,0.28231146931648254,0.4025348722934723,0.5287392735481262
that,0.557814359664917,0.44533252716064453,0.4862920045852661,0.41576048731803894,0.5473989248275757,0.31081846356391907,0.41498205065727234,0.47537946701049805,0.24093900620937347,0.5860282182693481,0.3858162462711334,0.3621441423892975,0.45265161991119385,0.3591305911540985,0.5921133160591125,0.32716336846351624
two,0.2499001920223236,0.22086432576179504,0.24682119488716125,0.28338032960891724,0.43858039379119873,0.20574474334716797,0.37726253271102905,0.3289857804775238,0.2105904519557953,0.3743424117565155,1.0000001192092896,0.16884666681289673,0.46276170015335083,0.3016696572303772,0.28080877661705017,0.19645625352859497
people,0.2932034730911255,0.2961650788784027,0.320968896150589,0.16373427212238312,0.36838498711586,0.15573658049106598,0.3251037895679474,0.3483705520629883,0.13932007551193237,0.260394424200058,0.16884666681289673,1.0000001192092896,0.385090708732605,0.15584641695022583,0.3940119743347168,0.23739641904830933
are,0.311818927526474,0.41111594438552856,0.3272087574005127,0.3171437084674835,0.40399202704429626,0.19136610627174377,0.39081433415412903,0.265255331993103,0.14990192651748657,0.29873907566070557,0.46276170015335083,0.385090708732605,1.0,0.2545705735683441,0.3617996573448181,0.24591213464736938
pulling,0.3158422112464905,0.2507074475288391,0.24879463016986847,0.21651527285575867,0.29187607765197754,0.3412054777145386,0.17518432438373566,0.2733502984046936,0.452653169631958,0.38043132424354553,0.3016696572303772,0.15584641695022583,0.2545705735683441,1.0000001192092896,0.241305410861969,0.17092806100845337
on,0.32655060291290283,0.3025321364402771,0.28820139169692993,0.24903137981891632,0.5107308030128479,0.19412635266780853,0.3966929316520691,0.3848365545272827,0.20966370403766632,0.37706470489501953,0.3205535411834717,0.2559742033481598,0.268924742937088,0.26137951016426086,0.4529881477355957,0.2714994251728058
the,0.33890387415885925,0.30239659547805786,0.30037742853164673,0.40889066457748413,1.0,0.29868006706237793,0.733189046382904,0.5829201340675354,0.21611380577087402,0.5091903209686279,0.43858039379119873,0.36838498711586,0.40399202704429626,0.29187607765197754,0.6251175999641418,0.22068053483963013
same,0.28913575410842896,0.3155553936958313,0.32393884658813477,0.3777610957622528,0.4583131968975067,0.2526702880859375,0.3808329105377197,0.4048157036304474,0.18890614807605743,0.37020012736320496,0.45866870880126953,0.22652654349803925,0.3446533679962158,0.2910636067390442,0.3616943955421448,0.22649677097797394
rope,0.24260489642620087,0.1506478190422058,0.23546186089515686,0.18193970620632172,0.21611380577087402,0.27531319856643677,0.10426803678274155,0.2332511991262436,1.0000001192092896,0.24677880108356476,0.2105904519557953,0.13932007551193237,0.14990192651748657,0.452653169631958,0.1883450746536255,0.13232305645942688
with,0.3525622487068176,0.23744353652000427,0.307061105966568,0.3321331739425659,0.4223487675189972,0.18795186281204224,0.41827285289764404,0.3783375024795532,0.19223006069660187,0.5075214505195618,0.4333336651325226,0.20958639681339264,0.38996943831443787,0.2947922945022583,0.3369046747684479,0.2433311939239502
known,0.16194356977939606,0.23082251846790314,0.12979857623577118,0.18492725491523743,0.3624623417854309,0.14070183038711548,0.35814476013183594,0.30882248282432556,0.12629443407058716,0.1836930811405182,0.20766764879226685,0.13246847689151764,0.26720109581947327,0.16003714501857758,0.2640952467918396,0.18314571678638458
magnitudes,0.22680510580539703,0.2470235824584961,0.22287224233150482,0.24005812406539917,0.23559121787548065,0.3808281719684601,0.27507126331329346,0.212358757853508,0.07466442137956619,0.1800379455089569,0.2326050102710724,0.2372412532567978,0.280137300491333,0.15153929591178894,0.25078892707824707,0.18217898905277252
of,0.2480744868516922,0.26150479912757874,0.1774725764989853,0.3512130081653595,0.733189046382904,0.27446165680885315,1.0,0.5052502155303955,0.10426803678274155,0.3757161796092987,0.37726253271102905,0.3251037895679474,0.39081433415412903,0.17518432438373566,0.38761502504348755,0.1826142966747284
force,0.16030928492546082,0.20164671540260315,0.1904318630695343,0.1822974979877472,0.2800885736942291,0.4348186254501343,0.27094775438308716,0.2451154738664627,0.199476957321167,0.24609562754631042,0.22581329941749573,0.16585877537727356,0.12981104850769043,0.33876746892929077,0.22565218806266785,0.1650998443365097
but,0.43101516366004944,0.4077886939048767,0.43871891498565674,0.3778842091560364,0.4859698414802551,0.24044246971607208,0.39942997694015503,0.44750767946243286,0.19901344180107117,0.5599016547203064,0.39381086826324463,0.2892884612083435,0.47990062832832336,0.29492318630218506,0.5299214720726013,0.27921953797340393
you,0.5127037167549133,0.4814927875995636,0.9999999403953552,0.3579559326171875,0.30037742853164673,0.27998653054237366,0.1774725764989853,0.334549218416214,0.23546186089515686,0.340933620929718,0.24682119488716125,0.320968896150589,0.3272087574005127,0.24879463016986847,0.3833105266094208,0.5839095711708069
do,0.40287578105926514,1.0,0.4814927875995636,0.3046877682209015,0.30239659547805786,0.22551968693733215,0.26150479912757874,0.26237669587135315,0.1506478190422058,0.28572237491607666,0.22086432576179504,0.2961650788784027,0.41111594438552856,0.2507074475288391,0.337066113948822,0.4093979299068451
not,0.4869767427444458,0.6619802713394165,0.49501559138298035,0.43953919410705566,0.4310511648654938,0.2562482953071594,0.3307090103626251,0.3791346549987793,0.16895490884780884,0.4799930453300476,0.2686237692832947,0.28395727276802063,0.46186959743499756,0.22179529070854187,0.4651523232460022,0.41942933201789856
know,0.5771927833557129,0.5445996522903442,0.6211107969284058,0.403450608253479,0.31593990325927734,0.23070470988750458,0.24288669228553772,0.3143780827522278,0.20013019442558289,0.3669854700565338,0.2297418862581253,0.3244270980358124,0.35463452339172363,0.28231146931648254,0.4025348722934723,0.5287392735481262
which,0.4852597713470459,0.31153854727745056,0.3689880967140198,0.39783817529678345,0.6521818041801453,0.32829856872558594,0.5011631846427917,0.56894451379776,0.24405650794506073,0.572554349899292,0.4674137234687805,0.29092222452163696,0.42922598123550415,0.35570597648620605,0.616637647151947,0.25814583897590637
direction,0.25684070587158203,0.18628260493278503,0.21757102012634277,0.18323980271816254,0.28851455450057983,0.4301958382129669,0.18922415375709534,0.22025705873966217,0.3210012912750244,0.21485374867916107,0.2607904374599457,0.08558622002601624,0.16355663537979126,0.3682287335395813,0.2525825798511505,0.10739318281412125
either,0.35004037618637085,0.3592597544193268,0.4066419303417206,0.3803183138370514,0.3795609474182129,0.2167700082063675,0.24225673079490662,0.40784984827041626,0.3044004440307617,0.38302552700042725,0.3665056526660919,0.211298406124115,0.4060882031917572,0.28856343030929565,0.3548150360584259,0.31498292088508606
person,0.37843647599220276,0.2984497845172882,0.4296313524246216,0.34747910499572754,0.3487054407596588,0.2445620894432068,0.27674683928489685,0.4078793525695801,0.2840067148208618,0.3738875091075897,0.19271370768547058,0.4672341048717499,0.2964897155761719,0.2633858621120453,0.35048896074295044,0.324093222618103
is,0.22544461488723755,0.30895981192588806,0.27113574743270874,0.31959035992622375,0.5823672413825989,0.21391066908836365,0.4854315221309662,0.658733606338501,0.1580323427915573,0.3471449911594391,0.2315155267715454,0.34254953265190125,0.5330929756164551,0.21662172675132751,0.6328473687171936,0.22961433231830597
pulling,0.3158422112464905,0.2507074475288391,0.24879463016986847,0.21651527285575867,0.29187607765197754,0.3412054777145386,0.17518432438373566,0.2733502984046936,0.452653169631958,0.38043132424354553,0.3016696572303772,0.15584641695022583,0.2545705735683441,1.0000001192092896,0.241305410861969,0.17092806100845337
",",0.22659391164779663,0.3283645510673523,0.3199685513973236,0.2144405096769333,0.4933079481124878,0.22419989109039307,0.4946078956127167,0.427140474319458,0.14652971923351288,0.36674630641937256,0.35859420895576477,0.36644625663757324,0.4062570035457611,0.19414186477661133,0.48329564929008484,0.31091248989105225
it,0.36714982986450195,0.337066113948822,0.3833105266094208,0.2899050712585449,0.6251175999641418,0.2706873416900635,0.38761502504348755,0.5452592968940735,0.1883450746536255,0.4775012135505676,0.28080877661705017,0.3940119743347168,0.3617996573448181,0.241305410861969,0.9999999403953552,0.25732165575027466
is,0.22544461488723755,0.30895981192588806,0.27113574743270874,0.31959035992622375,0.5823672413825989,0.21391066908836365,0.4854315221309662,0.658733606338501,0.1580323427915573,0.3471449911594391,0.2315155267715454,0.34254953265190125,0.5330929756164551,0.21662172675132751,0.6328473687171936,0.22961433231830597
impossible,0.39383742213249207,0.32977673411369324,0.3470485210418701,0.34873664379119873,0.22988329827785492,0.29086703062057495,0.2370135635137558,0.2736610472202301,0.21527528762817383,0.27655836939811707,0.18504410982131958,0.22271786630153656,0.2151963859796524,0.21426229178905487,0.3073744475841522,0.2244972586631775
to,0.44169697165489197,0.38876664638519287,0.4194425344467163,0.4076496958732605,0.535392165184021,0.2787705063819885,0.41548454761505127,0.45503583550453186,0.2459646612405777,0.5423505902290344,0.3343428373336792,0.37275731563568115,0.3504326641559601,0.2834724187850952,0.513711154460907,0.29463258385658264
determine,0.40512213110923767,0.3046877682209015,0.3579559326171875,1.0,0.40889066457748413,0.327766090631485,0.3512130081653595,0.3650607168674469,0.18193970620632172,0.33082038164138794,0.28338032960891724,0.16373427212238312,0.3171437084674835,0.21651527285575867,0.2899050712585449,0.2943372130393982
what,0.6468034982681274,0.4609605669975281,0.5529524087905884,0.39403316378593445,0.42745697498321533,0.2983599901199341,0.33290785551071167,0.3320399522781372,0.1778765171766281,0.4700249433517456,0.23363454639911652,0.32444337010383606,0.29724663496017456,0.30354043841362,0.45803478360176086,0.5051238536834717
the,0.33890387415885925,0.30239659547805786,0.30037742853164673,0.40889066457748413,1.0,0.29868006706237793,0.733189046382904,0.5829201340675354,0.21611380577087402,0.5091903209686279,0.43858039379119873,0.36838498711586,0.40399202704429626,0.29187607765197754,0.6251175999641418,0.22068053483963013
acceleration,0.29385942220687866,0.22551968693733215,0.27998653054237366,0.327766090631485,0.29868006706237793,1.0,0.27446165680885315,0.21804127097129822,0.27531319856643677,0.2264668345451355,0.20574474334716797,0.15573658049106598,0.19136610627174377,0.3412054777145386,0.2706873416900635,0.16905567049980164
of,0.2480744868516922,0.26150479912757874,0.1774725764989853,0.3512130081653595,0.733189046382904,0.27446165680885315,1.0,0.5052502155303955,0.10426803678274155,0.3757161796092987,0.37726253271102905,0.3251037895679474,0.39081433415412903,0.17518432438373566,0.38761502504348755,0.1826142966747284
the,0.33890387415885925,0.30239659547805786,0.30037742853164673,0.40889066457748413,1.0,0.29868006706237793,0.733189046382904,0.5829201340675354,0.21611380577087402,0.5091903209686279,0.43858039379119873,0.36838498711586,0.40399202704429626,0.29187607765197754,0.6251175999641418,0.22068053483963013
rope,0.24260489642620087,0.1506478190422058,0.23546186089515686,0.18193970620632172,0.21611380577087402,0.27531319856643677,0.10426803678274155,0.2332511991262436,1.0000001192092896,0.24677880108356476,0.2105904519557953,0.13932007551193237,0.14990192651748657,0.452653169631958,0.1883450746536255,0.13232305645942688
will,0.41543328762054443,0.4303531050682068,0.5448974967002869,0.40562912821769714,0.3635469079017639,0.3207627534866333,0.2473582625389099,0.3401327431201935,0.20686683058738708,0.42625120282173157,0.2761363387107849,0.18646106123924255,0.39387544989585876,0.2929588258266449,0.33041369915008545,0.35046905279159546
be,0.4158933162689209,0.36575672030448914,0.4713827073574066,0.43451228737831116,0.4248143136501312,0.2744441330432892,0.33904364705085754,0.39883795380592346,0.2530759274959564,0.4451393485069275,0.28515341877937317,0.2593584358692169,0.5556803941726685,0.22976453602313995,0.5203388929367065,0.3324260413646698
.,0.3287222981452942,0.3613996207714081,0.31283900141716003,0.323413223028183,0.5934505462646484,0.23019209504127502,0.5352458953857422,0.50484299659729,0.14656731486320496,0.475719153881073,0.3524959683418274,0.33118996024131775,0.3452940285205841,0.21244435012340546,0.5593622326850891,0.4130953550338745
