,what,type,of,compounds,such,as,acetone,",",contain,oxygen,?
dioxane,0.277608722448349,0.204401895403862,0.28695738315582275,0.40360593795776367,0.21616432070732117,0.24142272770404816,0.5245979428291321,0.2724480628967285,0.2798163592815399,0.5356675982475281,0.19835548102855682
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.20700839161872864,0.39626169204711914,0.48816442489624023,0.19768036901950836,1.0000001192092896,0.24384500086307526,0.21812842786312103,0.31091248989105225
ethyl,0.1707964837551117,0.14078134298324585,0.13974657654762268,0.5833929181098938,0.21339061856269836,0.25561028718948364,0.634722888469696,0.18146340548992157,0.33743059635162354,0.48005345463752747,0.17324943840503693
acetate,0.18460769951343536,0.18635588884353638,0.18793383240699768,0.6746609210968018,0.2691875100135803,0.23351460695266724,0.7853394746780396,0.23533500730991364,0.33923864364624023,0.5113779306411743,0.1785527765750885
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.20700839161872864,0.39626169204711914,0.48816442489624023,0.19768036901950836,1.0000001192092896,0.24384500086307526,0.21812842786312103,0.31091248989105225
dmf,0.35518592596054077,0.26677823066711426,0.21352751553058624,0.32243749499320984,0.2656177878379822,0.29921117424964905,0.3566311299800873,0.29261302947998047,0.24623994529247284,0.3148125410079956,0.3442285656929016
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.20700839161872864,0.39626169204711914,0.48816442489624023,0.19768036901950836,1.0000001192092896,0.24384500086307526,0.21812842786312103,0.31091248989105225
dmso,0.19318963587284088,0.14516906440258026,0.1926659196615219,0.1968299150466919,0.13050395250320435,0.23296938836574554,0.2525695562362671,0.276548832654953,0.13300074636936188,0.17681138217449188,0.20018182694911957
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.20700839161872864,0.39626169204711914,0.48816442489624023,0.19768036901950836,1.0000001192092896,0.24384500086307526,0.21812842786312103,0.31091248989105225
acetic,0.22059457004070282,0.20942075550556183,0.20075206458568573,0.6358369588851929,0.29562118649482727,0.24031227827072144,0.7650423049926758,0.20384958386421204,0.3295426368713379,0.5156851410865784,0.1751195192337036
acid,0.16500361263751984,0.23310840129852295,0.1909172534942627,0.5432142615318298,0.2518812417984009,0.18237580358982086,0.5822988748550415,0.20251032710075378,0.2968478798866272,0.4614868462085724,0.1556670069694519
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.20700839161872864,0.39626169204711914,0.48816442489624023,0.19768036901950836,1.0000001192092896,0.24384500086307526,0.21812842786312103,0.31091248989105225
and,0.31309178471565247,0.16898801922798157,0.5116966962814331,0.25433242321014404,0.44540345668792725,0.49487000703811646,0.1770493984222412,0.6633074283599854,0.3066939413547516,0.22261030972003937,0.20544172823429108
formic,0.1762685775756836,0.24261054396629333,0.37582075595855713,0.456268846988678,0.2847822606563568,0.2734110951423645,0.38099804520606995,0.30898264050483704,0.371768981218338,0.3372289538383484,0.16498689353466034
acid,0.16500361263751984,0.23310840129852295,0.1909172534942627,0.5432142615318298,0.2518812417984009,0.18237580358982086,0.5822988748550415,0.20251032710075378,0.2968478798866272,0.4614868462085724,0.1556670069694519
.,0.3567904531955719,0.23195341229438782,0.5352458953857422,0.23886778950691223,0.3298943042755127,0.515582263469696,0.27411043643951416,0.6812511086463928,0.22565869987010956,0.2554275095462799,0.4130953550338745
