,what,'s,the,name,of,where,the,rhine,branches,off,near,dordrecht,?
join,0.22255058586597443,0.05582774803042412,0.3205963969230652,0.1758871078491211,0.24810034036636353,0.2848043143749237,0.3205963969230652,0.18185020983219147,0.20673604309558868,0.19766075909137726,0.1963144838809967,0.13503623008728027,0.13127188384532928
the,0.42745697498321533,-0.01540423184633255,1.0,0.3171212375164032,0.733189046382904,0.5003893971443176,1.0,0.30735138058662415,0.3295007646083832,0.2773582935333252,0.2879819869995117,0.2520485818386078,0.22068053483963013
lek,0.05934940651059151,0.05543556809425354,0.17809559404850006,0.1382184624671936,0.12710711359977722,0.09128709882497787,0.17809559404850006,0.2286171168088913,0.07056749612092972,0.09216984361410141,0.11667964607477188,0.3254757523536682,0.12949015200138092
",",0.3087472915649414,-0.0016132977325469255,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.3149496018886566,0.4933079481124878,0.167837992310524,0.24196526408195496,0.26180344820022583,0.3141826391220093,0.23615431785583496,0.31091248989105225
near,0.19414293766021729,-0.09597858041524887,0.2879819869995117,0.18651308119297028,0.2651676535606384,0.4188554286956787,0.2879819869995117,0.2615382969379425,0.09907662868499756,0.31311264634132385,1.0000001192092896,0.21156765520572662,0.10734958201646805
the,0.42745697498321533,-0.01540423184633255,1.0,0.3171212375164032,0.733189046382904,0.5003893971443176,1.0,0.30735138058662415,0.3295007646083832,0.2773582935333252,0.2879819869995117,0.2520485818386078,0.22068053483963013
village,0.20210839807987213,-0.006751830689609051,0.2579529881477356,0.18061859905719757,0.1866021603345871,0.2085874229669571,0.2579529881477356,0.20514971017837524,0.09172400087118149,0.13864625990390778,0.34307214617729187,0.21672900021076202,0.040922991931438446
of,0.33290785551071167,-0.03817026689648628,0.733189046382904,0.24075818061828613,1.0,0.38066378235816956,0.733189046382904,0.2548927664756775,0.3017720878124237,0.20023372769355774,0.2651676535606384,0.22901378571987152,0.1826142966747284
kinderdijk,0.29035207629203796,0.0013407127698883414,0.30183637142181396,0.1745653748512268,0.26150640845298767,0.27174150943756104,0.30183637142181396,0.517152726650238,0.22382304072380066,0.25534552335739136,0.26969194412231445,0.5142540335655212,0.29934337735176086
",",0.3087472915649414,-0.0016132977325469255,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.3149496018886566,0.4933079481124878,0.167837992310524,0.24196526408195496,0.26180344820022583,0.3141826391220093,0.23615431785583496,0.31091248989105225
to,0.455847829580307,0.03782717138528824,0.535392165184021,0.27806994318962097,0.41548454761505127,0.47735077142715454,0.535392165184021,0.1736302673816681,0.18054959177970886,0.3533020317554474,0.2456841915845871,0.1833670288324356,0.29463258385658264
form,0.15868011116981506,0.07059726119041443,0.29286009073257446,0.2751023769378662,0.29600051045417786,0.25177764892578125,0.29286009073257446,0.1300014853477478,0.20168399810791016,0.15452256798744202,0.10477729886770248,0.17703860998153687,0.1463010311126709
the,0.42745697498321533,-0.01540423184633255,1.0,0.3171212375164032,0.733189046382904,0.5003893971443176,1.0,0.30735138058662415,0.3295007646083832,0.2773582935333252,0.2879819869995117,0.2520485818386078,0.22068053483963013
nieuwe,0.10837244242429733,0.0795578584074974,0.18349426984786987,0.16110195219516754,0.18736444413661957,0.19518692791461945,0.18349426984786987,0.37413492798805237,0.19108428061008453,0.13633371889591217,0.29509449005126953,0.5340191125869751,0.10812246054410934
maas,0.13124726712703705,0.09073525667190552,0.1690772920846939,0.08169931173324585,0.11708027124404907,0.12303487211465836,0.1690772920846939,0.47772017121315,0.21445314586162567,0.07239346951246262,0.21930129826068878,0.5699360966682434,0.1508096158504486
;,0.10986888408660889,0.006909397430717945,0.09152708947658539,0.01776505447924137,0.054534342139959335,-0.020392686128616333,0.09152708947658539,0.029798196628689766,0.10740149021148682,-0.01772332936525345,-0.12607239186763763,-0.013549461960792542,0.10349778085947037
then,0.4072686731815338,0.010921895503997803,0.4297412931919098,0.2490658462047577,0.2937326431274414,0.5403340458869934,0.4297412931919098,0.18961727619171143,0.19146250188350677,0.3440046012401581,0.25637924671173096,0.20672135055065155,0.2884598970413208
flows,0.14294633269309998,-0.07951530814170837,0.32405155897140503,0.20016266405582428,0.25574392080307007,0.23452386260032654,0.32405155897140503,0.2871347963809967,0.23848752677440643,0.13689075410366058,0.39984533190727234,0.177100270986557,0.11636040359735489
past,0.3538547456264496,0.028495052829384804,0.2747827172279358,0.15083761513233185,0.27417802810668945,0.30310556292533875,0.2747827172279358,0.16504746675491333,0.12843310832977295,0.19285693764686584,0.15701748430728912,0.19205470383167267,0.2598046660423279
rotterdam,0.11243750900030136,0.0838007926940918,0.22153283655643463,0.08647104352712631,0.16943359375,0.20951880514621735,0.22153283655643463,0.39212653040885925,0.07544947415590286,0.11574950814247131,0.21608632802963257,0.5758165121078491,0.10616995394229889
and,0.31309178471565247,0.06895173341035843,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.43859338760375977,0.5171257257461548,0.22029656171798706,0.2934940755367279,0.2800697982311249,0.25046437978744507,0.18592527508735657,0.20544172823429108
continues,0.27419164776802063,-0.00785186979919672,0.3452514410018921,0.16310866177082062,0.2937655746936798,0.23521186411380768,0.3452514410018921,0.1559833437204361,0.2378227859735489,0.2412184625864029,0.17368187010288239,0.14135222136974335,0.13186512887477875
via,0.16736915707588196,-0.009976539760828018,0.23979412019252777,0.13969911634922028,0.1293322592973709,0.2922906279563904,0.23979412019252777,0.10537445545196533,0.13018187880516052,0.1626349687576294,0.1861148178577423,0.16963718831539154,0.19443516433238983
het,0.12326420843601227,0.1315382570028305,0.08673298358917236,0.12264947593212128,0.11657174676656723,0.13453742861747742,0.08673298358917236,0.26335567235946655,0.14081315696239471,0.05207902193069458,0.11575843393802643,0.3881886601448059,0.1591106653213501
scheur,0.1868724375963211,0.07554860413074493,0.22837476432323456,0.16438908874988556,0.19196487963199615,0.11867165565490723,0.22837476432323456,0.37036314606666565,0.09490477293729782,0.11107899248600006,0.1303596943616867,0.35637572407722473,0.23432530462741852
and,0.31309178471565247,0.06895173341035843,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.43859338760375977,0.5171257257461548,0.22029656171798706,0.2934940755367279,0.2800697982311249,0.25046437978744507,0.18592527508735657,0.20544172823429108
the,0.42745697498321533,-0.01540423184633255,1.0,0.3171212375164032,0.733189046382904,0.5003893971443176,1.0,0.30735138058662415,0.3295007646083832,0.2773582935333252,0.2879819869995117,0.2520485818386078,0.22068053483963013
nieuwe,0.10837244242429733,0.0795578584074974,0.18349426984786987,0.16110195219516754,0.18736444413661957,0.19518692791461945,0.18349426984786987,0.37413492798805237,0.19108428061008453,0.13633371889591217,0.29509449005126953,0.5340191125869751,0.10812246054410934
waterweg,0.07600073516368866,0.05546116083860397,0.27384740114212036,0.15586794912815094,0.2151135355234146,0.18325138092041016,0.27384740114212036,0.3971843719482422,0.21378622949123383,0.16092468798160553,0.3132198452949524,0.39811235666275024,0.10043488442897797
",",0.3087472915649414,-0.0016132977325469255,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.3149496018886566,0.4933079481124878,0.167837992310524,0.24196526408195496,0.26180344820022583,0.3141826391220093,0.23615431785583496,0.31091248989105225
to,0.455847829580307,0.03782717138528824,0.535392165184021,0.27806994318962097,0.41548454761505127,0.47735077142715454,0.535392165184021,0.1736302673816681,0.18054959177970886,0.3533020317554474,0.2456841915845871,0.1833670288324356,0.29463258385658264
the,0.42745697498321533,-0.01540423184633255,1.0,0.3171212375164032,0.733189046382904,0.5003893971443176,1.0,0.30735138058662415,0.3295007646083832,0.2773582935333252,0.2879819869995117,0.2520485818386078,0.22068053483963013
north,0.18673177063465118,0.06196961551904678,0.36298373341560364,0.18302021920681,0.3604778051376343,0.23586879670619965,0.36298373341560364,0.3832572400569916,0.18927013874053955,0.20367684960365295,0.39731860160827637,0.30727893114089966,0.11829731613397598
sea,0.19525039196014404,0.05089695379137993,0.30363768339157104,0.13367435336112976,0.2707739472389221,0.18630823493003845,0.30363768339157104,0.17523105442523956,0.1466914266347885,0.2285022884607315,0.2699112892150879,0.21610437333583832,0.15551945567131042
.,0.3567904531955719,-0.003708066651597619,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.41390106081962585,0.5934505462646484,0.2089352011680603,0.20754438638687134,0.2869674861431122,0.2532462477684021,0.23538736999034882,0.4130953550338745
,what,'s,the,name,of,where,the,rhine,branches,off,near,dordrecht,?
the,0.42745697498321533,-0.01540423184633255,1.0,0.3171212375164032,0.733189046382904,0.5003893971443176,1.0,0.30735138058662415,0.3295007646083832,0.2773582935333252,0.2879819869995117,0.2520485818386078,0.22068053483963013
oude,0.14733420312404633,0.08878268301486969,0.18701069056987762,0.1311550885438919,0.19248037040233612,0.16254040598869324,0.18701069056987762,0.44803887605667114,0.2361564338207245,0.05267622321844101,0.2654895484447479,0.5326576828956604,0.12360787391662598
maas,0.13124726712703705,0.09073525667190552,0.1690772920846939,0.08169931173324585,0.11708027124404907,0.12303487211465836,0.1690772920846939,0.47772017121315,0.21445314586162567,0.07239346951246262,0.21930129826068878,0.5699360966682434,0.1508096158504486
branches,0.1727389693260193,-0.02215227670967579,0.3295007646083832,0.08715306222438812,0.3017720878124237,0.22343923151493073,0.3295007646083832,0.2012234777212143,1.0000001192092896,0.15910378098487854,0.09907662868499756,0.17593982815742493,0.12858285009860992
off,0.2350364625453949,-0.017884694039821625,0.2773582935333252,0.15119491517543793,0.20023372769355774,0.30548539757728577,0.2773582935333252,0.11849353462457657,0.15910378098487854,1.0,0.31311264634132385,0.08646385371685028,0.12937544286251068
",",0.3087472915649414,-0.0016132977325469255,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.3149496018886566,0.4933079481124878,0.167837992310524,0.24196526408195496,0.26180344820022583,0.3141826391220093,0.23615431785583496,0.31091248989105225
near,0.19414293766021729,-0.09597858041524887,0.2879819869995117,0.18651308119297028,0.2651676535606384,0.4188554286956787,0.2879819869995117,0.2615382969379425,0.09907662868499756,0.31311264634132385,1.0000001192092896,0.21156765520572662,0.10734958201646805
dordrecht,0.19443129003047943,0.0444185771048069,0.2520485818386078,0.09753219783306122,0.22901378571987152,0.20505620539188385,0.2520485818386078,0.4383080005645752,0.17593982815742493,0.08646385371685028,0.21156765520572662,0.9999999403953552,0.10510542243719101
",",0.3087472915649414,-0.0016132977325469255,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.3149496018886566,0.4933079481124878,0.167837992310524,0.24196526408195496,0.26180344820022583,0.3141826391220093,0.23615431785583496,0.31091248989105225
farther,0.2859934866428375,0.027898669242858887,0.34515607357025146,0.1879376620054245,0.23227694630622864,0.3719709813594818,0.34515607357025146,0.3008689880371094,0.201078861951828,0.2791840732097626,0.32117730379104614,0.21422487497329712,0.08294608443975449
down,0.26226112246513367,-0.0948290154337883,0.3325848877429962,0.08997663855552673,0.23279321193695068,0.2914401888847351,0.3325848877429962,0.18172766268253326,0.23248916864395142,0.3791579008102417,0.19908320903778076,0.05044811591506004,0.13836295902729034
rejoining,0.22583653032779694,0.07069864869117737,0.3589659631252289,0.16207458078861237,0.24773864448070526,0.2881990075111389,0.3589659631252289,0.2514364421367645,0.22789962589740753,0.2828483283519745,0.1670694798231125,0.22548680007457733,0.11493072658777237
the,0.42745697498321533,-0.01540423184633255,1.0,0.3171212375164032,0.733189046382904,0.5003893971443176,1.0,0.30735138058662415,0.3295007646083832,0.2773582935333252,0.2879819869995117,0.2520485818386078,0.22068053483963013
nieuwe,0.10837244242429733,0.0795578584074974,0.18349426984786987,0.16110195219516754,0.18736444413661957,0.19518692791461945,0.18349426984786987,0.37413492798805237,0.19108428061008453,0.13633371889591217,0.29509449005126953,0.5340191125869751,0.10812246054410934
maas,0.13124726712703705,0.09073525667190552,0.1690772920846939,0.08169931173324585,0.11708027124404907,0.12303487211465836,0.1690772920846939,0.47772017121315,0.21445314586162567,0.07239346951246262,0.21930129826068878,0.5699360966682434,0.1508096158504486
to,0.455847829580307,0.03782717138528824,0.535392165184021,0.27806994318962097,0.41548454761505127,0.47735077142715454,0.535392165184021,0.1736302673816681,0.18054959177970886,0.3533020317554474,0.2456841915845871,0.1833670288324356,0.29463258385658264
form,0.15868011116981506,0.07059726119041443,0.29286009073257446,0.2751023769378662,0.29600051045417786,0.25177764892578125,0.29286009073257446,0.1300014853477478,0.20168399810791016,0.15452256798744202,0.10477729886770248,0.17703860998153687,0.1463010311126709
het,0.12326420843601227,0.1315382570028305,0.08673298358917236,0.12264947593212128,0.11657174676656723,0.13453742861747742,0.08673298358917236,0.26335567235946655,0.14081315696239471,0.05207902193069458,0.11575843393802643,0.3881886601448059,0.1591106653213501
scheur,0.1868724375963211,0.07554860413074493,0.22837476432323456,0.16438908874988556,0.19196487963199615,0.11867165565490723,0.22837476432323456,0.37036314606666565,0.09490477293729782,0.11107899248600006,0.1303596943616867,0.35637572407722473,0.23432530462741852
.,0.3567904531955719,-0.003708066651597619,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.41390106081962585,0.5934505462646484,0.2089352011680603,0.20754438638687134,0.2869674861431122,0.2532462477684021,0.23538736999034882,0.4130953550338745
