,what,is,the,super,bowl,program,called,that,gives,local,companies,business,opportunities,for,the,super,bowl,?
lesbian,0.1944192498922348,0.16836071014404297,0.18838512897491455,0.04885464906692505,0.09783271700143814,0.1817663460969925,0.19163693487644196,0.29170849919319153,0.09532498568296432,0.19950275123119354,0.1650332808494568,0.20090948045253754,0.23657388985157013,0.20077435672283173,0.18838512897491455,0.04885464906692505,0.09783271700143814,0.1751367151737213
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.17760658264160156,0.26549121737480164,0.4137537479400635,0.24490056931972504,0.20673875510692596,0.28041911125183105,0.2952407896518707,0.22871766984462738,0.4464869201183319,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
gay,0.18720343708992004,0.13343872129917145,0.21040017902851105,0.10622723400592804,0.14370101690292358,0.1498948037624359,0.19114194810390472,0.2595752775669098,0.02894151583313942,0.15846438705921173,0.1685924232006073,0.19495509564876556,0.18952618539333344,0.19833384454250336,0.21040017902851105,0.10622723400592804,0.14370101690292358,0.19433937966823578
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.17760658264160156,0.26549121737480164,0.4137537479400635,0.24490056931972504,0.20673875510692596,0.28041911125183105,0.2952407896518707,0.22871766984462738,0.4464869201183319,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
bisexual,0.23736189305782318,0.13173000514507294,0.12405083328485489,0.05564995855093002,0.06529426574707031,0.16547329723834991,0.18512147665023804,0.25410544872283936,0.07668472826480865,0.09499982744455338,0.19968697428703308,0.23444046080112457,0.19694046676158905,0.21876223385334015,0.12405083328485489,0.05564995855093002,0.06529426574707031,0.1762753427028656
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.24895258247852325,0.3251761794090271,0.4731321930885315,0.31670206785202026,0.2468787580728531,0.2527635991573334,0.33353009819984436,0.30300018191337585,0.5064792633056641,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
transgender-owned,0.28287747502326965,0.2170112431049347,0.268655389547348,0.11666141450405121,0.08988681435585022,0.2422066032886505,0.35466527938842773,0.3383685052394867,0.11817202717065811,0.2225949466228485,0.2727607786655426,0.26492828130722046,0.2863689959049225,0.29518333077430725,0.268655389547348,0.11666141450405121,0.08988681435585022,0.26507705450057983
businesses,0.23735997080802917,0.18728959560394287,0.25707828998565674,0.0893041118979454,0.12745875120162964,0.2703503370285034,0.27140185236930847,0.3305304944515228,0.18638424575328827,0.28712448477745056,0.6451296806335449,0.7603162527084351,0.4314344525337219,0.2795834541320801,0.25707828998565674,0.0893041118979454,0.12745875120162964,0.15998470783233643
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.18576006591320038,0.17236235737800598,0.1994907110929489,0.40847352147102356,0.435920387506485,0.19419550895690918,0.2223825752735138,0.2321794629096985,0.2298729121685028,0.19241002202033997,0.4322226941585541,0.6662389636039734,0.18576006591320038,0.17236235737800598,0.20430970191955566
business,0.21758167445659637,0.19332653284072876,0.2389037162065506,0.09769033640623093,0.08380642533302307,0.2969934046268463,0.22945508360862732,0.25197073817253113,0.19422560930252075,0.19567106664180756,0.5448580980300903,1.0,0.37400123476982117,0.2736336290836334,0.2389037162065506,0.09769033640623093,0.08380642533302307,0.1545659303665161
connect,0.21411117911338806,0.2621147632598877,0.28719469904899597,0.13131357729434967,0.05652250722050667,0.1422421932220459,0.278652161359787,0.2584347426891327,0.09780972450971603,0.18741410970687866,0.19021174311637878,0.17748215794563293,0.0931888297200203,0.13636019825935364,0.28719469904899597,0.13131357729434967,0.05652250722050667,0.12289916723966599
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.17760658264160156,0.26549121737480164,0.4137537479400635,0.24490056931972504,0.20673875510692596,0.28041911125183105,0.2952407896518707,0.22871766984462738,0.4464869201183319,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
the,0.42745697498321533,0.5823672413825989,1.0,0.21959073841571808,0.21576224267482758,0.22986935079097748,0.489897221326828,0.5473989248275757,0.3072636127471924,0.2130540907382965,0.26917189359664917,0.2389037162065506,0.2523994743824005,0.4739971458911896,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
super,0.13651713728904724,0.15390309691429138,0.21959073841571808,1.0000001192092896,0.4848237931728363,0.11822658032178879,0.23150385916233063,0.18258553743362427,0.07838548719882965,0.08448050171136856,0.09137734025716782,0.09769033640623093,0.15314972400665283,0.22938419878482819,0.21959073841571808,1.0000001192092896,0.4848237931728363,0.166326642036438
bowl,0.15942467749118805,0.14233897626399994,0.21576224267482758,0.4848237931728363,1.0,0.07493903487920761,0.2441064715385437,0.10987387597560883,0.09325814247131348,0.12165422737598419,0.062123797833919525,0.08380642533302307,0.1240827664732933,0.24430087208747864,0.21576224267482758,0.4848237931728363,1.0,0.21118052303791046
program,0.25047802925109863,0.17881494760513306,0.22986935079097748,0.11822658032178879,0.07493903487920761,1.0,0.23525795340538025,0.33504533767700195,0.21065646409988403,0.17955830693244934,0.22887325286865234,0.2969934046268463,0.284261018037796,0.29441335797309875,0.22986935079097748,0.11822658032178879,0.07493903487920761,0.1440187245607376
that,0.6297725439071655,0.3995479643344879,0.5473989248275757,0.18258553743362427,0.10987387597560883,0.33504533767700195,0.41604554653167725,1.0,0.2911062240600586,0.22915975749492645,0.24354611337184906,0.25197073817253113,0.2994297742843628,0.4137635827064514,0.5473989248275757,0.18258553743362427,0.10987387597560883,0.32716336846351624
provides,0.16175243258476257,0.3195696473121643,0.29657405614852905,0.05344920605421066,0.049755025655031204,0.2873849868774414,0.2148001492023468,0.30973124504089355,0.4730164110660553,0.24658571183681488,0.2820231318473816,0.24402040243148804,0.40491151809692383,0.39385566115379333,0.29657405614852905,0.05344920605421066,0.049755025655031204,0.1500944346189499
local,0.18981902301311493,0.13173899054527283,0.2130540907382965,0.08448050171136856,0.12165422737598419,0.17955830693244934,0.1895551085472107,0.22915975749492645,0.08936196565628052,1.0,0.17028748989105225,0.19567106664180756,0.22520947456359863,0.23619583249092102,0.2130540907382965,0.08448050171136856,0.12165422737598419,0.15022775530815125
companies,0.20801754295825958,0.1956041008234024,0.26917189359664917,0.09137734025716782,0.062123797833919525,0.22887325286865234,0.21153667569160461,0.24354611337184906,0.1268398016691208,0.17028748989105225,1.0000001192092896,0.5448580980300903,0.3812705874443054,0.2787042260169983,0.26917189359664917,0.09137734025716782,0.062123797833919525,0.14365637302398682
with,0.2464839518070221,0.3250955045223236,0.4223487675189972,0.1518537551164627,0.18353787064552307,0.14732027053833008,0.3139074146747589,0.4154358208179474,0.33403581380844116,0.16601361334323883,0.21648374199867249,0.2318158596754074,0.2206536829471588,0.39140474796295166,0.4223487675189972,0.1518537551164627,0.18353787064552307,0.2433311939239502
contracting,0.2756916880607605,0.20132382214069366,0.2827729284763336,0.18815389275550842,0.11550632119178772,0.18085737526416779,0.2644866704940796,0.32888296246528625,0.24023500084877014,0.14436793327331543,0.2988695204257965,0.29191476106643677,0.2990974187850952,0.32248958945274353,0.2827729284763336,0.18815389275550842,0.11550632119178772,0.1360260248184204
opportunities,0.2428092211484909,0.13409724831581116,0.2523994743824005,0.15314972400665283,0.1240827664732933,0.284261018037796,0.1684238314628601,0.2994297742843628,0.252863347530365,0.22520947456359863,0.3812705874443054,0.37400123476982117,1.0,0.3458058536052704,0.2523994743824005,0.15314972400665283,0.1240827664732933,0.18024922907352448
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.18576006591320038,0.17236235737800598,0.1994907110929489,0.40847352147102356,0.435920387506485,0.19419550895690918,0.2223825752735138,0.2321794629096985,0.2298729121685028,0.19241002202033997,0.4322226941585541,0.6662389636039734,0.18576006591320038,0.17236235737800598,0.20430970191955566
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.24895258247852325,0.3251761794090271,0.4731321930885315,0.31670206785202026,0.2468787580728531,0.2527635991573334,0.33353009819984436,0.30300018191337585,0.5064792633056641,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
around,0.27475327253341675,0.286477267742157,0.40085816383361816,0.1288387030363083,0.13265609741210938,0.1746738702058792,0.27120786905288696,0.36311936378479004,0.19968801736831665,0.2629804015159607,0.18389461934566498,0.2222924530506134,0.18394868075847626,0.3193374276161194,0.40085816383361816,0.1288387030363083,0.13265609741210938,0.14729668200016022
the,0.42745697498321533,0.5823672413825989,1.0,0.21959073841571808,0.21576224267482758,0.22986935079097748,0.489897221326828,0.5473989248275757,0.3072636127471924,0.2130540907382965,0.26917189359664917,0.2389037162065506,0.2523994743824005,0.4739971458911896,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
super,0.13651713728904724,0.15390309691429138,0.21959073841571808,1.0000001192092896,0.4848237931728363,0.11822658032178879,0.23150385916233063,0.18258553743362427,0.07838548719882965,0.08448050171136856,0.09137734025716782,0.09769033640623093,0.15314972400665283,0.22938419878482819,0.21959073841571808,1.0000001192092896,0.4848237931728363,0.166326642036438
bowl,0.15942467749118805,0.14233897626399994,0.21576224267482758,0.4848237931728363,1.0,0.07493903487920761,0.2441064715385437,0.10987387597560883,0.09325814247131348,0.12165422737598419,0.062123797833919525,0.08380642533302307,0.1240827664732933,0.24430087208747864,0.21576224267482758,0.4848237931728363,1.0,0.21118052303791046
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.2757420241832733,0.21516893804073334,0.18964338302612305,0.300344854593277,0.4460422694683075,0.2730366885662079,0.26217252016067505,0.20400826632976532,0.25987809896469116,0.16994039714336395,0.4726039469242096,0.5934505462646484,0.2757420241832733,0.21516893804073334,0.4130953550338745
