,how,is,the,prime,number,p,in,bertrand,'s,postulate,expressed,mathematically,?
one,0.3213292360305786,0.4544198513031006,0.5514441132545471,0.16067731380462646,0.4248921275138855,0.2361234873533249,0.4129433035850525,0.23053382337093353,0.06913424283266068,0.29227209091186523,0.2535025477409363,0.33605581521987915,0.2673267424106598
prime,0.0754077360033989,0.16680827736854553,0.19960100948810577,1.0,0.2556258738040924,0.17530764639377594,0.18097394704818726,0.22327561676502228,-0.0056337774731218815,0.24006322026252747,0.1440824419260025,0.18432991206645966,0.11276303976774216
number,0.2725796401500702,0.22390379011631012,0.35145696997642517,0.2556258738040924,1.0,0.17267411947250366,0.3024539053440094,0.1536797285079956,0.033178191632032394,0.2552981674671173,0.2114528864622116,0.34493929147720337,0.19256845116615295
p,0.08857884258031845,0.11757151037454605,0.16481639444828033,0.17530764639377594,0.17267411947250366,1.0,0.10853569954633713,0.1903959959745407,0.07090399414300919,0.18330694735050201,0.08360602706670761,0.19263483583927155,0.20840544998645782
with,0.3525622487068176,0.3250955045223236,0.4223487675189972,0.09384632855653763,0.2513769268989563,0.11020636558532715,0.4080928862094879,0.18482822179794312,-0.04624466598033905,0.2014497071504593,0.2748907804489136,0.25815513730049133,0.2433311939239502
n,0.11270806193351746,0.2254602462053299,0.18813885748386383,0.22825956344604492,0.2545117735862732,0.320872962474823,0.16728445887565613,0.16713400185108185,0.13510282337665558,0.23488211631774902,0.20256589353084564,0.23758789896965027,0.19161871075630188
<,0.13536088168621063,0.24650949239730835,0.18710508942604065,0.15941087901592255,0.26685065031051636,0.2610759437084198,0.13694225251674652,0.22001570463180542,0.028291644528508186,0.22527794539928436,0.23523835837841034,0.22806416451931,0.38651639223098755
p,0.08857884258031845,0.11757151037454605,0.16481639444828033,0.17530764639377594,0.17267411947250366,1.0,0.10853569954633713,0.1903959959745407,0.07090399414300919,0.18330694735050201,0.08360602706670761,0.19263483583927155,0.20840544998645782
<,0.13536088168621063,0.24650949239730835,0.18710508942604065,0.15941087901592255,0.26685065031051636,0.2610759437084198,0.13694225251674652,0.22001570463180542,0.028291644528508186,0.22527794539928436,0.23523835837841034,0.22806416451931,0.38651639223098755
2n,0.031110689043998718,-0.08184187114238739,-0.031063245609402657,0.010833851993083954,0.0795046016573906,0.14873844385147095,-0.02808944508433342,0.05038435757160187,0.00632577994838357,0.07652817666530609,0.042406391352415085,0.08861225843429565,-0.061072010546922684
−,0.15349480509757996,0.16782180964946747,0.15648725628852844,0.2215985357761383,0.20983298122882843,0.15867938101291656,0.11897612363100052,0.24265487492084503,0.06571318954229355,0.18986038863658905,0.21100272238254547,0.27224457263946533,0.22067660093307495
2,-0.02554285153746605,-0.07940074801445007,-0.019434669986367226,0.058812014758586884,0.04057243838906288,-0.030762748792767525,0.01447046548128128,0.028948428109288216,0.10492397099733353,0.054139528423547745,-0.045494869351387024,-0.0415828600525856,0.001977203879505396
",",0.22659391164779663,0.4691906273365021,0.4933079481124878,0.2565026581287384,0.2535701394081116,0.291064590215683,0.5201468467712402,0.3278551399707794,-0.0016132977325469255,0.24302847683429718,0.24414940178394318,0.22346092760562897,0.31091248989105225
for,0.3308170735836029,0.43268078565597534,0.4739971458911896,0.17833133041858673,0.2861633002758026,0.13376198709011078,0.4322226941585541,0.18927069008350372,-0.07241261005401611,0.1664469838142395,0.29098325967788696,0.2558387815952301,0.264628142118454
any,0.38858675956726074,0.35691767930984497,0.4525727927684784,0.11211950331926346,0.350625604391098,0.17267057299613953,0.3135753571987152,0.13583822548389435,0.09017360955476761,0.31267493963241577,0.3105599582195282,0.37511223554611206,0.4113408327102661
natural,0.16170236468315125,0.24589021503925323,0.2291368842124939,0.1771565079689026,0.1901969313621521,0.13867780566215515,0.32136213779449463,0.1673935204744339,-0.049410052597522736,0.2358727604150772,0.19039136171340942,0.256774365901947,0.16155436635017395
number,0.2725796401500702,0.22390379011631012,0.35145696997642517,0.2556258738040924,1.0,0.17267411947250366,0.3024539053440094,0.1536797285079956,0.033178191632032394,0.2552981674671173,0.2114528864622116,0.34493929147720337,0.19256845116615295
n,0.11270806193351746,0.2254602462053299,0.18813885748386383,0.22825956344604492,0.2545117735862732,0.320872962474823,0.16728445887565613,0.16713400185108185,0.13510282337665558,0.23488211631774902,0.20256589353084564,0.23758789896965027,0.19161871075630188
>,0.13634786009788513,0.09800601750612259,0.1893978863954544,0.17412376403808594,0.22310636937618256,0.13064634799957275,0.12967060506343842,0.09546800702810287,0.08055411279201508,0.130377396941185,0.1718202829360962,0.1907700151205063,0.25022614002227783
3,0.12271612882614136,0.1504552811384201,0.06283142417669296,0.05384734272956848,-0.0164857879281044,0.005420125089585781,0.06326868385076523,0.030323801562190056,-0.06116730347275734,0.031061973422765732,-0.012904755771160126,0.10766834765672684,0.005975271109491587
.,0.3287222981452942,0.4569662809371948,0.5934505462646484,0.17658381164073944,0.3256329298019409,0.2982616722583771,0.5591574311256409,0.2827604115009308,-0.003708066651597619,0.26137009263038635,0.24293068051338196,0.22137026488780975,0.4130953550338745
,how,is,the,prime,number,p,in,bertrand,'s,postulate,expressed,mathematically,?
however,0.45072782039642334,0.33769986033439636,0.49814513325691223,0.16994822025299072,0.3599218428134918,0.13348624110221863,0.3982149362564087,0.20740069448947906,0.011690815910696983,0.31055086851119995,0.3423209488391876,0.3924869894981384,0.2152075469493866
",",0.22659391164779663,0.4691906273365021,0.4933079481124878,0.2565026581287384,0.2535701394081116,0.291064590215683,0.5201468467712402,0.3278551399707794,-0.0016132977325469255,0.24302847683429718,0.24414940178394318,0.22346092760562897,0.31091248989105225
computing,0.28012076020240784,0.22068741917610168,0.20952925086021423,0.17900057137012482,0.2671188712120056,0.16643458604812622,0.1926073431968689,0.2483319491147995,-0.0422249361872673,0.28714606165885925,0.22787891328334808,0.4909127354621887,0.1869615614414215
a,0.29312583804130554,0.658733606338501,0.5829201340675354,0.17998681962490082,0.2992287278175354,0.15866722166538239,0.539380669593811,0.21734511852264404,0.04866964742541313,0.2218465954065323,0.220966175198555,0.2501834034919739,0.23916715383529663
or,0.3378981947898865,0.41870999336242676,0.4174870550632477,0.12635108828544617,0.28384777903556824,0.1296345591545105,0.3586423695087433,0.1055687665939331,0.06871571391820908,0.2525509297847748,0.22985966503620148,0.2561366558074951,0.32389625906944275
μ,0.2271847426891327,0.3215363025665283,0.2526160776615143,0.23320356011390686,0.32607850432395935,0.2639733552932739,0.20019805431365967,0.18290975689888,0.03028298169374466,0.3762595057487488,0.3076808750629425,0.3878965377807617,0.2871129810810089
requires,0.2878960967063904,0.3339230418205261,0.2693159878253937,0.092079296708107,0.22365520894527435,0.05462334677577019,0.16126661002635956,0.09356776624917984,-0.026274187490344048,0.3022010326385498,0.1688138246536255,0.2835281193256378,0.26020103693008423
the,0.33890387415885925,0.5823672413825989,1.0,0.19960100948810577,0.35145696997642517,0.16481639444828033,0.6662389636039734,0.21314574778079987,-0.01540423184633255,0.29464417695999146,0.25207287073135376,0.2578703463077545,0.22068053483963013
knowledge,0.3632954955101013,0.18001945316791534,0.22194717824459076,0.09572093188762665,0.17311477661132812,0.1600356549024582,0.14916929602622986,0.11685339361429214,0.1227627545595169,0.333270788192749,0.26934242248535156,0.346177875995636,0.2853184640407562
of,0.2480744868516922,0.4854315221309662,0.733189046382904,0.23935265839099884,0.2778518795967102,0.18174134194850922,0.5696388483047485,0.18869322538375854,-0.03817026689648628,0.2765760123729706,0.2687252461910248,0.25210270285606384,0.1826142966747284
infinitely,0.30373772978782654,0.21537445485591888,0.22954502701759338,0.23920835554599762,0.3878130316734314,0.14141131937503815,0.1889370232820511,0.19835789501667023,-0.06180882081389427,0.34719017148017883,0.2858660817146301,0.47097140550613403,0.3284112513065338
many,0.4425291419029236,0.2649032473564148,0.4335206151008606,0.12904198467731476,0.41408368945121765,0.10583154857158661,0.41474202275276184,0.18585452437400818,0.01698932610452175,0.23823127150535583,0.21968205273151398,0.29015594720840454,0.2124512493610382
primes,0.1886630654335022,0.2382466346025467,0.22359657287597656,0.7104739546775818,0.42379385232925415,0.26581379771232605,0.20882321894168854,0.2688865661621094,0.011744771152734756,0.4074552059173584,0.2393392026424408,0.39326974749565125,0.18851876258850098
to,0.44169697165489197,0.42745086550712585,0.535392165184021,0.2015804797410965,0.2706126868724823,0.14269764721393585,0.45010748505592346,0.21725445985794067,0.03782717138528824,0.24252039194107056,0.2824164628982544,0.33819806575775146,0.29463258385658264
begin,0.2607715427875519,0.18119797110557556,0.34293439984321594,0.16918671131134033,0.13823634386062622,0.04273344203829765,0.2903634011745453,0.19470800459384918,-0.07216574251651764,0.2816539704799652,0.21211640536785126,0.19910062849521637,0.16177093982696533
with,0.3525622487068176,0.3250955045223236,0.4223487675189972,0.09384632855653763,0.2513769268989563,0.11020636558532715,0.4080928862094879,0.18482822179794312,-0.04624466598033905,0.2014497071504593,0.2748907804489136,0.25815513730049133,0.2433311939239502
.,0.3287222981452942,0.4569662809371948,0.5934505462646484,0.17658381164073944,0.3256329298019409,0.2982616722583771,0.5591574311256409,0.2827604115009308,-0.003708066651597619,0.26137009263038635,0.24293068051338196,0.22137026488780975,0.4130953550338745
