,capital,city,and,abc,sold,the,wxyz-tv,and,wfts-tv,stations,to,what,company,?
and,0.218168243765831,0.2827445864677429,1.0,0.16453155875205994,0.21832405030727386,0.5171257257461548,0.32905152440071106,1.0,0.34602150321006775,0.2687023878097534,0.48971283435821533,0.31309178471565247,0.23788511753082275,0.20544172823429108
radio,0.12891104817390442,0.16687847673892975,0.2658638060092926,0.35354745388031006,0.1798548698425293,0.23511973023414612,0.4431011974811554,0.2658638060092926,0.392183780670166,0.47360363602638245,0.16918617486953735,0.16863368451595306,0.13528293371200562,0.08763375133275986
stations,0.18798157572746277,0.26229754090309143,0.2687023878097534,0.23858611285686493,0.23425932228565216,0.24762700498104095,0.37764739990234375,0.2687023878097534,0.4501813054084778,1.0,0.21700026094913483,0.1621520221233368,0.24801203608512878,0.13192185759544373
by,0.1853148639202118,0.21020644903182983,0.4289871156215668,0.17600902915000916,0.22253762185573578,0.4408751428127289,0.2453896403312683,0.4289871156215668,0.19435784220695496,0.20435920357704163,0.33534231781959534,0.2455483376979828,0.22328482568264008,0.17966607213020325
a,0.16007359325885773,0.2349124401807785,0.3739250600337982,0.21331243216991425,0.2147083878517151,0.5829201340675354,0.3102569282054901,0.3739250600337982,0.28215906023979187,0.199105903506279,0.45503583550453186,0.3320399522781372,0.22037413716316223,0.23916715383529663
single,0.09519509971141815,0.11290472745895386,0.21896247565746307,0.2016807645559311,0.24242693185806274,0.29338565468788147,0.21224820613861084,0.21896247565746307,0.15821298956871033,0.2200704962015152,0.2593121826648712,0.24458327889442444,0.14118964970111847,0.2151121199131012
company,0.1646019071340561,0.25891005992889404,0.23788511753082275,0.16210390627384186,0.40783944725990295,0.26591673493385315,0.26818323135375977,0.23788511753082275,0.3589482009410858,0.24801203608512878,0.24903783202171326,0.2333769053220749,1.0,0.12195809185504913
(,0.14990387856960297,0.19590984284877777,0.4862271547317505,0.183883935213089,0.1318512260913849,0.33289089798927307,0.3380168378353119,0.4862271547317505,0.1604653149843216,0.1346510946750641,0.30882009863853455,0.2411840260028839,0.13179703056812286,0.40561532974243164
although,0.10557150840759277,0.1432827115058899,0.334905743598938,0.12329328805208206,0.21818718314170837,0.3265823423862457,0.24454472959041595,0.334905743598938,0.2656704783439636,0.21900705993175507,0.4176313281059265,0.24844598770141602,0.17467758059501648,0.15541206300258636
the,0.3049491047859192,0.35769423842430115,0.5171257257461548,0.2068762183189392,0.21929198503494263,1.0,0.3083447217941284,0.5171257257461548,0.3146173655986786,0.24762700498104095,0.535392165184021,0.42745697498321533,0.26591673493385315,0.22068053483963013
deal,0.10759764909744263,0.15274149179458618,0.2461770474910736,0.21461720764636993,0.2639514207839966,0.23069973289966583,0.28498250246047974,0.2461770474910736,0.2737971842288971,0.1688549965620041,0.29972702264785767,0.3379717469215393,0.2563689053058624,0.2513751685619354
would,0.1413153111934662,0.1441507637500763,0.34921059012413025,0.13780725002288818,0.20251506567001343,0.4133751392364502,0.25907406210899353,0.34921059012413025,0.273332417011261,0.19704756140708923,0.5965728163719177,0.45766422152519226,0.2073281854391098,0.37178951501846313
have,0.07304227352142334,0.154191792011261,0.4711785912513733,0.1884228140115738,0.233043372631073,0.40389683842658997,0.22427819669246674,0.4711785912513733,0.2806459367275238,0.23396307229995728,0.4544740617275238,0.39808809757232666,0.15616212785243988,0.32991164922714233
otherwise,0.10611972212791443,0.13207007944583893,0.26766112446784973,0.12013870477676392,0.0940730944275856,0.2968122065067291,0.23479096591472626,0.26766112446784973,0.19267436861991882,0.17180420458316803,0.4337620139122009,0.39239436388015747,0.17085155844688416,0.29367905855178833
complied,0.15541455149650574,0.1560651957988739,0.24545881152153015,0.09505494683980942,0.20276576280593872,0.24976743757724762,0.28386804461479187,0.24545881152153015,0.10893446952104568,0.13305620849132538,0.38126376271247864,0.34526771306991577,0.14448152482509613,0.2799774706363678
with,0.13558538258075714,0.19554263353347778,0.5477725267410278,0.17432008683681488,0.2042074352502823,0.4223487675189972,0.2823044955730438,0.5477725267410278,0.26488906145095825,0.1949257254600525,0.4239959120750427,0.2464839518070221,0.24132338166236877,0.2433311939239502
new,0.20246382057666779,0.3555362820625305,0.31402453780174255,0.20663127303123474,0.20928896963596344,0.3845241069793701,0.281819224357605,0.31402453780174255,0.28257593512535095,0.1508234143257141,0.33159172534942627,0.2130378633737564,0.16146139800548553,0.14782847464084625
ownership,0.13992585241794586,0.1292829066514969,0.246654212474823,0.1954909712076187,0.3476274311542511,0.261578768491745,0.2740224599838257,0.246654212474823,0.28956708312034607,0.24872349202632904,0.2847251296043396,0.2581227421760559,0.39671725034713745,0.19719240069389343
rules,0.18403823673725128,0.1412934958934784,0.24352850019931793,0.23219576478004456,0.12413890659809113,0.27022838592529297,0.19485531747341156,0.24352850019931793,0.18479308485984802,0.1386967897415161,0.24270765483379364,0.3341682255268097,0.1189793199300766,0.22111085057258606
implemented,0.19694067537784576,0.13019965589046478,0.2268121838569641,0.1553271859884262,0.22529782354831696,0.21611113846302032,0.20816649496555328,0.2268121838569641,0.2390955686569214,0.1725521832704544,0.27309197187423706,0.2723406255245209,0.12146060913801193,0.27067989110946655
by,0.1853148639202118,0.21020644903182983,0.4289871156215668,0.17600902915000916,0.22253762185573578,0.4408751428127289,0.2453896403312683,0.4289871156215668,0.19435784220695496,0.20435920357704163,0.33534231781959534,0.2455483376979828,0.22328482568264008,0.17966607213020325
the,0.3049491047859192,0.35769423842430115,0.5171257257461548,0.2068762183189392,0.21929198503494263,1.0,0.3083447217941284,0.5171257257461548,0.3146173655986786,0.24762700498104095,0.535392165184021,0.42745697498321533,0.26591673493385315,0.22068053483963013
fcc,0.16508400440216064,0.15507261455059052,0.22326773405075073,0.27474352717399597,0.2097293585538864,0.24932202696800232,0.37332600355148315,0.22326773405075073,0.37457749247550964,0.3792693614959717,0.24543172121047974,0.2598995566368103,0.3467300236225128,0.1708466112613678
in,0.3233928978443146,0.3911624252796173,0.4954058527946472,0.1697147786617279,0.2828634977340698,0.6662389636039734,0.3050425052642822,0.4954058527946472,0.30374258756637573,0.25864288210868835,0.45010748505592346,0.30808621644973755,0.22141718864440918,0.20430970191955566
january,0.22804850339889526,0.22583067417144775,0.24588775634765625,0.1682562232017517,0.17490915954113007,0.2467057853937149,0.30184707045555115,0.24588775634765625,0.13425463438034058,0.14039207994937897,0.20270398259162903,0.19257698953151703,0.17861855030059814,0.28608936071395874
1985,0.08095449209213257,0.04559405893087387,0.10228481888771057,0.07137808203697205,0.12779922783374786,0.02310241386294365,0.1402723640203476,0.10228481888771057,0.18145136535167694,0.07261855900287628,0.0432262159883976,0.07759413868188858,0.20783983170986176,-0.03005216084420681
",",0.28033894300460815,0.35839709639549255,0.6633074283599854,0.2097204476594925,0.28121218085289,0.4933079481124878,0.397922545671463,0.6633074283599854,0.26192712783813477,0.26337406039237976,0.44245919585227966,0.3087472915649414,0.2697763442993164,0.31091248989105225
that,0.13548922538757324,0.183757483959198,0.4731321930885315,0.17440107464790344,0.1977335810661316,0.5473989248275757,0.3033471405506134,0.4731321930885315,0.3366836905479431,0.2291857898235321,0.5436353087425232,0.6297725439071655,0.22723333537578583,0.32716336846351624
allowed,0.15924671292304993,0.1705249398946762,0.30774351954460144,0.11095034331083298,0.21200217306613922,0.2985120713710785,0.15325403213500977,0.30774351954460144,0.22823278605937958,0.21436558663845062,0.42967355251312256,0.2693612575531006,0.18670186400413513,0.2309964895248413
broadcasters,0.1623905599117279,0.23040126264095306,0.29868799448013306,0.40800797939300537,0.18022340536117554,0.27276062965393066,0.4528002440929413,0.29868799448013306,0.386514276266098,0.4112670421600342,0.2560518682003021,0.19592861831188202,0.2059095799922943,0.20347130298614502
to,0.1844596415758133,0.20300441980361938,0.48971283435821533,0.1762417107820511,0.17380841076374054,0.535392165184021,0.26906871795654297,0.48971283435821533,0.2680938243865967,0.21700026094913483,1.0,0.455847829580307,0.24903783202171326,0.29463258385658264
own,0.1975037008523941,0.15915866196155548,0.3142828047275543,0.23574505746364594,0.23695552349090576,0.334675133228302,0.2828093469142914,0.3142828047275543,0.28872150182724,0.22520172595977783,0.35879063606262207,0.35062843561172485,0.26400935649871826,0.1937696635723114
a,0.16007359325885773,0.2349124401807785,0.3739250600337982,0.21331243216991425,0.2147083878517151,0.5829201340675354,0.3102569282054901,0.3739250600337982,0.28215906023979187,0.199105903506279,0.45503583550453186,0.3320399522781372,0.22037413716316223,0.23916715383529663
maximum,0.15619423985481262,0.12176267057657242,0.20459675788879395,0.10963355004787445,0.15035073459148407,0.228700190782547,0.18865978717803955,0.20459675788879395,0.15824930369853973,0.2110622078180313,0.27501562237739563,0.19255907833576202,0.11495380103588104,0.10959649085998535
of,0.30823585391044617,0.32503411173820496,0.5116966962814331,0.14607268571853638,0.2036660611629486,0.733189046382904,0.2580493986606598,0.5116966962814331,0.29553407430648804,0.20414425432682037,0.41548454761505127,0.33290785551071167,0.20467796921730042,0.1826142966747284
12,0.285523921251297,0.21009957790374756,0.18034417927265167,-0.04694901779294014,0.12062682211399078,0.28907760977745056,-0.06439074873924255,0.18034417927265167,0.031848788261413574,0.09233836084604263,0.22845682501792908,0.1696145385503769,0.020588913932442665,0.10021790862083435
television,0.17207099497318268,0.27080798149108887,0.29514092206954956,0.46871840953826904,0.24337780475616455,0.24569597840309143,0.5933881402015686,0.29514092206954956,0.6017938256263733,0.3494590222835541,0.1933557242155075,0.19838058948516846,0.25623777508735657,0.16825827956199646
stations,0.18798157572746277,0.26229754090309143,0.2687023878097534,0.23858611285686493,0.23425932228565216,0.24762700498104095,0.37764739990234375,0.2687023878097534,0.4501813054084778,1.0,0.21700026094913483,0.1621520221233368,0.24801203608512878,0.13192185759544373
),0.1791568249464035,0.2113075703382492,0.4961937665939331,0.18381085991859436,0.15492770075798035,0.3456730246543884,0.33687931299209595,0.4961937665939331,0.16963894665241241,0.1451086699962616,0.31236231327056885,0.26259949803352356,0.14284300804138184,0.42300865054130554
",",0.28033894300460815,0.35839709639549255,0.6633074283599854,0.2097204476594925,0.28121218085289,0.4933079481124878,0.397922545671463,0.6633074283599854,0.26192712783813477,0.26337406039237976,0.44245919585227966,0.3087472915649414,0.2697763442993164,0.31091248989105225
abc,0.2084534764289856,0.2157231718301773,0.16453155875205994,1.0000001192092896,0.15177004039287567,0.2068762183189392,0.4943113327026367,0.16453155875205994,0.45165643095970154,0.23858611285686493,0.1762417107820511,0.1317344456911087,0.16210390627384186,0.19065172970294952
and,0.218168243765831,0.2827445864677429,1.0,0.16453155875205994,0.21832405030727386,0.5171257257461548,0.32905152440071106,1.0,0.34602150321006775,0.2687023878097534,0.48971283435821533,0.31309178471565247,0.23788511753082275,0.20544172823429108
capital,0.9999999403953552,0.5637158751487732,0.218168243765831,0.2084534764289856,0.15943551063537598,0.3049491047859192,0.16679547727108002,0.218168243765831,0.14013487100601196,0.18798157572746277,0.1844596415758133,0.17967931926250458,0.1646019071340561,0.0907452180981636
cities,0.4347341060638428,0.5864919424057007,0.292957067489624,0.124558225274086,0.158396914601326,0.2621172070503235,0.21020638942718506,0.292957067489624,0.21161124110221863,0.3223423659801483,0.20735321938991547,0.161918506026268,0.1966787576675415,0.13339310884475708
respectively,0.21368634700775146,0.20341388881206512,0.4110310673713684,0.11194461584091187,0.21355393528938293,0.3498423993587494,0.17869943380355835,0.4110310673713684,0.14291182160377502,0.2504957616329193,0.29241517186164856,0.13204659521579742,0.13129442930221558,0.1307799071073532
decided,0.20832185447216034,0.21062329411506653,0.2995150089263916,0.18236005306243896,0.19997702538967133,0.37534645199775696,0.22638779878616333,0.2995150089263916,0.21756285429000854,0.20854277908802032,0.43155255913734436,0.3212295174598694,0.20882870256900787,0.258772075176239
to,0.1844596415758133,0.20300441980361938,0.48971283435821533,0.1762417107820511,0.17380841076374054,0.535392165184021,0.26906871795654297,0.48971283435821533,0.2680938243865967,0.21700026094913483,1.0,0.455847829580307,0.24903783202171326,0.29463258385658264
sell,0.15022844076156616,0.13561958074569702,0.2874627709388733,0.10742729157209396,0.6424343585968018,0.19874759018421173,0.1544262021780014,0.2874627709388733,0.2682052254676819,0.22338268160820007,0.35664159059524536,0.24112503230571747,0.4149223566055298,0.1556897759437561
wxyz-tv,0.16679547727108002,0.24655649065971375,0.32905152440071106,0.4943113327026367,0.17365926504135132,0.3083447217941284,1.0,0.32905152440071106,0.5991498231887817,0.37764739990234375,0.26906871795654297,0.32875871658325195,0.26818323135375977,0.31172579526901245
and,0.218168243765831,0.2827445864677429,1.0,0.16453155875205994,0.21832405030727386,0.5171257257461548,0.32905152440071106,1.0,0.34602150321006775,0.2687023878097534,0.48971283435821533,0.31309178471565247,0.23788511753082275,0.20544172823429108
tampa,0.10009647160768509,0.2984043061733246,0.18679465353488922,0.2812338173389435,0.1768575757741928,0.19435131549835205,0.29296523332595825,0.18679465353488922,0.2379508912563324,0.2041299045085907,0.2329593151807785,0.17079024016857147,0.23597529530525208,0.18372350931167603
independent,0.27124857902526855,0.23636175692081451,0.22274264693260193,0.12964418530464172,0.22925344109535217,0.2927691638469696,0.3057807981967926,0.22274264693260193,0.21051642298698425,0.1716633141040802,0.20949965715408325,0.28752967715263367,0.23205801844596863,0.11902587860822678
station,0.19591867923736572,0.28755414485931396,0.19091129302978516,0.21780119836330414,0.15296421945095062,0.23609806597232819,0.3354698121547699,0.19091129302978516,0.3898247182369232,0.8503052592277527,0.21352042257785797,0.1613752841949463,0.2310960441827774,0.12574981153011322
wfts-tv,0.14013487100601196,0.24112480878829956,0.34602150321006775,0.45165643095970154,0.3230668902397156,0.3146173655986786,0.5991498231887817,0.34602150321006775,0.9999998807907104,0.4501813054084778,0.2680938243865967,0.2617550492286682,0.3589482009410858,0.15239128470420837
to,0.1844596415758133,0.20300441980361938,0.48971283435821533,0.1762417107820511,0.17380841076374054,0.535392165184021,0.26906871795654297,0.48971283435821533,0.2680938243865967,0.21700026094913483,1.0,0.455847829580307,0.24903783202171326,0.29463258385658264
the,0.3049491047859192,0.35769423842430115,0.5171257257461548,0.2068762183189392,0.21929198503494263,1.0,0.3083447217941284,0.5171257257461548,0.3146173655986786,0.24762700498104095,0.535392165184021,0.42745697498321533,0.26591673493385315,0.22068053483963013
e.,-0.07791755348443985,-0.06862848997116089,-0.013227385468780994,0.038080811500549316,0.04638722538948059,0.04129594564437866,-0.04569147527217865,-0.013227385468780994,0.06896684318780899,0.024509379640221596,0.06557954847812653,0.05773794278502464,0.01191067323088646,0.04848470166325569
w.,-0.028180841356515884,0.04220414534211159,-0.040408916771411896,0.13449792563915253,-0.04754869267344475,0.007494001649320126,0.0065515716560184956,-0.040408916771411896,-0.020973313599824905,-0.05891408771276474,0.010246237739920616,-0.0846915990114212,-0.008169949986040592,-0.07353907823562622
scripps,0.15648415684700012,0.19398057460784912,0.2635117471218109,0.26996737718582153,0.10128840059041977,0.28097137808799744,0.3841308355331421,0.2635117471218109,0.36134377121925354,0.21320362389087677,0.18892250955104828,0.19036822021007538,0.1992426961660385,0.16217854619026184
company,0.1646019071340561,0.25891005992889404,0.23788511753082275,0.16210390627384186,0.40783944725990295,0.26591673493385315,0.26818323135375977,0.23788511753082275,0.3589482009410858,0.24801203608512878,0.24903783202171326,0.2333769053220749,1.0,0.12195809185504913
(,0.14990387856960297,0.19590984284877777,0.4862271547317505,0.183883935213089,0.1318512260913849,0.33289089798927307,0.3380168378353119,0.4862271547317505,0.1604653149843216,0.1346510946750641,0.30882009863853455,0.2411840260028839,0.13179703056812286,0.40561532974243164
although,0.10557150840759277,0.1432827115058899,0.334905743598938,0.12329328805208206,0.21818718314170837,0.3265823423862457,0.24454472959041595,0.334905743598938,0.2656704783439636,0.21900705993175507,0.4176313281059265,0.24844598770141602,0.17467758059501648,0.15541206300258636
capital,0.9999999403953552,0.5637158751487732,0.218168243765831,0.2084534764289856,0.15943551063537598,0.3049491047859192,0.16679547727108002,0.218168243765831,0.14013487100601196,0.18798157572746277,0.1844596415758133,0.17967931926250458,0.1646019071340561,0.0907452180981636
cities/abc,0.4365534782409668,0.593636691570282,0.27125242352485657,0.37177377939224243,0.15469107031822205,0.2729387879371643,0.42194437980651855,0.27125242352485657,0.28437504172325134,0.33169248700141907,0.17292656004428864,0.17345023155212402,0.20599041879177094,0.2519042491912842
originally,0.13171833753585815,0.198326975107193,0.2772660255432129,0.20778657495975494,0.33330094814300537,0.36820849776268005,0.30114981532096863,0.2772660255432129,0.30300217866897583,0.16960754990577698,0.30024412274360657,0.2645323872566223,0.2573637366294861,0.07821967452764511
intended,0.053215764462947845,0.12236800044775009,0.21507462859153748,0.17204053699970245,0.18655361235141754,0.29853108525276184,0.21799372136592865,0.21507462859153748,0.2379080057144165,0.1669124811887741,0.48327770829200745,0.32450535893440247,0.22071565687656403,0.21823447942733765
to,0.1844596415758133,0.20300441980361938,0.48971283435821533,0.1762417107820511,0.17380841076374054,0.535392165184021,0.26906871795654297,0.48971283435821533,0.2680938243865967,0.21700026094913483,1.0,0.455847829580307,0.24903783202171326,0.29463258385658264
seek,0.030892785638570786,0.11240021884441376,0.2554384469985962,0.08650922775268555,0.13050326704978943,0.24523614346981049,0.13459858298301697,0.2554384469985962,0.149008646607399,0.1033535823225975,0.39650240540504456,0.23056937754154205,0.135991632938385,0.18530094623565674
a,0.16007359325885773,0.2349124401807785,0.3739250600337982,0.21331243216991425,0.2147083878517151,0.5829201340675354,0.3102569282054901,0.3739250600337982,0.28215906023979187,0.199105903506279,0.45503583550453186,0.3320399522781372,0.22037413716316223,0.23916715383529663
cross-ownership,0.17417684197425842,0.2222631275653839,0.32708314061164856,0.24192065000534058,0.3011671006679535,0.35023972392082214,0.29803138971328735,0.32708314061164856,0.33212393522262573,0.3286992907524109,0.33663347363471985,0.26643550395965576,0.3532045781612396,0.19675400853157043
waiver,0.10201393067836761,0.1637418568134308,0.19486668705940247,0.20576442778110504,0.1633937656879425,0.28117209672927856,0.2496737539768219,0.19486668705940247,0.20733991265296936,0.20512305200099945,0.3415997326374054,0.26280927658081055,0.20097415149211884,0.254646897315979
to,0.1844596415758133,0.20300441980361938,0.48971283435821533,0.1762417107820511,0.17380841076374054,0.535392165184021,0.26906871795654297,0.48971283435821533,0.2680938243865967,0.21700026094913483,1.0,0.455847829580307,0.24903783202171326,0.29463258385658264
retain,0.1407424509525299,0.09430850297212601,0.3038410544395447,0.04109973460435867,0.17786435782909393,0.2913416624069214,0.16194505989551544,0.3038410544395447,0.09604252874851227,0.0495678186416626,0.3600676357746124,0.178955540060997,0.16815856099128723,0.10032857954502106
wxyz,0.27742862701416016,0.3032798171043396,0.31801843643188477,0.4430108666419983,0.11590342968702316,0.3188476264476776,0.7504966855049133,0.31801843643188477,0.30353599786758423,0.3302709460258484,0.2407475858926773,0.2693882882595062,0.24214714765548706,0.3082057535648346
and,0.218168243765831,0.2827445864677429,1.0,0.16453155875205994,0.21832405030727386,0.5171257257461548,0.32905152440071106,1.0,0.34602150321006775,0.2687023878097534,0.48971283435821533,0.31309178471565247,0.23788511753082275,0.20544172823429108
capital,0.9999999403953552,0.5637158751487732,0.218168243765831,0.2084534764289856,0.15943551063537598,0.3049491047859192,0.16679547727108002,0.218168243765831,0.14013487100601196,0.18798157572746277,0.1844596415758133,0.17967931926250458,0.1646019071340561,0.0907452180981636
cities-owned,0.43164917826652527,0.5853695869445801,0.30731451511383057,0.18611396849155426,0.27173715829849243,0.30565398931503296,0.23158089816570282,0.30731451511383057,0.25844642519950867,0.3157578110694885,0.18111830949783325,0.14044462144374847,0.2811591625213623,0.19571678340435028
radio,0.12891104817390442,0.16687847673892975,0.2658638060092926,0.35354745388031006,0.1798548698425293,0.23511973023414612,0.4431011974811554,0.2658638060092926,0.392183780670166,0.47360363602638245,0.16918617486953735,0.16863368451595306,0.13528293371200562,0.08763375133275986
stations,0.18798157572746277,0.26229754090309143,0.2687023878097534,0.23858611285686493,0.23425932228565216,0.24762700498104095,0.37764739990234375,0.2687023878097534,0.4501813054084778,1.0,0.21700026094913483,0.1621520221233368,0.24801203608512878,0.13192185759544373
wjr,0.2224448323249817,0.21467171609401703,0.2469492405653,0.13191229104995728,0.17517147958278656,0.24733272194862366,0.3426351845264435,0.2469492405653,0.13382834196090698,0.24742597341537476,0.26895901560783386,0.25323179364204407,0.1885286420583725,0.23616096377372742
and,0.218168243765831,0.2827445864677429,1.0,0.16453155875205994,0.21832405030727386,0.5171257257461548,0.32905152440071106,1.0,0.34602150321006775,0.2687023878097534,0.48971283435821533,0.31309178471565247,0.23788511753082275,0.20544172823429108
whyt,0.23101788759231567,0.20130619406700134,0.2905396819114685,0.2642837166786194,0.18654729425907135,0.2931045889854431,0.35120147466659546,0.2905396819114685,0.251979798078537,0.21951214969158173,0.217590793967247,0.30983155965805054,0.24047891795635223,0.323874831199646
),0.1791568249464035,0.2113075703382492,0.4961937665939331,0.18381085991859436,0.15492770075798035,0.3456730246543884,0.33687931299209595,0.4961937665939331,0.16963894665241241,0.1451086699962616,0.31236231327056885,0.26259949803352356,0.14284300804138184,0.42300865054130554
.,0.23657599091529846,0.29856356978416443,0.588965117931366,0.2567209303379059,0.31428393721580505,0.5934505462646484,0.3749698996543884,0.588965117931366,0.3280191123485565,0.22839494049549103,0.4645031690597534,0.3567904531955719,0.266353577375412,0.4130953550338745
