,if,roman,numerals,were,used,in,the,naming,of,the,50th,super,bowl,",",which,one,would,have,been,used,?
the,0.33724796772003174,0.2862859070301056,0.25819507241249084,0.3906462490558624,0.3718377649784088,0.6662389636039734,1.0,0.3078363239765167,0.733189046382904,1.0,0.19595111906528473,0.21959073841571808,0.21576224267482758,0.4933079481124878,0.6521818041801453,0.5514441132545471,0.4133751392364502,0.40389683842658997,0.3563927710056305,0.3718377649784088,0.22068053483963013
practice,0.22322523593902588,0.2321038544178009,0.26670295000076294,0.25205129384994507,0.32384344935417175,0.24572531878948212,0.27333036065101624,0.17861637473106384,0.2597380578517914,0.27333036065101624,0.13416828215122223,0.168790802359581,0.10187067836523056,0.2838936448097229,0.28014135360717773,0.24422010779380798,0.27087995409965515,0.2906533181667328,0.2419406622648239,0.32384344935417175,0.21386858820915222
of,0.2557544410228729,0.31028008460998535,0.2555062174797058,0.34038281440734863,0.3075267970561981,0.5696388483047485,0.733189046382904,0.26907142996788025,1.0,0.733189046382904,0.11716882884502411,0.14718765020370483,0.2243070751428604,0.4946078956127167,0.5011631846427917,0.4999135136604309,0.3353942930698395,0.3802283704280853,0.31685134768486023,0.3075267970561981,0.1826142966747284
branding,0.19259300827980042,0.14294500648975372,0.11847613751888275,0.19412559270858765,0.2567980885505676,0.23767031729221344,0.26101231575012207,0.38821113109588623,0.24734826385974884,0.26101231575012207,0.13706761598587036,0.21105733513832092,0.1050693467259407,0.29512593150138855,0.28330713510513306,0.2566578686237335,0.33595263957977295,0.25795572996139526,0.25089380145072937,0.2567980885505676,0.16631950438022614
super,0.14169710874557495,0.07821496576070786,0.27254608273506165,0.18743500113487244,0.18133796751499176,0.18576006591320038,0.21959073841571808,0.19249001145362854,0.14718765020370483,0.21959073841571808,0.14578431844711304,1.0000001192092896,0.4848237931728363,0.22322475910186768,0.25759580731391907,0.21711376309394836,0.16404198110103607,0.19903038442134857,0.16475224494934082,0.18133796751499176,0.166326642036438
bowl,0.1649239957332611,0.12339023500680923,0.26416486501693726,0.17085392773151398,0.19533489644527435,0.17236235737800598,0.21576224267482758,0.11786457896232605,0.2243070751428604,0.21576224267482758,0.10496746003627777,0.4848237931728363,1.0,0.1810409277677536,0.23468568921089172,0.19098831713199615,0.17156143486499786,0.19536113739013672,0.17613008618354797,0.19533489644527435,0.21118052303791046
games,0.1985282450914383,0.13043218851089478,0.3210026025772095,0.21404848992824554,0.1337311863899231,0.24802106618881226,0.2676136791706085,0.18785341084003448,0.2499092072248459,0.2676136791706085,0.07302030920982361,0.3565964996814728,0.2931278944015503,0.2778109014034271,0.2158995121717453,0.19031527638435364,0.19761772453784943,0.24015609920024872,0.2587968409061432,0.1337311863899231,0.1360001415014267
with,0.34021785855293274,0.16514341533184052,0.16614378988742828,0.3179011940956116,0.3047430217266083,0.4080928862094879,0.4223487675189972,0.2268303483724594,0.41827285289764404,0.4223487675189972,0.112519770860672,0.1518537551164627,0.18353787064552307,0.4120737314224243,0.46403205394744873,0.3855307400226593,0.38372042775154114,0.48046383261680603,0.2804456949234009,0.3047430217266083,0.2433311939239502
roman,0.1736024171113968,1.0,0.4669416546821594,0.20911568403244019,0.18938834965229034,0.24986636638641357,0.2862859070301056,0.14913037419319153,0.31028008460998535,0.2862859070301056,0.0517960749566555,0.07821496576070786,0.12339023500680923,0.26863154768943787,0.2057887464761734,0.164652019739151,0.21116627752780914,0.1729857623577118,0.16846780478954315,0.18938834965229034,0.1663191318511963
numerals,0.29043856263160706,0.4669416546821594,1.0,0.22259891033172607,0.2823783755302429,0.2017660140991211,0.25819507241249084,0.27115398645401,0.2555062174797058,0.25819507241249084,0.1347743719816208,0.27254608273506165,0.26416486501693726,0.23818567395210266,0.2624048590660095,0.24567946791648865,0.21986085176467896,0.24595332145690918,0.1592744141817093,0.2823783755302429,0.22188253700733185
",",0.257730096578598,0.26863154768943787,0.23818567395210266,0.36755475401878357,0.3120402991771698,0.5201468467712402,0.4933079481124878,0.22050191462039948,0.4946078956127167,0.4933079481124878,0.1069522351026535,0.22322475910186768,0.1810409277677536,1.0000001192092896,0.3658004403114319,0.3696635365486145,0.32586824893951416,0.3541618287563324,0.34873589873313904,0.3120402991771698,0.31091248989105225
a,0.41272827982902527,0.18130378425121307,0.20948180556297302,0.17203083634376526,0.3864384889602661,0.539380669593811,0.5829201340675354,0.2606845498085022,0.5052502155303955,0.5829201340675354,0.12353889644145966,0.26005712151527405,0.19533146917819977,0.427140474319458,0.56894451379776,0.4910551905632019,0.398599237203598,0.338716596364975,0.3315402865409851,0.3864384889602661,0.23916715383529663
practice,0.22322523593902588,0.2321038544178009,0.26670295000076294,0.25205129384994507,0.32384344935417175,0.24572531878948212,0.27333036065101624,0.17861637473106384,0.2597380578517914,0.27333036065101624,0.13416828215122223,0.168790802359581,0.10187067836523056,0.2838936448097229,0.28014135360717773,0.24422010779380798,0.27087995409965515,0.2906533181667328,0.2419406622648239,0.32384344935417175,0.21386858820915222
established,0.14651353657245636,0.16586624085903168,0.1516844779253006,0.19600653648376465,0.18702277541160583,0.3118882477283478,0.33092597126960754,0.3027035593986511,0.2735237777233124,0.33092597126960754,-0.01776077412068844,0.0677686259150505,0.09894891828298569,0.22739723324775696,0.26644110679626465,0.19688352942466736,0.11141114681959152,0.17518210411071777,0.18789145350456238,0.18702277541160583,0.15917523205280304
at,0.21405546367168427,0.15289406478405,0.11684606969356537,0.2947486639022827,0.22295412421226501,0.4374977946281433,0.457212895154953,0.12367530167102814,0.42558613419532776,0.457212895154953,0.09623987972736359,0.11449114978313446,0.2709662914276123,0.38314947485923767,0.3286694884300232,0.32580816745758057,0.3073931038379669,0.29004791378974915,0.2504468560218811,0.22295412421226501,0.21978627145290375
super,0.14169710874557495,0.07821496576070786,0.27254608273506165,0.18743500113487244,0.18133796751499176,0.18576006591320038,0.21959073841571808,0.19249001145362854,0.14718765020370483,0.21959073841571808,0.14578431844711304,1.0000001192092896,0.4848237931728363,0.22322475910186768,0.25759580731391907,0.21711376309394836,0.16404198110103607,0.19903038442134857,0.16475224494934082,0.18133796751499176,0.166326642036438
bowl,0.1649239957332611,0.12339023500680923,0.26416486501693726,0.17085392773151398,0.19533489644527435,0.17236235737800598,0.21576224267482758,0.11786457896232605,0.2243070751428604,0.21576224267482758,0.10496746003627777,0.4848237931728363,1.0,0.1810409277677536,0.23468568921089172,0.19098831713199615,0.17156143486499786,0.19536113739013672,0.17613008618354797,0.19533489644527435,0.21118052303791046
v,0.18749232590198517,0.1573350727558136,0.2176586240530014,0.1089601069688797,0.1392776072025299,0.15216681361198425,0.18580520153045654,0.062280524522066116,0.1655031144618988,0.18580520153045654,0.12981903553009033,0.12199956178665161,0.17199891805648804,0.22053663432598114,0.1653934270143509,0.1586812287569046,0.21886853873729706,0.08700474351644516,0.06977773457765579,0.1392776072025299,0.28677162528038025
",",0.257730096578598,0.26863154768943787,0.23818567395210266,0.36755475401878357,0.3120402991771698,0.5201468467712402,0.4933079481124878,0.22050191462039948,0.4946078956127167,0.4933079481124878,0.1069522351026535,0.22322475910186768,0.1810409277677536,1.0000001192092896,0.3658004403114319,0.3696635365486145,0.32586824893951416,0.3541618287563324,0.34873589873313904,0.3120402991771698,0.31091248989105225
would,0.5543612837791443,0.21116627752780914,0.21986085176467896,0.37426912784576416,0.35597336292266846,0.30461156368255615,0.4133751392364502,0.2543898820877075,0.3353942930698395,0.4133751392364502,0.08651360869407654,0.16404198110103607,0.17156143486499786,0.32586824893951416,0.3854503035545349,0.38529840111732483,1.0000001192092896,0.484149694442749,0.3617405891418457,0.35597336292266846,0.37178951501846313
be,0.5628611445426941,0.16603216528892517,0.21984203159809113,0.4064064621925354,0.3731876611709595,0.3481820821762085,0.4248143136501312,0.20833171904087067,0.33904364705085754,0.4248143136501312,0.09245781600475311,0.1880253106355667,0.18567830324172974,0.39254459738731384,0.476310670375824,0.4154875874519348,0.5202695727348328,0.5760743618011475,0.5304332375526428,0.3731876611709595,0.3324260413646698
temporarily,0.3058371841907501,0.16546212136745453,0.13996119797229767,0.2374257892370224,0.20664168894290924,0.253314346075058,0.35498616099357605,0.25423169136047363,0.24215073883533478,0.35498616099357605,0.03534327819943428,0.16314555704593658,0.13392890989780426,0.2560963034629822,0.3660125732421875,0.18815995752811432,0.3556080460548401,0.2801068127155304,0.3228541314601898,0.20664168894290924,0.11896703392267227
suspended,0.1342494785785675,0.14428016543388367,0.20410187542438507,0.18307673931121826,0.23938870429992676,0.20142072439193726,0.28768354654312134,0.21917524933815002,0.2760421931743622,0.28768354654312134,0.007708584424108267,0.194660022854805,0.21673765778541565,0.2427910715341568,0.2886699140071869,0.18193940818309784,0.2883594334125519,0.18222273886203766,0.2218572348356247,0.23938870429992676,0.13118882477283478
",",0.257730096578598,0.26863154768943787,0.23818567395210266,0.36755475401878357,0.3120402991771698,0.5201468467712402,0.4933079481124878,0.22050191462039948,0.4946078956127167,0.4933079481124878,0.1069522351026535,0.22322475910186768,0.1810409277677536,1.0000001192092896,0.3658004403114319,0.3696635365486145,0.32586824893951416,0.3541618287563324,0.34873589873313904,0.3120402991771698,0.31091248989105225
and,0.3498523235321045,0.2730041444301605,0.20779448747634888,0.42175528407096863,0.3150506615638733,0.4954058527946472,0.5171257257461548,0.19405335187911987,0.5116966962814331,0.5171257257461548,0.1709929257631302,0.18368244171142578,0.1698254644870758,0.6633074283599854,0.506277859210968,0.42438167333602905,0.34921059012413025,0.4711785912513733,0.3424558639526367,0.3150506615638733,0.20544172823429108
that,0.5634250640869141,0.20374512672424316,0.2481309473514557,0.35517072677612305,0.37621384859085083,0.435920387506485,0.5473989248275757,0.29596397280693054,0.41498205065727234,0.5473989248275757,0.11724865436553955,0.18258553743362427,0.10987387597560883,0.4137537479400635,0.6894589066505432,0.5133185982704163,0.5895259380340576,0.6182622313499451,0.4152003228664398,0.37621384859085083,0.32716336846351624
the,0.33724796772003174,0.2862859070301056,0.25819507241249084,0.3906462490558624,0.3718377649784088,0.6662389636039734,1.0,0.3078363239765167,0.733189046382904,1.0,0.19595111906528473,0.21959073841571808,0.21576224267482758,0.4933079481124878,0.6521818041801453,0.5514441132545471,0.4133751392364502,0.40389683842658997,0.3563927710056305,0.3718377649784088,0.22068053483963013
game,0.2613915503025055,0.11391695588827133,0.25392043590545654,0.21951238811016083,0.15115390717983246,0.23986028134822845,0.285271555185318,0.14920639991760254,0.2298848181962967,0.285271555185318,0.07862702757120132,0.3480181396007538,0.2413962334394455,0.2653886377811432,0.23652023077011108,0.2554377615451813,0.20549730956554413,0.2211744487285614,0.2056262195110321,0.15115390717983246,0.1829071193933487
would,0.5543612837791443,0.21116627752780914,0.21986085176467896,0.37426912784576416,0.35597336292266846,0.30461156368255615,0.4133751392364502,0.2543898820877075,0.3353942930698395,0.4133751392364502,0.08651360869407654,0.16404198110103607,0.17156143486499786,0.32586824893951416,0.3854503035545349,0.38529840111732483,1.0000001192092896,0.484149694442749,0.3617405891418457,0.35597336292266846,0.37178951501846313
be,0.5628611445426941,0.16603216528892517,0.21984203159809113,0.4064064621925354,0.3731876611709595,0.3481820821762085,0.4248143136501312,0.20833171904087067,0.33904364705085754,0.4248143136501312,0.09245781600475311,0.1880253106355667,0.18567830324172974,0.39254459738731384,0.476310670375824,0.4154875874519348,0.5202695727348328,0.5760743618011475,0.5304332375526428,0.3731876611709595,0.3324260413646698
named,0.10695287585258484,0.10008247196674347,0.1596381515264511,0.20632974803447723,0.19178250432014465,0.28130269050598145,0.3521348536014557,0.4644407033920288,0.2820465862751007,0.3521348536014557,0.07129162549972534,0.2206273078918457,0.18541297316551208,0.2530003488063812,0.3135877251625061,0.3621094226837158,0.15295875072479248,0.18059904873371124,0.20494630932807922,0.19178250432014465,0.1297498345375061
using,0.42359769344329834,0.13972263038158417,0.29941174387931824,0.24272575974464417,0.6102309226989746,0.2717311978340149,0.28364112973213196,0.27941808104515076,0.24298200011253357,0.28364112973213196,0.07590964436531067,0.12041214108467102,0.10332484543323517,0.27050045132637024,0.43351176381111145,0.28867876529693604,0.3468724191188812,0.3861018717288971,0.30243900418281555,0.6102309226989746,0.2804589569568634
arabic,0.19470715522766113,0.1966908574104309,0.41452375054359436,0.10431471467018127,0.25871631503105164,0.17496345937252045,0.23818454146385193,0.1742536425590515,0.2065649777650833,0.23818454146385193,0.09909354895353317,0.18190370500087738,0.1547006070613861,0.22572287917137146,0.21110796928405762,0.15716063976287842,0.13535012304782867,0.19302722811698914,0.1475706249475479,0.25871631503105164,0.18792502582073212
numerals,0.29043856263160706,0.4669416546821594,1.0,0.22259891033172607,0.2823783755302429,0.2017660140991211,0.25819507241249084,0.27115398645401,0.2555062174797058,0.25819507241249084,0.1347743719816208,0.27254608273506165,0.26416486501693726,0.23818567395210266,0.2624048590660095,0.24567946791648865,0.21986085176467896,0.24595332145690918,0.1592744141817093,0.2823783755302429,0.22188253700733185
as,0.3354816734790802,0.22062699496746063,0.21114006638526917,0.3025437891483307,0.35160550475120544,0.3887844979763031,0.48381632566452026,0.2807297110557556,0.3886612355709076,0.48381632566452026,0.07544080913066864,0.21450649201869965,0.14539222419261932,0.48816442489624023,0.41006597876548767,0.3954789340496063,0.3824005722999573,0.37788212299346924,0.3975982367992401,0.35160550475120544,0.27043893933296204
super,0.14169710874557495,0.07821496576070786,0.27254608273506165,0.18743500113487244,0.18133796751499176,0.18576006591320038,0.21959073841571808,0.19249001145362854,0.14718765020370483,0.21959073841571808,0.14578431844711304,1.0000001192092896,0.4848237931728363,0.22322475910186768,0.25759580731391907,0.21711376309394836,0.16404198110103607,0.19903038442134857,0.16475224494934082,0.18133796751499176,0.166326642036438
bowl,0.1649239957332611,0.12339023500680923,0.26416486501693726,0.17085392773151398,0.19533489644527435,0.17236235737800598,0.21576224267482758,0.11786457896232605,0.2243070751428604,0.21576224267482758,0.10496746003627777,0.4848237931728363,1.0,0.1810409277677536,0.23468568921089172,0.19098831713199615,0.17156143486499786,0.19536113739013672,0.17613008618354797,0.19533489644527435,0.21118052303791046
50,0.07099399715662003,0.01018556673079729,0.0405484102666378,0.025104328989982605,-0.016424573957920074,0.021892361342906952,0.03602437674999237,0.12106531858444214,0.006577443331480026,0.03602437674999237,-0.014330796897411346,0.0833745002746582,0.005446359980851412,-0.025195008143782616,0.022181637585163116,0.023094678297638893,0.05957036092877388,0.10407739877700806,0.032612502574920654,-0.016424573957920074,0.030512850731611252
as,0.3354816734790802,0.22062699496746063,0.21114006638526917,0.3025437891483307,0.35160550475120544,0.3887844979763031,0.48381632566452026,0.2807297110557556,0.3886612355709076,0.48381632566452026,0.07544080913066864,0.21450649201869965,0.14539222419261932,0.48816442489624023,0.41006597876548767,0.3954789340496063,0.3824005722999573,0.37788212299346924,0.3975982367992401,0.35160550475120544,0.27043893933296204
opposed,0.23474003374576569,0.17820458114147186,0.22317832708358765,0.3341662585735321,0.31553876399993896,0.21999825537204742,0.24302934110164642,0.16188350319862366,0.25387564301490784,0.24302934110164642,-0.05720509961247444,0.09677048772573471,0.12780041992664337,0.2660662829875946,0.274840384721756,0.25204870104789734,0.3832801580429077,0.32263192534446716,0.32515665888786316,0.31553876399993896,0.23428945243358612
to,0.4559597074985504,0.24710409343242645,0.21088573336601257,0.31913647055625916,0.40058770775794983,0.45010748505592346,0.535392165184021,0.2487373650074005,0.41548454761505127,0.535392165184021,0.10572241246700287,0.17783479392528534,0.16993016004562378,0.44245919585227966,0.5345056653022766,0.4025384783744812,0.5965728163719177,0.4544740617275238,0.34945759177207947,0.40058770775794983,0.29463258385658264
super,0.14169710874557495,0.07821496576070786,0.27254608273506165,0.18743500113487244,0.18133796751499176,0.18576006591320038,0.21959073841571808,0.19249001145362854,0.14718765020370483,0.21959073841571808,0.14578431844711304,1.0000001192092896,0.4848237931728363,0.22322475910186768,0.25759580731391907,0.21711376309394836,0.16404198110103607,0.19903038442134857,0.16475224494934082,0.18133796751499176,0.166326642036438
bowl,0.1649239957332611,0.12339023500680923,0.26416486501693726,0.17085392773151398,0.19533489644527435,0.17236235737800598,0.21576224267482758,0.11786457896232605,0.2243070751428604,0.21576224267482758,0.10496746003627777,0.4848237931728363,1.0,0.1810409277677536,0.23468568921089172,0.19098831713199615,0.17156143486499786,0.19536113739013672,0.17613008618354797,0.19533489644527435,0.21118052303791046
l.,0.04767463356256485,0.05787437781691551,0.01405404508113861,-0.021123556420207024,-0.05573413148522377,0.06709589809179306,0.06809674203395844,0.0804239809513092,0.0543326660990715,0.06809674203395844,0.03265337646007538,0.058923691511154175,-0.052533600479364395,0.0296168252825737,0.02871636487543583,-0.05339476093649864,0.007171301171183586,-0.013024374842643738,-0.04504222422838211,-0.05573413148522377,0.05018472298979759
the,0.33724796772003174,0.2862859070301056,0.25819507241249084,0.3906462490558624,0.3718377649784088,0.6662389636039734,1.0,0.3078363239765167,0.733189046382904,1.0,0.19595111906528473,0.21959073841571808,0.21576224267482758,0.4933079481124878,0.6521818041801453,0.5514441132545471,0.4133751392364502,0.40389683842658997,0.3563927710056305,0.3718377649784088,0.22068053483963013
use,0.4414704144001007,0.17430752515792847,0.3054240047931671,0.26967236399650574,0.7127541303634644,0.2715643048286438,0.34342584013938904,0.296448677778244,0.2750902473926544,0.34342584013938904,0.08622721582651138,0.17267648875713348,0.13564810156822205,0.3276674151420593,0.39254313707351685,0.3501819968223572,0.3798166513442993,0.4805850088596344,0.27338850498199463,0.7127541303634644,0.32795652747154236
of,0.2557544410228729,0.31028008460998535,0.2555062174797058,0.34038281440734863,0.3075267970561981,0.5696388483047485,0.733189046382904,0.26907142996788025,1.0,0.733189046382904,0.11716882884502411,0.14718765020370483,0.2243070751428604,0.4946078956127167,0.5011631846427917,0.4999135136604309,0.3353942930698395,0.3802283704280853,0.31685134768486023,0.3075267970561981,0.1826142966747284
roman,0.1736024171113968,1.0,0.4669416546821594,0.20911568403244019,0.18938834965229034,0.24986636638641357,0.2862859070301056,0.14913037419319153,0.31028008460998535,0.2862859070301056,0.0517960749566555,0.07821496576070786,0.12339023500680923,0.26863154768943787,0.2057887464761734,0.164652019739151,0.21116627752780914,0.1729857623577118,0.16846780478954315,0.18938834965229034,0.1663191318511963
numerals,0.29043856263160706,0.4669416546821594,1.0,0.22259891033172607,0.2823783755302429,0.2017660140991211,0.25819507241249084,0.27115398645401,0.2555062174797058,0.25819507241249084,0.1347743719816208,0.27254608273506165,0.26416486501693726,0.23818567395210266,0.2624048590660095,0.24567946791648865,0.21986085176467896,0.24595332145690918,0.1592744141817093,0.2823783755302429,0.22188253700733185
will,0.5882071852684021,0.13640916347503662,0.16965042054653168,0.19863811135292053,0.3126991391181946,0.2580665349960327,0.3635469079017639,0.14877250790596008,0.2473582625389099,0.3635469079017639,0.1533638834953308,0.1544499397277832,0.1507955938577652,0.29706671833992004,0.3827246427536011,0.3305911421775818,0.7075439691543579,0.4443284869194031,0.2919718027114868,0.3126991391181946,0.35046905279159546
be,0.5628611445426941,0.16603216528892517,0.21984203159809113,0.4064064621925354,0.3731876611709595,0.3481820821762085,0.4248143136501312,0.20833171904087067,0.33904364705085754,0.4248143136501312,0.09245781600475311,0.1880253106355667,0.18567830324172974,0.39254459738731384,0.476310670375824,0.4154875874519348,0.5202695727348328,0.5760743618011475,0.5304332375526428,0.3731876611709595,0.3324260413646698
reinstated,0.30979520082473755,0.2652885317802429,0.2735072076320648,0.24525073170661926,0.21946005523204803,0.1811918467283249,0.2586565315723419,0.22058328986167908,0.2136506736278534,0.2586565315723419,0.03773224353790283,0.11153620481491089,0.11042346805334091,0.2825030982494354,0.20654354989528656,0.2478516846895218,0.40088826417922974,0.25851771235466003,0.3603705167770386,0.21946005523204803,0.29092538356781006
for,0.3609124422073364,0.13499169051647186,0.18570570647716522,0.33592689037323,0.4236139953136444,0.4322226941585541,0.4739971458911896,0.2633620500564575,0.4185989499092102,0.4739971458911896,0.07924925535917282,0.22938419878482819,0.24430087208747864,0.4464869201183319,0.44095608592033386,0.384836345911026,0.39877474308013916,0.41175219416618347,0.39068686962127686,0.4236139953136444,0.264628142118454
super,0.14169710874557495,0.07821496576070786,0.27254608273506165,0.18743500113487244,0.18133796751499176,0.18576006591320038,0.21959073841571808,0.19249001145362854,0.14718765020370483,0.21959073841571808,0.14578431844711304,1.0000001192092896,0.4848237931728363,0.22322475910186768,0.25759580731391907,0.21711376309394836,0.16404198110103607,0.19903038442134857,0.16475224494934082,0.18133796751499176,0.166326642036438
bowl,0.1649239957332611,0.12339023500680923,0.26416486501693726,0.17085392773151398,0.19533489644527435,0.17236235737800598,0.21576224267482758,0.11786457896232605,0.2243070751428604,0.21576224267482758,0.10496746003627777,0.4848237931728363,1.0,0.1810409277677536,0.23468568921089172,0.19098831713199615,0.17156143486499786,0.19536113739013672,0.17613008618354797,0.19533489644527435,0.21118052303791046
li,0.18559375405311584,0.14842745661735535,0.1693873405456543,0.0937655121088028,0.1046355590224266,0.12414256483316422,0.1979183703660965,0.041775502264499664,0.14930510520935059,0.1979183703660965,0.042862970381975174,0.24357181787490845,0.18137063086032867,0.22546686232089996,0.13266965746879578,0.17650455236434937,0.06947522610425949,0.1630558967590332,0.14952537417411804,0.1046355590224266,0.17020992934703827
.,0.421799898147583,0.27629324793815613,0.25345009565353394,0.3378238379955292,0.33111312985420227,0.5591574311256409,0.5934505462646484,0.20937694609165192,0.5352458953857422,0.5934505462646484,0.15041887760162354,0.2757420241832733,0.21516893804073334,0.6812511086463928,0.45942068099975586,0.4123194217681885,0.35067233443260193,0.41614407300949097,0.33645182847976685,0.33111312985420227,0.4130953550338745
