,where,was,an,elected,assembly,to,be,set,up,",",under,the,terms,of,the,scotland,act,of,1978,?
elected,0.13232336938381195,0.2710091769695282,0.14119486510753632,0.9999999403953552,0.44426241517066956,0.21424545347690582,0.156069815158844,0.16105639934539795,0.10747691988945007,0.2476319521665573,0.1498282104730606,0.23167964816093445,0.2619895040988922,0.2767166793346405,0.23167964816093445,0.16932645440101624,0.15076935291290283,0.2767166793346405,0.033314548432826996,0.1966295689344406
assembly,0.1432265341281891,0.2233278602361679,0.13443148136138916,0.44426241517066956,1.0000001192092896,0.19874803721904755,0.1890038102865219,0.14236527681350708,0.19048035144805908,0.21222424507141113,0.10651016980409622,0.2524827718734741,0.20057307183742523,0.2946469783782959,0.2524827718734741,0.129026859998703,0.2563663125038147,0.2946469783782959,0.03778371214866638,0.1488889455795288
would,0.3602546751499176,0.41663143038749695,0.2650099992752075,0.2051783800125122,0.19539935886859894,0.5965728163719177,0.5202695727348328,0.2767912447452545,0.35289904475212097,0.32586824893951416,0.23248223960399628,0.4133751392364502,0.29826128482818604,0.3353942930698395,0.4133751392364502,0.14790765941143036,0.24421697854995728,0.3353942930698395,0.03303173556923866,0.37178951501846313
be,0.3651217818260193,0.42228707671165466,0.33041056990623474,0.156069815158844,0.1890038102865219,0.4972836375236511,1.0,0.19580282270908356,0.27963516116142273,0.39254459738731384,0.23514987528324127,0.4248143136501312,0.34031033515930176,0.33904364705085754,0.4248143136501312,0.19496235251426697,0.29223379492759705,0.33904364705085754,0.054690562188625336,0.3324260413646698
set,0.27437397837638855,0.22985222935676575,0.19075638055801392,0.16105639934539795,0.14236527681350708,0.320547491312027,0.19580282270908356,1.0000001192092896,0.32636314630508423,0.24912182986736298,0.1245715394616127,0.2927955985069275,0.15451379120349884,0.20671486854553223,0.2927955985069275,0.14786630868911743,0.20888905227184296,0.20671486854553223,0.012411573901772499,0.1698019951581955
up,0.341964989900589,0.24070115387439728,0.2649265229701996,0.10747691988945007,0.19048035144805908,0.40375280380249023,0.27963516116142273,0.32636314630508423,1.0000001192092896,0.34193792939186096,0.19996878504753113,0.38423117995262146,0.10237029194831848,0.32945773005485535,0.38423117995262146,0.14345809817314148,0.18676148355007172,0.32945773005485535,0.023289868608117104,0.1819818764925003
in,0.5344807505607605,0.45514053106307983,0.2605783939361572,0.21190309524536133,0.2425609529018402,0.45010748505592346,0.3481820821762085,0.2663729190826416,0.3120773434638977,0.5201468467712402,0.2535393238067627,0.6662389636039734,0.2410934716463089,0.5696388483047485,0.6662389636039734,0.24716059863567352,0.22050046920776367,0.5696388483047485,0.20181521773338318,0.20430970191955566
edinburgh,0.21033897995948792,0.25017035007476807,0.14522378146648407,0.18615896999835968,0.1284869760274887,0.14218463003635406,0.1588786542415619,0.0945599228143692,0.11713740229606628,0.21550443768501282,0.1404256522655487,0.2266589254140854,0.08260450512170792,0.263994961977005,0.2266589254140854,0.626442551612854,0.18632489442825317,0.263994961977005,0.03206679970026016,0.09266204386949539
provided,0.2402752935886383,0.2404836267232895,0.24971148371696472,0.12360838055610657,0.13429464399814606,0.28066325187683105,0.32466498017311096,0.24009038507938385,0.18517407774925232,0.27036961913108826,0.23447687923908234,0.304488867521286,0.31238678097724915,0.272808313369751,0.304488867521286,0.1720731258392334,0.21607425808906555,0.272808313369751,0.044971074908971786,0.16893617808818817
that,0.4876193106174469,0.33670201897621155,0.365763783454895,0.16469326615333557,0.18815302848815918,0.5436353087425232,0.6036020517349243,0.2916346788406372,0.35427621006965637,0.4137537479400635,0.26447200775146484,0.5473989248275757,0.29983192682266235,0.41498205065727234,0.5473989248275757,0.20920433104038239,0.2679075598716736,0.41498205065727234,0.002114179776981473,0.32716336846351624
the,0.5003893971443176,0.48711544275283813,0.4207492768764496,0.23167964816093445,0.2524827718734741,0.535392165184021,0.4248143136501312,0.2927955985069275,0.38423117995262146,0.4933079481124878,0.3348022699356079,1.0,0.29706791043281555,0.733189046382904,1.0,0.23846951127052307,0.28682878613471985,0.733189046382904,0.1314823180437088,0.22068053483963013
majority,0.20459555089473724,0.17051540315151215,0.12461255490779877,0.34243807196617126,0.3466234803199768,0.26316750049591064,0.26356902718544006,0.08594968914985657,0.1997912973165512,0.30214112997055054,0.24636489152908325,0.28757327795028687,0.2298722267150879,0.29706597328186035,0.28757327795028687,0.2013019472360611,0.17173068225383759,0.29706597328186035,0.035272855311632156,0.220119908452034
of,0.38066378235816956,0.4069072902202606,0.32280945777893066,0.2767166793346405,0.2946469783782959,0.41548454761505127,0.33904364705085754,0.20671486854553223,0.32945773005485535,0.4946078956127167,0.32766106724739075,0.733189046382904,0.2767748534679413,1.0,0.733189046382904,0.2208399921655655,0.2802577316761017,1.0,0.13908278942108154,0.1826142966747284
the,0.5003893971443176,0.48711544275283813,0.4207492768764496,0.23167964816093445,0.2524827718734741,0.535392165184021,0.4248143136501312,0.2927955985069275,0.38423117995262146,0.4933079481124878,0.3348022699356079,1.0,0.29706791043281555,0.733189046382904,1.0,0.23846951127052307,0.28682878613471985,0.733189046382904,0.1314823180437088,0.22068053483963013
scottish,0.16515733301639557,0.20229777693748474,0.16270451247692108,0.18456816673278809,0.14503487944602966,0.1268421709537506,0.13774465024471283,0.15980373322963715,0.1906304508447647,0.21369139850139618,0.12902995944023132,0.21724988520145416,0.06618361920118332,0.1698460429906845,0.21724988520145416,0.667405903339386,0.1456814855337143,0.1698460429906845,-0.08398673683404922,0.06442669779062271
electorate,0.1402469426393509,0.23178118467330933,0.20247754454612732,0.570334792137146,0.39669743180274963,0.23415137827396393,0.1690806895494461,0.1739581674337387,0.1641526073217392,0.2467409074306488,0.14867201447486877,0.23709100484848022,0.2147047370672226,0.3167199194431305,0.23709100484848022,0.24505667388439178,0.27738672494888306,0.3167199194431305,0.06409908831119537,0.1467054933309555
voted,0.18309196829795837,0.3353792428970337,0.16092029213905334,0.4733515977859497,0.24664834141731262,0.22957871854305267,0.21506017446517944,0.2282259613275528,0.18565770983695984,0.2582967281341553,0.14926311373710632,0.3015371859073639,0.1662101000547409,0.25903964042663574,0.3015371859073639,0.2075924277305603,0.18923047184944153,0.25903964042663574,-0.04680806025862694,0.22732289135456085
for,0.38599511981010437,0.3863949179649353,0.3236706852912903,0.19620943069458008,0.15736129879951477,0.4451248347759247,0.3801851272583008,0.30194196105003357,0.342966228723526,0.4464869201183319,0.2930702269077301,0.4739971458911896,0.28996193408966064,0.4185989499092102,0.4739971458911896,0.2155212014913559,0.22890116274356842,0.4185989499092102,0.12267033010721207,0.264628142118454
it,0.36972272396087646,0.4577186405658722,0.39472338557243347,0.16520561277866364,0.21690727770328522,0.513711154460907,0.5203388929367065,0.2579115331172943,0.36426842212677,0.48329564929008484,0.21007636189460754,0.6251175999641418,0.2657536268234253,0.38761502504348755,0.6251175999641418,0.20036359131336212,0.23389169573783875,0.38761502504348755,0.08889477699995041,0.25732165575027466
in,0.5344807505607605,0.45514053106307983,0.2605783939361572,0.21190309524536133,0.2425609529018402,0.45010748505592346,0.3481820821762085,0.2663729190826416,0.3120773434638977,0.5201468467712402,0.2535393238067627,0.6662389636039734,0.2410934716463089,0.5696388483047485,0.6662389636039734,0.24716059863567352,0.22050046920776367,0.5696388483047485,0.20181521773338318,0.20430970191955566
a,0.40997210144996643,0.4508470594882965,0.44552403688430786,0.18310341238975525,0.21305732429027557,0.45503583550453186,0.39883795380592346,0.2540091574192047,0.32523053884506226,0.427140474319458,0.18317826092243195,0.5829201340675354,0.2931654751300812,0.5052502155303955,0.5829201340675354,0.2106660157442093,0.2060188204050064,0.5052502155303955,0.07501233369112015,0.23916715383529663
referendum,0.15594588220119476,0.24151557683944702,0.1813129484653473,0.43227848410606384,0.3960765302181244,0.25115063786506653,0.25599509477615356,0.1806296855211258,0.18837518990039825,0.22808091342449188,0.20650246739387512,0.2520652413368225,0.19729779660701752,0.21849936246871948,0.2520652413368225,0.3251388967037201,0.2536916732788086,0.21849936246871948,0.023692674934864044,0.18056513369083405
to,0.47735077142715454,0.3636345863342285,0.3138085603713989,0.21424545347690582,0.19874803721904755,1.0,0.4972836375236511,0.320547491312027,0.40375280380249023,0.44245919585227966,0.27177539467811584,0.535392165184021,0.356818288564682,0.41548454761505127,0.535392165184021,0.19875919818878174,0.24833928048610687,0.41548454761505127,0.08089005202054977,0.29463258385658264
be,0.3651217818260193,0.42228707671165466,0.33041056990623474,0.156069815158844,0.1890038102865219,0.4972836375236511,1.0,0.19580282270908356,0.27963516116142273,0.39254459738731384,0.23514987528324127,0.4248143136501312,0.34031033515930176,0.33904364705085754,0.4248143136501312,0.19496235251426697,0.29223379492759705,0.33904364705085754,0.054690562188625336,0.3324260413646698
held,0.27823105454444885,0.30231067538261414,0.09179631620645523,0.3370138704776764,0.24271728098392487,0.22177374362945557,0.18061767518520355,0.24022649228572845,0.21317890286445618,0.2880980372428894,0.23477822542190552,0.32185450196266174,0.15516892075538635,0.28960686922073364,0.32185450196266174,0.1419268399477005,0.14279377460479736,0.28960686922073364,0.1390993297100067,0.14103956520557404
on,0.37630224227905273,0.3909217119216919,0.3192969560623169,0.18943439424037933,0.18981821835041046,0.41031414270401,0.37900757789611816,0.23748746514320374,0.34194523096084595,0.49057599902153015,0.3075410723686218,0.5107308030128479,0.1906774938106537,0.3966929316520691,0.5107308030128479,0.20660968124866486,0.17222115397453308,0.3966929316520691,0.0048425812274217606,0.2714994251728058
1,-0.12200809270143509,-0.2275921255350113,-0.15245160460472107,-0.18830521404743195,-0.14677055180072784,-0.2769182622432709,-0.2923636734485626,-0.21414028108119965,-0.15417242050170898,-0.15742997825145721,-0.11805034428834915,-0.1554475575685501,-0.22114649415016174,-0.09473495930433273,-0.1554475575685501,-0.08850947767496109,-0.19760657846927643,-0.09473495930433273,0.08156627416610718,-0.249979168176651
march,0.17354139685630798,0.4297752380371094,0.20647801458835602,0.2389267235994339,0.1619938462972641,0.2274535447359085,0.18584904074668884,0.1011328175663948,0.18833623826503754,0.4256272315979004,0.21383532881736755,0.2680487632751465,0.1221144050359726,0.20692677795886993,0.2680487632751465,0.1865391582250595,0.1774577647447586,0.20692677795886993,0.0029356908053159714,0.2802562415599823
1979,0.21443982422351837,0.1920030564069748,0.16279712319374084,0.1513681709766388,0.11072389781475067,0.260578453540802,0.23037074506282806,-0.018984248861670494,0.14497315883636475,0.24932532012462616,0.17683161795139313,0.3323744237422943,0.1558193415403366,0.2645907700061798,0.3323744237422943,0.13756221532821655,0.0507076233625412,0.2645907700061798,0.03511768952012062,0.09159877151250839
that,0.4876193106174469,0.33670201897621155,0.365763783454895,0.16469326615333557,0.18815302848815918,0.5436353087425232,0.6036020517349243,0.2916346788406372,0.35427621006965637,0.4137537479400635,0.26447200775146484,0.5473989248275757,0.29983192682266235,0.41498205065727234,0.5473989248275757,0.20920433104038239,0.2679075598716736,0.41498205065727234,0.002114179776981473,0.32716336846351624
represented,0.26108410954475403,0.28321829438209534,0.22228698432445526,0.36702218651771545,0.28960418701171875,0.18846964836120605,0.2569103240966797,0.23299802839756012,0.11201000958681107,0.3088570833206177,0.16097238659858704,0.3256146013736725,0.31200769543647766,0.3891753554344177,0.3256146013736725,0.1665615439414978,0.15806759893894196,0.3891753554344177,0.1293942779302597,0.11276352405548096
at,0.4402937591075897,0.36707764863967896,0.2446778565645218,0.16178534924983978,0.16371236741542816,0.36524343490600586,0.30379733443260193,0.19892042875289917,0.26974549889564514,0.38314947485923767,0.2700437307357788,0.457212895154953,0.12392114847898483,0.42558613419532776,0.457212895154953,0.20754259824752808,0.09374550729990005,0.42558613419532776,0.17891845107078552,0.21978627145290375
least,0.28447115421295166,0.20791326463222504,0.26229143142700195,0.16364969313144684,0.19511407613754272,0.35133054852485657,0.3761572241783142,0.2063824087381363,0.20793287456035614,0.28584957122802734,0.13100780546665192,0.3428877890110016,0.2858355641365051,0.32696738839149475,0.3428877890110016,0.1726161539554596,0.16230300068855286,0.32696738839149475,0.08924020081758499,0.28866854310035706
40,-0.057704586535692215,-0.03814153000712395,0.06704754382371902,-0.0004192316555418074,0.052310410887002945,-0.027606580406427383,0.032943032681941986,-0.0038706630002707243,-0.10746275633573532,0.019106578081846237,0.0052952999249100685,-0.09923846274614334,0.029098372906446457,-0.03308193385601044,-0.09923846274614334,0.019659988582134247,-0.07718098163604736,-0.03308193385601044,-0.04899103194475174,0.010195288807153702
%,0.1553906351327896,0.11743833869695663,0.17991386353969574,0.121247798204422,0.18049770593643188,0.18513022363185883,0.16802801191806793,0.10932045429944992,0.21216745674610138,0.22757403552532196,0.15971294045448303,0.21490740776062012,0.18997430801391602,0.19953428208827972,0.21490740776062012,0.11743631958961487,0.15582631528377533,0.19953428208827972,0.07147011905908585,0.21441808342933655
of,0.38066378235816956,0.4069072902202606,0.32280945777893066,0.2767166793346405,0.2946469783782959,0.41548454761505127,0.33904364705085754,0.20671486854553223,0.32945773005485535,0.4946078956127167,0.32766106724739075,0.733189046382904,0.2767748534679413,1.0,0.733189046382904,0.2208399921655655,0.2802577316761017,1.0,0.13908278942108154,0.1826142966747284
the,0.5003893971443176,0.48711544275283813,0.4207492768764496,0.23167964816093445,0.2524827718734741,0.535392165184021,0.4248143136501312,0.2927955985069275,0.38423117995262146,0.4933079481124878,0.3348022699356079,1.0,0.29706791043281555,0.733189046382904,1.0,0.23846951127052307,0.28682878613471985,0.733189046382904,0.1314823180437088,0.22068053483963013
total,0.23611721396446228,0.14069223403930664,0.1526704579591751,0.12587468326091766,0.11636454612016678,0.22792020440101624,0.1491360366344452,0.14822183549404144,0.23945732414722443,0.25815486907958984,0.23890811204910278,0.27068960666656494,0.24860669672489166,0.29045331478118896,0.27068960666656494,0.090000219643116,0.1359957754611969,0.29045331478118896,0.031027501448988914,0.14396025240421295
electorate,0.1402469426393509,0.23178118467330933,0.20247754454612732,0.570334792137146,0.39669743180274963,0.23415137827396393,0.1690806895494461,0.1739581674337387,0.1641526073217392,0.2467409074306488,0.14867201447486877,0.23709100484848022,0.2147047370672226,0.3167199194431305,0.23709100484848022,0.24505667388439178,0.27738672494888306,0.3167199194431305,0.06409908831119537,0.1467054933309555
.,0.41390106081962585,0.40146201848983765,0.3581749200820923,0.2512674033641815,0.21666362881660461,0.4645031690597534,0.4383580684661865,0.2928885817527771,0.351434588432312,0.6812511086463928,0.2901604175567627,0.5934505462646484,0.24108539521694183,0.5352458953857422,0.5934505462646484,0.23843355476856232,0.2025400698184967,0.5352458953857422,0.1281416267156601,0.4130953550338745
