,when,did,the,general,conference,of,the,methodist,episcopal,church,split,into,two,conferences,?
church,0.20053261518478394,0.16781097650527954,0.23846197128295898,0.17155873775482178,0.19073757529258728,0.3079429268836975,0.23846197128295898,0.6119816899299622,0.6002358794212341,0.9999999403953552,0.11947736144065857,0.11812582612037659,0.14373718202114105,0.20040220022201538,0.18081501126289368
split,0.22709082067012787,0.11566226184368134,0.2967630624771118,0.13176436722278595,0.22435283660888672,0.2359420210123062,0.2967630624771118,0.16107916831970215,0.15924882888793945,0.11947736144065857,1.0,0.43188852071762085,0.4164069890975952,0.25640252232551575,0.16133880615234375
from,0.405669629573822,0.20248863101005554,0.40150508284568787,0.1645994782447815,0.1463094800710678,0.4249346852302551,0.40150508284568787,0.2162594348192215,0.2385225147008896,0.1894836276769638,0.20365603268146515,0.3410196900367737,0.25732070207595825,0.14965826272964478,0.19969791173934937
the,0.5091903209686279,0.34736719727516174,1.0,0.28634732961654663,0.25393402576446533,0.733189046382904,1.0,0.21922016143798828,0.2631160318851471,0.23846197128295898,0.2967630624771118,0.39493247866630554,0.43858039379119873,0.2745058238506317,0.22068053483963013
methodist,0.16788707673549652,0.21641705930233002,0.21922016143798828,0.13368430733680725,0.23383435606956482,0.28458893299102783,0.21922016143798828,1.0,0.607796847820282,0.6119816899299622,0.16107916831970215,0.1695648729801178,0.13993379473686218,0.23537258803844452,0.1436992734670639
episcopal,0.17882616817951202,0.18516510725021362,0.2631160318851471,0.22645995020866394,0.2048737108707428,0.29307931661605835,0.2631160318851471,0.607796847820282,1.0000001192092896,0.6002358794212341,0.15924882888793945,0.15817712247371674,0.1902124434709549,0.2185768485069275,0.22619661688804626
church,0.20053261518478394,0.16781097650527954,0.23846197128295898,0.17155873775482178,0.19073757529258728,0.3079429268836975,0.23846197128295898,0.6119816899299622,0.6002358794212341,0.9999999403953552,0.11947736144065857,0.11812582612037659,0.14373718202114105,0.20040220022201538,0.18081501126289368
over,0.36642953753471375,0.2535076439380646,0.39856547117233276,0.17738531529903412,0.12603868544101715,0.36136594414711,0.39856547117233276,0.247173011302948,0.1707811951637268,0.2156446874141693,0.14173372089862823,0.372319757938385,0.35418701171875,0.1667177975177765,0.25742942094802856
the,0.5091903209686279,0.34736719727516174,1.0,0.28634732961654663,0.25393402576446533,0.733189046382904,1.0,0.21922016143798828,0.2631160318851471,0.23846197128295898,0.2967630624771118,0.39493247866630554,0.43858039379119873,0.2745058238506317,0.22068053483963013
issue,0.2642996609210968,0.23056049644947052,0.22164808213710785,0.20629185438156128,0.16774816811084747,0.2598971724510193,0.22164808213710785,0.07800890505313873,0.14661285281181335,0.12293817847967148,0.1351424902677536,0.15066616237163544,0.18310339748859406,0.23275606334209442,0.32172858715057373
of,0.3757161796092987,0.2513895630836487,0.733189046382904,0.28352999687194824,0.19579021632671356,1.0,0.733189046382904,0.28458893299102783,0.29307931661605835,0.3079429268836975,0.2359420210123062,0.32255905866622925,0.37726253271102905,0.22132393717765808,0.1826142966747284
laity,0.10546687245368958,0.1575513482093811,0.25578728318214417,0.1663484275341034,0.17002837359905243,0.2445983737707138,0.25578728318214417,0.2738826870918274,0.309239000082016,0.2935459017753601,0.12142607569694519,0.1380152404308319,0.1521046906709671,0.2067098170518875,0.2055709958076477
having,0.4296937882900238,0.3157401978969574,0.3821379244327545,0.1616494059562683,0.12067870795726776,0.38889452815055847,0.3821379244327545,0.16420480608940125,0.16445063054561615,0.13652145862579346,0.15551318228244781,0.24140845239162445,0.3507533669471741,0.16358909010887146,0.22418256103992462
a,0.44397395849227905,0.2552328109741211,0.5829201340675354,0.2157215178012848,0.1375192254781723,0.5052502155303955,0.5829201340675354,0.24651029706001282,0.2234257608652115,0.19588641822338104,0.20198695361614227,0.3461161255836487,0.3289857804775238,0.15729105472564697,0.23916715383529663
voice,0.1692013293504715,0.1838737428188324,0.19344258308410645,0.09616187959909439,0.13900630176067352,0.1260928511619568,0.19344258308410645,0.11694099009037018,0.146036759018898,0.16632845997810364,0.12029136717319489,0.08091410994529724,0.10915961116552353,0.1396104246377945,0.17046543955802917
and,0.4716290831565857,0.34479495882987976,0.5171257257461548,0.25860127806663513,0.21613861620426178,0.5116966962814331,0.5171257257461548,0.2376793771982193,0.18267527222633362,0.1976170688867569,0.3033278286457062,0.36597734689712524,0.4671151638031006,0.2768954336643219,0.20544172823429108
vote,0.18440549075603485,0.27747371792793274,0.22779929637908936,0.19901829957962036,0.16169297695159912,0.19845709204673767,0.22779929637908936,0.23932059109210968,0.21366721391677856,0.13989123702049255,0.14536063373088837,0.1354874223470688,0.13658133149147034,0.17009390890598297,0.2888886630535126
in,0.4431333839893341,0.2593238651752472,0.6662389636039734,0.259066641330719,0.2199791669845581,0.5696388483047485,0.6662389636039734,0.24702993035316467,0.2737633287906647,0.2493300437927246,0.24171817302703857,0.38021373748779297,0.36463531851768494,0.23602792620658875,0.20430970191955566
the,0.5091903209686279,0.34736719727516174,1.0,0.28634732961654663,0.25393402576446533,0.733189046382904,1.0,0.21922016143798828,0.2631160318851471,0.23846197128295898,0.2967630624771118,0.39493247866630554,0.43858039379119873,0.2745058238506317,0.22068053483963013
administration,0.24702578783035278,0.20127087831497192,0.3083578944206238,0.2752644121646881,0.17756928503513336,0.3326551914215088,0.3083578944206238,0.22000636160373688,0.24926050007343292,0.2046419382095337,0.15174981951713562,0.23244045674800873,0.13665807247161865,0.2247312068939209,0.14283715188503265
of,0.3757161796092987,0.2513895630836487,0.733189046382904,0.28352999687194824,0.19579021632671356,1.0,0.733189046382904,0.28458893299102783,0.29307931661605835,0.3079429268836975,0.2359420210123062,0.32255905866622925,0.37726253271102905,0.22132393717765808,0.1826142966747284
the,0.5091903209686279,0.34736719727516174,1.0,0.28634732961654663,0.25393402576446533,0.733189046382904,1.0,0.21922016143798828,0.2631160318851471,0.23846197128295898,0.2967630624771118,0.39493247866630554,0.43858039379119873,0.2745058238506317,0.22068053483963013
church,0.20053261518478394,0.16781097650527954,0.23846197128295898,0.17155873775482178,0.19073757529258728,0.3079429268836975,0.23846197128295898,0.6119816899299622,0.6002358794212341,0.9999999403953552,0.11947736144065857,0.11812582612037659,0.14373718202114105,0.20040220022201538,0.18081501126289368
",",0.36674630641937256,0.3015086054801941,0.4933079481124878,0.3022127151489258,0.21862302720546722,0.4946078956127167,0.4933079481124878,0.2960420250892639,0.2749701738357544,0.2707274258136749,0.26985031366348267,0.2826121151447296,0.35859420895576477,0.2478943020105362,0.31091248989105225
insisting,0.3323350250720978,0.3276420533657074,0.2947905361652374,0.20810474455356598,0.16896532475948334,0.33179590106010437,0.2947905361652374,0.277537077665329,0.24597115814685822,0.2242215871810913,0.23085905611515045,0.2854166030883789,0.28635725378990173,0.23087875545024872,0.20013785362243652
that,0.5860282182693481,0.47518548369407654,0.5473989248275757,0.2510950565338135,0.20732665061950684,0.41498205065727234,0.5473989248275757,0.18170638382434845,0.20377299189567566,0.18300943076610565,0.26544344425201416,0.3239944875240326,0.3858162462711334,0.2552758455276489,0.32716336846351624
clergy,0.17674565315246582,0.2231728881597519,0.26154741644859314,0.17184701561927795,0.20157036185264587,0.2905072271823883,0.26154741644859314,0.3982779085636139,0.4078293442726135,0.4753705859184265,0.20661522448062897,0.19234530627727509,0.1681647002696991,0.23196448385715485,0.14422976970672607
should,0.356647253036499,0.3792380094528198,0.32399165630340576,0.21871064603328705,0.11430391669273376,0.23792634904384613,0.32399165630340576,0.16712021827697754,0.18792709708213806,0.1990557760000229,0.16331125795841217,0.22516344487667084,0.21949537098407745,0.17733554542064667,0.4442402422428131
not,0.4799930453300476,0.6481515765190125,0.4310511648654938,0.19737575948238373,0.18139208853244781,0.3307090103626251,0.4310511648654938,0.18699541687965393,0.19096937775611877,0.1967715620994568,0.1766093224287033,0.2764923572540283,0.2686237692832947,0.23186634480953217,0.41942933201789856
be,0.4451393485069275,0.22657383978366852,0.4248143136501312,0.1851358562707901,0.10051422566175461,0.33904364705085754,0.4248143136501312,0.11651849001646042,0.1026235967874527,0.14655785262584686,0.22925865650177002,0.3462390601634979,0.28515341877937317,0.16145075857639313,0.3324260413646698
the,0.5091903209686279,0.34736719727516174,1.0,0.28634732961654663,0.25393402576446533,0.733189046382904,1.0,0.21922016143798828,0.2631160318851471,0.23846197128295898,0.2967630624771118,0.39493247866630554,0.43858039379119873,0.2745058238506317,0.22068053483963013
only,0.5497387051582336,0.4039593040943146,0.5497692227363586,0.22796879708766937,0.20212268829345703,0.49632513523101807,0.5497692227363586,0.1818990558385849,0.22003522515296936,0.18959210813045502,0.246370330452919,0.24060678482055664,0.481845498085022,0.2563629150390625,0.2767370045185089
ones,0.3296627700328827,0.24853041768074036,0.333568274974823,0.12717320024967194,0.10284155607223511,0.23451396822929382,0.333568274974823,0.04944874718785286,0.05202407389879227,0.0825149193406105,0.16106091439723969,0.1677430272102356,0.39154326915740967,0.21627472341060638,0.28155767917633057
to,0.5423505902290344,0.4452643394470215,0.535392165184021,0.24755197763442993,0.2324119359254837,0.41548454761505127,0.535392165184021,0.21503986418247223,0.24013493955135345,0.24439501762390137,0.17915946245193481,0.38810545206069946,0.3343428373336792,0.2542727291584015,0.29463258385658264
have,0.40555819869041443,0.3783526122570038,0.40389683842658997,0.1695498526096344,0.20745792984962463,0.3802283704280853,0.40389683842658997,0.17623618245124817,0.17065726220607758,0.14373023808002472,0.234889954328537,0.3038242757320404,0.4498785734176636,0.28189629316329956,0.32991164922714233
any,0.4210505485534668,0.37563082575798035,0.4525727927684784,0.18700112402439117,0.1916848123073578,0.3769088089466095,0.4525727927684784,0.13632994890213013,0.16823604702949524,0.17543654143810272,0.15410934388637543,0.22717684507369995,0.38160666823387146,0.268643319606781,0.4113408327102661
determination,0.2731868326663971,0.20895063877105713,0.34492117166519165,0.16111640632152557,0.14985665678977966,0.3005902171134949,0.34492117166519165,0.20349210500717163,0.15432120859622955,0.1545516848564148,0.17986319959163666,0.174541637301445,0.23858855664730072,0.18953710794448853,0.21046318113803864
in,0.4431333839893341,0.2593238651752472,0.6662389636039734,0.259066641330719,0.2199791669845581,0.5696388483047485,0.6662389636039734,0.24702993035316467,0.2737633287906647,0.2493300437927246,0.24171817302703857,0.38021373748779297,0.36463531851768494,0.23602792620658875,0.20430970191955566
how,0.4767928421497345,0.375736802816391,0.33890387415885925,0.19638104736804962,0.12395361065864563,0.2480744868516922,0.33890387415885925,0.13229183852672577,0.0946948230266571,0.10719848424196243,0.13814391195774078,0.2303972691297531,0.2499001920223236,0.18415935337543488,0.4024120569229126
the,0.5091903209686279,0.34736719727516174,1.0,0.28634732961654663,0.25393402576446533,0.733189046382904,1.0,0.21922016143798828,0.2631160318851471,0.23846197128295898,0.2967630624771118,0.39493247866630554,0.43858039379119873,0.2745058238506317,0.22068053483963013
church,0.20053261518478394,0.16781097650527954,0.23846197128295898,0.17155873775482178,0.19073757529258728,0.3079429268836975,0.23846197128295898,0.6119816899299622,0.6002358794212341,0.9999999403953552,0.11947736144065857,0.11812582612037659,0.14373718202114105,0.20040220022201538,0.18081501126289368
was,0.37326499819755554,0.41399896144866943,0.48711544275283813,0.2445744127035141,0.1537582278251648,0.4069072902202606,0.48711544275283813,0.2711138129234314,0.2479659467935562,0.24960921704769135,0.17593012750148773,0.2322220653295517,0.27166637778282166,0.14676052331924438,0.18412111699581146
to,0.5423505902290344,0.4452643394470215,0.535392165184021,0.24755197763442993,0.2324119359254837,0.41548454761505127,0.535392165184021,0.21503986418247223,0.24013493955135345,0.24439501762390137,0.17915946245193481,0.38810545206069946,0.3343428373336792,0.2542727291584015,0.29463258385658264
be,0.4451393485069275,0.22657383978366852,0.4248143136501312,0.1851358562707901,0.10051422566175461,0.33904364705085754,0.4248143136501312,0.11651849001646042,0.1026235967874527,0.14655785262584686,0.22925865650177002,0.3462390601634979,0.28515341877937317,0.16145075857639313,0.3324260413646698
operated,0.21865643560886383,0.1476217359304428,0.24699872732162476,0.14373213052749634,0.19040264189243317,0.2221631109714508,0.24699872732162476,0.14298203587532043,0.15039442479610443,0.14563296735286713,0.20607075095176697,0.168156698346138,0.21854865550994873,0.1909555196762085,0.12718230485916138
.,0.475719153881073,0.35288307070732117,0.5934505462646484,0.2929490804672241,0.1982354372739792,0.5352458953857422,0.5934505462646484,0.30669423937797546,0.29671710729599,0.28898224234580994,0.26228174567222595,0.26250120997428894,0.3524959683418274,0.2162696272134781,0.4130953550338745
