,prior,to,super,bowl,50,",",when,were,the,broncos,last,there,?
super,0.22880366444587708,0.17783479392528534,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.22322475910186768,0.20393483340740204,0.18743500113487244,0.21959073841571808,0.36141330003738403,0.17231976985931396,0.1183716282248497,0.166326642036438
bowl,0.22557669878005981,0.16993016004562378,0.4848237931728363,1.0,0.005446359980851412,0.1810409277677536,0.20523639023303986,0.17085392773151398,0.21576224267482758,0.4351775348186493,0.20327796041965485,0.13301785290241241,0.21118052303791046
xlviii,0.20661744475364685,0.20520958304405212,0.5269481539726257,0.5582984089851379,0.1264488399028778,0.27717459201812744,0.2700073719024658,0.2629554569721222,0.2765132784843445,0.4777657687664032,0.23626413941383362,0.16485118865966797,0.18409758806228638
",",0.27105793356895447,0.44245919585227966,0.22322475910186768,0.1810409277677536,-0.025195008143782616,1.0000001192092896,0.36674630641937256,0.36755475401878357,0.4933079481124878,0.2558487057685852,0.29026782512664795,0.4587128460407257,0.31091248989105225
while,0.32266852259635925,0.43899232149124146,0.20227555930614471,0.15627816319465637,0.046641163527965546,0.38232675194740295,0.548916757106781,0.3084527552127838,0.39804592728614807,0.23601266741752625,0.2372256964445114,0.33146223425865173,0.21076419949531555
the,0.33782097697257996,0.535392165184021,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.4933079481124878,0.5091903209686279,0.3906462490558624,1.0,0.25985947251319885,0.3698786795139313,0.47025805711746216,0.22068053483963013
panthers,0.23142260313034058,0.2185782641172409,0.27118441462516785,0.34713199734687805,0.10408550500869751,0.2494642585515976,0.15385644137859344,0.18933986127376556,0.2602776288986206,0.5347585678100586,0.17428980767726898,0.1328703910112381,0.16608978807926178
made,0.20455904304981232,0.3377571105957031,0.14032290875911713,0.206265389919281,0.04318181425333023,0.32507219910621643,0.2936893105506897,0.32412371039390564,0.3885267674922943,0.19829139113426208,0.2141057401895523,0.33825674653053284,0.17218779027462006
their,0.24109920859336853,0.44619059562683105,0.14342328906059265,0.1663845032453537,0.06537782400846481,0.3045167922973633,0.3682888448238373,0.43277356028556824,0.516537070274353,0.2565864324569702,0.17057138681411743,0.3165968358516693,0.1898253709077835
second,0.23336808383464813,0.3098561465740204,0.25671592354774475,0.20302696526050568,0.09172467887401581,0.29927265644073486,0.28561660647392273,0.17748267948627472,0.4620301127433777,0.22586089372634888,0.42563509941101074,0.19115041196346283,0.17239587008953094
super,0.22880366444587708,0.17783479392528534,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.22322475910186768,0.20393483340740204,0.18743500113487244,0.21959073841571808,0.36141330003738403,0.17231976985931396,0.1183716282248497,0.166326642036438
bowl,0.22557669878005981,0.16993016004562378,0.4848237931728363,1.0,0.005446359980851412,0.1810409277677536,0.20523639023303986,0.17085392773151398,0.21576224267482758,0.4351775348186493,0.20327796041965485,0.13301785290241241,0.21118052303791046
appearance,0.17889286577701569,0.2557435631752014,0.2683286964893341,0.22287850081920624,0.11332543939352036,0.2185479998588562,0.22544918954372406,0.14630533754825592,0.2678116261959076,0.21277497708797455,0.24309749901294708,0.12051617354154587,0.17315366864204407
in,0.24521231651306152,0.45010748505592346,0.18576006591320038,0.17236235737800598,0.021892361342906952,0.5201468467712402,0.4431333839893341,0.3815755248069763,0.6662389636039734,0.20316283404827118,0.30714505910873413,0.5361666083335876,0.20430970191955566
franchise,0.1689964234828949,0.26970288157463074,0.3508962392807007,0.2876890301704407,0.03537413105368614,0.21998582780361176,0.20166108012199402,0.17517590522766113,0.30872398614883423,0.37456947565078735,0.13877347111701965,0.15953896939754486,0.13445523381233215
history,0.3322165012359619,0.24226762354373932,0.11867747455835342,0.22527895867824554,-0.01246196310967207,0.2728564441204071,0.24001719057559967,0.2241225242614746,0.33215048909187317,0.1671532541513443,0.3014144003391266,0.21662463247776031,0.2501974403858185
",",0.27105793356895447,0.44245919585227966,0.22322475910186768,0.1810409277677536,-0.025195008143782616,1.0000001192092896,0.36674630641937256,0.36755475401878357,0.4933079481124878,0.2558487057685852,0.29026782512664795,0.4587128460407257,0.31091248989105225
their,0.24109920859336853,0.44619059562683105,0.14342328906059265,0.1663845032453537,0.06537782400846481,0.3045167922973633,0.3682888448238373,0.43277356028556824,0.516537070274353,0.2565864324569702,0.17057138681411743,0.3165968358516693,0.1898253709077835
other,0.11397721618413925,0.4193183183670044,0.15647977590560913,0.12835361063480377,0.0139119578525424,0.4446498453617096,0.34102705121040344,0.4041554927825928,0.44152235984802246,0.12866367399692535,0.2052956372499466,0.5342466235160828,0.24682199954986572
appearance,0.17889286577701569,0.2557435631752014,0.2683286964893341,0.22287850081920624,0.11332543939352036,0.2185479998588562,0.22544918954372406,0.14630533754825592,0.2678116261959076,0.21277497708797455,0.24309749901294708,0.12051617354154587,0.17315366864204407
being,0.2848459482192993,0.4514104127883911,0.19301097095012665,0.16827359795570374,-0.01975386217236519,0.34499165415763855,0.47212454676628113,0.4775565266609192,0.419739305973053,0.1692562848329544,0.289389044046402,0.29726627469062805,0.26743772625923157
super,0.22880366444587708,0.17783479392528534,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.22322475910186768,0.20393483340740204,0.18743500113487244,0.21959073841571808,0.36141330003738403,0.17231976985931396,0.1183716282248497,0.166326642036438
bowl,0.22557669878005981,0.16993016004562378,0.4848237931728363,1.0,0.005446359980851412,0.1810409277677536,0.20523639023303986,0.17085392773151398,0.21576224267482758,0.4351775348186493,0.20327796041965485,0.13301785290241241,0.21118052303791046
xxxviii,0.23684154450893402,0.1726079136133194,0.5042429566383362,0.5504224300384521,0.054904285818338394,0.28412389755249023,0.20046468079090118,0.2599118649959564,0.2719508707523346,0.42420002818107605,0.2584863603115082,0.1409226655960083,0.15746751427650452
.,0.2402365803718567,0.4645031690597534,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.6812511086463928,0.475719153881073,0.3378238379955292,0.5934505462646484,0.2612393796443939,0.3548945486545563,0.43897318840026855,0.4130953550338745
