,southern,california,'s,distinctive,regions,are,divided,culturally,",",politically,and,what,other,trait,?
its,0.27002355456352234,0.16180482506752014,0.03202139586210251,0.35597217082977295,0.30293142795562744,0.30942749977111816,0.22968308627605438,0.2848946154117584,0.33157986402511597,0.21130411326885223,0.3841775357723236,0.30393704771995544,0.29483991861343384,0.23758883774280548,0.15103481709957123
own,0.1354861557483673,0.16245852410793304,-0.0030622677877545357,0.31554850935935974,0.16541387140750885,0.29801490902900696,0.18775112926959991,0.1937912106513977,0.2796398997306824,0.17698653042316437,0.3142828047275543,0.35062843561172485,0.3725730776786804,0.20546093583106995,0.1937696635723114
culture,0.16801047325134277,0.13130564987659454,-0.02915232628583908,0.2553626596927643,0.32172155380249023,0.23001058399677277,0.18507272005081177,0.6402328610420227,0.23807421326637268,0.2935848534107208,0.2617773115634918,0.22475376725196838,0.22603745758533478,0.28443437814712524,0.13093146681785583
and,0.24232792854309082,0.2441616654396057,0.06895173341035843,0.31099000573158264,0.30318012833595276,0.48576638102531433,0.29203352332115173,0.29453152418136597,0.6633074283599854,0.31683894991874695,1.0,0.31309178471565247,0.5504306554794312,0.18066833913326263,0.20544172823429108
atmosphere,0.1308373361825943,0.1434776782989502,0.0077118780463933945,0.21383881568908691,0.19347675144672394,0.21669556200504303,0.09751070290803909,0.2622670829296112,0.26560261845588684,0.21133728325366974,0.273572713136673,0.2530241310596466,0.2516075372695923,0.09798692166805267,0.15636961162090302
",",0.2795628309249878,0.2704589068889618,-0.0016132977325469255,0.24679994583129883,0.26776278018951416,0.4062570035457611,0.25847432017326355,0.21637564897537231,1.0000001192092896,0.23017244040966034,0.6633074283599854,0.3087472915649414,0.4446498453617096,0.18287505209445953,0.31091248989105225
anchored,0.1964130699634552,0.22696225345134735,-0.0034982941579073668,0.18275673687458038,0.0804716944694519,0.08920703828334808,0.20423227548599243,0.14638535678386688,0.202683225274086,0.18984940648078918,0.2189270257949829,0.16780303418636322,0.13314180076122284,0.16879743337631226,0.0930626317858696
usually,0.16333018243312836,0.1850683093070984,0.08620650321245193,0.3428656756877899,0.24531790614128113,0.5635237097740173,0.256635457277298,0.27788683772087097,0.21946179866790771,0.2408224195241928,0.3817319869995117,0.32521089911460876,0.42674925923347473,0.2768282890319824,0.19435347616672516
by,0.16957597434520721,0.22481602430343628,-0.010884488001465797,0.1643894761800766,0.19794204831123352,0.37842893600463867,0.27156126499176025,0.25587695837020874,0.3680937886238098,0.3161952793598175,0.4289871156215668,0.2455483376979828,0.3321913778781891,0.17283415794372559,0.17966607213020325
a,0.25843560695648193,0.2426064908504486,0.04866964742541313,0.32299163937568665,0.21088102459907532,0.265255331993103,0.211577370762825,0.2173711210489273,0.427140474319458,0.19967299699783325,0.3739250600337982,0.3320399522781372,0.2806335389614105,0.22732707858085632,0.23916715383529663
city,0.31186121702194214,0.2801341712474823,0.004406440537422895,0.07947264611721039,0.25507891178131104,0.19493703544139862,0.21416926383972168,0.23540569841861725,0.35839709639549255,0.21645566821098328,0.2827445864677429,0.17493832111358643,0.20028837025165558,0.058952949941158295,0.13423943519592285
with,0.18574869632720947,0.1391957849264145,-0.04624466598033905,0.3064400851726532,0.24451375007629395,0.38996943831443787,0.1790952980518341,0.21344055235385895,0.4120737314224243,0.21578116714954376,0.5477725267410278,0.2464839518070221,0.44086363911628723,0.16861793398857117,0.2433311939239502
both,0.17318367958068848,0.1713142693042755,0.03109198436141014,0.2698533535003662,0.23755690455436707,0.4594642221927643,0.23929250240325928,0.2815711796283722,0.38080528378486633,0.3051839768886566,0.5503310561180115,0.3361809551715851,0.48922300338745117,0.2638607323169708,0.19455738365650177
national,0.24961405992507935,0.2546478509902954,-0.05226261913776398,0.14084503054618835,0.2279759794473648,0.17082279920578003,0.15852099657058716,0.31440433859825134,0.23933029174804688,0.1751955896615982,0.2608908712863922,0.16882304847240448,0.1963898241519928,0.09581490606069565,0.15643028914928436
and,0.24232792854309082,0.2441616654396057,0.06895173341035843,0.31099000573158264,0.30318012833595276,0.48576638102531433,0.29203352332115173,0.29453152418136597,0.6633074283599854,0.31683894991874695,1.0,0.31309178471565247,0.5504306554794312,0.18066833913326263,0.20544172823429108
sometimes,0.1868232935667038,0.158554345369339,0.018931861966848373,0.33877062797546387,0.2094840556383133,0.47411349415779114,0.24369698762893677,0.2514749765396118,0.26600122451782227,0.25490930676460266,0.35151126980781555,0.34229418635368347,0.4085802435874939,0.2717205584049225,0.1751544177532196
global,0.1766846776008606,0.163304403424263,0.10458717495203018,0.09137064218521118,0.14125265181064606,0.13763219118118286,0.060818567872047424,0.20946145057678223,0.1937657743692398,0.19634146988391876,0.22193439304828644,0.21706031262874603,0.18381670117378235,0.15186373889446259,0.22985349595546722
recognition,0.11876804381608963,0.12525221705436707,-0.02715875953435898,0.3753017783164978,0.2169319987297058,0.16518700122833252,0.15652506053447723,0.3319159150123596,0.23705700039863586,0.21006101369857788,0.26816076040267944,0.25729188323020935,0.2667297422885895,0.2957075536251068,0.20074869692325592
",",0.2795628309249878,0.2704589068889618,-0.0016132977325469255,0.24679994583129883,0.26776278018951416,0.4062570035457611,0.25847432017326355,0.21637564897537231,1.0000001192092896,0.23017244040966034,0.6633074283599854,0.3087472915649414,0.4446498453617096,0.18287505209445953,0.31091248989105225
which,0.2648681700229645,0.17128102481365204,0.03856118768453598,0.39326193928718567,0.2879617512226105,0.42922598123550415,0.35539376735687256,0.30287182331085205,0.3658004403114319,0.23147626221179962,0.506277859210968,0.5261979103088379,0.50507652759552,0.3401007354259491,0.25814583897590637
are,0.18306338787078857,0.17678135633468628,-0.008927806280553341,0.3301008343696594,0.3568890690803528,1.0,0.2984093725681305,0.31316691637039185,0.4062570035457611,0.2581723630428314,0.48576638102531433,0.29724663496017456,0.5932393670082092,0.25918588042259216,0.24591213464736938
often,0.21154865622520447,0.18361137807369232,0.05346176400780678,0.39271047711372375,0.24772430956363678,0.5443448424339294,0.23013363778591156,0.32266688346862793,0.24139221012592316,0.298060804605484,0.42465832829475403,0.3849453330039978,0.4479043185710907,0.264867901802063,0.23748154938220978
the,0.3282862603664398,0.2750805914402008,-0.01540423184633255,0.2618619501590729,0.36158451437950134,0.40399202704429626,0.34601110219955444,0.2812896966934204,0.4933079481124878,0.2379349023103714,0.5171257257461548,0.42745697498321533,0.44152235984802246,0.2546856701374054,0.22068053483963013
hub,0.23765365779399872,0.13097116351127625,-0.024043897166848183,0.17272011935710907,0.22384832799434662,0.1598818153142929,0.22764600813388824,0.21152043342590332,0.21143218874931335,0.16254203021526337,0.20456193387508392,0.12371621280908585,0.21270935237407684,0.1777155101299286,0.09806779772043228
of,0.31933003664016724,0.24929828941822052,-0.03817026689648628,0.28103455901145935,0.3694140613079071,0.39081433415412903,0.37450557947158813,0.24142678081989288,0.4946078956127167,0.21152378618717194,0.5116966962814331,0.33290785551071167,0.38583824038505554,0.17473910748958588,0.1826142966747284
economic,0.20292389392852783,0.10441574454307556,0.0034841743763536215,0.13051459193229675,0.2936455309391022,0.17979218065738678,0.24342955648899078,0.3595171868801117,0.2340485155582428,0.39381131529808044,0.2707010805606842,0.18082544207572937,0.18829746544361115,0.17076437175273895,0.1206481084227562
activity,0.1184757649898529,0.12116052210330963,-0.014979596249759197,0.2109680324792862,0.2595595419406891,0.33086249232292175,0.19028742611408234,0.28834065794944763,0.21559643745422363,0.22891192138195038,0.21878264844417572,0.28365153074264526,0.3060377836227417,0.2001422643661499,0.19043973088264465
for,0.14496514201164246,0.23038740456104279,-0.07241261005401611,0.24962949752807617,0.1788649559020996,0.3895993232727051,0.1359763741493225,0.2411506474018097,0.4464869201183319,0.22294345498085022,0.5064792633056641,0.3017193675041199,0.3273986279964447,0.23456788063049316,0.264628142118454
its,0.27002355456352234,0.16180482506752014,0.03202139586210251,0.35597217082977295,0.30293142795562744,0.30942749977111816,0.22968308627605438,0.2848946154117584,0.33157986402511597,0.21130411326885223,0.3841775357723236,0.30393704771995544,0.29483991861343384,0.23758883774280548,0.15103481709957123
respective,0.10007896274328232,0.15046681463718414,0.0008054489153437316,0.31309011578559875,0.2661692500114441,0.37482279539108276,0.2805129587650299,0.2878454029560089,0.3516268730163574,0.2560293972492218,0.4075171649456024,0.29216688871383667,0.4550633728504181,0.26851320266723633,0.2512778639793396
region,0.35965695977211,0.1643783003091812,-0.058744437992572784,0.1988109052181244,0.7069834470748901,0.20011243224143982,0.22551266849040985,0.38261911273002625,0.2119160145521164,0.20896108448505402,0.2372262328863144,0.2298986315727234,0.20447027683258057,0.27205395698547363,0.13441751897335052
and,0.24232792854309082,0.2441616654396057,0.06895173341035843,0.31099000573158264,0.30318012833595276,0.48576638102531433,0.29203352332115173,0.29453152418136597,0.6633074283599854,0.31683894991874695,1.0,0.31309178471565247,0.5504306554794312,0.18066833913326263,0.20544172823429108
being,0.1891535520553589,0.15683287382125854,-0.055871423333883286,0.23461636900901794,0.21514931321144104,0.4656608998775482,0.19030728936195374,0.3557978868484497,0.34499165415763855,0.41900452971458435,0.4286794066429138,0.3760843276977539,0.37174108624458313,0.2592414915561676,0.26743772625923157
home,0.16775521636009216,0.22102995216846466,0.07170099765062332,0.14073461294174194,0.10909673571586609,0.17890439927577972,0.1520361751317978,0.12521706521511078,0.2790627181529999,0.09556666016578674,0.24667192995548248,0.1608789712190628,0.2030264139175415,0.04697937145829201,0.0757145956158638
to,0.18284058570861816,0.20697450637817383,0.03782717138528824,0.20251458883285522,0.252130389213562,0.3504326641559601,0.17007847130298615,0.2835392355918884,0.44245919585227966,0.26632463932037354,0.48971283435821533,0.455847829580307,0.4193183183670044,0.24124136567115784,0.29463258385658264
many,0.18025599420070648,0.24571245908737183,0.01698932610452175,0.29210278391838074,0.2500225305557251,0.5655534863471985,0.21604293584823608,0.35643470287323,0.40610817074775696,0.2878550887107849,0.5296266674995422,0.36131182312965393,0.6324484348297119,0.24441178143024445,0.2124512493610382
tourist,0.20913518965244293,0.14443571865558624,0.003664839081466198,0.1692877858877182,0.2606774568557739,0.20633454620838165,0.1595361977815628,0.28007981181144714,0.2069557160139084,0.16500869393348694,0.19150754809379578,0.10621568560600281,0.17613451182842255,0.08364319801330566,0.08379554748535156
destinations,0.25725314021110535,0.18910185992717743,0.02312648482620716,0.16807691752910614,0.30884987115859985,0.25793129205703735,0.15540602803230286,0.26930755376815796,0.2587198317050934,0.1854371577501297,0.2507134974002838,0.15052582323551178,0.3054613173007965,0.15188977122306824,0.12842917442321777
.,0.26629969477653503,0.2870451807975769,-0.003708066651597619,0.1806178092956543,0.25618889927864075,0.3452940285205841,0.21858547627925873,0.21798112988471985,0.6812511086463928,0.22661720216274261,0.588965117931366,0.3567904531955719,0.41511186957359314,0.13839563727378845,0.4130953550338745
