,how,much,did,westinghouse,pay,for,tesla,'s,patents,in,order,to,escape,its,financial,problems,?
electric,0.22688037157058716,0.1872546225786209,0.12459144741296768,0.4146316647529602,0.1421067863702774,0.2190219610929489,0.3824412524700165,-0.0115516884252429,0.24766060709953308,0.19779469072818756,0.1659630388021469,0.2115597426891327,0.12334645539522171,0.18373282253742218,0.17781151831150055,0.14106222987174988,0.15674720704555511
purchasing,0.24109995365142822,0.26998913288116455,0.20166154205799103,0.28120940923690796,0.4205922484397888,0.2341153919696808,0.24435614049434662,0.0937308818101883,0.3469550609588623,0.1874041110277176,0.1868811547756195,0.2600758969783783,0.17496556043624878,0.23519030213356018,0.4331338107585907,0.1933271884918213,0.13069698214530945
the,0.33890387415885925,0.35023224353790283,0.34736719727516174,0.3101098835468292,0.1903611719608307,0.4739971458911896,0.1324402391910553,-0.01540423184633255,0.20236903429031372,0.6662389636039734,0.3284194767475128,0.535392165184021,0.23189567029476166,0.559237003326416,0.29952070116996765,0.2659202516078949,0.22068053483963013
patents,0.22582566738128662,0.2118929922580719,0.19803202152252197,0.39605584740638733,0.2005496621131897,0.2654845714569092,0.352291464805603,0.011529999785125256,1.0,0.20229753851890564,0.1222088634967804,0.2135588526725769,0.14531253278255463,0.1671912521123886,0.28803694248199463,0.2070041298866272,0.1148110032081604
for,0.3308170735836029,0.2994346022605896,0.318512886762619,0.25690075755119324,0.24382255971431732,0.9999999403953552,0.13983871042728424,-0.07241261005401611,0.2654845714569092,0.4322226941585541,0.16561681032180786,0.4451248347759247,0.18293485045433044,0.2992613911628723,0.311439573764801,0.27039530873298645,0.264628142118454
a,0.29312583804130554,0.2958075702190399,0.2552328109741211,0.25513118505477905,0.1940600425004959,0.44038116931915283,0.2211925983428955,0.04866964742541313,0.2283138483762741,0.539380669593811,0.24138490855693817,0.45503583550453186,0.18111899495124817,0.4424409866333008,0.2513774335384369,0.21523453295230865,0.23916715383529663
lump,0.3092561364173889,0.2955818176269531,0.12626533210277557,0.09787005186080933,0.07186517119407654,0.13184314966201782,0.03233081474900246,-0.06774471700191498,0.11135989427566528,0.14712320268154144,0.08422195166349411,0.1949070394039154,0.21317626535892487,0.23628968000411987,0.13401030004024506,0.2298610955476761,0.25402092933654785
sum,0.20732133090496063,0.27666014432907104,0.17277900874614716,0.14532382786273956,0.30167239904403687,0.2368583381175995,0.25539126992225647,-0.011954233050346375,0.15917333960533142,0.11220792680978775,0.18935047090053558,0.23063914477825165,0.07896703481674194,0.16066932678222656,0.29434096813201904,0.21054720878601074,0.1473705917596817
payment,0.19359762966632843,0.2376270592212677,0.18888795375823975,0.24388487637043,0.5847101807594299,0.2850750684738159,0.2469467669725418,0.07128368318080902,0.33781537413597107,0.20314516127109528,0.2002452164888382,0.20781071484088898,0.1880282759666443,0.1528821736574173,0.46238163113594055,0.20767250657081604,0.174774169921875
of,0.2480744868516922,0.2671096920967102,0.2513895630836487,0.28119996190071106,0.1583462655544281,0.4185989499092102,0.18837453424930573,-0.03817026689648628,0.17704786360263824,0.5696388483047485,0.31287699937820435,0.41548454761505127,0.17960478365421295,0.48690423369407654,0.30178552865982056,0.2450421154499054,0.1826142966747284
$,0.18718640506267548,0.205519899725914,0.23203131556510925,0.1781255006790161,0.42342352867126465,0.22711659967899323,0.23458653688430786,0.03734852001070976,0.25174519419670105,0.21616753935813904,0.08785215765237808,0.22282108664512634,0.1443844735622406,0.21302127838134766,0.2532128691673279,0.11510039120912552,0.2786129117012024
"216,000",-0.04025623947381973,-0.09876313805580139,0.05633939802646637,0.26249343156814575,0.13105571269989014,0.15193895995616913,0.10478449612855911,0.02277001552283764,0.07491777092218399,0.14298361539840698,0.0463239848613739,0.06987535953521729,0.023937059566378593,0.004236972890794277,0.13664226233959198,-0.0115775465965271,0.0729956105351448
;,0.07230665534734726,0.128553569316864,0.10727239400148392,0.037525154650211334,0.031339824199676514,0.0293948445469141,-0.03835732489824295,0.006909397430717945,0.018575049936771393,0.092739537358284,0.034323424100875854,0.0979827418923378,0.04584094136953354,0.056731753051280975,0.002202408155426383,0.010691815055906773,0.10349778085947037
this,0.45272302627563477,0.5015546083450317,0.3609912693500519,0.19725455343723297,0.2387295812368393,0.5082864165306091,0.2066725641489029,0.02106832154095173,0.2568124234676361,0.45205554366111755,0.28142353892326355,0.5759071707725525,0.20869894325733185,0.43815311789512634,0.26614993810653687,0.33706656098365784,0.3155723512172699
provided,0.25793027877807617,0.24202565848827362,0.2778315246105194,0.2970586121082306,0.24518270790576935,0.38938868045806885,0.19611623883247375,0.01738812029361725,0.2465600222349167,0.19033823907375336,0.15986008942127228,0.28066325187683105,0.21425355970859528,0.22010774910449982,0.28894585371017456,0.21337538957595825,0.16893617808818817
westinghouse,0.1836739182472229,0.1912594586610794,0.1608617752790451,0.9999999403953552,0.19123296439647675,0.25690075755119324,0.35764777660369873,-0.008012998849153519,0.39605584740638733,0.2579890191555023,0.1791175752878189,0.22176946699619293,0.20937219262123108,0.24483151733875275,0.2653241455554962,0.14821754395961761,0.17307911813259125
a,0.29312583804130554,0.2958075702190399,0.2552328109741211,0.25513118505477905,0.1940600425004959,0.44038116931915283,0.2211925983428955,0.04866964742541313,0.2283138483762741,0.539380669593811,0.24138490855693817,0.45503583550453186,0.18111899495124817,0.4424409866333008,0.2513774335384369,0.21523453295230865,0.23916715383529663
break,0.2660876214504242,0.2753322422504425,0.26556721329689026,0.13894423842430115,0.1973866969347,0.22607485949993134,0.07342249155044556,0.0023355097509920597,0.12826894223690033,0.17133235931396484,0.17348971962928772,0.32659798860549927,0.3224189579486847,0.2304377555847168,0.1160430908203125,0.2459733486175537,0.19753244519233704
from,0.22939439117908478,0.24480824172496796,0.20248863101005554,0.2171432226896286,0.19024398922920227,0.314039945602417,0.10324860364198685,-0.01936490088701248,0.15596331655979156,0.4274188280105591,0.1814235895872116,0.4069952368736267,0.2504068613052368,0.32706040143966675,0.22108370065689087,0.21618343889713287,0.19969791173934937
what,0.6468034982681274,0.45316147804260254,0.4259131848812103,0.16126319766044617,0.2870062291622162,0.3017193675041199,0.23221199214458466,0.02692362666130066,0.16317835450172424,0.30808621644973755,0.16634008288383484,0.455847829580307,0.21352531015872955,0.30393704771995544,0.1900392472743988,0.3306994140148163,0.5051238536834717
",",0.22659391164779663,0.36182254552841187,0.3015086054801941,0.277236670255661,0.18754567205905914,0.4464869201183319,0.20599327981472015,-0.0016132977325469255,0.22191748023033142,0.5201468467712402,0.22478096187114716,0.44245919585227966,0.2325686812400818,0.33157986402511597,0.25465908646583557,0.2596952021121979,0.31091248989105225
due,0.19407185912132263,0.2505093812942505,0.15152592957019806,0.1560773253440857,0.20723025500774384,0.2363993525505066,0.1344064325094223,0.03925589844584465,0.10641037672758102,0.2516716718673706,0.15464791655540466,0.35188060998916626,0.18145878612995148,0.32322585582733154,0.27337098121643066,0.3107058107852936,0.10954997688531876
to,0.44169697165489197,0.40610215067863464,0.4452643394470215,0.22176946699619293,0.26723966002464294,0.4451248347759247,0.17548894882202148,0.03782717138528824,0.2135588526725769,0.45010748505592346,0.35544881224632263,1.0,0.29131880402565,0.3691340684890747,0.27715611457824707,0.28989166021347046,0.29463258385658264
alternating,0.2108776718378067,0.2001315802335739,0.023347359150648117,0.24903084337711334,0.07950078696012497,0.28052112460136414,0.20965251326560974,-0.036665238440036774,0.1579882651567459,0.24697254598140717,0.19357596337795258,0.23102223873138428,0.18899020552635193,0.26765841245651245,0.17247003316879272,0.15762463212013245,0.13878576457500458
current,0.17794625461101532,0.15414083003997803,0.07635620981454849,0.24448244273662567,0.15400709211826324,0.27481377124786377,0.19374153017997742,0.004145179875195026,0.1413441002368927,0.1955713927745819,0.14579617977142334,0.30630946159362793,0.08162859082221985,0.25326231122016907,0.2208765596151352,0.134680837392807,0.12074550241231918
's,-0.026164190843701363,0.06731651723384857,0.05069678649306297,-0.008012998849153519,0.11794386804103851,-0.07241261005401611,0.06449045985937119,0.9999999403953552,0.011529999785125256,-0.037580832839012146,-0.07080218195915222,0.03782717138528824,-0.017336735501885414,0.03202139586210251,0.06992136687040329,-0.0541396401822567,-0.023395681753754616
rapid,0.1725734919309616,0.13892655074596405,0.08790485560894012,0.16062937676906586,0.10193659365177155,0.220044806599617,0.18893074989318848,0.024939032271504402,0.0991516038775444,0.2029436230659485,0.1346605122089386,0.17502319812774658,0.1235855370759964,0.2264774888753891,0.24706652760505676,0.22201885282993317,0.17199881374835968
gain,0.22131459414958954,0.31327834725379944,0.2568015456199646,0.11170529574155807,0.29596659541130066,0.2699543833732605,0.21462078392505646,0.05691658332943916,0.12293171882629395,0.23473112285137177,0.19286446273326874,0.3898973762989044,0.29278287291526794,0.23156601190567017,0.24151016771793365,0.20026043057441711,0.1417919248342514
in,0.2601168751716614,0.2725222110748291,0.2593238651752472,0.2579890191555023,0.14415781199932098,0.4322226941585541,0.17097744345664978,-0.037580832839012146,0.20229753851890564,1.0,0.24184700846672058,0.45010748505592346,0.19471009075641632,0.3793783485889435,0.23881284892559052,0.21061907708644867,0.20430970191955566
popularity,0.227399542927742,0.2708045244216919,0.22251276671886444,0.2385099232196808,0.14990156888961792,0.2503066658973694,0.24335777759552002,0.045256033539772034,0.23319898545742035,0.26010528206825256,0.13353142142295837,0.22046558558940887,0.1422422230243683,0.3058875501155853,0.30142995715141296,0.23922955989837646,0.16941240429878235
",",0.22659391164779663,0.36182254552841187,0.3015086054801941,0.277236670255661,0.18754567205905914,0.4464869201183319,0.20599327981472015,-0.0016132977325469255,0.22191748023033142,0.5201468467712402,0.22478096187114716,0.44245919585227966,0.2325686812400818,0.33157986402511597,0.25465908646583557,0.2596952021121979,0.31091248989105225
had,0.2549138069152832,0.31141290068626404,0.540525496006012,0.2198336273431778,0.26438552141189575,0.3270139992237091,0.12050733715295792,-0.004401352722197771,0.17608098685741425,0.385026752948761,0.22447334229946136,0.37984350323677063,0.16630983352661133,0.32081788778305054,0.2231896072626114,0.29386842250823975,0.20728366076946259
turned,0.2075119912624359,0.2502693235874176,0.3006841838359833,0.1514001041650772,0.25288817286491394,0.24899277091026306,0.14801929891109467,-0.009065007790923119,0.10912847518920898,0.2571444809436798,0.16847018897533417,0.33177903294563293,0.2151561826467514,0.20010679960250854,0.18099570274353027,0.20639130473136902,0.130948007106781
out,0.3963836133480072,0.3749011158943176,0.28413498401641846,0.16800174117088318,0.20408141613006592,0.3312093913555145,0.2017683982849121,0.0021837172098457813,0.2546972632408142,0.3576207756996155,0.1285879760980606,0.42386990785598755,0.2822992205619812,0.2466478794813156,0.18503603339195251,0.29801610112190247,0.22020699083805084
to,0.44169697165489197,0.40610215067863464,0.4452643394470215,0.22176946699619293,0.26723966002464294,0.4451248347759247,0.17548894882202148,0.03782717138528824,0.2135588526725769,0.45010748505592346,0.35544881224632263,1.0,0.29131880402565,0.3691340684890747,0.27715611457824707,0.28989166021347046,0.29463258385658264
be,0.4158933162689209,0.3977218568325043,0.22657383978366852,0.2052488476037979,0.23702329397201538,0.3801851272583008,0.15180771052837372,0.025217169895768166,0.15605752170085907,0.3481820821762085,0.23933173716068268,0.4972836375236511,0.22406351566314697,0.2731834948062897,0.180576354265213,0.2817195653915405,0.3324260413646698
an,0.2520636022090912,0.2866077721118927,0.22598257660865784,0.24657122790813446,0.13945384323596954,0.3236706852912903,0.13714656233787537,0.025255560874938965,0.14016205072402954,0.2605783939361572,0.14927062392234802,0.3138085603713989,0.15402592718601227,0.28139030933380127,0.20953093469142914,0.1804785281419754,0.19793890416622162
overly,0.34379342198371887,0.41631513833999634,0.23522180318832397,0.11306285113096237,0.18082749843597412,0.24250495433807373,0.1000208705663681,-0.11864007264375687,0.0780540183186531,0.1853466033935547,0.1440437287092209,0.2985176146030426,0.2116033434867859,0.20627214014530182,0.2032785564661026,0.3330795466899872,0.308106392621994
generous,0.2540552616119385,0.36109015345573425,0.2526457607746124,0.2619971036911011,0.34775498509407043,0.2903781533241272,0.18660126626491547,-0.030756058171391487,0.2441580444574356,0.2261553555727005,0.23222602903842926,0.29382142424583435,0.20422154664993286,0.19671371579170227,0.2519665062427521,0.22600288689136505,0.23372966051101685
$,0.18718640506267548,0.205519899725914,0.23203131556510925,0.1781255006790161,0.42342352867126465,0.22711659967899323,0.23458653688430786,0.03734852001070976,0.25174519419670105,0.21616753935813904,0.08785215765237808,0.22282108664512634,0.1443844735622406,0.21302127838134766,0.2532128691673279,0.11510039120912552,0.2786129117012024
2.50,-0.27730685472488403,-0.21947143971920013,-0.19621486961841583,-0.25097405910491943,-0.19976568222045898,-0.13657693564891815,-0.1272410899400711,0.007366727106273174,-0.18876899778842926,-0.03540473431348801,-0.0872620940208435,-0.25685203075408936,-0.24146707355976105,-0.061522651463747025,-0.04249857738614082,-0.17125697433948517,-0.2835139334201813
per,0.2243444174528122,0.264721542596817,0.14237605035305023,0.13784749805927277,0.4112613797187805,0.22882020473480225,0.2078201323747635,0.06270148605108261,0.12937724590301514,0.1975519210100174,0.1324005275964737,0.2519395351409912,0.07276371866464615,0.1416947841644287,0.1458672136068344,0.11080354452133179,0.22323818504810333
ac,0.11219378560781479,0.12022420018911362,0.08334841579198837,0.2760004699230194,0.11936601251363754,0.13663122057914734,0.31766265630722046,0.040544040501117706,0.1844795197248459,0.09242649376392365,0.15487270057201385,0.13302072882652283,0.07856624573469162,0.14339952170848846,0.0674779862165451,0.08344468474388123,0.19071458280086517
horsepower,0.27074307203292847,0.37223589420318604,0.21618662774562836,0.31094062328338623,0.25070399045944214,0.20352958142757416,0.42120325565338135,0.049543026834726334,0.321157306432724,0.17095385491847992,0.15281066298484802,0.22667735815048218,0.17321912944316864,0.259767085313797,0.2356918752193451,0.1626141518354416,0.2179865539073944
royalty,0.14307795464992523,0.15598542988300323,0.16705602407455444,0.23174773156642914,0.24528758227825165,0.16653972864151,0.19688311219215393,0.0698484480381012,0.20413127541542053,0.17315049469470978,0.20332001149654388,0.1634354591369629,0.13990448415279388,0.2039923220872879,0.2541086673736572,0.09916374832391739,0.17703236639499664
.,0.3287222981452942,0.3374604284763336,0.35288307070732117,0.3097001910209656,0.17372290790081024,0.4726039469242096,0.17949827015399933,-0.003708066651597619,0.21918348968029022,0.5591574311256409,0.20712141692638397,0.4645031690597534,0.20978771150112152,0.3566088080406189,0.22828321158885956,0.2602308988571167,0.4130953550338745
