,what,are,colonial,powers,blamed,for,?
powers,0.24108682572841644,0.16555635631084442,0.25534459948539734,1.0,0.20132087171077728,0.14618374407291412,0.17269276082515717
'',0.08143015950918198,0.0263817198574543,-0.023450249806046486,0.010423350147902966,-0.07811327278614044,-0.04479556903243065,0.018684765323996544
working,0.2846863269805908,0.23492206633090973,0.11097069829702377,0.09027024358510971,0.21224093437194824,0.3632623255252838,0.17154020071029663
through,0.23167094588279724,0.2637137472629547,0.14662352204322815,0.18237057328224182,0.14437250792980194,0.3172857463359833,0.16913433372974396
turkish,0.11822055280208588,0.12220998853445053,0.16629916429519653,0.19857583940029144,0.1268049031496048,0.16416789591312408,0.10638481378555298
modernist,0.228840172290802,0.08011502772569656,0.31809255480766296,0.09515948593616486,0.15754912793636322,0.20814071595668793,0.14106012880802155
mustafa,0.20122116804122925,0.10730192065238953,0.23243913054466248,0.22122600674629211,0.17599137127399445,0.12362748384475708,0.22951999306678772
kemal,0.19560258090496063,0.08101226389408112,0.26333579421043396,0.21927739679813385,0.14193657040596008,0.1825137585401535,0.1753988415002823
atatürk,0.21021579205989838,0.10659696906805038,0.1994398683309555,0.1965196281671524,0.20487765967845917,0.1820465475320816,0.20888830721378326
.,0.3567904531955719,0.3452940285205841,0.263717383146286,0.21749663352966309,0.21742595732212067,0.4726039469242096,0.4130953550338745
,what,are,colonial,powers,blamed,for,?
ht,0.15722720324993134,0.16385753452777863,0.08781888335943222,0.002311183838173747,0.11475753039121628,0.16985204815864563,0.28602924942970276
sees,0.29616445302963257,0.22705543041229248,0.1396636962890625,0.23445241153240204,0.27070918679237366,0.22383883595466614,0.1436735838651657
islam,0.23237212002277374,0.1695580929517746,0.1942725032567978,0.20048841834068298,0.15808726847171783,0.1461709886789322,0.18358638882637024
's,0.02692362666130066,-0.008927806280553341,0.011192948557436466,0.03173699602484703,-0.032679375261068344,-0.07241261005401611,-0.023395681753754616
pivotal,0.38660821318626404,0.23852407932281494,0.2672483026981354,0.22861488163471222,0.17311573028564453,0.3485534191131592,0.21733060479164124
turning,0.3082372844219208,0.23347005248069763,0.1520403027534485,0.23056434094905853,0.19676674902439117,0.2547759711742401,0.1670563519001007
point,0.3286605179309845,0.2547467350959778,0.16494183242321014,0.21592260897159576,0.1063467338681221,0.22027306258678436,0.19189560413360596
as,0.31749409437179565,0.3826591968536377,0.19303007423877716,0.28767555952072144,0.22812628746032715,0.44774648547172546,0.27043893933296204
occurring,0.2270880937576294,0.3632349967956543,0.15419727563858032,0.17528708279132843,0.15878868103027344,0.22155097126960754,0.1781778186559677
not,0.5449194312095642,0.46186959743499756,0.18386566638946533,0.25354844331741333,0.2910829782485962,0.39280617237091064,0.41942933201789856
with,0.2464839518070221,0.38996943831443787,0.0768122598528862,0.22386397421360016,0.2447052150964737,0.39140474796295166,0.2433311939239502
the,0.42745697498321533,0.40399202704429626,0.2715741693973541,0.25233519077301025,0.2461363822221756,0.4739971458911896,0.22068053483963013
death,0.2267695665359497,0.11845523118972778,0.03800085932016373,0.12431813031435013,0.2860318422317505,0.19869662821292877,0.21149799227714539
of,0.33290785551071167,0.39081433415412903,0.2972153425216675,0.22709226608276367,0.23866800963878632,0.4185989499092102,0.1826142966747284
ali,0.1344982534646988,0.0656316950917244,0.18253687024116516,0.2069547027349472,0.11286360770463943,0.1374426782131195,0.12320320308208466
",",0.3087472915649414,0.4062570035457611,0.2506951689720154,0.24735067784786224,0.21747229993343353,0.4464869201183319,0.31091248989105225
or,0.33867141604423523,0.5374364256858826,0.14486640691757202,0.19991233944892883,0.14913885295391083,0.4111599624156952,0.32389625906944275
one,0.376489520072937,0.42537835240364075,0.15730392932891846,0.2159528136253357,0.1793404519557953,0.384836345911026,0.2673267424106598
of,0.33290785551071167,0.39081433415412903,0.2972153425216675,0.22709226608276367,0.23866800963878632,0.4185989499092102,0.1826142966747284
the,0.42745697498321533,0.40399202704429626,0.2715741693973541,0.25233519077301025,0.2461363822221756,0.4739971458911896,0.22068053483963013
other,0.341873437166214,0.5932393670082092,0.2085762470960617,0.2092694789171219,0.204782634973526,0.3273986279964447,0.24682199954986572
four,0.18057085573673248,0.3568944036960602,0.1338249146938324,0.1327696293592453,0.17168794572353363,0.27783235907554626,0.14532537758350372
rightly,0.3624197542667389,0.27870437502861023,0.1483575701713562,0.18362972140312195,0.25770998001098633,0.20730185508728027,0.2548271715641022
guided,0.21968917548656464,0.22634941339492798,0.1887671798467636,0.14124980568885803,0.2682635486125946,0.2122155725955963,0.11538667976856232
caliphs,0.2327319085597992,0.23123569786548615,0.29016780853271484,0.28316810727119446,0.17624367773532867,0.13942551612854004,0.19276054203510284
in,0.30808621644973755,0.3841303884983063,0.25196215510368347,0.16362762451171875,0.19296689331531525,0.4322226941585541,0.20430970191955566
the,0.42745697498321533,0.40399202704429626,0.2715741693973541,0.25233519077301025,0.2461363822221756,0.4739971458911896,0.22068053483963013
7th,0.1539303958415985,0.0373089462518692,-0.053064215928316116,0.14906969666481018,0.12305096536874771,0.19182486832141876,0.12025631219148636
century,0.20422613620758057,0.217155322432518,0.30851149559020996,0.09784769266843796,0.17807473242282867,0.18660898506641388,0.1026201918721199
",",0.3087472915649414,0.4062570035457611,0.2506951689720154,0.24735067784786224,0.21747229993343353,0.4464869201183319,0.31091248989105225
but,0.5029441118240356,0.47990062832832336,0.19171887636184692,0.2660807967185974,0.30015555024147034,0.45162561535835266,0.27921953797340393
with,0.2464839518070221,0.38996943831443787,0.0768122598528862,0.22386397421360016,0.2447052150964737,0.39140474796295166,0.2433311939239502
the,0.42745697498321533,0.40399202704429626,0.2715741693973541,0.25233519077301025,0.2461363822221756,0.4739971458911896,0.22068053483963013
abolition,0.1229134351015091,0.11087556183338165,0.3618868589401245,0.24976791441440582,0.21429914236068726,0.23733988404273987,0.11602208763360977
of,0.33290785551071167,0.39081433415412903,0.2972153425216675,0.22709226608276367,0.23866800963878632,0.4185989499092102,0.1826142966747284
the,0.42745697498321533,0.40399202704429626,0.2715741693973541,0.25233519077301025,0.2461363822221756,0.4739971458911896,0.22068053483963013
ottoman,0.2063559740781784,0.0702381506562233,0.3105202317237854,0.2508954405784607,0.11167053133249283,0.12756021320819855,0.14455440640449524
caliphate,0.2149973064661026,0.09305959194898605,0.275125116109848,0.28182196617126465,0.18776151537895203,0.06873653829097748,0.1574885994195938
in,0.30808621644973755,0.3841303884983063,0.25196215510368347,0.16362762451171875,0.19296689331531525,0.4322226941585541,0.20430970191955566
1924,-0.08282545208930969,-0.22912319004535675,-0.05842145159840584,0.11040814220905304,0.016350600868463516,-0.08786772191524506,0.04906921088695526
.,0.3567904531955719,0.3452940285205841,0.263717383146286,0.21749663352966309,0.21742595732212067,0.4726039469242096,0.4130953550338745
