,in,china,",",this,person,inferred,that,the,land,was,formed,by,erosion,of,the,mountains,and,by,silt,deposition,",",what,was,his,name,?
formulated,0.20555293560028076,0.18504954874515533,0.2242109775543213,0.3252637982368469,0.19740568101406097,0.31071630120277405,0.34063124656677246,0.2888638973236084,0.18779154121875763,0.2657249867916107,0.2297913134098053,0.2914048731327057,0.17382782697677612,0.29343387484550476,0.2888638973236084,0.06202922388911247,0.22168222069740295,0.2914048731327057,0.19623258709907532,0.27771106362342834,0.2242109775543213,0.24279600381851196,0.2657249867916107,0.21669302880764008,0.17437396943569183,0.17216148972511292
a,0.539380669593811,0.17720326781272888,0.427140474319458,0.5422310829162598,0.4078793525695801,0.23491162061691284,0.47537946701049805,0.5829201340675354,0.247930645942688,0.4508470594882965,0.21948496997356415,0.32094135880470276,0.21476104855537415,0.5052502155303955,0.5829201340675354,0.1995611935853958,0.3739250600337982,0.32094135880470276,0.25697657465934753,0.28288862109184265,0.427140474319458,0.3320399522781372,0.4508470594882965,0.3497250974178314,0.26421117782592773,0.23916715383529663
hypothesis,0.17262659966945648,0.15669432282447815,0.15448060631752014,0.30499178171157837,0.22490639984607697,0.2770534157752991,0.3562784492969513,0.2221619188785553,0.12737324833869934,0.15402233600616455,0.16209103167057037,0.14572958648204803,0.22334285080432892,0.18608006834983826,0.2221619188785553,0.09667380899190903,0.11077649891376495,0.14572958648204803,0.2628770172595978,0.3079109787940979,0.15448060631752014,0.32678523659706116,0.15402233600616455,0.1009625568985939,0.21247649192810059,0.20027662813663483
for,0.4322226941585541,0.15661011636257172,0.4464869201183319,0.5082864165306091,0.3028412163257599,0.15468868613243103,0.4137635827064514,0.4739971458911896,0.19845563173294067,0.3863949179649353,0.18147863447666168,0.3248702883720398,0.1743953824043274,0.4185989499092102,0.4739971458911896,0.17713519930839539,0.5064792633056641,0.3248702883720398,0.13326574862003326,0.2244035005569458,0.4464869201183319,0.3017193675041199,0.3863949179649353,0.39312878251075745,0.25737348198890686,0.264628142118454
the,0.6662389636039734,0.3110525608062744,0.4933079481124878,0.6274310946464539,0.3487054407596588,0.28192782402038574,0.5473989248275757,1.0,0.28587454557418823,0.48711544275283813,0.28813210129737854,0.4408751428127289,0.2848348915576935,0.733189046382904,1.0,0.27269288897514343,0.5171257257461548,0.4408751428127289,0.3025934100151062,0.3074389100074768,0.4933079481124878,0.42745697498321533,0.48711544275283813,0.4394008219242096,0.3171212375164032,0.22068053483963013
process,0.19851736724376678,0.1636916548013687,0.2061346471309662,0.4155423641204834,0.2569290101528168,0.19298115372657776,0.3275851607322693,0.264274537563324,0.09079256653785706,0.15519841015338898,0.19476965069770813,0.2115318775177002,0.3054144084453583,0.23962904512882233,0.264274537563324,0.1258835643529892,0.20204883813858032,0.2115318775177002,0.22226819396018982,0.33548083901405334,0.2061346471309662,0.3466717302799225,0.15519841015338898,0.15942659974098206,0.10000551491975784,0.2460896074771881
of,0.5696388483047485,0.27699828147888184,0.4946078956127167,0.45148900151252747,0.27674683928489685,0.2974247932434082,0.41498205065727234,0.733189046382904,0.3057127296924591,0.4069072902202606,0.2871689796447754,0.3646814823150635,0.2936123013496399,1.0,0.733189046382904,0.22132478654384613,0.5116966962814331,0.3646814823150635,0.3080102801322937,0.32307934761047363,0.4946078956127167,0.33290785551071167,0.4069072902202606,0.38364991545677185,0.24075818061828613,0.1826142966747284
land,0.22871792316436768,0.1958436816930771,0.22220008075237274,0.24134407937526703,0.2139166295528412,0.12567979097366333,0.256797194480896,0.28587454557418823,1.0000001192092896,0.23751215636730194,0.20476579666137695,0.2530721127986908,0.35993069410324097,0.3057127296924591,0.28587454557418823,0.2753267288208008,0.2874513864517212,0.2530721127986908,0.27973681688308716,0.25781556963920593,0.22220008075237274,0.23411516845226288,0.23751215636730194,0.1675759106874466,0.16905397176742554,0.1432059109210968
formation,0.27297577261924744,0.2522006928920746,0.24612528085708618,0.3199435770511627,0.13628903031349182,0.2534230351448059,0.27378779649734497,0.33687281608581543,0.1779220998287201,0.19543607532978058,0.46854957938194275,0.14373603463172913,0.4882906377315521,0.2957320809364319,0.33687281608581543,0.26788872480392456,0.22940734028816223,0.14373603463172913,0.4333442449569702,0.5562864542007446,0.24612528085708618,0.16291823983192444,0.19543607532978058,0.1571335643529892,0.13772888481616974,0.09831923991441727
:,0.020521078258752823,-0.001177502330392599,-0.004729332868009806,-0.12672492861747742,0.002550317207351327,-0.18901242315769196,-0.12200210988521576,-0.03403344005346298,-0.08612316101789474,0.002802103292196989,-0.04084709286689758,-0.11676844954490662,-0.15486852824687958,-0.08807745575904846,-0.03403344005346298,-0.011543070897459984,-0.04625999182462692,-0.11676844954490662,-0.18201789259910583,-0.11011892557144165,-0.004729332868009806,-0.12022944539785385,0.002802103292196989,-0.010826457291841507,-0.0774015560746193,-0.07156077772378922
based,0.3070422410964966,0.107951320707798,0.27976205945014954,0.253976970911026,0.19946861267089844,0.26941490173339844,0.31403544545173645,0.29860720038414,0.20405831933021545,0.2870393395423889,0.26160991191864014,0.3462308943271637,0.06922061741352081,0.3033197224140167,0.29860720038414,0.13442720472812653,0.2660958170890808,0.3462308943271637,0.08744841814041138,0.15492892265319824,0.27976205945014954,0.274813175201416,0.2870393395423889,0.17763181030750275,0.22612735629081726,0.134929820895195
on,0.46853652596473694,0.15178346633911133,0.49057599902153015,0.4193967580795288,0.21978497505187988,0.18560940027236938,0.42569106817245483,0.5107308030128479,0.2075873464345932,0.3909217119216919,0.18750394880771637,0.33887791633605957,0.25440940260887146,0.3966929316520691,0.5107308030128479,0.16637951135635376,0.4077630043029785,0.33887791633605957,0.21872124075889587,0.1656649261713028,0.49057599902153015,0.34226128458976746,0.3909217119216919,0.32064297795295715,0.17627742886543274,0.2714994251728058
his,0.3598145842552185,0.12265565246343613,0.3378419280052185,0.3549620509147644,0.3255678117275238,0.17453314363956451,0.3173833191394806,0.4394008219242096,0.1675759106874466,0.4405253231525421,0.14771054685115814,0.3107621967792511,0.1523699164390564,0.38364991545677185,0.4394008219242096,0.1686132550239563,0.4234102666378021,0.3107621967792511,0.14977361261844635,0.2714548707008362,0.3378419280052185,0.26976513862609863,0.4405253231525421,0.9999998807907104,0.1914493292570114,0.18075084686279297
observation,0.22631743550300598,0.0923362672328949,0.22485585510730743,0.3293396234512329,0.23023539781570435,0.289779931306839,0.31308111548423767,0.265403151512146,0.1594458520412445,0.17435359954833984,0.11475609242916107,0.23678532242774963,0.32718920707702637,0.2131652981042862,0.265403151512146,0.1455668807029724,0.20826725661754608,0.23678532242774963,0.2808355689048767,0.2935369908809662,0.22485585510730743,0.2846803367137909,0.17435359954833984,0.1540849655866623,0.0979679599404335,0.15791697800159454
of,0.5696388483047485,0.27699828147888184,0.4946078956127167,0.45148900151252747,0.27674683928489685,0.2974247932434082,0.41498205065727234,0.733189046382904,0.3057127296924591,0.4069072902202606,0.2871689796447754,0.3646814823150635,0.2936123013496399,1.0,0.733189046382904,0.22132478654384613,0.5116966962814331,0.3646814823150635,0.3080102801322937,0.32307934761047363,0.4946078956127167,0.33290785551071167,0.4069072902202606,0.38364991545677185,0.24075818061828613,0.1826142966747284
fossil,0.22461621463298798,0.21509949862957,0.18419179320335388,0.2369818389415741,0.15327505767345428,0.25077736377716064,0.27467289566993713,0.21818694472312927,0.20978806912899017,0.10512274503707886,0.16806642711162567,0.10419435799121857,0.34293362498283386,0.22371989488601685,0.21818694472312927,0.18126660585403442,0.20865508913993835,0.10419435799121857,0.3889957070350647,0.44464582204818726,0.18419179320335388,0.22930388152599335,0.10512274503707886,0.17076660692691803,0.1524392068386078,0.15712964534759521
animal,0.21829302608966827,0.17319968342781067,0.18390819430351257,0.22004614770412445,0.2995646893978119,0.1547137051820755,0.20606283843517303,0.2502762973308563,0.2859138548374176,0.19975899159908295,0.10665630549192429,0.20926138758659363,0.2633122503757477,0.2429264932870865,0.2502762973308563,0.15921297669410706,0.28363606333732605,0.20926138758659363,0.25231194496154785,0.18034015595912933,0.18390819430351257,0.2420092225074768,0.19975899159908295,0.22359561920166016,0.09171979129314423,0.13991324603557587
shells,0.21573378145694733,0.1922692507505417,0.25738105177879333,0.17489109933376312,0.07889304310083389,0.21320125460624695,0.2586749196052551,0.2135874330997467,0.22110657393932343,0.1523139625787735,0.20046313107013702,0.1813923716545105,0.3711372911930084,0.2221994549036026,0.2135874330997467,0.17432282865047455,0.28581249713897705,0.1813923716545105,0.37123411893844604,0.2919783294200897,0.25738105177879333,0.21712204813957214,0.1523139625787735,0.14434680342674255,0.07380354404449463,0.12549249827861786
in,1.0,0.267821341753006,0.5201468467712402,0.45205554366111755,0.23876774311065674,0.20526081323623657,0.435920387506485,0.6662389636039734,0.22871792316436768,0.45514053106307983,0.27325257658958435,0.370934396982193,0.21655912697315216,0.5696388483047485,0.6662389636039734,0.27267226576805115,0.4954058527946472,0.370934396982193,0.2173358052968979,0.22257502377033234,0.5201468467712402,0.30808621644973755,0.45514053106307983,0.3598145842552185,0.2459065467119217,0.20430970191955566
a,0.539380669593811,0.17720326781272888,0.427140474319458,0.5422310829162598,0.4078793525695801,0.23491162061691284,0.47537946701049805,0.5829201340675354,0.247930645942688,0.4508470594882965,0.21948496997356415,0.32094135880470276,0.21476104855537415,0.5052502155303955,0.5829201340675354,0.1995611935853958,0.3739250600337982,0.32094135880470276,0.25697657465934753,0.28288862109184265,0.427140474319458,0.3320399522781372,0.4508470594882965,0.3497250974178314,0.26421117782592773,0.23916715383529663
geological,0.24111470580101013,0.23620668053627014,0.1997290551662445,0.2841396927833557,0.1155753955245018,0.2569272816181183,0.258452832698822,0.2813860774040222,0.18353766202926636,0.14776946604251862,0.31249862909317017,0.15095338225364685,0.4364916682243347,0.3277883529663086,0.2813860774040222,0.3067455291748047,0.2217162847518921,0.15095338225364685,0.3568897247314453,0.5085228085517883,0.1997290551662445,0.2686845362186432,0.14776946604251862,0.1698487401008606,0.13907024264335632,0.16050557792186737
stratum,0.27254265546798706,0.193362295627594,0.25443166494369507,0.35291728377342224,0.23326130211353302,0.2644011080265045,0.33047568798065186,0.3205180764198303,0.20527732372283936,0.17443738877773285,0.25809338688850403,0.2029605507850647,0.47123491764068604,0.2970624268054962,0.3205180764198303,0.2768186032772064,0.25911998748779297,0.2029605507850647,0.4038337171077728,0.4657670259475708,0.25443166494369507,0.33373570442199707,0.17443738877773285,0.17769262194633484,0.21822670102119446,0.1751171350479126
in,1.0,0.267821341753006,0.5201468467712402,0.45205554366111755,0.23876774311065674,0.20526081323623657,0.435920387506485,0.6662389636039734,0.22871792316436768,0.45514053106307983,0.27325257658958435,0.370934396982193,0.21655912697315216,0.5696388483047485,0.6662389636039734,0.27267226576805115,0.4954058527946472,0.370934396982193,0.2173358052968979,0.22257502377033234,0.5201468467712402,0.30808621644973755,0.45514053106307983,0.3598145842552185,0.2459065467119217,0.20430970191955566
a,0.539380669593811,0.17720326781272888,0.427140474319458,0.5422310829162598,0.4078793525695801,0.23491162061691284,0.47537946701049805,0.5829201340675354,0.247930645942688,0.4508470594882965,0.21948496997356415,0.32094135880470276,0.21476104855537415,0.5052502155303955,0.5829201340675354,0.1995611935853958,0.3739250600337982,0.32094135880470276,0.25697657465934753,0.28288862109184265,0.427140474319458,0.3320399522781372,0.4508470594882965,0.3497250974178314,0.26421117782592773,0.23916715383529663
mountain,0.2510811388492584,0.17077457904815674,0.2732870280742645,0.21644501388072968,0.11259972304105759,0.059809610247612,0.1599971055984497,0.2931090295314789,0.21658040583133698,0.19559861719608307,0.17782966792583466,0.17277319729328156,0.27093246579170227,0.22943821549415588,0.2931090295314789,0.8570657968521118,0.2430269569158554,0.17277319729328156,0.23754450678825378,0.18509027361869812,0.2732870280742645,0.15145938098430634,0.19559861719608307,0.1929609179496765,0.20494668185710907,0.10710091888904572
hundreds,0.2818135917186737,0.2647014558315277,0.3072117567062378,0.29911038279533386,0.16878275573253632,0.14191821217536926,0.36329084634780884,0.31001466512680054,0.19440774619579315,0.1582414209842682,0.19254837930202484,0.2732506990432739,0.30900323390960693,0.32997775077819824,0.31001466512680054,0.15128672122955322,0.3448633551597595,0.2732506990432739,0.3139759600162506,0.2163584977388382,0.3072117567062378,0.234964519739151,0.1582414209842682,0.2174837440252304,0.10261330753564835,0.17484495043754578
of,0.5696388483047485,0.27699828147888184,0.4946078956127167,0.45148900151252747,0.27674683928489685,0.2974247932434082,0.41498205065727234,0.733189046382904,0.3057127296924591,0.4069072902202606,0.2871689796447754,0.3646814823150635,0.2936123013496399,1.0,0.733189046382904,0.22132478654384613,0.5116966962814331,0.3646814823150635,0.3080102801322937,0.32307934761047363,0.4946078956127167,0.33290785551071167,0.4069072902202606,0.38364991545677185,0.24075818061828613,0.1826142966747284
miles,0.22700901329517365,0.15597333014011383,0.29495540261268616,0.16732491552829742,0.08196350187063217,0.0894092321395874,0.16484005749225616,0.25706055760383606,0.295170396566391,0.1818082183599472,0.15897417068481445,0.19836436212062836,0.24998867511749268,0.2263605147600174,0.25706055760383606,0.32892906665802,0.2555042505264282,0.19836436212062836,0.30286553502082825,0.11389362066984177,0.29495540261268616,0.1893789917230606,0.1818082183599472,0.15232257544994354,0.08791102468967438,0.09363767504692078
from,0.4274188280105591,0.17287437617778778,0.39760664105415344,0.3469814360141754,0.21919812262058258,0.2364051342010498,0.3477667272090912,0.40150508284568787,0.21997374296188354,0.31171464920043945,0.26482728123664856,0.3373257517814636,0.22974993288516998,0.4249346852302551,0.40150508284568787,0.21533413231372833,0.3601827025413513,0.3373257517814636,0.21235759556293488,0.27584952116012573,0.39760664105415344,0.2737620174884796,0.31171464920043945,0.3195365369319916,0.2635002136230469,0.19969791173934937
the,0.6662389636039734,0.3110525608062744,0.4933079481124878,0.6274310946464539,0.3487054407596588,0.28192782402038574,0.5473989248275757,1.0,0.28587454557418823,0.48711544275283813,0.28813210129737854,0.4408751428127289,0.2848348915576935,0.733189046382904,1.0,0.27269288897514343,0.5171257257461548,0.4408751428127289,0.3025934100151062,0.3074389100074768,0.4933079481124878,0.42745697498321533,0.48711544275283813,0.4394008219242096,0.3171212375164032,0.22068053483963013
ocean,0.22995012998580933,0.21957054734230042,0.27962222695350647,0.23702409863471985,0.15014196932315826,0.10828334838151932,0.27191728353500366,0.3185477554798126,0.3057798743247986,0.18688063323497772,0.29241862893104553,0.21858787536621094,0.3566191792488098,0.25798606872558594,0.3185477554798126,0.34329238533973694,0.25057733058929443,0.21858787536621094,0.3193129003047943,0.2700408399105072,0.27962222695350647,0.21858152747154236,0.18688063323497772,0.1480477750301361,0.19259655475616455,0.15205028653144836
",",0.5201468467712402,0.27650898694992065,1.0000001192092896,0.4316047728061676,0.2255365252494812,0.20492485165596008,0.4137537479400635,0.4933079481124878,0.22220008075237274,0.45456063747406006,0.2636634409427643,0.3680937886238098,0.24118734896183014,0.4946078956127167,0.4933079481124878,0.2542361319065094,0.6633074283599854,0.3680937886238098,0.2773439586162567,0.17346450686454773,1.0000001192092896,0.3087472915649414,0.45456063747406006,0.3378419280052185,0.28145334124565125,0.31091248989105225
he,0.41690486669540405,0.1920345574617386,0.40251094102859497,0.3176022469997406,0.3943914771080017,0.08301877975463867,0.36068853735923767,0.4571082592010498,0.1889844834804535,0.5410010814666748,0.15398980677127838,0.2485479861497879,0.18102732300758362,0.38706058263778687,0.4571082592010498,0.1707964539527893,0.45427167415618896,0.2485479861497879,0.12796421349048615,0.2230081558227539,0.40251094102859497,0.3114890456199646,0.5410010814666748,0.7171558737754822,0.16665782034397125,0.2089974731206894
inferred,0.20526081323623657,0.1272343248128891,0.20492485165596008,0.31812742352485657,0.12776680290699005,1.0,0.3516204357147217,0.28192782402038574,0.12567979097366333,0.16441890597343445,0.17260390520095825,0.22517386078834534,0.2191127985715866,0.2974247932434082,0.28192782402038574,0.08577300608158112,0.21034091711044312,0.22517386078834534,0.2393978387117386,0.29262635111808777,0.20492485165596008,0.2767772674560547,0.16441890597343445,0.17453314363956451,0.21640855073928833,0.17429140210151672
that,0.435920387506485,0.27188003063201904,0.4137537479400635,0.6909449696540833,0.4460006356239319,0.3516204357147217,1.0,0.5473989248275757,0.256797194480896,0.33670201897621155,0.2487153261899948,0.37496164441108704,0.28125572204589844,0.41498205065727234,0.5473989248275757,0.15560296177864075,0.4731321930885315,0.37496164441108704,0.3423335552215576,0.2605259418487549,0.4137537479400635,0.6297725439071655,0.33670201897621155,0.3173833191394806,0.27224332094192505,0.32716336846351624
the,0.6662389636039734,0.3110525608062744,0.4933079481124878,0.6274310946464539,0.3487054407596588,0.28192782402038574,0.5473989248275757,1.0,0.28587454557418823,0.48711544275283813,0.28813210129737854,0.4408751428127289,0.2848348915576935,0.733189046382904,1.0,0.27269288897514343,0.5171257257461548,0.4408751428127289,0.3025934100151062,0.3074389100074768,0.4933079481124878,0.42745697498321533,0.48711544275283813,0.4394008219242096,0.3171212375164032,0.22068053483963013
land,0.22871792316436768,0.1958436816930771,0.22220008075237274,0.24134407937526703,0.2139166295528412,0.12567979097366333,0.256797194480896,0.28587454557418823,1.0000001192092896,0.23751215636730194,0.20476579666137695,0.2530721127986908,0.35993069410324097,0.3057127296924591,0.28587454557418823,0.2753267288208008,0.2874513864517212,0.2530721127986908,0.27973681688308716,0.25781556963920593,0.22220008075237274,0.23411516845226288,0.23751215636730194,0.1675759106874466,0.16905397176742554,0.1432059109210968
was,0.45514053106307983,0.20567192137241364,0.45456063747406006,0.3638818562030792,0.25889307260513306,0.16441890597343445,0.33670201897621155,0.48711544275283813,0.23751215636730194,1.0000001192092896,0.3009849190711975,0.4752357602119446,0.14635248482227325,0.4069072902202606,0.48711544275283813,0.15521857142448425,0.3740963041782379,0.4752357602119446,0.13664112985134125,0.20780502259731293,0.45456063747406006,0.22111038863658905,1.0000001192092896,0.4405253231525421,0.2646567225456238,0.18412111699581146
formed,0.27325257658958435,0.15625149011611938,0.2636634409427643,0.20024752616882324,0.06240424886345863,0.17260390520095825,0.2487153261899948,0.28813210129737854,0.20476579666137695,0.3009849190711975,1.0000001192092896,0.2924628257751465,0.3158344328403473,0.2871689796447754,0.28813210129737854,0.20802117884159088,0.27619341015815735,0.2924628257751465,0.2693253457546234,0.34938767552375793,0.2636634409427643,0.15451857447624207,0.3009849190711975,0.14771054685115814,0.24992436170578003,0.09686966985464096
by,0.370934396982193,0.15857630968093872,0.3680937886238098,0.38438332080841064,0.25616011023521423,0.22517386078834534,0.37496164441108704,0.4408751428127289,0.2530721127986908,0.4752357602119446,0.2924628257751465,1.0000001192092896,0.17861780524253845,0.3646814823150635,0.4408751428127289,0.1825466752052307,0.4289871156215668,1.0000001192092896,0.17375537753105164,0.18474453687667847,0.3680937886238098,0.2455483376979828,0.4752357602119446,0.3107621967792511,0.25480157136917114,0.17966607213020325
erosion,0.21655912697315216,0.236008420586586,0.24118734896183014,0.3055821657180786,0.16763295233249664,0.2191127985715866,0.28125572204589844,0.2848348915576935,0.35993069410324097,0.14635248482227325,0.3158344328403473,0.17861780524253845,1.0,0.2936123013496399,0.2848348915576935,0.35237711668014526,0.2638475000858307,0.17861780524253845,0.5695889592170715,0.5302450656890869,0.24118734896183014,0.24651223421096802,0.14635248482227325,0.1523699164390564,0.05395606905221939,0.14646314084529877
of,0.5696388483047485,0.27699828147888184,0.4946078956127167,0.45148900151252747,0.27674683928489685,0.2974247932434082,0.41498205065727234,0.733189046382904,0.3057127296924591,0.4069072902202606,0.2871689796447754,0.3646814823150635,0.2936123013496399,1.0,0.733189046382904,0.22132478654384613,0.5116966962814331,0.3646814823150635,0.3080102801322937,0.32307934761047363,0.4946078956127167,0.33290785551071167,0.4069072902202606,0.38364991545677185,0.24075818061828613,0.1826142966747284
the,0.6662389636039734,0.3110525608062744,0.4933079481124878,0.6274310946464539,0.3487054407596588,0.28192782402038574,0.5473989248275757,1.0,0.28587454557418823,0.48711544275283813,0.28813210129737854,0.4408751428127289,0.2848348915576935,0.733189046382904,1.0,0.27269288897514343,0.5171257257461548,0.4408751428127289,0.3025934100151062,0.3074389100074768,0.4933079481124878,0.42745697498321533,0.48711544275283813,0.4394008219242096,0.3171212375164032,0.22068053483963013
mountains,0.27267226576805115,0.2168675661087036,0.2542361319065094,0.19465114176273346,0.05909038335084915,0.08577300608158112,0.15560296177864075,0.27269288897514343,0.2753267288208008,0.15521857142448425,0.20802117884159088,0.1825466752052307,0.35237711668014526,0.22132478654384613,0.27269288897514343,1.0000001192092896,0.2570574879646301,0.1825466752052307,0.29038187861442566,0.23751525580883026,0.2542361319065094,0.1498076319694519,0.15521857142448425,0.1686132550239563,0.19280420243740082,0.08633821457624435
and,0.4954058527946472,0.27966102957725525,0.6633074283599854,0.42353692650794983,0.27333492040634155,0.21034091711044312,0.4731321930885315,0.5171257257461548,0.2874513864517212,0.3740963041782379,0.27619341015815735,0.4289871156215668,0.2638475000858307,0.5116966962814331,0.5171257257461548,0.2570574879646301,1.0,0.4289871156215668,0.3165345788002014,0.25535011291503906,0.6633074283599854,0.31309178471565247,0.3740963041782379,0.4234102666378021,0.21235932409763336,0.20544172823429108
by,0.370934396982193,0.15857630968093872,0.3680937886238098,0.38438332080841064,0.25616011023521423,0.22517386078834534,0.37496164441108704,0.4408751428127289,0.2530721127986908,0.4752357602119446,0.2924628257751465,1.0000001192092896,0.17861780524253845,0.3646814823150635,0.4408751428127289,0.1825466752052307,0.4289871156215668,1.0000001192092896,0.17375537753105164,0.18474453687667847,0.3680937886238098,0.2455483376979828,0.4752357602119446,0.3107621967792511,0.25480157136917114,0.17966607213020325
deposition,0.22257502377033234,0.20881593227386475,0.17346450686454773,0.3125167787075043,0.1625836193561554,0.29262635111808777,0.2605259418487549,0.3074389100074768,0.25781556963920593,0.20780502259731293,0.34938767552375793,0.18474453687667847,0.5302450656890869,0.32307934761047363,0.3074389100074768,0.23751525580883026,0.25535011291503906,0.18474453687667847,0.4759153425693512,1.0,0.17346450686454773,0.20113719999790192,0.20780502259731293,0.2714548707008362,0.15842783451080322,0.15152323246002197
of,0.5696388483047485,0.27699828147888184,0.4946078956127167,0.45148900151252747,0.27674683928489685,0.2974247932434082,0.41498205065727234,0.733189046382904,0.3057127296924591,0.4069072902202606,0.2871689796447754,0.3646814823150635,0.2936123013496399,1.0,0.733189046382904,0.22132478654384613,0.5116966962814331,0.3646814823150635,0.3080102801322937,0.32307934761047363,0.4946078956127167,0.33290785551071167,0.4069072902202606,0.38364991545677185,0.24075818061828613,0.1826142966747284
silt,0.2173358052968979,0.24036426842212677,0.2773439586162567,0.33813175559043884,0.18966905772686005,0.2393978387117386,0.3423335552215576,0.3025934100151062,0.27973681688308716,0.13664112985134125,0.2693253457546234,0.17375537753105164,0.5695889592170715,0.3080102801322937,0.3025934100151062,0.29038187861442566,0.3165345788002014,0.17375537753105164,0.9999999403953552,0.4759153425693512,0.2773439586162567,0.27059248089790344,0.13664112985134125,0.14977361261844635,0.1275719255208969,0.1718454360961914
