,what,was,the,first,team,peyton,manning,began,playing,for,?
's,0.02692362666130066,0.008974763564765453,-0.01540423184633255,-0.014458609744906425,0.04450521618127823,0.09018818289041519,0.021839646622538567,-0.026281554251909256,0.049456462264060974,-0.07241261005401611,-0.023395681753754616
shotgun,0.12803596258163452,0.18019628524780273,0.13242065906524658,0.13194657862186432,0.17779500782489777,0.1468648612499237,0.24297918379306793,0.1495305895805359,0.2038756161928177,0.21214404702186584,0.22133255004882812
passing,0.2581939399242401,0.13813647627830505,0.3088957965373993,0.2023572474718094,0.15938013792037964,0.3034971356391907,0.3786384165287018,0.132670059800148,0.18717452883720398,0.2578018009662628,0.10353918373584747
skills,0.28520897030830383,0.1470251828432083,0.20564566552639008,0.22676652669906616,0.1911391168832779,0.11838818341493607,0.31806865334510803,0.2587563693523407,0.2733011543750763,0.37810173630714417,0.1864275485277176
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.21287471055984497,0.2979121208190918,0.30921146273612976,0.2705576717853546,0.26859769225120544,0.4464869201183319,0.31091248989105225
but,0.5029441118240356,0.36023372411727905,0.4859698414802551,0.34309494495391846,0.22492043673992157,0.22605301439762115,0.1814679205417633,0.22076688706874847,0.22382983565330505,0.45162561535835266,0.27921953797340393
struggled,0.2129613608121872,0.30934348702430725,0.28537142276763916,0.257761150598526,0.20035691559314728,0.2460596263408661,0.32621222734451294,0.29763051867485046,0.2864222526550293,0.27875515818595886,0.11264374107122421
with,0.2464839518070221,0.27411898970603943,0.4223487675189972,0.2691199779510498,0.21111343801021576,0.23540177941322327,0.18539859354496002,0.23196780681610107,0.28759291768074036,0.39140474796295166,0.2433311939239502
numerous,0.1867249608039856,0.19624626636505127,0.3353725075721741,0.19810831546783447,0.07541429996490479,0.07582420855760574,0.1411495804786682,0.1873224526643753,0.1476833075284958,0.2626895606517792,0.0875130444765091
changes,0.2740466892719269,0.17310309410095215,0.3427845537662506,0.21815986931324005,0.1516922414302826,0.12421796470880508,0.13276906311511993,0.13308002054691315,0.11708856374025345,0.25747987627983093,0.21264225244522095
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.3167642652988434,0.22394508123397827,0.27112144231796265,0.2638654112815857,0.3021392226219177,0.2819675803184509,0.5064792633056641,0.20544172823429108
injuries,0.17736762762069702,0.22380153834819794,0.20518366992473602,0.16875965893268585,0.1689438372850418,0.1686098426580429,0.21293193101882935,0.13859881460666656,0.2123839557170868,0.1857195645570755,0.14870837330818176
to,0.455847829580307,0.3636345863342285,0.535392165184021,0.3792489171028137,0.23889471590518951,0.2003074735403061,0.24857525527477264,0.2731419503688812,0.1998187005519867,0.4451248347759247,0.29463258385658264
the,0.42745697498321533,0.48711544275283813,1.0,0.49448907375335693,0.22564226388931274,0.2709864377975464,0.27058160305023193,0.3059147596359253,0.27700236439704895,0.4739971458911896,0.22068053483963013
offensive,0.24954649806022644,0.2074536383152008,0.2699996531009674,0.15538156032562256,0.25298789143562317,0.206356942653656,0.3746066689491272,0.1315058469772339,0.18652023375034332,0.28388088941574097,0.20278584957122803
line,0.2245367169380188,0.1765366792678833,0.29789501428604126,0.21545767784118652,0.14613300561904907,0.11005013436079025,0.16799555718898773,0.11020603775978088,0.12354536354541779,0.2019100785255432,0.16271452605724335
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.21287471055984497,0.2979121208190918,0.30921146273612976,0.2705576717853546,0.26859769225120544,0.4464869201183319,0.31091248989105225
as,0.31749409437179565,0.3677520453929901,0.48381632566452026,0.33842000365257263,0.14189721643924713,0.2639015316963196,0.27189740538597107,0.25156188011169434,0.3227611780166626,0.44774648547172546,0.27043893933296204
well,0.4154493808746338,0.3130364418029785,0.42630070447921753,0.320014625787735,0.1759643703699112,0.2668089270591736,0.2037324160337448,0.303363174200058,0.32060322165489197,0.46352139115333557,0.24815571308135986
as,0.31749409437179565,0.3677520453929901,0.48381632566452026,0.33842000365257263,0.14189721643924713,0.2639015316963196,0.27189740538597107,0.25156188011169434,0.3227611780166626,0.44774648547172546,0.27043893933296204
manning,0.20007498562335968,0.2607507109642029,0.27058160305023193,0.28783273696899414,0.22664494812488556,0.5102329254150391,0.9999998807907104,0.21100947260856628,0.3104424476623535,0.33057859539985657,0.15856626629829407
having,0.34064167737960815,0.2792723774909973,0.3821379244327545,0.2400989979505539,0.13739436864852905,0.1779460459947586,0.21502387523651123,0.12435945868492126,0.30097389221191406,0.38465240597724915,0.22418256103992462
his,0.26976513862609863,0.4405253231525421,0.4394008219242096,0.3241460621356964,0.222738116979599,0.2884127199649811,0.33460527658462524,0.34144559502601624,0.35806289315223694,0.39312878251075745,0.18075084686279297
worst,0.2650845944881439,0.15066909790039062,0.21166902780532837,0.25082701444625854,0.11737298220396042,0.2510753571987152,0.17082956433296204,0.09703399240970612,0.144615039229393,0.17950598895549774,0.21551604568958282
statistical,0.2944276034832001,0.1408015340566635,0.26417747139930725,0.12821857631206512,0.13240930438041687,0.1878281682729721,0.19371788203716278,0.09868305176496506,0.14461368322372437,0.2499827891588211,0.1697750836610794
season,0.12117787450551987,0.24797968566417694,0.2507155239582062,0.26634398102760315,0.3451383709907532,0.37801364064216614,0.33529460430145264,0.2107011079788208,0.3437320590019226,0.24490800499916077,0.16793298721313477
since,0.29783400893211365,0.4384658932685852,0.4054957628250122,0.42581459879875183,0.22051659226417542,0.13916508853435516,0.13168372213840485,0.30789849162101746,0.18590249121189117,0.36751601099967957,0.2876587212085724
his,0.26976513862609863,0.4405253231525421,0.4394008219242096,0.3241460621356964,0.222738116979599,0.2884127199649811,0.33460527658462524,0.34144559502601624,0.35806289315223694,0.39312878251075745,0.18075084686279297
rookie,0.119657002389431,0.2457139939069748,0.2438497394323349,0.24955706298351288,0.37893596291542053,0.43274959921836853,0.38728052377700806,0.13974231481552124,0.3040733337402344,0.234993115067482,0.14955708384513855
year,0.15184831619262695,0.3209837079048157,0.3609684407711029,0.3099139928817749,0.17860233783721924,0.23666128516197205,0.2521476149559021,0.23867103457450867,0.16851787269115448,0.29294124245643616,0.18315006792545319
with,0.2464839518070221,0.27411898970603943,0.4223487675189972,0.2691199779510498,0.21111343801021576,0.23540177941322327,0.18539859354496002,0.23196780681610107,0.28759291768074036,0.39140474796295166,0.2433311939239502
the,0.42745697498321533,0.48711544275283813,1.0,0.49448907375335693,0.22564226388931274,0.2709864377975464,0.27058160305023193,0.3059147596359253,0.27700236439704895,0.4739971458911896,0.22068053483963013
indianapolis,0.13598687946796417,0.252520889043808,0.25879812240600586,0.202504500746727,0.3595487177371979,0.4620194733142853,0.4084772765636444,0.17263954877853394,0.2782022953033447,0.24690485000610352,0.10281907767057419
colts,0.16433021426200867,0.2654520571231842,0.2615845501422882,0.17961621284484863,0.3834500014781952,0.45572564005851746,0.49054357409477234,0.1458415538072586,0.36358460783958435,0.3092961311340332,0.1482221484184265
in,0.30808621644973755,0.45514053106307983,0.6662389636039734,0.4127444326877594,0.18841172754764557,0.25605714321136475,0.22345924377441406,0.34154343605041504,0.28501778841018677,0.4322226941585541,0.20430970191955566
1998,0.10774625837802887,0.04920116811990738,-0.047468025237321854,-0.025406846776604652,-0.008501066826283932,-0.14092408120632172,-0.04177447780966759,0.05138073116540909,-0.04352502152323723,0.007990892976522446,0.11714459210634232
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.21287471055984497,0.2979121208190918,0.30921146273612976,0.2705576717853546,0.26859769225120544,0.4464869201183319,0.31091248989105225
due,0.15204688906669617,0.29011407494544983,0.22577603161334991,0.16485638916492462,0.1085844337940216,0.07436471432447433,0.026995275169610977,0.23192648589611053,0.12448398768901825,0.2363993525505066,0.10954997688531876
to,0.455847829580307,0.3636345863342285,0.535392165184021,0.3792489171028137,0.23889471590518951,0.2003074735403061,0.24857525527477264,0.2731419503688812,0.1998187005519867,0.4451248347759247,0.29463258385658264
a,0.3320399522781372,0.4508470594882965,0.5829201340675354,0.4287874400615692,0.19125498831272125,0.298135370016098,0.2509649395942688,0.21651826798915863,0.25313833355903625,0.44038116931915283,0.23916715383529663
plantar,0.15160836279392242,0.26657116413116455,0.23765602707862854,0.2277907431125641,0.1582867056131363,0.2809133231639862,0.1979699432849884,0.17408321797847748,0.12120181322097778,0.12882773578166962,0.12419132888317108
fasciitis,0.2227976769208908,0.21122834086418152,0.14955414831638336,0.13873887062072754,0.1855591982603073,0.1900032013654709,0.15173548460006714,0.12326880544424057,0.24610590934753418,0.2391192764043808,0.23458775877952576
injury,0.2131611406803131,0.21684524416923523,0.22097580134868622,0.11724542826414108,0.19808200001716614,0.20174355804920197,0.28924453258514404,0.14490438997745514,0.2839401066303253,0.21874423325061798,0.1309780478477478
in,0.30808621644973755,0.45514053106307983,0.6662389636039734,0.4127444326877594,0.18841172754764557,0.25605714321136475,0.22345924377441406,0.34154343605041504,0.28501778841018677,0.4322226941585541,0.20430970191955566
his,0.26976513862609863,0.4405253231525421,0.4394008219242096,0.3241460621356964,0.222738116979599,0.2884127199649811,0.33460527658462524,0.34144559502601624,0.35806289315223694,0.39312878251075745,0.18075084686279297
heel,0.14452886581420898,0.18557390570640564,0.2303585559129715,0.09664598107337952,0.20466312766075134,0.14465029537677765,0.21662558615207672,0.1422499716281891,0.2209557741880417,0.17983359098434448,0.13895626366138458
that,0.6297725439071655,0.33670201897621155,0.5473989248275757,0.3482176661491394,0.17048367857933044,0.22174818813800812,0.17001231014728546,0.21520264446735382,0.20893776416778564,0.4137635827064514,0.32716336846351624
he,0.3114890456199646,0.5410010814666748,0.4571082592010498,0.3826274573802948,0.3121710419654846,0.24978399276733398,0.33812835812568665,0.29429033398628235,0.38143113255500793,0.4540175199508667,0.2089974731206894
had,0.23849567770957947,0.5927209258079529,0.3875846862792969,0.3379828929901123,0.11808160692453384,0.20469027757644653,0.19614505767822266,0.3872743248939514,0.23624201118946075,0.3270139992237091,0.20728366076946259
suffered,0.13741295039653778,0.3911045491695404,0.2558774948120117,0.15030449628829956,0.10149199515581131,0.1695941984653473,0.18022605776786804,0.2913195788860321,0.2251388430595398,0.17500363290309906,0.08963493257761002
since,0.29783400893211365,0.4384658932685852,0.4054957628250122,0.42581459879875183,0.22051659226417542,0.13916508853435516,0.13168372213840485,0.30789849162101746,0.18590249121189117,0.36751601099967957,0.2876587212085724
the,0.42745697498321533,0.48711544275283813,1.0,0.49448907375335693,0.22564226388931274,0.2709864377975464,0.27058160305023193,0.3059147596359253,0.27700236439704895,0.4739971458911896,0.22068053483963013
summer,0.16213102638721466,0.22632931172847748,0.2685571610927582,0.23611345887184143,0.25206470489501953,0.15865932404994965,0.14167994260787964,0.1936926543712616,0.2183060646057129,0.2597406506538391,0.11625723540782928
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.21287471055984497,0.2979121208190918,0.30921146273612976,0.2705576717853546,0.26859769225120544,0.4464869201183319,0.31091248989105225
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.3167642652988434,0.22394508123397827,0.27112144231796265,0.2638654112815857,0.3021392226219177,0.2819675803184509,0.5064792633056641,0.20544172823429108
the,0.42745697498321533,0.48711544275283813,1.0,0.49448907375335693,0.22564226388931274,0.2709864377975464,0.27058160305023193,0.3059147596359253,0.27700236439704895,0.4739971458911896,0.22068053483963013
simple,0.4218197166919708,0.14933012425899506,0.24738673865795135,0.20846977829933167,0.1411445587873459,0.21424145996570587,0.16234195232391357,0.14588575065135956,0.1640687882900238,0.32954689860343933,0.4614735543727875
fact,0.4454877972602844,0.24826835095882416,0.32878658175468445,0.22990179061889648,0.15283672511577606,0.1378084272146225,0.06402759253978729,0.07971613109111786,0.15574340522289276,0.2685041129589081,0.2798655927181244
that,0.6297725439071655,0.33670201897621155,0.5473989248275757,0.3482176661491394,0.17048367857933044,0.22174818813800812,0.17001231014728546,0.21520264446735382,0.20893776416778564,0.4137635827064514,0.32716336846351624
manning,0.20007498562335968,0.2607507109642029,0.27058160305023193,0.28783273696899414,0.22664494812488556,0.5102329254150391,0.9999998807907104,0.21100947260856628,0.3104424476623535,0.33057859539985657,0.15856626629829407
was,0.22111038863658905,1.0000001192092896,0.48711544275283813,0.5022147297859192,0.13986483216285706,0.30385082960128784,0.2607507109642029,0.4683617055416107,0.2290516495704651,0.3863949179649353,0.18412111699581146
getting,0.3483720123767853,0.2391812801361084,0.2930673360824585,0.1821233034133911,0.1584102362394333,0.17614175379276276,0.2668822705745697,0.14797820150852203,0.32822248339653015,0.34310558438301086,0.28468504548072815
old,0.22117848694324493,0.2867572605609894,0.31849798560142517,0.23832789063453674,0.16817167401313782,0.10176752507686615,0.18892280757427216,0.163673996925354,0.19354118406772614,0.2211335301399231,0.20577076077461243
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.21287471055984497,0.2979121208190918,0.30921146273612976,0.2705576717853546,0.26859769225120544,0.4464869201183319,0.31091248989105225
as,0.31749409437179565,0.3677520453929901,0.48381632566452026,0.33842000365257263,0.14189721643924713,0.2639015316963196,0.27189740538597107,0.25156188011169434,0.3227611780166626,0.44774648547172546,0.27043893933296204
he,0.3114890456199646,0.5410010814666748,0.4571082592010498,0.3826274573802948,0.3121710419654846,0.24978399276733398,0.33812835812568665,0.29429033398628235,0.38143113255500793,0.4540175199508667,0.2089974731206894
turned,0.22427117824554443,0.3994938135147095,0.3414173722267151,0.2236493080854416,0.1513034701347351,0.20418427884578705,0.14148861169815063,0.43798765540122986,0.2271425873041153,0.24899277091026306,0.130948007106781
39,0.05873653665184975,0.0029520741663873196,0.12403792142868042,0.01518415566533804,0.02872551791369915,0.08970042318105698,0.0860123261809349,0.0469769649207592,0.039725206792354584,0.053668420761823654,0.04514012485742569
in,0.30808621644973755,0.45514053106307983,0.6662389636039734,0.4127444326877594,0.18841172754764557,0.25605714321136475,0.22345924377441406,0.34154343605041504,0.28501778841018677,0.4322226941585541,0.20430970191955566
the,0.42745697498321533,0.48711544275283813,1.0,0.49448907375335693,0.22564226388931274,0.2709864377975464,0.27058160305023193,0.3059147596359253,0.27700236439704895,0.4739971458911896,0.22068053483963013
2015,-0.07269049435853958,0.14799827337265015,0.1466771513223648,0.09433458745479584,-0.009967954829335213,-0.043914761394262314,-0.010276862420141697,0.06036617234349251,-0.08339155465364456,-0.08512632548809052,-0.029954981058835983
off-season,0.20116285979747772,0.3074408769607544,0.2915349304676056,0.2997245788574219,0.41915491223335266,0.4457632303237915,0.46932652592658997,0.2441733181476593,0.44693148136138916,0.37290364503860474,0.25146612524986267
.,0.3567904531955719,0.40146201848983765,0.5934505462646484,0.4345304071903229,0.26467522978782654,0.2932659685611725,0.2937074899673462,0.19236212968826294,0.29366427659988403,0.4726039469242096,0.4130953550338745
