,what,position,did,mark,woods,take,on,at,the,new,american,broadcasting,company,?
retained,0.13867077231407166,0.26358622312545776,0.28948208689689636,0.14086095988750458,0.08977128565311432,0.1488938182592392,0.16437934339046478,0.1672467142343521,0.2996930480003357,0.16855649650096893,0.10533402115106583,0.14732930064201355,0.19821839034557343,0.0590956024825573
his,0.26976513862609863,0.2973788380622864,0.3546801507472992,0.18292218446731567,0.2847192883491516,0.24483558535575867,0.32064297795295715,0.27659502625465393,0.4394008219242096,0.24132801592350006,0.21155373752117157,0.20860010385513306,0.21722809970378876,0.18075084686279297
position,0.22031237185001373,1.0000001192092896,0.2170831561088562,0.13198156654834747,0.1049933135509491,0.15303584933280945,0.22749492526054382,0.20755837857723236,0.3183514177799225,0.14689169824123383,0.1544075310230255,0.17351382970809937,0.18375492095947266,0.15529610216617584
as,0.31749409437179565,0.2407573163509369,0.3596470057964325,0.248020738363266,0.1722680926322937,0.26337623596191406,0.36047765612602234,0.28092536330223083,0.48381632566452026,0.24585270881652832,0.2994234561920166,0.19734740257263184,0.18860384821891785,0.27043893933296204
president,0.1870913952589035,0.19582977890968323,0.1801012009382248,0.0949171856045723,0.11440311372280121,0.16801904141902924,0.18996542692184448,0.1509951651096344,0.24330610036849976,0.14439737796783447,0.25288230180740356,0.24680669605731964,0.22260580956935883,0.14148259162902832
and,0.31309178471565247,0.22603030502796173,0.34479495882987976,0.21048615872859955,0.28619274497032166,0.296702116727829,0.4077630043029785,0.3571503460407257,0.5171257257461548,0.31402453780174255,0.32290002703666687,0.2752234637737274,0.23788511753082275,0.20544172823429108
ceo,0.12662312388420105,0.19830703735351562,0.16891877353191376,0.13438956439495087,0.17929895222187042,0.19393542408943176,0.17200063169002533,0.1413046270608902,0.16098161041736603,0.14260075986385345,0.2724601626396179,0.28327056765556335,0.470624715089798,0.13378572463989258
of,0.33290785551071167,0.23636478185653687,0.2513895630836487,0.16461719572544098,0.19778653979301453,0.29282352328300476,0.3966929316520691,0.42558613419532776,0.733189046382904,0.343457967042923,0.22180068492889404,0.25924646854400635,0.20467796921730042,0.1826142966747284
abc,0.1317344456911087,0.1637340784072876,0.13353709876537323,0.10926949232816696,0.18124940991401672,0.17909680306911469,0.2862928807735443,0.12953892350196838,0.2068762183189392,0.20663127303123474,0.24405160546302795,0.45669859647750854,0.16210390627384186,0.19065172970294952
until,0.2693650424480438,0.27449551224708557,0.33905428647994995,0.1374732255935669,0.14084160327911377,0.14862164855003357,0.3038109838962555,0.3527887761592865,0.37191009521484375,0.22790654003620148,0.2128903716802597,0.30664220452308655,0.19121527671813965,0.20304496586322784
december,0.19304980337619781,0.15532809495925903,0.2542226016521454,0.16840645670890808,0.12818285822868347,0.15632875263690948,0.3479952812194824,0.2806217670440674,0.23266014456748962,0.26967862248420715,0.307953804731369,0.20080122351646423,0.16693733632564545,0.2480352818965912
1949,0.18551473319530487,0.15764634311199188,0.25469261407852173,0.16161507368087769,0.006280883215367794,0.09566256403923035,0.17852674424648285,0.1085570678114891,0.2687380611896515,0.22117170691490173,0.11683622747659683,0.27919119596481323,0.16696764528751373,0.16888584196567535
",",0.3087472915649414,0.1771278828382492,0.3015086054801941,0.2642361521720886,0.2992924749851227,0.2881867289543152,0.49057599902153015,0.38314947485923767,0.4933079481124878,0.36073189973831177,0.3048616647720337,0.2411014288663864,0.2697763442993164,0.31091248989105225
and,0.31309178471565247,0.22603030502796173,0.34479495882987976,0.21048615872859955,0.28619274497032166,0.296702116727829,0.4077630043029785,0.3571503460407257,0.5171257257461548,0.31402453780174255,0.32290002703666687,0.2752234637737274,0.23788511753082275,0.20544172823429108
was,0.22111038863658905,0.23203803598880768,0.41399896144866943,0.19058461487293243,0.2265947014093399,0.15919329226016998,0.3909217119216919,0.36707764863967896,0.48711544275283813,0.2748313844203949,0.31632548570632935,0.25895166397094727,0.2293137013912201,0.18412111699581146
subsequently,0.10897690057754517,0.1568334698677063,0.24780967831611633,0.08635448664426804,0.04241021350026131,0.1307390183210373,0.2690025269985199,0.22836923599243164,0.2886511981487274,0.16569100320339203,0.1367620825767517,0.2050919234752655,0.14953728020191193,0.005594457965344191
promoted,0.18223430216312408,0.3184794783592224,0.23407593369483948,0.15770260989665985,0.07019009441137314,0.1611652821302414,0.17227961122989655,0.22678780555725098,0.2648380994796753,0.16304875910282135,0.1651368886232376,0.1338726282119751,0.1911146193742752,0.2079106867313385
to,0.455847829580307,0.2374807894229889,0.4452643394470215,0.2008102536201477,0.22002160549163818,0.4075521230697632,0.41031414270401,0.36524343490600586,0.535392165184021,0.33159172534942627,0.16338081657886505,0.23729375004768372,0.24903783202171326,0.29463258385658264
vice-chairman,0.09383609890937805,0.25207164883613586,0.1375640630722046,0.20198944211006165,0.18732798099517822,0.14413248002529144,0.18311606347560883,0.18838995695114136,0.23292440176010132,0.17101381719112396,0.30281347036361694,0.2788568437099457,0.3096737861633301,0.10472805052995682
of,0.33290785551071167,0.23636478185653687,0.2513895630836487,0.16461719572544098,0.19778653979301453,0.29282352328300476,0.3966929316520691,0.42558613419532776,0.733189046382904,0.343457967042923,0.22180068492889404,0.25924646854400635,0.20467796921730042,0.1826142966747284
the,0.42745697498321533,0.3183514177799225,0.34736719727516174,0.2235521525144577,0.25063925981521606,0.31620436906814575,0.5107308030128479,0.457212895154953,1.0,0.3845241069793701,0.24562937021255493,0.29916465282440186,0.26591673493385315,0.22068053483963013
board,0.15681391954421997,0.2093772292137146,0.12808117270469666,0.050425201654434204,0.17363058030605316,0.2517439126968384,0.31186380982398987,0.20110011100769043,0.2871673107147217,0.17441433668136597,0.1543796956539154,0.1580381989479065,0.19769077003002167,0.1261475533246994
before,0.3801657259464264,0.2430448979139328,0.33642593026161194,0.28459733724594116,0.17180223762989044,0.32708418369293213,0.3903424143791199,0.36107107996940613,0.45900648832321167,0.3233793377876282,0.14222770929336548,0.2056066393852234,0.20497676730155945,0.2507109045982361
leaving,0.2528557777404785,0.2057892084121704,0.26762503385543823,0.19117407500743866,0.2053988128900528,0.38964635133743286,0.3003033995628357,0.2918879985809326,0.35353413224220276,0.2097579836845398,0.16584309935569763,0.19150276482105255,0.19242684543132782,0.11571593582630157
abc,0.1317344456911087,0.1637340784072876,0.13353709876537323,0.10926949232816696,0.18124940991401672,0.17909680306911469,0.2862928807735443,0.12953892350196838,0.2068762183189392,0.20663127303123474,0.24405160546302795,0.45669859647750854,0.16210390627384186,0.19065172970294952
altogether,0.35281112790107727,0.17470109462738037,0.286638081073761,0.1369483917951584,0.18136537075042725,0.24945850670337677,0.36711347103118896,0.35179609060287476,0.39187631011009216,0.2604736089706421,0.126466765999794,0.2003728300333023,0.14596393704414368,0.2989068627357483
on,0.34226128458976746,0.22749492526054382,0.2670976221561432,0.16977544128894806,0.2297074943780899,0.27423644065856934,0.9999999403953552,0.4806317389011383,0.5107308030128479,0.31106263399124146,0.2356499582529068,0.25327786803245544,0.23664942383766174,0.2714994251728058
june,0.2171148657798767,0.19863121211528778,0.26244688034057617,0.19085338711738586,0.13114087283611298,0.14810100197792053,0.39323267340660095,0.2827494144439697,0.24568822979927063,0.25219395756721497,0.31856784224510193,0.24905115365982056,0.15686576068401337,0.31416764855384827
30,-0.04443084076046944,0.11197289079427719,-0.015366257168352604,-0.015134474262595177,0.12578842043876648,0.015642013400793076,0.0936402678489685,0.08557987958192825,0.0730796679854393,0.00267063919454813,0.011582182720303535,0.01952734775841236,0.03522590547800064,-0.08261742442846298
",",0.3087472915649414,0.1771278828382492,0.3015086054801941,0.2642361521720886,0.2992924749851227,0.2881867289543152,0.49057599902153015,0.38314947485923767,0.4933079481124878,0.36073189973831177,0.3048616647720337,0.2411014288663864,0.2697763442993164,0.31091248989105225
1951,-0.11074689775705338,-0.10259327292442322,-0.049836352467536926,-0.15319396555423737,-0.10177428275346756,-0.04960688203573227,-0.19031549990177155,-0.2668457627296448,-0.20524539053440094,-0.18830667436122894,-0.21914681792259216,-0.30799925327301025,-0.14428964257240295,-0.20064012706279755
.,0.3567904531955719,0.24342353641986847,0.35288307070732117,0.21911589801311493,0.2466553896665573,0.3045158088207245,0.49257001280784607,0.4549728035926819,0.5934505462646484,0.35031336545944214,0.29108086228370667,0.20697949826717377,0.266353577375412,0.4130953550338745
