,when,did,good,morning,america,first,debut,?
1973,-0.26069384813308716,-0.23175965249538422,-0.22257408499717712,-0.15819184482097626,-0.2560960352420807,-0.17872902750968933,-0.018778683617711067,-0.07644321769475937
as,0.4437963366508484,0.3596470057964325,0.30619359016418457,0.1886734664440155,0.22265762090682983,0.33842000365257263,0.17299707233905792,0.27043893933296204
good,0.2947733402252197,0.35611584782600403,0.9999999403953552,0.27647507190704346,0.24779494106769562,0.24823413789272308,0.15653888881206512,0.3187684714794159
morning,0.2786853313446045,0.2513515055179596,0.27647507190704346,1.0000001192092896,0.24307334423065186,0.1886126548051834,0.16588154435157776,0.17971698939800262
!,0.16178154945373535,0.21540984511375427,0.24158325791358948,0.1942725032567978,0.1727512627840042,0.18128767609596252,0.14895522594451904,0.45165371894836426
",",0.36674630641937256,0.3015086054801941,0.3217065632343292,0.2763875424861908,0.253568559885025,0.34503069519996643,0.2218245416879654,0.31091248989105225
it,0.4775012135505676,0.2993364930152893,0.32609695196151733,0.2348938286304474,0.311389297246933,0.3491429388523102,0.20515604317188263,0.25732165575027466
was,0.37326499819755554,0.41399896144866943,0.2099458873271942,0.2467874437570572,0.2850865423679352,0.5022147297859192,0.2954440414905548,0.18412111699581146
groundbreaking,0.2565231919288635,0.19256053864955902,0.18144764006137848,0.20457260310649872,0.27050644159317017,0.32022368907928467,0.2675430476665497,0.18540167808532715
for,0.43402108550071716,0.318512886762619,0.39067649841308594,0.23810894787311554,0.243271604180336,0.3800288736820221,0.2246619164943695,0.264628142118454
being,0.47212454676628113,0.27905046939849854,0.2480209469795227,0.2633666396141052,0.20439445972442627,0.3338102698326111,0.19365441799163818,0.26743772625923157
entirely,0.33049649000167847,0.19654057919979095,0.20454372465610504,0.11155194044113159,0.18919877707958221,0.1929067075252533,0.16116800904273987,0.19651781022548676
produced,0.194610595703125,0.16971632838249207,0.17474153637886047,0.16586071252822876,0.15667176246643066,0.2504335343837738,0.25750330090522766,0.1623450517654419
on,0.37706470489501953,0.2670976221561432,0.2569187879562378,0.36716437339782715,0.24962958693504333,0.3120559751987457,0.26024293899536133,0.2714994251728058
the,0.5091903209686279,0.34736719727516174,0.2735973596572876,0.23715223371982574,0.37090015411376953,0.49448907375335693,0.2226441204547882,0.22068053483963013
road,0.155549556016922,0.10854122787714005,0.1714424043893814,0.09287923574447632,0.13138841092586517,0.16960225999355316,0.18784520030021667,0.10894691944122314
and,0.4716290831565857,0.34479495882987976,0.3426591157913208,0.19828569889068604,0.2647855281829834,0.3167642652988434,0.1683131754398346,0.20544172823429108
broadcasting,0.24492605030536652,0.12097854167222977,0.15098510682582855,0.3034219741821289,0.2642395496368408,0.2611231207847595,0.2685941457748413,0.10870421677827835
from,0.405669629573822,0.20248863101005554,0.22352536022663116,0.26353874802589417,0.1968681514263153,0.23348960280418396,0.1423700600862503,0.19969791173934937
locations,0.20101423561573029,0.16494716703891754,0.1481013149023056,0.2021191120147705,0.19834217429161072,0.1671377271413803,0.09553302824497223,0.14570996165275574
outside,0.43530115485191345,0.21874573826789856,0.17859993875026703,0.17362019419670105,0.2174583524465561,0.25827133655548096,0.16321812570095062,0.14839068055152893
of,0.3757161796092987,0.2513895630836487,0.2696770131587982,0.17272797226905823,0.28803038597106934,0.3536086082458496,0.12960465252399445,0.1826142966747284
the,0.5091903209686279,0.34736719727516174,0.2735973596572876,0.23715223371982574,0.37090015411376953,0.49448907375335693,0.2226441204547882,0.22068053483963013
boston,0.22041967511177063,0.1750171184539795,0.15323446691036224,0.16729430854320526,0.291933536529541,0.24543392658233643,0.1429053694009781,0.14705288410186768
area,0.29334506392478943,0.14067986607551575,0.11679579317569733,0.15594100952148438,0.14229394495487213,0.19156944751739502,0.07314387708902359,0.12640461325645447
.,0.475719153881073,0.35288307070732117,0.29664117097854614,0.2531995475292206,0.29180291295051575,0.4345304071903229,0.20454879105091095,0.4130953550338745
