,what,was,tampa,'s,primary,abc,affiliate,prior,to,1994,?
wwsb,0.17741160094738007,0.3197382688522339,0.3308696448802948,-0.006385984364897013,0.19866816699504852,0.2955159842967987,0.3152382969856262,0.23845553398132324,0.25466683506965637,-0.09412918239831924,0.18060842156410217
and,0.31309178471565247,0.3740963041782379,0.18679465353488922,0.06895173341035843,0.2539214491844177,0.16453155875205994,0.19473032653331757,0.2185291349887848,0.48971283435821533,-0.022647447884082794,0.20544172823429108
wotv,0.3591327369213104,0.34757983684539795,0.2644108235836029,0.07472674548625946,0.14892937242984772,0.3653411269187927,0.30202922224998474,0.2539229691028595,0.35253697633743286,0.08928065001964569,0.3307655453681946
serve,0.23061832785606384,0.21861431002616882,0.21824415028095245,-0.06989327818155289,0.29772818088531494,0.060676369816064835,0.2115054875612259,0.2024986445903778,0.3411368131637573,0.04849812760949135,0.19925682246685028
areas,0.23739881813526154,0.20516395568847656,0.18204186856746674,0.03540606424212456,0.27137818932533264,0.07118373364210129,0.19921965897083282,0.19435615837574005,0.29808273911476135,-0.10546272993087769,0.1273590475320816
that,0.6297725439071655,0.33670201897621155,0.16138716042041779,0.04397977516055107,0.2296912968158722,0.17440107464790344,0.13372857868671417,0.23541377484798431,0.5436353087425232,0.02846229076385498,0.32716336846351624
do,0.4609605669975281,0.11523093283176422,0.14081189036369324,-0.01994597539305687,0.21139554679393768,0.21537387371063232,0.21273410320281982,0.1591208130121231,0.38876664638519287,0.06829211115837097,0.4093979299068451
not,0.5449194312095642,0.2888734042644501,0.1820053905248642,0.002583299996331334,0.24001744389533997,0.15984800457954407,0.19365842640399933,0.2500779330730438,0.5149973034858704,0.06122204661369324,0.41942933201789856
receive,0.20392422378063202,0.210550457239151,0.15325519442558289,-0.03961443156003952,0.13118211925029755,0.11874300986528397,0.2576355040073395,0.24058054387569427,0.3372296690940857,0.15199235081672668,0.1652119904756546
an,0.2821882665157318,0.3694365322589874,0.15607990324497223,0.025255560874938965,0.20419475436210632,0.16561369597911835,0.13780094683170319,0.1465315967798233,0.3138085603713989,0.07868560403585434,0.19793890416622162
adequate,0.3374241292476654,0.17030581831932068,0.12126125395298004,-0.001204857835546136,0.2598337233066559,0.08031954616308212,0.11265700310468674,0.22842353582382202,0.37532541155815125,0.0469050370156765,0.2882811427116394
signal,0.22636008262634277,0.11543482542037964,0.15690860152244568,0.08272901922464371,0.17733648419380188,0.12954723834991455,0.1426457017660141,0.17162394523620605,0.24848297238349915,-0.09406128525733948,0.1212705597281456
from,0.2737620174884796,0.31171464920043945,0.12424685806035995,-0.01936490088701248,0.22633430361747742,0.12159302085638046,0.1698518693447113,0.24914854764938354,0.4069952368736267,0.04213053360581398,0.19969791173934937
their,0.35142919421195984,0.2396296262741089,0.12149751931428909,-0.005530759692192078,0.2395368069410324,0.17463743686676025,0.25332191586494446,0.24109920859336853,0.44619059562683105,0.02026607096195221,0.1898253709077835
market,0.12116116285324097,0.2252027839422226,0.16645240783691406,0.07352017611265182,0.17407755553722382,0.10615630447864532,0.089150071144104,0.16389605402946472,0.23798635601997375,0.03277033194899559,0.12805593013763428
's,0.02692362666130066,0.008974763564765453,0.054352469742298126,0.9999999403953552,-0.06354844570159912,0.06670809537172318,0.06567194312810898,-0.0369880273938179,0.03782717138528824,-0.04360256716609001,-0.023395681753754616
primary,0.2113915979862213,0.16384649276733398,0.1480477750301361,-0.06354844570159912,1.0,0.045933280140161514,0.18320563435554504,0.18340101838111877,0.27388349175453186,-0.01924974098801613,0.16286636888980865
abc,0.1317344456911087,0.21565799415111542,0.2812338173389435,0.06670809537172318,0.045933280140161514,1.0000001192092896,0.2614424228668213,0.2418920397758484,0.1762417107820511,-0.004996607080101967,0.19065172970294952
affiliate,0.16121849417686462,0.12387846410274506,0.4041701555252075,0.06567194312810898,0.18320563435554504,0.2614424228668213,0.9999999403953552,0.276393860578537,0.23261301219463348,0.04149165749549866,0.10958297550678253
(,0.2411840260028839,0.2980341613292694,0.20445792376995087,0.0012731997994706035,0.21913397312164307,0.183883935213089,0.19882215559482574,0.2112622708082199,0.30882009863853455,0.07292646169662476,0.40561532974243164
in,0.30808621644973755,0.45514053106307983,0.16157576441764832,-0.037580832839012146,0.21150650084018707,0.1697147786617279,0.2081480771303177,0.24521231651306152,0.45010748505592346,0.007567534223198891,0.20430970191955566
the,0.42745697498321533,0.48711544275283813,0.19435131549835205,-0.01540423184633255,0.25688621401786804,0.2068762183189392,0.2278994768857956,0.33782097697257996,0.535392165184021,-0.03378653898835182,0.22068053483963013
case,0.30770957469940186,0.18986068665981293,0.1529792696237564,-0.1182698979973793,0.18000704050064087,0.23097893595695496,0.10741031169891357,0.20417988300323486,0.3172709345817566,0.056836605072021484,0.33232852816581726
of,0.33290785551071167,0.4069072902202606,0.12850572168827057,-0.03817026689648628,0.23414276540279388,0.14607268571853638,0.19963958859443665,0.3183474540710449,0.41548454761505127,-0.07057395577430725,0.1826142966747284
wwsb,0.17741160094738007,0.3197382688522339,0.3308696448802948,-0.006385984364897013,0.19866816699504852,0.2955159842967987,0.3152382969856262,0.23845553398132324,0.25466683506965637,-0.09412918239831924,0.18060842156410217
",",0.3087472915649414,0.45456063747406006,0.24396266043186188,-0.0016132977325469255,0.2565748989582062,0.2097204476594925,0.20519042015075684,0.27105793356895447,0.44245919585227966,0.14125534892082214,0.31091248989105225
this,0.5489566326141357,0.3638818562030792,0.16287259757518768,0.02106832154095173,0.23297905921936035,0.16107726097106934,0.0985659509897232,0.2508249580860138,0.5759071707725525,0.038453809916973114,0.3155723512172699
dates,0.2078574001789093,0.23610089719295502,0.10985523462295532,-0.05914353206753731,0.16228047013282776,0.1413687914609909,0.1137528195977211,0.3445548415184021,0.2791856825351715,0.007357973139733076,0.2331625074148178
back,0.2965294420719147,0.2438982129096985,0.1769026815891266,-0.032200850546360016,0.17307040095329285,0.1785142570734024,0.16112947463989258,0.19348348677158356,0.4675939381122589,0.09490273147821426,0.2397768795490265
to,0.455847829580307,0.3636345863342285,0.2329593151807785,0.03782717138528824,0.27388349175453186,0.1762417107820511,0.23261301219463348,0.264421671628952,1.0,0.0856473445892334,0.29463258385658264
when,0.4700249433517456,0.37326499819755554,0.1690821647644043,-0.03368149697780609,0.2002158761024475,0.13294127583503723,0.10239456593990326,0.26478707790374756,0.5423505902290344,0.030050592496991158,0.22841128706932068
wtsp,0.3291758596897125,0.13855095207691193,0.2779289484024048,0.017884382978081703,0.1963779330253601,0.20714780688285828,0.25431177020072937,0.18976116180419922,0.325399786233902,0.01805811934173107,0.3980834484100342
was,0.22111038863658905,1.0000001192092896,0.19839920103549957,0.008974763564765453,0.16384649276733398,0.21565799415111542,0.12387846410274506,0.29096508026123047,0.3636345863342285,0.1360125094652176,0.18412111699581146
tampa,0.17079024016857147,0.19839920103549957,1.0,0.054352469742298126,0.1480477750301361,0.2812338173389435,0.4041701555252075,0.21863441169261932,0.2329593151807785,0.01691237837076187,0.18372350931167603
's,0.02692362666130066,0.008974763564765453,0.054352469742298126,0.9999999403953552,-0.06354844570159912,0.06670809537172318,0.06567194312810898,-0.0369880273938179,0.03782717138528824,-0.04360256716609001,-0.023395681753754616
primary,0.2113915979862213,0.16384649276733398,0.1480477750301361,-0.06354844570159912,1.0,0.045933280140161514,0.18320563435554504,0.18340101838111877,0.27388349175453186,-0.01924974098801613,0.16286636888980865
abc,0.1317344456911087,0.21565799415111542,0.2812338173389435,0.06670809537172318,0.045933280140161514,1.0000001192092896,0.2614424228668213,0.2418920397758484,0.1762417107820511,-0.004996607080101967,0.19065172970294952
affiliate,0.16121849417686462,0.12387846410274506,0.4041701555252075,0.06567194312810898,0.18320563435554504,0.2614424228668213,0.9999999403953552,0.276393860578537,0.23261301219463348,0.04149165749549866,0.10958297550678253
prior,0.2537507116794586,0.29096508026123047,0.21863441169261932,-0.0369880273938179,0.18340101838111877,0.2418920397758484,0.276393860578537,0.9999999403953552,0.264421671628952,0.11873205006122589,0.16978254914283752
to,0.455847829580307,0.3636345863342285,0.2329593151807785,0.03782717138528824,0.27388349175453186,0.1762417107820511,0.23261301219463348,0.264421671628952,1.0,0.0856473445892334,0.29463258385658264
1994,0.10476769506931305,0.1360125094652176,0.01691237837076187,-0.04360256716609001,-0.01924974098801613,-0.004996607080101967,0.04149165749549866,0.11873205006122589,0.0856473445892334,1.0000001192092896,0.12888094782829285
",",0.3087472915649414,0.45456063747406006,0.24396266043186188,-0.0016132977325469255,0.2565748989582062,0.2097204476594925,0.20519042015075684,0.27105793356895447,0.44245919585227966,0.14125534892082214,0.31091248989105225
with,0.2464839518070221,0.27411898970603943,0.1842156946659088,-0.04624466598033905,0.16595536470413208,0.17432008683681488,0.24708415567874908,0.22178436815738678,0.4239959120750427,-0.037005599588155746,0.2433311939239502
the,0.42745697498321533,0.48711544275283813,0.19435131549835205,-0.01540423184633255,0.25688621401786804,0.2068762183189392,0.2278994768857956,0.33782097697257996,0.535392165184021,-0.03378653898835182,0.22068053483963013
former,0.13598288595676422,0.2544213533401489,0.22388266026973724,0.032462362200021744,0.1340479999780655,0.11236388981342316,0.21662718057632446,0.17870891094207764,0.12857267260551453,0.11496499925851822,0.10570605844259262
being,0.3760843276977539,0.5201660394668579,0.2046656310558319,-0.055871423333883286,0.1616741418838501,0.10816651582717896,0.13563944399356842,0.2848459482192993,0.4514104127883911,0.03158261254429817,0.26743772625923157
necessitated,0.3223145008087158,0.22492779791355133,0.17501643300056458,-0.001939795445650816,0.235604390501976,0.11850693076848984,0.20002269744873047,0.2980584502220154,0.3266603648662567,0.002578131388872862,0.23355217278003693
to,0.455847829580307,0.3636345863342285,0.2329593151807785,0.03782717138528824,0.27388349175453186,0.1762417107820511,0.23261301219463348,0.264421671628952,1.0,0.0856473445892334,0.29463258385658264
serve,0.23061832785606384,0.21861431002616882,0.21824415028095245,-0.06989327818155289,0.29772818088531494,0.060676369816064835,0.2115054875612259,0.2024986445903778,0.3411368131637573,0.04849812760949135,0.19925682246685028
the,0.42745697498321533,0.48711544275283813,0.19435131549835205,-0.01540423184633255,0.25688621401786804,0.2068762183189392,0.2278994768857956,0.33782097697257996,0.535392165184021,-0.03378653898835182,0.22068053483963013
southern,0.18679563701152802,0.23717372119426727,0.11988133937120438,0.02131068892776966,0.11085903644561768,0.07715924084186554,0.21946929395198822,0.08108121156692505,0.18284058570861816,-0.08922237902879715,0.11225555837154388
part,0.3476244807243347,0.3407018780708313,0.06847018003463745,0.007562864106148481,0.17360936105251312,0.13526929914951324,0.21789421141147614,0.21771575510501862,0.2875264883041382,-0.09132587909698486,0.08557961881160736
of,0.33290785551071167,0.4069072902202606,0.12850572168827057,-0.03817026689648628,0.23414276540279388,0.14607268571853638,0.19963958859443665,0.3183474540710449,0.41548454761505127,-0.07057395577430725,0.1826142966747284
the,0.42745697498321533,0.48711544275283813,0.19435131549835205,-0.01540423184633255,0.25688621401786804,0.2068762183189392,0.2278994768857956,0.33782097697257996,0.535392165184021,-0.03378653898835182,0.22068053483963013
tampa,0.17079024016857147,0.19839920103549957,1.0,0.054352469742298126,0.1480477750301361,0.2812338173389435,0.4041701555252075,0.21863441169261932,0.2329593151807785,0.01691237837076187,0.18372350931167603
market,0.12116116285324097,0.2252027839422226,0.16645240783691406,0.07352017611265182,0.17407755553722382,0.10615630447864532,0.089150071144104,0.16389605402946472,0.23798635601997375,0.03277033194899559,0.12805593013763428
including,0.18328791856765747,0.21884717047214508,0.1739286184310913,0.0074059427715837955,0.16379259526729584,0.1471431404352188,0.15601323544979095,0.1765093356370926,0.24006329476833344,-0.06196989491581917,0.1633303165435791
the,0.42745697498321533,0.48711544275283813,0.19435131549835205,-0.01540423184633255,0.25688621401786804,0.2068762183189392,0.2278994768857956,0.33782097697257996,0.535392165184021,-0.03378653898835182,0.22068053483963013
station,0.1613752841949463,0.18833480775356293,0.24033816158771515,-0.04233921319246292,0.15148651599884033,0.21780119836330414,0.3052392899990082,0.1478520780801773,0.21352042257785797,-0.07035935670137405,0.12574981153011322
's,0.02692362666130066,0.008974763564765453,0.054352469742298126,0.9999999403953552,-0.06354844570159912,0.06670809537172318,0.06567194312810898,-0.0369880273938179,0.03782717138528824,-0.04360256716609001,-0.023395681753754616
city,0.17493832111358643,0.3188765048980713,0.2984043061733246,0.004406440537422895,0.12276871502399445,0.2157231718301773,0.2306055873632431,0.11932358890771866,0.20300441980361938,0.060580380260944366,0.13423943519592285
of,0.33290785551071167,0.4069072902202606,0.12850572168827057,-0.03817026689648628,0.23414276540279388,0.14607268571853638,0.19963958859443665,0.3183474540710449,0.41548454761505127,-0.07057395577430725,0.1826142966747284
license,0.2059483528137207,0.14467355608940125,0.12224417924880981,-0.011475730687379837,0.13879640400409698,0.12162663042545319,0.19494211673736572,0.2700158357620239,0.24317960441112518,0.025572853162884712,0.20579127967357635
",",0.3087472915649414,0.45456063747406006,0.24396266043186188,-0.0016132977325469255,0.2565748989582062,0.2097204476594925,0.20519042015075684,0.27105793356895447,0.44245919585227966,0.14125534892082214,0.31091248989105225
sarasota,0.12967698276042938,0.26475951075553894,0.5097225904464722,0.038774482905864716,0.2255837619304657,0.3664105534553528,0.32944783568382263,0.1875946968793869,0.19959884881973267,0.05304586887359619,0.16216295957565308
",",0.3087472915649414,0.45456063747406006,0.24396266043186188,-0.0016132977325469255,0.2565748989582062,0.2097204476594925,0.20519042015075684,0.27105793356895447,0.44245919585227966,0.14125534892082214,0.31091248989105225
due,0.15204688906669617,0.29011407494544983,0.2410271018743515,0.03925589844584465,0.1942468285560608,0.13995635509490967,0.17839452624320984,0.3079853653907776,0.35188060998916626,0.03214658424258232,0.10954997688531876
to,0.455847829580307,0.3636345863342285,0.2329593151807785,0.03782717138528824,0.27388349175453186,0.1762417107820511,0.23261301219463348,0.264421671628952,1.0,0.0856473445892334,0.29463258385658264
wtsp,0.3291758596897125,0.13855095207691193,0.2779289484024048,0.017884382978081703,0.1963779330253601,0.20714780688285828,0.25431177020072937,0.18976116180419922,0.325399786233902,0.01805811934173107,0.3980834484100342
's,0.02692362666130066,0.008974763564765453,0.054352469742298126,0.9999999403953552,-0.06354844570159912,0.06670809537172318,0.06567194312810898,-0.0369880273938179,0.03782717138528824,-0.04360256716609001,-0.023395681753754616
transmitter,0.19859471917152405,0.14626336097717285,0.14895394444465637,-0.023455338552594185,0.25631967186927795,0.21040628850460052,0.18009600043296814,0.13121426105499268,0.23611889779567719,-0.09652452915906906,0.13397978246212006
being,0.3760843276977539,0.5201660394668579,0.2046656310558319,-0.055871423333883286,0.1616741418838501,0.10816651582717896,0.13563944399356842,0.2848459482192993,0.4514104127883911,0.03158261254429817,0.26743772625923157
short-spaced,0.26432663202285767,0.19111981987953186,0.1948615312576294,-0.02510940469801426,0.1909724473953247,0.23592913150787354,0.23139773309230804,0.21130384504795074,0.30695679783821106,-0.12026872485876083,0.3015754222869873
to,0.455847829580307,0.3636345863342285,0.2329593151807785,0.03782717138528824,0.27388349175453186,0.1762417107820511,0.23261301219463348,0.264421671628952,1.0,0.0856473445892334,0.29463258385658264
avoid,0.2615243196487427,0.16494938731193542,0.2452421486377716,-0.00401975866407156,0.18468181788921356,0.13599176704883575,0.11383731663227081,0.26822522282600403,0.33193957805633545,0.03999213129281998,0.26885488629341125
interfering,0.29963111877441406,0.20685634016990662,0.2124296873807907,-0.07655847072601318,0.23819537460803986,0.14234666526317596,0.19139450788497925,0.2699052691459656,0.35473883152008057,0.0886504128575325,0.12047584354877472
with,0.2464839518070221,0.27411898970603943,0.1842156946659088,-0.04624466598033905,0.16595536470413208,0.17432008683681488,0.24708415567874908,0.22178436815738678,0.4239959120750427,-0.037005599588155746,0.2433311939239502
the,0.42745697498321533,0.48711544275283813,0.19435131549835205,-0.01540423184633255,0.25688621401786804,0.2068762183189392,0.2278994768857956,0.33782097697257996,0.535392165184021,-0.03378653898835182,0.22068053483963013
analog,0.2780171036720276,0.15966376662254333,0.18232041597366333,0.11400090903043747,0.1707189381122589,0.18717388808727264,0.1672646403312683,0.1916012316942215,0.25974684953689575,-0.10040067136287689,0.17692391574382782
signal,0.22636008262634277,0.11543482542037964,0.15690860152244568,0.08272901922464371,0.17733648419380188,0.12954723834991455,0.1426457017660141,0.17162394523620605,0.24848297238349915,-0.09406128525733948,0.1212705597281456
of,0.33290785551071167,0.4069072902202606,0.12850572168827057,-0.03817026689648628,0.23414276540279388,0.14607268571853638,0.19963958859443665,0.3183474540710449,0.41548454761505127,-0.07057395577430725,0.1826142966747284
miami,0.1000966876745224,0.22150732576847076,0.5220017433166504,0.017450083047151566,0.1935824453830719,0.3206019103527069,0.31478413939476013,0.12345819920301437,0.19240398705005646,0.045131660997867584,0.14054250717163086
affiliate,0.16121849417686462,0.12387846410274506,0.4041701555252075,0.06567194312810898,0.18320563435554504,0.2614424228668213,0.9999999403953552,0.276393860578537,0.23261301219463348,0.04149165749549866,0.10958297550678253
wplg,0.2701472342014313,0.20136596262454987,0.36252787709236145,0.04274605214595795,0.1673777997493744,0.20358115434646606,0.26693663001060486,0.22041131556034088,0.18719246983528137,0.02503853477537632,0.3297828733921051
–,0.13008765876293182,0.30754852294921875,0.2123672515153885,0.02811010740697384,0.09988265484571457,0.187828928232193,0.1643190085887909,0.23721027374267578,0.19410304725170135,0.08121003210544586,0.2714554965496063
which,0.5261979103088379,0.2830964922904968,0.17100752890110016,0.03856118768453598,0.3064635396003723,0.1991286277770996,0.13397137820720673,0.22628402709960938,0.5345056653022766,-0.13012166321277618,0.25814583897590637
like,0.4320242702960968,0.19745829701423645,0.1389331966638565,0.06462705135345459,0.1391804963350296,0.1845504194498062,0.16726690530776978,0.1632441282272339,0.35482415556907654,-0.00967142079025507,0.3268813192844391
wtsp,0.3291758596897125,0.13855095207691193,0.2779289484024048,0.017884382978081703,0.1963779330253601,0.20714780688285828,0.25431177020072937,0.18976116180419922,0.325399786233902,0.01805811934173107,0.3980834484100342
",",0.3087472915649414,0.45456063747406006,0.24396266043186188,-0.0016132977325469255,0.2565748989582062,0.2097204476594925,0.20519042015075684,0.27105793356895447,0.44245919585227966,0.14125534892082214,0.31091248989105225
broadcast,0.17857211828231812,0.24068336188793182,0.2403695285320282,0.0797032043337822,0.13094152510166168,0.4876510202884674,0.3083362877368927,0.21607539057731628,0.2326623648405075,0.06637926399707794,0.15760008990764618
on,0.34226128458976746,0.3909217119216919,0.19077523052692413,0.0026888418942689896,0.2339327335357666,0.2862928807735443,0.24123993515968323,0.3162264823913574,0.41031414270401,0.09642791002988815,0.2714994251728058
vhf,0.27102673053741455,0.16781459748744965,0.20482684671878815,0.09976141899824142,0.2194608449935913,0.3092333674430847,0.24591375887393951,0.20719775557518005,0.2700599730014801,-0.11123861372470856,0.22005349397659302
channel,0.20295917987823486,0.15624403953552246,0.19097261130809784,0.10094652324914932,0.12935097515583038,0.4020179808139801,0.24421222507953644,0.1780906766653061,0.21299093961715698,0.002752118743956089,0.20176179707050323
10,0.11840458959341049,0.16597506403923035,0.04019770398736,0.07577503472566605,0.16198797523975372,-0.010600714944303036,0.14592218399047852,0.0432402677834034,0.18753696978092194,-0.06740792095661163,0.022911956533789635
),0.26259949803352356,0.3267642855644226,0.18780924379825592,0.021107977256178856,0.19666743278503418,0.18381085991859436,0.19913357496261597,0.20447492599487305,0.31236231327056885,0.10327751189470291,0.42300865054130554
.,0.3567904531955719,0.40146201848983765,0.23089690506458282,-0.003708066651597619,0.22422198951244354,0.2567209303379059,0.19002677500247955,0.2402365803718567,0.4645031690597534,0.08958379179239273,0.4130953550338745
