,after,the,rhine,emerges,from,lake,constance,",",what,direction,does,it,flow,?
",",0.38860568404197693,0.4933079481124878,0.167837992310524,0.20277588069438934,0.39760664105415344,0.2802521586418152,0.3135715425014496,1.0000001192092896,0.3087472915649414,0.23287029564380646,0.28617382049560547,0.48329564929008484,0.23027558624744415,0.31091248989105225
as,0.3014480769634247,0.48381632566452026,0.18380387127399445,0.162440687417984,0.3251767158508301,0.20241601765155792,0.2623209059238434,0.48816442489624023,0.31749409437179565,0.24169524013996124,0.31202155351638794,0.4461488723754883,0.16389882564544678,0.27043893933296204
the,0.4565047025680542,1.0,0.30735138058662415,0.31405022740364075,0.40150508284568787,0.24325428903102875,0.23177717626094818,0.4933079481124878,0.42745697498321533,0.28851455450057983,0.35928019881248474,0.6251175999641418,0.314039409160614,0.22068053483963013
hochrhein,0.1925625205039978,0.31283074617385864,0.5604863166809082,0.11226069927215576,0.16726303100585938,0.31361785531044006,0.400712788105011,0.2703949213027954,0.2209644466638565,0.23197826743125916,0.1991036832332611,0.2456342875957489,0.2152976542711258,0.23659135401248932
",",0.38860568404197693,0.4933079481124878,0.167837992310524,0.20277588069438934,0.39760664105415344,0.2802521586418152,0.3135715425014496,1.0000001192092896,0.3087472915649414,0.23287029564380646,0.28617382049560547,0.48329564929008484,0.23027558624744415,0.31091248989105225
passes,0.216883584856987,0.3752402365207672,0.18002983927726746,0.24288876354694366,0.18699975311756134,0.14567577838897705,0.1585291028022766,0.28486189246177673,0.21615341305732727,0.25177034735679626,0.26493188738822937,0.2643519341945648,0.32833316922187805,0.09716983139514923
the,0.4565047025680542,1.0,0.30735138058662415,0.31405022740364075,0.40150508284568787,0.24325428903102875,0.23177717626094818,0.4933079481124878,0.42745697498321533,0.28851455450057983,0.35928019881248474,0.6251175999641418,0.314039409160614,0.22068053483963013
rhine,0.19789908826351166,0.30735138058662415,1.0,0.12692593038082123,0.2181936800479889,0.22246339917182922,0.33406126499176025,0.167837992310524,0.16475653648376465,0.18879841268062592,0.13532963395118713,0.17693428695201874,0.20253489911556244,0.13754533231258392
falls,0.2553451359272003,0.2708098292350769,0.2623627483844757,0.2658521234989166,0.23195196688175201,0.28429391980171204,0.13261857628822327,0.29322290420532227,0.1882239729166031,0.13349774479866028,0.3261214792728424,0.18943685293197632,0.18951277434825897,0.15918700397014618
",",0.38860568404197693,0.4933079481124878,0.167837992310524,0.20277588069438934,0.39760664105415344,0.2802521586418152,0.3135715425014496,1.0000001192092896,0.3087472915649414,0.23287029564380646,0.28617382049560547,0.48329564929008484,0.23027558624744415,0.31091248989105225
and,0.3765919506549835,0.5171257257461548,0.22029656171798706,0.22599735856056213,0.3601827025413513,0.234501451253891,0.30396533012390137,0.6633074283599854,0.31309178471565247,0.2529398798942566,0.3461615741252899,0.40957894921302795,0.2773895561695099,0.20544172823429108
is,0.2835143506526947,0.5823672413825989,0.15617261826992035,0.2250874936580658,0.27355384826660156,0.22300897538661957,0.2383592426776886,0.4691906273365021,0.28837618231773376,0.2159055918455124,0.4403602182865143,0.6328473687171936,0.26788079738616943,0.22961433231830597
joined,0.31337428092956543,0.2943263649940491,0.2115587294101715,0.10804703831672668,0.17056068778038025,0.12737587094306946,0.12372574955224991,0.23146051168441772,0.11022865772247314,0.09426850825548172,0.1460048407316208,0.14989949762821198,0.1833096742630005,0.06566751003265381
by,0.41259682178497314,0.4408751428127289,0.18456800282001495,0.13897906243801117,0.3373257517814636,0.17407365143299103,0.19241288304328918,0.3680937886238098,0.2455483376979828,0.27348291873931885,0.143477201461792,0.40926623344421387,0.16639110445976257,0.17966607213020325
its,0.29879069328308105,0.559237003326416,0.17144687473773956,0.28516796231269836,0.32706040143966675,0.16622896492481232,0.18877826631069183,0.33157986402511597,0.30393704771995544,0.21673481166362762,0.33437713980674744,0.5786119699478149,0.22264854609966278,0.15103481709957123
major,0.21618323028087616,0.31775903701782227,0.10607928037643433,0.19000931084156036,0.1417090892791748,0.12608104944229126,0.04995693266391754,0.29355156421661377,0.21026742458343506,0.189147487282753,0.17495857179164886,0.22329258918762207,0.15195955336093903,0.19788557291030884
tributary,0.19351094961166382,0.2506791055202484,0.38415995240211487,0.2865062952041626,0.16882888972759247,0.350729763507843,0.2620871663093567,0.2147335559129715,0.1573023945093155,0.20347250998020172,0.132293239235878,0.21914006769657135,0.45976734161376953,0.15467847883701324
",",0.38860568404197693,0.4933079481124878,0.167837992310524,0.20277588069438934,0.39760664105415344,0.2802521586418152,0.3135715425014496,1.0000001192092896,0.3087472915649414,0.23287029564380646,0.28617382049560547,0.48329564929008484,0.23027558624744415,0.31091248989105225
the,0.4565047025680542,1.0,0.30735138058662415,0.31405022740364075,0.40150508284568787,0.24325428903102875,0.23177717626094818,0.4933079481124878,0.42745697498321533,0.28851455450057983,0.35928019881248474,0.6251175999641418,0.314039409160614,0.22068053483963013
river,0.2135820835828781,0.2894456386566162,0.3672541379928589,0.30093228816986084,0.20433256030082703,0.4539169669151306,0.1973106861114502,0.26637205481529236,0.13815869390964508,0.15936163067817688,0.14026834070682526,0.24976809322834015,0.45109862089157104,0.15390869975090027
aare,0.1615496128797531,0.3575730621814728,0.4274474084377289,0.17910775542259216,0.15081119537353516,0.35919269919395447,0.31995075941085815,0.28579628467559814,0.24427781999111176,0.2665643095970154,0.2321879118680954,0.32902324199676514,0.26965782046318054,0.15954816341400146
.,0.35870397090911865,0.5934505462646484,0.2089352011680603,0.18615014851093292,0.41536515951156616,0.18603695929050446,0.2745775878429413,0.6812511086463928,0.3567904531955719,0.23911777138710022,0.3022993505001068,0.5593622326850891,0.191733717918396,0.4130953550338745
