,who,was,one,man,who,joined,hands,and,said,``,lord,of,the,church,",",we,are,united,in,thee,...,?,''
the,0.3733934462070465,0.48711544275283813,0.5514441132545471,0.23171134293079376,0.3733934462070465,0.2943263649940491,0.27627843618392944,0.5171257257461548,0.3024602234363556,0.029072100296616554,0.2489406019449234,0.733189046382904,1.0,0.23846197128295898,0.4933079481124878,0.3206169009208679,0.40399202704429626,0.34367692470550537,0.6662389636039734,0.22818894684314728,0.04743409901857376,0.22068053483963013,0.041273195296525955
evangelical,0.21145540475845337,0.20954948663711548,0.18003319203853607,0.15480917692184448,0.21145540475845337,0.16370271146297455,0.09304700791835785,0.18154942989349365,0.13592728972434998,0.024510283023118973,0.19564659893512726,0.2919469177722931,0.23743100464344025,0.5761513113975525,0.23518498241901398,0.1698857694864273,0.1882922649383545,0.2384873330593109,0.21747030317783356,0.22425340116024017,0.16047155857086182,0.16597984731197357,-0.03543643280863762
united,0.21193812787532806,0.31727492809295654,0.28796783089637756,0.16047117114067078,0.21193812787532806,0.22815048694610596,0.15173953771591187,0.28213179111480713,0.22592084109783173,0.0029474215116351843,0.18023832142353058,0.3187655806541443,0.34367692470550537,0.19284281134605408,0.3053959608078003,0.17342016100883484,0.16919764876365662,1.0000001192092896,0.3938477039337158,0.17890730500221252,0.08767025172710419,0.17266890406608582,-0.05345742404460907
brethren,0.31923049688339233,0.22251662611961365,0.1764603704214096,0.25860440731048584,0.31923049688339233,0.18687491118907928,0.21420712769031525,0.17729438841342926,0.267689049243927,0.07255596667528152,0.2200370728969574,0.28087231516838074,0.265458881855011,0.49081337451934814,0.23307153582572937,0.20369727909564972,0.17110353708267212,0.19484542310237885,0.24289989471435547,0.2691080570220947,0.13109353184700012,0.16745728254318237,-0.030397597700357437
church,0.19418756663799286,0.24960921704769135,0.15520724654197693,0.16446179151535034,0.19418756663799286,0.050231799483299255,0.1735306680202484,0.1976170688867569,0.1711566299200058,0.038532305508852005,0.1726345419883728,0.3079429268836975,0.23846197128295898,0.9999999403953552,0.2707274258136749,0.1827777624130249,0.16039738059043884,0.19284281134605408,0.2493300437927246,0.25060024857521057,0.21527442336082458,0.18081501126289368,0.0220292080193758
(,0.2443375140428543,0.2980341613292694,0.2922096848487854,0.2344263195991516,0.2443375140428543,0.1366204470396042,0.18997563421726227,0.4862271547317505,0.1656220704317093,0.15585018694400787,0.15351279079914093,0.35032153129577637,0.33289089798927307,0.17581534385681152,0.6363511681556702,0.2554919719696045,0.23263892531394958,0.21098394691944122,0.3087427020072937,0.1917748600244522,0.05124823376536369,0.40561532974243164,-0.022970275953412056
represented,0.17065028846263885,0.28321829438209534,0.3276631534099579,0.07090502232313156,0.17065028846263885,0.2734854221343994,0.11181807518005371,0.2506123185157776,0.24672308564186096,0.14649540185928345,0.10011780261993408,0.3891753554344177,0.3256146013736725,0.13421450555324554,0.3088570833206177,0.18404483795166016,0.25353574752807617,0.273332417011261,0.33309870958328247,0.15920490026474,0.09127477556467056,0.11276352405548096,0.038050416857004166
by,0.39727845788002014,0.4752357602119446,0.29445651173591614,0.17209449410438538,0.39727845788002014,0.22854556143283844,0.2204410284757614,0.4289871156215668,0.29746580123901367,-0.030704375356435776,0.1634988635778427,0.3646814823150635,0.4408751428127289,0.135782390832901,0.3680937886238098,0.21095210313796997,0.37842893600463867,0.23958808183670044,0.370934396982193,0.22767235338687897,0.035524122416973114,0.17966607213020325,-0.010275691747665405
bishop,0.19501325488090515,0.26201674342155457,0.11694882065057755,0.14745411276817322,0.19501325488090515,0.09825143218040466,0.10939833521842957,0.1697128564119339,0.07157991826534271,0.11221181601285934,0.2287381887435913,0.22951185703277588,0.2112889289855957,0.4350535571575165,0.2074185311794281,0.12354598194360733,0.08449579030275345,0.12151969969272614,0.23243731260299683,0.20431356132030487,0.2012164145708084,0.19730713963508606,0.01458906102925539
reuben,0.31067603826522827,0.32729944586753845,0.17468859255313873,0.22658583521842957,0.31067603826522827,0.16834567487239838,0.08061400800943375,0.2642875909805298,0.17136195302009583,-0.04131801426410675,0.18974822759628296,0.17142564058303833,0.2474769800901413,0.19049420952796936,0.3171282112598419,0.18589362502098083,0.11061950027942657,0.26312455534935,0.24811337888240814,0.202085942029953,0.20194993913173676,0.2130155861377716,-0.06424996256828308
h.,-0.20266836881637573,-0.3056058883666992,-0.13180476427078247,-0.15654489398002625,-0.20266836881637573,-0.08589229732751846,-0.09550892561674118,-0.06475602835416794,-0.2371276319026947,0.07324514538049698,-0.09917835891246796,-0.09578611701726913,-0.10884115099906921,-0.12478488683700562,-0.12486197054386139,-0.0918964296579361,0.02807333692908287,-0.15366056561470032,-0.18166238069534302,0.034444451332092285,-0.11294455081224442,-0.10847286134958267,0.023450536653399467
mueller,0.25541362166404724,0.21837088465690613,0.16658546030521393,0.22424495220184326,0.25541362166404724,0.1803051233291626,0.1753360778093338,0.2556200325489044,0.15456408262252808,-0.02992696687579155,0.12524929642677307,0.16156543791294098,0.2319459170103073,0.1593998819589615,0.3152562379837036,0.14168131351470947,0.12184910476207733,0.16685090959072113,0.24005226790905,0.2126077264547348,0.11742588877677917,0.1575169712305069,0.04139366000890732
),0.2457384318113327,0.3267642855644226,0.31658053398132324,0.25566503405570984,0.2457384318113327,0.16901138424873352,0.19742438197135925,0.4961937665939331,0.1714983731508255,0.1698397845029831,0.14994332194328308,0.3680361211299896,0.3456730246543884,0.1983546018600464,0.63033527135849,0.2444959431886673,0.2373749315738678,0.20623768866062164,0.3326910734176636,0.17730583250522614,0.059280332177877426,0.42300865054130554,-0.028269650414586067
and,0.41279885172843933,0.3740963041782379,0.42438167333602905,0.22261469066143036,0.41279885172843933,0.31977471709251404,0.3075007200241089,1.0,0.2940692901611328,0.036644238978624344,0.22902889549732208,0.5116966962814331,0.5171257257461548,0.1976170688867569,0.6633074283599854,0.2896674871444702,0.48576638102531433,0.28213179111480713,0.4954058527946472,0.2069995254278183,0.0796550065279007,0.20544172823429108,0.021612688899040222
the,0.3733934462070465,0.48711544275283813,0.5514441132545471,0.23171134293079376,0.3733934462070465,0.2943263649940491,0.27627843618392944,0.5171257257461548,0.3024602234363556,0.029072100296616554,0.2489406019449234,0.733189046382904,1.0,0.23846197128295898,0.4933079481124878,0.3206169009208679,0.40399202704429626,0.34367692470550537,0.6662389636039734,0.22818894684314728,0.04743409901857376,0.22068053483963013,0.041273195296525955
methodist,0.21443013846874237,0.2711138129234314,0.15058772265911102,0.17690305411815643,0.21443013846874237,0.14304444193840027,0.14912623167037964,0.2376793771982193,0.18138374388217926,0.03372980281710625,0.2186458557844162,0.28458893299102783,0.21922016143798828,0.6119816899299622,0.2960420250892639,0.129024937748909,0.14794334769248962,0.3283560872077942,0.24702993035316467,0.24879267811775208,0.2976372241973877,0.1436992734670639,0.03345853462815285
church,0.19418756663799286,0.24960921704769135,0.15520724654197693,0.16446179151535034,0.19418756663799286,0.050231799483299255,0.1735306680202484,0.1976170688867569,0.1711566299200058,0.038532305508852005,0.1726345419883728,0.3079429268836975,0.23846197128295898,0.9999999403953552,0.2707274258136749,0.1827777624130249,0.16039738059043884,0.19284281134605408,0.2493300437927246,0.25060024857521057,0.21527442336082458,0.18081501126289368,0.0220292080193758
(,0.2443375140428543,0.2980341613292694,0.2922096848487854,0.2344263195991516,0.2443375140428543,0.1366204470396042,0.18997563421726227,0.4862271547317505,0.1656220704317093,0.15585018694400787,0.15351279079914093,0.35032153129577637,0.33289089798927307,0.17581534385681152,0.6363511681556702,0.2554919719696045,0.23263892531394958,0.21098394691944122,0.3087427020072937,0.1917748600244522,0.05124823376536369,0.40561532974243164,-0.022970275953412056
represented,0.17065028846263885,0.28321829438209534,0.3276631534099579,0.07090502232313156,0.17065028846263885,0.2734854221343994,0.11181807518005371,0.2506123185157776,0.24672308564186096,0.14649540185928345,0.10011780261993408,0.3891753554344177,0.3256146013736725,0.13421450555324554,0.3088570833206177,0.18404483795166016,0.25353574752807617,0.273332417011261,0.33309870958328247,0.15920490026474,0.09127477556467056,0.11276352405548096,0.038050416857004166
by,0.39727845788002014,0.4752357602119446,0.29445651173591614,0.17209449410438538,0.39727845788002014,0.22854556143283844,0.2204410284757614,0.4289871156215668,0.29746580123901367,-0.030704375356435776,0.1634988635778427,0.3646814823150635,0.4408751428127289,0.135782390832901,0.3680937886238098,0.21095210313796997,0.37842893600463867,0.23958808183670044,0.370934396982193,0.22767235338687897,0.035524122416973114,0.17966607213020325,-0.010275691747665405
bishop,0.19501325488090515,0.26201674342155457,0.11694882065057755,0.14745411276817322,0.19501325488090515,0.09825143218040466,0.10939833521842957,0.1697128564119339,0.07157991826534271,0.11221181601285934,0.2287381887435913,0.22951185703277588,0.2112889289855957,0.4350535571575165,0.2074185311794281,0.12354598194360733,0.08449579030275345,0.12151969969272614,0.23243731260299683,0.20431356132030487,0.2012164145708084,0.19730713963508606,0.01458906102925539
lloyd,0.2519177794456482,0.26401299238204956,0.20391225814819336,0.1403810679912567,0.2519177794456482,0.12742570042610168,0.1438150256872177,0.22637403011322021,0.17544610798358917,0.020197443664073944,0.20842941105365753,0.15693873167037964,0.17675073444843292,0.1810951828956604,0.23124244809150696,0.13247589766979218,0.15593767166137695,0.27105069160461426,0.23161855340003967,0.1605350375175476,0.10794669389724731,0.1641922891139984,0.04151766374707222
christ,0.20049211382865906,0.2174820899963379,0.23233167827129364,0.20664165914058685,0.20049211382865906,0.09543648362159729,0.23376299440860748,0.15450161695480347,0.2342967838048935,0.07835227996110916,0.32803937792778015,0.27289092540740967,0.25124865770339966,0.4993642270565033,0.22404725849628448,0.29073888063430786,0.14103081822395325,0.19744151830673218,0.16419753432273865,0.3719549775123596,0.18517684936523438,0.13772203028202057,-0.024666670709848404
wicke,0.2660161256790161,0.22346502542495728,0.18052415549755096,0.2643585503101349,0.2660161256790161,0.1256312131881714,0.09857436269521713,0.2494283765554428,0.18454374372959137,-0.020823420956730843,0.26533401012420654,0.15730784833431244,0.170304074883461,0.23986148834228516,0.29023614525794983,0.12750385701656342,0.10544854402542114,0.1532185822725296,0.1738564819097519,0.2656742334365845,0.08130279183387756,0.1743982881307602,0.10724001377820969
),0.2457384318113327,0.3267642855644226,0.31658053398132324,0.25566503405570984,0.2457384318113327,0.16901138424873352,0.19742438197135925,0.4961937665939331,0.1714983731508255,0.1698397845029831,0.14994332194328308,0.3680361211299896,0.3456730246543884,0.1983546018600464,0.63033527135849,0.2444959431886673,0.2373749315738678,0.20623768866062164,0.3326910734176636,0.17730583250522614,0.059280332177877426,0.42300865054130554,-0.028269650414586067
joined,0.18540184199810028,0.3172960579395294,0.20873042941093445,0.1183338612318039,0.18540184199810028,1.0000001192092896,0.16249549388885498,0.31977471709251404,0.23424427211284637,0.03402159363031387,0.09793875366449356,0.24761945009231567,0.2943263649940491,0.050231799483299255,0.23146051168441772,0.07979748398065567,0.1853172928094864,0.22815048694610596,0.29866936802864075,0.02070440724492073,0.08810269832611084,0.06566751003265381,-0.005359598435461521
hands,0.315868079662323,0.19852744042873383,0.32002633810043335,0.2590195834636688,0.315868079662323,0.16249549388885498,0.9999999403953552,0.3075007200241089,0.2564006745815277,0.17351305484771729,0.1963144987821579,0.24988210201263428,0.27627843618392944,0.1735306680202484,0.2761915624141693,0.2643541693687439,0.2698843479156494,0.15173953771591187,0.18708239495754242,0.24527128040790558,-0.049537938088178635,0.18784376978874207,-0.04349114000797272
at,0.22096660733222961,0.36707764863967896,0.32580816745758057,0.1712212860584259,0.22096660733222961,0.23083297908306122,0.17976200580596924,0.3571503460407257,0.27074888348579407,-0.07642947137355804,0.07005450874567032,0.42558613419532776,0.457212895154953,0.1633070856332779,0.38314947485923767,0.19907225668430328,0.2074895054101944,0.2064037322998047,0.4374977946281433,0.11603454500436783,0.13381746411323547,0.21978627145290375,0.04379578307271004
the,0.3733934462070465,0.48711544275283813,0.5514441132545471,0.23171134293079376,0.3733934462070465,0.2943263649940491,0.27627843618392944,0.5171257257461548,0.3024602234363556,0.029072100296616554,0.2489406019449234,0.733189046382904,1.0,0.23846197128295898,0.4933079481124878,0.3206169009208679,0.40399202704429626,0.34367692470550537,0.6662389636039734,0.22818894684314728,0.04743409901857376,0.22068053483963013,0.041273195296525955
constituting,0.1605946272611618,0.1864156723022461,0.25958266854286194,0.09945885092020035,0.1605946272611618,0.1665508896112442,0.07689985632896423,0.29792848229408264,0.17977061867713928,0.21636101603507996,0.12939584255218506,0.3787837326526642,0.350497305393219,0.1940501481294632,0.27031704783439636,0.2653485834598541,0.2547166347503662,0.2233622819185257,0.26861605048179626,0.17350175976753235,0.048603352159261703,0.22663916647434235,0.03844336047768593
general,0.2461782991886139,0.2445744127035141,0.18572571873664856,0.10634368658065796,0.2461782991886139,0.1360546201467514,0.1566532850265503,0.25860127806663513,0.15353232622146606,0.09047812968492508,0.22156189382076263,0.28352999687194824,0.28634732961654663,0.17155873775482178,0.3022127151489258,0.1540113389492035,0.15219135582447052,0.2596476078033447,0.259066641330719,0.12370523810386658,0.007010192610323429,0.1972234547138214,0.022419413551688194
conference,0.13570554554462433,0.1537582278251648,0.18016254901885986,0.10511787980794907,0.13570554554462433,0.1667867749929428,0.1127176582813263,0.21613861620426178,0.1444106101989746,0.0006965092616155744,0.10480809211730957,0.19579021632671356,0.25393402576446533,0.19073757529258728,0.21862302720546722,0.15071448683738708,0.1676291674375534,0.23104023933410645,0.2199791669845581,0.16582030057907104,0.12271133065223694,0.11172781884670258,-0.10255923867225647
in,0.2792111933231354,0.45514053106307983,0.4129433035850525,0.19554144144058228,0.2792111933231354,0.29866936802864075,0.18708239495754242,0.4954058527946472,0.23461468517780304,0.04765888676047325,0.18930333852767944,0.5696388483047485,0.6662389636039734,0.2493300437927246,0.5201468467712402,0.23132319748401642,0.3841303884983063,0.3938477039337158,1.0,0.12228801846504211,0.17783419787883759,0.20430970191955566,0.07432962208986282
dallas,0.1571984738111496,0.2341359555721283,0.1363568902015686,0.10751921683549881,0.1571984738111496,0.14453119039535522,0.11792464554309845,0.21342132985591888,0.17336787283420563,-0.01309773325920105,0.14357900619506836,0.1840040534734726,0.24097958207130432,0.14721517264842987,0.27626344561576843,0.06226661056280136,0.15462234616279602,0.25384870171546936,0.22865252196788788,0.17542129755020142,0.23486201465129852,0.08995547145605087,-0.017093053087592125
",",0.3365725874900818,0.45456063747406006,0.3696635365486145,0.26654794812202454,0.3365725874900818,0.23146051168441772,0.2761915624141693,0.6633074283599854,0.34496036171913147,0.09681109338998795,0.23110952973365784,0.4946078956127167,0.4933079481124878,0.2707274258136749,1.0000001192092896,0.2699093222618103,0.4062570035457611,0.3053959608078003,0.5201468467712402,0.23680254817008972,0.113417848944664,0.31091248989105225,-0.037358131259679794
texas,0.1748916357755661,0.23293380439281464,0.18587122857570648,0.17902608215808868,0.1748916357755661,0.13057869672775269,0.15126381814479828,0.20330673456192017,0.14470505714416504,-0.07782716304063797,0.11947829276323318,0.19031526148319244,0.2597190737724304,0.08656615018844604,0.20570588111877441,0.13260652124881744,0.12117714434862137,0.33612629771232605,0.24348852038383484,0.137564554810524,0.21287019550800323,0.13821813464164734,0.0071183908730745316
.,0.3541337847709656,0.40146201848983765,0.4123194217681885,0.27014487981796265,0.3541337847709656,0.23954392969608307,0.2309190034866333,0.588965117931366,0.33782967925071716,0.05720457062125206,0.14438843727111816,0.5352458953857422,0.5934505462646484,0.28898224234580994,0.6812511086463928,0.2784305810928345,0.3452940285205841,0.3406063914299011,0.5591574311256409,0.17828235030174255,0.07683825492858887,0.4130953550338745,-0.07181349396705627
