,what,is,one,function,that,prime,numbers,have,that,1,does,not,?
lacks,0.2592582106590271,0.2925722599029541,0.16262154281139374,0.23814496397972107,0.32242271304130554,0.08601120859384537,0.25304800271987915,0.3914411664009094,0.32242271304130554,-0.23658864200115204,0.35133394598960876,0.3840641975402832,0.22729714214801788
",",0.3087472915649414,0.4691906273365021,0.3696635365486145,0.18487244844436646,0.4137537479400635,0.2565026581287384,0.26479464769363403,0.3541618287563324,0.4137537479400635,-0.15742997825145721,0.28617382049560547,0.3769696354866028,0.31091248989105225
such,0.23989605903625488,0.23545363545417786,0.3596789240837097,0.21612243354320526,0.4479874074459076,0.13806600868701935,0.2737357020378113,0.42997312545776367,0.4479874074459076,-0.23054321110248566,0.2787191867828369,0.4058493673801422,0.17851735651493073
as,0.31749409437179565,0.43216490745544434,0.3954789340496063,0.19182996451854706,0.4735107421875,0.17482610046863556,0.2396276444196701,0.37788212299346924,0.4735107421875,-0.2728762626647949,0.31202155351638794,0.5105602741241455,0.27043893933296204
the,0.42745697498321533,0.5823672413825989,0.5514441132545471,0.2037137746810913,0.5473989248275757,0.19960100948810577,0.293011337518692,0.40389683842658997,0.5473989248275757,-0.1554475575685501,0.35928019881248474,0.4310511648654938,0.22068053483963013
relationship,0.24358563125133514,0.22806847095489502,0.25253602862358093,0.2522737681865692,0.33911964297294617,0.13396529853343964,0.16076482832431793,0.2631465792655945,0.33911964297294617,-0.3211643397808075,0.22021599113941193,0.2483322024345398,0.11361731588840485
of,0.33290785551071167,0.4854315221309662,0.4999135136604309,0.16667552292346954,0.41498205065727234,0.23935265839099884,0.228018656373024,0.3802283704280853,0.41498205065727234,-0.09473495930433273,0.3119818866252899,0.3307090103626251,0.1826142966747284
the,0.42745697498321533,0.5823672413825989,0.5514441132545471,0.2037137746810913,0.5473989248275757,0.19960100948810577,0.293011337518692,0.40389683842658997,0.5473989248275757,-0.1554475575685501,0.35928019881248474,0.4310511648654938,0.22068053483963013
number,0.23046229779720306,0.22390379011631012,0.4248921275138855,0.2177034616470337,0.32951247692108154,0.2556258738040924,0.7132124304771423,0.3633861541748047,0.32951247692108154,-0.20963284373283386,0.1831183135509491,0.30033785104751587,0.19256845116615295
to,0.455847829580307,0.42745086550712585,0.4025384783744812,0.2079751342535019,0.5436353087425232,0.2015804797410965,0.29515770077705383,0.4544740617275238,0.5436353087425232,-0.2769182622432709,0.4391997456550598,0.5149973034858704,0.29463258385658264
its,0.30393704771995544,0.4447362422943115,0.42848992347717285,0.261614590883255,0.416561484336853,0.1312374770641327,0.19673068821430206,0.3852778375148773,0.416561484336853,-0.10031591355800629,0.33437713980674744,0.29187723994255066,0.15103481709957123
corresponding,0.2633531987667084,0.32080236077308655,0.3361888825893402,0.3451397716999054,0.3552332818508148,0.15178583562374115,0.3246111571788788,0.3374364674091339,0.3552332818508148,-0.186485156416893,0.3151766359806061,0.3118356466293335,0.21760094165802002
value,0.24056871235370636,0.22550974786281586,0.22146250307559967,0.41267961263656616,0.2545641362667084,0.14746682345867157,0.3611939251422882,0.21074353158473969,0.2545641362667084,-0.2211538553237915,0.24607554078102112,0.24114683270454407,0.23920650780200958
of,0.33290785551071167,0.4854315221309662,0.4999135136604309,0.16667552292346954,0.41498205065727234,0.23935265839099884,0.228018656373024,0.3802283704280853,0.41498205065727234,-0.09473495930433273,0.3119818866252899,0.3307090103626251,0.1826142966747284
euler,0.21743088960647583,0.2447567582130432,0.278074711561203,0.34528201818466187,0.24402374029159546,0.254491925239563,0.3275064527988434,0.188357874751091,0.24402374029159546,-0.16304214298725128,0.13762080669403076,0.21467000246047974,0.1553041934967041
's,0.02692362666130066,0.02396530658006668,0.06913424283266068,-0.09492422640323639,0.04397977516055107,-0.0056337774731218815,0.02789759822189808,-0.02807004563510418,0.04397977516055107,0.003928052727133036,-0.02895052544772625,0.002583299996331334,-0.023395681753754616
totient,0.2698800563812256,0.32040101289749146,0.33604928851127625,0.4890572130680084,0.28996944427490234,0.2721264660358429,0.38736292719841003,0.23060454428195953,0.28996944427490234,-0.24650771915912628,0.23042917251586914,0.2699994146823883,0.21986106038093567
function,0.22155974805355072,0.17586156725883484,0.22186066210269928,1.0,0.2751213610172272,0.18293221294879913,0.2735985517501831,0.2885133922100067,0.2751213610172272,-0.26438140869140625,0.23271898925304413,0.2716670334339142,0.20672395825386047
or,0.33867141604423523,0.41870999336242676,0.4022330939769745,0.3191862404346466,0.4729836881160736,0.12635108828544617,0.28782588243484497,0.46389055252075195,0.4729836881160736,-0.21893133223056793,0.4248845875263214,0.5119067430496216,0.32389625906944275
the,0.42745697498321533,0.5823672413825989,0.5514441132545471,0.2037137746810913,0.5473989248275757,0.19960100948810577,0.293011337518692,0.40389683842658997,0.5473989248275757,-0.1554475575685501,0.35928019881248474,0.4310511648654938,0.22068053483963013
sum,0.2714475691318512,0.22143769264221191,0.2616148889064789,0.3309484124183655,0.3294830620288849,0.20612673461437225,0.39133813977241516,0.28723520040512085,0.3294830620288849,-0.20036165416240692,0.2171662151813507,0.23111048340797424,0.1473705917596817
of,0.33290785551071167,0.4854315221309662,0.4999135136604309,0.16667552292346954,0.41498205065727234,0.23935265839099884,0.228018656373024,0.3802283704280853,0.41498205065727234,-0.09473495930433273,0.3119818866252899,0.3307090103626251,0.1826142966747284
divisors,0.269854873418808,0.26978355646133423,0.3388679325580597,0.318714439868927,0.3084642291069031,0.3620528280735016,0.5682448148727417,0.3179492652416229,0.3084642291069031,-0.2115272879600525,0.2543289363384247,0.34721988439559937,0.19582416117191315
function,0.22155974805355072,0.17586156725883484,0.22186066210269928,1.0,0.2751213610172272,0.18293221294879913,0.2735985517501831,0.2885133922100067,0.2751213610172272,-0.26438140869140625,0.23271898925304413,0.2716670334339142,0.20672395825386047
.,0.3567904531955719,0.4569662809371948,0.4123194217681885,0.253307044506073,0.4460422694683075,0.17658381164073944,0.2591777741909027,0.41614407300949097,0.4460422694683075,-0.15870751440525055,0.3022993505001068,0.4824007451534271,0.4130953550338745
