,the,los,angeles,clippers,are,a,team,belonging,to,which,sport,?
(,0.33289089798927307,0.19636604189872742,0.18702396750450134,0.1685195416212082,0.23263892531394958,0.3206180930137634,0.1808312088251114,0.1985473930835724,0.30882009863853455,0.2589828372001648,0.08921129256486893,0.40561532974243164
los,0.2502395510673523,1.0,0.9408739805221558,0.4186685383319855,0.1627943068742752,0.19324564933776855,0.22620324790477753,0.11065138876438141,0.19904789328575134,0.15805238485336304,0.1490093469619751,0.15495611727237701
angeles,0.24588194489479065,0.9408739805221558,0.9999999403953552,0.44840705394744873,0.1732020229101181,0.183808833360672,0.2259282022714615,0.09722396731376648,0.20994949340820312,0.15751682221889496,0.15209612250328064,0.16139166057109833
rams,0.2225670963525772,0.29153910279273987,0.3201660215854645,0.40671420097351074,0.20126524567604065,0.1882556676864624,0.309770792722702,0.0032755297143012285,0.20293092727661133,0.1965116411447525,0.19964994490146637,0.1534719467163086
",",0.4933079481124878,0.242568701505661,0.23721925914287567,0.2720724046230316,0.4062570035457611,0.427140474319458,0.21287471055984497,0.28055882453918457,0.44245919585227966,0.3658004403114319,0.1842397302389145,0.31091248989105225
san,0.2858080565929413,0.45418909192085266,0.4276162087917328,0.28101828694343567,0.13921020925045013,0.19931553304195404,0.19775059819221497,0.07859653234481812,0.21651452779769897,0.190042182803154,0.1093953475356102,0.10952327400445938
diego,0.20885010063648224,0.5052679181098938,0.46809855103492737,0.3074321150779724,0.16360539197921753,0.202764630317688,0.1922333687543869,0.12643063068389893,0.17890489101409912,0.12495049089193344,0.14682011306285858,0.11438121646642685
chargers,0.27091357111930847,0.3238554298877716,0.36199116706848145,0.4366316497325897,0.23428574204444885,0.24032901227474213,0.26522940397262573,0.11372143030166626,0.24064524471759796,0.21390795707702637,0.20563681423664093,0.1661611646413803
),0.3456730246543884,0.20452219247817993,0.20207132399082184,0.18719720840454102,0.2373749315738678,0.3640355169773102,0.18319997191429138,0.19067420065402985,0.31236231327056885,0.2758678197860718,0.12166919559240341,0.42300865054130554
;,0.09152708947658539,0.08509457111358643,0.08350112289190292,0.06950411200523376,0.15315808355808258,-0.02122584730386734,0.06688904762268066,0.06681381165981293,0.0979827418923378,-0.01244901679456234,-0.04930637404322624,0.10349778085947037
nba,0.19036747515201569,0.22949233651161194,0.2539687752723694,0.4268634617328644,0.11578357964754105,0.1163276731967926,0.36929500102996826,0.03007134236395359,0.17971213161945343,0.1163787767291069,0.22694750130176544,0.17903099954128265
(,0.33289089798927307,0.19636604189872742,0.18702396750450134,0.1685195416212082,0.23263892531394958,0.3206180930137634,0.1808312088251114,0.1985473930835724,0.30882009863853455,0.2589828372001648,0.08921129256486893,0.40561532974243164
los,0.2502395510673523,1.0,0.9408739805221558,0.4186685383319855,0.1627943068742752,0.19324564933776855,0.22620324790477753,0.11065138876438141,0.19904789328575134,0.15805238485336304,0.1490093469619751,0.15495611727237701
angeles,0.24588194489479065,0.9408739805221558,0.9999999403953552,0.44840705394744873,0.1732020229101181,0.183808833360672,0.2259282022714615,0.09722396731376648,0.20994949340820312,0.15751682221889496,0.15209612250328064,0.16139166057109833
lakers,0.22842036187648773,0.5146621465682983,0.5330338478088379,0.5787938833236694,0.2393513023853302,0.18662197887897491,0.4014074206352234,0.07439795881509781,0.22731587290763855,0.1521170735359192,0.2601485848426819,0.18630050122737885
",",0.4933079481124878,0.242568701505661,0.23721925914287567,0.2720724046230316,0.4062570035457611,0.427140474319458,0.21287471055984497,0.28055882453918457,0.44245919585227966,0.3658004403114319,0.1842397302389145,0.31091248989105225
los,0.2502395510673523,1.0,0.9408739805221558,0.4186685383319855,0.1627943068742752,0.19324564933776855,0.22620324790477753,0.11065138876438141,0.19904789328575134,0.15805238485336304,0.1490093469619751,0.15495611727237701
angeles,0.24588194489479065,0.9408739805221558,0.9999999403953552,0.44840705394744873,0.1732020229101181,0.183808833360672,0.2259282022714615,0.09722396731376648,0.20994949340820312,0.15751682221889496,0.15209612250328064,0.16139166057109833
clippers,0.25956645607948303,0.4186685383319855,0.44840705394744873,1.0,0.24124981462955475,0.2544401288032532,0.2989601194858551,0.13331672549247742,0.27891549468040466,0.20099903643131256,0.2129867821931839,0.14318007230758667
),0.3456730246543884,0.20452219247817993,0.20207132399082184,0.18719720840454102,0.2373749315738678,0.3640355169773102,0.18319997191429138,0.19067420065402985,0.31236231327056885,0.2758678197860718,0.12166919559240341,0.42300865054130554
;,0.09152708947658539,0.08509457111358643,0.08350112289190292,0.06950411200523376,0.15315808355808258,-0.02122584730386734,0.06688904762268066,0.06681381165981293,0.0979827418923378,-0.01244901679456234,-0.04930637404322624,0.10349778085947037
mlb,0.1627868264913559,0.27168354392051697,0.2825689911842346,0.31762149930000305,0.15285125374794006,0.09049999713897705,0.3199220597743988,0.023822473362088203,0.1207210123538971,0.09797879308462143,0.24120226502418518,0.14139533042907715
(,0.33289089798927307,0.19636604189872742,0.18702396750450134,0.1685195416212082,0.23263892531394958,0.3206180930137634,0.1808312088251114,0.1985473930835724,0.30882009863853455,0.2589828372001648,0.08921129256486893,0.40561532974243164
los,0.2502395510673523,1.0,0.9408739805221558,0.4186685383319855,0.1627943068742752,0.19324564933776855,0.22620324790477753,0.11065138876438141,0.19904789328575134,0.15805238485336304,0.1490093469619751,0.15495611727237701
angeles,0.24588194489479065,0.9408739805221558,0.9999999403953552,0.44840705394744873,0.1732020229101181,0.183808833360672,0.2259282022714615,0.09722396731376648,0.20994949340820312,0.15751682221889496,0.15209612250328064,0.16139166057109833
dodgers,0.24803763628005981,0.44827523827552795,0.451722115278244,0.44442397356033325,0.16819076240062714,0.18971343338489532,0.32275739312171936,0.08665245771408081,0.22531697154045105,0.19576653838157654,0.25073036551475525,0.19579218327999115
",",0.4933079481124878,0.242568701505661,0.23721925914287567,0.2720724046230316,0.4062570035457611,0.427140474319458,0.21287471055984497,0.28055882453918457,0.44245919585227966,0.3658004403114319,0.1842397302389145,0.31091248989105225
los,0.2502395510673523,1.0,0.9408739805221558,0.4186685383319855,0.1627943068742752,0.19324564933776855,0.22620324790477753,0.11065138876438141,0.19904789328575134,0.15805238485336304,0.1490093469619751,0.15495611727237701
angeles,0.24588194489479065,0.9408739805221558,0.9999999403953552,0.44840705394744873,0.1732020229101181,0.183808833360672,0.2259282022714615,0.09722396731376648,0.20994949340820312,0.15751682221889496,0.15209612250328064,0.16139166057109833
angels,0.23098918795585632,0.44017162919044495,0.49045342206954956,0.39687925577163696,0.22143590450286865,0.12488887459039688,0.18007539212703705,0.12054302543401718,0.19076526165008545,0.1933121383190155,0.14365990459918976,0.1420886367559433
of,0.733189046382904,0.17343297600746155,0.16643567383289337,0.21268971264362335,0.39081433415412903,0.5052502155303955,0.20352502167224884,0.33294329047203064,0.41548454761505127,0.5011631846427917,0.17918744683265686,0.1826142966747284
anaheim,0.2105565220117569,0.5165486335754395,0.5309737920761108,0.4147281348705292,0.13760598003864288,0.17892448604106903,0.2794250249862671,0.06457558274269104,0.1890081912279129,0.13365627825260162,0.14249078929424286,0.1973874717950821
",",0.4933079481124878,0.242568701505661,0.23721925914287567,0.2720724046230316,0.4062570035457611,0.427140474319458,0.21287471055984497,0.28055882453918457,0.44245919585227966,0.3658004403114319,0.1842397302389145,0.31091248989105225
san,0.2858080565929413,0.45418909192085266,0.4276162087917328,0.28101828694343567,0.13921020925045013,0.19931553304195404,0.19775059819221497,0.07859653234481812,0.21651452779769897,0.190042182803154,0.1093953475356102,0.10952327400445938
diego,0.20885010063648224,0.5052679181098938,0.46809855103492737,0.3074321150779724,0.16360539197921753,0.202764630317688,0.1922333687543869,0.12643063068389893,0.17890489101409912,0.12495049089193344,0.14682011306285858,0.11438121646642685
padres,0.27886655926704407,0.4538327157497406,0.44584211707115173,0.44804173707962036,0.23929283022880554,0.26157501339912415,0.30509695410728455,0.12809312343597412,0.2454526126384735,0.22999684512615204,0.1997305452823639,0.18680843710899353
),0.3456730246543884,0.20452219247817993,0.20207132399082184,0.18719720840454102,0.2373749315738678,0.3640355169773102,0.18319997191429138,0.19067420065402985,0.31236231327056885,0.2758678197860718,0.12166919559240341,0.42300865054130554
;,0.09152708947658539,0.08509457111358643,0.08350112289190292,0.06950411200523376,0.15315808355808258,-0.02122584730386734,0.06688904762268066,0.06681381165981293,0.0979827418923378,-0.01244901679456234,-0.04930637404322624,0.10349778085947037
nhl,0.2157101184129715,0.19044244289398193,0.22560757398605347,0.27673810720443726,0.14147506654262543,0.13112880289554596,0.34452930092811584,0.035685621201992035,0.22888922691345215,0.12240614742040634,0.20243504643440247,0.13665364682674408
(,0.33289089798927307,0.19636604189872742,0.18702396750450134,0.1685195416212082,0.23263892531394958,0.3206180930137634,0.1808312088251114,0.1985473930835724,0.30882009863853455,0.2589828372001648,0.08921129256486893,0.40561532974243164
los,0.2502395510673523,1.0,0.9408739805221558,0.4186685383319855,0.1627943068742752,0.19324564933776855,0.22620324790477753,0.11065138876438141,0.19904789328575134,0.15805238485336304,0.1490093469619751,0.15495611727237701
angeles,0.24588194489479065,0.9408739805221558,0.9999999403953552,0.44840705394744873,0.1732020229101181,0.183808833360672,0.2259282022714615,0.09722396731376648,0.20994949340820312,0.15751682221889496,0.15209612250328064,0.16139166057109833
kings,0.26066139340400696,0.29404082894325256,0.2952038049697876,0.37561342120170593,0.19743628799915314,0.13041967153549194,0.18092118203639984,0.14117330312728882,0.17682839930057526,0.20299021899700165,0.11381208151578903,0.19563011825084686
",",0.4933079481124878,0.242568701505661,0.23721925914287567,0.2720724046230316,0.4062570035457611,0.427140474319458,0.21287471055984497,0.28055882453918457,0.44245919585227966,0.3658004403114319,0.1842397302389145,0.31091248989105225
anaheim,0.2105565220117569,0.5165486335754395,0.5309737920761108,0.4147281348705292,0.13760598003864288,0.17892448604106903,0.2794250249862671,0.06457558274269104,0.1890081912279129,0.13365627825260162,0.14249078929424286,0.1973874717950821
ducks,0.2418965846300125,0.22976982593536377,0.24663764238357544,0.41809991002082825,0.23929660022258759,0.1991158425807953,0.20216234028339386,0.13023410737514496,0.2377699315547943,0.22743116319179535,0.1672213077545166,0.17352284491062164
),0.3456730246543884,0.20452219247817993,0.20207132399082184,0.18719720840454102,0.2373749315738678,0.3640355169773102,0.18319997191429138,0.19067420065402985,0.31236231327056885,0.2758678197860718,0.12166919559240341,0.42300865054130554
;,0.09152708947658539,0.08509457111358643,0.08350112289190292,0.06950411200523376,0.15315808355808258,-0.02122584730386734,0.06688904762268066,0.06681381165981293,0.0979827418923378,-0.01244901679456234,-0.04930637404322624,0.10349778085947037
and,0.5171257257461548,0.22504177689552307,0.2403915673494339,0.27311593294143677,0.48576638102531433,0.3739250600337982,0.22394508123397827,0.2842564582824707,0.48971283435821533,0.506277859210968,0.20057028532028198,0.20544172823429108
mls,0.3407278060913086,0.3519321382045746,0.3629729449748993,0.4247875511646271,0.23993240296840668,0.24448667466640472,0.4657246768474579,0.12772803008556366,0.24310454726219177,0.2647126317024231,0.3687630593776703,0.17685566842556
(,0.33289089798927307,0.19636604189872742,0.18702396750450134,0.1685195416212082,0.23263892531394958,0.3206180930137634,0.1808312088251114,0.1985473930835724,0.30882009863853455,0.2589828372001648,0.08921129256486893,0.40561532974243164
la,0.23999373614788055,0.2939456105232239,0.2285812497138977,0.19805173575878143,0.12354995310306549,0.22811512649059296,0.1659669727087021,0.14661987125873566,0.15626297891139984,0.17938022315502167,0.15082129836082458,0.16701938211917877
galaxy,0.21574880182743073,0.25569695234298706,0.25469815731048584,0.26335078477859497,0.19537882506847382,0.24592405557632446,0.19395066797733307,0.12718628346920013,0.17287476360797882,0.17225022614002228,0.15667293965816498,0.2027440369129181
),0.3456730246543884,0.20452219247817993,0.20207132399082184,0.18719720840454102,0.2373749315738678,0.3640355169773102,0.18319997191429138,0.19067420065402985,0.31236231327056885,0.2758678197860718,0.12166919559240341,0.42300865054130554
.,0.5934505462646484,0.2471826672554016,0.26720499992370605,0.30370718240737915,0.3452940285205841,0.50484299659729,0.26467522978782654,0.21854272484779358,0.4645031690597534,0.45942068099975586,0.19931355118751526,0.4130953550338745
