,what,was,the,overly,generous,royalty,amount,that,tesla,had,been,receiving,?
exchange,0.11323627829551697,0.15612690150737762,0.2543705105781555,0.07821772247552872,0.12494027614593506,0.21488040685653687,0.23214131593704224,0.18288086354732513,0.11101709306240082,0.08876091241836548,0.0823124349117279,0.22590765357017517,0.048212938010692596
for,0.3017193675041199,0.3863949179649353,0.4739971458911896,0.24250495433807373,0.2903781533241272,0.16653972864151,0.3007623255252838,0.4137635827064514,0.13983871042728424,0.3270139992237091,0.39068686962127686,0.3565642535686493,0.264628142118454
westinghouse,0.16126319766044617,0.30702054500579834,0.3101098835468292,0.11306285113096237,0.2619971036911011,0.23174773156642914,0.15251553058624268,0.19149138033390045,0.35764777660369873,0.2198336273431778,0.218115895986557,0.19813624024391174,0.17307911813259125
electric,0.15451551973819733,0.17723047733306885,0.21345196664333344,0.14588485658168793,0.17544041574001312,0.17204561829566956,0.22431334853172302,0.19867946207523346,0.3824412524700165,0.17037837207317352,0.12328022718429565,0.1478167474269867,0.15674720704555511
purchasing,0.23366789519786835,0.18164320290088654,0.2221633493900299,0.16784343123435974,0.2937336564064026,0.29684844613075256,0.3289760947227478,0.30964308977127075,0.24435614049434662,0.29032623767852783,0.2214363068342209,0.21803288161754608,0.13069698214530945
the,0.42745697498321533,0.48711544275283813,1.0,0.19989913702011108,0.221497043967247,0.2179536670446396,0.3336862325668335,0.5473989248275757,0.1324402391910553,0.3875846862792969,0.3563927710056305,0.3056924641132355,0.22068053483963013
patents,0.16317835450172424,0.15588046610355377,0.20236903429031372,0.0780540183186531,0.2441580444574356,0.20413127541542053,0.1995391994714737,0.2503669261932373,0.352291464805603,0.17608098685741425,0.14238545298576355,0.26724767684936523,0.1148110032081604
for,0.3017193675041199,0.3863949179649353,0.4739971458911896,0.24250495433807373,0.2903781533241272,0.16653972864151,0.3007623255252838,0.4137635827064514,0.13983871042728424,0.3270139992237091,0.39068686962127686,0.3565642535686493,0.264628142118454
a,0.3320399522781372,0.4508470594882965,0.5829201340675354,0.23727747797966003,0.24112990498542786,0.1903013437986374,0.3439450263977051,0.47537946701049805,0.2211925983428955,0.34897568821907043,0.3315402865409851,0.2866498827934265,0.23916715383529663
lump,0.26053035259246826,0.14388467371463776,0.1920323371887207,0.2924489676952362,0.17801541090011597,0.0842503011226654,0.24759873747825623,0.3218387961387634,0.03233081474900246,0.15731528401374817,0.20924334228038788,0.13160941004753113,0.25402092933654785
sum,0.2714475691318512,0.1609625220298767,0.1759771853685379,0.2448895275592804,0.2093050330877304,0.12157745659351349,0.38856905698776245,0.3294830620288849,0.25539126992225647,0.2368505448102951,0.1408274620771408,0.1999875158071518,0.1473705917596817
payment,0.24073795974254608,0.1808934509754181,0.22787606716156006,0.22696515917778015,0.34160560369491577,0.28414154052734375,0.3891083300113678,0.30460846424102783,0.2469467669725418,0.19224677979946136,0.15311013162136078,0.29858165979385376,0.174774169921875
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.15200552344322205,0.2574180066585541,0.22643643617630005,0.2541177570819855,0.41498205065727234,0.18837453424930573,0.37755560874938965,0.31685134768486023,0.2806481420993805,0.1826142966747284
$,0.24858909845352173,0.23838669061660767,0.23367542028427124,0.10318665206432343,0.23814189434051514,0.2338283210992813,0.33202388882637024,0.21570275723934174,0.23458653688430786,0.2278132438659668,0.17536260187625885,0.25357168912887573,0.2786129117012024
"216,000",-0.04828643426299095,0.1942862570285797,0.12214449048042297,-0.039200522005558014,0.04068336263298988,0.12370844185352325,0.0020380555652081966,-0.07756303250789642,0.10478449612855911,0.058904778212308884,-0.02529573068022728,0.1357380747795105,0.0729956105351448
;,0.10986888408660889,0.0754367932677269,0.09152708947658539,0.07911425083875656,0.12197981029748917,0.0943075641989708,0.04907550662755966,0.0633435994386673,-0.03835732489824295,0.036781277507543564,0.09567742794752121,0.007763190194964409,0.10349778085947037
this,0.5489566326141357,0.3638818562030792,0.6274310946464539,0.3393441140651703,0.3301674723625183,0.20060190558433533,0.38577085733413696,0.6909449696540833,0.2066725641489029,0.3222610056400299,0.3736515939235687,0.26982381939888,0.3155723512172699
provided,0.2206064909696579,0.2404836267232895,0.304488867521286,0.25892117619514465,0.2068551927804947,0.14807362854480743,0.2586442232131958,0.3600626289844513,0.19611623883247375,0.30480554699897766,0.2599658966064453,0.23999600112438202,0.16893617808818817
westinghouse,0.16126319766044617,0.30702054500579834,0.3101098835468292,0.11306285113096237,0.2619971036911011,0.23174773156642914,0.15251553058624268,0.19149138033390045,0.35764777660369873,0.2198336273431778,0.218115895986557,0.19813624024391174,0.17307911813259125
a,0.3320399522781372,0.4508470594882965,0.5829201340675354,0.23727747797966003,0.24112990498542786,0.1903013437986374,0.3439450263977051,0.47537946701049805,0.2211925983428955,0.34897568821907043,0.3315402865409851,0.2866498827934265,0.23916715383529663
break,0.2858539819717407,0.17381805181503296,0.28229501843452454,0.2590096890926361,0.15918077528476715,0.09014947712421417,0.23456065356731415,0.33623597025871277,0.07342249155044556,0.24252019822597504,0.1926898956298828,0.10964008420705795,0.19753244519233704
from,0.2737620174884796,0.31171464920043945,0.40150508284568787,0.18931131064891815,0.1780516356229782,0.19639404118061066,0.26152533292770386,0.3477667272090912,0.10324860364198685,0.3075238764286041,0.27624839544296265,0.29368889331817627,0.19969791173934937
what,0.9999998807907104,0.22111038863658905,0.42745697498321533,0.37078776955604553,0.28352004289627075,0.18090946972370148,0.2602839767932892,0.6297725439071655,0.23221199214458466,0.23849567770957947,0.2567804455757141,0.1824735403060913,0.5051238536834717
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.22475986182689667,0.323123574256897,0.20218288898468018,0.21125462651252747,0.4137537479400635,0.20599327981472015,0.35487717390060425,0.34873589873313904,0.2561630308628082,0.31091248989105225
due,0.15204688906669617,0.29011407494544983,0.22577603161334991,0.24896371364593506,0.191363126039505,0.08771626651287079,0.27117908000946045,0.2827286720275879,0.1344064325094223,0.24372361600399017,0.24634958803653717,0.1536206752061844,0.10954997688531876
to,0.455847829580307,0.3636345863342285,0.535392165184021,0.2985176146030426,0.29382142424583435,0.1634354591369629,0.309798926115036,0.5436353087425232,0.17548894882202148,0.37984350323677063,0.34945759177207947,0.26238158345222473,0.29463258385658264
alternating,0.10095972567796707,0.15524277091026306,0.34576064348220825,0.21685542166233063,0.1397632509469986,0.07650592923164368,0.2686477303504944,0.23086567223072052,0.20965251326560974,0.13120178878307343,0.23122809827327728,0.21931174397468567,0.13878576457500458
current,0.18294453620910645,0.20140352845191956,0.3314409554004669,0.1500684767961502,0.14892330765724182,0.10540249943733215,0.16835340857505798,0.2016455978155136,0.19374153017997742,0.14765086770057678,0.24492745101451874,0.15143220126628876,0.12074550241231918
's,0.02692362666130066,0.008974763564765453,-0.01540423184633255,-0.11864007264375687,-0.030756058171391487,0.0698484480381012,0.051227446645498276,0.04397977516055107,0.06449045985937119,-0.004401352722197771,-0.10734795778989792,-0.034328654408454895,-0.023395681753754616
rapid,0.16600939631462097,0.14414460957050323,0.24250900745391846,0.11650915443897247,0.10550152510404587,0.043096866458654404,0.2003171592950821,0.2060859650373459,0.18893074989318848,0.14664457738399506,0.13290460407733917,0.10944130271673203,0.17199881374835968
gain,0.27609169483184814,0.11071235686540604,0.2682225704193115,0.22908662259578705,0.3216509222984314,0.21183951199054718,0.3295750916004181,0.24831576645374298,0.21462078392505646,0.2600265145301819,0.1883157640695572,0.3150496482849121,0.1417919248342514
in,0.30808621644973755,0.45514053106307983,0.6662389636039734,0.1853466033935547,0.2261553555727005,0.17315049469470978,0.2569429874420166,0.435920387506485,0.17097744345664978,0.385026752948761,0.3515113592147827,0.24162860214710236,0.20430970191955566
popularity,0.1872185468673706,0.27226099371910095,0.24727706611156464,0.2226119339466095,0.2711351215839386,0.2728591561317444,0.2692621350288391,0.2616920471191406,0.24335777759552002,0.26444458961486816,0.26214802265167236,0.19340528547763824,0.16941240429878235
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.22475986182689667,0.323123574256897,0.20218288898468018,0.21125462651252747,0.4137537479400635,0.20599327981472015,0.35487717390060425,0.34873589873313904,0.2561630308628082,0.31091248989105225
had,0.23849567770957947,0.5927209258079529,0.3875846862792969,0.21405129134655,0.2820623815059662,0.16356301307678223,0.26123666763305664,0.4407361149787903,0.12050733715295792,0.9999999403953552,0.6048885583877563,0.24724650382995605,0.20728366076946259
turned,0.22427117824554443,0.3994938135147095,0.3414173722267151,0.1777966171503067,0.26849451661109924,0.11956623196601868,0.20507530868053436,0.3391176462173462,0.14801929891109467,0.3808782398700714,0.33955174684524536,0.1970222294330597,0.130948007106781
out,0.3633197546005249,0.28168347477912903,0.39404502511024475,0.24882405996322632,0.19756875932216644,0.055369455367326736,0.30377626419067383,0.43996092677116394,0.2017683982849121,0.317210853099823,0.2526022791862488,0.2333742082118988,0.22020699083805084
to,0.455847829580307,0.3636345863342285,0.535392165184021,0.2985176146030426,0.29382142424583435,0.1634354591369629,0.309798926115036,0.5436353087425232,0.17548894882202148,0.37984350323677063,0.34945759177207947,0.26238158345222473,0.29463258385658264
be,0.3929833769798279,0.42228707671165466,0.4248143136501312,0.3819873332977295,0.28232744336128235,0.12977708876132965,0.3666991889476776,0.6036020517349243,0.15180771052837372,0.35315439105033875,0.5304332375526428,0.1925671398639679,0.3324260413646698
an,0.2821882665157318,0.3694365322589874,0.4207492768764496,0.2146129012107849,0.21264298260211945,0.12134203314781189,0.25767290592193604,0.365763783454895,0.13714656233787537,0.22327841818332672,0.24947525560855865,0.1481393426656723,0.19793890416622162
overly,0.37078776955604553,0.1858886182308197,0.19989913702011108,0.9999998807907104,0.2834780514240265,0.016408199444413185,0.24686847627162933,0.38661056756973267,0.1000208705663681,0.21405129134655,0.2970946431159973,0.20581462979316711,0.308106392621994
generous,0.28352004289627075,0.2425040304660797,0.221497043967247,0.2834780514240265,0.9999999403953552,0.3579021692276001,0.2650984227657318,0.29697319865226746,0.18660126626491547,0.2820623815059662,0.25928834080696106,0.2601946294307709,0.23372966051101685
$,0.24858909845352173,0.23838669061660767,0.23367542028427124,0.10318665206432343,0.23814189434051514,0.2338283210992813,0.33202388882637024,0.21570275723934174,0.23458653688430786,0.2278132438659668,0.17536260187625885,0.25357168912887573,0.2786129117012024
2.50,-0.2549183964729309,-0.0773947685956955,-0.09707387536764145,-0.35909754037857056,-0.18757832050323486,-0.05317334085702896,-0.1963358074426651,-0.2784442603588104,-0.1272410899400711,-0.16398173570632935,-0.14739057421684265,-0.2313702404499054,-0.2835139334201813
per,0.21384303271770477,0.12717042863368988,0.21691934764385223,0.17247070372104645,0.19243210554122925,0.18248175084590912,0.30409640073776245,0.25184786319732666,0.2078201323747635,0.20036202669143677,0.17375439405441284,0.1744358390569687,0.22323818504810333
ac,0.12080251425504684,0.16263911128044128,0.11894276738166809,0.05653775855898857,0.14143794775009155,0.1386519819498062,0.09740223735570908,0.10693444311618805,0.31766265630722046,0.09857317060232162,0.0815175399184227,0.1253564953804016,0.19071458280086517
horsepower,0.20367394387722015,0.24901694059371948,0.22541259229183197,0.1889386773109436,0.20619341731071472,0.21112175285816193,0.35031238198280334,0.265488862991333,0.42120325565338135,0.27004340291023254,0.2367030531167984,0.11297548562288284,0.2179865539073944
royalty,0.18090946972370148,0.21317000687122345,0.2179536670446396,0.016408199444413185,0.3579021692276001,1.0000001192092896,0.1797274798154831,0.14194539189338684,0.19688311219215393,0.16356301307678223,0.11211899667978287,0.21199870109558105,0.17703236639499664
.,0.3567904531955719,0.40146201848983765,0.5934505462646484,0.18052387237548828,0.24963735044002533,0.18225274980068207,0.24893930554389954,0.4460422694683075,0.17949827015399933,0.37348684668540955,0.33645182847976685,0.277229905128479,0.4130953550338745
