,what,prestigious,legal,scholars,are,faculty,members,at,harvard,?
helen,0.14174295961856842,0.14435477554798126,0.18254730105400085,0.1450580209493637,0.05363265052437782,0.17802688479423523,0.09547293931245804,0.16825741529464722,0.28487730026245117,0.0970204547047615
vendler,0.17201468348503113,0.21928952634334564,0.12732148170471191,0.08906935155391693,0.19358564913272858,0.11782824993133545,0.14012190699577332,0.15106134116649628,0.2522253692150116,0.2044021636247635
",",0.3087472915649414,0.26195257902145386,0.24151813983917236,0.23522303998470306,0.4062570035457611,0.24666790664196014,0.2357054501771927,0.38314947485923767,0.2719281017780304,0.31091248989105225
historians,0.3240909278392792,0.2693602740764618,0.31372061371803284,0.530893087387085,0.18934281170368195,0.152030348777771,0.2167063057422638,0.209347665309906,0.20797955989837646,0.15053395926952362
henry,0.1911626160144806,0.2281862199306488,0.22656521201133728,0.1587190479040146,0.07912015169858932,0.1129571720957756,0.13144223392009735,0.2414405643939972,0.2223862111568451,0.16836383938789368
louis,0.11922219395637512,0.2422560751438141,0.1917571872472763,0.16796888411045074,0.11038543283939362,0.08578021079301834,0.12074115127325058,0.18360884487628937,0.16016371548175812,0.09819188714027405
gates,0.12827859818935394,0.14919069409370422,0.18125692009925842,0.14442919194698334,0.11534323543310165,0.09480355679988861,0.17260682582855225,0.22418011724948883,0.15920326113700867,0.1212976723909378
",",0.3087472915649414,0.26195257902145386,0.24151813983917236,0.23522303998470306,0.4062570035457611,0.24666790664196014,0.2357054501771927,0.38314947485923767,0.2719281017780304,0.31091248989105225
jr.,0.2862679958343506,0.034353554248809814,0.09160161763429642,0.04471857100725174,0.19793835282325745,0.06717018038034439,0.1796053946018219,0.16665394604206085,0.1663207709789276,0.3112807273864746
and,0.31309178471565247,0.2876432538032532,0.2664804756641388,0.24718980491161346,0.48576638102531433,0.21924199163913727,0.2994427978992462,0.3571503460407257,0.2453373372554779,0.20544172823429108
niall,0.14625470340251923,0.19641630351543427,0.2162379026412964,0.12231002002954483,0.13001443445682526,0.16017930209636688,0.22261403501033783,0.1468954086303711,0.2825302183628082,0.07829000055789948
ferguson,0.08407007157802582,0.22447100281715393,0.27143028378486633,0.21773436665534973,0.12733890116214752,0.14446145296096802,0.2481624037027359,0.1545408070087433,0.2492360770702362,0.14220969378948212
",",0.3087472915649414,0.26195257902145386,0.24151813983917236,0.23522303998470306,0.4062570035457611,0.24666790664196014,0.2357054501771927,0.38314947485923767,0.2719281017780304,0.31091248989105225
economists,0.26094529032707214,0.17823897302150726,0.2427692860364914,0.47426170110702515,0.25590968132019043,0.23912987112998962,0.2415665090084076,0.1847120225429535,0.31721630692481995,0.1671878695487976
amartya,0.24396300315856934,0.29652726650238037,0.15103700757026672,0.3253525495529175,0.14515145123004913,0.298871248960495,0.220345601439476,0.21879903972148895,0.284942626953125,0.24765382707118988
sen,0.08816701918840408,0.1053137257695198,0.12034694850444794,0.1922956109046936,0.06673796474933624,0.1660335808992386,0.10604884475469589,0.1618785709142685,0.19445420801639557,0.20368841290473938
",",0.3087472915649414,0.26195257902145386,0.24151813983917236,0.23522303998470306,0.4062570035457611,0.24666790664196014,0.2357054501771927,0.38314947485923767,0.2719281017780304,0.31091248989105225
n.,0.07859472185373306,-0.10085245966911316,-0.08812771737575531,-0.020999033004045486,-0.013896913267672062,-0.1041874885559082,-0.011340703815221786,-0.16107633709907532,0.02265148051083088,0.04318316653370857
gregory,0.11042284965515137,0.13339877128601074,0.2457846701145172,0.20668978989124298,0.10471996665000916,0.1431748867034912,0.10700303316116333,0.16245046257972717,0.24619683623313904,0.22212301194667816
mankiw,0.262482613325119,0.21592944860458374,0.24009090662002563,0.3018624484539032,0.18800973892211914,0.13938680291175842,0.1886664777994156,0.2563380002975464,0.26540616154670715,0.25872716307640076
",",0.3087472915649414,0.26195257902145386,0.24151813983917236,0.23522303998470306,0.4062570035457611,0.24666790664196014,0.2357054501771927,0.38314947485923767,0.2719281017780304,0.31091248989105225
robert,0.1948658525943756,0.12036553025245667,0.13541682064533234,0.17056837677955627,0.10026475787162781,0.19012585282325745,0.08850780874490738,0.16207672655582428,0.2635907828807831,0.11293095350265503
barro,0.1872328519821167,0.22569087147712708,0.22658544778823853,0.16492381691932678,0.14150555431842804,0.16337493062019348,0.1587703675031662,0.2018011212348938,0.25786036252975464,0.18375037610530853
",",0.3087472915649414,0.26195257902145386,0.24151813983917236,0.23522303998470306,0.4062570035457611,0.24666790664196014,0.2357054501771927,0.38314947485923767,0.2719281017780304,0.31091248989105225
stephen,0.19542662799358368,0.11463937908411026,0.14764083921909332,0.11702781170606613,0.08890621364116669,0.15449227392673492,0.07513725012540817,0.2029900699853897,0.2636057436466217,0.13611415028572083
a.,-0.06772881746292114,0.003204273758456111,0.024190492928028107,0.02540290169417858,-0.02819420024752617,0.020903155207633972,-0.05273820832371712,0.06050189957022667,0.02444491907954216,0.04165230318903923
marglin,0.23427021503448486,0.1789248138666153,0.21625126898288727,0.09617866575717926,0.2040693312883377,0.14696069061756134,0.19049277901649475,0.18745484948158264,0.271353155374527,0.20473620295524597
",",0.3087472915649414,0.26195257902145386,0.24151813983917236,0.23522303998470306,0.4062570035457611,0.24666790664196014,0.2357054501771927,0.38314947485923767,0.2719281017780304,0.31091248989105225
don,0.35582780838012695,0.10940858721733093,0.1939665675163269,0.15241317451000214,0.24633415043354034,0.07470674812793732,0.09478851407766342,0.18485203385353088,0.10773316025733948,0.38422471284866333
m.,-0.032949499785900116,0.021299172192811966,0.06241191178560257,0.15669871866703033,-0.15203440189361572,0.03068729303777218,0.01763441041111946,0.11277322471141815,0.00727808615192771,-0.0002856669598259032
wilson,0.1282895803451538,0.13686197996139526,0.14840196073055267,0.16401560604572296,0.09462516754865646,0.16958270967006683,0.16270603239536285,0.22263136506080627,0.2803606688976288,0.1055358424782753
iii,0.09164873510599136,0.18251293897628784,0.11532200127840042,0.14225095510482788,0.12652139365673065,0.1026202142238617,0.14050471782684326,0.11366314440965652,0.18306803703308105,0.13642357289791107
and,0.31309178471565247,0.2876432538032532,0.2664804756641388,0.24718980491161346,0.48576638102531433,0.21924199163913727,0.2994427978992462,0.3571503460407257,0.2453373372554779,0.20544172823429108
martin,0.14814218878746033,0.15439607203006744,0.1654754877090454,0.1333884298801422,0.1093902736902237,0.21915902197360992,0.1825757771730423,0.13322176039218903,0.15500181913375854,0.060103293508291245
feldstein,0.17719539999961853,0.11172100156545639,0.19442889094352722,0.095066137611866,0.1689237505197525,0.225681871175766,0.24030771851539612,0.16481350362300873,0.2921133041381836,0.18266844749450684
",",0.3087472915649414,0.26195257902145386,0.24151813983917236,0.23522303998470306,0.4062570035457611,0.24666790664196014,0.2357054501771927,0.38314947485923767,0.2719281017780304,0.31091248989105225
political,0.21846716105937958,0.2625539004802704,0.39988869428634644,0.2511540651321411,0.12559790909290314,0.2617945373058319,0.1965130716562271,0.1745688021183014,0.2671944499015808,0.17130474746227264
philosophers,0.34606775641441345,0.2156534641981125,0.2655307352542877,0.5374419093132019,0.24280665814876556,0.27396315336227417,0.25087907910346985,0.10818139463663101,0.2805652320384979,0.20820924639701843
harvey,0.17706412076950073,0.12488538026809692,0.16993537545204163,0.1537226140499115,0.11182890832424164,0.16242676973342896,0.12585993111133575,0.12186114490032196,0.3270922005176544,0.22152839601039886
mansfield,0.13196775317192078,0.279147744178772,0.2013639211654663,0.13624536991119385,0.16295821964740753,0.09997694194316864,0.10356201976537704,0.17239518463611603,0.26857492327690125,0.12423443049192429
",",0.3087472915649414,0.26195257902145386,0.24151813983917236,0.23522303998470306,0.4062570035457611,0.24666790664196014,0.2357054501771927,0.38314947485923767,0.2719281017780304,0.31091248989105225
baroness,0.1394050419330597,0.23518671095371246,0.21845737099647522,0.16369810700416565,0.11297176033258438,0.24078211188316345,0.13019852340221405,0.14927203953266144,0.26356497406959534,0.1162010058760643
shirley,0.1336555927991867,0.2375568002462387,0.17030470073223114,0.14431340992450714,0.13097673654556274,0.11555347591638565,0.17172342538833618,0.13132362067699432,0.21212776005268097,0.127523273229599
williams,0.12967023253440857,0.2187618613243103,0.20692244172096252,0.1389707773923874,0.1436643898487091,0.14937573671340942,0.16633735597133636,0.19486087560653687,0.29025042057037354,0.1924409717321396
and,0.31309178471565247,0.2876432538032532,0.2664804756641388,0.24718980491161346,0.48576638102531433,0.21924199163913727,0.2994427978992462,0.3571503460407257,0.2453373372554779,0.20544172823429108
michael,0.12049687653779984,0.18728992342948914,0.13969780504703522,0.10357104986906052,0.0680089145898819,0.08012887090444565,0.13319818675518036,0.18611879646778107,0.16368213295936584,0.0667748749256134
sandel,0.14957600831985474,0.1475306898355484,0.1609748899936676,0.16511504352092743,0.07614004611968994,0.1724805235862732,0.15171588957309723,0.14367607235908508,0.21935471892356873,0.14696018397808075
",",0.3087472915649414,0.26195257902145386,0.24151813983917236,0.23522303998470306,0.4062570035457611,0.24666790664196014,0.2357054501771927,0.38314947485923767,0.2719281017780304,0.31091248989105225
fields,0.14054246246814728,0.20992976427078247,0.1556359827518463,0.24340486526489258,0.19811008870601654,0.20650863647460938,0.1251346319913864,0.13652274012565613,0.15723970532417297,0.1411406248807907
medalist,0.08625249564647675,0.27538034319877625,0.0877930298447609,0.11997593939304352,0.0627974346280098,0.18210369348526,0.1458263099193573,0.25404247641563416,0.2788544297218323,0.13596177101135254
mathematician,0.1574619710445404,0.15931053459644318,0.18185532093048096,0.3030551075935364,0.07735159248113632,0.23722121119499207,0.07980718463659286,0.10030800104141235,0.23200081288814545,0.11787978559732437
shing-tung,0.15563088655471802,0.1516265720129013,0.1153106540441513,0.21769629418849945,0.18330176174640656,0.17797207832336426,0.2027035653591156,0.17853190004825592,0.13690896332263947,0.1754719763994217
yau,0.17150600254535675,0.07221846282482147,0.07023441791534424,0.14455443620681763,0.11460474133491516,0.12228380888700485,0.12315394729375839,0.15794716775417328,0.20816004276275635,0.1953299641609192
",",0.3087472915649414,0.26195257902145386,0.24151813983917236,0.23522303998470306,0.4062570035457611,0.24666790664196014,0.2357054501771927,0.38314947485923767,0.2719281017780304,0.31091248989105225
political,0.21846716105937958,0.2625539004802704,0.39988869428634644,0.2511540651321411,0.12559790909290314,0.2617945373058319,0.1965130716562271,0.1745688021183014,0.2671944499015808,0.17130474746227264
scientists,0.30003565549850464,0.12782205641269684,0.15548601746559143,0.4168859124183655,0.3041467070579529,0.24026121199131012,0.24839994311332703,0.20222648978233337,0.2709558606147766,0.16597221791744232
robert,0.1948658525943756,0.12036553025245667,0.13541682064533234,0.17056837677955627,0.10026475787162781,0.19012585282325745,0.08850780874490738,0.16207672655582428,0.2635907828807831,0.11293095350265503
putnam,0.17298521101474762,0.13200326263904572,0.1613294631242752,0.19055722653865814,0.09311526268720627,0.19083081185817719,0.1176166757941246,0.15540045499801636,0.4229748547077179,0.2268258035182953
",",0.3087472915649414,0.26195257902145386,0.24151813983917236,0.23522303998470306,0.4062570035457611,0.24666790664196014,0.2357054501771927,0.38314947485923767,0.2719281017780304,0.31091248989105225
joseph,0.20494906604290009,0.09143779426813126,0.07324576377868652,0.11170339584350586,0.07834342122077942,0.10589522868394852,0.13403083384037018,0.14801445603370667,0.1876031458377838,0.08421234786510468
nye,0.26233023405075073,0.14577756822109222,0.19763900339603424,0.26642847061157227,0.11941269785165787,0.21030281484127045,0.08562426269054413,0.19880785048007965,0.2693352997303009,0.2658374607563019
",",0.3087472915649414,0.26195257902145386,0.24151813983917236,0.23522303998470306,0.4062570035457611,0.24666790664196014,0.2357054501771927,0.38314947485923767,0.2719281017780304,0.31091248989105225
and,0.31309178471565247,0.2876432538032532,0.2664804756641388,0.24718980491161346,0.48576638102531433,0.21924199163913727,0.2994427978992462,0.3571503460407257,0.2453373372554779,0.20544172823429108
stanley,0.11021901667118073,0.14323502779006958,0.10675258934497833,0.038839638233184814,0.1240621879696846,0.09643919765949249,0.08506939560174942,0.1260109543800354,0.17067119479179382,0.11196144670248032
hoffmann,0.19237521290779114,0.12170666456222534,0.16895659267902374,0.12398091703653336,0.19533544778823853,0.17188429832458496,0.1551341563463211,0.12716034054756165,0.22347746789455414,0.13374179601669312
",",0.3087472915649414,0.26195257902145386,0.24151813983917236,0.23522303998470306,0.4062570035457611,0.24666790664196014,0.2357054501771927,0.38314947485923767,0.2719281017780304,0.31091248989105225
scholar/composers,0.2743579149246216,0.31493982672691345,0.2187698781490326,0.6218145489692688,0.20097996294498444,0.3282924294471741,0.25551170110702515,0.21810109913349152,0.3472821116447449,0.2483934462070465
robert,0.1948658525943756,0.12036553025245667,0.13541682064533234,0.17056837677955627,0.10026475787162781,0.19012585282325745,0.08850780874490738,0.16207672655582428,0.2635907828807831,0.11293095350265503
levin,0.21233150362968445,0.0042154802940785885,0.1592492312192917,0.1167248860001564,0.11800521612167358,0.2267327606678009,0.1845875233411789,0.1358669400215149,0.27488669753074646,0.16912634670734406
and,0.31309178471565247,0.2876432538032532,0.2664804756641388,0.24718980491161346,0.48576638102531433,0.21924199163913727,0.2994427978992462,0.3571503460407257,0.2453373372554779,0.20544172823429108
bernard,0.1147925928235054,0.24826769530773163,0.14342674612998962,0.12905316054821014,0.08530702441930771,0.1076384112238884,0.14059589803218842,0.12063759565353394,0.26537778973579407,0.12774893641471863
rands,0.13619394600391388,0.25052663683891296,0.17101022601127625,0.22944797575473785,0.2845580279827118,0.21140696108341217,0.20611558854579926,0.19652333855628967,0.1764848679304123,0.12355902045965195
",",0.3087472915649414,0.26195257902145386,0.24151813983917236,0.23522303998470306,0.4062570035457611,0.24666790664196014,0.2357054501771927,0.38314947485923767,0.2719281017780304,0.31091248989105225
astrophysicist,0.20812200009822845,0.14864704012870789,0.1503164917230606,0.25585252046585083,0.06967908889055252,0.31694653630256653,0.1024378314614296,0.18727563321590424,0.3268999457359314,0.13779272139072418
alyssa,0.15130791068077087,0.13718637824058533,0.09330583363771439,0.08627408742904663,0.14917925000190735,0.10667230933904648,0.10561219602823257,0.15107901394367218,0.21003250777721405,0.15407930314540863
a.,-0.06772881746292114,0.003204273758456111,0.024190492928028107,0.02540290169417858,-0.02819420024752617,0.020903155207633972,-0.05273820832371712,0.06050189957022667,0.02444491907954216,0.04165230318903923
goodman,0.1573421210050583,0.18953447043895721,0.18740251660346985,0.13268940150737762,0.14116081595420837,0.18616963922977448,0.15230166912078857,0.2475796639919281,0.33750152587890625,0.1531103253364563
",",0.3087472915649414,0.26195257902145386,0.24151813983917236,0.23522303998470306,0.4062570035457611,0.24666790664196014,0.2357054501771927,0.38314947485923767,0.2719281017780304,0.31091248989105225
and,0.31309178471565247,0.2876432538032532,0.2664804756641388,0.24718980491161346,0.48576638102531433,0.21924199163913727,0.2994427978992462,0.3571503460407257,0.2453373372554779,0.20544172823429108
legal,0.26388198137283325,0.2188166081905365,0.9999998807907104,0.2834373414516449,0.15840981900691986,0.18687817454338074,0.20907992124557495,0.1669524908065796,0.23990239202976227,0.2143220454454422
scholars,0.2640625238418579,0.3244984745979309,0.2834373414516449,0.9999998807907104,0.2169226109981537,0.37986016273498535,0.2612183392047882,0.16599124670028687,0.3701283037662506,0.11279910802841187
alan,0.134607195854187,0.13770966231822968,0.15841352939605713,0.12449470907449722,0.10280655324459076,0.18115507066249847,0.12767134606838226,0.13507893681526184,0.19214092195034027,0.12765617668628693
dershowitz,0.23835337162017822,0.23352999985218048,0.2510262131690979,0.1717309057712555,0.19240976870059967,0.18721547722816467,0.26332592964172363,0.23044966161251068,0.29514995217323303,0.2769303023815155
and,0.31309178471565247,0.2876432538032532,0.2664804756641388,0.24718980491161346,0.48576638102531433,0.21924199163913727,0.2994427978992462,0.3571503460407257,0.2453373372554779,0.20544172823429108
lawrence,0.17999349534511566,0.21153044700622559,0.19641797244548798,0.13768236339092255,0.07750217616558075,0.17980018258094788,0.14761504530906677,0.23584625124931335,0.26957306265830994,0.1681434065103531
lessig,0.22855602204799652,0.2584419548511505,0.3293100893497467,0.29636937379837036,0.04327508062124252,0.3658308684825897,0.25151950120925903,0.29234227538108826,0.42284679412841797,0.232742577791214
.,0.3567904531955719,0.19499723613262177,0.24492493271827698,0.15168285369873047,0.3452940285205841,0.17943686246871948,0.21119362115859985,0.4549728035926819,0.254516065120697,0.4130953550338745
