,how,many,seconds,were,left,in,the,game,when,the,patriots,failed,their,2-point,conversion,?
championship,0.10684323310852051,0.16601915657520294,0.2885448932647705,0.1939602643251419,0.12941879034042358,0.20047812163829803,0.2540402412414551,0.24432945251464844,0.20474274456501007,0.2540402412414551,0.2684765160083771,0.20118515193462372,0.12631161510944366,0.13201618194580078,0.16072490811347961,0.1390383541584015
game,0.215279221534729,0.21957436203956604,0.275033175945282,0.21951238811016083,0.12498873472213745,0.23986028134822845,0.285271555185318,0.9999998807907104,0.22596776485443115,0.285271555185318,0.298821359872818,0.15914739668369293,0.2491205334663391,0.1634867787361145,0.16785351932048798,0.1829071193933487
",",0.22659391164779663,0.40610817074775696,0.2238321751356125,0.36755475401878357,0.2448868453502655,0.5201468467712402,0.4933079481124878,0.2653886377811432,0.36674630641937256,0.4933079481124878,0.2592219114303589,0.28599733114242554,0.3045167922973633,0.3165815770626068,0.18442223966121674,0.31091248989105225
20–18,0.13523833453655243,0.2417566478252411,-0.06181319057941437,0.2699238657951355,0.11967617273330688,0.1783762127161026,0.07738925516605377,0.03933378681540489,0.25345736742019653,0.07738925516605377,0.044097986072301865,0.18246205151081085,0.14651671051979065,0.07024042308330536,0.05903775244951248,0.10603919625282288
",",0.22659391164779663,0.40610817074775696,0.2238321751356125,0.36755475401878357,0.2448868453502655,0.5201468467712402,0.4933079481124878,0.2653886377811432,0.36674630641937256,0.4933079481124878,0.2592219114303589,0.28599733114242554,0.3045167922973633,0.3165815770626068,0.18442223966121674,0.31091248989105225
by,0.34370526671409607,0.3409687578678131,0.2159029096364975,0.4406847059726715,0.2067900449037552,0.370934396982193,0.4408751428127289,0.21372540295124054,0.4376842677593231,0.4408751428127289,0.14342999458312988,0.18574953079223633,0.3242124021053314,0.19161060452461243,0.23573759198188782,0.17966607213020325
intercepting,0.2131643295288086,0.19724759459495544,0.26105988025665283,0.17396190762519836,0.18660926818847656,0.1838684231042862,0.23398640751838684,0.2920619547367096,0.3026469349861145,0.23398640751838684,0.3871564269065857,0.2786804735660553,0.23903296887874603,0.3155457377433777,0.3030927777290344,0.1177937239408493
a,0.29312583804130554,0.2872205972671509,0.2580257058143616,0.17203083634376526,0.19688890874385834,0.539380669593811,0.5829201340675354,0.23211604356765747,0.44397395849227905,0.5829201340675354,0.2221377193927765,0.26673170924186707,0.29698723554611206,0.29402533173561096,0.23848766088485718,0.23916715383529663
pass,0.23911701142787933,0.16345158219337463,0.15917816758155823,0.15318229794502258,0.13408030569553375,0.18748411536216736,0.25961899757385254,0.16048191487789154,0.20427322387695312,0.25961899757385254,0.2525351047515869,0.28148725628852844,0.18814857304096222,0.24482090771198273,0.15257783234119415,0.09478675574064255
on,0.32655060291290283,0.32520127296447754,0.22056835889816284,0.2774328887462616,0.30747801065444946,0.46853652596473694,0.5107308030128479,0.22967135906219482,0.37706470489501953,0.5107308030128479,0.08967255055904388,0.263963907957077,0.3598666191101074,0.19574500620365143,0.17886362969875336,0.2714994251728058
new,0.20832711458206177,0.2992318272590637,0.1798812597990036,0.21711495518684387,0.20298340916633606,0.3758552670478821,0.3845241069793701,0.20104768872261047,0.257220059633255,0.3845241069793701,0.263825923204422,0.18551787734031677,0.25697171688079834,0.17193441092967987,0.09335921704769135,0.14782847464084625
england,0.17829500138759613,0.2581256926059723,0.14614973962306976,0.3110785484313965,0.19919918477535248,0.33311840891838074,0.28280043601989746,0.23439037799835205,0.26359328627586365,0.28280043601989746,0.3694814145565033,0.15452523529529572,0.25041940808296204,0.21323688328266144,0.18440641462802887,0.13436897099018097
's,-0.026164190843701363,0.01698932610452175,0.02459578774869442,0.007088581565767527,0.0003564352518878877,-0.037580832839012146,-0.01540423184633255,0.07448072731494904,-0.03368149697780609,-0.01540423184633255,-0.012247873470187187,-0.03288644924759865,-0.005530759692192078,-0.0007520436774939299,-0.06825730949640274,-0.023395681753754616
2-point,0.2674274444580078,0.22056058049201965,0.18548345565795898,0.16158553957939148,0.16091491281986237,0.22760647535324097,0.2521202266216278,0.1634867787361145,0.26801300048828125,0.2521202266216278,0.14384832978248596,0.20132790505886078,0.206512451171875,0.9999999403953552,0.3315468430519104,0.3058913052082062
conversion,0.2233559489250183,0.20903584361076355,0.2607349455356598,0.15360544621944427,0.11976578086614609,0.19224700331687927,0.2308437079191208,0.16785351932048798,0.20718982815742493,0.2308437079191208,0.11464976519346237,0.1710636168718338,0.15786704421043396,0.3315468430519104,1.0000001192092896,0.1924358606338501
attempt,0.23973937332630157,0.18253685534000397,0.21225441992282867,0.18310506641864777,0.12339484691619873,0.1812446564435959,0.2614527940750122,0.19536855816841125,0.2626323103904724,0.2614527940750122,0.13913801312446594,0.5660532116889954,0.21348460018634796,0.17234383523464203,0.21958184242248535,0.16559520363807678
with,0.3525622487068176,0.35744401812553406,0.2122124582529068,0.3179011940956116,0.219827800989151,0.4080928862094879,0.4223487675189972,0.19394829869270325,0.5075214505195618,0.4223487675189972,0.1601615846157074,0.2246399074792862,0.4258328378200531,0.2888542115688324,0.21122929453849792,0.2433311939239502
17,0.11148978024721146,0.08628290146589279,0.10857933014631271,0.15060774981975555,0.12493164092302322,0.10391845554113388,0.10537172853946686,0.06002664938569069,0.06161060184240341,0.10537172853946686,0.09488724917173386,0.12095721811056137,0.18353432416915894,0.2081747204065323,0.12852086126804352,0.17603135108947754
seconds,0.20343491435050964,0.15969717502593994,0.9999998807907104,0.17376349866390228,0.19058671593666077,0.15088556706905365,0.1997634470462799,0.275033175945282,0.30955904722213745,0.1997634470462799,0.21646906435489655,0.19594663381576538,0.22840221226215363,0.18548345565795898,0.2607349455356598,0.20335537195205688
left,0.186065211892128,0.15492984652519226,0.19058671593666077,0.2213863730430603,1.0,0.21139952540397644,0.33113980293273926,0.12498873472213745,0.3236202895641327,0.33113980293273926,0.1573280245065689,0.24675601720809937,0.22544988989830017,0.16091491281986237,0.11976578086614609,0.13251960277557373
on,0.32655060291290283,0.32520127296447754,0.22056835889816284,0.2774328887462616,0.30747801065444946,0.46853652596473694,0.5107308030128479,0.22967135906219482,0.37706470489501953,0.5107308030128479,0.08967255055904388,0.263963907957077,0.3598666191101074,0.19574500620365143,0.17886362969875336,0.2714994251728058
the,0.33890387415885925,0.4335206151008606,0.1997634470462799,0.3906462490558624,0.33113980293273926,0.6662389636039734,1.0,0.285271555185318,0.5091903209686279,1.0,0.2345433384180069,0.32787200808525085,0.516537070274353,0.2521202266216278,0.2308437079191208,0.22068053483963013
clock,0.2627337574958801,0.16722822189331055,0.330859512090683,0.10002392530441284,0.17346173524856567,0.1651686578989029,0.25408005714416504,0.20158430933952332,0.2597734034061432,0.25408005714416504,0.06736339628696442,0.09409075230360031,0.1443023532629013,0.155183807015419,0.1783357709646225,0.15814508497714996
.,0.3287222981452942,0.3974229395389557,0.21767209470272064,0.3378238379955292,0.28830423951148987,0.5591574311256409,0.5934505462646484,0.2581658959388733,0.475719153881073,0.5934505462646484,0.2173769623041153,0.2549978494644165,0.34427863359451294,0.2849007546901703,0.24464362859725952,0.4130953550338745
