,what,additional,srevice,did,bskyb,offer,besides,video,on,demand,that,they,claimed,offered,``,substantially,more,value,'',?
for,0.3017193675041199,0.3404708206653595,0.2812223434448242,0.318512886762619,0.16577120125293732,0.35623615980148315,0.3905259370803833,0.24499081075191498,0.36199691891670227,0.3395264446735382,0.4137635827064514,0.3466525673866272,0.2044578492641449,0.3913280963897705,0.01270448137074709,0.2971985340118408,0.3891189992427826,0.271339476108551,-0.04479556903243065,0.264628142118454
the,0.42745697498321533,0.2539002597332001,0.36916130781173706,0.34736719727516174,0.20915858447551727,0.21118608117103577,0.367077499628067,0.2506899833679199,0.5107308030128479,0.27194610238075256,0.5473989248275757,0.49925389885902405,0.2761930227279663,0.270993173122406,0.029072100296616554,0.3244253695011139,0.39758381247520447,0.16908381879329681,0.041273195296525955,0.22068053483963013
channels,0.1923084557056427,0.16467970609664917,0.209087535738945,0.0628243163228035,0.1449941098690033,0.21325832605361938,0.18290434777736664,0.24954853951931,0.3108726739883423,0.270384281873703,0.23954801261425018,0.29764610528945923,0.152504563331604,0.14507927000522614,0.003328074235469103,0.22402141988277435,0.2420799285173416,0.16787442564964294,-0.05421838536858559,0.19657258689403534
",",0.3087472915649414,0.30316734313964844,0.28716495633125305,0.3015086054801941,0.2852807641029358,0.2830800712108612,0.340058833360672,0.19700543582439423,0.49057599902153015,0.25499746203422546,0.4137537479400635,0.390799880027771,0.24827811121940613,0.2527843713760376,0.09681109338998795,0.2731160819530487,0.3696524500846863,0.23697449266910553,-0.037358131259679794,0.31091248989105225
a,0.3320399522781372,0.21921908855438232,0.31249475479125977,0.2552328109741211,0.21951700747013092,0.20917463302612305,0.26277080178260803,0.23935693502426147,0.3848365545272827,0.2180943340063095,0.47537946701049805,0.3528250455856323,0.19752803444862366,0.2915024757385254,0.07272057235240936,0.2552991211414337,0.3452818691730499,0.2328912615776062,0.04890415817499161,0.23916715383529663
claim,0.30214840173721313,0.17770150303840637,0.2110510915517807,0.30867162346839905,0.10475696623325348,0.2763725817203522,0.18181060254573822,0.15543779730796814,0.21378369629383087,0.23063962161540985,0.39801377058029175,0.24334843456745148,0.686729907989502,0.22989119589328766,0.050591085106134415,0.30514705181121826,0.25979161262512207,0.213034987449646,0.07775676995515823,0.2665664851665497
which,0.5261979103088379,0.2962515652179718,0.39792561531066895,0.2750149369239807,0.17957738041877747,0.25176212191581726,0.38532754778862,0.22561120986938477,0.4245251417160034,0.2734186053276062,0.6894589066505432,0.5165667533874512,0.23947973549365997,0.2093406319618225,0.05178012326359749,0.3997728228569031,0.4639437198638916,0.2688542902469635,-0.03332270681858063,0.25814583897590637
bskyb,0.17457032203674316,0.18609429895877838,0.36823806166648865,0.15346096456050873,1.0000001192092896,0.12592244148254395,0.07135620713233948,0.19804003834724426,0.13935911655426025,0.07470551878213882,0.13467830419540405,0.1337079107761383,0.08715818077325821,0.12191414833068848,0.11686824262142181,0.10800237953662872,0.16778512299060822,0.263511598110199,0.0074076480232179165,0.2979319989681244
denied,0.283390611410141,0.19057783484458923,0.20992080867290497,0.3636285364627838,0.14201423525810242,0.26890629529953003,0.24086575210094452,0.13629454374313354,0.2853587865829468,0.2960417866706848,0.42417046427726746,0.26739785075187683,0.46307000517845154,0.32724300026893616,0.018138453364372253,0.2947562336921692,0.2326364815235138,0.09782328456640244,0.044737935066223145,0.2030181586742401
",",0.3087472915649414,0.30316734313964844,0.28716495633125305,0.3015086054801941,0.2852807641029358,0.2830800712108612,0.340058833360672,0.19700543582439423,0.49057599902153015,0.25499746203422546,0.4137537479400635,0.390799880027771,0.24827811121940613,0.2527843713760376,0.09681109338998795,0.2731160819530487,0.3696524500846863,0.23697449266910553,-0.037358131259679794,0.31091248989105225
on,0.34226128458976746,0.22756081819534302,0.276445597410202,0.2670976221561432,0.13935911655426025,0.23681293427944183,0.28633859753608704,0.2563185691833496,0.9999999403953552,0.2564358413219452,0.42569106817245483,0.31295230984687805,0.23817035555839539,0.2585904598236084,-0.03274054825305939,0.28437095880508423,0.37351730465888977,0.14862556755542755,0.04238596186041832,0.2714994251728058
the,0.42745697498321533,0.2539002597332001,0.36916130781173706,0.34736719727516174,0.20915858447551727,0.21118608117103577,0.367077499628067,0.2506899833679199,0.5107308030128479,0.27194610238075256,0.5473989248275757,0.49925389885902405,0.2761930227279663,0.270993173122406,0.029072100296616554,0.3244253695011139,0.39758381247520447,0.16908381879329681,0.041273195296525955,0.22068053483963013
basis,0.27055948972702026,0.259799599647522,0.19964414834976196,0.22425442934036255,0.12865126132965088,0.27398183941841125,0.1990794539451599,0.12707757949829102,0.3159703016281128,0.3149813711643219,0.36076870560646057,0.2657146751880646,0.24314668774604797,0.28134503960609436,0.05432598292827606,0.3448408842086792,0.33040139079093933,0.23007570207118988,0.06054284796118736,0.14255106449127197
that,0.6297725439071655,0.2874574661254883,0.36278337240219116,0.47518548369407654,0.13467830419540405,0.3168180584907532,0.4139655530452728,0.2561377286911011,0.42569106817245483,0.31761109828948975,1.0,0.5710820555686951,0.38060468435287476,0.27693602442741394,0.05285148695111275,0.4432713985443115,0.4813884496688843,0.2545641362667084,0.007880004122853279,0.32716336846351624
their,0.35142919421195984,0.22152957320213318,0.27570992708206177,0.38078752160072327,0.12142784148454666,0.29210105538368225,0.2630673944950104,0.1793735921382904,0.3598666191101074,0.2641177475452423,0.4266771972179413,0.7104025483131409,0.23560456931591034,0.22721688449382782,0.05465886741876602,0.28903722763061523,0.36147117614746094,0.15996234118938446,0.011550518684089184,0.1898253709077835
new,0.2130378633737564,0.23886226117610931,0.1587153673171997,0.227974995970726,0.16534830629825592,0.24099652469158173,0.19977866113185883,0.17798341810703278,0.31106263399124146,0.15889613330364227,0.29177987575531006,0.2588704824447632,0.13464957475662231,0.24965396523475647,-0.03575563058257103,0.17575667798519135,0.3023035526275635,0.13891740143299103,-0.021915066987276077,0.14782847464084625
deal,0.3379717469215393,0.2799658179283142,0.0699843242764473,0.2367614358663559,0.16630497574806213,0.3100101053714752,0.24547982215881348,0.1247478574514389,0.24813804030418396,0.25179970264434814,0.3376487195491791,0.2705901265144348,0.18146419525146484,0.3069993853569031,0.07937964797019958,0.2478538304567337,0.29247820377349854,0.2052188515663147,0.09307380020618439,0.2513751685619354
offered,0.1662205457687378,0.27421027421951294,0.1389007866382599,0.40334975719451904,0.12191414833068848,0.7171011567115784,0.20497992634773254,0.18384705483913422,0.2585904598236084,0.3954830467700958,0.27693602442741394,0.20018644630908966,0.2948857843875885,1.0,-0.02993505261838436,0.22920572757720947,0.2597390115261078,0.1521964967250824,0.012379873543977737,0.22244536876678467
``,0.008517155423760414,0.0049878498539328575,0.04664083197712898,-0.029888948425650597,0.11686824262142181,-0.04611703380942345,0.06691358983516693,-0.1969996690750122,-0.03274054825305939,-0.03252924606204033,0.05285148695111275,0.0819322019815445,0.0019830670207738876,-0.02993505261838436,1.0,0.011136313900351524,0.08673381805419922,0.22563277184963226,-0.09173435717821121,0.0685480609536171
substantially,0.3593144714832306,0.31705841422080994,0.28906774520874023,0.31117701530456543,0.10800237953662872,0.27012765407562256,0.2981288731098175,0.1865798681974411,0.28437095880508423,0.35960930585861206,0.4432713985443115,0.32035303115844727,0.2766084671020508,0.22920572757720947,0.011136313900351524,0.9999999403953552,0.38032129406929016,0.2922457754611969,0.023852607235312462,0.2573455274105072
more,0.3484537899494171,0.30313533544540405,0.24616111814975739,0.2803135812282562,0.16778512299060822,0.33814647793769836,0.3277607858181,0.18541638553142548,0.37351730465888977,0.3100319504737854,0.4813884496688843,0.4636705815792084,0.1911981850862503,0.2597390115261078,0.08673381805419922,0.38032129406929016,1.0,0.18556147813796997,0.006126302294433117,0.27894994616508484
value,0.24056871235370636,0.215280219912529,0.22973226010799408,0.1280398815870285,0.263511598110199,0.15468990802764893,0.1841738224029541,0.13989949226379395,0.14862556755542755,0.2916682958602905,0.2545641362667084,0.1699339598417282,0.13407854735851288,0.1521964967250824,0.22563277184963226,0.2922457754611969,0.18556147813796997,1.0,0.026664549484848976,0.23920650780200958
'',0.08143015950918198,0.06928873807191849,-0.015276506543159485,0.01978493109345436,0.0074076480232179165,0.00034824403701350093,0.04215095192193985,0.004694595467299223,0.04238596186041832,-0.040274616330862045,0.007880004122853279,-0.006317874416708946,0.022320067510008812,0.012379873543977737,-0.09173435717821121,0.023852607235312462,0.006126302294433117,0.026664549484848976,1.0,0.018684765323996544
by,0.2455483376979828,0.21923303604125977,0.2178618162870407,0.18574509024620056,0.1526695340871811,0.15273679792881012,0.23799698054790497,0.2545711398124695,0.33887791633605957,0.15896984934806824,0.37496164441108704,0.3391372263431549,0.3088476061820984,0.19948285818099976,-0.030704375356435776,0.2847464084625244,0.2627272307872772,0.09974394738674164,-0.010275691747665405,0.17966607213020325
including,0.18328791856765747,0.34996917843818665,0.1940154880285263,0.26678287982940674,0.1490495502948761,0.2404894083738327,0.4214058220386505,0.2527430057525635,0.324923574924469,0.20903244614601135,0.31577053666114807,0.262778639793396,0.1713002622127533,0.2926422357559204,-0.045510437339544296,0.25747179985046387,0.31868070363998413,0.13614393770694733,-0.03566865250468254,0.1633303165435791
hd,0.15220552682876587,0.14721016585826874,0.2740168869495392,0.09886310994625092,0.24691812694072723,0.23421154916286469,0.10004111379384995,0.39613041281700134,0.24424810707569122,0.22755415737628937,0.13209088146686554,0.1409090757369995,0.08366666734218597,0.20384003221988678,-0.07640330493450165,0.19866038858890533,0.15436725318431854,0.22524365782737732,0.06034751236438751,0.1705414354801178
channels,0.1923084557056427,0.16467970609664917,0.209087535738945,0.0628243163228035,0.1449941098690033,0.21325832605361938,0.18290434777736664,0.24954853951931,0.3108726739883423,0.270384281873703,0.23954801261425018,0.29764610528945923,0.152504563331604,0.14507927000522614,0.003328074235469103,0.22402141988277435,0.2420799285173416,0.16787442564964294,-0.05421838536858559,0.19657258689403534
and,0.31309178471565247,0.3180832266807556,0.274560809135437,0.34479495882987976,0.2175528109073639,0.3224562108516693,0.3610946238040924,0.22093096375465393,0.4077630043029785,0.3240898847579956,0.4731321930885315,0.5073080658912659,0.2411240041255951,0.27667903900146484,0.036644238978624344,0.29693862795829773,0.39880692958831787,0.24539050459861755,0.021612688899040222,0.20544172823429108
video,0.1880173683166504,0.20327210426330566,0.23148511350154877,0.16985929012298584,0.19804003834724426,0.20377881824970245,0.17817330360412598,0.9999999403953552,0.2563185691833496,0.24397341907024384,0.2561377286911011,0.1884607970714569,0.1996684968471527,0.18384705483913422,-0.1969996690750122,0.1865798681974411,0.18541638553142548,0.13989949226379395,0.004694595467299223,0.22771678864955902
on,0.34226128458976746,0.22756081819534302,0.276445597410202,0.2670976221561432,0.13935911655426025,0.23681293427944183,0.28633859753608704,0.2563185691833496,0.9999999403953552,0.2564358413219452,0.42569106817245483,0.31295230984687805,0.23817035555839539,0.2585904598236084,-0.03274054825305939,0.28437095880508423,0.37351730465888977,0.14862556755542755,0.04238596186041832,0.2714994251728058
demand,0.2007312774658203,0.2540340721607208,0.21731185913085938,0.26737719774246216,0.07470551878213882,0.43518856167793274,0.1887473315000534,0.24397341907024384,0.2564358413219452,1.0,0.31761109828948975,0.2541380822658539,0.19841913878917694,0.3954830467700958,-0.03252924606204033,0.35960930585861206,0.3100319504737854,0.2916682958602905,-0.040274616330862045,0.13359291851520538
content,0.3614070415496826,0.28524497151374817,0.30441147089004517,0.1962999552488327,0.1856074333190918,0.19009286165237427,0.2705523669719696,0.28235626220703125,0.20971469581127167,0.258215993642807,0.3454494774341583,0.28232765197753906,0.17575478553771973,0.14348390698432922,-0.0519133061170578,0.47112733125686646,0.3548843264579773,0.26619085669517517,0.021690232679247856,0.37093979120254517
which,0.5261979103088379,0.2962515652179718,0.39792561531066895,0.2750149369239807,0.17957738041877747,0.25176212191581726,0.38532754778862,0.22561120986938477,0.4245251417160034,0.2734186053276062,0.6894589066505432,0.5165667533874512,0.23947973549365997,0.2093406319618225,0.05178012326359749,0.3997728228569031,0.4639437198638916,0.2688542902469635,-0.03332270681858063,0.25814583897590637
was,0.22111038863658905,0.10680072009563446,0.24400831758975983,0.41399896144866943,0.21192802488803864,0.1559375524520874,0.24878661334514618,0.2250826209783554,0.3909217119216919,0.19385457038879395,0.33670201897621155,0.3300964832305908,0.32895320653915405,0.39858749508857727,-0.012679691426455975,0.2702052593231201,0.21525104343891144,0.13631008565425873,0.04456103965640068,0.18412111699581146
not,0.5449194312095642,0.2873985469341278,0.3278067111968994,0.6481515765190125,0.1742992103099823,0.2674218416213989,0.36641964316368103,0.17317667603492737,0.3516409695148468,0.28134626150131226,0.6600887179374695,0.5804335474967957,0.31597745418548584,0.2119000256061554,0.09406080842018127,0.43620023131370544,0.4605548083782196,0.24114683270454407,0.04262445494532585,0.41942933201789856
previously,0.24305304884910583,0.24740758538246155,0.2900043725967407,0.2304767668247223,0.12005597352981567,0.15342597663402557,0.2628322243690491,0.15855881571769714,0.2923765778541565,0.10243427008390427,0.31430622935295105,0.27291855216026306,0.35682347416877747,0.23696289956569672,-0.028278442099690437,0.28605103492736816,0.23401090502738953,0.16516585648059845,-0.008250126615166664,0.15811841189861298
carried,0.17649970948696136,0.1213364377617836,0.31422269344329834,0.17487744987010956,0.07912509143352509,0.2258213758468628,0.1425790786743164,0.08514156192541122,0.26714009046554565,0.1905553638935089,0.277723491191864,0.2845308482646942,0.26265886425971985,0.2730349898338318,0.014941378496587276,0.19411110877990723,0.27238619327545166,0.07299739867448807,-0.017771903425455093,0.1305524855852127
by,0.2455483376979828,0.21923303604125977,0.2178618162870407,0.18574509024620056,0.1526695340871811,0.15273679792881012,0.23799698054790497,0.2545711398124695,0.33887791633605957,0.15896984934806824,0.37496164441108704,0.3391372263431549,0.3088476061820984,0.19948285818099976,-0.030704375356435776,0.2847464084625244,0.2627272307872772,0.09974394738674164,-0.010275691747665405,0.17966607213020325
cable,0.14582780003547668,0.16113930940628052,0.3122197389602661,0.11801295727491379,0.1711769700050354,0.2069675773382187,0.13404589891433716,0.2810091972351074,0.28757408261299133,0.21942737698554993,0.22784870862960815,0.19325165450572968,0.15242193639278412,0.1573762744665146,-0.06183044612407684,0.17547520995140076,0.16710634529590607,0.11281277984380722,-0.0037350396160036325,0.13993921875953674
.,0.3567904531955719,0.189470574259758,0.3148012161254883,0.35288307070732117,0.2844841778278351,0.23210087418556213,0.28636154532432556,0.23863497376441956,0.49257001280784607,0.2543337345123291,0.4460422694683075,0.4510921239852905,0.2703448235988617,0.23239120841026306,0.05720457062125206,0.2694033980369568,0.4070230722427368,0.21357886493206024,-0.07181349396705627,0.4130953550338745
