,universal,paid,for,the,secret,life,of,pets,and,which,other,film,trailer,?
day,0.17505231499671936,0.2413710057735443,0.23720888793468475,0.3062323033809662,0.13571064174175262,0.18187402188777924,0.2934032380580902,0.15936461091041565,0.26673999428749084,0.2760511040687561,0.19560252130031586,0.13518637418746948,0.2224484086036682,0.2141837179660797
:,-0.04396766424179077,-0.031136125326156616,-0.02522280067205429,-0.03403344005346298,-0.11828507483005524,-0.13699789345264435,-0.08807745575904846,-0.10989157855510712,-0.04625999182462692,-0.11049769818782806,-0.0941355749964714,-0.0469588078558445,-0.10141312330961227,-0.07156077772378922
resurgence,0.27559852600097656,0.1505478173494339,0.20797626674175262,0.3228895366191864,0.30659064650535583,0.2811366021633148,0.30038365721702576,0.1645393818616867,0.2569514513015747,0.27110764384269714,0.19321021437644958,0.26379188895225525,0.1455051600933075,0.16093435883522034
and,0.22791598737239838,0.23595960438251495,0.5064792633056641,0.5171257257461548,0.20960891246795654,0.26095253229141235,0.5116966962814331,0.22869957983493805,1.0,0.506277859210968,0.5504306554794312,0.23832054436206818,0.1914048194885254,0.20544172823429108
eddie,0.12530656158924103,0.16451476514339447,0.12852582335472107,0.16324487328529358,0.06810735911130905,0.15493559837341309,0.11596476286649704,0.058600399643182755,0.17267507314682007,0.09203522652387619,0.12346703559160233,0.20747919380664825,0.14800359308719635,0.13601547479629517
the,0.2359178364276886,0.22871042788028717,0.4739971458911896,1.0,0.23541073501110077,0.23528170585632324,0.733189046382904,0.18120507895946503,0.5171257257461548,0.6521818041801453,0.44152235984802246,0.2824619710445404,0.25035014748573303,0.22068053483963013
eagle,0.13284027576446533,0.13610756397247314,0.1839216947555542,0.23641538619995117,0.12233179062604904,0.14218713343143463,0.20690523087978363,0.1849563717842102,0.16395698487758636,0.21184141933918,0.15986548364162445,0.09874267131090164,0.1344148963689804,0.21301716566085815
",",0.23720639944076538,0.18092423677444458,0.4464869201183319,0.4933079481124878,0.20687520503997803,0.24050940573215485,0.4946078956127167,0.20324310660362244,0.6633074283599854,0.3658004403114319,0.4446498453617096,0.2552308440208435,0.20151035487651825,0.31091248989105225
lionsgate,0.3724149763584137,0.24763692915439606,0.2642984986305237,0.3558478355407715,0.22252625226974487,0.1929136961698532,0.23525218665599823,0.2827185094356537,0.31437671184539795,0.3373672664165497,0.24453729391098022,0.43072059750556946,0.3649771511554718,0.20515874028205872
paid,0.1164514496922493,1.0,0.29203978180885315,0.22871042788028717,0.21787358820438385,0.18842549622058868,0.22769756615161896,0.19088652729988098,0.23595960438251495,0.21827414631843567,0.20844975113868713,0.11198428273200989,0.17094449698925018,0.20964482426643372
for,0.19553370773792267,0.29203978180885315,0.9999999403953552,0.4739971458911896,0.2010081261396408,0.244698166847229,0.4185989499092102,0.1955041140317917,0.5064792633056641,0.44095608592033386,0.3273986279964447,0.24293163418769836,0.1980103701353073,0.264628142118454
gods,0.13424643874168396,0.1516438126564026,0.1709371656179428,0.2596609592437744,0.1252940446138382,0.1987271010875702,0.2196008712053299,0.1605413258075714,0.23458963632583618,0.24062763154506683,0.22709648311138153,0.1502816379070282,0.163854718208313,0.16458383202552795
of,0.20601727068424225,0.22769756615161896,0.4185989499092102,0.733189046382904,0.17003418505191803,0.2788603901863098,1.0,0.1144932359457016,0.5116966962814331,0.5011631846427917,0.38583824038505554,0.22166931629180908,0.1294957548379898,0.1826142966747284
egypt,0.1482117921113968,0.20187725126743317,0.17121455073356628,0.2536296546459198,0.16208067536354065,0.16318915784358978,0.25414037704467773,0.19959399104118347,0.25949424505233765,0.20362521708011627,0.16517704725265503,0.13787449896335602,0.07892070710659027,0.17769601941108704
",",0.23720639944076538,0.18092423677444458,0.4464869201183319,0.4933079481124878,0.20687520503997803,0.24050940573215485,0.4946078956127167,0.20324310660362244,0.6633074283599854,0.3658004403114319,0.4446498453617096,0.2552308440208435,0.20151035487651825,0.31091248989105225
paramount,0.5043118596076965,0.24635596573352814,0.19609104096889496,0.21407467126846313,0.22121715545654297,0.12628735601902008,0.12845782935619354,0.23021721839904785,0.20837625861167908,0.1655159890651703,0.15149331092834473,0.3781766891479492,0.31387844681739807,0.1511610448360443
paid,0.1164514496922493,1.0,0.29203978180885315,0.22871042788028717,0.21787358820438385,0.18842549622058868,0.22769756615161896,0.19088652729988098,0.23595960438251495,0.21827414631843567,0.20844975113868713,0.11198428273200989,0.17094449698925018,0.20964482426643372
for,0.19553370773792267,0.29203978180885315,0.9999999403953552,0.4739971458911896,0.2010081261396408,0.244698166847229,0.4185989499092102,0.1955041140317917,0.5064792633056641,0.44095608592033386,0.3273986279964447,0.24293163418769836,0.1980103701353073,0.264628142118454
teenage,0.1071709468960762,0.1364808976650238,0.16067081689834595,0.2080013006925583,0.31534668803215027,0.2911515533924103,0.1730947345495224,0.24820543825626373,0.20996850728988647,0.1811484694480896,0.15777945518493652,0.22263997793197632,0.2176484614610672,0.18613165616989136
mutant,0.17773541808128357,0.12932215631008148,0.1649761199951172,0.23348142206668854,0.3453792929649353,0.20217737555503845,0.22857536375522614,0.2280321717262268,0.2230440229177475,0.21679699420928955,0.22229282557964325,0.19367560744285583,0.2315954864025116,0.17710834741592407
ninja,0.09624617546796799,0.16456811130046844,0.07788430154323578,0.21667362749576569,0.3059777319431305,0.15614630281925201,0.17908866703510284,0.25858262181282043,0.2073250114917755,0.22370076179504395,0.19754981994628906,0.18047305941581726,0.19800588488578796,0.1371469497680664
turtles,0.09094072878360748,0.12296394258737564,0.12440097332000732,0.2550264298915863,0.22730976343154907,0.24003298580646515,0.24072623252868652,0.35682353377342224,0.27277547121047974,0.2495494931936264,0.2183939665555954,0.13579493761062622,0.14466483891010284,0.09554774314165115
:,-0.04396766424179077,-0.031136125326156616,-0.02522280067205429,-0.03403344005346298,-0.11828507483005524,-0.13699789345264435,-0.08807745575904846,-0.10989157855510712,-0.04625999182462692,-0.11049769818782806,-0.0941355749964714,-0.0469588078558445,-0.10141312330961227,-0.07156077772378922
out,0.08544067293405533,0.21636338531970978,0.3312093913555145,0.39404502511024475,0.24071615934371948,0.18925857543945312,0.34176841378211975,0.1547248810529709,0.3881998062133789,0.37864550948143005,0.2891615033149719,0.14934955537319183,0.2418963462114334,0.22020699083805084
of,0.20601727068424225,0.22769756615161896,0.4185989499092102,0.733189046382904,0.17003418505191803,0.2788603901863098,1.0,0.1144932359457016,0.5116966962814331,0.5011631846427917,0.38583824038505554,0.22166931629180908,0.1294957548379898,0.1826142966747284
the,0.2359178364276886,0.22871042788028717,0.4739971458911896,1.0,0.23541073501110077,0.23528170585632324,0.733189046382904,0.18120507895946503,0.5171257257461548,0.6521818041801453,0.44152235984802246,0.2824619710445404,0.25035014748573303,0.22068053483963013
shadows,0.07726816833019257,0.08819124102592468,0.21432022750377655,0.2440287470817566,0.37077197432518005,0.26577556133270264,0.21185994148254395,0.2411729097366333,0.30044272541999817,0.21374745666980743,0.18543702363967896,0.2360106110572815,0.2213125228881836,0.10613467544317245
and,0.22791598737239838,0.23595960438251495,0.5064792633056641,0.5171257257461548,0.20960891246795654,0.26095253229141235,0.5116966962814331,0.22869957983493805,1.0,0.506277859210968,0.5504306554794312,0.23832054436206818,0.1914048194885254,0.20544172823429108
10,0.1249408945441246,0.10452134907245636,0.07862305641174316,0.2880653440952301,0.025987235829234123,0.04514903202652931,0.2777891755104065,0.0987754762172699,0.2397010177373886,0.15415236353874207,0.24179062247276306,-0.002916739322245121,-0.0003390664351172745,0.022911956533789635
cloverfield,0.19428643584251404,0.1732020378112793,0.2720806300640106,0.26082196831703186,0.23654447495937347,0.20315097272396088,0.2582555413246155,0.2469509243965149,0.3303966224193573,0.25339367985725403,0.2216598242521286,0.25188806653022766,0.22667396068572998,0.18510612845420837
lane,0.16040140390396118,0.13584472239017487,0.20664037764072418,0.17604383826255798,0.158224955201149,0.22346125543117523,0.15131840109825134,0.1608995944261551,0.28166595101356506,0.16527855396270752,0.1563815027475357,0.13787224888801575,0.28777849674224854,0.12951500713825226
",",0.23720639944076538,0.18092423677444458,0.4464869201183319,0.4933079481124878,0.20687520503997803,0.24050940573215485,0.4946078956127167,0.20324310660362244,0.6633074283599854,0.3658004403114319,0.4446498453617096,0.2552308440208435,0.20151035487651825,0.31091248989105225
universal,0.9999999403953552,0.1164514496922493,0.19553370773792267,0.2359178364276886,0.11124173551797867,0.17154566943645477,0.20601727068424225,0.17832113802433014,0.22791598737239838,0.22577796876430511,0.23028594255447388,0.26858651638031006,0.19180795550346375,0.2074412703514099
paid,0.1164514496922493,1.0,0.29203978180885315,0.22871042788028717,0.21787358820438385,0.18842549622058868,0.22769756615161896,0.19088652729988098,0.23595960438251495,0.21827414631843567,0.20844975113868713,0.11198428273200989,0.17094449698925018,0.20964482426643372
for,0.19553370773792267,0.29203978180885315,0.9999999403953552,0.4739971458911896,0.2010081261396408,0.244698166847229,0.4185989499092102,0.1955041140317917,0.5064792633056641,0.44095608592033386,0.3273986279964447,0.24293163418769836,0.1980103701353073,0.264628142118454
the,0.2359178364276886,0.22871042788028717,0.4739971458911896,1.0,0.23541073501110077,0.23528170585632324,0.733189046382904,0.18120507895946503,0.5171257257461548,0.6521818041801453,0.44152235984802246,0.2824619710445404,0.25035014748573303,0.22068053483963013
secret,0.11124173551797867,0.21787358820438385,0.2010081261396408,0.23541073501110077,1.0000001192092896,0.27544766664505005,0.17003418505191803,0.2775227129459381,0.20960891246795654,0.22167983651161194,0.2186424732208252,0.1675596684217453,0.2036322057247162,0.16440534591674805
life,0.17154566943645477,0.18842549622058868,0.244698166847229,0.23528170585632324,0.27544766664505005,1.0,0.2788603901863098,0.23190858960151672,0.26095253229141235,0.26412370800971985,0.2566147446632385,0.23654942214488983,0.15427353978157043,0.21677987277507782
of,0.20601727068424225,0.22769756615161896,0.4185989499092102,0.733189046382904,0.17003418505191803,0.2788603901863098,1.0,0.1144932359457016,0.5116966962814331,0.5011631846427917,0.38583824038505554,0.22166931629180908,0.1294957548379898,0.1826142966747284
pets,0.17832113802433014,0.19088652729988098,0.1955041140317917,0.18120507895946503,0.2775227129459381,0.23190858960151672,0.1144932359457016,1.0000001192092896,0.22869957983493805,0.16773846745491028,0.30242064595222473,0.16228729486465454,0.18353646993637085,0.16451407968997955
and,0.22791598737239838,0.23595960438251495,0.5064792633056641,0.5171257257461548,0.20960891246795654,0.26095253229141235,0.5116966962814331,0.22869957983493805,1.0,0.506277859210968,0.5504306554794312,0.23832054436206818,0.1914048194885254,0.20544172823429108
the,0.2359178364276886,0.22871042788028717,0.4739971458911896,1.0,0.23541073501110077,0.23528170585632324,0.733189046382904,0.18120507895946503,0.5171257257461548,0.6521818041801453,0.44152235984802246,0.2824619710445404,0.25035014748573303,0.22068053483963013
debut,0.16070957481861115,0.17479583621025085,0.2246619164943695,0.2226441204547882,0.10945193469524384,0.16392742097377777,0.12960465252399445,0.1331215798854828,0.1683131754398346,0.16210904717445374,0.0930836945772171,0.24334976077079773,0.2099684327840805,0.10726679861545563
trailer,0.19180795550346375,0.17094449698925018,0.1980103701353073,0.25035014748573303,0.2036322057247162,0.15427353978157043,0.1294957548379898,0.18353646993637085,0.1914048194885254,0.25188320875167847,0.1457868218421936,0.32592397928237915,1.0000001192092896,0.19411374628543854
for,0.19553370773792267,0.29203978180885315,0.9999999403953552,0.4739971458911896,0.2010081261396408,0.244698166847229,0.4185989499092102,0.1955041140317917,0.5064792633056641,0.44095608592033386,0.3273986279964447,0.24293163418769836,0.1980103701353073,0.264628142118454
jason,0.14024940133094788,0.13575510680675507,0.15635615587234497,0.1862032264471054,0.21811166405677795,0.1951034516096115,0.15214891731739044,0.16399182379245758,0.2520398497581482,0.1116691306233406,0.12850478291511536,0.19156666100025177,0.2180580347776413,0.13378524780273438
bourne,0.14582383632659912,0.16901035606861115,0.14333486557006836,0.1838947832584381,0.180753692984581,0.16259445250034332,0.1349729299545288,0.12909100949764252,0.28222140669822693,0.1603873372077942,0.14348526298999786,0.13394667208194733,0.1459893137216568,0.059104710817337036
and,0.22791598737239838,0.23595960438251495,0.5064792633056641,0.5171257257461548,0.20960891246795654,0.26095253229141235,0.5116966962814331,0.22869957983493805,1.0,0.506277859210968,0.5504306554794312,0.23832054436206818,0.1914048194885254,0.20544172823429108
disney,0.3484981060028076,0.17091912031173706,0.16913838684558868,0.24980762600898743,0.16321775317192078,0.15056006610393524,0.19926400482654572,0.33336010575294495,0.23352548480033875,0.22318677604198456,0.192842036485672,0.352390319108963,0.30948948860168457,0.22150784730911255
paid,0.1164514496922493,1.0,0.29203978180885315,0.22871042788028717,0.21787358820438385,0.18842549622058868,0.22769756615161896,0.19088652729988098,0.23595960438251495,0.21827414631843567,0.20844975113868713,0.11198428273200989,0.17094449698925018,0.20964482426643372
for,0.19553370773792267,0.29203978180885315,0.9999999403953552,0.4739971458911896,0.2010081261396408,0.244698166847229,0.4185989499092102,0.1955041140317917,0.5064792633056641,0.44095608592033386,0.3273986279964447,0.24293163418769836,0.1980103701353073,0.264628142118454
captain,0.10824195295572281,0.20191974937915802,0.19187527894973755,0.2267821580171585,0.16928580403327942,0.16831398010253906,0.12030947953462601,0.20807023346424103,0.23773212730884552,0.13424716889858246,0.12540043890476227,0.18220172822475433,0.12709511816501617,0.12160754203796387
america,0.20906555652618408,0.15497931838035583,0.243271604180336,0.37090015411376953,0.18497106432914734,0.17804989218711853,0.28803038597106934,0.19250346720218658,0.2647855281829834,0.26265275478363037,0.2595730721950531,0.11457552015781403,0.21623951196670532,0.19333907961845398
:,-0.04396766424179077,-0.031136125326156616,-0.02522280067205429,-0.03403344005346298,-0.11828507483005524,-0.13699789345264435,-0.08807745575904846,-0.10989157855510712,-0.04625999182462692,-0.11049769818782806,-0.0941355749964714,-0.0469588078558445,-0.10141312330961227,-0.07156077772378922
civil,0.1635637879371643,0.17700506746768951,0.1685788929462433,0.2477465271949768,0.1267348825931549,0.14976993203163147,0.24698495864868164,0.09973961114883423,0.25259146094322205,0.13459211587905884,0.17309200763702393,0.12226308882236481,0.11938820779323578,0.1494513899087906
war,0.13671953976154327,0.18342895805835724,0.22632956504821777,0.366199791431427,0.22909288108348846,0.17254190146923065,0.31680163741111755,0.1481935977935791,0.29695844650268555,0.2244700789451599,0.22263076901435852,0.1768592894077301,0.20499840378761292,0.15510529279708862
",",0.23720639944076538,0.18092423677444458,0.4464869201183319,0.4933079481124878,0.20687520503997803,0.24050940573215485,0.4946078956127167,0.20324310660362244,0.6633074283599854,0.3658004403114319,0.4446498453617096,0.2552308440208435,0.20151035487651825,0.31091248989105225
the,0.2359178364276886,0.22871042788028717,0.4739971458911896,1.0,0.23541073501110077,0.23528170585632324,0.733189046382904,0.18120507895946503,0.5171257257461548,0.6521818041801453,0.44152235984802246,0.2824619710445404,0.25035014748573303,0.22068053483963013
jungle,0.19119268655776978,0.21308937668800354,0.19174140691757202,0.2256680727005005,0.2113415002822876,0.23278208076953888,0.1431581974029541,0.3247702717781067,0.2935342788696289,0.2323089987039566,0.1840715855360031,0.25285604596138,0.3153095245361328,0.14855629205703735
book,0.20575550198554993,0.1491771936416626,0.22091296315193176,0.2652374505996704,0.2701609134674072,0.3097115755081177,0.22602593898773193,0.19977623224258423,0.28024056553840637,0.24807968735694885,0.20864468812942505,0.33206906914711,0.22744227945804596,0.20572158694267273
and,0.22791598737239838,0.23595960438251495,0.5064792633056641,0.5171257257461548,0.20960891246795654,0.26095253229141235,0.5116966962814331,0.22869957983493805,1.0,0.506277859210968,0.5504306554794312,0.23832054436206818,0.1914048194885254,0.20544172823429108
alice,0.06599932163953781,0.11509614437818527,0.14588850736618042,0.21022173762321472,0.2733677327632904,0.24665842950344086,0.17534750699996948,0.16048379242420197,0.23120373487472534,0.17328982055187225,0.16825781762599945,0.17578370869159698,0.28642067313194275,0.1645866334438324
through,0.1453811228275299,0.13909763097763062,0.3172857463359833,0.44071322679519653,0.20746870338916779,0.19851860404014587,0.3647414743900299,0.1455952227115631,0.3666759729385376,0.40321648120880127,0.261025607585907,0.1327759176492691,0.21355906128883362,0.16913433372974396
the,0.2359178364276886,0.22871042788028717,0.4739971458911896,1.0,0.23541073501110077,0.23528170585632324,0.733189046382904,0.18120507895946503,0.5171257257461548,0.6521818041801453,0.44152235984802246,0.2824619710445404,0.25035014748573303,0.22068053483963013
looking,0.11609301716089249,0.24992325901985168,0.3032892048358917,0.30421850085258484,0.18557032942771912,0.21613141894340515,0.23140966892242432,0.24554498493671417,0.28787463903427124,0.2777092456817627,0.3136783540248871,0.15818074345588684,0.17106106877326965,0.2733345925807953
glass,0.09782402962446213,0.14778639376163483,0.2755418121814728,0.20646950602531433,0.15476693212985992,0.2183721661567688,0.24470314383506775,0.24779820442199707,0.2681989371776581,0.26769232749938965,0.2016221433877945,0.17227178812026978,0.16904562711715698,0.1252557635307312
.,0.17210373282432556,0.22304166853427887,0.4726039469242096,0.5934505462646484,0.25202471017837524,0.3029138445854187,0.5352458953857422,0.20311935245990753,0.588965117931366,0.45942068099975586,0.41511186957359314,0.22823183238506317,0.1708780825138092,0.4130953550338745
