,how,many,variants,is,the,new,abc,logo,currently,displayed,in,?
shading,0.3137049078941345,0.2489502876996994,0.30869272351264954,0.2618056535720825,0.2809588313102722,0.18763644993305206,0.1632775217294693,0.22015269100666046,0.1527111679315567,0.30621346831321716,0.27758440375328064,0.2639424800872803
the,0.33890387415885925,0.4335206151008606,0.18669377267360687,0.5823672413825989,1.0,0.3845241069793701,0.2068762183189392,0.2806010842323303,0.2945235073566437,0.2887660264968872,0.6662389636039734,0.22068053483963013
respective,0.3138028085231781,0.34026631712913513,0.2688485383987427,0.19384396076202393,0.3637433648109436,0.2197195440530777,0.117442786693573,0.2658540606498718,0.2611187696456909,0.2686965763568878,0.2688440978527069,0.2512778639793396
color,0.21342319250106812,0.19324789941310883,0.2003883719444275,0.1656665951013565,0.21895472705364227,0.11856010556221008,0.1639925241470337,0.2415272295475006,0.13176968693733215,0.29384762048721313,0.10136925429105759,0.21299609541893005
used,0.34819337725639343,0.38759201765060425,0.3543597459793091,0.3288823366165161,0.3718377649784088,0.154256209731102,0.16642345488071442,0.20441769063472748,0.1369982808828354,0.32611092925071716,0.3090210556983948,0.22430120408535004
with,0.3525622487068176,0.35744401812553406,0.21563246846199036,0.3250955045223236,0.4223487675189972,0.24325589835643768,0.17432008683681488,0.18333391845226288,0.2596642076969147,0.20215149223804474,0.4080928862094879,0.2433311939239502
the,0.33890387415885925,0.4335206151008606,0.18669377267360687,0.5823672413825989,1.0,0.3845241069793701,0.2068762183189392,0.2806010842323303,0.2945235073566437,0.2887660264968872,0.6662389636039734,0.22068053483963013
circle,0.16854920983314514,0.16921484470367432,0.0492333322763443,0.18955408036708832,0.22970527410507202,0.18609718978405,0.0819765031337738,0.22424812614917755,0.14637115597724915,0.1551136076450348,0.17189548909664154,0.08528484404087067
design,0.2535702884197235,0.23782502114772797,0.28236380219459534,0.18976035714149475,0.27913451194763184,0.2420760542154312,0.131185382604599,0.3563442528247833,0.10149341821670532,0.26070261001586914,0.21856798231601715,0.16351860761642456
's,-0.026164190843701363,0.01698932610452175,0.04866804927587509,0.02396530658006668,-0.01540423184633255,-0.008355522528290749,0.06670809537172318,0.036982785910367966,-0.0480838343501091,-0.039775438606739044,-0.037580832839012146,-0.023395681753754616
native,0.14082223176956177,0.28211280703544617,0.22709578275680542,0.25614386796951294,0.24374492466449738,0.22590424120426178,0.13189911842346191,0.18478834629058838,0.20215964317321777,0.14352716505527496,0.24378694593906403,0.1457047313451767
black,0.2023327350616455,0.2140243798494339,0.1016039103269577,0.20887219905853271,0.28466513752937317,0.17988547682762146,0.19347289204597473,0.2171526551246643,0.13913552463054657,0.10906825214624405,0.20407067239284515,0.15159966051578522
coloring,0.30834800004959106,0.28410768508911133,0.27777299284935,0.2527324855327606,0.26613783836364746,0.1725146472454071,0.16268689930438995,0.31587913632392883,0.14091770350933075,0.3565172553062439,0.2291896641254425,0.22803331911563873
:,-0.11215605586767197,-0.10786184668540955,-0.051733773201704025,-0.07222653180360794,-0.03403344005346298,-0.1345057487487793,-0.06154730170965195,-0.033336009830236435,0.001870911568403244,-0.05926046147942543,0.020521078258752823,-0.07156077772378922
a,0.29312583804130554,0.2872205972671509,0.2763238847255707,0.658733606338501,0.5829201340675354,0.3214259147644043,0.21331243216991425,0.21248295903205872,0.2612716257572174,0.22292453050613403,0.539380669593811,0.23916715383529663
gold,0.12317182868719101,0.19098812341690063,0.10694674402475357,0.16155372560024261,0.27136439085006714,0.1722966879606247,0.19865921139717102,0.1639399230480194,0.07853483408689499,0.16300922632217407,0.21206732094287872,0.11542754620313644
version,0.21470944583415985,0.2067783921957016,0.37578290700912476,0.26673051714897156,0.27268242835998535,0.1649281531572342,0.18512789905071259,0.301392525434494,0.2079194188117981,0.23027050495147705,0.19599339365959167,0.2573966085910797
is,0.22544461488723755,0.2649032473564148,0.2397417426109314,1.0,0.5823672413825989,0.2208656519651413,0.16037321090698242,0.1738443821668625,0.4011616110801697,0.1811804473400116,0.5394441485404968,0.22961433231830597
primarily,0.21308928728103638,0.3940040171146393,0.22431790828704834,0.2883922755718231,0.34785038232803345,0.18632377684116364,0.10680316388607025,0.09946956485509872,0.3114345967769623,0.18234622478485107,0.32119396328926086,0.06029784679412842
used,0.34819337725639343,0.38759201765060425,0.3543597459793091,0.3288823366165161,0.3718377649784088,0.154256209731102,0.16642345488071442,0.20441769063472748,0.1369982808828354,0.32611092925071716,0.3090210556983948,0.22430120408535004
on,0.32655060291290283,0.32520127296447754,0.14532116055488586,0.3635730445384979,0.5107308030128479,0.31106263399124146,0.2862928807735443,0.23861058056354523,0.2809738218784332,0.2157253921031952,0.46853652596473694,0.2714994251728058
entertainment-oriented,0.24103954434394836,0.28005027770996094,0.166875422000885,0.2102624624967575,0.2375720888376236,0.19920900464057922,0.31183958053588867,0.20132818818092346,0.2904706597328186,0.19720610976219177,0.24903604388237,0.15073445439338684
outlets,0.13652938604354858,0.2699783742427826,0.2685849070549011,0.15565423667430878,0.21231339871883392,0.16943654417991638,0.30845874547958374,0.25620153546333313,0.16924796998500824,0.19902324676513672,0.16525179147720337,0.13007162511348724
(,0.1676948219537735,0.1455259770154953,0.18197046220302582,0.35393038392066956,0.33289089798927307,0.24608564376831055,0.183883935213089,0.1609923243522644,0.25274062156677246,0.16842767596244812,0.3087427020072937,0.40561532974243164
such,0.307365357875824,0.5649948120117188,0.31415247917175293,0.23545363545417786,0.3575236201286316,0.22539585828781128,0.12735801935195923,0.19232100248336792,0.17467299103736877,0.21313856542110443,0.2704046070575714,0.17851735651493073
as,0.33782753348350525,0.4070141911506653,0.31080713868141174,0.43216490745544434,0.48381632566452026,0.24585270881652832,0.2286096066236496,0.19516409933567047,0.32914450764656067,0.2542615532875061,0.3887844979763031,0.27043893933296204
abc.com,0.2894221842288971,0.18738459050655365,0.2429511696100235,0.22604238986968994,0.29685911536216736,0.23868735134601593,0.6080112457275391,0.34567078948020935,0.29270198941230774,0.27402985095977783,0.23520666360855103,0.34610676765441895
",",0.22659391164779663,0.40610817074775696,0.22886474430561066,0.4691906273365021,0.4933079481124878,0.36073189973831177,0.2097204476594925,0.20034073293209076,0.33041635155677795,0.2104237824678421,0.5201468467712402,0.31091248989105225
watch,0.2599671483039856,0.25898441672325134,0.10999547690153122,0.17685918509960175,0.24077482521533966,0.18739981949329376,0.20378684997558594,0.16761833429336548,0.09477686882019043,0.17778970301151276,0.18451254069805145,0.2568144202232361
abc,0.19232043623924255,0.18267793953418732,0.16012467443943024,0.16037321090698242,0.2068762183189392,0.20663127303123474,1.0000001192092896,0.23574566841125488,0.21135549247264862,0.17162993550300598,0.1697147786617279,0.19065172970294952
",",0.22659391164779663,0.40610817074775696,0.22886474430561066,0.4691906273365021,0.4933079481124878,0.36073189973831177,0.2097204476594925,0.20034073293209076,0.33041635155677795,0.2104237824678421,0.5201468467712402,0.31091248989105225
and,0.33647966384887695,0.5296266674995422,0.20854225754737854,0.3859752118587494,0.5171257257461548,0.31402453780174255,0.16453155875205994,0.146534726023674,0.2922934591770172,0.19328086078166962,0.4954058527946472,0.20544172823429108
by,0.34370526671409607,0.3409687578678131,0.17226184904575348,0.3899846076965332,0.4408751428127289,0.25394493341445923,0.17600902915000916,0.1381736546754837,0.25048381090164185,0.18044444918632507,0.370934396982193,0.17966607213020325
abc,0.19232043623924255,0.18267793953418732,0.16012467443943024,0.16037321090698242,0.2068762183189392,0.20663127303123474,1.0000001192092896,0.23574566841125488,0.21135549247264862,0.17162993550300598,0.1697147786617279,0.19065172970294952
studios,0.11030081659555435,0.2327270656824112,0.0554523803293705,0.19177071750164032,0.25030121207237244,0.23893235623836517,0.2829587459564209,0.26142627000808716,0.19316886365413666,0.08741990476846695,0.24788589775562286,0.16383133828639984
),0.17939934134483337,0.16602720320224762,0.1812577247619629,0.37732169032096863,0.3456730246543884,0.253329336643219,0.18381085991859436,0.15031807124614716,0.24783915281295776,0.17679107189178467,0.3326910734176636,0.42300865054130554
and,0.33647966384887695,0.5296266674995422,0.20854225754737854,0.3859752118587494,0.5171257257461548,0.31402453780174255,0.16453155875205994,0.146534726023674,0.2922934591770172,0.19328086078166962,0.4954058527946472,0.20544172823429108
the,0.33890387415885925,0.4335206151008606,0.18669377267360687,0.5823672413825989,1.0,0.3845241069793701,0.2068762183189392,0.2806010842323303,0.2945235073566437,0.2887660264968872,0.6662389636039734,0.22068053483963013
on-screen,0.29466512799263,0.29473116993904114,0.20671087503433228,0.21705913543701172,0.24245591461658478,0.17868757247924805,0.22964154183864594,0.26557233929634094,0.189645916223526,0.37163418531417847,0.18040308356285095,0.22305797040462494
bug,0.20183241367340088,0.21782445907592773,0.13097399473190308,0.21407346427440643,0.2229783535003662,0.18778030574321747,0.17026932537555695,0.27440088987350464,0.11530312150716782,0.16537529230117798,0.19665397703647614,0.27909624576568604
;,0.07230665534734726,0.11763367056846619,0.003091446589678526,0.05324986204504967,0.09152708947658539,0.021862374618649483,-0.0012340332614257932,0.07858105003833771,0.02652585878968239,0.08263828605413437,0.092739537358284,0.10349778085947037
steel,0.19068843126296997,0.1525421291589737,0.059983666986227036,0.17788487672805786,0.23159778118133545,0.15102989971637726,0.15485340356826782,0.17518413066864014,0.14112025499343872,0.12642113864421844,0.15349873900413513,0.15723858773708344
blue,0.19524766504764557,0.19746901094913483,0.1567157357931137,0.25002479553222656,0.2734997570514679,0.1696731001138687,0.20072442293167114,0.32609614729881287,0.176146999001503,0.2970839738845825,0.22384510934352875,0.15668673813343048
and,0.33647966384887695,0.5296266674995422,0.20854225754737854,0.3859752118587494,0.5171257257461548,0.31402453780174255,0.16453155875205994,0.146534726023674,0.2922934591770172,0.19328086078166962,0.4954058527946472,0.20544172823429108
dark,0.2177726775407791,0.2059510201215744,0.1715874969959259,0.20557492971420288,0.26231685280799866,0.12114713340997696,0.10791570693254471,0.19173510372638702,0.10339093208312988,0.20170137286186218,0.21716846525669098,0.1327134519815445
grey,0.13937878608703613,0.14582693576812744,0.1445598304271698,0.22512753307819366,0.3208131790161133,0.10135369747877121,0.2159023880958557,0.21142195165157318,0.10838808119297028,0.15267769992351532,0.2611379623413086,0.1291438490152359
versions,0.2431974858045578,0.3790268301963806,0.5192173719406128,0.19668248295783997,0.2621293067932129,0.17127548158168793,0.13653267920017242,0.2548121511936188,0.21412239968776703,0.2348049432039261,0.17707763612270355,0.2371230572462082
are,0.311818927526474,0.5655534863471985,0.3178659677505493,0.5330929756164551,0.40399202704429626,0.1899496167898178,0.06184951588511467,0.14158512651920319,0.3489539325237274,0.217000812292099,0.3841303884983063,0.24591213464736938
used,0.34819337725639343,0.38759201765060425,0.3543597459793091,0.3288823366165161,0.3718377649784088,0.154256209731102,0.16642345488071442,0.20441769063472748,0.1369982808828354,0.32611092925071716,0.3090210556983948,0.22430120408535004
primarily,0.21308928728103638,0.3940040171146393,0.22431790828704834,0.2883922755718231,0.34785038232803345,0.18632377684116364,0.10680316388607025,0.09946956485509872,0.3114345967769623,0.18234622478485107,0.32119396328926086,0.06029784679412842
by,0.34370526671409607,0.3409687578678131,0.17226184904575348,0.3899846076965332,0.4408751428127289,0.25394493341445923,0.17600902915000916,0.1381736546754837,0.25048381090164185,0.18044444918632507,0.370934396982193,0.17966607213020325
abc,0.19232043623924255,0.18267793953418732,0.16012467443943024,0.16037321090698242,0.2068762183189392,0.20663127303123474,1.0000001192092896,0.23574566841125488,0.21135549247264862,0.17162993550300598,0.1697147786617279,0.19065172970294952
news,0.18786205351352692,0.1780780702829361,0.07137181609869003,0.14782258868217468,0.2294066995382309,0.19536228477954865,0.40620431303977966,0.1833963543176651,0.2194715440273285,0.09404493123292923,0.19753123819828033,0.1899169683456421
;,0.07230665534734726,0.11763367056846619,0.003091446589678526,0.05324986204504967,0.09152708947658539,0.021862374618649483,-0.0012340332614257932,0.07858105003833771,0.02652585878968239,0.08263828605413437,0.092739537358284,0.10349778085947037
a,0.29312583804130554,0.2872205972671509,0.2763238847255707,0.658733606338501,0.5829201340675354,0.3214259147644043,0.21331243216991425,0.21248295903205872,0.2612716257572174,0.22292453050613403,0.539380669593811,0.23916715383529663
red,0.18390978872776031,0.20190106332302094,0.1839189976453781,0.22996017336845398,0.2817947566509247,0.1933780163526535,0.11734385788440704,0.23816972970962524,0.21616600453853607,0.2162664532661438,0.18753071129322052,0.1495664119720459
version,0.21470944583415985,0.2067783921957016,0.37578290700912476,0.26673051714897156,0.27268242835998535,0.1649281531572342,0.18512789905071259,0.301392525434494,0.2079194188117981,0.23027050495147705,0.19599339365959167,0.2573966085910797
is,0.22544461488723755,0.2649032473564148,0.2397417426109314,1.0,0.5823672413825989,0.2208656519651413,0.16037321090698242,0.1738443821668625,0.4011616110801697,0.1811804473400116,0.5394441485404968,0.22961433231830597
used,0.34819337725639343,0.38759201765060425,0.3543597459793091,0.3288823366165161,0.3718377649784088,0.154256209731102,0.16642345488071442,0.20441769063472748,0.1369982808828354,0.32611092925071716,0.3090210556983948,0.22430120408535004
for,0.3308170735836029,0.40972793102264404,0.20962277054786682,0.43268078565597534,0.4739971458911896,0.2700757384300232,0.22510288655757904,0.2166183590888977,0.4316125214099884,0.27213630080223083,0.4322226941585541,0.264628142118454
espn,0.18037715554237366,0.1420261561870575,0.14116576313972473,0.17236356437206268,0.19345609843730927,0.11477221548557281,0.42660194635391235,0.22141794860363007,0.2575570344924927,0.11506852507591248,0.12142056226730347,0.1709517240524292
on,0.32655060291290283,0.32520127296447754,0.14532116055488586,0.3635730445384979,0.5107308030128479,0.31106263399124146,0.2862928807735443,0.23861058056354523,0.2809738218784332,0.2157253921031952,0.46853652596473694,0.2714994251728058
abc,0.19232043623924255,0.18267793953418732,0.16012467443943024,0.16037321090698242,0.2068762183189392,0.20663127303123474,1.0000001192092896,0.23574566841125488,0.21135549247264862,0.17162993550300598,0.1697147786617279,0.19065172970294952
",",0.22659391164779663,0.40610817074775696,0.22886474430561066,0.4691906273365021,0.4933079481124878,0.36073189973831177,0.2097204476594925,0.20034073293209076,0.33041635155677795,0.2104237824678421,0.5201468467712402,0.31091248989105225
while,0.2918691337108612,0.3748262822628021,0.1943179816007614,0.2713196575641632,0.39804592728614807,0.21558766067028046,0.14978811144828796,0.15622782707214355,0.4087112843990326,0.2493571937084198,0.3399278521537781,0.21076419949531555
all,0.3725806474685669,0.5443700551986694,0.21540263295173645,0.2553904056549072,0.4860881567001343,0.29927533864974976,0.18112415075302124,0.22866058349609375,0.30398327112197876,0.267600417137146,0.3335905969142914,0.29575422406196594
four,0.1955733299255371,0.4139232039451599,0.14708589017391205,0.22331103682518005,0.40344667434692383,0.25229623913764954,0.11602456867694855,0.12104370445013046,0.20947536826133728,0.1223248615860939,0.3085027039051056,0.14532537758350372
variants,0.21430997550487518,0.266212522983551,0.9999999403953552,0.2397417426109314,0.18669377267360687,0.13161514699459076,0.16012467443943024,0.22489525377750397,0.22185929119586945,0.21889685094356537,0.17982091009616852,0.19235283136367798
are,0.311818927526474,0.5655534863471985,0.3178659677505493,0.5330929756164551,0.40399202704429626,0.1899496167898178,0.06184951588511467,0.14158512651920319,0.3489539325237274,0.217000812292099,0.3841303884983063,0.24591213464736938
used,0.34819337725639343,0.38759201765060425,0.3543597459793091,0.3288823366165161,0.3718377649784088,0.154256209731102,0.16642345488071442,0.20441769063472748,0.1369982808828354,0.32611092925071716,0.3090210556983948,0.22430120408535004
selectively,0.305080384016037,0.2566762864589691,0.3437935709953308,0.20343400537967682,0.3251270353794098,0.20235611498355865,0.10062447190284729,0.1624375879764557,0.22393032908439636,0.17165441811084747,0.20811888575553894,0.22365814447402954
in,0.2601168751716614,0.41474202275276184,0.17982091009616852,0.5394441485404968,0.6662389636039734,0.3758552670478821,0.1697147786617279,0.1848117560148239,0.30261120200157166,0.22596381604671478,1.0,0.20430970191955566
advertising,0.17877766489982605,0.25984811782836914,0.14852920174598694,0.15747299790382385,0.2048189342021942,0.16880621016025543,0.1800631880760193,0.30638620257377625,0.17776182293891907,0.30467453598976135,0.1743171364068985,0.23602379858493805
and,0.33647966384887695,0.5296266674995422,0.20854225754737854,0.3859752118587494,0.5171257257461548,0.31402453780174255,0.16453155875205994,0.146534726023674,0.2922934591770172,0.19328086078166962,0.4954058527946472,0.20544172823429108
by,0.34370526671409607,0.3409687578678131,0.17226184904575348,0.3899846076965332,0.4408751428127289,0.25394493341445923,0.17600902915000916,0.1381736546754837,0.25048381090164185,0.18044444918632507,0.370934396982193,0.17966607213020325
affiliates,0.09554769098758698,0.18764927983283997,0.14976297318935394,0.10302519798278809,0.1912562996149063,0.1859038919210434,0.26733168959617615,0.2852421700954437,0.3392851948738098,0.13579902052879333,0.17909713089466095,0.11092336475849152
.,0.3287222981452942,0.3974229395389557,0.21973584592342377,0.4569662809371948,0.5934505462646484,0.35031336545944214,0.2567209303379059,0.2531629800796509,0.29744869470596313,0.2529311776161194,0.5591574311256409,0.4130953550338745
