,very,small,markets,had,to,wait,until,what,decade,to,support,an,abc,affiliate,?
with,0.3860565423965454,0.28140774369239807,0.16027575731277466,0.4739086329936981,0.4239959120750427,0.18204766511917114,0.25182005763053894,0.2464839518070221,0.17215004563331604,0.4239959120750427,0.23764535784721375,0.2730048894882202,0.17432008683681488,0.24708415567874908,0.2433311939239502
some,0.5235835909843445,0.39604613184928894,0.2457069456577301,0.3648970425128937,0.4636894166469574,0.29304754734039307,0.19509154558181763,0.4491020441055298,0.1513558328151703,0.4636894166469574,0.3092769682407379,0.2864145338535309,0.12714526057243347,0.20947867631912231,0.2562315762042999
very,1.0000001192092896,0.39748919010162354,0.18254557251930237,0.3685664236545563,0.3902553617954254,0.23431040346622467,0.2064284384250641,0.37053924798965454,0.16803452372550964,0.3902553617954254,0.27490782737731934,0.2752308249473572,0.08320367336273193,0.05319337546825409,0.20864155888557434
small,0.39748919010162354,1.0,0.20252114534378052,0.2837340235710144,0.3054737150669098,0.2081829011440277,0.19888821244239807,0.2504110634326935,0.049582112580537796,0.3054737150669098,0.15004676580429077,0.22656132280826569,0.07600761950016022,0.13645869493484497,0.13914890587329865
markets,0.18254557251930237,0.20252114534378052,1.0000001192092896,0.19512154161930084,0.23568420112133026,0.14465634524822235,0.2063906043767929,0.12341798096895218,0.13865572214126587,0.23568420112133026,0.10839293152093887,0.14215992391109467,0.16946740448474884,0.14650484919548035,0.11209505051374435
having,0.3646184504032135,0.2112865149974823,0.15196380019187927,0.5545873641967773,0.3992697596549988,0.2391834706068039,0.24687540531158447,0.34064167737960815,0.2135869562625885,0.3992697596549988,0.24984371662139893,0.20374798774719238,0.13503289222717285,0.11574367433786392,0.22418256103992462
to,0.3902553617954254,0.3054737150669098,0.23568420112133026,0.37984350323677063,1.0,0.33569201827049255,0.354556679725647,0.455847829580307,0.16759321093559265,1.0,0.2742273211479187,0.3138085603713989,0.1762417107820511,0.23261301219463348,0.29463258385658264
wait,0.23431040346622467,0.2081829011440277,0.14465634524822235,0.24092580378055573,0.33569201827049255,1.0,0.28570735454559326,0.47047799825668335,0.12507188320159912,0.33569201827049255,0.30660736560821533,0.20955359935760498,0.11851435154676437,0.13193067908287048,0.4255679249763489
as,0.3734530210494995,0.2644537687301636,0.24814029037952423,0.3393979072570801,0.42092081904411316,0.26480546593666077,0.3237951695919037,0.31749409437179565,0.21352699398994446,0.42092081904411316,0.2501060962677002,0.37218472361564636,0.2286096066236496,0.19680941104888916,0.27043893933296204
late,0.21075282990932465,0.22816447913646698,0.1995219737291336,0.3722578287124634,0.25809016823768616,0.18350602686405182,0.4057881236076355,0.1576872020959854,0.2703028917312622,0.25809016823768616,0.18875254690647125,0.1167203038930893,0.21952039003372192,0.16670256853103638,0.11339222639799118
as,0.3734530210494995,0.2644537687301636,0.24814029037952423,0.3393979072570801,0.42092081904411316,0.26480546593666077,0.3237951695919037,0.31749409437179565,0.21352699398994446,0.42092081904411316,0.2501060962677002,0.37218472361564636,0.2286096066236496,0.19680941104888916,0.27043893933296204
the,0.34171217679977417,0.39655908942222595,0.23818166553974152,0.3875846862792969,0.535392165184021,0.23338010907173157,0.37191009521484375,0.42745697498321533,0.2552448511123657,0.535392165184021,0.22984638810157776,0.4207492768764496,0.2068762183189392,0.2278994768857956,0.22068053483963013
1980s,-0.0011303434148430824,0.2718924880027771,0.2975112795829773,0.004873279482126236,-0.014551017433404922,-0.08618243038654327,-0.0009024933096952736,-0.06585196405649185,-0.014282280579209328,-0.014551017433404922,-0.036977022886276245,-0.006446592044085264,0.07557179033756256,0.13023445010185242,-0.0718669518828392
or,0.33374732732772827,0.3411618173122406,0.2510073482990265,0.2672365605831146,0.38921234011650085,0.31974107027053833,0.15678727626800537,0.33867141604423523,0.13121911883354187,0.38921234011650085,0.23432651162147522,0.3096676766872406,0.10767780989408493,0.14548462629318237,0.32389625906944275
even,0.5217598080635071,0.306333988904953,0.16960416734218597,0.37991225719451904,0.46467068791389465,0.3149944245815277,0.3223874866962433,0.40872135758399963,0.20555248856544495,0.46467068791389465,0.3041929602622986,0.2349194884300232,0.1143842488527298,0.16064004600048065,0.30082517862319946
the,0.34171217679977417,0.39655908942222595,0.23818166553974152,0.3875846862792969,0.535392165184021,0.23338010907173157,0.37191009521484375,0.42745697498321533,0.2552448511123657,0.535392165184021,0.22984638810157776,0.4207492768764496,0.2068762183189392,0.2278994768857956,0.22068053483963013
advent,0.22373370826244354,0.1797354519367218,0.1628897488117218,0.1377982646226883,0.1567634642124176,0.1485765427350998,0.18737304210662842,0.19781844317913055,0.24470612406730652,0.1567634642124176,0.11496874690055847,0.12726891040802002,0.18014070391654968,0.13331495225429535,0.14403489232063293
of,0.34437474608421326,0.353353351354599,0.17050357162952423,0.37755560874938965,0.41548454761505127,0.18439197540283203,0.2787701487541199,0.33290785551071167,0.15614621341228485,0.41548454761505127,0.2307697981595993,0.32280945777893066,0.14607268571853638,0.19963958859443665,0.1826142966747284
digital,0.16696980595588684,0.14571788907051086,0.30406394600868225,0.12827353179454803,0.1787031590938568,0.16246449947357178,0.10578642785549164,0.1757969856262207,0.2153502255678177,0.1787031590938568,0.1304997354745865,0.16189083456993103,0.2166869193315506,0.2020062804222107,0.12982943654060364
television,0.14806777238845825,0.17428582906723022,0.20384682714939117,0.203231081366539,0.1933557242155075,0.24978840351104736,0.23805125057697296,0.19838058948516846,0.2322273850440979,0.1933557242155075,0.15561547875404358,0.22427234053611755,0.46871840953826904,0.285784512758255,0.16825827956199646
in,0.3209688663482666,0.3722202181816101,0.2811138927936554,0.385026752948761,0.45010748505592346,0.18750467896461487,0.38338494300842285,0.30808621644973755,0.2119923084974289,0.45010748505592346,0.17618270218372345,0.2605783939361572,0.1697147786617279,0.2081480771303177,0.20430970191955566
the,0.34171217679977417,0.39655908942222595,0.23818166553974152,0.3875846862792969,0.535392165184021,0.23338010907173157,0.37191009521484375,0.42745697498321533,0.2552448511123657,0.535392165184021,0.22984638810157776,0.4207492768764496,0.2068762183189392,0.2278994768857956,0.22068053483963013
2000s,-0.0365462563931942,-0.214495450258255,-0.25854161381721497,-0.13773319125175476,-0.07610895484685898,0.19100475311279297,-0.14190560579299927,0.1495852917432785,-0.07347732037305832,-0.07610895484685898,0.13271231949329376,-0.06847093999385834,-0.0977819412946701,-0.19560298323631287,0.2498977780342102
",",0.34709087014198303,0.3083299398422241,0.24350304901599884,0.35487717390060425,0.44245919585227966,0.2526383101940155,0.2947838604450226,0.3087472915649414,0.18535472452640533,0.44245919585227966,0.2733234167098999,0.3581022024154663,0.2097204476594925,0.20519042015075684,0.31091248989105225
which,0.46625974774360657,0.42979657649993896,0.24139980971813202,0.3188965916633606,0.5345056653022766,0.26455533504486084,0.2778668999671936,0.5261979103088379,0.2553011476993561,0.5345056653022766,0.21665282547473907,0.3611921966075897,0.1991286277770996,0.13397137820720673,0.25814583897590637
allowed,0.30240851640701294,0.2385709136724472,0.19945013523101807,0.39829137921333313,0.42967355251312256,0.34913602471351624,0.29192328453063965,0.2693612575531006,0.10811611264944077,0.42967355251312256,0.2944110631942749,0.17103645205497742,0.11095034331083298,0.1877729743719101,0.2309964895248413
stations,0.19940224289894104,0.21123676002025604,0.37372493743896484,0.2031255066394806,0.21700026094913483,0.25491100549697876,0.22973105311393738,0.1621520221233368,0.17286713421344757,0.21700026094913483,0.13707414269447327,0.14880572259426117,0.23858611285686493,0.30964431166648865,0.13192185759544373
like,0.5088356733322144,0.3805740177631378,0.18211664259433746,0.3092091679573059,0.35482415556907654,0.28501778841018677,0.11314471811056137,0.4320242702960968,0.16231559216976166,0.35482415556907654,0.3362846374511719,0.2679307162761688,0.1845504194498062,0.16726690530776978,0.3268813192844391
wtrf-tv,0.17580799758434296,0.14721237123012543,0.3444104492664337,0.20173221826553345,0.2730078399181366,0.29128602147102356,0.24107681214809418,0.30775541067123413,0.22720253467559814,0.2730078399181366,0.2944835126399994,0.2486569732427597,0.48048320412635803,0.370937705039978,0.3403888940811157
in,0.3209688663482666,0.3722202181816101,0.2811138927936554,0.385026752948761,0.45010748505592346,0.18750467896461487,0.38338494300842285,0.30808621644973755,0.2119923084974289,0.45010748505592346,0.17618270218372345,0.2605783939361572,0.1697147786617279,0.2081480771303177,0.20430970191955566
wheeling,0.20313484966754913,0.16543076932430267,0.1423664689064026,0.17526544630527496,0.27720174193382263,0.2096906155347824,0.14717356860637665,0.26266056299209595,0.1674213409423828,0.27720174193382263,0.09066423028707504,0.14510750770568848,0.21178556978702545,0.3219344913959503,0.16026601195335388
",",0.34709087014198303,0.3083299398422241,0.24350304901599884,0.35487717390060425,0.44245919585227966,0.2526383101940155,0.2947838604450226,0.3087472915649414,0.18535472452640533,0.44245919585227966,0.2733234167098999,0.3581022024154663,0.2097204476594925,0.20519042015075684,0.31091248989105225
west,0.1189606562256813,0.1434209942817688,0.18793240189552307,0.19098122417926788,0.24611181020736694,0.0676090270280838,0.20108267664909363,0.1946573108434677,0.09423192590475082,0.24611181020736694,0.11293026804924011,0.14246505498886108,0.18391461670398712,0.22887521982192993,0.12088293582201004
virginia,0.16783276200294495,0.18630152940750122,0.13845708966255188,0.20779794454574585,0.2041209489107132,0.18791526556015015,0.2275204062461853,0.19189345836639404,0.14268270134925842,0.2041209489107132,0.1471157819032669,0.15984635055065155,0.24087083339691162,0.19368869066238403,0.18036006391048431
to,0.3902553617954254,0.3054737150669098,0.23568420112133026,0.37984350323677063,1.0,0.33569201827049255,0.354556679725647,0.455847829580307,0.16759321093559265,1.0,0.2742273211479187,0.3138085603713989,0.1762417107820511,0.23261301219463348,0.29463258385658264
begin,0.24362054467201233,0.19575096666812897,0.14644064009189606,0.22477731108665466,0.33302420377731323,0.3262934982776642,0.22857847809791565,0.26893487572669983,0.2589965760707855,0.33302420377731323,0.20632758736610413,0.13176555931568146,0.12703588604927063,0.21244826912879944,0.16177093982696533
airing,0.14785362780094147,0.11212098598480225,0.2766527235507965,0.205303356051445,0.23053817451000214,0.23980708420276642,0.3026406764984131,0.19145789742469788,0.23421096801757812,0.23053817451000214,0.1558673083782196,0.16624397039413452,0.45737579464912415,0.3137063980102539,0.20769737660884857
abc,0.08320367336273193,0.07600761950016022,0.16946740448474884,0.18355661630630493,0.1762417107820511,0.11851435154676437,0.175827294588089,0.1317344456911087,0.21094603836536407,0.1762417107820511,0.10650366544723511,0.16561369597911835,1.0000001192092896,0.2614424228668213,0.19065172970294952
programming,0.13645292818546295,0.109981469810009,0.18377918004989624,0.15021167695522308,0.1961597204208374,0.13764065504074097,0.12726019322872162,0.22725710272789001,0.1780242621898651,0.1961597204208374,0.20590469241142273,0.21554845571517944,0.3165910840034485,0.1924072653055191,0.22249025106430054
on,0.28276392817497253,0.2910216152667999,0.24747714400291443,0.36692994832992554,0.41031414270401,0.24453158676624298,0.3038109838962555,0.34226128458976746,0.16287849843502045,0.41031414270401,0.26417678594589233,0.3192969560623169,0.2862928807735443,0.24123993515968323,0.2714994251728058
a,0.45312565565109253,0.41262131929397583,0.1907232105731964,0.34897568821907043,0.45503583550453186,0.29910290241241455,0.2314814180135727,0.3320399522781372,0.17141307890415192,0.45503583550453186,0.2484646886587143,0.44552403688430786,0.21331243216991425,0.15037991106510162,0.23916715383529663
digital,0.16696980595588684,0.14571788907051086,0.30406394600868225,0.12827353179454803,0.1787031590938568,0.16246449947357178,0.10578642785549164,0.1757969856262207,0.2153502255678177,0.1787031590938568,0.1304997354745865,0.16189083456993103,0.2166869193315506,0.2020062804222107,0.12982943654060364
subchannel,0.16847285628318787,0.2097007781267166,0.31678086519241333,0.16844448447227478,0.2879562973976135,0.2624107301235199,0.23111800849437714,0.296663761138916,0.1948995590209961,0.2879562973976135,0.14686520397663116,0.22512441873550415,0.410636305809021,0.33669957518577576,0.2216910868883133
after,0.26973867416381836,0.17837278544902802,0.16004900634288788,0.4133172631263733,0.37890323996543884,0.2555731534957886,0.43726685643196106,0.21973377466201782,0.24334123730659485,0.37890323996543884,0.17943866550922394,0.20180045068264008,0.20314010977745056,0.1914171427488327,0.16608688235282898
airing,0.14785362780094147,0.11212098598480225,0.2766527235507965,0.205303356051445,0.23053817451000214,0.23980708420276642,0.3026406764984131,0.19145789742469788,0.23421096801757812,0.23053817451000214,0.1558673083782196,0.16624397039413452,0.45737579464912415,0.3137063980102539,0.20769737660884857
the,0.34171217679977417,0.39655908942222595,0.23818166553974152,0.3875846862792969,0.535392165184021,0.23338010907173157,0.37191009521484375,0.42745697498321533,0.2552448511123657,0.535392165184021,0.22984638810157776,0.4207492768764496,0.2068762183189392,0.2278994768857956,0.22068053483963013
network,0.1544930338859558,0.1279451847076416,0.2852650284767151,0.13757506012916565,0.25940340757369995,0.1753556728363037,0.178414449095726,0.16917307674884796,0.13588622212409973,0.25940340757369995,0.17597649991512299,0.22587502002716064,0.4295894205570221,0.3786352276802063,0.17853789031505585
's,0.024833835661411285,0.08369652181863785,0.12300296127796173,-0.004401352722197771,0.03782717138528824,0.04901524633169174,0.02445155940949917,0.02692362666130066,-0.05015040934085846,0.03782717138528824,-0.013377348892390728,0.025255560874938965,0.06670809537172318,0.06567194312810898,-0.023395681753754616
programs,0.20264558494091034,0.15315298736095428,0.2646280825138092,0.19699513912200928,0.23389451205730438,0.22035369277000427,0.1696295142173767,0.23178155720233917,0.2150203138589859,0.23389451205730438,0.2799839973449707,0.2300964742898941,0.3454950749874115,0.30515989661216736,0.16452431678771973
outside,0.2670334279537201,0.3191612660884857,0.2674117386341095,0.23641762137413025,0.3292369544506073,0.1493820697069168,0.2537650763988495,0.3224688768386841,0.11365241557359695,0.3292369544506073,0.18748235702514648,0.19768257439136505,0.05827951431274414,0.17126613855361938,0.14839068055152893
of,0.34437474608421326,0.353353351354599,0.17050357162952423,0.37755560874938965,0.41548454761505127,0.18439197540283203,0.2787701487541199,0.33290785551071167,0.15614621341228485,0.41548454761505127,0.2307697981595993,0.32280945777893066,0.14607268571853638,0.19963958859443665,0.1826142966747284
recommended,0.2400764375925064,0.18465469777584076,0.19926486909389496,0.22949720919132233,0.2934373915195465,0.2824130952358246,0.12324804067611694,0.19394323229789734,0.14327868819236755,0.2934373915195465,0.35277852416038513,0.20656439661979675,0.08480338752269745,0.11586950719356537,0.22072286903858185
timeslots,0.3343910872936249,0.2396046370267868,0.3291940689086914,0.3443302810192108,0.36568978428840637,0.437563419342041,0.39224544167518616,0.34941601753234863,0.29389092326164246,0.36568978428840637,0.25681424140930176,0.24476955831050873,0.3763185143470764,0.3390914797782898,0.36540740728378296
decades,0.2594497799873352,0.13749398291110992,0.28534284234046936,0.3975333869457245,0.22118385136127472,0.1821182817220688,0.3482087254524231,0.12673556804656982,0.693686842918396,0.22118385136127472,0.1891893595457077,0.08877226710319519,0.1780346781015396,0.13721425831317902,0.06808225065469742
before,0.22965294122695923,0.21171291172504425,0.18725913763046265,0.3737051784992218,0.4190867841243744,0.4175170660018921,0.5119717717170715,0.3801657259464264,0.20722876489162445,0.4190867841243744,0.2281012386083603,0.2804223895072937,0.15682047605514526,0.20587703585624695,0.2507109045982361
.,0.3872767388820648,0.3130834400653839,0.1713474988937378,0.37348684668540955,0.4645031690597534,0.328616201877594,0.36876651644706726,0.3567904531955719,0.1714698225259781,0.4645031690597534,0.2751289904117584,0.3581749200820923,0.2567209303379059,0.19002677500247955,0.4130953550338745
