,who,is,the,costa,rican,president,that,went,to,harvard,?
leaders,0.31705352663993835,0.10069061070680618,0.3157886564731598,0.09270762652158737,0.10653253644704819,0.30328693985939026,0.23046132922172546,0.25541403889656067,0.25293630361557007,0.18280640244483948,0.13927052915096283
john,0.30388808250427246,0.16449548304080963,0.2230520099401474,0.10820189118385315,0.13786587119102478,0.21517303586006165,0.17830057442188263,0.1899385303258896,0.2070634365081787,0.29004359245300293,0.13162356615066528
hancock,0.16348028182983398,0.16995647549629211,0.2393239140510559,0.25978612899780273,0.22427773475646973,0.22262926399707794,0.17682570219039917,0.1761772632598877,0.19647248089313507,0.20216600596904755,0.14220868051052094
",",0.3365725874900818,0.4691906273365021,0.4933079481124878,0.22488754987716675,0.21467328071594238,0.26552814245224,0.4137537479400635,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
john,0.30388808250427246,0.16449548304080963,0.2230520099401474,0.10820189118385315,0.13786587119102478,0.21517303586006165,0.17830057442188263,0.1899385303258896,0.2070634365081787,0.29004359245300293,0.13162356615066528
adams,0.18634244799613953,0.1447347104549408,0.22482158243656158,0.2317790538072586,0.24642866849899292,0.2851561903953552,0.2111240029335022,0.18785588443279266,0.23368042707443237,0.20921574532985687,0.11037187278270721
",",0.3365725874900818,0.4691906273365021,0.4933079481124878,0.22488754987716675,0.21467328071594238,0.26552814245224,0.4137537479400635,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
john,0.30388808250427246,0.16449548304080963,0.2230520099401474,0.10820189118385315,0.13786587119102478,0.21517303586006165,0.17830057442188263,0.1899385303258896,0.2070634365081787,0.29004359245300293,0.13162356615066528
quincy,0.16542132198810577,0.2976129651069641,0.28607484698295593,0.2545994222164154,0.24711164832115173,0.3449004292488098,0.1858387291431427,0.187042698264122,0.23705454170703888,0.29984578490257263,0.15764740109443665
adams,0.18634244799613953,0.1447347104549408,0.22482158243656158,0.2317790538072586,0.24642866849899292,0.2851561903953552,0.2111240029335022,0.18785588443279266,0.23368042707443237,0.20921574532985687,0.11037187278270721
",",0.3365725874900818,0.4691906273365021,0.4933079481124878,0.22488754987716675,0.21467328071594238,0.26552814245224,0.4137537479400635,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
rutherford,0.20298853516578674,0.19056178629398346,0.22904649376869202,0.12461832165718079,0.15120114386081696,0.30279359221458435,0.2100306898355484,0.2525317370891571,0.21445085108280182,0.285590261220932,0.11082080751657486
b.,-0.04261862486600876,0.004180660005658865,-0.008502916432917118,-0.11274494230747223,-0.12511423230171204,-0.08066215366125107,-0.045166391879320145,-0.056583501398563385,-0.025171726942062378,0.015638085082173347,-0.032647255808115005
hayes,0.2251536101102829,0.12883180379867554,0.2138221561908722,0.27301186323165894,0.3033575117588043,0.3212537169456482,0.1767369955778122,0.19202753901481628,0.21222977340221405,0.308584600687027,0.14104068279266357
",",0.3365725874900818,0.4691906273365021,0.4933079481124878,0.22488754987716675,0.21467328071594238,0.26552814245224,0.4137537479400635,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
theodore,0.26651743054389954,0.143020361661911,0.23792807757854462,0.19677026569843292,0.1956348419189453,0.33592677116394043,0.2014007866382599,0.14438480138778687,0.20603714883327484,0.2598501443862915,0.18631982803344727
roosevelt,0.19759678840637207,0.10540194809436798,0.24111860990524292,0.2605619430541992,0.2709328234195709,0.4637536406517029,0.22804975509643555,0.14403566718101501,0.24180909991264343,0.3117072582244873,0.1271335333585739
",",0.3365725874900818,0.4691906273365021,0.4933079481124878,0.22488754987716675,0.21467328071594238,0.26552814245224,0.4137537479400635,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
franklin,0.24371038377285004,0.14837470650672913,0.2729834020137787,0.22700262069702148,0.27569326758384705,0.34002041816711426,0.25831031799316406,0.19928768277168274,0.2644219994544983,0.2756527364253998,0.13006849586963654
d.,0.2071729600429535,-0.03094921074807644,0.03410084545612335,0.015968026593327522,0.026786748319864273,-0.005834608338773251,0.13084565103054047,-0.00865822471678257,0.0027304880786687136,-0.10260943323373795,-0.049560099840164185
roosevelt,0.19759678840637207,0.10540194809436798,0.24111860990524292,0.2605619430541992,0.2709328234195709,0.4637536406517029,0.22804975509643555,0.14403566718101501,0.24180909991264343,0.3117072582244873,0.1271335333585739
",",0.3365725874900818,0.4691906273365021,0.4933079481124878,0.22488754987716675,0.21467328071594238,0.26552814245224,0.4137537479400635,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
john,0.30388808250427246,0.16449548304080963,0.2230520099401474,0.10820189118385315,0.13786587119102478,0.21517303586006165,0.17830057442188263,0.1899385303258896,0.2070634365081787,0.29004359245300293,0.13162356615066528
f.,0.16394910216331482,0.05604935064911842,0.18440215289592743,0.07093001902103424,0.05735481157898903,0.21522828936576843,0.12489675730466843,0.15171417593955994,0.1367449164390564,0.02887500822544098,0.11007396876811981
kennedy,0.19708238542079926,0.1314866691827774,0.20303435623645782,0.16362467408180237,0.14686790108680725,0.2599526643753052,0.26946479082107544,0.17980949580669403,0.2569362223148346,0.2984195649623871,0.21965277194976807
",",0.3365725874900818,0.4691906273365021,0.4933079481124878,0.22488754987716675,0.21467328071594238,0.26552814245224,0.4137537479400635,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
al,0.15860335528850555,0.16336590051651,0.18736925721168518,0.12754397094249725,0.13240459561347961,0.16798032820224762,0.18671847879886627,0.10712484270334244,0.1668710708618164,0.2075026035308838,0.12356415390968323
gore,0.16400913894176483,0.23625683784484863,0.24481740593910217,0.15113690495491028,0.20228011906147003,0.33488035202026367,0.19133365154266357,0.06479763984680176,0.22044669091701508,0.2050926387310028,0.1838872879743576
",",0.3365725874900818,0.4691906273365021,0.4933079481124878,0.22488754987716675,0.21467328071594238,0.26552814245224,0.4137537479400635,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
george,0.25805044174194336,0.14082063734531403,0.2510760426521301,0.13976451754570007,0.1960463672876358,0.26513686776161194,0.16321812570095062,0.18030253052711487,0.17226167023181915,0.24173885583877563,0.1479024887084961
w.,-0.006161131896078587,0.012734162621200085,0.007494001649320126,-0.00997413881123066,0.044832948595285416,-0.01528781559318304,0.01930645853281021,0.03580455854535103,0.010246237739920616,0.07434789091348648,-0.07353907823562622
bush,0.17055703699588776,0.1275518834590912,0.2197706699371338,0.12961415946483612,0.1770721971988678,0.36285772919654846,0.1821180284023285,0.238369882106781,0.23116609454154968,0.23010367155075073,0.17634931206703186
and,0.41279885172843933,0.3859752118587494,0.5171257257461548,0.22883391380310059,0.25500017404556274,0.23286236822605133,0.4731321930885315,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
barack,0.2271832376718521,0.13818703591823578,0.24946269392967224,0.2561781108379364,0.2653779983520508,0.5545250177383423,0.2521574795246124,0.16557322442531586,0.22828489542007446,0.31751391291618347,0.24987603724002838
obama,0.17867976427078247,0.15654388070106506,0.21614792943000793,0.25042062997817993,0.26337510347366333,0.48995211720466614,0.2367067039012909,0.1445867121219635,0.24110257625579834,0.2757115662097931,0.2326410561800003
;,0.007937713526189327,0.05324986204504967,0.09152708947658539,0.05787055939435959,0.028289271518588066,-0.05959305167198181,0.0633435994386673,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
chilean,0.2147057056427002,0.22209811210632324,0.18946191668510437,0.4152832329273224,0.48181289434432983,0.21501024067401886,0.18239597976207733,0.1182577833533287,0.1594799906015396,0.19165284931659698,0.12436610460281372
president,0.22565458714962006,0.15443938970565796,0.24330610036849976,0.2818416655063629,0.2394489347934723,1.0000001192092896,0.19873183965682983,0.18015551567077637,0.21247753500938416,0.2796068787574768,0.14148259162902832
sebastián,0.1603337973356247,0.18578436970710754,0.2304389625787735,0.4116365313529968,0.35290074348449707,0.24898989498615265,0.14467445015907288,0.2005481719970703,0.206894651055336,0.20150350034236908,0.11347917467355728
piñera,0.2600250840187073,0.3090044856071472,0.3728772699832916,0.46433964371681213,0.44862526655197144,0.4648061692714691,0.28665775060653687,0.22220896184444427,0.33636924624443054,0.236662358045578,0.25834921002388
;,0.007937713526189327,0.05324986204504967,0.09152708947658539,0.05787055939435959,0.028289271518588066,-0.05959305167198181,0.0633435994386673,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
colombian,0.2313096970319748,0.18053211271762848,0.1834772825241089,0.4721170961856842,0.5343607664108276,0.25621509552001953,0.2175012230873108,0.08678793907165527,0.14266172051429749,0.14940352737903595,0.1305791437625885
president,0.22565458714962006,0.15443938970565796,0.24330610036849976,0.2818416655063629,0.2394489347934723,1.0000001192092896,0.19873183965682983,0.18015551567077637,0.21247753500938416,0.2796068787574768,0.14148259162902832
juan,0.23194779455661774,0.16456954181194305,0.2632993459701538,0.4250781238079071,0.4444206953048706,0.26245611906051636,0.20399366319179535,0.1955956667661667,0.2553129494190216,0.15142585337162018,0.13757920265197754
manuel,0.20349356532096863,0.15414312481880188,0.17707346379756927,0.4047350585460663,0.3902800381183624,0.297946572303772,0.1594298928976059,0.1318327635526657,0.14313927292823792,0.1479150950908661,0.138501837849617
santos,0.22048068046569824,0.1869322955608368,0.18618321418762207,0.454328715801239,0.4039292633533478,0.320361852645874,0.16615471243858337,0.08873555064201355,0.1610659658908844,0.0961667001247406,0.20449192821979523
;,0.007937713526189327,0.05324986204504967,0.09152708947658539,0.05787055939435959,0.028289271518588066,-0.05959305167198181,0.0633435994386673,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
costa,0.11885184794664383,0.20337693393230438,0.2266753762960434,1.0000001192092896,0.6602002382278442,0.2818416655063629,0.17925287783145905,0.16315877437591553,0.18133358657360077,0.2014988213777542,0.1834104061126709
rican,0.2264593541622162,0.1529383808374405,0.18523581326007843,0.6602002382278442,1.0,0.2394489347934723,0.19556362926959991,0.15292273461818695,0.18837633728981018,0.20028819143772125,0.1671484112739563
president,0.22565458714962006,0.15443938970565796,0.24330610036849976,0.2818416655063629,0.2394489347934723,1.0000001192092896,0.19873183965682983,0.18015551567077637,0.21247753500938416,0.2796068787574768,0.14148259162902832
josé,0.18288421630859375,0.16377826035022736,0.20564083755016327,0.5284882187843323,0.48750296235084534,0.28550267219543457,0.1678154319524765,0.13317038118839264,0.1881716400384903,0.18199580907821655,0.11321188509464264
maría,0.14221176505088806,0.12272889167070389,0.20158517360687256,0.4841613173484802,0.4554470181465149,0.28350740671157837,0.14131702482700348,0.1450190246105194,0.19599607586860657,0.1938117891550064,0.17359286546707153
figueres,0.29292553663253784,0.20144087076187134,0.2825593948364258,0.475430965423584,0.48408663272857666,0.40591496229171753,0.22926969826221466,0.2214881181716919,0.26204508543014526,0.22013972699642181,0.242570698261261
;,0.007937713526189327,0.05324986204504967,0.09152708947658539,0.05787055939435959,0.028289271518588066,-0.05959305167198181,0.0633435994386673,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
mexican,0.1769552379846573,0.19229230284690857,0.22263213992118835,0.4274883270263672,0.5991029143333435,0.2156008929014206,0.2266208827495575,0.09608027338981628,0.180240660905838,0.12761910259723663,0.12479566037654877
presidents,0.2480233907699585,0.16485825181007385,0.29295453429222107,0.30577388405799866,0.2597419023513794,0.8352377414703369,0.18970629572868347,0.1860000640153885,0.22615660727024078,0.23945850133895874,0.16843600571155548
felipe,0.1879054754972458,0.21580949425697327,0.24074800312519073,0.33733999729156494,0.3850543797016144,0.2759903371334076,0.15837229788303375,0.22408312559127808,0.2009749561548233,0.12081124633550644,0.15509240329265594
calderón,0.22475150227546692,0.16198335587978363,0.23859776556491852,0.47912877798080444,0.4389113187789917,0.39191585779190063,0.1598968207836151,0.19101974368095398,0.2239495813846588,0.2248389571905136,0.13828477263450623
",",0.3365725874900818,0.4691906273365021,0.4933079481124878,0.22488754987716675,0.21467328071594238,0.26552814245224,0.4137537479400635,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
carlos,0.2425084412097931,0.15899527072906494,0.18986356258392334,0.45776987075805664,0.41116389632225037,0.32233816385269165,0.21968483924865723,0.14348095655441284,0.18671703338623047,0.1456221491098404,0.13071879744529724
salinas,0.135154590010643,0.16364188492298126,0.24802172183990479,0.40991726517677307,0.37560972571372986,0.264806866645813,0.1515396535396576,0.12092939019203186,0.18814080953598022,0.24400147795677185,0.1108042374253273
de,0.18189555406570435,0.20309367775917053,0.23491892218589783,0.34207141399383545,0.2733074128627777,0.15584221482276917,0.16662734746932983,0.12755288183689117,0.15903331339359283,0.16095930337905884,0.11064168810844421
gortari,0.25355374813079834,0.23527394235134125,0.28713786602020264,0.2853119969367981,0.22295910120010376,0.3228786289691925,0.25076112151145935,0.1853743940591812,0.24014130234718323,0.17524407804012299,0.20764771103858948
and,0.41279885172843933,0.3859752118587494,0.5171257257461548,0.22883391380310059,0.25500017404556274,0.23286236822605133,0.4731321930885315,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
miguel,0.17340494692325592,0.17512954771518707,0.2166532278060913,0.3948056101799011,0.4050370156764984,0.273125022649765,0.1564076691865921,0.1430954486131668,0.1560652256011963,0.16074839234352112,0.08895360678434372
de,0.18189555406570435,0.20309367775917053,0.23491892218589783,0.34207141399383545,0.2733074128627777,0.15584221482276917,0.16662734746932983,0.12755288183689117,0.15903331339359283,0.16095930337905884,0.11064168810844421
la,0.08889032155275345,0.19883033633232117,0.23999373614788055,0.25882911682128906,0.2459150105714798,0.1381034106016159,0.16424401104450226,0.16291126608848572,0.15626297891139984,0.11749131977558136,0.16701938211917877
madrid,0.14871524274349213,0.1538545787334442,0.21923591196537018,0.35716694593429565,0.3157638609409332,0.21082668006420135,0.17072705924510956,0.22019840776920319,0.1922295242547989,0.15697211027145386,0.17610424757003784
;,0.007937713526189327,0.05324986204504967,0.09152708947658539,0.05787055939435959,0.028289271518588066,-0.05959305167198181,0.0633435994386673,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
mongolian,0.22100761532783508,0.20271806418895721,0.2657795250415802,0.1561102718114853,0.1497993767261505,0.11936879903078079,0.24603262543678284,0.08740657567977905,0.152916818857193,0.19084365665912628,0.13122369349002838
president,0.22565458714962006,0.15443938970565796,0.24330610036849976,0.2818416655063629,0.2394489347934723,1.0000001192092896,0.19873183965682983,0.18015551567077637,0.21247753500938416,0.2796068787574768,0.14148259162902832
tsakhiagiin,0.30117034912109375,0.2825537919998169,0.34797316789627075,0.23560796678066254,0.24639421701431274,0.3094704747200012,0.3198119103908539,0.18427349627017975,0.2402697503566742,0.2787591218948364,0.28378960490226746
elbegdorj,0.22795456647872925,0.2758488059043884,0.35292214155197144,0.29737305641174316,0.18222147226333618,0.32219836115837097,0.2379424124956131,0.22305382788181305,0.2541792690753937,0.29670777916908264,0.30948761105537415
;,0.007937713526189327,0.05324986204504967,0.09152708947658539,0.05787055939435959,0.028289271518588066,-0.05959305167198181,0.0633435994386673,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
peruvian,0.2943704128265381,0.18360695242881775,0.18021263182163239,0.47236430644989014,0.5428060293197632,0.27110859751701355,0.1861707866191864,0.07603181153535843,0.13669614493846893,0.13347738981246948,0.12126953154802322
president,0.22565458714962006,0.15443938970565796,0.24330610036849976,0.2818416655063629,0.2394489347934723,1.0000001192092896,0.19873183965682983,0.18015551567077637,0.21247753500938416,0.2796068787574768,0.14148259162902832
alejandro,0.29609280824661255,0.13666364550590515,0.16118384897708893,0.3987034559249878,0.4340505301952362,0.2780385911464691,0.1477464884519577,0.1445913314819336,0.1882346272468567,0.1249147430062294,0.18411125242710114
toledo,0.19512417912483215,0.1535915732383728,0.25020772218704224,0.2961164116859436,0.31941142678260803,0.1928940862417221,0.14306765794754028,0.17537012696266174,0.2084188014268875,0.1851079761981964,0.13564491271972656
;,0.007937713526189327,0.05324986204504967,0.09152708947658539,0.05787055939435959,0.028289271518588066,-0.05959305167198181,0.0633435994386673,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
taiwanese,0.2751197814941406,0.16546179354190826,0.20417283475399017,0.1882399022579193,0.39020803570747375,0.17956872284412384,0.20910753309726715,0.10055014491081238,0.15795625746250153,0.17396745085716248,0.22102750837802887
president,0.22565458714962006,0.15443938970565796,0.24330610036849976,0.2818416655063629,0.2394489347934723,1.0000001192092896,0.19873183965682983,0.18015551567077637,0.21247753500938416,0.2796068787574768,0.14148259162902832
ma,0.09895562380552292,0.13001739978790283,0.13932198286056519,0.07652125507593155,0.0772930160164833,0.1577848196029663,0.1410248577594757,0.1321578323841095,0.1264699548482895,0.2743077278137207,0.21477393805980682
ying-jeou,0.1905282437801361,0.18350373208522797,0.23358412086963654,0.22684979438781738,0.2336694747209549,0.33727049827575684,0.19089052081108093,0.19188192486763,0.13247409462928772,0.29509472846984863,0.2577136754989624
;,0.007937713526189327,0.05324986204504967,0.09152708947658539,0.05787055939435959,0.028289271518588066,-0.05959305167198181,0.0633435994386673,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
canadian,0.24018310010433197,0.19504675269126892,0.2549104690551758,0.14028656482696533,0.34131041169166565,0.13042865693569183,0.19889208674430847,0.16297699511051178,0.1420166939496994,0.14797978103160858,0.10011322796344757
governor,0.20484673976898193,0.11671670526266098,0.19955585896968842,0.15705397725105286,0.18453963100910187,0.44345271587371826,0.13196201622486115,0.17618459463119507,0.15556925535202026,0.18612447381019592,0.135940283536911
general,0.2461782991886139,0.20144300162792206,0.28634732961654663,0.1355549395084381,0.10533519089221954,0.28887805342674255,0.2510950565338135,0.11357397586107254,0.24755197763442993,0.17517182230949402,0.1972234547138214
david,0.26544609665870667,0.14622443914413452,0.2237231284379959,0.13757698237895966,0.18767932057380676,0.1429166942834854,0.1856834888458252,0.1976427435874939,0.10776355117559433,0.19779399037361145,0.04158485680818558
lloyd,0.2519177794456482,0.09196250140666962,0.17675073444843292,0.1407909244298935,0.21632981300354004,0.15253326296806335,0.15166284143924713,0.14552724361419678,0.17199848592281342,0.20754677057266235,0.1641922891139984
johnston,0.22623538970947266,0.1764494627714157,0.25417739152908325,0.23308899998664856,0.2432483285665512,0.18878160417079926,0.21566584706306458,0.1663549244403839,0.2254866659641266,0.19772236049175262,0.19271129369735718
;,0.007937713526189327,0.05324986204504967,0.09152708947658539,0.05787055939435959,0.028289271518588066,-0.05959305167198181,0.0633435994386673,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
indian,0.27032554149627686,0.18886174261569977,0.23407642543315887,0.20546290278434753,0.2717222571372986,0.1722707450389862,0.1324855089187622,0.15176703035831451,0.19344423711299896,0.14393845200538635,0.09909533709287643
member,0.3046252727508545,0.2522773742675781,0.2806392312049866,0.12307839840650558,0.1821611374616623,0.2931678593158722,0.17725452780723572,0.21864235401153564,0.19456195831298828,0.2284860759973526,0.06826172769069672
of,0.2827862501144409,0.4854315221309662,0.733189046382904,0.24671833217144012,0.20377452671527863,0.21610750257968903,0.41498205065727234,0.2527906000614166,0.41548454761505127,0.25842633843421936,0.1826142966747284
parliament,0.237068772315979,0.19676777720451355,0.26521381735801697,0.13272540271282196,0.09940364211797714,0.36955294013023376,0.17629513144493103,0.15301938354969025,0.20290622115135193,0.14706841111183167,0.1586504578590393
jayant,0.2850354015827179,0.24063296616077423,0.27238988876342773,0.22437164187431335,0.2942536175251007,0.20027342438697815,0.24004201591014862,0.1525907814502716,0.17875969409942627,0.18896907567977905,0.1994769126176834
sinha,0.24729588627815247,0.1579020470380783,0.1926664561033249,0.28890612721443176,0.2984433174133301,0.2574271559715271,0.1540667861700058,0.15031267702579498,0.18041498959064484,0.1344427466392517,0.16311460733413696
;,0.007937713526189327,0.05324986204504967,0.09152708947658539,0.05787055939435959,0.028289271518588066,-0.05959305167198181,0.0633435994386673,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
albanian,0.22646595537662506,0.16969847679138184,0.19345451891422272,0.3107660710811615,0.34028708934783936,0.1518702656030655,0.18941675126552582,0.0697508156299591,0.12656572461128235,0.11430545151233673,0.10622511059045792
prime,0.16031751036643982,0.16680827736854553,0.19960100948810577,0.11880245059728622,0.14692306518554688,0.4275011718273163,0.18163643777370453,0.12497898936271667,0.2015804797410965,0.20674090087413788,0.11276303976774216
minister,0.18775032460689545,0.15245889127254486,0.19297581911087036,0.12121423333883286,0.15079499781131744,0.4795275330543518,0.16440263390541077,0.16781321167945862,0.17637476325035095,0.2567567527294159,0.10825661569833755
fan,0.16957315802574158,0.1475156992673874,0.163461834192276,0.12388983368873596,0.16150492429733276,0.10807901620864868,0.22378204762935638,0.15366202592849731,0.18811891973018646,0.12543885409832,0.15863578021526337
s.,0.05014374107122421,-0.06830571591854095,-0.04539619758725166,-0.11951369792222977,-0.15660108625888824,-0.11523573100566864,-0.043303828686475754,-0.0002318154729437083,-0.003180847968906164,-0.09851834177970886,0.07581593841314316
noli,0.2812482714653015,0.17994780838489532,0.20647738873958588,0.22933818399906158,0.16894946992397308,0.1881014108657837,0.15583790838718414,0.1300482153892517,0.13015452027320862,0.1093081384897232,0.16572096943855286
;,0.007937713526189327,0.05324986204504967,0.09152708947658539,0.05787055939435959,0.028289271518588066,-0.05959305167198181,0.0633435994386673,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
canadian,0.24018310010433197,0.19504675269126892,0.2549104690551758,0.14028656482696533,0.34131041169166565,0.13042865693569183,0.19889208674430847,0.16297699511051178,0.1420166939496994,0.14797978103160858,0.10011322796344757
prime,0.16031751036643982,0.16680827736854553,0.19960100948810577,0.11880245059728622,0.14692306518554688,0.4275011718273163,0.18163643777370453,0.12497898936271667,0.2015804797410965,0.20674090087413788,0.11276303976774216
ministers,0.24249345064163208,0.16078178584575653,0.2563166916370392,0.11176847666501999,0.12981586158275604,0.4690396785736084,0.21665284037590027,0.1895636022090912,0.2761210799217224,0.2617304027080536,0.15132683515548706
mackenzie,0.21357598900794983,0.12601619958877563,0.24465717375278473,0.18624788522720337,0.16365525126457214,0.10405264049768448,0.15808580815792084,0.20063966512680054,0.11774570494890213,0.14344778656959534,0.08290573209524155
king,0.24555552005767822,0.193196102976799,0.25887003540992737,0.1418883502483368,0.15233580768108368,0.24984906613826752,0.16788895428180695,0.1849292814731598,0.24476152658462524,0.16548573970794678,0.19130074977874756
and,0.41279885172843933,0.3859752118587494,0.5171257257461548,0.22883391380310059,0.25500017404556274,0.23286236822605133,0.4731321930885315,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
pierre,0.20534639060497284,0.17960873246192932,0.19442830979824066,0.12617161870002747,0.163100466132164,0.18160347640514374,0.21001261472702026,0.08746732771396637,0.1525011956691742,0.1286129206418991,0.16526779532432556
trudeau,0.199514701962471,0.14097511768341064,0.23348012566566467,0.16917730867862701,0.21304109692573547,0.3620157837867737,0.2115715891122818,0.1339271515607834,0.22270680963993073,0.3176921606063843,0.15555982291698456
;,0.007937713526189327,0.05324986204504967,0.09152708947658539,0.05787055939435959,0.028289271518588066,-0.05959305167198181,0.0633435994386673,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
greek,0.22956052422523499,0.22842112183570862,0.23564283549785614,0.21844886243343353,0.253141850233078,0.09477800875902176,0.2007042020559311,0.07367349416017532,0.1887008547782898,0.1461060643196106,0.11180876195430756
prime,0.16031751036643982,0.16680827736854553,0.19960100948810577,0.11880245059728622,0.14692306518554688,0.4275011718273163,0.18163643777370453,0.12497898936271667,0.2015804797410965,0.20674090087413788,0.11276303976774216
minister,0.18775032460689545,0.15245889127254486,0.19297581911087036,0.12121423333883286,0.15079499781131744,0.4795275330543518,0.16440263390541077,0.16781321167945862,0.17637476325035095,0.2567567527294159,0.10825661569833755
antonis,0.2252476066350937,0.1451801210641861,0.22592219710350037,0.21776509284973145,0.25183361768722534,0.2519504427909851,0.1975022256374359,0.12212294340133667,0.17755965888500214,0.18122772872447968,0.11733414232730865
samaras,0.20091432332992554,0.10422561317682266,0.1667739301919937,0.3192078471183777,0.2778346538543701,0.24225196242332458,0.10879003256559372,0.13515977561473846,0.1348043978214264,0.0901079922914505,0.15882568061351776
;,0.007937713526189327,0.05324986204504967,0.09152708947658539,0.05787055939435959,0.028289271518588066,-0.05959305167198181,0.0633435994386673,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
israeli,0.22141867876052856,0.16757428646087646,0.14381162822246552,0.1694222390651703,0.2799314558506012,0.2002171128988266,0.19107623398303986,0.1334983855485916,0.12147042900323868,0.18094909191131592,0.12899450957775116
prime,0.16031751036643982,0.16680827736854553,0.19960100948810577,0.11880245059728622,0.14692306518554688,0.4275011718273163,0.18163643777370453,0.12497898936271667,0.2015804797410965,0.20674090087413788,0.11276303976774216
minister,0.18775032460689545,0.15245889127254486,0.19297581911087036,0.12121423333883286,0.15079499781131744,0.4795275330543518,0.16440263390541077,0.16781321167945862,0.17637476325035095,0.2567567527294159,0.10825661569833755
benjamin,0.27949002385139465,0.10571223497390747,0.2507040798664093,0.14284144341945648,0.2142394334077835,0.23727400600910187,0.17914853990077972,0.21811959147453308,0.17437827587127686,0.26999473571777344,0.20336422324180603
netanyahu,0.24592341482639313,0.08210044354200363,0.21283110976219177,0.206549271941185,0.207073375582695,0.2886017858982086,0.21556371450424194,0.22974397242069244,0.20558330416679382,0.2508179843425751,0.18671450018882751
;,0.007937713526189327,0.05324986204504967,0.09152708947658539,0.05787055939435959,0.028289271518588066,-0.05959305167198181,0.0633435994386673,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
