,how,far,does,one,pharmacy,in,croatia,date,back,to,?
inside,0.299789160490036,0.17471420764923096,0.30514460802078247,0.25522828102111816,0.13529781997203827,0.3260733187198639,0.10973834991455078,0.11021313816308975,0.23671048879623413,0.27900636196136475,0.14505037665367126
the,0.33890387415885925,0.38564538955688477,0.35928019881248474,0.5514441132545471,0.1938311904668808,0.6662389636039734,0.1955404281616211,0.25333094596862793,0.3612101674079895,0.535392165184021,0.22068053483963013
franciscan,0.10471493005752563,0.08845044672489166,0.11951155215501785,0.17967857420444489,0.1160096749663353,0.23540648818016052,0.25541383028030396,0.2557688057422638,0.1600242704153061,0.23546746373176575,0.10776647180318832
monastery,0.045772019773721695,0.1391298919916153,0.12193663418292999,0.12456275522708893,0.10106875747442245,0.22446364164352417,0.1819034069776535,0.18913772702217102,0.18514448404312134,0.21633468568325043,0.11713293194770813
",",0.22659391164779663,0.346853643655777,0.28617382049560547,0.3696635365486145,0.19815339148044586,0.5201468467712402,0.23640559613704681,0.2279704213142395,0.3066370487213135,0.44245919585227966,0.31091248989105225
opened,0.12807206809520721,0.08083805441856384,0.08185227960348129,0.16702204942703247,0.26154014468193054,0.2972770035266876,0.15572695434093475,0.16043083369731903,0.18245632946491241,0.18903055787086487,0.1934700310230255
in,0.2601168751716614,0.2599720060825348,0.214483380317688,0.4129433035850525,0.22082467377185822,1.0,0.19649738073349,0.21362407505512238,0.25397348403930664,0.45010748505592346,0.20430970191955566
1317,-0.3136551082134247,-0.2038271725177765,-0.23139457404613495,-0.3193349242210388,-0.04600462689995766,-0.17975153028964996,0.041990939527750015,-0.10055123269557953,-0.269961416721344,-0.3466702699661255,-0.1602713167667389
;,0.07230665534734726,0.14951153099536896,0.0650511160492897,0.03110813908278942,0.01455142255872488,0.092739537358284,0.007634368259459734,0.01587720587849617,0.0775032639503479,0.0979827418923378,0.10349778085947037
and,0.33647966384887695,0.3353408873081207,0.3461615741252899,0.42438167333602905,0.21655313670635223,0.4954058527946472,0.20894624292850494,0.21585220098495483,0.32774487137794495,0.48971283435821533,0.20544172823429108
in,0.2601168751716614,0.2599720060825348,0.214483380317688,0.4129433035850525,0.22082467377185822,1.0,0.19649738073349,0.21362407505512238,0.25397348403930664,0.45010748505592346,0.20430970191955566
the,0.33890387415885925,0.38564538955688477,0.35928019881248474,0.5514441132545471,0.1938311904668808,0.6662389636039734,0.1955404281616211,0.25333094596862793,0.3612101674079895,0.535392165184021,0.22068053483963013
town,0.08823008835315704,0.12828832864761353,0.1686156988143921,0.1844533234834671,0.14204950630664825,0.34975525736808777,0.10747804492712021,0.13841763138771057,0.20462721586227417,0.18535545468330383,0.09902279824018478
hall,0.09781957417726517,0.0731666162610054,0.119517482817173,0.19801576435565948,0.1586402803659439,0.23692627251148224,0.10949096083641052,0.11863818019628525,0.14397095143795013,0.19474083185195923,0.13520537316799164
square,0.0836852416396141,0.20229023694992065,0.14797891676425934,0.2554338574409485,0.09597282856702805,0.2193731665611267,0.15889279544353485,0.026059363037347794,0.16576716303825378,0.17897218465805054,0.1201515942811966
of,0.2480744868516922,0.3005201518535614,0.3119818866252899,0.4999135136604309,0.18226979672908783,0.5696388483047485,0.2503432333469391,0.19568462669849396,0.23051875829696655,0.41548454761505127,0.1826142966747284
tallinn,0.16184528172016144,0.1175251230597496,0.08569911122322083,0.22410425543785095,0.18240439891815186,0.2498176544904709,0.25808924436569214,0.15518097579479218,0.14112474024295807,0.13057129085063934,0.14528901875019073
",",0.22659391164779663,0.346853643655777,0.28617382049560547,0.3696635365486145,0.19815339148044586,0.5201468467712402,0.23640559613704681,0.2279704213142395,0.3066370487213135,0.44245919585227966,0.31091248989105225
estonia,0.12031927704811096,0.13597996532917023,0.12109985202550888,0.16584528982639313,0.13121210038661957,0.2508169412612915,0.3604799807071686,0.18386344611644745,0.10369908809661865,0.13199293613433838,0.13120761513710022
",",0.22659391164779663,0.346853643655777,0.28617382049560547,0.3696635365486145,0.19815339148044586,0.5201468467712402,0.23640559613704681,0.2279704213142395,0.3066370487213135,0.44245919585227966,0.31091248989105225
dating,0.1927265226840973,0.19624142348766327,0.13914524018764496,0.17966359853744507,0.07751177251338959,0.2300887107849121,0.08100682497024536,0.4261505901813507,0.29706963896751404,0.17611581087112427,0.1135709211230278
from,0.22939439117908478,0.3038284182548523,0.1777622550725937,0.32194891571998596,0.1513727605342865,0.4274188280105591,0.160700261592865,0.20628158748149872,0.38032060861587524,0.4069952368736267,0.19969791173934937
at,0.2154216170310974,0.21888896822929382,0.17465277016162872,0.32580816745758057,0.2249680757522583,0.4374977946281433,0.12620346248149872,0.24779295921325684,0.2632777690887451,0.36524343490600586,0.21978627145290375
least,0.2839330732822418,0.27021560072898865,0.23802171647548676,0.4537513554096222,0.11318102478981018,0.3232700824737549,0.1714831292629242,0.22344659268856049,0.23181816935539246,0.35133054852485657,0.28866854310035706
1422,-0.16793158650398254,0.03515750914812088,-0.1652001589536667,-0.015241231769323349,0.014978369697928429,0.13417977094650269,0.02867857925593853,-0.048473093658685684,0.047159381210803986,0.01351622398942709,-0.222022145986557
.,0.3287222981452942,0.3168189823627472,0.3022993505001068,0.4123194217681885,0.23916830122470856,0.5591574311256409,0.25230497121810913,0.2508279085159302,0.3154444992542267,0.4645031690597534,0.4130953550338745
