,what,organization,runs,the,satellite,that,measured,dust,that,landed,on,the,amazon,?
ocean,0.21858152747154236,0.14113585650920868,0.23929134011268616,0.3185477554798126,0.28730934858322144,0.27191728353500366,0.22087125480175018,0.2810789942741394,0.27191728353500366,0.3029562532901764,0.24104316532611847,0.3185477554798126,0.29017552733421326,0.15205028653144836
(,0.2411840260028839,0.1716907024383545,0.14261752367019653,0.33289089798927307,0.17470206320285797,0.2264307141304016,0.19702157378196716,0.14481011033058167,0.2264307141304016,0.12469758093357086,0.28656116127967834,0.33289089798927307,0.11605185270309448,0.40561532974243164
some,0.4491020441055298,0.2287418097257614,0.1420806497335434,0.4566698372364044,0.18163447082042694,0.6049469113349915,0.24720537662506104,0.27638301253318787,0.6049469113349915,0.20561769604682922,0.31474894285202026,0.4566698372364044,0.19491901993751526,0.2562315762042999
dust,0.1907336562871933,0.08208347111940384,0.04898069426417351,0.2346910536289215,0.29698875546455383,0.26238390803337097,0.23971869051456451,1.0,0.26238390803337097,0.1835853010416031,0.16006799042224884,0.2346910536289215,0.13802170753479004,0.15803812444210052
falls,0.1882239729166031,0.06825453788042068,0.29904234409332275,0.2708098292350769,0.09535422176122665,0.17870967090129852,0.15183322131633759,0.22196342051029205,0.17870967090129852,0.14827898144721985,0.2028466761112213,0.2708098292350769,0.21120955049991608,0.15918700397014618
into,0.2180619090795517,0.11545617133378983,0.2077704668045044,0.39493247866630554,0.2684553265571594,0.3239944875240326,0.1615571826696396,0.200248584151268,0.3239944875240326,0.23693066835403442,0.30585673451423645,0.39493247866630554,0.13842037320137024,0.15662476420402527
the,0.42745697498321533,0.311172217130661,0.30832576751708984,1.0,0.22563834488391876,0.5473989248275757,0.279002845287323,0.2346910536289215,0.5473989248275757,0.2935211956501007,0.5107308030128479,1.0,0.260541707277298,0.22068053483963013
atlantic,0.16333554685115814,0.20714247226715088,0.23171234130859375,0.31052014231681824,0.20694757997989655,0.2559850513935089,0.1332535743713379,0.20432595908641815,0.2559850513935089,0.21911703050136566,0.22113218903541565,0.31052014231681824,0.30139192938804626,0.15355663001537323
),0.26259949803352356,0.19336465001106262,0.141518235206604,0.3456730246543884,0.19569383561611176,0.23478686809539795,0.18266436457633972,0.14174848794937134,0.23478686809539795,0.12761209905147552,0.29937487840652466,0.3456730246543884,0.131951242685318,0.42300865054130554
",",0.3087472915649414,0.1819751113653183,0.22710935771465302,0.4933079481124878,0.20065933465957642,0.4137537479400635,0.21980631351470947,0.23566173017024994,0.4137537479400635,0.2338905930519104,0.49057599902153015,0.4933079481124878,0.2214922308921814,0.31091248989105225
then,0.4072686731815338,0.15831276774406433,0.22338974475860596,0.4297412931919098,0.1493672877550125,0.455153226852417,0.19083963334560394,0.18881799280643463,0.455153226852417,0.24294805526733398,0.30262795090675354,0.4297412931919098,0.12791220843791962,0.2884598970413208
at,0.2838611304759979,0.11811204999685287,0.18116068840026855,0.457212895154953,0.16997875273227692,0.3183255195617676,0.24601459503173828,0.11504963040351868,0.3183255195617676,0.22353938221931458,0.4806317389011383,0.457212895154953,0.1615314781665802,0.21978627145290375
35,-0.016979239881038666,-0.09560418874025345,-0.018670719116926193,-0.04927394539117813,-0.05767668038606644,-0.05084999278187752,-0.066204734146595,-0.09235742688179016,-0.05084999278187752,-0.05830761045217514,-0.009597914293408394,-0.04927394539117813,-0.09066765755414963,-0.044106997549533844
degrees,0.2201736718416214,0.17789512872695923,0.18710801005363464,0.22473014891147614,0.1442958116531372,0.2528930604457855,0.3672249913215637,0.10859503597021103,0.2528930604457855,0.12866748869419098,0.15918809175491333,0.22473014891147614,0.13714446127414703,0.1299446076154709
west,0.1946573108434677,0.13053402304649353,0.18220137059688568,0.32918402552604675,0.22738578915596008,0.14288705587387085,0.20123276114463806,0.1870882660150528,0.14288705587387085,0.2183368057012558,0.22540061175823212,0.32918402552604675,0.138602152466774,0.12088293582201004
longitude,0.2653953433036804,0.10361194610595703,0.21954715251922607,0.2508544325828552,0.32511448860168457,0.2028481513261795,0.37446337938308716,0.18386469781398773,0.2028481513261795,0.16986802220344543,0.20692728459835052,0.2508544325828552,0.15005739033222198,0.19342944025993347
at,0.2838611304759979,0.11811204999685287,0.18116068840026855,0.457212895154953,0.16997875273227692,0.3183255195617676,0.24601459503173828,0.11504963040351868,0.3183255195617676,0.22353938221931458,0.4806317389011383,0.457212895154953,0.1615314781665802,0.21978627145290375
the,0.42745697498321533,0.311172217130661,0.30832576751708984,1.0,0.22563834488391876,0.5473989248275757,0.279002845287323,0.2346910536289215,0.5473989248275757,0.2935211956501007,0.5107308030128479,1.0,0.260541707277298,0.22068053483963013
eastern,0.2263268083333969,0.16968056559562683,0.21987123787403107,0.3928247392177582,0.20829667150974274,0.23358812928199768,0.15833841264247894,0.14646625518798828,0.23358812928199768,0.1858251988887787,0.2247627079486847,0.3928247392177582,0.22832134366035461,0.20060817897319794
coast,0.2200622260570526,0.14512959122657776,0.21759596467018127,0.28366661071777344,0.21423767507076263,0.19411782920360565,0.15810547769069672,0.17937426269054413,0.19411782920360565,0.28243184089660645,0.23992526531219482,0.28366661071777344,0.18184979259967804,0.15869849920272827
of,0.33290785551071167,0.25438958406448364,0.22292760014533997,0.733189046382904,0.1683834195137024,0.41498205065727234,0.26447921991348267,0.25486329197883606,0.41498205065727234,0.20002318918704987,0.3966929316520691,0.733189046382904,0.20143137872219086,0.1826142966747284
south,0.15388517081737518,0.13088290393352509,0.22615154087543488,0.3129390776157379,0.22418555617332458,0.1571199595928192,0.22016523778438568,0.20622549951076508,0.1571199595928192,0.18669334053993225,0.22021299600601196,0.3129390776157379,0.23864558339118958,0.12336621433496475
america,0.2517423629760742,0.23345410823822021,0.11038823425769806,0.37090015411376953,0.11617395281791687,0.28841280937194824,0.15401369333267212,0.16416385769844055,0.28841280937194824,0.19723941385746002,0.24962958693504333,0.37090015411376953,0.37370234727859497,0.19333907961845398
",",0.3087472915649414,0.1819751113653183,0.22710935771465302,0.4933079481124878,0.20065933465957642,0.4137537479400635,0.21980631351470947,0.23566173017024994,0.4137537479400635,0.2338905930519104,0.49057599902153015,0.4933079481124878,0.2214922308921814,0.31091248989105225
27.7,-0.34679582715034485,-0.24535857141017914,-0.12280867248773575,-0.24633660912513733,-0.19517023861408234,-0.3937903344631195,-0.2235599011182785,-0.14614100754261017,-0.3937903344631195,-0.002705807564780116,-0.18296098709106445,-0.24633660912513733,-0.11925646662712097,-0.3020332455635071
million,0.22197039425373077,0.1776210218667984,0.14176824688911438,0.277012437582016,0.22081425786018372,0.2637370228767395,0.2135595977306366,0.19205474853515625,0.2637370228767395,0.12902043759822845,0.1741691380739212,0.277012437582016,0.18845590949058533,0.23092924058437347
tons,0.15041828155517578,0.09902942180633545,0.09547463059425354,0.20730508863925934,0.06889510154724121,0.2261660397052765,0.3513738811016083,0.2439376562833786,0.2261660397052765,0.2095291167497635,0.2241503745317459,0.20730508863925934,0.19077828526496887,0.19717051088809967
(,0.2411840260028839,0.1716907024383545,0.14261752367019653,0.33289089798927307,0.17470206320285797,0.2264307141304016,0.19702157378196716,0.14481011033058167,0.2264307141304016,0.12469758093357086,0.28656116127967834,0.33289089798927307,0.11605185270309448,0.40561532974243164
15,-0.01077192835509777,-0.04653657227754593,0.06551285833120346,-0.011810222640633583,-0.07609573751688004,-0.06895352154970169,-0.11819065362215042,0.09154774993658066,-0.06895352154970169,0.06594458222389221,-0.025620462372899055,-0.011810222640633583,-0.012911608442664146,-0.010706285014748573
%,0.20738190412521362,0.1857224553823471,0.14433178305625916,0.21490740776062012,0.10871724784374237,0.19162102043628693,0.21317414939403534,0.15758822858333588,0.19162102043628693,0.0780961811542511,0.12557359039783478,0.21490740776062012,0.17626920342445374,0.21441808342933655
),0.26259949803352356,0.19336465001106262,0.141518235206604,0.3456730246543884,0.19569383561611176,0.23478686809539795,0.18266436457633972,0.14174848794937134,0.23478686809539795,0.12761209905147552,0.29937487840652466,0.3456730246543884,0.131951242685318,0.42300865054130554
of,0.33290785551071167,0.25438958406448364,0.22292760014533997,0.733189046382904,0.1683834195137024,0.41498205065727234,0.26447921991348267,0.25486329197883606,0.41498205065727234,0.20002318918704987,0.3966929316520691,0.733189046382904,0.20143137872219086,0.1826142966747284
dust,0.1907336562871933,0.08208347111940384,0.04898069426417351,0.2346910536289215,0.29698875546455383,0.26238390803337097,0.23971869051456451,1.0,0.26238390803337097,0.1835853010416031,0.16006799042224884,0.2346910536289215,0.13802170753479004,0.15803812444210052
fall,0.26931828260421753,0.06572936475276947,0.1783476173877716,0.3639753758907318,0.16431868076324463,0.2639525830745697,0.16108930110931396,0.27373093366622925,0.2639525830745697,0.22419826686382294,0.31783363223075867,0.3639753758907318,0.14312735199928284,0.1656162142753601
over,0.28007611632347107,0.2049175649881363,0.17794543504714966,0.39856547117233276,0.19734211266040802,0.3882925808429718,0.30557629466056824,0.22320112586021423,0.3882925808429718,0.2362690418958664,0.39810362458229065,0.39856547117233276,0.18121705949306488,0.25742942094802856
the,0.42745697498321533,0.311172217130661,0.30832576751708984,1.0,0.22563834488391876,0.5473989248275757,0.279002845287323,0.2346910536289215,0.5473989248275757,0.2935211956501007,0.5107308030128479,1.0,0.260541707277298,0.22068053483963013
amazon,0.16355936229228973,0.21578143537044525,0.1552986055612564,0.260541707277298,0.12525847554206848,0.2228476107120514,0.1639031171798706,0.13802170753479004,0.2228476107120514,0.11297132074832916,0.27227091789245605,0.260541707277298,1.0000001192092896,0.18144656717777252
basin,0.1565224826335907,0.18854033946990967,0.22623564302921295,0.24553915858268738,0.2144104689359665,0.21932947635650635,0.24656406044960022,0.27528029680252075,0.21932947635650635,0.1369449645280838,0.16209472715854645,0.24553915858268738,0.41143864393234253,0.14685653150081635
",",0.3087472915649414,0.1819751113653183,0.22710935771465302,0.4933079481124878,0.20065933465957642,0.4137537479400635,0.21980631351470947,0.23566173017024994,0.4137537479400635,0.2338905930519104,0.49057599902153015,0.4933079481124878,0.2214922308921814,0.31091248989105225
132,-0.01920124515891075,-0.02361886389553547,0.05595410242676735,0.11011011153459549,-0.039217352867126465,0.036231908947229385,0.042611800134181976,0.10969820618629456,0.036231908947229385,0.13775154948234558,-0.03213288262486458,0.11011011153459549,0.13746774196624756,-0.08056160807609558
million,0.22197039425373077,0.1776210218667984,0.14176824688911438,0.277012437582016,0.22081425786018372,0.2637370228767395,0.2135595977306366,0.19205474853515625,0.2637370228767395,0.12902043759822845,0.1741691380739212,0.277012437582016,0.18845590949058533,0.23092924058437347
tons,0.15041828155517578,0.09902942180633545,0.09547463059425354,0.20730508863925934,0.06889510154724121,0.2261660397052765,0.3513738811016083,0.2439376562833786,0.2261660397052765,0.2095291167497635,0.2241503745317459,0.20730508863925934,0.19077828526496887,0.19717051088809967
of,0.33290785551071167,0.25438958406448364,0.22292760014533997,0.733189046382904,0.1683834195137024,0.41498205065727234,0.26447921991348267,0.25486329197883606,0.41498205065727234,0.20002318918704987,0.3966929316520691,0.733189046382904,0.20143137872219086,0.1826142966747284
dust,0.1907336562871933,0.08208347111940384,0.04898069426417351,0.2346910536289215,0.29698875546455383,0.26238390803337097,0.23971869051456451,1.0,0.26238390803337097,0.1835853010416031,0.16006799042224884,0.2346910536289215,0.13802170753479004,0.15803812444210052
remain,0.29587244987487793,0.13791848719120026,0.06853524595499039,0.33184581995010376,0.07148096710443497,0.36095982789993286,0.19491848349571228,0.16293659806251526,0.36095982789993286,0.18381325900554657,0.21348309516906738,0.33184581995010376,0.06449393182992935,0.1868363618850708
in,0.30808621644973755,0.2513086795806885,0.2674408257007599,0.6662389636039734,0.18927223980426788,0.435920387506485,0.23880761861801147,0.19673727452754974,0.435920387506485,0.2692160904407501,0.46853652596473694,0.6662389636039734,0.12227833271026611,0.20430970191955566
the,0.42745697498321533,0.311172217130661,0.30832576751708984,1.0,0.22563834488391876,0.5473989248275757,0.279002845287323,0.2346910536289215,0.5473989248275757,0.2935211956501007,0.5107308030128479,1.0,0.260541707277298,0.22068053483963013
air,0.10361403971910477,0.17736424505710602,0.1801709234714508,0.2877824306488037,0.21185119450092316,0.19720019400119781,0.17650164663791656,0.3066830337047577,0.19720019400119781,0.22998502850532532,0.20020021498203278,0.2877824306488037,0.1780538111925125,0.1491677612066269
",",0.3087472915649414,0.1819751113653183,0.22710935771465302,0.4933079481124878,0.20065933465957642,0.4137537479400635,0.21980631351470947,0.23566173017024994,0.4137537479400635,0.2338905930519104,0.49057599902153015,0.4933079481124878,0.2214922308921814,0.31091248989105225
43,0.038966357707977295,0.012763258069753647,0.03389160707592964,0.04104308411478996,0.005204884335398674,0.019183846190571785,-0.011905810795724392,-0.043060291558504105,0.019183846190571785,0.023319661617279053,0.022811193019151688,0.04104308411478996,-0.002202302683144808,0.06043510511517525
million,0.22197039425373077,0.1776210218667984,0.14176824688911438,0.277012437582016,0.22081425786018372,0.2637370228767395,0.2135595977306366,0.19205474853515625,0.2637370228767395,0.12902043759822845,0.1741691380739212,0.277012437582016,0.18845590949058533,0.23092924058437347
tons,0.15041828155517578,0.09902942180633545,0.09547463059425354,0.20730508863925934,0.06889510154724121,0.2261660397052765,0.3513738811016083,0.2439376562833786,0.2261660397052765,0.2095291167497635,0.2241503745317459,0.20730508863925934,0.19077828526496887,0.19717051088809967
of,0.33290785551071167,0.25438958406448364,0.22292760014533997,0.733189046382904,0.1683834195137024,0.41498205065727234,0.26447921991348267,0.25486329197883606,0.41498205065727234,0.20002318918704987,0.3966929316520691,0.733189046382904,0.20143137872219086,0.1826142966747284
dust,0.1907336562871933,0.08208347111940384,0.04898069426417351,0.2346910536289215,0.29698875546455383,0.26238390803337097,0.23971869051456451,1.0,0.26238390803337097,0.1835853010416031,0.16006799042224884,0.2346910536289215,0.13802170753479004,0.15803812444210052
are,0.29724663496017456,0.1841304749250412,0.22761638462543488,0.40399202704429626,0.12365440279245377,0.45265161991119385,0.24699005484580994,0.2122032791376114,0.45265161991119385,0.16995751857757568,0.268924742937088,0.40399202704429626,0.15230076014995575,0.24591213464736938
windblown,0.2304677665233612,0.18432514369487762,0.23349851369857788,0.3168978691101074,0.22122317552566528,0.3038787245750427,0.30358463525772095,0.36643874645233154,0.3038787245750427,0.38266074657440186,0.25645872950553894,0.3168978691101074,0.2061614990234375,0.2240144908428192
and,0.31309178471565247,0.21951423585414886,0.2632412016391754,0.5171257257461548,0.14566761255264282,0.4731321930885315,0.19594891369342804,0.19462935626506805,0.4731321930885315,0.21959416568279266,0.4077630043029785,0.5171257257461548,0.23464977741241455,0.20544172823429108
