,what,year,did,a,super,bowl,play,in,the,bay,area,around,san,francisco,",",prior,to,super,bowl,50,?
francisco,0.17887917160987854,0.09950915724039078,0.1959451586008072,0.1947603076696396,0.1658499836921692,0.20152677595615387,0.158064067363739,0.21278683841228485,0.25086042284965515,0.3707815408706665,0.2213580310344696,0.1949198842048645,0.8108479976654053,1.0,0.22144022583961487,0.17062698304653168,0.21318043768405914,0.1658499836921692,0.20152677595615387,-0.012375159189105034,0.1020219698548317
bay,0.20251236855983734,0.09143916517496109,0.05503932014107704,0.17936193943023682,0.12241406738758087,0.1972428411245346,0.16722489893436432,0.1926257163286209,0.2441686987876892,1.0000001192092896,0.32755857706069946,0.1687317043542862,0.38444605469703674,0.3707815408706665,0.26044994592666626,0.18929582834243774,0.15862606465816498,0.12241406738758087,0.1972428411245346,-0.04651472717523575,0.10773546993732452
area,0.21965408325195312,0.1947406381368637,0.14067986607551575,0.2782127559185028,0.09147491306066513,0.19680163264274597,0.07177378982305527,0.33632898330688477,0.37834644317626953,0.32755857706069946,1.0,0.3866288661956787,0.22260162234306335,0.2213580310344696,0.2664283812046051,0.13227812945842743,0.2797197997570038,0.09147491306066513,0.19680163264274597,0.004881815519183874,0.12640461325645447
since,0.29783400893211365,0.31512683629989624,0.27613121271133423,0.3303585946559906,0.13119962811470032,0.14065173268318176,0.15195776522159576,0.4325680434703827,0.4054957628250122,0.12539812922477722,0.19454237818717957,0.33236727118492126,0.19893616437911987,0.1268557459115982,0.3991432189941406,0.3693605959415436,0.3733763098716736,0.13119962811470032,0.14065173268318176,0.041575029492378235,0.2876587212085724
super,0.13651713728904724,0.20762673020362854,0.16038043797016144,0.26005712151527405,1.0000001192092896,0.4848237931728363,0.17709366977214813,0.18576006591320038,0.21959073841571808,0.12241406738758087,0.09147491306066513,0.1288387030363083,0.15279507637023926,0.1658499836921692,0.22322475910186768,0.22880366444587708,0.17783479392528534,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.166326642036438
bowl,0.15942467749118805,0.22878921031951904,0.18569406867027283,0.19533146917819977,0.4848237931728363,1.0,0.19427603483200073,0.17236235737800598,0.21576224267482758,0.1972428411245346,0.19680163264274597,0.13265609741210938,0.18508543074131012,0.20152677595615387,0.1810409277677536,0.22557669878005981,0.16993016004562378,0.4848237931728363,1.0,0.005446359980851412,0.21118052303791046
xix,0.0627463161945343,0.19623041152954102,0.1569201946258545,0.15890885889530182,0.36064285039901733,0.3306947350502014,0.12816692888736725,0.22241513431072235,0.2647514343261719,0.08241372555494308,0.1275882124900818,0.1465877741575241,0.22214902937412262,0.20420151948928833,0.24543654918670654,0.1827688217163086,0.1275230050086975,0.36064285039901733,0.3306947350502014,0.08853168785572052,0.1777612268924713
in,0.30808621644973755,0.3359307050704956,0.2593238651752472,0.539380669593811,0.18576006591320038,0.17236235737800598,0.24321173131465912,1.0,0.6662389636039734,0.1926257163286209,0.33632898330688477,0.41294145584106445,0.2617562413215637,0.21278683841228485,0.5201468467712402,0.24521231651306152,0.45010748505592346,0.18576006591320038,0.17236235737800598,0.021892361342906952,0.20430970191955566
1985,0.07759413868188858,0.0003617732145357877,0.07323421537876129,-0.020555194467306137,-0.05335182696580887,-0.05126553773880005,-0.008488478139042854,0.015247007831931114,0.02310241386294365,0.13514110445976257,0.18021896481513977,0.1242428869009018,-0.04098391532897949,-0.018576398491859436,0.10430982708930969,-0.010523983277380466,0.0432262159883976,-0.05335182696580887,-0.05126553773880005,-0.028731754049658775,-0.03005216084420681
",",0.3087472915649414,0.28560417890548706,0.3015086054801941,0.427140474319458,0.22322475910186768,0.1810409277677536,0.2231253683567047,0.5201468467712402,0.4933079481124878,0.26044994592666626,0.2664283812046051,0.3298884332180023,0.25561806559562683,0.22144022583961487,1.0000001192092896,0.27105793356895447,0.44245919585227966,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
and,0.31309178471565247,0.2506658732891083,0.34479495882987976,0.3739250600337982,0.18368244171142578,0.1698254644870758,0.25634777545928955,0.4954058527946472,0.5171257257461548,0.18794362246990204,0.3044000566005707,0.34341543912887573,0.23541347682476044,0.2290353924036026,0.6633074283599854,0.2185291349887848,0.48971283435821533,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.20544172823429108
the,0.42745697498321533,0.3609684407711029,0.34736719727516174,0.5829201340675354,0.21959073841571808,0.21576224267482758,0.24793598055839539,0.6662389636039734,1.0,0.2441686987876892,0.37834644317626953,0.40085816383361816,0.2858080565929413,0.25086042284965515,0.4933079481124878,0.33782097697257996,0.535392165184021,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
first,0.28086137771606445,0.3099139928817749,0.33691170811653137,0.4287874400615692,0.2717077434062958,0.20817767083644867,0.28701257705688477,0.4127444326877594,0.49448907375335693,0.17893928289413452,0.19156944751739502,0.2861560881137848,0.24836140871047974,0.2252713292837143,0.34503069519996643,0.3186335265636444,0.3792489171028137,0.2717077434062958,0.20817767083644867,0.07933352887630463,0.18701928853988647
in,0.30808621644973755,0.3359307050704956,0.2593238651752472,0.539380669593811,0.18576006591320038,0.17236235737800598,0.24321173131465912,1.0,0.6662389636039734,0.1926257163286209,0.33632898330688477,0.41294145584106445,0.2617562413215637,0.21278683841228485,0.5201468467712402,0.24521231651306152,0.45010748505592346,0.18576006591320038,0.17236235737800598,0.021892361342906952,0.20430970191955566
california,0.1811584085226059,0.14150623977184296,0.1524294763803482,0.2426064908504486,0.15213294327259064,0.22235432267189026,0.13722164928913116,0.2772824168205261,0.2750805914402008,0.272103875875473,0.18134087324142456,0.16681843996047974,0.5170050263404846,0.5200812816619873,0.2704589068889618,0.16846418380737305,0.20697450637817383,0.15213294327259064,0.22235432267189026,-0.060681313276290894,0.1409905105829239
since,0.29783400893211365,0.31512683629989624,0.27613121271133423,0.3303585946559906,0.13119962811470032,0.14065173268318176,0.15195776522159576,0.4325680434703827,0.4054957628250122,0.12539812922477722,0.19454237818717957,0.33236727118492126,0.19893616437911987,0.1268557459115982,0.3991432189941406,0.3693605959415436,0.3733763098716736,0.13119962811470032,0.14065173268318176,0.041575029492378235,0.2876587212085724
super,0.13651713728904724,0.20762673020362854,0.16038043797016144,0.26005712151527405,1.0000001192092896,0.4848237931728363,0.17709366977214813,0.18576006591320038,0.21959073841571808,0.12241406738758087,0.09147491306066513,0.1288387030363083,0.15279507637023926,0.1658499836921692,0.22322475910186768,0.22880366444587708,0.17783479392528534,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.166326642036438
bowl,0.15942467749118805,0.22878921031951904,0.18569406867027283,0.19533146917819977,0.4848237931728363,1.0,0.19427603483200073,0.17236235737800598,0.21576224267482758,0.1972428411245346,0.19680163264274597,0.13265609741210938,0.18508543074131012,0.20152677595615387,0.1810409277677536,0.22557669878005981,0.16993016004562378,0.4848237931728363,1.0,0.005446359980851412,0.21118052303791046
xxxvii,0.1147824078798294,0.25437456369400024,0.16741304099559784,0.15525098145008087,0.5304186344146729,0.588387668132782,0.21589849889278412,0.19694401323795319,0.2767731845378876,0.27232447266578674,0.16881965100765228,0.14430277049541473,0.2540913224220276,0.2378118485212326,0.268318235874176,0.22164395451545715,0.17615292966365814,0.5304186344146729,0.588387668132782,0.05879136919975281,0.15080690383911133
took,0.1316593885421753,0.1866982877254486,0.42470768094062805,0.18697012960910797,0.111402727663517,0.11772479861974716,0.210950568318367,0.2818296551704407,0.31657639145851135,0.1675911694765091,0.1534697562456131,0.23694288730621338,0.20647317171096802,0.20168465375900269,0.27655306458473206,0.2451813817024231,0.24576251208782196,0.111402727663517,0.11772479861974716,0.11199640482664108,0.14109265804290771
place,0.2689766585826874,0.24802261590957642,0.24020224809646606,0.3079278767108917,0.06724333763122559,0.15577438473701477,0.17639312148094177,0.38128477334976196,0.4179787337779999,0.19794072210788727,0.3004036247730255,0.35144874453544617,0.19986800849437714,0.16960975527763367,0.34068408608436584,0.2314472198486328,0.3346366882324219,0.06724333763122559,0.15577438473701477,0.024646200239658356,0.2455766350030899
in,0.30808621644973755,0.3359307050704956,0.2593238651752472,0.539380669593811,0.18576006591320038,0.17236235737800598,0.24321173131465912,1.0,0.6662389636039734,0.1926257163286209,0.33632898330688477,0.41294145584106445,0.2617562413215637,0.21278683841228485,0.5201468467712402,0.24521231651306152,0.45010748505592346,0.18576006591320038,0.17236235737800598,0.021892361342906952,0.20430970191955566
san,0.19375550746917725,0.145152747631073,0.1785750538110733,0.19931553304195404,0.15279507637023926,0.18508543074131012,0.15317264199256897,0.2617562413215637,0.2858080565929413,0.38444605469703674,0.22260162234306335,0.1911974549293518,0.9999999403953552,0.8108479976654053,0.25561806559562683,0.20334714651107788,0.21651452779769897,0.15279507637023926,0.18508543074131012,0.02022494748234749,0.10952327400445938
diego,0.16958405077457428,0.1464589536190033,0.1545010507106781,0.202764630317688,0.16325625777244568,0.1746794432401657,0.17646536231040955,0.2255222201347351,0.20885010063648224,0.23641149699687958,0.1622200906276703,0.23062056303024292,0.6883842349052429,0.6819606423377991,0.25578492879867554,0.162623330950737,0.17890489101409912,0.16325625777244568,0.1746794432401657,-0.028463318943977356,0.11438121646642685
in,0.30808621644973755,0.3359307050704956,0.2593238651752472,0.539380669593811,0.18576006591320038,0.17236235737800598,0.24321173131465912,1.0,0.6662389636039734,0.1926257163286209,0.33632898330688477,0.41294145584106445,0.2617562413215637,0.21278683841228485,0.5201468467712402,0.24521231651306152,0.45010748505592346,0.18576006591320038,0.17236235737800598,0.021892361342906952,0.20430970191955566
2003,-0.17906495928764343,-0.09320147335529327,-0.1555103063583374,-0.15682265162467957,-0.035010822117328644,-0.06428323686122894,-0.08267857879400253,-0.1320333480834961,-0.14761915802955627,-0.16997703909873962,-0.2057350128889084,-0.16354340314865112,-0.22412028908729553,-0.17735271155834198,-0.21511344611644745,-0.0905112698674202,-0.1959497481584549,-0.035010822117328644,-0.06428323686122894,0.0722440630197525,-0.17560148239135742
.,0.3567904531955719,0.32538118958473206,0.35288307070732117,0.50484299659729,0.2757420241832733,0.21516893804073334,0.25552695989608765,0.5591574311256409,0.5934505462646484,0.18397286534309387,0.2760866582393646,0.3712388277053833,0.24563752114772797,0.2233876734972,0.6812511086463928,0.2402365803718567,0.4645031690597534,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.4130953550338745
