,what,is,the,name,of,the,american,writer,and,satirist,who,is,also,a,university,alumni,?
philip,0.11288820952177048,0.16814041137695312,0.21499985456466675,0.12619183957576752,0.24375313520431519,0.21499985456466675,0.27423956990242004,0.29070234298706055,0.23630882799625397,0.24601976573467255,0.25307518243789673,0.16814041137695312,0.20277266204357147,0.20079895853996277,0.2322896122932434,0.18704469501972198,0.11887923628091812
roth,0.2043270319700241,0.1787247657775879,0.20418059825897217,0.1898363083600998,0.1791611909866333,0.20418059825897217,0.24407871067523956,0.2671526372432709,0.26219800114631653,0.2537965476512909,0.20938774943351746,0.1787247657775879,0.19093075394630432,0.20926962792873383,0.2602282762527466,0.1688149869441986,0.20758041739463806
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.3048616647720337,0.2910175621509552,0.6633074283599854,0.2936447560787201,0.3365725874900818,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.31091248989105225
canadian-born,0.21962563693523407,0.2714236080646515,0.33037427067756653,0.2254316657781601,0.27488142251968384,0.33037427067756653,0.5190368890762329,0.28638434410095215,0.3215712606906891,0.28476181626319885,0.28799015283584595,0.2714236080646515,0.2854786217212677,0.28761735558509827,0.20108141005039215,0.1899724304676056,0.17969055473804474
pulitzer,0.1705467849969864,0.16189076006412506,0.23183070123195648,0.14968959987163544,0.20455998182296753,0.23183070123195648,0.3542235195636749,0.42462459206581116,0.18814301490783691,0.39947739243507385,0.23391342163085938,0.16189076006412506,0.228372260928154,0.20535433292388916,0.23480884730815887,0.2789357006549835,0.16265492141246796
prize,0.1654435694217682,0.13773074746131897,0.18969248235225677,0.11557508260011673,0.2154514491558075,0.18969248235225677,0.25649237632751465,0.32715967297554016,0.19794146716594696,0.24954424798488617,0.20312342047691345,0.13773074746131897,0.17009899020195007,0.189753457903862,0.2631310522556305,0.2634023427963257,0.14158497750759125
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.32290002703666687,0.2668316066265106,1.0,0.2706701457500458,0.41279885172843933,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.20544172823429108
nobel,0.20388969779014587,0.1316506415605545,0.1909446120262146,0.11735622584819794,0.20963376760482788,0.1909446120262146,0.235658660531044,0.3595433533191681,0.1760268211364746,0.2670027017593384,0.23225803673267365,0.1316506415605545,0.18067531287670135,0.17441873252391815,0.2923794984817505,0.27874937653541565,0.15008176863193512
prize,0.1654435694217682,0.13773074746131897,0.18969248235225677,0.11557508260011673,0.2154514491558075,0.18969248235225677,0.25649237632751465,0.32715967297554016,0.19794146716594696,0.24954424798488617,0.20312342047691345,0.13773074746131897,0.17009899020195007,0.189753457903862,0.2631310522556305,0.2634023427963257,0.14158497750759125
for,0.3017193675041199,0.43268078565597534,0.4739971458911896,0.25737348198890686,0.4185989499092102,0.4739971458911896,0.2306184321641922,0.18162067234516144,0.5064792633056641,0.22451980412006378,0.37110671401023865,0.43268078565597534,0.5373267531394958,0.44038116931915283,0.18573740124702454,0.21824529767036438,0.264628142118454
literature,0.22505109012126923,0.19709013402462006,0.2611817419528961,0.18012194335460663,0.25150051712989807,0.2611817419528961,0.1635938584804535,0.46857181191444397,0.24233996868133545,0.39742398262023926,0.17303262650966644,0.19709013402462006,0.21301308274269104,0.20094743371009827,0.3312032222747803,0.2678532302379608,0.2043706774711609
winning,0.10492657124996185,0.18481354415416718,0.30045071244239807,0.12005124986171722,0.23572386801242828,0.30045071244239807,0.32968929409980774,0.26256802678108215,0.31779077649116516,0.2746577560901642,0.24573363363742828,0.18481354415416718,0.23652184009552002,0.22859083116054535,0.1563112735748291,0.2483058124780655,0.1251823455095291
writer,0.16903695464134216,0.20482608675956726,0.1583879292011261,0.12263179570436478,0.14383116364479065,0.1583879292011261,0.3970806896686554,1.0,0.2668316066265106,0.6783248782157898,0.26322856545448303,0.20482608675956726,0.2242792397737503,0.2671267092227936,0.23285196721553802,0.17393293976783752,0.1860569268465042
saul,0.2770378589630127,0.1956031322479248,0.2076161801815033,0.12714342772960663,0.146748885512352,0.2076161801815033,0.2065671682357788,0.24196620285511017,0.2295764535665512,0.27887359261512756,0.27181562781333923,0.1956031322479248,0.23571406304836273,0.1769462525844574,0.16122831404209137,0.18812140822410583,0.19444164633750916
bellow,0.1405242383480072,0.1613447666168213,0.1750066578388214,0.14383620023727417,0.1540002077817917,0.1750066578388214,0.2087065428495407,0.21159841120243073,0.2555128335952759,0.2143365442752838,0.264139324426651,0.1613447666168213,0.1954340785741806,0.22429946064949036,0.15238627791404724,0.10910601168870926,0.15036533772945404
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.3048616647720337,0.2910175621509552,0.6633074283599854,0.2936447560787201,0.3365725874900818,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.31091248989105225
political,0.21846716105937958,0.15203817188739777,0.20477235317230225,0.10089639574289322,0.27319738268852234,0.20477235317230225,0.2370757758617401,0.312252402305603,0.33013346791267395,0.43805164098739624,0.24357503652572632,0.15203817188739777,0.2067996710538864,0.21418654918670654,0.26807016134262085,0.15611149370670319,0.17130474746227264
philosopher,0.22530826926231384,0.18358319997787476,0.14052307605743408,0.1378946304321289,0.1313987523317337,0.14052307605743408,0.3011745512485504,0.5415366291999817,0.2165347933769226,0.4727512001991272,0.305105984210968,0.18358319997787476,0.190744087100029,0.20043519139289856,0.24576391279697418,0.15640124678611755,0.1893014907836914
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.3048616647720337,0.2910175621509552,0.6633074283599854,0.2936447560787201,0.3365725874900818,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.31091248989105225
literary,0.154927596449852,0.18507975339889526,0.20471718907356262,0.170180544257164,0.2307562679052353,0.20471718907356262,0.16553689539432526,0.4824462831020355,0.22260333597660065,0.46995672583580017,0.14515534043312073,0.18507975339889526,0.19107380509376526,0.22458039224147797,0.22421513497829437,0.24295832216739655,0.14493726193904877
critic,0.19849249720573425,0.18836769461631775,0.16926419734954834,0.06597312539815903,0.14776557683944702,0.16926419734954834,0.311344176530838,0.5474433302879333,0.26078635454177856,0.5616207122802734,0.2336529940366745,0.18836769461631775,0.2259913980960846,0.24868325889110565,0.20935767889022827,0.21467170119285583,0.1728995442390442
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.32290002703666687,0.2668316066265106,1.0,0.2706701457500458,0.41279885172843933,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.20544172823429108
author,0.18480391800403595,0.20993228256702423,0.199458509683609,0.2723580002784729,0.18473520874977112,0.199458509683609,0.32354968786239624,0.7233675718307495,0.290119469165802,0.5909711122512817,0.23989170789718628,0.20993228256702423,0.2134505808353424,0.2428053617477417,0.21365895867347717,0.158415287733078,0.14162757992744446
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.22180068492889404,0.14383116364479065,0.5116966962814331,0.18454113602638245,0.2827862501144409,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.1826142966747284
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.24562937021255493,0.1583879292011261,0.5171257257461548,0.1841963529586792,0.3733934462070465,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.22068053483963013
new,0.2130378633737564,0.2208656519651413,0.3845241069793701,0.19623230397701263,0.343457967042923,0.3845241069793701,0.24982258677482605,0.1040579080581665,0.31402453780174255,0.13364046812057495,0.2378052920103073,0.2208656519651413,0.30404865741729736,0.3214259147644043,0.23094747960567474,0.22630517184734344,0.14782847464084625
york,0.15652963519096375,0.14725744724273682,0.3034006953239441,0.1220615953207016,0.23040355741977692,0.3034006953239441,0.40939056873321533,0.18272559344768524,0.2509689927101135,0.23954154551029205,0.23077517747879028,0.14725744724273682,0.23120084404945374,0.205710306763649,0.2758397161960602,0.2654082179069519,0.15262620151042938
times,0.21414996683597565,0.21773184835910797,0.29093852639198303,0.19941937923431396,0.24352745711803436,0.29093852639198303,0.1456955522298813,0.12540258467197418,0.2611900568008423,0.14067581295967102,0.24510560929775238,0.21773184835910797,0.36468109488487244,0.2745400369167328,0.12796874344348907,0.20367132127285004,0.18880689144134521
bestseller,0.19411920011043549,0.18370909988880157,0.2600448429584503,0.1595880389213562,0.20081837475299835,0.2600448429584503,0.2571118474006653,0.3988518714904785,0.24529409408569336,0.41398388147354126,0.20239420235157013,0.18370909988880157,0.21861454844474792,0.23907160758972168,0.23733100295066833,0.2192545086145401,0.18862217664718628
``,0.008517155423760414,0.058766357600688934,0.029072100296616554,0.1001104861497879,0.06780257821083069,0.029072100296616554,-0.08810009062290192,0.0952916145324707,0.036644238978624344,0.08374710381031036,0.02397952415049076,0.058766357600688934,0.000636551936622709,0.07272057235240936,-0.05806000158190727,-0.010103246197104454,0.0685480609536171
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.24562937021255493,0.1583879292011261,0.5171257257461548,0.1841963529586792,0.3733934462070465,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.22068053483963013
closing,0.30367225408554077,0.17249582707881927,0.29856032133102417,0.15671055018901825,0.18359942734241486,0.29856032133102417,0.08526812493801117,0.08535896986722946,0.2008093148469925,0.12225054204463959,0.18148626387119293,0.17249582707881927,0.21482305228710175,0.22376655042171478,0.06543607264757156,0.1453033685684204,0.20759470760822296
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.22180068492889404,0.14383116364479065,0.5116966962814331,0.18454113602638245,0.2827862501144409,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.1826142966747284
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.24562937021255493,0.1583879292011261,0.5171257257461548,0.1841963529586792,0.3733934462070465,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.22068053483963013
american,0.1909721940755844,0.1853146106004715,0.24562937021255493,0.14227524399757385,0.22180068492889404,0.24562937021255493,1.0000001192092896,0.3970806896686554,0.32290002703666687,0.372539758682251,0.3093835413455963,0.1853146106004715,0.2794059216976166,0.22026167809963226,0.22128956019878387,0.2632140517234802,0.18877598643302917
mind,0.305233895778656,0.16031856834888458,0.16300682723522186,0.12110193818807602,0.17234256863594055,0.16300682723522186,0.19448286294937134,0.11787226796150208,0.22276490926742554,0.18206331133842468,0.20334786176681519,0.16031856834888458,0.24376483261585236,0.1835121214389801,0.14794769883155823,0.14962062239646912,0.22109316289424896
'',0.08143015950918198,0.0793738141655922,0.041273195296525955,0.003883055876940489,0.13035868108272552,0.041273195296525955,0.0032750738319009542,0.02658330462872982,0.021612688899040222,0.04858102276921272,0.024401003494858742,0.0793738141655922,0.05102188512682915,0.04890415817499161,0.0635535717010498,-0.00038028141716495156,0.018684765323996544
allan,0.08690010011196136,0.10356411337852478,0.22833269834518433,0.10344921797513962,0.16179297864437103,0.22833269834518433,0.3462330102920532,0.31367695331573486,0.2070682942867279,0.2890482246875763,0.2065669745206833,0.10356411337852478,0.13566426932811737,0.1572890728712082,0.1720542013645172,0.14145515859127045,0.054300665855407715
bloom,0.166596457362175,0.23774200677871704,0.2099047750234604,0.21672038733959198,0.21587172150611877,0.2099047750234604,0.183175727725029,0.1888137310743332,0.2479310780763626,0.24087516963481903,0.16435331106185913,0.23774200677871704,0.23654760420322418,0.20040325820446014,0.12005503475666046,0.12415726482868195,0.12630479037761688
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.3048616647720337,0.2910175621509552,0.6633074283599854,0.2936447560787201,0.3365725874900818,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.31091248989105225
``,0.008517155423760414,0.058766357600688934,0.029072100296616554,0.1001104861497879,0.06780257821083069,0.029072100296616554,-0.08810009062290192,0.0952916145324707,0.036644238978624344,0.08374710381031036,0.02397952415049076,0.058766357600688934,0.000636551936622709,0.07272057235240936,-0.05806000158190727,-0.010103246197104454,0.0685480609536171
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.24562937021255493,0.1583879292011261,0.5171257257461548,0.1841963529586792,0.3733934462070465,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.22068053483963013
good,0.3916934132575989,0.24055646359920502,0.2735973596572876,0.12097122520208359,0.2696770131587982,0.2735973596572876,0.16222091019153595,0.16268686950206757,0.3426591157913208,0.18360182642936707,0.3108983039855957,0.24055646359920502,0.3693075478076935,0.3146486282348633,0.1784399300813675,0.14433445036411285,0.3187684714794159
war,0.22516006231307983,0.18502555787563324,0.366199791431427,0.13651461899280548,0.31680163741111755,0.366199791431427,0.2592540383338928,0.22356101870536804,0.29695844650268555,0.21752077341079712,0.24286115169525146,0.18502555787563324,0.29626187682151794,0.2368277609348297,0.2177136391401291,0.17950859665870667,0.15510529279708862
'',0.08143015950918198,0.0793738141655922,0.041273195296525955,0.003883055876940489,0.13035868108272552,0.041273195296525955,0.0032750738319009542,0.02658330462872982,0.021612688899040222,0.04858102276921272,0.024401003494858742,0.0793738141655922,0.05102188512682915,0.04890415817499161,0.0635535717010498,-0.00038028141716495156,0.018684765323996544
author,0.18480391800403595,0.20993228256702423,0.199458509683609,0.2723580002784729,0.18473520874977112,0.199458509683609,0.32354968786239624,0.7233675718307495,0.290119469165802,0.5909711122512817,0.23989170789718628,0.20993228256702423,0.2134505808353424,0.2428053617477417,0.21365895867347717,0.158415287733078,0.14162757992744446
studs,0.1295233517885208,0.1475263088941574,0.18215125799179077,0.014678346924483776,0.1511218100786209,0.18215125799179077,0.21446797251701355,0.18284617364406586,0.2564508318901062,0.24073797464370728,0.17425601184368134,0.1475263088941574,0.21448373794555664,0.19037704169750214,0.32471612095832825,0.3083384931087494,0.18173183500766754
terkel,0.17294569313526154,0.1914806216955185,0.19936566054821014,0.08058036863803864,0.1856681853532791,0.19936566054821014,0.22355276346206665,0.3439197242259979,0.22131481766700745,0.33508631587028503,0.1319275051355362,0.1914806216955185,0.21865573525428772,0.1646508276462555,0.23421096801757812,0.18474209308624268,0.17067144811153412
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.3048616647720337,0.2910175621509552,0.6633074283599854,0.2936447560787201,0.3365725874900818,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.31091248989105225
american,0.1909721940755844,0.1853146106004715,0.24562937021255493,0.14227524399757385,0.22180068492889404,0.24562937021255493,1.0000001192092896,0.3970806896686554,0.32290002703666687,0.372539758682251,0.3093835413455963,0.1853146106004715,0.2794059216976166,0.22026167809963226,0.22128956019878387,0.2632140517234802,0.18877598643302917
writer,0.16903695464134216,0.20482608675956726,0.1583879292011261,0.12263179570436478,0.14383116364479065,0.1583879292011261,0.3970806896686554,1.0,0.2668316066265106,0.6783248782157898,0.26322856545448303,0.20482608675956726,0.2242792397737503,0.2671267092227936,0.23285196721553802,0.17393293976783752,0.1860569268465042
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.3048616647720337,0.2910175621509552,0.6633074283599854,0.2936447560787201,0.3365725874900818,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.31091248989105225
essayist,0.17193470895290375,0.1840514987707138,0.1664307862520218,0.09791964292526245,0.18383467197418213,0.1664307862520218,0.39108794927597046,0.7385953664779663,0.27703455090522766,0.7296321988105774,0.2734658122062683,0.1840514987707138,0.20607033371925354,0.24031420052051544,0.3386859893798828,0.24414700269699097,0.17977407574653625
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.3048616647720337,0.2910175621509552,0.6633074283599854,0.2936447560787201,0.3365725874900818,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.31091248989105225
filmmaker,0.15228241682052612,0.2088644653558731,0.17393429577350616,0.16265469789505005,0.1551966816186905,0.17393429577350616,0.2976107597351074,0.5437796115875244,0.26237544417381287,0.5454187393188477,0.2512965202331543,0.2088644653558731,0.22460918128490448,0.21029780805110931,0.23568309843540192,0.15953360497951508,0.11027596145868301
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.3048616647720337,0.2910175621509552,0.6633074283599854,0.2936447560787201,0.3365725874900818,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.31091248989105225
teacher,0.20492632687091827,0.2001669555902481,0.17760860919952393,0.12208614498376846,0.19968076050281525,0.17760860919952393,0.16864362359046936,0.4290425777435303,0.27571162581443787,0.3774210810661316,0.35707929730415344,0.2001669555902481,0.23410376906394958,0.31202319264411926,0.4133238196372986,0.22724589705467224,0.1797819435596466
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.3048616647720337,0.2910175621509552,0.6633074283599854,0.2936447560787201,0.3365725874900818,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.32290002703666687,0.2668316066265106,1.0,0.2706701457500458,0.41279885172843933,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.20544172823429108
political,0.21846716105937958,0.15203817188739777,0.20477235317230225,0.10089639574289322,0.27319738268852234,0.20477235317230225,0.2370757758617401,0.312252402305603,0.33013346791267395,0.43805164098739624,0.24357503652572632,0.15203817188739777,0.2067996710538864,0.21418654918670654,0.26807016134262085,0.15611149370670319,0.17130474746227264
activist,0.14008654654026031,0.14830325543880463,0.1853674352169037,0.1242632120847702,0.17841391265392303,0.1853674352169037,0.4340313971042633,0.5294144153594971,0.2637624740600586,0.48405563831329346,0.2992911636829376,0.14830325543880463,0.2500723898410797,0.18325486779212952,0.2600579857826233,0.13004234433174133,0.14108677208423615
susan,0.17920079827308655,0.11523783206939697,0.13988924026489258,0.05679677426815033,0.09889765828847885,0.13988924026489258,0.28778785467147827,0.31706011295318604,0.21785375475883484,0.27407148480415344,0.19297325611114502,0.11523783206939697,0.12239549309015274,0.14470472931861877,0.17209120094776154,0.1740315705537796,0.12975265085697174
sontag,0.19257141649723053,0.2249411791563034,0.19506609439849854,0.1654994636774063,0.2228543758392334,0.19506609439849854,0.38717424869537354,0.4128342866897583,0.2942327558994293,0.4125075042247772,0.29919856786727905,0.2249411791563034,0.29062214493751526,0.28062793612480164,0.2633140981197357,0.22450146079063416,0.21960818767547607
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.3048616647720337,0.2910175621509552,0.6633074283599854,0.2936447560787201,0.3365725874900818,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.31091248989105225
analytic,0.3292197585105896,0.2567189037799835,0.2206745594739914,0.07241896539926529,0.23113320767879486,0.2206745594739914,0.18606309592723846,0.19148887693881989,0.20413218438625336,0.21566225588321686,0.17729340493679047,0.2567189037799835,0.2608248293399811,0.28797557950019836,0.20140014588832855,0.2075277417898178,0.23579798638820648
philosopher,0.22530826926231384,0.18358319997787476,0.14052307605743408,0.1378946304321289,0.1313987523317337,0.14052307605743408,0.3011745512485504,0.5415366291999817,0.2165347933769226,0.4727512001991272,0.305105984210968,0.18358319997787476,0.190744087100029,0.20043519139289856,0.24576391279697418,0.15640124678611755,0.1893014907836914
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.32290002703666687,0.2668316066265106,1.0,0.2706701457500458,0.41279885172843933,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.20544172823429108
stanford,0.20460334420204163,0.13906443119049072,0.2224142998456955,0.05647650733590126,0.29502779245376587,0.2224142998456955,0.283805787563324,0.2723580300807953,0.27403563261032104,0.21178779006004333,0.1951947808265686,0.13906443119049072,0.24816879630088806,0.2498321682214737,0.5214306712150574,0.3414803147315979,0.14956782758235931
university,0.20256435871124268,0.20346471667289734,0.263973206281662,0.1568726748228073,0.30646374821662903,0.263973206281662,0.22128956019878387,0.23285196721553802,0.2665814459323883,0.19111210107803345,0.2115909904241562,0.20346471667289734,0.2568899393081665,0.20256656408309937,1.0,0.5021953582763672,0.11887256056070328
professor,0.16376154124736786,0.2207711935043335,0.19516055285930634,0.14031094312667847,0.22687776386737823,0.19516055285930634,0.2471436709165573,0.4085387587547302,0.2228984385728836,0.3032977879047394,0.2747347950935364,0.2207711935043335,0.2231796383857727,0.2867487072944641,0.5912307500839233,0.29846006631851196,0.09837866574525833
