,what,is,the,name,of,san,francisco,'s,stadium,when,looked,at,as,a,possibility,for,super,bowl,50,?
superdome,0.13333910703659058,0.2004878968000412,0.24818874895572662,0.20495690405368805,0.19121742248535156,0.26198190450668335,0.2529340982437134,0.06076943501830101,0.4002038836479187,0.19746072590351105,0.1446170210838318,0.2266094982624054,0.16916124522686005,0.23552317917346954,0.16892671585083008,0.23544606566429138,0.5794023275375366,0.39185452461242676,0.11676210910081863,0.10737294703722
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.25561806559562683,0.22144022583961487,-0.0016132977325469255,0.2056228220462799,0.36674630641937256,0.2834377586841583,0.38314947485923767,0.48816442489624023,0.427140474319458,0.23664548993110657,0.4464869201183319,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
miami,0.1000966876745224,0.15470117330551147,0.19180938601493835,0.12913408875465393,0.15650133788585663,0.3835955858230591,0.36394280195236206,0.017450083047151566,0.2434653639793396,0.11525364965200424,0.1280798614025116,0.22480493783950806,0.1494518220424652,0.20162254571914673,0.19760528206825256,0.19339090585708618,0.27029719948768616,0.3255155682563782,0.12948407232761383,0.14054250717163086
's,0.02692362666130066,0.02396530658006668,-0.01540423184633255,0.08507627248764038,-0.03817026689648628,-0.022058377042412758,0.024126283824443817,0.9999999403953552,0.06718146800994873,-0.03368149697780609,0.00793336983770132,-0.08481216430664062,-0.05775856226682663,0.04866964742541313,-0.0037947550881654024,-0.07241261005401611,0.09726737439632416,-0.02838491089642048,-0.01041578408330679,-0.023395681753754616
sun,0.207769975066185,0.19175934791564941,0.258540540933609,0.17632262408733368,0.22858914732933044,0.19028885662555695,0.16275788843631744,0.018280325457453728,0.14790156483650208,0.2182876318693161,0.15494999289512634,0.22982341051101685,0.21215587854385376,0.18251942098140717,0.18894840776920319,0.1499021351337433,0.19575519859790802,0.1716381013393402,0.10816854238510132,0.1497713327407837
life,0.24693015217781067,0.2110576033592224,0.23528170585632324,0.22854015231132507,0.2788603901863098,0.1469491869211197,0.1663951873779297,0.03983813151717186,0.10503630340099335,0.20499193668365479,0.18817465007305145,0.20837508141994476,0.23248597979545593,0.27076753973960876,0.2643958330154419,0.244698166847229,0.11999484151601791,0.12527509033679962,0.035228993743658066,0.21677987277507782
stadium,0.12456028908491135,0.18311816453933716,0.21145665645599365,0.1942804455757141,0.17126937210559845,0.2035229355096817,0.21494066715240479,0.06718146800994873,1.0,0.1119866892695427,0.09034744650125504,0.22218671441078186,0.1262112706899643,0.14596018195152283,0.08842403441667557,0.18393352627754211,0.1715150624513626,0.25985562801361084,0.0706227570772171,0.07579939067363739
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.25561806559562683,0.22144022583961487,-0.0016132977325469255,0.2056228220462799,0.36674630641937256,0.2834377586841583,0.38314947485923767,0.48816442489624023,0.427140474319458,0.23664548993110657,0.4464869201183319,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.23541347682476044,0.2290353924036026,0.06895173341035843,0.11777293682098389,0.4716290831565857,0.2884425222873688,0.3571503460407257,0.49487000703811646,0.3739250600337982,0.22425253689289093,0.5064792633056641,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.20544172823429108
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,0.2858080565929413,0.25086042284965515,-0.01540423184633255,0.21145665645599365,0.5091903209686279,0.2986898124217987,0.457212895154953,0.48381632566452026,0.5829201340675354,0.26613181829452515,0.4739971458911896,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
san,0.19375550746917725,0.1594623327255249,0.2858080565929413,0.14419548213481903,0.25237205624580383,0.9999999403953552,0.8108479976654053,-0.022058377042412758,0.2035229355096817,0.20252759754657745,0.1905985176563263,0.21309925615787506,0.1967049092054367,0.19931553304195404,0.1476166695356369,0.21004900336265564,0.15279507637023926,0.18508543074131012,0.02022494748234749,0.10952327400445938
francisco,0.17887917160987854,0.12765364348888397,0.25086042284965515,0.10963184386491776,0.19117538630962372,0.8108479976654053,1.0,0.024126283824443817,0.21494066715240479,0.1998862773180008,0.24023929238319397,0.19574089348316193,0.17663522064685822,0.1947603076696396,0.13388732075691223,0.2142373025417328,0.1658499836921692,0.20152677595615387,-0.012375159189105034,0.1020219698548317
bay,0.20251236855983734,0.1959105283021927,0.2441686987876892,0.17973171174526215,0.20480380952358246,0.38444605469703674,0.3707815408706665,0.04795898124575615,0.22726500034332275,0.17318107187747955,0.11519034206867218,0.163857102394104,0.13162893056869507,0.17936193943023682,0.1526022106409073,0.16755102574825287,0.12241406738758087,0.1972428411245346,-0.04651472717523575,0.10773546993732452
area,0.21965408325195312,0.29283958673477173,0.37834644317626953,0.205547034740448,0.3409860134124756,0.22260162234306335,0.2213580310344696,-0.002423585159704089,0.22079673409461975,0.29334506392478943,0.1805037409067154,0.25113749504089355,0.2407972663640976,0.2782127559185028,0.18497592210769653,0.20941852033138275,0.09147491306066513,0.19680163264274597,0.004881815519183874,0.12640461325645447
's,0.02692362666130066,0.02396530658006668,-0.01540423184633255,0.08507627248764038,-0.03817026689648628,-0.022058377042412758,0.024126283824443817,0.9999999403953552,0.06718146800994873,-0.03368149697780609,0.00793336983770132,-0.08481216430664062,-0.05775856226682663,0.04866964742541313,-0.0037947550881654024,-0.07241261005401611,0.09726737439632416,-0.02838491089642048,-0.01041578408330679,-0.023395681753754616
levi,0.13056978583335876,0.09836933761835098,0.15661084651947021,0.10812456160783768,0.14476609230041504,0.18648503720760345,0.20133531093597412,0.0004511454317253083,0.16388165950775146,0.08693099021911621,0.09716185182332993,0.1250557154417038,0.16246658563613892,0.14748936891555786,0.10454024374485016,0.16166196763515472,0.08340612053871155,0.1602962166070938,-0.008762326091527939,0.09252339601516724
's,0.02692362666130066,0.02396530658006668,-0.01540423184633255,0.08507627248764038,-0.03817026689648628,-0.022058377042412758,0.024126283824443817,0.9999999403953552,0.06718146800994873,-0.03368149697780609,0.00793336983770132,-0.08481216430664062,-0.05775856226682663,0.04866964742541313,-0.0037947550881654024,-0.07241261005401611,0.09726737439632416,-0.02838491089642048,-0.01041578408330679,-0.023395681753754616
stadium,0.12456028908491135,0.18311816453933716,0.21145665645599365,0.1942804455757141,0.17126937210559845,0.2035229355096817,0.21494066715240479,0.06718146800994873,1.0,0.1119866892695427,0.09034744650125504,0.22218671441078186,0.1262112706899643,0.14596018195152283,0.08842403441667557,0.18393352627754211,0.1715150624513626,0.25985562801361084,0.0706227570772171,0.07579939067363739
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.24563752114772797,0.2233876734972,-0.003708066651597619,0.1958179920911789,0.475719153881073,0.2849854826927185,0.4549728035926819,0.515582263469696,0.50484299659729,0.19531312584877014,0.4726039469242096,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.4130953550338745
