,what,are,alternate,english,spelling,of,genghis,?
:,-0.12022944539785385,-0.1189703419804573,-0.050314173102378845,-0.0987786203622818,-0.006952310912311077,-0.08807745575904846,-0.06470442563295364,-0.07156077772378922
成吉思汗,0.12170100957155228,0.18896257877349854,0.1916757971048355,-0.006009411998093128,0.14406388998031616,0.07584261894226074,0.11232675611972809,0.11251655220985413
;,0.10986888408660889,0.15315808355808258,0.15384076535701752,0.06663760542869568,0.056489650160074234,0.054534342139959335,0.031445953994989395,0.10349778085947037
pinyin,0.14042533934116364,0.18713507056236267,0.15895307064056396,0.223897784948349,0.34384989738464355,0.17915813624858856,0.3192955553531647,0.22529643774032593
:,-0.12022944539785385,-0.1189703419804573,-0.050314173102378845,-0.0987786203622818,-0.006952310912311077,-0.08807745575904846,-0.06470442563295364,-0.07156077772378922
chéngjísī,0.19378945231437683,0.18145106732845306,0.13568933308124542,0.18433012068271637,0.17750053107738495,0.20382392406463623,0.4142398238182068,0.20427900552749634
hán,0.2028757482767105,0.13545826077461243,0.10806190222501755,0.15070559084415436,0.18911319971084595,0.21892595291137695,0.28725236654281616,0.19986291229724884
",",0.3087472915649414,0.4062570035457611,0.23518507182598114,0.3339248597621918,0.2965300381183624,0.4946078956127167,0.2891939878463745,0.31091248989105225
turkic,0.18202011287212372,0.2160157412290573,0.14745116233825684,0.24871712923049927,0.23108644783496857,0.29265591502189636,0.46669715642929077,0.16415703296661377
:,-0.12022944539785385,-0.1189703419804573,-0.050314173102378845,-0.0987786203622818,-0.006952310912311077,-0.08807745575904846,-0.06470442563295364,-0.07156077772378922
cengiz,0.2446296364068985,0.17047414183616638,0.15988127887248993,0.23815107345581055,0.178725928068161,0.30440136790275574,0.5929053425788879,0.20562225580215454
han,0.14963169395923615,0.1927221268415451,0.15743045508861542,0.12165011465549469,0.18538735806941986,0.24127668142318726,0.43785804510116577,0.17129439115524292
",",0.3087472915649414,0.4062570035457611,0.23518507182598114,0.3339248597621918,0.2965300381183624,0.4946078956127167,0.2891939878463745,0.31091248989105225
çingiz,0.24025140702724457,0.18623746931552887,0.08529005944728851,0.1782907098531723,0.14453531801700592,0.2637239396572113,0.39388757944107056,0.1969750076532364
xan,0.1686566174030304,0.1469145566225052,0.12589958310127258,0.1637153923511505,0.16429723799228668,0.15614700317382812,0.23530396819114685,0.25991496443748474
",",0.3087472915649414,0.4062570035457611,0.23518507182598114,0.3339248597621918,0.2965300381183624,0.4946078956127167,0.2891939878463745,0.31091248989105225
çingiz,0.24025140702724457,0.18623746931552887,0.08529005944728851,0.1782907098531723,0.14453531801700592,0.2637239396572113,0.39388757944107056,0.1969750076532364
han,0.14963169395923615,0.1927221268415451,0.15743045508861542,0.12165011465549469,0.18538735806941986,0.24127668142318726,0.43785804510116577,0.17129439115524292
",",0.3087472915649414,0.4062570035457611,0.23518507182598114,0.3339248597621918,0.2965300381183624,0.4946078956127167,0.2891939878463745,0.31091248989105225
chingizxon,0.22126585245132446,0.19893664121627808,0.16221502423286438,0.2432730346918106,0.22072765231132507,0.3092118203639984,0.4867185652256012,0.2609524428844452
",",0.3087472915649414,0.4062570035457611,0.23518507182598114,0.3339248597621918,0.2965300381183624,0.4946078956127167,0.2891939878463745,0.31091248989105225
çıñğız,0.20934262871742249,0.2624507546424866,0.10480870306491852,0.2875584661960602,0.2978203594684601,0.2109697163105011,0.2358718067407608,0.26085180044174194
xan,0.1686566174030304,0.1469145566225052,0.12589958310127258,0.1637153923511505,0.16429723799228668,0.15614700317382812,0.23530396819114685,0.25991496443748474
",",0.3087472915649414,0.4062570035457611,0.23518507182598114,0.3339248597621918,0.2965300381183624,0.4946078956127167,0.2891939878463745,0.31091248989105225
chengez,0.2951904237270355,0.26794230937957764,0.1871427297592163,0.207055926322937,0.21787860989570618,0.2804616689682007,0.4309377670288086,0.341160386800766
khan,0.16476042568683624,0.10875514894723892,0.1610884815454483,0.14020130038261414,0.1870950609445572,0.17124508321285248,0.5896923542022705,0.12862591445446014
",",0.3087472915649414,0.4062570035457611,0.23518507182598114,0.3339248597621918,0.2965300381183624,0.4946078956127167,0.2891939878463745,0.31091248989105225
chinggis,0.19829951226711273,0.23272888362407684,0.11000482738018036,0.2661386728286743,0.2556963562965393,0.27041229605674744,0.4531481862068176,0.27154234051704407
khan,0.16476042568683624,0.10875514894723892,0.1610884815454483,0.14020130038261414,0.1870950609445572,0.17124508321285248,0.5896923542022705,0.12862591445446014
",",0.3087472915649414,0.4062570035457611,0.23518507182598114,0.3339248597621918,0.2965300381183624,0.4946078956127167,0.2891939878463745,0.31091248989105225
chinggis,0.19829951226711273,0.23272888362407684,0.11000482738018036,0.2661386728286743,0.2556963562965393,0.27041229605674744,0.4531481862068176,0.27154234051704407
xaan,0.16497835516929626,0.15436433255672455,0.06614980846643448,0.18982791900634766,0.17141249775886536,0.12604045867919922,0.33704882860183716,0.12387631088495255
",",0.3087472915649414,0.4062570035457611,0.23518507182598114,0.3339248597621918,0.2965300381183624,0.4946078956127167,0.2891939878463745,0.31091248989105225
chingis,0.20070898532867432,0.1908537894487381,0.11819013208150864,0.23945428431034088,0.21949690580368042,0.24784289300441742,0.43321043252944946,0.26673197746276855
khan,0.16476042568683624,0.10875514894723892,0.1610884815454483,0.14020130038261414,0.1870950609445572,0.17124508321285248,0.5896923542022705,0.12862591445446014
",",0.3087472915649414,0.4062570035457611,0.23518507182598114,0.3339248597621918,0.2965300381183624,0.4946078956127167,0.2891939878463745,0.31091248989105225
jenghis,0.26906922459602356,0.14825209975242615,0.12084069103002548,0.257708877325058,0.18257202208042145,0.3111783564090729,0.9152323007583618,0.2427954077720642
khan,0.16476042568683624,0.10875514894723892,0.1610884815454483,0.14020130038261414,0.1870950609445572,0.17124508321285248,0.5896923542022705,0.12862591445446014
",",0.3087472915649414,0.4062570035457611,0.23518507182598114,0.3339248597621918,0.2965300381183624,0.4946078956127167,0.2891939878463745,0.31091248989105225
chinggis,0.19829951226711273,0.23272888362407684,0.11000482738018036,0.2661386728286743,0.2556963562965393,0.27041229605674744,0.4531481862068176,0.27154234051704407
qan,0.1852487176656723,0.1898074746131897,0.2207007259130478,0.13395684957504272,0.23374690115451813,0.2047932893037796,0.42099130153656006,0.23809635639190674
",",0.3087472915649414,0.4062570035457611,0.23518507182598114,0.3339248597621918,0.2965300381183624,0.4946078956127167,0.2891939878463745,0.31091248989105225
djingis,0.29278144240379333,0.2672570049762726,0.21524401009082794,0.1712333709001541,0.2114035040140152,0.2654407322406769,0.41284334659576416,0.2707977294921875
kahn,0.1697286069393158,0.1199394017457962,0.1367073357105255,0.0879494771361351,0.15849649906158447,0.12526921927928925,0.2187458574771881,0.20280954241752625
",",0.3087472915649414,0.4062570035457611,0.23518507182598114,0.3339248597621918,0.2965300381183624,0.4946078956127167,0.2891939878463745,0.31091248989105225
russian,0.1513282060623169,0.140992671251297,0.16067394614219666,0.28118857741355896,0.1700080782175064,0.16226479411125183,0.25997278094291687,0.12951652705669403
:,-0.12022944539785385,-0.1189703419804573,-0.050314173102378845,-0.0987786203622818,-0.006952310912311077,-0.08807745575904846,-0.06470442563295364,-0.07156077772378922
чингисхан,0.03268775716423988,0.11265871673822403,0.006569878663867712,0.07204437255859375,0.01935635320842266,0.10562093555927277,-0.004004746675491333,0.011597955599427223
(,0.2411840260028839,0.23263892531394958,0.24292130768299103,0.3194602429866791,0.25702953338623047,0.35032153129577637,0.2257842868566513,0.40561532974243164
čingiskhan,0.33172592520713806,0.26629316806793213,0.17581674456596375,0.2453324943780899,0.30032119154930115,0.32555875182151794,0.5063080787658691,0.28189170360565186
),0.26259949803352356,0.2373749315738678,0.24619060754776,0.32298287749290466,0.27339866757392883,0.3680361211299896,0.24887141585350037,0.42300865054130554
or,0.33867141604423523,0.5374364256858826,0.2624022662639618,0.1728663295507431,0.20934022963047028,0.3792596757411957,0.1795828640460968,0.32389625906944275
чингиз-хан,0.0687677413225174,-0.0034775834064930677,0.026560207828879356,0.019837917760014534,0.08881764858961105,0.08398368209600449,-0.0165659561753273,0.010218546725809574
(,0.2411840260028839,0.23263892531394958,0.24292130768299103,0.3194602429866791,0.25702953338623047,0.35032153129577637,0.2257842868566513,0.40561532974243164
čingiz-khan,0.2980092465877533,0.22558154165744781,0.1799742430448532,0.17861969769001007,0.22905538976192474,0.2933272421360016,0.5757932662963867,0.22555488348007202
),0.26259949803352356,0.2373749315738678,0.24619060754776,0.32298287749290466,0.27339866757392883,0.3680361211299896,0.24887141585350037,0.42300865054130554
",",0.3087472915649414,0.4062570035457611,0.23518507182598114,0.3339248597621918,0.2965300381183624,0.4946078956127167,0.2891939878463745,0.31091248989105225
etc,0.2803364396095276,0.38972148299217224,0.2106211632490158,0.18547411262989044,0.21418333053588867,0.2881240248680115,0.18814638257026672,0.38010111451148987
.,0.3567904531955719,0.3452940285205841,0.2329867035150528,0.2881386876106262,0.21416299045085907,0.5352458953857422,0.25373268127441406,0.4130953550338745
