,what,type,of,goals,are,usually,done,skirting,the,law,?
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.18402206897735596,0.4062570035457611,0.21946179866790771,0.32079052925109863,0.29215508699417114,0.4933079481124878,0.24953721463680267,0.31091248989105225
which,0.5261979103088379,0.31462597846984863,0.5011631846427917,0.10362722724676132,0.42922598123550415,0.5414474010467529,0.298350989818573,0.3120356798171997,0.6521818041801453,0.20205146074295044,0.25814583897590637
brought,0.26212388277053833,0.11365305632352829,0.3339962065219879,0.12309149652719498,0.17135658860206604,0.14876818656921387,0.3315201997756958,0.2623516023159027,0.32700833678245544,0.13674241304397583,0.2339296191930771
medicine,0.20377366244792938,0.09686882793903351,0.20997224748134613,0.15135806798934937,0.15540048480033875,0.15935419499874115,0.1911272555589676,0.13833053410053253,0.19564834237098694,0.2777535021305084,0.14826606214046478
to,0.455847829580307,0.19930607080459595,0.41548454761505127,0.20219381153583527,0.3504326641559601,0.3824864327907562,0.2647212743759155,0.3070160150527954,0.535392165184021,0.259207159280777,0.29463258385658264
iraq,0.19968436658382416,0.10038897395133972,0.24110949039459229,0.1458217054605484,0.16125062108039856,0.17216123640537262,0.21185855567455292,0.14099685847759247,0.2386751025915146,0.17427583038806915,0.13788843154907227
without,0.3181614279747009,0.25126633048057556,0.3081340193748474,0.09936373680830002,0.3006502687931061,0.41052740812301636,0.37270909547805786,0.28218168020248413,0.3270869255065918,0.16878442466259003,0.2928665280342102
the,0.42745697498321533,0.21819381415843964,0.733189046382904,0.11426310986280441,0.40399202704429626,0.36782920360565186,0.26575928926467896,0.32141241431236267,1.0,0.24548950791358948,0.22068053483963013
permission,0.29350385069847107,0.09674714505672455,0.20709235966205597,0.10305672138929367,0.14417676627635956,0.23387940227985382,0.3314889073371887,0.23745198547840118,0.2008170187473297,0.3012969195842743,0.2520243525505066
of,0.33290785551071167,0.18112817406654358,1.0,0.10088890790939331,0.39081433415412903,0.33931583166122437,0.23300732672214508,0.2438109964132309,0.733189046382904,0.2816956341266632,0.1826142966747284
the,0.42745697498321533,0.21819381415843964,0.733189046382904,0.11426310986280441,0.40399202704429626,0.36782920360565186,0.26575928926467896,0.32141241431236267,1.0,0.24548950791358948,0.22068053483963013
u.s.,0.11178889125585556,-0.01808912865817547,0.011562774889171124,0.1279575675725937,-0.06309524178504944,-0.08497247844934464,-0.021211640909314156,0.0100143076851964,0.06592652946710587,0.01253523863852024,0.07886100560426712
government,0.28074538707733154,0.09938877820968628,0.3475167155265808,0.17226579785346985,0.20126859843730927,0.2110610455274582,0.19000062346458435,0.1478775143623352,0.31798112392425537,0.3640907108783722,0.18851417303085327
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.18402206897735596,0.4062570035457611,0.21946179866790771,0.32079052925109863,0.29215508699417114,0.4933079481124878,0.24953721463680267,0.31091248989105225
directly,0.3618607521057129,0.16596588492393494,0.2998887896537781,0.12307985126972198,0.322107195854187,0.37563464045524597,0.2889575958251953,0.1971973180770874,0.4502958655357361,0.2082669883966446,0.2187996357679367
achieve,0.2524374723434448,0.11494336277246475,0.24381192028522491,0.277398943901062,0.23659032583236694,0.23487427830696106,0.3198654055595398,0.2633230984210968,0.23965083062648773,0.1468045860528946,0.17526866495609283
a,0.3320399522781372,0.3813284635543823,0.5052502155303955,0.10896897315979004,0.265255331993103,0.46690207719802856,0.2800007462501526,0.33477282524108887,0.5829201340675354,0.2212858349084854,0.23916715383529663
desired,0.32847166061401367,0.19594912230968475,0.2489352971315384,0.16781285405158997,0.19208326935768127,0.2718716859817505,0.29001256823539734,0.2985241413116455,0.3089691996574402,0.16316846013069153,0.30338212847709656
social,0.22217629849910736,0.10143082588911057,0.2605111300945282,0.1743791699409485,0.21125389635562897,0.20196810364723206,0.18339325487613678,0.1654365509748459,0.21797899901866913,0.2401062548160553,0.1615191102027893
goal,0.2571476101875305,0.07837745547294617,0.1838325709104538,0.6627928614616394,0.15042772889137268,0.08759590238332748,0.19088710844516754,0.24041901528835297,0.2443244755268097,0.15833541750907898,0.1964566856622696
(,0.2411840260028839,0.1677488386631012,0.35032153129577637,0.150551900267601,0.23263892531394958,0.19256804883480072,0.24851839244365692,0.16881845891475677,0.33289089798927307,0.14312884211540222,0.40561532974243164
such,0.23989605903625488,0.2636772096157074,0.3209529519081116,0.08761841058731079,0.4654397666454315,0.4232233762741089,0.3031674325466156,0.278974711894989,0.3575236201286316,0.18631872534751892,0.17851735651493073
as,0.31749409437179565,0.19307732582092285,0.3886612355709076,0.1147177442908287,0.3826591968536377,0.3335179388523102,0.28695398569107056,0.3174377977848053,0.48381632566452026,0.2346976399421692,0.27043893933296204
the,0.42745697498321533,0.21819381415843964,0.733189046382904,0.11426310986280441,0.40399202704429626,0.36782920360565186,0.26575928926467896,0.32141241431236267,1.0,0.24548950791358948,0.22068053483963013
provision,0.23705077171325684,0.18756145238876343,0.24258814752101898,0.10282895714044571,0.1564623862504959,0.22697193920612335,0.20806120336055756,0.1879546344280243,0.2599116861820221,0.32879722118377686,0.19758205115795135
of,0.33290785551071167,0.18112817406654358,1.0,0.10088890790939331,0.39081433415412903,0.33931583166122437,0.23300732672214508,0.2438109964132309,0.733189046382904,0.2816956341266632,0.1826142966747284
medication,0.28847256302833557,0.25113800168037415,0.2616158723831177,0.13159142434597015,0.28778642416000366,0.38116058707237244,0.3302672803401947,0.2889465093612671,0.24671530723571777,0.21754364669322968,0.2275196760892868
to,0.455847829580307,0.19930607080459595,0.41548454761505127,0.20219381153583527,0.3504326641559601,0.3824864327907562,0.2647212743759155,0.3070160150527954,0.535392165184021,0.259207159280777,0.29463258385658264
the,0.42745697498321533,0.21819381415843964,0.733189046382904,0.11426310986280441,0.40399202704429626,0.36782920360565186,0.26575928926467896,0.32141241431236267,1.0,0.24548950791358948,0.22068053483963013
sick,0.23248423635959625,0.1586209386587143,0.2389625459909439,0.09016328305006027,0.19111856818199158,0.29218003153800964,0.2877506613731384,0.17374242842197418,0.17309121787548065,0.20836682617664337,0.1836603581905365
),0.26259949803352356,0.18612703680992126,0.3680361211299896,0.14779016375541687,0.2373749315738678,0.21711577475070953,0.2734343111515045,0.19588935375213623,0.3456730246543884,0.15311799943447113,0.42300865054130554
while,0.35511791706085205,0.10300906002521515,0.3366928696632385,0.12657245993614197,0.34230953454971313,0.33590224385261536,0.32824885845184326,0.3956230580806732,0.39804592728614807,0.2214563637971878,0.21076419949531555
openly,0.24464668333530426,0.039836011826992035,0.14141330122947693,0.12765084207057953,0.18016356229782104,0.15894992649555206,0.1218893900513649,0.19243358075618744,0.19510823488235474,0.24013547599315643,0.16308623552322388
breaking,0.2832198143005371,0.12081972509622574,0.2451951652765274,0.1404106467962265,0.1924213171005249,0.19999420642852783,0.16408027708530426,0.3179609179496765,0.33078882098197937,0.21749623119831085,0.16709092259407043
the,0.42745697498321533,0.21819381415843964,0.733189046382904,0.11426310986280441,0.40399202704429626,0.36782920360565186,0.26575928926467896,0.32141241431236267,1.0,0.24548950791358948,0.22068053483963013
law,0.2145031988620758,0.051303401589393616,0.2816956341266632,0.08840440958738327,0.13009320199489594,0.14095260202884674,0.15023145079612732,0.17862361669540405,0.24548950791358948,1.0000001192092896,0.1528988480567932
.,0.3567904531955719,0.23195341229438782,0.5352458953857422,0.16114914417266846,0.3452940285205841,0.28580138087272644,0.3132319152355194,0.30326104164123535,0.5934505462646484,0.24482665956020355,0.4130953550338745
,what,type,of,goals,are,usually,done,skirting,the,law,?
bedau,0.1564604640007019,0.1545051783323288,0.29930275678634644,0.0863533467054367,0.16221930086612701,0.11888919025659561,0.1522718220949173,0.2120644450187683,0.2759277820587158,0.2435528039932251,0.1762317717075348
also,0.42747777700424194,0.26631516218185425,0.4924938678741455,0.09980176389217377,0.4565894305706024,0.46235284209251404,0.3077237904071808,0.314226895570755,0.6021018624305725,0.26510846614837646,0.21848613023757935
notes,0.19507816433906555,0.08449841290712357,0.13280174136161804,0.16537722945213318,0.2348317801952362,0.20140153169631958,0.20368827879428864,0.22421912848949432,0.20623527467250824,0.14789870381355286,0.23920853435993195
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.18402206897735596,0.4062570035457611,0.21946179866790771,0.32079052925109863,0.29215508699417114,0.4933079481124878,0.24953721463680267,0.31091248989105225
though,0.4089210331439972,0.15306183695793152,0.37307101488113403,0.08891072124242783,0.39827248454093933,0.3570004403591156,0.3884865641593933,0.32629629969596863,0.38776206970214844,0.19908727705478668,0.3188856542110443
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.18402206897735596,0.4062570035457611,0.21946179866790771,0.32079052925109863,0.29215508699417114,0.4933079481124878,0.24953721463680267,0.31091248989105225
that,0.6297725439071655,0.25817251205444336,0.41498205065727234,0.17399758100509644,0.45265161991119385,0.43660464882850647,0.40027952194213867,0.3359481990337372,0.5473989248275757,0.23277728259563446,0.32716336846351624
the,0.42745697498321533,0.21819381415843964,0.733189046382904,0.11426310986280441,0.40399202704429626,0.36782920360565186,0.26575928926467896,0.32141241431236267,1.0,0.24548950791358948,0.22068053483963013
very,0.37053924798965454,0.21407891809940338,0.34437474608421326,0.09078634530305862,0.41714969277381897,0.4415467381477356,0.3460270166397095,0.30607232451438904,0.34171217679977417,0.12306281924247742,0.20864155888557434
harmlessness,0.35575491189956665,0.2182927429676056,0.27554431557655334,0.09887681901454926,0.3731291592121124,0.3597169518470764,0.3109462261199951,0.3555278182029724,0.2466767579317093,0.2270410656929016,0.2799035906791687
of,0.33290785551071167,0.18112817406654358,1.0,0.10088890790939331,0.39081433415412903,0.33931583166122437,0.23300732672214508,0.2438109964132309,0.733189046382904,0.2816956341266632,0.1826142966747284
such,0.23989605903625488,0.2636772096157074,0.3209529519081116,0.08761841058731079,0.4654397666454315,0.4232233762741089,0.3031674325466156,0.278974711894989,0.3575236201286316,0.18631872534751892,0.17851735651493073
entirely,0.38249561190605164,0.25484955310821533,0.2849496901035309,0.07443264871835709,0.3856066167354584,0.3262195289134979,0.28273361921310425,0.2961365282535553,0.33318132162094116,0.15761321783065796,0.19651781022548676
symbolic,0.2530723214149475,0.19836847484111786,0.37559205293655396,0.06684736162424088,0.20336298644542694,0.2921031415462494,0.18818587064743042,0.240522101521492,0.27842503786087036,0.21318162977695465,0.1387629508972168
illegal,0.21956031024456024,0.1518467217683792,0.19375135004520416,0.12237529456615448,0.2369074821472168,0.2981129586696625,0.3041438162326813,0.18901263177394867,0.18815846741199493,0.3386971950531006,0.1562941074371338
protests,0.15672723948955536,0.05699765682220459,0.24181179702281952,0.13860170543193817,0.18422359228134155,0.1895523965358734,0.17192794382572174,0.2179553359746933,0.2566162943840027,0.28189507126808167,0.18455082178115845
toward,0.2619364559650421,0.14649467170238495,0.25209522247314453,0.20366764068603516,0.22773204743862152,0.23114971816539764,0.17000769078731537,0.31694528460502625,0.3341628313064575,0.10497964918613434,0.09989774227142334
public,0.1729622185230255,0.15508520603179932,0.2391265481710434,0.0944996103644371,0.18111367523670197,0.21588484942913055,0.17486724257469177,0.17310121655464172,0.22857438027858734,0.26381510496139526,0.19872993230819702
policy,0.3869883120059967,0.1498412936925888,0.24393197894096375,0.2291737198829651,0.160745769739151,0.1336793154478073,0.26159897446632385,0.25801172852516174,0.2358427494764328,0.3526727557182312,0.30462446808815
goals,0.13392581045627594,0.07964672893285751,0.10088890790939331,1.0,0.12876825034618378,0.04098020866513252,0.08973438292741776,0.16301865875720978,0.11426310986280441,0.08840440958738327,0.16318443417549133
may,0.25739946961402893,0.1642589271068573,0.26447007060050964,0.18266761302947998,0.3162533640861511,0.32525691390037537,0.23058465123176575,0.2136470228433609,0.2694292366504669,0.16718333959579468,0.2768254578113556
serve,0.23061832785606384,0.1185079962015152,0.2656401991844177,0.17586560547351837,0.28864505887031555,0.28115153312683105,0.20873615145683289,0.22125732898712158,0.2749462425708771,0.14482446014881134,0.19925682246685028
a,0.3320399522781372,0.3813284635543823,0.5052502155303955,0.10896897315979004,0.265255331993103,0.46690207719802856,0.2800007462501526,0.33477282524108887,0.5829201340675354,0.2212858349084854,0.23916715383529663
propaganda,0.286500483751297,0.16983090341091156,0.23603281378746033,0.1612296998500824,0.18358220160007477,0.19972874224185944,0.2689557671546936,0.30319225788116455,0.23970472812652588,0.18332478404045105,0.24190068244934082
purpose,0.33113807439804077,0.2020452320575714,0.23855330049991608,0.13940614461898804,0.2788180708885193,0.27076610922813416,0.33887848258018494,0.31843721866607666,0.3061215281486511,0.19089171290397644,0.21892647445201874
.,0.3567904531955719,0.23195341229438782,0.5352458953857422,0.16114914417266846,0.3452940285205841,0.28580138087272644,0.3132319152355194,0.30326104164123535,0.5934505462646484,0.24482665956020355,0.4130953550338745
