,which,country,'s,imports,became,the,de,facto,mass,market,leaders,?
datsun,0.20587193965911865,0.16710956394672394,-0.04745497927069664,0.12453898042440414,0.16602735221385956,0.22483332455158234,0.20846588909626007,0.15235255658626556,0.14823977649211884,0.14557315409183502,0.1712999790906906,0.24280552566051483
b210,0.05992143973708153,0.1713794320821762,0.13966192305088043,0.06668242812156677,0.06584710627794266,0.18831418454647064,-0.03597236052155495,0.14273712038993835,0.03775139898061752,0.024536827579140663,0.20851922035217285,-0.055110666900873184
",",0.3658004403114319,0.27878350019454956,-0.0016132977325469255,0.2856404483318329,0.2798398435115814,0.4933079481124878,0.2882855534553528,0.25466400384902954,0.2439754158258438,0.2499394416809082,0.21003474295139313,0.31091248989105225
the,0.6521818041801453,0.30432501435279846,-0.01540423184633255,0.2575509548187256,0.36325156688690186,1.0,0.23491892218589783,0.32902881503105164,0.2284930944442749,0.2041238248348236,0.3157886564731598,0.22068053483963013
datsun,0.20587193965911865,0.16710956394672394,-0.04745497927069664,0.12453898042440414,0.16602735221385956,0.22483332455158234,0.20846588909626007,0.15235255658626556,0.14823977649211884,0.14557315409183502,0.1712999790906906,0.24280552566051483
510,0.1535544991493225,0.1988803744316101,0.07601670920848846,0.07853609323501587,0.1952521800994873,0.28801628947257996,0.14200890064239502,0.16288761794567108,0.028188355267047882,0.11428915709257126,0.27400848269462585,0.02240603417158127
",",0.3658004403114319,0.27878350019454956,-0.0016132977325469255,0.2856404483318329,0.2798398435115814,0.4933079481124878,0.2882855534553528,0.25466400384902954,0.2439754158258438,0.2499394416809082,0.21003474295139313,0.31091248989105225
the,0.6521818041801453,0.30432501435279846,-0.01540423184633255,0.2575509548187256,0.36325156688690186,1.0,0.23491892218589783,0.32902881503105164,0.2284930944442749,0.2041238248348236,0.3157886564731598,0.22068053483963013
honda,0.20295242965221405,0.1466856598854065,-0.021327542141079903,0.23105871677398682,0.1797819882631302,0.11746818572282791,0.17242079973220825,0.18033523857593536,0.0948062464594841,0.21401071548461914,0.0899193286895752,0.1309606283903122
civic,0.15689361095428467,0.20778509974479675,-0.005099231377243996,0.14955978095531464,0.23673728108406067,0.20014525949954987,0.15703752636909485,0.16377650201320648,0.1385202407836914,0.29759714007377625,0.24316048622131348,0.08940358459949493
",",0.3658004403114319,0.27878350019454956,-0.0016132977325469255,0.2856404483318329,0.2798398435115814,0.4933079481124878,0.2882855534553528,0.25466400384902954,0.2439754158258438,0.2499394416809082,0.21003474295139313,0.31091248989105225
the,0.6521818041801453,0.30432501435279846,-0.01540423184633255,0.2575509548187256,0.36325156688690186,1.0,0.23491892218589783,0.32902881503105164,0.2284930944442749,0.2041238248348236,0.3157886564731598,0.22068053483963013
mitsubishi,0.2878035306930542,0.11156773567199707,-0.05653751641511917,0.26614269614219666,0.19741296768188477,0.18660248816013336,0.17040486633777618,0.22239263355731964,0.17080004513263702,0.2368374466896057,0.1539100557565689,0.15891717374324799
galant,0.1968906670808792,0.0665980726480484,-0.05203526094555855,0.12295383960008621,0.10353167355060577,0.2842767834663391,0.2828097641468048,0.1227758377790451,0.19313082098960876,0.14065444469451904,0.08840149641036987,0.14548102021217346
(,0.2589828372001648,0.1820623129606247,0.0012731997994706035,0.20380127429962158,0.15322089195251465,0.33289089798927307,0.26744362711906433,0.21642160415649414,0.16710513830184937,0.11048517376184464,0.1392514407634735,0.40561532974243164
a,0.56894451379776,0.20991116762161255,0.04866964742541313,0.1925535649061203,0.28774285316467285,0.5829201340675354,0.19532008469104767,0.20330502092838287,0.21558082103729248,0.2680419683456421,0.16248153150081635,0.23916715383529663
captive,0.1964818686246872,0.14726905524730682,0.07780185341835022,0.17597398161888123,0.143964022397995,0.22011549770832062,0.10036082565784454,0.15469415485858917,0.10101310163736343,0.22973717749118805,0.17104913294315338,0.1558947116136551
import,0.2647826671600342,0.26659348607063293,-0.05807654932141304,0.8773709535598755,0.09060422331094742,0.1909591555595398,0.07974925637245178,0.21573323011398315,0.153207466006279,0.27594801783561707,0.042867839336395264,0.35787662863731384
from,0.38755592703819275,0.21630296111106873,-0.01936490088701248,0.24919354915618896,0.22486808896064758,0.40150508284568787,0.16806256771087646,0.19311249256134033,0.16470669209957123,0.1302083134651184,0.1892431527376175,0.19969791173934937
chrysler,0.24411582946777344,0.08328570425510406,-0.015777846798300743,0.18867720663547516,0.21212974190711975,0.1921911984682083,0.11974510550498962,0.15662738680839539,0.16457195580005646,0.34562087059020996,0.14859001338481903,0.17612145841121674
sold,0.20852339267730713,0.20241354405879974,0.0745566189289093,0.32690155506134033,0.3044348955154419,0.21929198503494263,0.15477754175662994,0.09356570243835449,0.12626679241657257,0.39636626839637756,0.13166441023349762,0.14943712949752808
as,0.41006597876548767,0.2241005152463913,-0.05775856226682663,0.21276023983955383,0.3482101261615753,0.48381632566452026,0.18801569938659668,0.24306243658065796,0.20994383096694946,0.17538416385650635,0.21615228056907654,0.27043893933296204
the,0.6521818041801453,0.30432501435279846,-0.01540423184633255,0.2575509548187256,0.36325156688690186,1.0,0.23491892218589783,0.32902881503105164,0.2284930944442749,0.2041238248348236,0.3157886564731598,0.22068053483963013
dodge,0.19427956640720367,0.13387560844421387,0.014966458082199097,0.22369836270809174,0.10787032544612885,0.19706515967845917,0.13864095509052277,0.16385865211486816,0.14606770873069763,0.22780852019786835,0.12364424020051956,0.1866140216588974
colt,0.1909496933221817,0.14539378881454468,-0.0639592632651329,0.2167130708694458,0.1419164538383484,0.18565012514591217,0.18894383311271667,0.18994581699371338,0.09424970299005508,0.1817462295293808,0.18744739890098572,0.1951955407857895
),0.2758678197860718,0.18773311376571655,0.021107977256178856,0.19928354024887085,0.19107717275619507,0.3456730246543884,0.2729669213294983,0.22610190510749817,0.18670302629470825,0.10896787792444229,0.15253672003746033,0.42300865054130554
",",0.3658004403114319,0.27878350019454956,-0.0016132977325469255,0.2856404483318329,0.2798398435115814,0.4933079481124878,0.2882855534553528,0.25466400384902954,0.2439754158258438,0.2499394416809082,0.21003474295139313,0.31091248989105225
the,0.6521818041801453,0.30432501435279846,-0.01540423184633255,0.2575509548187256,0.36325156688690186,1.0,0.23491892218589783,0.32902881503105164,0.2284930944442749,0.2041238248348236,0.3157886564731598,0.22068053483963013
subaru,0.20945359766483307,0.16452692449092865,-0.008665078319609165,0.17290152609348297,0.17158201336860657,0.17845773696899414,0.18623676896095276,0.09654363244771957,0.14368902146816254,0.1975519210100174,0.1063816100358963,0.13015960156917572
dl,0.11903144419193268,0.10262149572372437,0.025723842903971672,0.18895679712295532,0.13225895166397095,0.14109355211257935,0.1581098735332489,0.1618352234363556,0.1722218245267868,0.22933650016784668,0.12061534076929092,0.2181485891342163
",",0.3658004403114319,0.27878350019454956,-0.0016132977325469255,0.2856404483318329,0.2798398435115814,0.4933079481124878,0.2882855534553528,0.25466400384902954,0.2439754158258438,0.2499394416809082,0.21003474295139313,0.31091248989105225
and,0.506277859210968,0.30884742736816406,0.06895173341035843,0.2939378023147583,0.31226563453674316,0.5171257257461548,0.22193852066993713,0.2149723321199417,0.21843883395195007,0.23057621717453003,0.2407902181148529,0.20544172823429108
later,0.39698365330696106,0.15766936540603638,0.05591587722301483,0.11726021021604538,0.4831738770008087,0.4060266613960266,0.22345654666423798,0.1951034665107727,0.14863839745521545,0.1783209890127182,0.2583005726337433,0.1417175978422165
the,0.6521818041801453,0.30432501435279846,-0.01540423184633255,0.2575509548187256,0.36325156688690186,1.0,0.23491892218589783,0.32902881503105164,0.2284930944442749,0.2041238248348236,0.3157886564731598,0.22068053483963013
honda,0.20295242965221405,0.1466856598854065,-0.021327542141079903,0.23105871677398682,0.1797819882631302,0.11746818572282791,0.17242079973220825,0.18033523857593536,0.0948062464594841,0.21401071548461914,0.0899193286895752,0.1309606283903122
accord,0.22884243726730347,0.17950032651424408,-0.00931887049227953,0.15619079768657684,0.15445955097675323,0.18827132880687714,0.10081799328327179,0.21565581858158112,0.15744277834892273,0.21195094287395477,0.2404722273349762,0.11823157966136932
all,0.50777268409729,0.20782890915870667,0.03181743621826172,0.32960885763168335,0.21539275348186493,0.4860881567001343,0.13726292550563812,0.17638210952281952,0.26512742042541504,0.1872379332780838,0.29885295033454895,0.29575422406196594
had,0.3188965916633606,0.2020130157470703,-0.004401352722197771,0.13727807998657227,0.4615839719772339,0.3875846862792969,0.1643991321325302,0.14845506846904755,0.21314668655395508,0.1694093942642212,0.2601015269756317,0.20728366076946259
four,0.37497180700302124,0.13886886835098267,0.030550921335816383,0.06894829124212265,0.22001969814300537,0.40344667434692383,0.14075902104377747,0.09157676994800568,0.13213783502578735,0.04634783789515495,0.1877874732017517,0.14532537758350372
cylinder,0.28004783391952515,0.08821144700050354,-0.07462844252586365,0.12896987795829773,0.04097190499305725,0.19659645855426788,0.08192241936922073,0.1189584955573082,0.22571323812007904,0.14202724397182465,0.11904515326023102,0.12323369085788727
engines,0.2775522768497467,0.138432577252388,0.070243701338768,0.2422167956829071,0.16198648512363434,0.2245008647441864,0.11543983221054077,0.13396558165550232,0.12011890113353729,0.1494295597076416,0.17564040422439575,0.18940703570842743
that,0.6894589066505432,0.210195854306221,0.04397977516055107,0.32699668407440186,0.1675340086221695,0.5473989248275757,0.16662734746932983,0.24919256567955017,0.2827543616294861,0.21578849852085114,0.23046132922172546,0.32716336846351624
were,0.2807837128639221,0.19303756952285767,0.007088581565767527,0.18288935720920563,0.45684126019477844,0.3906462490558624,0.1311400681734085,0.157443106174469,0.2088848054409027,0.16066841781139374,0.33411720395088196,0.17890112102031708
more,0.4639437198638916,0.16735000908374786,0.032942235469818115,0.2649546265602112,0.22458474338054657,0.39758381247520447,0.07614303380250931,0.1346081644296646,0.24929344654083252,0.2086622267961502,0.2618564963340759,0.27894994616508484
fuel,0.25593674182891846,0.19963768124580383,0.011867005378007889,0.2884417772293091,0.12112537771463394,0.18534968793392181,0.1549633890390396,0.11160552501678467,0.24492019414901733,0.24546056985855103,0.1678587794303894,0.10583324730396271
efficient,0.34435197710990906,0.13499514758586884,0.08796707540750504,0.30954256653785706,0.13749170303344727,0.22032952308654785,0.08459626138210297,0.1548648625612259,0.2454862892627716,0.2400292158126831,0.141457661986351,0.18034493923187256
than,0.3974681496620178,0.16402976214885712,0.0585811510682106,0.28684842586517334,0.20325537025928497,0.3227543234825134,0.07020623981952667,0.10152450948953629,0.2647872567176819,0.1700230985879898,0.14365658164024353,0.24917294085025787
the,0.6521818041801453,0.30432501435279846,-0.01540423184633255,0.2575509548187256,0.36325156688690186,1.0,0.23491892218589783,0.32902881503105164,0.2284930944442749,0.2041238248348236,0.3157886564731598,0.22068053483963013
typical,0.3325612545013428,0.1266189068555832,0.09478029608726501,0.1907896101474762,0.08237060159444809,0.28039172291755676,0.15953417122364044,0.09798575192689896,0.2648862898349762,0.19562621414661407,0.06717374175786972,0.15633712708950043
american,0.16603466868400574,0.24713923037052155,0.01565130427479744,0.10705424100160599,0.2360076755285263,0.24562937021255493,0.17058883607387543,0.045485347509384155,0.14595387876033783,0.08642587810754776,0.17348474264144897,0.18877598643302917
v8,-0.04177588224411011,0.013384280726313591,-0.09349788725376129,0.02519569732248783,-0.05662517994642258,-0.05557844042778015,0.0037106189411133528,-0.006369506008923054,0.027591019868850708,0.004494806285947561,-0.07548920065164566,0.047641854733228683
and,0.506277859210968,0.30884742736816406,0.06895173341035843,0.2939378023147583,0.31226563453674316,0.5171257257461548,0.22193852066993713,0.2149723321199417,0.21843883395195007,0.23057621717453003,0.2407902181148529,0.20544172823429108
six,0.35139694809913635,0.15242576599121094,0.06576314568519592,0.0638577789068222,0.23764361441135406,0.3614266812801361,0.13431304693222046,0.10241658240556717,0.15536394715309143,0.05389055609703064,0.22350989282131195,0.15298804640769958
cylinder,0.28004783391952515,0.08821144700050354,-0.07462844252586365,0.12896987795829773,0.04097190499305725,0.19659645855426788,0.08192241936922073,0.1189584955573082,0.22571323812007904,0.14202724397182465,0.11904515326023102,0.12323369085788727
engines,0.2775522768497467,0.138432577252388,0.070243701338768,0.2422167956829071,0.16198648512363434,0.2245008647441864,0.11543983221054077,0.13396558165550232,0.12011890113353729,0.1494295597076416,0.17564040422439575,0.18940703570842743
.,0.45942068099975586,0.26130348443984985,-0.003708066651597619,0.31670892238616943,0.2806840240955353,0.5934505462646484,0.2525182366371155,0.24795301258563995,0.25224974751472473,0.19660170376300812,0.18761023879051208,0.4130953550338745
,which,country,'s,imports,became,the,de,facto,mass,market,leaders,?
the,0.6521818041801453,0.30432501435279846,-0.01540423184633255,0.2575509548187256,0.36325156688690186,1.0,0.23491892218589783,0.32902881503105164,0.2284930944442749,0.2041238248348236,0.3157886564731598,0.22068053483963013
crisis,0.21961601078510284,0.18197865784168243,-0.09148845076560974,0.19712816178798676,0.2229609489440918,0.263981431722641,0.18024380505084991,0.2875511944293976,0.13956879079341888,0.21519477665424347,0.3294154405593872,0.17902959883213043
reduced,0.33779141306877136,0.14167682826519012,-0.010829544626176357,0.2946244776248932,0.1466357260942459,0.2897622883319855,0.0791904628276825,0.22966843843460083,0.17687168717384338,0.2053835391998291,0.14588919281959534,0.10234767943620682
the,0.6521818041801453,0.30432501435279846,-0.01540423184633255,0.2575509548187256,0.36325156688690186,1.0,0.23491892218589783,0.32902881503105164,0.2284930944442749,0.2041238248348236,0.3157886564731598,0.22068053483963013
demand,0.2734186053276062,0.2657812237739563,0.009128083474934101,0.35724109411239624,0.1624957174062729,0.27194610238075256,0.10105868428945541,0.23766930401325226,0.23286734521389008,0.3833227753639221,0.18842320144176483,0.13359291851520538
for,0.44095608592033386,0.2644098401069641,-0.07241261005401611,0.26887696981430054,0.3017078936100006,0.4739971458911896,0.15479344129562378,0.22214657068252563,0.18664062023162842,0.20589932799339294,0.21054218709468842,0.264628142118454
large,0.46308431029319763,0.16814355552196503,0.06319566071033478,0.2837652564048767,0.16671934723854065,0.3828733265399933,0.12724021077156067,0.1248108297586441,0.28237438201904297,0.22764621675014496,0.19473226368427277,0.1355665624141693
cars,0.24131238460540771,0.19457121193408966,0.07887933403253555,0.3003252148628235,0.17319554090499878,0.22665506601333618,0.09837985038757324,0.10402826964855194,0.18368849158287048,0.26540258526802063,0.17571498453617096,0.1518762707710266
.,0.45942068099975586,0.26130348443984985,-0.003708066651597619,0.31670892238616943,0.2806840240955353,0.5934505462646484,0.2525182366371155,0.24795301258563995,0.25224974751472473,0.19660170376300812,0.18761023879051208,0.4130953550338745
