,how,many,teams,have,won,15,regular,season,games,since,the,16-game,schedule,was,adopted,?
best,0.25441184639930725,0.2589998245239258,0.20768453180789948,0.20187869668006897,0.42620420455932617,0.10830166935920715,0.22961202263832092,0.20042479038238525,0.20401866734027863,0.16410422325134277,0.3134109377861023,0.2644409239292145,0.17468273639678955,0.2817839980125427,0.11243286728858948,0.2799045741558075
regular,0.2358456701040268,0.31490984559059143,0.3347216546535492,0.3675557076931,0.20161426067352295,-0.009971684776246548,1.0,0.4002528786659241,0.24902638792991638,0.2647797167301178,0.3214086890220642,0.26340222358703613,0.3617466986179352,0.15137939155101776,0.07862213999032974,0.18334713578224182
season,0.13036081194877625,0.14251810312271118,0.44570213556289673,0.20235268771648407,0.2658141851425171,0.058130551129579544,0.4002528786659241,1.0,0.34330427646636963,0.25668418407440186,0.2507155239582062,0.31891191005706787,0.29308274388313293,0.24797968566417694,0.1023716852068901,0.16793298721313477
in,0.2601168751716614,0.41474202275276184,0.2639528214931488,0.36843645572662354,0.3280489146709442,0.02424248494207859,0.23172755539417267,0.2184021919965744,0.24802106618881226,0.4325680434703827,0.6662389636039734,0.2743573784828186,0.20525701344013214,0.45514053106307983,0.22637200355529785,0.20430970191955566
franchise,0.1421767622232437,0.1937589943408966,0.3386823832988739,0.2292424738407135,0.23129621148109436,0.00134706636890769,0.2792651951313019,0.3754488229751587,0.410045862197876,0.2774578034877777,0.30872398614883423,0.4117433726787567,0.19154006242752075,0.25208672881126404,0.12911070883274078,0.13445523381233215
history,0.28613850474357605,0.2746841311454773,0.17842303216457367,0.24434958398342133,0.20659726858139038,0.04248737171292305,0.14632843434810638,0.13905751705169678,0.21494947373867035,0.34275075793266296,0.33215048909187317,0.28880777955055237,0.15132944285869598,0.25589004158973694,0.11627961695194244,0.2501974403858185
",",0.22659391164779663,0.40610817074775696,0.22220629453659058,0.3541618287563324,0.35968565940856934,-0.03563398867845535,0.2336544692516327,0.2232367992401123,0.2778109014034271,0.3991432189941406,0.4933079481124878,0.25631216168403625,0.183579683303833,0.45456063747406006,0.19488979876041412,0.31091248989105225
becoming,0.19875051081180573,0.27432987093925476,0.18783803284168243,0.25799164175987244,0.23476676642894745,-0.022408416494727135,0.21880695223808289,0.22846610844135284,0.1749436855316162,0.37664270401000977,0.333665668964386,0.21387003362178802,0.175845667719841,0.39893877506256104,0.18360988795757294,0.17354105412960052
the,0.33890387415885925,0.4335206151008606,0.3164927661418915,0.40389683842658997,0.29432493448257446,-0.011810222640633583,0.3214086890220642,0.2507155239582062,0.2676136791706085,0.4054957628250122,1.0,0.3390442430973053,0.21986375749111176,0.48711544275283813,0.23462533950805664,0.22068053483963013
seventh,0.10139477998018265,0.10981595516204834,0.20576618611812592,0.12083633244037628,0.2080826759338379,0.07022400200366974,0.15266725420951843,0.25105464458465576,0.1653379201889038,0.217873677611351,0.36732497811317444,0.20221279561519623,0.18800030648708344,0.3499458432197571,0.1749892383813858,0.10981480032205582
team,0.0986802950501442,0.09326329827308655,0.673422634601593,0.16041462123394012,0.3517186939716339,0.11882986128330231,0.2476644068956375,0.3451383709907532,0.39249375462532043,0.22051659226417542,0.22564226388931274,0.36331602931022644,0.1680411398410797,0.13986483216285706,0.17466209828853607,0.11243411153554916
to,0.44169697165489197,0.40243685245513916,0.2634691894054413,0.4544740617275238,0.1945943981409073,-0.047946229577064514,0.30861178040504456,0.22382742166519165,0.23381441831588745,0.3733763098716736,0.535392165184021,0.2950660288333893,0.2847902476787567,0.3636345863342285,0.1939777433872223,0.29463258385658264
win,0.16622953116893768,0.1518358737230301,0.35015249252319336,0.19824528694152832,0.667466402053833,0.08942259103059769,0.19661571085453033,0.2685241401195526,0.34960049390792847,0.1980517953634262,0.28308698534965515,0.327262818813324,0.1427047997713089,0.29097598791122437,0.13439340889453888,0.1873117983341217
at,0.2154216170310974,0.2716965675354004,0.25427719950675964,0.29004791378974915,0.28372395038604736,-0.010676056146621704,0.25247499346733093,0.18120098114013672,0.23006781935691833,0.3096075654029846,0.457212895154953,0.24160058796405792,0.25999513268470764,0.36707764863967896,0.10609892010688782,0.21978627145290375
least,0.2839330732822418,0.36189308762550354,0.1768856942653656,0.45121026039123535,0.16350935399532318,-0.06307157874107361,0.32447779178619385,0.19100981950759888,0.22819775342941284,0.32864269614219666,0.3428877890110016,0.21363086998462677,0.23193961381912231,0.20791326463222504,0.15070895850658417,0.28866854310035706
15,-0.005761355627328157,-0.02712528221309185,0.038465358316898346,0.0053451950661838055,0.08368123322725296,0.9999999403953552,-0.009971684776246548,0.058130551129579544,-0.0022258590906858444,-0.003095693653449416,-0.011810222640633583,0.06507556140422821,0.03127877041697502,0.08381640166044235,0.06565062701702118,-0.010706285014748573
regular,0.2358456701040268,0.31490984559059143,0.3347216546535492,0.3675557076931,0.20161426067352295,-0.009971684776246548,1.0,0.4002528786659241,0.24902638792991638,0.2647797167301178,0.3214086890220642,0.26340222358703613,0.3617466986179352,0.15137939155101776,0.07862213999032974,0.18334713578224182
season,0.13036081194877625,0.14251810312271118,0.44570213556289673,0.20235268771648407,0.2658141851425171,0.058130551129579544,0.4002528786659241,1.0,0.34330427646636963,0.25668418407440186,0.2507155239582062,0.31891191005706787,0.29308274388313293,0.24797968566417694,0.1023716852068901,0.16793298721313477
games,0.10814857482910156,0.21716509759426117,0.45528846979141235,0.24015609920024872,0.324332058429718,-0.0022258590906858444,0.24902638792991638,0.34330427646636963,1.0000001192092896,0.3160925507545471,0.2676136791706085,0.6299633979797363,0.20216061174869537,0.21596553921699524,0.10914173722267151,0.1360001415014267
since,0.2347431182861328,0.34386345744132996,0.22812123596668243,0.47784632444381714,0.2842603325843811,-0.003095693653449416,0.2647797167301178,0.25668418407440186,0.3160925507545471,1.0000001192092896,0.4054957628250122,0.2159487009048462,0.20945288240909576,0.4384658932685852,0.2922365069389343,0.2876587212085724
the,0.33890387415885925,0.4335206151008606,0.3164927661418915,0.40389683842658997,0.29432493448257446,-0.011810222640633583,0.3214086890220642,0.2507155239582062,0.2676136791706085,0.4054957628250122,1.0,0.3390442430973053,0.21986375749111176,0.48711544275283813,0.23462533950805664,0.22068053483963013
league,0.04579940438270569,0.15746146440505981,0.5732301473617554,0.19458895921707153,0.33279576897621155,0.07203315198421478,0.2909901440143585,0.41418924927711487,0.3706570565700531,0.22373780608177185,0.2724147439002991,0.34583115577697754,0.1332518756389618,0.21425791084766388,0.16589009761810303,0.15941482782363892
expanded,0.19792893528938293,0.2518121898174286,0.15805350244045258,0.3090464174747467,0.19078519940376282,-0.11713818460702896,0.20705881714820862,0.1161201074719429,0.1471816450357437,0.29060009121894836,0.3258892893791199,0.24324999749660492,0.21800537407398224,0.23690104484558105,0.25304755568504333,0.2124357968568802
to,0.44169697165489197,0.40243685245513916,0.2634691894054413,0.4544740617275238,0.1945943981409073,-0.047946229577064514,0.30861178040504456,0.22382742166519165,0.23381441831588745,0.3733763098716736,0.535392165184021,0.2950660288333893,0.2847902476787567,0.3636345863342285,0.1939777433872223,0.29463258385658264
a,0.29312583804130554,0.2872205972671509,0.21163642406463623,0.338716596364975,0.22534137964248657,-0.052463941276073456,0.313107967376709,0.1855505406856537,0.19753754138946533,0.3303585946559906,0.5829201340675354,0.3130919337272644,0.20767942070960999,0.4508470594882965,0.2151722013950348,0.23916715383529663
16-game,0.27508002519607544,0.22845740616321564,0.3389970660209656,0.23858143389225006,0.24748873710632324,0.06507556140422821,0.26340222358703613,0.31891191005706787,0.6299633979797363,0.2159487009048462,0.3390442430973053,0.9999998807907104,0.1737092137336731,0.21923798322677612,0.11226910352706909,0.26639387011528015
schedule,0.2394934892654419,0.2309790998697281,0.23361793160438538,0.24237580597400665,0.12631304562091827,0.03127877041697502,0.3617466986179352,0.29308274388313293,0.20216061174869537,0.20945288240909576,0.21986375749111176,0.1737092137336731,1.0000001192092896,0.21744026243686676,0.15358726680278778,0.16743622720241547
in,0.2601168751716614,0.41474202275276184,0.2639528214931488,0.36843645572662354,0.3280489146709442,0.02424248494207859,0.23172755539417267,0.2184021919965744,0.24802106618881226,0.4325680434703827,0.6662389636039734,0.2743573784828186,0.20525701344013214,0.45514053106307983,0.22637200355529785,0.20430970191955566
1978,-0.038505055010318756,0.06585045158863068,0.08714944124221802,0.005108505487442017,0.04982683062553406,-0.08576139807701111,0.04264671355485916,0.08949889242649078,0.07423122227191925,0.09313951432704926,0.1314823180437088,-0.010489849373698235,-0.009665518999099731,0.08774974942207336,0.08575446158647537,0.06364871561527252
.,0.3287222981452942,0.3974229395389557,0.23459066450595856,0.41614407300949097,0.3011801838874817,-0.05741225555539131,0.2778880000114441,0.24674734473228455,0.27173087000846863,0.431787371635437,0.5934505462646484,0.3616344630718231,0.1790202111005783,0.40146201848983765,0.16039791703224182,0.4130953550338745
