,how,many,mechanisms,does,a,typical,steam,engine,have,to,keep,boiler,pressure,from,getting,too,high,?
go,0.2829282581806183,0.2443365454673767,0.12735691666603088,0.2766874134540558,0.24019409716129303,0.13196733593940735,0.19614112377166748,0.13094444572925568,0.3391336500644684,0.384844571352005,0.2799296975135803,0.13094957172870636,0.146192267537117,0.20520222187042236,0.3239968419075012,0.3285157382488251,0.21246568858623505,0.25942572951316833
too,0.5278277397155762,0.3951438069343567,0.2024868279695511,0.36393922567367554,0.32342976331710815,0.23200859129428864,0.17452232539653778,0.16428184509277344,0.43338721990585327,0.37087053060531616,0.3746904134750366,0.2135447859764099,0.301248162984848,0.20935598015785217,0.45582813024520874,1.0,0.24638184905052185,0.33757779002189636
high,0.16700881719589233,0.27441489696502686,0.08687636256217957,0.2028418332338333,0.22865821421146393,0.24460875988006592,0.17955797910690308,0.14603596925735474,0.2406233847141266,0.28947713971138,0.10285061597824097,0.17135687172412872,0.30722498893737793,0.193696990609169,0.18394911289215088,0.24638184905052185,1.0,0.11137914657592773
;,0.07230665534734726,0.11763367056846619,0.02082890085875988,0.0650511160492897,-0.02122584730386734,0.03989478200674057,-0.0341496504843235,0.0016585135599598289,0.10650043189525604,0.0979827418923378,0.015937937423586845,-0.050442174077034,-0.004491996020078659,0.07524215430021286,-0.00042690749978646636,0.08516738563776016,-0.012911408208310604,0.10349778085947037
one,0.3213292360305786,0.4223630726337433,0.1623620241880417,0.2924913763999939,0.4910551905632019,0.299643337726593,0.23085100948810577,0.22089767456054688,0.4507926106452942,0.4025384783744812,0.261422336101532,0.15116055309772491,0.14936219155788422,0.32194891571998596,0.2861821949481964,0.2841089069843292,0.2040119767189026,0.2673267424106598
may,0.22490409016609192,0.29758191108703613,0.21244217455387115,0.35508081316947937,0.29255667328834534,0.2347652167081833,0.1322561800479889,0.15176236629486084,0.35194188356399536,0.391582727432251,0.39078301191329956,0.18211647868156433,0.16717378795146942,0.23997589945793152,0.23565103113651276,0.25060832500457764,0.15070311725139618,0.2768254578113556
be,0.4158933162689209,0.3961109519004822,0.2623006999492645,0.28696945309638977,0.39883795380592346,0.22610798478126526,0.22586002945899963,0.19078890979290009,0.5760743618011475,0.4972836375236511,0.426038920879364,0.23105506598949432,0.23846358060836792,0.3107333183288574,0.36571264266967773,0.3852064907550812,0.1991795301437378,0.3324260413646698
adjusted,0.34693679213523865,0.1769288182258606,0.27357956767082214,0.21979205310344696,0.21326683461666107,0.279304563999176,0.25647300481796265,0.2554907500743866,0.2734968364238739,0.24388428032398224,0.22241179645061493,0.27827760577201843,0.25184375047683716,0.14715716242790222,0.2518368661403656,0.30543288588523865,0.17789167165756226,0.17176997661590576
by,0.34370526671409607,0.3409687578678131,0.22238443791866302,0.143477201461792,0.32094135880470276,0.10447146743535995,0.18134352564811707,0.1870088279247284,0.3359639644622803,0.33534231781959534,0.14610110223293304,0.1495528221130371,0.22995758056640625,0.3373257517814636,0.2666386067867279,0.29126206040382385,0.2159195840358734,0.17966607213020325
the,0.33890387415885925,0.4335206151008606,0.2385137975215912,0.35928019881248474,0.5829201340675354,0.28039172291755676,0.23105813562870026,0.21651263535022736,0.40389683842658997,0.535392165184021,0.22379513084888458,0.2309672236442566,0.28285476565361023,0.40150508284568787,0.2930673360824585,0.26985910534858704,0.28034812211990356,0.22068053483963013
user,0.3550977110862732,0.20369619131088257,0.1709747314453125,0.2832685708999634,0.25230923295021057,0.1501067578792572,0.13820867240428925,0.22807039320468903,0.3211536407470703,0.28739091753959656,0.23470433056354523,0.22756986320018768,0.21176549792289734,0.1613549143075943,0.24763309955596924,0.3025078773498535,0.1386304348707199,0.43088626861572266
",",0.22659391164779663,0.40610817074775696,0.1645701378583908,0.28617382049560547,0.427140474319458,0.2310890257358551,0.2264556586742401,0.19789794087409973,0.3541618287563324,0.44245919585227966,0.29710182547569275,0.20319129526615143,0.21867604553699493,0.39760664105415344,0.2384856641292572,0.30976784229278564,0.27938312292099,0.31091248989105225
the,0.33890387415885925,0.4335206151008606,0.2385137975215912,0.35928019881248474,0.5829201340675354,0.28039172291755676,0.23105813562870026,0.21651263535022736,0.40389683842658997,0.535392165184021,0.22379513084888458,0.2309672236442566,0.28285476565361023,0.40150508284568787,0.2930673360824585,0.26985910534858704,0.28034812211990356,0.22068053483963013
second,0.16459402441978455,0.1634775847196579,0.08880363404750824,0.18026727437973022,0.3655064105987549,0.14304636418819427,0.15048274397850037,0.14150185883045197,0.20638011395931244,0.3098561465740204,0.15782853960990906,0.15153294801712036,0.1862669289112091,0.222062349319458,0.17629975080490112,0.11863844096660614,0.1929800659418106,0.17239587008953094
is,0.22544461488723755,0.2649032473564148,0.17110702395439148,0.4403602182865143,0.658733606338501,0.28977829217910767,0.13029660284519196,0.18856970965862274,0.3613572418689728,0.42745086550712585,0.23241287469863892,0.14713223278522491,0.19239991903305054,0.27355384826660156,0.25932952761650085,0.2450883537530899,0.2383800595998764,0.22961433231830597
typically,0.2931802272796631,0.3612805902957916,0.38133543729782104,0.31322675943374634,0.37909039855003357,0.6503199338912964,0.19133950769901276,0.1880103349685669,0.3724619746208191,0.3589242696762085,0.21382826566696167,0.2339790016412735,0.2557353377342224,0.1662861853837967,0.2871074676513672,0.2630229592323303,0.23874197900295258,0.14485043287277222
designed,0.21924960613250732,0.22914452850818634,0.24824000895023346,0.19280755519866943,0.28430381417274475,0.23117145895957947,0.20205053687095642,0.3507249653339386,0.163482204079628,0.3077097535133362,0.14360003173351288,0.16513779759407043,0.18478567898273468,0.12069370597600937,0.10874608904123306,0.21537037193775177,0.14433395862579346,0.11213942617177963
as,0.33782753348350525,0.4070141911506653,0.2306535542011261,0.31202155351638794,0.39550232887268066,0.24787501990795135,0.20776431262493134,0.15144379436969757,0.37788212299346924,0.42092081904411316,0.34280937910079956,0.1815813034772873,0.2102612406015396,0.3251767158508301,0.2746428847312927,0.37096092104911804,0.23253053426742554,0.27043893933296204
an,0.2520636022090912,0.2465583086013794,0.20647341012954712,0.29477936029434204,0.44552403688430786,0.24751602113246918,0.13589277863502502,0.18337401747703552,0.22897054255008698,0.3138085603713989,0.16314184665679932,0.15851233899593353,0.20067937672138214,0.20876385271549225,0.19769777357578278,0.1863275170326233,0.13532011210918427,0.19793890416622162
ultimate,0.228495255112648,0.17211809754371643,0.25042393803596497,0.24671104550361633,0.2379191368818283,0.11724567413330078,0.13456156849861145,0.1991804987192154,0.13442862033843994,0.25435683131217957,0.18545609712600708,0.09557865560054779,0.12099424004554749,0.1865682750940323,0.11287207901477814,0.1544484794139862,0.08492057025432587,0.2316586822271347
fail-safe,0.3127208352088928,0.27949368953704834,0.21514594554901123,0.3980911076068878,0.2772371768951416,0.16286586225032806,0.1770256906747818,0.2880454659461975,0.3114613890647888,0.4441550076007843,0.30988702178001404,0.20768918097019196,0.2557595372200012,0.12698353826999664,0.34620586037635803,0.3569556474685669,0.20492464303970337,0.24113427102565765
.,0.3287222981452942,0.3974229395389557,0.2271011471748352,0.3022993505001068,0.50484299659729,0.2668197751045227,0.22855372726917267,0.21814921498298645,0.41614407300949097,0.4645031690597534,0.24156734347343445,0.23300080001354218,0.22055423259735107,0.41536515951156616,0.33020880818367004,0.34809815883636475,0.24301011860370636,0.4130953550338745
