,what,cancer,researchers,were,also,apart,of,the,university,'s,faculty,?
kuiper,0.20494720339775085,0.1866566389799118,0.23945116996765137,0.15557743608951569,0.2221027910709381,0.21225759387016296,0.18315133452415466,0.23485878109931946,0.18048095703125,0.035392262041568756,0.08106619864702225,0.13969112932682037
",",0.3087472915649414,0.34585997462272644,0.2712523639202118,0.36755475401878357,0.4717654287815094,0.2889974117279053,0.4946078956127167,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
one,0.376489520072937,0.15024851262569427,0.28376615047454834,0.3453167676925659,0.48437753319740295,0.2825504541397095,0.4999135136604309,0.5514441132545471,0.2106119841337204,0.06913424283266068,0.18832972645759583,0.2673267424106598
of,0.33290785551071167,0.2646093964576721,0.23457743227481842,0.34038281440734863,0.4924938678741455,0.25376787781715393,1.0,0.733189046382904,0.30646374821662903,-0.03817026689648628,0.28538843989372253,0.1826142966747284
the,0.42745697498321533,0.22979216277599335,0.27997422218322754,0.3906462490558624,0.6021018624305725,0.28010323643684387,0.733189046382904,1.0,0.263973206281662,-0.01540423184633255,0.19605974853038788,0.22068053483963013
most,0.3219912350177765,0.16199861466884613,0.3077738881111145,0.3543298542499542,0.5312551259994507,0.23536601662635803,0.4178851246833801,0.47635307908058167,0.19178320467472076,0.024445664137601852,0.13872317969799042,0.2107497900724411
important,0.31164905428886414,0.15771342813968658,0.236883744597435,0.20263507962226868,0.4314649701118469,0.21550847589969635,0.43301743268966675,0.39348116517066956,0.20405744016170502,-0.0359678789973259,0.18540620803833008,0.17812499403953552
figures,0.20573294162750244,0.05154287442564964,0.2405242621898651,0.2919425666332245,0.2516630291938782,0.1362265795469284,0.2761554718017578,0.2664589285850525,0.11277688294649124,0.03680308163166046,0.10733269900083542,0.15584851801395416
in,0.30808621644973755,0.2801985740661621,0.23347842693328857,0.3815755248069763,0.5073733329772949,0.23653271794319153,0.5696388483047485,0.6662389636039734,0.3201795518398285,-0.037580832839012146,0.21257968246936798,0.20430970191955566
the,0.42745697498321533,0.22979216277599335,0.27997422218322754,0.3906462490558624,0.6021018624305725,0.28010323643684387,0.733189046382904,1.0,0.263973206281662,-0.01540423184633255,0.19605974853038788,0.22068053483963013
early,0.2454567849636078,0.21109651029109955,0.2728213369846344,0.39198037981987,0.3118421137332916,0.16921548545360565,0.30937549471855164,0.34442198276519775,0.15928985178470612,0.03384959325194359,0.09084882587194443,0.15272949635982513
development,0.19014155864715576,0.14848248660564423,0.35176584124565125,0.159018412232399,0.2817704677581787,0.18837231397628784,0.28700894117355347,0.3362044394016266,0.19025695323944092,0.004789014346897602,0.2230556607246399,0.1211358830332756
of,0.33290785551071167,0.2646093964576721,0.23457743227481842,0.34038281440734863,0.4924938678741455,0.25376787781715393,1.0,0.733189046382904,0.30646374821662903,-0.03817026689648628,0.28538843989372253,0.1826142966747284
the,0.42745697498321533,0.22979216277599335,0.27997422218322754,0.3906462490558624,0.6021018624305725,0.28010323643684387,0.733189046382904,1.0,0.263973206281662,-0.01540423184633255,0.19605974853038788,0.22068053483963013
discipline,0.2522185742855072,0.06881748884916306,0.27276021242141724,0.1640084981918335,0.24230130016803741,0.0979367196559906,0.2260950356721878,0.1981438249349594,0.22052158415317535,0.10321207344532013,0.3142784535884857,0.06836310029029846
of,0.33290785551071167,0.2646093964576721,0.23457743227481842,0.34038281440734863,0.4924938678741455,0.25376787781715393,1.0,0.733189046382904,0.30646374821662903,-0.03817026689648628,0.28538843989372253,0.1826142966747284
linguistics,0.28786060214042664,0.16401883959770203,0.4373375475406647,0.07614842057228088,0.22528430819511414,0.10555220395326614,0.27610334753990173,0.21262075006961823,0.35911479592323303,0.021526871249079704,0.39879974722862244,0.22427555918693542
edward,0.13810503482818604,0.15086466073989868,0.18625541031360626,0.2134687453508377,0.16579373180866241,0.09830763936042786,0.1742178201675415,0.1896408498287201,0.19281098246574402,-0.12474573403596878,0.1617751270532608,0.1439376026391983
sapir,0.2643207609653473,0.19442841410636902,0.34752407670021057,0.18565811216831207,0.2289903163909912,0.21549153327941895,0.27009543776512146,0.27531445026397705,0.22938381135463715,0.012317709624767303,0.2599871754646301,0.20783594250679016
",",0.3087472915649414,0.34585997462272644,0.2712523639202118,0.36755475401878357,0.4717654287815094,0.2889974117279053,0.4946078956127167,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
and,0.31309178471565247,0.23242290318012238,0.2865251898765564,0.42175528407096863,0.5755972862243652,0.330744206905365,0.5116966962814331,0.5171257257461548,0.2665814459323883,0.06895173341035843,0.21924199163913727,0.20544172823429108
the,0.42745697498321533,0.22979216277599335,0.27997422218322754,0.3906462490558624,0.6021018624305725,0.28010323643684387,0.733189046382904,1.0,0.263973206281662,-0.01540423184633255,0.19605974853038788,0.22068053483963013
founder,0.14688730239868164,0.21070890128612518,0.18764819204807281,0.10344767570495605,0.23570314049720764,0.08607156574726105,0.25088685750961304,0.24715600907802582,0.2539704144001007,-0.033734891563653946,0.2733823359012604,0.13665783405303955
of,0.33290785551071167,0.2646093964576721,0.23457743227481842,0.34038281440734863,0.4924938678741455,0.25376787781715393,1.0,0.733189046382904,0.30646374821662903,-0.03817026689648628,0.28538843989372253,0.1826142966747284
mckinsey,0.18500272929668427,0.25484487414360046,0.28493162989616394,0.19408831000328064,0.2975181043148041,0.10145008563995361,0.231185182929039,0.26681777834892273,0.2798556387424469,-0.03960750252008438,0.23051749169826508,0.2758098244667053
&,0.11141876131296158,0.044417694211006165,0.0638624057173729,0.1205248013138771,0.1553146094083786,0.14261892437934875,0.19900451600551605,0.14992168545722961,0.18137070536613464,-0.02038128487765789,0.20089533925056458,0.12596383690834045
co.,0.20098821818828583,0.14878231287002563,0.18037743866443634,0.20489490032196045,0.2843952178955078,0.11576402187347412,0.2577873766422272,0.28648608922958374,0.1969241350889206,0.04396940767765045,0.18553481996059418,0.10775839537382126
",",0.3087472915649414,0.34585997462272644,0.2712523639202118,0.36755475401878357,0.4717654287815094,0.2889974117279053,0.4946078956127167,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
james,0.20536290109157562,0.1451195776462555,0.14140960574150085,0.20760557055473328,0.17870911955833435,0.1021832823753357,0.18323110044002533,0.22481533885002136,0.22221921384334564,0.043919146060943604,0.1628858745098114,0.12139993160963058
o.,-0.00868410337716341,0.06356853991746902,-0.00012659716594498605,-0.002137190429493785,-0.05940239503979683,-0.07264874130487442,-0.06221160292625427,-0.06308206915855408,0.06028122827410698,-0.021809712052345276,-0.048954077064991,0.07719738036394119
mckinsey,0.18500272929668427,0.25484487414360046,0.28493162989616394,0.19408831000328064,0.2975181043148041,0.10145008563995361,0.231185182929039,0.26681777834892273,0.2798556387424469,-0.03960750252008438,0.23051749169826508,0.2758098244667053
.,0.3567904531955719,0.24877427518367767,0.24884258210659027,0.3378238379955292,0.49166762828826904,0.2438974529504776,0.5352458953857422,0.5934505462646484,0.290679007768631,-0.003708066651597619,0.17943686246871948,0.4130953550338745
